Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.1666,1.2,-0.0016,
0.002,-0.1709,1.4,0.002666,
0.004,-0.1709,1.2,-0.002133,
0.006,-0.1776,1.1,-0.006488,
0.008,-0.188,1,-0.009244,
0.01,-0.1946,1.1,-0.003733,
0.012,-0.1958,1.1,-0.002133,
0.014,-0.205,0.9,-0.005955,
0.016,-0.2294,0.1,-0.017866,
0.018,-0.2807,0,-0.030399,
0.02,-0.3734,-0.1,-0.049333,
0.022,-0.4986,-0.2,-0.066755,
0.024,-0.6731,-0.3,-0.0928,
0.026,-0.8861,-0.2,-0.111733,
0.028,-1.1394,-0.3,-0.133422,
0.03,-1.433,-0.2,-0.149155,
0.032,-1.7669,-0.2,-0.172533,
0.034,-2.1337,0,-0.188266,
0.036,-2.5298,0,-0.199111,
0.038,-2.9625,0,-0.212622,
0.04,-3.4148,0,-0.226755,
0.042,-3.9025,0.1,-0.243644,
0.044,-4.406,0.2,-0.257155,
0.046,-4.9315,0.3,-0.266933,
0.048,-5.4839,0.3,-0.276711,
0.05,-6.0601,0.4,-0.289688,
0.052,-6.6564,0.4,-0.2984,
0.054,-7.2753,0.4,-0.310311,
0.056,-7.9101,0.3,-0.317955,
0.058,-8.5711,0.3,-0.332088,
0.06,-9.2528,0.3,-0.342311,
0.062,-9.9627,0.3,-0.3576,
0.064,-10.703,0.2,-0.375377,
0.066,-11.4721,0.1,-0.390133,
0.068,-12.2704,0.1,-0.400888,
0.07,-13.0919,0.2,-0.415022,
0.072,-13.9373,0.1,-0.423199,
0.074,-14.7893,0,-0.428533,
0.076,-15.6572,0,-0.433422,
0.078,-16.5496,0,-0.446488,
0.08,-17.4682,0,-0.463911,
0.082,-18.4191,0,-0.479111,
0.084,-19.4091,0,-0.498577,
0.086,-20.4375,0,-0.518666,
0.088,-21.516,0,-0.546311,
0.09,-22.6476,0.2,-0.571822,
0.092,-23.8268,0.4,-0.590844,
0.094,-25.0084,0.5,-0.589155,
0.096,-26.173,0.5,-0.580533,
0.098,-27.3272,0.5,-0.575111,
0.1,-28.4777,0.4,-0.574044,
0.102,-29.63,0.3,-0.576711,
0.104,-30.8104,0.2,-0.595644,
0.106,-32.0348,0,-0.619555,
0.108,-33.3202,0.1,-0.651555,
0.11,-34.6392,0.2,-0.661333,
0.112,-35.9759,0.2,-0.667377,
0.114,-37.3089,0,-0.665688,
0.116,-38.6504,-0.1,-0.670577,
0.118,-40.0237,-0.2,-0.688444,
0.12,-41.4379,-0.3,-0.711288,
0.122,-42.9021,-0.1,-0.737866,
0.124,-44.4079,-0.1,-0.754666,
0.126,-45.924,-0.1,-0.759555,
0.128,-47.4383,0,-0.757955,
0.13,-48.9727,0,-0.770933,
0.132,-50.5376,0,-0.787733,
0.134,-52.1636,0,-0.8192,
0.136,-53.8408,0,-0.842488,
0.138,-55.5175,0.2,-0.836622,
0.14,-57.1947,0.1,-0.834933,
0.142,-58.8982,0,-0.854488,
0.144,-60.6585,0.1,-0.884355,
0.146,-62.4779,0.1,-0.917955,
0.148,-64.298,-43.4,-0.899555,
0.15,-65.7946,0,-0.652177,
0.152,-67.2844,11.4,-0.708,
0.154,-68.499,6.3,-0.572355,
0.156,-69.3902,-7.2,-0.405866,
0.158,-69.9639,-2,-0.260444,
0.16,-70.2385,-8.1,-0.104711,
0.162,-70.2373,-11.8,0.028266,
0.164,-70.0261,-3.5,0.126488,
0.166,-69.685,-3.9,0.181155,
0.168,-69.2626,-4.3,0.218666,
0.17,-68.803,-7.2,0.233866,
0.172,-68.3446,-8.8,0.229511,
0.174,-67.9168,-9.7,0.208266,
0.176,-67.5487,-10.1,0.1736,
0.178,-67.2576,-11.3,0.133955,
0.18,-67.0617,-11.5,0.086755,
0.182,-66.9695,-12.1,0.034222,
0.184,-66.9939,-12,-0.024977,
0.186,-67.1239,-12.9,-0.076977,
0.188,-67.3626,-13.1,-0.131288,
0.19,-67.6989,-13.4,-0.177422,
0.192,-68.1218,-13.9,-0.220266,
0.194,-68.6284,-14.7,-0.262577,
0.196,-69.0996,-10.1,-0.273422,
0.198,-69.5971,-9.6,-0.247999,
0.2,-70.0408,-9.5,-0.216444,
0.202,-70.4119,-20.9,-0.175288,
0.204,-70.642,-32.2,-0.098755,
0.206,-70.7036,-34.6,-0.011377,
0.208,-70.6182,-27.6,0.055288,
0.21,-70.44,-18.6,0.0976,
0.212,-70.2355,-12.5,0.106311,
0.214,-70.0188,-9,0.111199,
0.216,-69.7863,-9.8,0.116622,
0.218,-69.5311,-8.8,0.130222,
0.22,-69.2467,-7.8,0.145955,
0.222,-68.9312,-7.5,0.16,
0.224,-68.5741,-6.9,0.182844,
0.226,-68.1829,-6.4,0.201777,
0.228,-67.7477,-5.8,0.220266,
0.23,-67.2771,-5.2,0.237066,
0.232,-66.7809,-4.5,0.249599,
0.234,-66.2682,-3.8,0.259377,
0.236,-65.7372,-3.1,0.268,
0.238,-65.2025,-2.3,0.268622,
0.24,-64.7704,-1.8,0.177422,
0.242,-64.3371,-7.1,0.196355,
0.244,-64.0325,-6.7,0.134577,
0.246,-63.8707,-5.8,0.062399,
0.248,-63.8579,-4.6,-0.008088,
0.25,-63.9593,-4.4,-0.064088,
0.252,-64.1472,-3.8,-0.103555,
0.254,-64.4146,-3.5,-0.139466,
0.256,-64.7417,-3.7,-0.168711,
0.258,-65.1201,-3.6,-0.194222,
0.26,-65.5364,-4,-0.211022,
0.262,-65.9801,-4.4,-0.224088,
0.264,-66.4263,-5.1,-0.222488,
0.266,-66.8694,-5.7,-0.220266,
0.268,-67.2997,-6.5,-0.214311,
0.27,-67.7129,-7.4,-0.206666,
0.272,-68.1188,-8.2,-0.200177,
0.274,-68.5088,-9.2,-0.193688,
0.276,-68.8848,-10.3,-0.186133,
0.278,-69.251,-11.4,-0.184444,
0.28,-69.6172,-12.6,-0.183377,
0.282,-69.9846,-13.9,-0.187111,
0.284,-70.3618,-21.4,-0.192,
0.286,-70.6157,-31.5,-0.154044,
0.288,-70.7915,-42.1,-0.072177,
0.29,-70.7879,-42.4,0.017866,
0.292,-70.6579,-32,0.075911,
0.294,-70.4546,-20.4,0.102577,
0.296,-70.2373,-13.3,0.107999,
0.298,-70.0341,-10.4,0.100355,
