Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3093,1.1,0.002755,
0.002,-0.3099,1.2,0.004355,
0.004,-0.3118,1.2,0,
0.006,-0.313,1.2,0.003822,
0.008,-0.316,1.1,-0.000533,
0.01,-0.3203,1.2,-0.006488,
0.012,-0.3179,1.1,0.000533,
0.014,-0.324,1.2,-0.003288,
0.016,-0.3307,0.9,-0.004888,
0.018,-0.3453,0.4,-0.010844,
0.02,-0.3777,0.4,-0.017955,
0.022,-0.4412,0.4,-0.030399,
0.024,-0.5162,0.5,-0.040622,
0.026,-0.606,0.5,-0.0472,
0.028,-0.717,0.6,-0.057511,
0.03,-0.8336,0.7,-0.057511,
0.032,-0.9654,0.7,-0.063466,
0.034,-1.1101,0.8,-0.075911,
0.036,-1.2554,1,-0.073777,
0.038,-1.4141,1,-0.080355,
0.04,-1.5776,1,-0.083555,
0.042,-1.743,1.1,-0.085688,
0.044,-1.9133,1.1,-0.084622,
0.046,-2.0903,1,-0.090577,
0.048,-2.2679,1.1,-0.092177,
0.05,-2.4419,1,-0.089511,
0.052,-2.6238,1.1,-0.0912,
0.054,-2.8075,1.1,-0.091733,
0.056,-2.9961,1,-0.097155,
0.058,-3.1871,1,-0.099822,
0.06,-3.3837,1,-0.101511,
0.062,-3.5881,0.9,-0.105244,
0.064,-3.7969,0.9,-0.109599,
0.066,-4.0123,0.8,-0.107377,
0.068,-4.2406,0.8,-0.114488,
0.07,-4.4786,0.8,-0.119911,
0.072,-4.7289,0.7,-0.124266,
0.074,-4.9883,0.7,-0.131288,
0.076,-5.2599,0.7,-0.136177,
0.078,-5.5419,0.8,-0.142133,
0.08,-5.83,0.7,-0.148177,
0.082,-6.1327,0.7,-0.154133,
0.084,-6.4458,0.8,-0.155733,
0.086,-6.7656,0.8,-0.163288,
0.088,-7.097,0.7,-0.167022,
0.09,-7.4382,0.8,-0.170844,
0.092,-7.7855,0.8,-0.173066,
0.094,-8.1475,0.8,-0.179111,
0.096,-8.5253,0.8,-0.191022,
0.098,-8.908,0.8,-0.195911,
0.1,-9.2986,0.8,-0.195288,
0.102,-9.702,0.8,-0.201244,
0.104,-10.114,0.9,-0.208355,
0.106,-10.5382,0.8,-0.210488,
0.108,-10.9734,0.8,-0.221333,
0.11,-11.4134,0.8,-0.221866,
0.112,-11.8675,0.8,-0.224533,
0.114,-12.3326,0.9,-0.235466,
0.116,-12.7971,0.8,-0.233244,
0.118,-13.2744,0.8,-0.238133,
0.12,-13.7523,0.7,-0.239288,
0.122,-14.2345,0.8,-0.242488,
0.124,-14.7161,0.8,-0.242577,
0.126,-15.2062,0.7,-0.246311,
0.128,-15.6975,0.6,-0.244177,
0.13,-16.2023,0.6,-0.251199,
0.132,-16.7143,0.6,-0.254399,
0.134,-17.2368,0.6,-0.263111,
0.136,-17.766,0.6,-0.265866,
0.138,-18.311,0.6,-0.272355,
0.14,-18.8652,0.5,-0.278311,
0.142,-19.4347,0.7,-0.2848,
0.144,-20.009,0.6,-0.285333,
0.146,-20.6017,0.8,-0.295733,
0.148,-21.209,0.8,-0.306577,
0.15,-21.8279,0.8,-0.313066,
0.152,-22.4639,1,-0.320088,
0.154,-23.0998,1,-0.320088,
0.156,-23.7487,1,-0.321244,
0.158,-24.3914,1,-0.317955,
0.16,-25.0255,1,-0.3136,
0.162,-25.6554,1,-0.311466,
0.164,-26.2761,0.9,-0.306488,
0.166,-26.892,0.8,-0.307644,
0.168,-27.5054,0.7,-0.304977,
0.17,-28.1188,0.5,-0.305511,
0.172,-28.7401,0.6,-0.311911,
