Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.302,1.2,-0.001066,
0.002,-0.305,1.3,-0.000533,
0.004,-0.3032,1.2,0.001066,
0.006,-0.305,1.2,0.000533,
0.008,-0.3063,1.2,0.001066,
0.01,-0.3075,1.2,0,
0.012,-0.3124,1.2,-0.003288,
0.014,-0.3148,1.2,-0.002133,
0.016,-0.3191,0.9,-0.001688,
0.018,-0.3429,0.4,-0.012,
0.02,-0.3874,0.4,-0.026044,
0.022,-0.4466,0.4,-0.037422,
0.024,-0.5235,0.5,-0.042311,
0.026,-0.6157,0.5,-0.048266,
0.028,-0.7262,0.6,-0.056444,
0.03,-0.8507,0.7,-0.062933,
0.032,-0.9868,0.8,-0.071111,
0.034,-1.126,0.9,-0.072177,
0.036,-1.2773,0.9,-0.076977,
0.038,-1.4354,1,-0.0792,
0.04,-1.5947,1.1,-0.0808,
0.042,-1.7607,1.1,-0.083022,
0.044,-1.9273,1.1,-0.081333,
0.046,-2.1043,1,-0.085155,
0.048,-2.2783,1.1,-0.090044,
0.05,-2.4632,1.1,-0.093866,
0.052,-2.636,1.1,-0.087911,
0.054,-2.8203,1,-0.091733,
0.056,-3.0089,1,-0.091111,
0.058,-3.2036,1,-0.098222,
0.06,-3.4001,0.9,-0.099288,
0.062,-3.6083,0.9,-0.104711,
0.064,-3.8188,0.9,-0.099822,
0.066,-4.0434,0.9,-0.111199,
0.068,-4.2784,0.8,-0.122044,
0.07,-4.5171,0.8,-0.125866,
0.072,-4.7618,0.7,-0.126399,
0.074,-5.0206,0.8,-0.131822,
0.076,-5.2934,0.7,-0.135644,
0.078,-5.5724,0.8,-0.142755,
0.08,-5.8611,0.7,-0.145955,
0.082,-6.1626,0.7,-0.151377,
0.084,-6.4775,0.7,-0.157866,
0.086,-6.7931,0.7,-0.156266,
0.088,-7.1294,0.8,-0.166577,
0.09,-7.4712,0.8,-0.170933,
0.092,-7.8246,0.8,-0.176888,
0.094,-8.1853,0.8,-0.182311,
0.096,-8.5606,0.7,-0.1904,
0.098,-8.9458,0.8,-0.194222,
0.1,-9.3425,0.8,-0.200177,
0.102,-9.7466,0.8,-0.204,
0.104,-10.161,0.9,-0.208355,
0.106,-10.5852,0.8,-0.211644,
0.108,-11.0228,0.9,-0.217511,
0.11,-11.4653,0.9,-0.222399,
0.112,-11.9188,0.9,-0.225688,
0.114,-12.3863,0.9,-0.234933,
0.116,-12.8514,0.9,-0.232711,
0.118,-13.3244,0.9,-0.235999,
0.12,-13.8042,0.9,-0.238222,
0.122,-14.2827,0.7,-0.239822,
0.124,-14.7685,0.7,-0.244622,
0.126,-15.255,0.7,-0.244711,
0.128,-15.7494,0.7,-0.248533,
0.13,-16.256,0.7,-0.254488,
0.132,-16.7644,0.6,-0.255555,
0.134,-17.285,0.6,-0.260977,
0.136,-17.8197,0.6,-0.268533,
0.138,-18.3629,0.6,-0.273955,
0.14,-18.9208,0.6,-0.2784,
0.142,-19.4896,0.6,-0.2832,
0.144,-20.0688,0.7,-0.289688,
0.146,-20.6615,0.7,-0.297866,
0.148,-21.2694,0.7,-0.304355,
0.15,-21.8907,0.9,-0.312444,
0.152,-22.5261,1,-0.313066,
0.154,-23.1712,1,-0.3184,
0.156,-23.8121,1.1,-0.320622,
0.158,-24.4554,1.1,-0.317866,
0.16,-25.0951,1.1,-0.319022,
0.162,-25.7189,1,-0.312533,
0.164,-26.3365,0.9,-0.309777,
0.166,-26.9536,0.8,-0.308177,
0.168,-27.5658,0.7,-0.306044,
0.17,-28.1816,0.6,-0.310844,
0.172,-28.8017,0.5,-0.311911,
0.174,-29.4322,0.5,-0.315733,
0.176,-30.0719,0.4,-0.321777,
0.178,-30.7347,0.3,-0.332533,
0.18,-31.4153,0.2,-0.341244,
0.182,-32.1269,0.3,-0.356977,
0.184,-32.8624,0.4,-0.367288,
0.186,-33.6229,0.4,-0.384088,
0.188,-34.3974,0.5,-0.386755,
0.19,-35.186,0.5,-0.396622,
0.192,-35.9734,0.6,-0.396088,
0.194,-36.7644,0.7,-0.3944,
0.196,-37.5548,0.6,-0.395555,
0.198,-38.3495,0.6,-0.396622,
0.2,-39.1515,0.5,-0.401511,
0.202,-39.9638,0.7,-0.403644,
0.204,-40.7915,0.7,-0.412888,
0.206,-41.6362,0.6,-0.422666,
0.208,-42.495,0.7,-0.430222,
0.21,-43.3672,0.8,-0.435644,
0.212,-44.2436,0.9,-0.436711,
0.214,-45.1195,0.9,-0.435644,
0.216,-45.9953,0.9,-0.434577,
0.218,-46.8639,0.8,-0.434044,
0.22,-47.7306,0.8,-0.433511,
0.222,-48.5997,0.8,-0.434577,
0.224,-49.4798,0.7,-0.438844,
