Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.1642,1.1,0.0016,
0.002,-0.1666,1.3,-0.001066,
0.004,-0.1666,1.1,-0.0016,
0.006,-0.1672,1.1,-0.000533,
0.008,-0.1684,1.1,0.001066,
0.01,-0.1696,1.1,-0.001066,
0.012,-0.1715,1.1,-0.001066,
0.014,-0.1715,1.1,-0.001066,
0.016,-0.1721,1.1,-0.001066,
0.018,-0.1733,1.1,-0.002666,
0.02,-0.1837,1,-0.007022,
0.022,-0.1867,1.1,-0.004266,
0.024,-0.1921,1.1,0,
0.026,-0.1934,1.1,-0.002755,
0.028,-0.1995,1,-0.005422,
0.03,-0.2104,0.7,-0.007555,
0.032,-0.2416,0.4,-0.020088,
0.034,-0.2941,0.3,-0.029866,
0.036,-0.3643,0.3,-0.040711,
0.038,-0.4607,0.3,-0.049422,
0.04,-0.576,0.4,-0.058577,
0.042,-0.7079,0.4,-0.068888,
0.044,-0.8708,0.4,-0.085688,
0.046,-1.0375,0.5,-0.090044,
0.048,-1.223,0.6,-0.094933,
0.05,-1.422,0.7,-0.101422,
0.052,-1.6289,0.8,-0.104711,
0.054,-1.848,0.8,-0.112266,
0.056,-2.0781,0.9,-0.114488,
0.058,-2.3094,1,-0.117688,
0.06,-2.5438,1.1,-0.115555,
0.062,-2.7837,1,-0.119911,
0.064,-3.0217,1,-0.120977,
0.066,-3.2665,1,-0.124799,
0.068,-3.5118,1,-0.123644,
0.07,-3.7602,1,-0.129066,
0.072,-4.0099,1,-0.126399,
0.074,-4.2662,0.9,-0.127999,
0.076,-4.5262,0.9,-0.129066,
0.078,-4.796,0.9,-0.133422,
0.08,-5.0749,0.8,-0.1416,
0.082,-5.3563,0.8,-0.140533,
0.084,-5.6542,0.7,-0.150311,
0.086,-5.9581,0.8,-0.154044,
0.088,-6.27,0.7,-0.157333,
0.09,-6.5972,0.7,-0.163377,
0.092,-6.9329,0.7,-0.167644,
0.094,-7.2783,0.7,-0.173066,
0.096,-7.6348,0.6,-0.178488,
0.098,-8.0028,0.7,-0.183911,
0.1,-8.3824,0.7,-0.190933,
0.102,-8.7767,0.7,-0.195822,
0.104,-9.1826,0.7,-0.204533,
0.106,-9.6025,0.8,-0.210488,
0.108,-10.0334,0.8,-0.215377,
0.11,-10.4747,0.7,-0.221866,
0.112,-10.9374,0.8,-0.230577,
0.114,-11.4025,0.8,-0.230577,
0.116,-11.881,0.9,-0.239288,
0.118,-12.3686,0.9,-0.243022,
0.12,-12.8594,0.9,-0.247999,
0.122,-13.3599,0.9,-0.251733,
0.124,-13.8616,0.8,-0.251733,
0.126,-14.3639,0.9,-0.250666,
0.128,-14.868,0.8,-0.248977,
0.13,-15.3746,0.7,-0.253866,
0.132,-15.8892,0.6,-0.258844,
0.134,-16.4128,0.7,-0.264711,
0.136,-16.939,0.6,-0.2648,
0.138,-17.4785,0.5,-0.2696,
0.14,-18.026,0.6,-0.271822,
0.142,-18.5893,0.6,-0.283733,
0.144,-19.1619,0.7,-0.287555,
0.146,-19.7466,0.7,-0.294577,
0.148,-20.3417,0.7,-0.300622,
0.15,-20.9484,0.8,-0.306044,
0.152,-21.5697,0.8,-0.309777,
0.154,-22.2136,0.9,-0.320622,
0.156,-22.8636,1,-0.324977,
0.158,-23.5247,1,-0.331022,
0.16,-24.1796,1,-0.322844,
0.162,-24.8387,1,-0.329244,
0.164,-25.482,1,-0.322755,
0.166,-26.1186,1,-0.317866,
0.168,-26.7528,0.9,-0.316266,
0.17,-27.3772,0.7,-0.312,
0.172,-28.0065,0.6,-0.315822,
0.174,-28.6376,0.7,-0.314666,
0.176,-29.2772,0.4,-0.318488,
0.178,-29.9279,0.4,-0.326666,
0.18,-30.595,0.4,-0.336444,
0.182,-31.2749,0.3,-0.339111,
0.184,-31.9921,0.3,-0.363022,
0.186,-32.7294,0.4,-0.369511,
0.188,-33.4899,0.4,-0.381422,
0.19,-34.2748,0.5,-0.3912,
0.192,-35.0646,0.5,-0.396088,
0.194,-35.8623,0.6,-0.399822,
0.196,-36.6612,0.5,-0.400888,
0.198,-37.4608,0.6,-0.400355,
0.2,-38.2659,0.6,-0.401511,
0.202,-39.0813,0.6,-0.4064,
0.204,-39.9071,0.6,-0.413422,
0.206,-40.7408,0.5,-0.417688,
0.208,-41.5935,0.6,-0.429688,
0.21,-42.4663,0.7,-0.441066,
0.212,-43.3403,0.8,-0.444888,
0.214,-44.2308,0.8,-0.444266,
0.216,-45.1201,0.9,-0.442133,
0.218,-46.0021,0.9,-0.441688,
0.22,-46.8822,0.8,-0.442133,
0.222,-47.7519,0.8,-0.435644,
0.224,-48.6357,0.7,-0.439999,
0.226,-49.5262,0.8,-0.445955,
0.228,-50.4277,0.8,-0.452444,
0.23,-51.339,0.8,-0.457333,
0.232,-52.274,0.8,-0.469777,
0.234,-53.2158,0.8,-0.471999,
0.236,-54.1643,0.8,-0.474755,
0.238,-55.1152,0.7,-0.476888,
0.24,-56.0601,0.6,-0.473688,
0.242,-57.011,0.6,-0.477422,
0.244,-57.9717,0.5,-0.480177,
0.246,-58.947,0.5,-0.492088,
0.248,-59.9431,0.6,-0.498044,
0.25,-60.9618,0.7,-0.508888,
0.252,-62.0024,0.7,-0.519733,
0.254,-63.0596,-0.4,-0.525777,
0.256,-64.0856,-3,-0.508888,
0.258,-65.0713,0.7,-0.492088,
0.26,-65.8879,5.5,-0.437244,
0.262,-66.6649,-2.3,-0.379733,
0.264,-67.2618,9.3,-0.280977,
0.266,-67.6726,0.7,-0.186044,
0.268,-67.9033,1,-0.098222,
0.27,-67.9784,0.2,-0.021688,
0.272,-67.9277,-1.7,0.036888,
0.274,-67.7806,-1.5,0.085777,
0.276,-67.5609,-2.5,0.117777,
0.278,-67.2899,-2.9,0.137777,
0.28,-66.9921,-4,0.151288,
0.282,-66.682,-4.6,0.154666,
0.284,-66.389,-4.9,0.143822,
0.286,-66.1223,-5.2,0.127466,
0.288,-65.8928,-5.5,0.106933,
0.29,-65.714,-5.7,0.085155,
0.292,-65.5919,-5.9,0.052622,
0.294,-65.5321,-5.9,0.021155,
0.296,-65.537,-5.3,-0.007111,
0.298,-65.5956,-5.8,-0.035822,
0.3,-65.7042,-5.7,-0.059111,
0.302,-65.8562,-5.7,-0.0792,
0.304,-66.0436,-5.9,-0.097688,
0.306,-66.2651,-5.9,-0.115022,
0.308,-66.5312,-6.1,-0.136711,
0.31,-66.8236,-6.3,-0.147555,
0.312,-67.1343,-6.6,-0.156266,
0.314,-67.4571,-7,-0.161066,
0.316,-67.777,-7.2,-0.161155,
0.318,-68.0962,-7.7,-0.160622,
0.32,-68.4111,-8.2,-0.157866,
0.322,-68.7108,-8.7,-0.149688,
0.324,-68.9971,-9.5,-0.14,
0.326,-69.2742,-10.2,-0.135111,
0.328,-69.5317,-11,-0.129066,
0.33,-69.7722,-11.8,-0.116088,
0.332,-70.0078,-12.7,-0.114488,
0.334,-70.2233,-19.4,-0.105866,
0.336,-70.4222,-25.8,-0.093866,
0.338,-70.5144,-29.4,-0.059644,
0.34,-70.5516,-30.3,-0.010311,
0.342,-70.5126,-26.2,0.024888,
0.344,-70.4253,-21.3,0.046666,
0.346,-70.327,-17.2,0.050488,
0.348,-70.2275,-15.2,0.047733,
0.35,-70.1409,-12.9,0.041244,
0.352,-70.0591,-12.2,0.040711,
0.354,-69.9974,-11.8,0.026577,
0.356,-69.9376,-11.8,0.026577,
0.358,-69.8863,-11.7,0.023911,
0.36,-69.8351,-11.4,0.027111,
0.362,-69.7844,-11.1,0.024977,
0.364,-69.7319,-10.8,0.025511,
0.366,-69.6709,-10.5,0.030399,
0.368,-69.6044,-10.1,0.0352,
0.37,-69.5293,-9.9,0.038488,
0.372,-69.4469,-9.6,0.043377,
0.374,-69.356,-9.3,0.046577,
0.376,-69.2516,-9.1,0.053688,
0.378,-69.1362,-8.9,0.061333,
0.38,-69.005,-8.7,0.067288,
0.382,-68.8597,-8.5,0.0744,
0.384,-68.6986,-8.2,0.084088,
0.386,-68.5216,-7.8,0.088444,
0.388,-68.3336,-7.5,0.093333,
0.39,-68.1346,-7.2,0.100977,
0.392,-67.9308,-6.8,0.103022,
0.394,-67.7141,-6.4,0.110133,
0.396,-67.4889,-5.9,0.114488,
0.398,-67.2612,-5.4,0.116711,
0.4,-67.0244,-4.9,0.119911,
0.402,-66.7809,-4.5,0.121511,
0.404,-66.5331,-4,0.123644,
0.406,-66.2798,-3.5,0.127466,
0.408,-66.0265,-3,0.124266,
0.41,-65.7646,-2.5,0.131911,
0.412,-65.5065,-2,0.129599,
0.414,-65.233,-1.5,0.1384,
0.416,-65.0353,-3.6,0.121511,
0.418,-64.8485,-3.6,0.088977,
0.42,-64.7197,-3.5,0.061866,
0.422,-64.6556,-3.5,0.023911,
0.424,-64.6453,-3,0,
0.426,-64.6733,-2.6,-0.0184,
0.428,-64.7258,-2.6,-0.030399,
0.43,-64.8046,-2.6,-0.039644,
