Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3228,1.2,-0.003288,
0.002,-0.3276,1.2,-0.002666,
0.004,-0.3356,1.2,-0.005955,
0.006,-0.3441,0.5,-0.008622,
0.008,-0.3746,0.3,-0.0184,
0.01,-0.4369,0.1,-0.031999,
0.012,-0.5199,0.1,-0.045066,
0.014,-0.6328,0.1,-0.058044,
0.016,-0.7744,0.1,-0.074844,
0.018,-0.9423,0.1,-0.085777,
0.02,-1.137,0.1,-0.101511,
0.022,-1.3573,0.1,-0.115555,
0.024,-1.6057,0.1,-0.130222,
0.026,-1.8779,0.2,-0.139377,
0.028,-2.1758,0.2,-0.1552,
0.03,-2.4999,0.3,-0.163822,
0.032,-2.8478,0.3,-0.177955,
0.034,-3.2195,0.3,-0.189333,
0.036,-3.6174,0.3,-0.200177,
0.038,-4.0325,0.4,-0.209955,
0.04,-4.467,0.3,-0.219733,
0.042,-4.926,0.3,-0.232177,
0.044,-5.4015,0.4,-0.239822,
0.046,-5.8989,0.3,-0.253866,
0.048,-6.4202,0.2,-0.2632,
0.05,-6.9646,0.2,-0.273422,
0.052,-7.531,0.1,-0.287555,
0.054,-8.12,0.1,-0.2968,
0.056,-8.7474,0,-0.3168,
0.058,-9.403,0.1,-0.332622,
0.06,-10.0908,0.1,-0.348266,
0.062,-10.8116,0.1,-0.364533,
0.064,-11.5679,0.1,-0.382488,
0.066,-12.3589,0.1,-0.400444,
0.068,-13.1743,0.1,-0.415555,
0.07,-14.0056,0,-0.418311,
0.072,-14.8528,0,-0.424799,
0.074,-15.7134,0,-0.430222,
0.076,-16.5972,0,-0.442755,
0.078,-17.5023,0,-0.455733,
0.08,-18.441,0,-0.472533,
0.082,-19.4121,0,-0.488266,
0.084,-20.4186,0,-0.507288,
0.086,-21.4745,0.1,-0.5344,
0.088,-22.5835,0.3,-0.562577,
0.09,-23.731,0.5,-0.577333,
0.092,-24.8839,0.6,-0.577244,
0.094,-26.0295,0.6,-0.565244,
0.096,-27.1599,0.6,-0.562577,
0.098,-28.2781,0.5,-0.558311,
0.1,-29.4097,0.2,-0.566933,
0.102,-30.5529,0.2,-0.574577,
0.104,-31.7388,0,-0.596266,
0.106,-32.9851,0,-0.6304,
0.108,-34.2748,0,-0.646755,
0.11,-35.5846,0.1,-0.654311,
0.112,-36.8969,0,-0.656533,
0.114,-38.2146,-0.1,-0.6592,
0.116,-39.5574,-0.2,-0.6744,
0.118,-40.941,-0.2,-0.697155,
0.12,-42.3729,-0.2,-0.720977,
0.122,-43.8573,-0.1,-0.745955,
0.124,-45.3582,0,-0.748711,
0.126,-46.8688,0,-0.754666,
0.128,-48.3818,0,-0.760088,
0.13,-49.9285,0,-0.776355,
0.132,-51.5233,0.1,-0.806222,
0.134,-53.1719,0.1,-0.828444,
0.136,-54.8406,0.2,-0.833866,
0.138,-56.5056,0.2,-0.833333,
0.14,-58.1761,0,-0.838133,
0.142,-59.8918,0.1,-0.863644,
0.144,-61.6674,0.2,-0.892533,
0.146,-63.4948,-4.7,-0.914222,
0.148,-65.2532,-1,-0.876177,
0.15,-66.6295,22.5,-0.771466,
0.152,-67.954,5.8,-0.636444,
0.154,-68.9891,-3.7,-0.484977,
0.156,-69.6904,25.9,-0.316266,
0.158,-70.0994,-13.8,-0.1704,
0.16,-70.2263,-11.5,-0.029866,
0.162,-70.1067,-6.5,0.084088,
0.164,-69.8351,-1.5,0.150844,
0.166,-69.453,-5.4,0.198577,
0.168,-69.0203,-7.5,0.218044,
0.17,-68.5637,-7.5,0.226755,
0.172,-68.1243,-8.8,0.216977,
0.174,-67.73,-9.8,0.192,
0.176,-67.4071,-10.7,0.155733,
0.178,-67.1642,-11.3,0.110666,
0.18,-67.0214,-11.9,0.057511,
0.182,-66.9896,-12.3,0.004355,
0.184,-67.0653,-12.4,-0.048266,
0.186,-67.2515,-12.9,-0.106399,
0.188,-67.5414,-13.3,-0.1568,
0.19,-67.9265,-13.7,-0.201777,
0.192,-68.3922,-14.2,-0.240888,
0.194,-68.8561,-12.1,-0.202933,
0.196,-69.3743,-9.3,-0.249066,
0.198,-69.8394,-9,-0.225777,
0.2,-70.244,-16.5,-0.192,
0.202,-70.537,-27.4,-0.129688,
0.204,-70.6761,-33.5,-0.049866,
0.206,-70.6487,-30.3,0.028711,
0.208,-70.5083,-22.6,0.081422,
0.21,-70.3215,-15.1,0.094933,
0.212,-70.1116,-11,0.107377,
0.214,-69.8882,-8.7,0.113333,
0.216,-69.6465,-7.8,0.123111,
0.218,-69.3743,-8.3,0.139911,
0.22,-69.0679,-8,0.153511,
0.222,-68.7255,-7.3,0.174133,
0.224,-68.3464,-6.5,0.194222,
0.226,-67.9253,-6.1,0.216444,
0.228,-67.47,-5.3,0.232711,
0.23,-66.9841,-4.9,0.242577,
0.232,-66.4824,-4.1,0.252266,
0.234,-65.963,-3.4,0.258844,
0.236,-65.4357,-2.5,0.263111,
0.238,-64.8998,-1.7,0.267466,
0.24,-64.5049,-5.9,0.237599,
0.242,-64.1515,-5.7,0.168177,
0.244,-63.9348,-5.6,0.088977,
0.246,-63.8597,-5.4,0.019555,
0.248,-63.9165,-4.2,-0.040177,
0.25,-64.0654,-4,-0.084622,
0.252,-64.3053,-3.5,-0.123733,
0.254,-64.6056,-3.6,-0.155733,
0.256,-64.9602,-3.5,-0.188266,
0.258,-65.3575,-3.7,-0.201244,
0.26,-65.7817,-4.1,-0.214844,
0.262,-66.2187,-4.6,-0.217511,
0.264,-66.6545,-5.3,-0.216977,
0.266,-67.0775,-6.2,-0.210488,
0.268,-67.4889,-7,-0.202933,
0.27,-67.8929,-7.6,-0.201777,
0.272,-68.2811,-8.7,-0.192,
0.274,-68.6571,-9.9,-0.189866,
0.276,-69.0251,-10.8,-0.184444,
0.278,-69.3914,-12,-0.180711,
0.28,-69.7551,-13.2,-0.181155,
