Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3051,1.2,-0.001155,
0.002,-0.3063,1.2,0.002133,
0.004,-0.3038,1.3,0.001155,
0.006,-0.313,1.2,-0.004888,
0.008,-0.3124,1.2,0,
0.01,-0.313,1.2,-0.000533,
0.012,-0.3203,1,-0.000533,
0.014,-0.3392,0.4,-0.009155,
0.016,-0.3801,0.3,-0.023822,
0.018,-0.4485,0.3,-0.037422,
0.02,-0.5382,0.4,-0.049333,
0.022,-0.6511,0.4,-0.055822,
0.024,-0.7787,0.4,-0.064533,
0.026,-0.9282,0.5,-0.071555,
0.028,-1.0961,0.6,-0.084088,
0.03,-1.2719,0.7,-0.091733,
0.032,-1.4574,0.7,-0.093866,
0.034,-1.657,0.8,-0.099288,
0.036,-1.8657,0.8,-0.103555,
0.038,-2.0836,0.9,-0.108444,
0.04,-2.3137,0.9,-0.113866,
0.042,-2.5524,1,-0.116622,
0.044,-2.7959,0.9,-0.122044,
0.046,-3.0462,1,-0.126488,
0.048,-3.3159,1,-0.136177,
0.05,-3.5784,1,-0.132977,
0.052,-3.8518,0.9,-0.14,
0.054,-4.1362,0.9,-0.1416,
0.056,-4.431,0.8,-0.145866,
0.058,-4.7332,0.8,-0.151377,
0.06,-5.0451,0.7,-0.160622,
0.062,-5.3704,0.7,-0.161688,
0.064,-5.7036,0.7,-0.170311,
0.066,-6.0515,0.6,-0.176888,
0.068,-6.4177,0.6,-0.186577,
0.07,-6.7962,0.6,-0.196977,
0.072,-7.1837,0.5,-0.195822,
0.074,-7.5908,0.5,-0.203466,
0.076,-8.0101,0.5,-0.209955,
0.078,-8.4551,0.5,-0.226222,
0.08,-8.9122,0.6,-0.228355,
0.082,-9.3914,0.5,-0.243644,
0.084,-9.887,0.5,-0.247377,
0.086,-10.3966,0.6,-0.254933,
0.088,-10.9349,0.7,-0.268533,
0.09,-11.483,0.6,-0.275022,
0.092,-12.044,0.7,-0.2816,
0.094,-12.6207,0.8,-0.285866,
0.096,-13.2109,0.7,-0.296177,
0.098,-13.8067,0.7,-0.301155,
0.1,-14.403,0.7,-0.299466,
0.102,-15.0036,0.7,-0.299555,
0.104,-15.6133,0.6,-0.305422,
0.106,-16.2328,0.5,-0.310844,
0.108,-16.8627,0.5,-0.317422,
0.11,-17.5066,0.5,-0.323377,
0.112,-18.1652,0.4,-0.3304,
0.114,-18.8402,0.5,-0.341244,
0.116,-19.5311,0.5,-0.348266,
0.118,-20.2367,0.6,-0.356444,
0.12,-20.9655,0.6,-0.367288,
0.122,-21.7174,0.7,-0.382488,
0.124,-22.4956,0.8,-0.390577,
0.126,-23.2866,0.9,-0.396533,
0.128,-24.0862,1,-0.399288,
0.13,-24.8754,1,-0.393333,
0.132,-25.6627,1,-0.388977,
0.134,-26.4421,0.9,-0.387911,
0.136,-27.2149,0.8,-0.386311,
