Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3124,1.2,-0.000622,
0.002,-0.3172,1.1,0.002222,
0.004,-0.3233,1.1,-0.0016,
0.006,-0.3398,0.5,-0.011377,
0.008,-0.374,0.3,-0.020088,
0.01,-0.4356,0.3,-0.033066,
0.012,-0.5211,0.2,-0.0488,
0.014,-0.6304,0.2,-0.059199,
0.016,-0.7713,0.2,-0.072088,
0.018,-0.9337,0.1,-0.085155,
0.02,-1.1211,0.2,-0.097688,
0.022,-1.339,0.1,-0.111288,
0.024,-1.5788,0.2,-0.123644,
0.026,-1.8419,0.2,-0.135644,
0.028,-2.13,0.2,-0.147022,
0.03,-2.4468,0.2,-0.160088,
0.032,-2.7855,0.2,-0.173066,
0.034,-3.1474,0.3,-0.188266,
0.036,-3.5326,0.3,-0.195911,
0.038,-3.9409,0.4,-0.205599,
0.04,-4.3736,0.3,-0.221866,
0.042,-4.8265,0.3,-0.228888,
0.044,-5.3008,0.3,-0.238755,
0.046,-5.8,0.3,-0.253333,
0.048,-6.3225,0.2,-0.268,
0.05,-6.8633,0.2,-0.273511,
0.052,-7.4315,0.2,-0.286488,
0.054,-8.0223,0.1,-0.298933,
0.056,-8.6394,0.1,-0.310311,
0.058,-9.2925,0.1,-0.3288,
0.06,-9.9693,0.1,-0.339555,
0.062,-10.6859,0,-0.3608,
0.064,-11.4385,0.1,-0.383111,
0.066,-12.2173,0.1,-0.395555,
0.068,-13.0284,0.1,-0.407466,
0.07,-13.8609,0.1,-0.418222,
0.072,-14.7008,0,-0.424799,
0.074,-15.5541,0,-0.427022,
0.076,-16.4336,0,-0.441688,
0.078,-17.3345,0,-0.453599,
0.08,-18.2665,0,-0.468799,
0.082,-19.232,0,-0.486044,
0.084,-20.2336,0,-0.507288,
0.086,-21.2779,0.1,-0.529511,
0.088,-22.3735,0.3,-0.551733,
0.09,-23.5185,0.4,-0.577244,
0.092,-24.6739,0.6,-0.575644,
0.094,-25.8183,0.7,-0.569066,
0.096,-26.9475,0.6,-0.560977,
0.098,-28.0711,0.4,-0.561511,
0.1,-29.196,0.3,-0.5648,
0.102,-30.3386,0.2,-0.575644,
0.104,-31.5202,0.1,-0.597333,
0.106,-32.7532,0,-0.621244,
0.108,-34.0447,0.1,-0.648355,
0.11,-35.3533,0.1,-0.659733,
0.112,-36.6667,0,-0.655911,
0.114,-37.9845,0,-0.659733,
0.116,-39.3242,-0.2,-0.672711,
0.118,-40.6993,-0.2,-0.691733,
0.12,-42.1251,-0.2,-0.722133,
0.122,-43.5997,-0.1,-0.744355,
0.124,-45.1006,-0.1,-0.756355,
0.126,-46.6057,0,-0.755733,
0.128,-48.1102,-0.1,-0.753066,
0.13,-49.6495,0,-0.772533,
0.132,-51.2291,0,-0.795377,
0.134,-52.8667,0.1,-0.824088,
0.136,-54.5348,0.2,-0.832799,
0.138,-56.1992,0.2,-0.829511,
0.14,-57.8642,0.1,-0.833333,
0.142,-59.5696,0,-0.857244,
0.144,-61.3341,0.1,-0.889777,
0.146,-63.159,-0.6,-0.917955,
0.148,-64.926,-2,-0.870755,
0.15,-66.3536,13.1,-0.760088,
0.152,-67.7318,13.8,-0.668444,
0.154,-68.8262,1.3,-0.515999,
0.156,-69.5854,7.6,-0.340711,
0.158,-70.0548,-8.5,-0.200711,
0.16,-70.2281,-10.3,-0.055288,
0.162,-70.1476,-6.8,0.066133,
0.164,-69.8906,-2,0.142133,
0.166,-69.5207,-6.8,0.196977,
0.168,-69.0892,-6.4,0.222488,
0.17,-68.6376,-6.9,0.226755,
0.172,-68.1889,-8.4,0.221422,
0.174,-67.7825,-9.9,0.197955,
0.176,-67.4474,-10.7,0.161066,
0.178,-67.1898,-11,0.120977,
0.18,-67.0305,-11.7,0.069422,
0.182,-66.9774,-12.3,0.013599,
0.184,-67.036,-12.5,-0.040177,
0.186,-67.2008,-13,-0.096,
0.188,-67.4724,-13.2,-0.148622,
0.19,-67.8386,-13.7,-0.192622,
0.192,-68.2927,-14.4,-0.235999,
0.194,-68.7566,-14.7,-0.213777,
0.196,-69.2754,-8.7,-0.255555,
0.198,-69.7447,-8.5,-0.224622,
0.2,-70.1561,-12,-0.196888,
0.202,-70.471,-25.3,-0.147022,
0.204,-70.6474,-32.6,-0.072088,
0.206,-70.659,-32.2,0.012,
0.208,-70.5455,-25.2,0.064533,
0.21,-70.3783,-17.4,0.091111,
0.212,-70.1738,-11.7,0.103111,
0.214,-69.9523,-7.6,0.110666,
0.216,-69.7118,-8.4,0.122577,
0.218,-69.4389,-9,0.139466,
0.22,-69.1313,-7.9,0.157866,
0.222,-68.7932,-7.2,0.1736,
0.224,-68.4172,-6.7,0.193688,
0.226,-68.001,-6.5,0.209422,
0.228,-67.5432,-5.7,0.233244,
0.23,-67.0622,-5,0.242577,
0.232,-66.5599,-4.3,0.253422,
0.234,-66.0393,-3.8,0.263111,
0.236,-65.5119,-2.7,0.265866,
0.238,-64.9846,-1.9,0.265333,
0.24,-64.5677,-7.2,0.202933,
0.242,-64.1893,-6.2,0.179555,
0.244,-63.9494,-6.2,0.102044,
0.246,-63.8567,-5.3,0.025511,
0.248,-63.8902,-4.3,-0.030933,
0.25,-64.0379,-4.3,-0.084088,
0.252,-64.2558,-3.5,-0.119822,
0.254,-64.5476,-3.6,-0.152444,
0.256,-64.8845,-3.5,-0.171466,
0.258,-65.2666,-3.6,-0.192622,
0.26,-65.6755,-4.3,-0.214844,
0.262,-66.1064,-4.6,-0.218577,
0.264,-66.552,-5.3,-0.221955,
0.266,-66.9951,-5.9,-0.219199,
0.268,-67.4187,-6.9,-0.212177,
0.27,-67.8313,-7.6,-0.205066,
0.272,-68.2402,-8.5,-0.204533,
0.274,-68.6369,-9.5,-0.195288,
0.276,-69.0196,-10.4,-0.189333,
0.278,-69.3919,-11.7,-0.184444,
0.28,-69.7588,-12.8,-0.182844,
0.282,-70.1274,-14.4,-0.183911,
0.284,-70.4418,-26.3,-0.130755,
0.286,-70.6926,-36,-0.119911,
0.288,-70.8,-42.3,-0.031999,
0.29,-70.7323,-36.7,0.052088,
0.292,-70.5608,-26,0.096533,
0.294,-70.3539,-16.7,0.105244,
0.296,-70.1463,-12.6,0.099822,
0.298,-69.9498,-10.4,0.097155,
0.3,-69.7649,-9.6,0.092711,
0.302,-69.5805,-10.4,0.092266,
0.304,-69.3919,-9.7,0.095555,
0.306,-69.1918,-8.9,0.100355,
0.308,-68.9714,-8.4,0.110133,
0.31,-68.7218,-8,0.125866,
0.312,-68.4459,-7.4,0.140533,
0.314,-68.1389,-6.8,0.157333,
0.316,-67.8008,-6.2,0.176266,
0.318,-67.4321,-5.5,0.187733,
0.32,-67.0384,-4.9,0.2008,
0.322,-66.6271,-4.1,0.209422,
0.324,-66.198,-3.3,0.213777,
0.326,-65.7597,-2.3,0.218133,
0.328,-65.3105,-1.3,0.224622,
0.33,-64.962,-6.2,0.146488,
0.332,-64.6233,-5.5,0.157866,
0.334,-64.3938,-5.8,0.104177,
0.336,-64.2912,-5.2,0.040177,
0.338,-64.2894,-4,-0.008711,
0.34,-64.3761,-4.4,-0.053688,
0.342,-64.5342,-4.1,-0.087377,
0.344,-64.7545,-3.9,-0.115022,
0.346,-65.0279,-4,-0.142666,
0.348,-65.3282,-4.3,-0.152444,
0.35,-65.6481,-4.6,-0.161155,
0.352,-65.9795,-5.3,-0.163911,
0.354,-66.3243,-5.9,-0.1736,
0.356,-66.685,-6.4,-0.183377,
0.358,-67.0683,-7.1,-0.192533,
0.36,-67.4712,-8,-0.199111,
0.362,-67.8752,-8.7,-0.204,
0.364,-68.2866,-9.6,-0.207288,
0.366,-68.7163,-10.5,-0.215377,
0.368,-69.1509,-11.3,-0.217599,
0.37,-69.5964,-12.4,-0.224622,
0.372,-70.0499,-13.7,-0.231111,
0.374,-70.4497,-26.4,-0.182844,
0.376,-70.7524,-39.1,-0.154577,
0.378,-70.8952,-51.9,-0.0488,
0.38,-70.8342,-47.1,0.051022,
0.382,-70.634,-31.9,0.113955,
0.384,-70.3838,-18.1,0.124799,
0.386,-70.1305,-12.4,0.123111,
0.388,-69.9089,-11.2,0.109599,
0.39,-69.7014,-9.9,0.100355,
0.392,-69.5055,-10.5,0.099288,
0.394,-69.3022,-9.9,0.102044,
0.396,-69.0886,-9.4,0.108533,
0.398,-68.8518,-8.6,0.121511,
0.4,-68.596,-8.3,0.128088,
0.402,-68.3153,-7.6,0.141066,
0.404,-68.0101,-7.1,0.156266,
0.406,-67.6799,-6.4,0.164977,
0.408,-67.3265,-5.7,0.180711,
0.41,-66.953,-5,0.191466,
0.412,-66.5648,-4.1,0.193688,
0.414,-66.1699,-3.1,0.199111,
0.416,-65.7707,-2.1,0.199644,
0.418,-65.3545,-1,0.209955,
0.42,-65.034,-4.6,0.113955,
0.422,-64.7051,-5.3,0.157333,
0.424,-64.478,-5.6,0.104177,
0.426,-64.3578,-5.2,0.0472,
0.428,-64.3431,-4.5,-0.003822,
0.43,-64.4158,-4.6,-0.0424,
0.432,-64.5592,-4,-0.0776,
0.434,-64.7649,-4,-0.108533,
0.436,-65.0182,-4.2,-0.131822,
0.438,-65.2995,-4.5,-0.1448,
0.44,-65.6059,-4.7,-0.157333,
0.442,-65.9337,-5.4,-0.167644,
0.444,-66.2785,-6,-0.174666,
0.446,-66.6435,-6.5,-0.185511,
0.448,-67.0226,-7.3,-0.189955,
0.45,-67.4199,-7.9,-0.199111,
0.452,-67.8313,-8.7,-0.208888,
0.454,-68.2646,-9.6,-0.216977,
0.456,-68.7096,-10.4,-0.223022,
0.458,-69.1612,-11.3,-0.226222,
0.46,-69.6269,-12.4,-0.232177,
0.462,-70.1012,-13.7,-0.241422,
0.464,-70.5516,-28,-0.213244,
0.466,-70.8574,-45.6,-0.164355,
0.468,-70.9972,-52.1,-0.041244,
0.47,-70.9032,-47.3,0.071022,
0.472,-70.6596,-28.2,0.132977,
0.474,-70.3661,-14,0.146488,
0.476,-70.0932,-11.4,0.132977,
0.478,-69.8351,-12,0.127999,
0.48,-69.5964,-11.8,0.119377,
0.482,-69.362,-10.8,0.116177,
0.484,-69.138,-10.3,0.109599,
0.486,-68.9208,-9.5,0.104711,
0.488,-68.69,-9.2,0.111288,
0.49,-68.4606,-8.1,0.116622,
0.492,-68.2158,-7.6,0.125333,
0.494,-67.9485,-6.7,0.134488,
0.496,-67.661,-6.2,0.143733,
0.498,-67.3467,-5.5,0.157866,
0.5,-67.0116,-4.8,0.171377,
0.502,-66.6582,-4,0.177422,
0.504,-66.2804,-3.3,0.189866,
0.506,-65.8891,-2.2,0.199644,
0.508,-65.4729,-1.1,0.209955,
0.51,-65.1439,-3.2,0.113422,
0.512,-64.8039,-5.6,0.155733,
0.514,-64.5598,-5.8,0.110133,
0.516,-64.431,-5.4,0.052088,
0.518,-64.4084,-4.8,0,
0.52,-64.4658,-4.4,-0.038488,
0.522,-64.5995,-4,-0.071111,
0.524,-64.7972,-4.1,-0.103022,
0.526,-65.0456,-4.2,-0.126399,
0.528,-65.3301,-4.3,-0.144355,
0.53,-65.6377,-4.7,-0.155733,
0.532,-65.9593,-5.4,-0.163288,
0.534,-66.2877,-6.1,-0.166044,
0.536,-66.6466,-6.5,-0.180088,
0.538,-67.0213,-7.3,-0.1904,
0.54,-67.4065,-8,-0.194222,
0.542,-67.8038,-8.8,-0.199644,
0.544,-68.2103,-9.7,-0.204,
0.546,-68.6278,-10.6,-0.210488,
0.548,-69.0599,-11.4,-0.216444,
0.55,-69.5036,-12.5,-0.223466,
0.552,-69.951,-13.6,-0.228355,
0.554,-70.4094,-21.9,-0.230044,
0.556,-70.6987,-36.3,-0.175733,
0.558,-70.8916,-51,-0.0776,
0.56,-70.8757,-50.3,0.029866,
0.562,-70.6938,-34.6,0.099288,
0.564,-70.4387,-19.7,0.129155,
0.566,-70.1836,-12.4,0.125866,
0.568,-69.9486,-11.1,0.115022,
0.57,-69.727,-10.2,0.108533,
0.572,-69.5146,-10.8,0.105777,
0.574,-69.3022,-10,0.105244,
0.576,-69.0746,-9.6,0.114399,
0.578,-68.8335,-8.8,0.123111,
0.58,-68.5783,-8.6,0.129155,
0.582,-68.311,-7.8,0.135644,
0.584,-68.0168,-7.2,0.148711,
0.586,-67.7092,-6.5,0.156266,
0.588,-67.3711,-5.8,0.170844,
0.59,-67.0183,-5,0.177422,
0.592,-66.6472,-4.1,0.186044,
