Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.1624,1.2,0.000533,
0.002,-0.1666,1.4,0.001688,
0.004,-0.166,1.1,0.001155,
0.006,-0.1685,1.2,0,
0.008,-0.1795,1,-0.007644,
0.01,-0.1862,1.1,-0.001688,
0.012,-0.1941,1.2,-0.003288,
0.014,-0.2001,0.9,-0.001066,
0.016,-0.219,0.3,-0.011911,
0.018,-0.2697,0,-0.029333,
0.02,-0.3527,0,-0.045066,
0.022,-0.476,-0.2,-0.064533,
0.024,-0.6371,-0.2,-0.085155,
0.026,-0.8453,-0.2,-0.109066,
0.028,-1.087,-0.2,-0.124266,
0.03,-1.3708,-0.2,-0.144355,
0.032,-1.6943,-0.2,-0.165511,
0.034,-2.0562,-0.1,-0.182844,
0.036,-2.4517,0,-0.204,
0.038,-2.8722,0,-0.215377,
0.04,-3.3245,0.1,-0.226222,
0.042,-3.7987,0.1,-0.239199,
0.044,-4.2986,0.2,-0.251199,
0.046,-4.8247,0.3,-0.266844,
0.048,-5.3777,0.3,-0.279911,
0.05,-5.9472,0.3,-0.288622,
0.052,-6.5417,0.3,-0.300622,
0.054,-7.1557,0.3,-0.310311,
0.056,-7.7813,0.4,-0.317422,
0.058,-8.4319,0.2,-0.326577,
0.06,-9.11,0.3,-0.341244,
0.062,-9.8113,0.2,-0.353155,
0.064,-10.5419,0.2,-0.368888,
0.066,-11.3079,0.2,-0.384622,
0.068,-12.102,0.2,-0.399377,
0.07,-12.9162,0.2,-0.408,
0.072,-13.756,0.1,-0.420977,
0.074,-14.6069,0,-0.425422,
0.076,-15.4729,0,-0.432888,
0.078,-16.3561,0,-0.444355,
0.08,-17.268,0,-0.457333,
0.082,-18.2116,-0.1,-0.475288,
0.084,-19.1918,0,-0.493688,
0.086,-20.2068,0,-0.512088,
0.088,-21.2713,0,-0.537688,
0.09,-22.3949,0.2,-0.566933,
0.092,-23.5595,0.3,-0.585422,
0.094,-24.7423,0.5,-0.592977,
0.096,-25.91,0.5,-0.5816,
0.098,-27.0666,0.4,-0.575644,
0.1,-28.2116,0.4,-0.570222,
0.102,-29.367,0.3,-0.577244,
0.104,-30.5407,0.1,-0.591377,
0.106,-31.7461,0,-0.609777,
0.108,-33.0205,0,-0.643377,
0.11,-34.3334,0.1,-0.6608,
0.112,-35.6664,0.1,-0.666222,
0.114,-37.0074,0,-0.667377,
0.116,-38.3434,-0.1,-0.667288,
0.118,-39.7106,-0.2,-0.687377,
0.12,-41.1132,-0.2,-0.704177,
0.122,-42.5756,-0.1,-0.739466,
0.124,-44.0752,0,-0.751377,
0.126,-45.5956,-0.1,-0.761155,
0.128,-47.116,0,-0.761688,
0.13,-48.6443,-0.1,-0.767111,
0.132,-50.2068,0,-0.785066,
0.134,-51.8236,0,-0.812711,
0.136,-53.4923,0.2,-0.839288,
0.138,-55.1739,0.1,-0.839911,
0.14,-56.8548,0,-0.841511,
0.142,-58.5424,0,-0.848533,
0.144,-60.2874,0,-0.876177,
0.146,-62.0959,0.2,-0.910933,
0.148,-63.9294,-42.5,-0.912622,
0.15,-65.5041,-0.5,-0.716177,
0.152,-66.9878,4,-0.736177,
0.154,-68.2561,14.9,-0.598933,
0.156,-69.2156,-10.2,-0.441066,
0.158,-69.8455,11.8,-0.2848,
0.16,-70.1806,-6.9,-0.134044,
0.162,-70.2282,-12.2,0.007022,
0.164,-70.061,-4.9,0.106311,
0.166,-69.7478,-2.1,0.170933,
0.168,-69.3432,-4.4,0.207199,
0.17,-68.8946,-7.5,0.225155,
0.172,-68.4338,-8.6,0.231644,
0.174,-68.0022,-9.4,0.212177,
0.176,-67.6238,-9.9,0.181777,
0.178,-67.3186,-10.9,0.145422,
0.18,-67.1026,-11.5,0.096533,
0.182,-66.9921,-12.2,0.043377,
0.184,-66.9927,-11.9,-0.011377,
0.186,-67.1026,-12.7,-0.066222,
0.188,-67.3229,-13,-0.123111,
0.19,-67.644,-13.3,-0.173066,
0.192,-68.0492,-13.7,-0.211022,
0.194,-68.5412,-14.6,-0.256622,
0.196,-69.0154,-8.8,-0.244622,
0.198,-69.5183,-9.3,-0.250577,
0.2,-69.9706,-8.9,-0.221866,
0.202,-70.3545,-19.7,-0.180088,
0.204,-70.609,-30.5,-0.107911,
0.206,-70.6957,-34.5,-0.024355,
0.208,-70.6286,-28.2,0.051022,
0.21,-70.4626,-19.8,0.090044,
0.212,-70.266,-13.3,0.102044,
0.214,-70.0494,-10,0.109511,
0.216,-69.8205,-9.8,0.115022,
0.218,-69.5684,-8.3,0.129688,
0.22,-69.2876,-7.9,0.143288,
0.222,-68.977,-7.8,0.1584,
0.224,-68.6303,-7.2,0.175733,
0.226,-68.247,-6.4,0.198044,
0.228,-67.8246,-6,0.214844,
0.23,-67.3626,-5.2,0.234933,
0.232,-66.878,-4.6,0.246844,
0.234,-66.3732,-4.1,0.253955,
0.236,-65.8532,-3.2,0.262577,
0.238,-65.3252,-2.3,0.2648,
0.24,-64.8443,-1.4,0.222399,
0.242,-64.4347,-7,0.215999,
0.244,-64.1039,-6.7,0.152444,
0.246,-63.9233,-5.2,0.073777,
0.248,-63.8866,-4.8,0.002755,
0.25,-63.9654,-4.3,-0.052088,
0.252,-64.1357,-3.8,-0.092266,
0.254,-64.3914,-3.6,-0.134044,
0.256,-64.7045,-3.6,-0.162755,
0.258,-65.0738,-3.4,-0.194222,
0.26,-65.4815,-3.9,-0.206755,
0.262,-65.9106,-4.2,-0.214844,
0.264,-66.3427,-4.8,-0.215911,
0.266,-66.7748,-5.5,-0.213777,
0.268,-67.1917,-6.4,-0.206755,
0.27,-67.5964,-7.1,-0.200266,
0.272,-67.9876,-8,-0.194222,
0.274,-68.3703,-9,-0.189333,
0.276,-68.7408,-10,-0.182844,
0.278,-69.1027,-11.1,-0.182844,
0.28,-69.4677,-12.3,-0.182311,
0.282,-69.837,-13.4,-0.182844,
0.284,-70.2239,-15.3,-0.196355,
0.286,-70.512,-24.3,-0.123733,
0.288,-70.7464,-38.8,-0.101511,
0.29,-70.8092,-43.6,-0.015733,
0.292,-70.7079,-36,0.068355,
0.294,-70.5205,-23.9,0.103111,
0.296,-70.3033,-14.7,0.107911,
0.298,-70.0896,-11.6,0.104711,
0.3,-69.8876,-11.4,0.099822,
0.302,-69.6911,-9.8,0.094933,
0.304,-69.4945,-9.5,0.098755,
0.306,-69.2919,-9.5,0.100355,
0.308,-69.0679,-9,0.113422,
0.31,-68.8287,-8.3,0.124177,
0.312,-68.5674,-7.6,0.134577,
0.314,-68.2812,-7.2,0.144266,
0.316,-67.9626,-6.5,0.164355,
0.318,-67.6141,-6,0.177866,
0.32,-67.2423,-5.2,0.188888,
0.322,-66.8499,-4.5,0.200177,
0.324,-66.4373,-3.7,0.211022,
0.326,-66.0143,-2.8,0.209422,
0.328,-65.5913,-1.7,0.215466,
0.33,-65.1684,-0.6,0.204533,
0.332,-64.8547,-5.3,0.181155,
0.334,-64.5684,-5.7,0.129155,
0.336,-64.3865,-5,0.0776,
0.338,-64.32,-5.1,0.022755,
0.34,-64.3542,-4.6,-0.024977,
0.342,-64.4646,-4.3,-0.061244,
0.344,-64.6441,-3.9,-0.095466,
0.346,-64.8736,-4,-0.116711,
0.348,-65.1482,-4.3,-0.138844,
0.35,-65.4467,-4.5,-0.151377,
0.352,-65.7671,-5,-0.161066,
0.354,-66.1022,-5.6,-0.166577,
0.356,-66.4495,-6.1,-0.171466,
0.358,-66.8145,-6.8,-0.182844,
0.36,-67.2045,-7.5,-0.197511,
0.362,-67.6104,-8.2,-0.205599,
0.364,-68.0285,-9.1,-0.212711,
0.366,-68.4551,-9.9,-0.214311,
0.368,-68.8995,-10.7,-0.220888,
0.37,-69.356,-11.6,-0.229511,
0.372,-69.8156,-12.9,-0.231111,
0.374,-70.2843,-16.1,-0.232711,
0.376,-70.6377,-32.4,-0.127466,
0.378,-70.9081,-51.8,-0.110133,
0.38,-70.9447,-52.1,0.008177,
0.382,-70.7738,-39.5,0.101511,
0.384,-70.5059,-23.1,0.138311,
0.386,-70.2276,-12.5,0.138311,
0.388,-69.9816,-10.9,0.120977,
0.39,-69.7533,-10.5,0.111822,
0.392,-69.536,-11.4,0.109066,
0.394,-69.3157,-10.2,0.109066,
0.396,-69.0954,-9.8,0.112799,
0.398,-68.8622,-9.2,0.119377,
