Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.1642,1.1,-0.0016,
0.002,-0.1654,1.2,0.001688,
0.004,-0.1673,1.2,-0.001155,
0.006,-0.1666,1.2,0.000622,
0.008,-0.166,1.1,-0.0016,
0.01,-0.1648,1.1,0.001066,
0.012,-0.1685,1.1,-0.001066,
0.014,-0.1679,1.1,-0.003288,
0.016,-0.1715,1.2,-0.004888,
0.018,-0.1673,1.1,0.002666,
0.02,-0.1679,1.1,0,
0.022,-0.1715,1.2,-0.0016,
0.024,-0.1685,1.1,0.001066,
0.026,-0.1703,1.1,0.001066,
0.028,-0.1679,1.2,0.001066,
0.03,-0.1703,1.1,0.000533,
0.032,-0.1727,1.1,-0.003733,
0.034,-0.1697,1.2,0.002666,
0.036,-0.1727,1.1,-0.000533,
0.038,-0.1752,1.1,-0.000533,
0.04,-0.1807,1.1,-0.004355,
0.042,-0.1904,1.2,-0.007022,
0.044,-0.1892,1.2,-0.002133,
0.046,-0.1898,1.1,0.001066,
0.048,-0.1928,1.1,-0.0016,
0.05,-0.1946,1,0,
0.052,-0.205,1,-0.005955,
0.054,-0.2166,0.7,-0.010311,
0.056,-0.2416,0.7,-0.011911,
0.058,-0.2813,0.7,-0.020622,
0.06,-0.3393,0.6,-0.029333,
0.062,-0.4064,0.7,-0.034133,
0.064,-0.4864,0.8,-0.039111,
0.066,-0.5706,0.8,-0.043911,
0.068,-0.6695,0.9,-0.049422,
0.07,-0.7677,0.9,-0.048266,
0.072,-0.8788,1,-0.057511,
0.074,-0.9911,1.1,-0.058577,
0.076,-1.0973,1,-0.057511,
0.078,-1.2121,1.1,-0.057511,
0.08,-1.3244,1.2,-0.057511,
0.082,-1.4361,1.2,-0.060266,
0.084,-1.5484,1.2,-0.055377,
0.086,-1.6595,1.2,-0.053777,
0.088,-1.7681,1.2,-0.058577,
0.09,-1.8755,1.2,-0.049866,
0.092,-1.9817,1.2,-0.051555,
0.094,-2.0898,1.2,-0.054844,
0.096,-2.1966,1.2,-0.053155,
0.098,-2.3034,1.1,-0.052088,
0.1,-2.4163,1.1,-0.059111,
0.102,-2.5268,1,-0.056444,
0.104,-2.6415,1.1,-0.055822,
0.106,-2.763,1,-0.060799,
0.108,-2.8869,1,-0.063999,
0.11,-3.009,1,-0.062933,
0.112,-3.1438,1,-0.069955,
0.114,-3.2775,1,-0.066222,
0.116,-3.413,1,-0.066222,
0.118,-3.5644,1,-0.074311,
0.12,-3.7078,1,-0.075377,
0.122,-3.8592,1,-0.0776,
0.124,-4.016,1,-0.075911,
0.126,-4.1741,1,-0.080266,
0.128,-4.3414,1,-0.085777,
0.13,-4.5092,1,-0.083022,
0.132,-4.6783,1,-0.086844,
0.134,-4.8553,1,-0.086844,
0.136,-5.0317,1.1,-0.085777,
0.138,-5.2135,1.1,-0.088977,
0.14,-5.4003,1,-0.0928,
0.142,-5.5846,1,-0.093866,
0.144,-5.7702,1,-0.093866,
0.146,-5.9661,1.1,-0.095466,
0.148,-6.159,1,-0.094933,
0.15,-6.3567,1,-0.0944,
0.152,-6.56,1,-0.101511,
0.154,-6.762,1,-0.101955,
0.156,-6.9659,1,-0.100977,
0.158,-7.174,1,-0.105244,
0.16,-7.3815,1,-0.103644,
0.162,-7.5964,1,-0.107999,
0.164,-7.8136,1,-0.108977,
0.166,-8.0315,1,-0.108444,
0.168,-8.2586,1,-0.114488,
0.17,-8.4838,1,-0.112266,
0.172,-8.7188,0.9,-0.118844,
0.174,-8.9562,1,-0.121511,
0.176,-9.1979,1,-0.120444,
0.178,-9.4439,1,-0.120444,
0.18,-9.6954,1,-0.125333,
0.182,-9.9462,1,-0.126399,
0.184,-10.2001,1,-0.124266,
0.186,-10.465,1,-0.131288,
0.188,-10.7281,1,-0.133511,
0.19,-10.9985,1,-0.134577,
0.192,-11.2676,1,-0.133955,
0.194,-11.5435,1,-0.135644,
0.196,-11.8249,1,-0.1384,
0.198,-12.1069,1,-0.14,
0.2,-12.3925,1,-0.1416,
0.202,-12.6775,1,-0.142666,
0.204,-12.9656,1,-0.147022,
0.206,-13.2531,1,-0.142133,
0.208,-13.5424,1,-0.144355,
0.21,-13.8335,0.9,-0.146488,
0.212,-14.1277,1,-0.146488,
0.214,-14.4237,0.9,-0.149155,
0.216,-14.7259,0.9,-0.150311,
0.218,-15.0243,0.9,-0.147555,
0.22,-15.3332,0.9,-0.152977,
0.222,-15.6396,0.9,-0.154666,
0.224,-15.9508,0.9,-0.155644,
0.226,-16.2658,0.9,-0.1568,
0.228,-16.585,0.8,-0.160088,
0.23,-16.9079,0.9,-0.163288,
0.232,-17.2314,0.9,-0.162222,
0.234,-17.5628,0.9,-0.166044,
0.236,-17.8973,0.9,-0.1688,
0.238,-18.2317,0.9,-0.170311,
0.24,-18.5705,1,-0.170933,
0.242,-18.9141,0.9,-0.1736,
0.244,-19.2583,1,-0.1736,
0.246,-19.6001,1,-0.170311,
0.248,-19.9474,1,-0.173066,
0.25,-20.299,1,-0.177422,
0.252,-20.6493,1,-0.175733,
0.254,-21.0064,1,-0.177955,
0.256,-21.3641,1,-0.180711,
0.258,-21.7217,1.1,-0.179022,
0.26,-22.0892,1,-0.182844,
0.262,-22.4535,1,-0.184444,
0.264,-22.8204,1,-0.184,
0.266,-23.1933,1,-0.188266,
0.268,-23.557,1,-0.187111,
0.27,-23.9214,1,-0.183911,
0.272,-24.2901,1,-0.182844,
0.274,-24.6526,1,-0.184444,
0.276,-25.017,0.9,-0.182311,
0.278,-25.3802,1,-0.178488,
0.28,-25.7409,0.9,-0.179555,
0.282,-26.1065,0.8,-0.182311,
0.284,-26.4727,0.8,-0.182844,
0.286,-26.8426,0.7,-0.185066,
0.288,-27.2143,0.7,-0.184444,
0.29,-27.5909,0.7,-0.189333,
0.292,-27.9668,0.7,-0.1904,
0.294,-28.3526,0.6,-0.193688,
0.296,-28.7414,0.7,-0.195911,
0.298,-29.1405,0.7,-0.196888,
0.3,-29.547,0.6,-0.203377,
0.302,-29.9578,0.6,-0.206133,
0.304,-30.3777,0.6,-0.211022,
0.306,-30.8062,0.8,-0.216444,
0.308,-31.2432,0.8,-0.216977,
0.31,-31.6845,0.8,-0.221333,
0.312,-32.1349,0.9,-0.223466,
0.314,-32.5976,1,-0.227911,
0.316,-33.0682,1,-0.237688,
0.318,-33.5332,0.9,-0.234844,
0.32,-34.0081,1,-0.237066,
0.322,-34.4781,1,-0.237155,
0.324,-34.9456,1.1,-0.235999,
0.326,-35.4119,1,-0.232711,
0.328,-35.8752,1,-0.231111,
0.33,-36.3329,1,-0.229511,
0.332,-36.7937,1,-0.229422,
0.334,-37.2503,0.9,-0.225155,
0.336,-37.7111,0.9,-0.230044,
0.338,-38.1719,0.9,-0.231111,
0.34,-38.6352,0.8,-0.232799,
0.342,-39.1051,0.8,-0.236533,
0.344,-39.5794,0.8,-0.235466,
0.346,-40.061,0.8,-0.239288,
0.348,-40.5486,0.8,-0.245777,
0.35,-41.0412,0.9,-0.240355,
0.352,-41.5435,0.9,-0.251199,
0.354,-42.0538,0.9,-0.253955,
0.356,-42.5677,1,-0.254488,
0.358,-43.0871,1,-0.260977,
0.36,-43.6089,1,-0.262044,
