Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3142,1.1,0.001155,
0.002,-0.3203,1.3,-0.001066,
0.004,-0.3197,1.2,-0.002666,
0.006,-0.3185,1.1,0.0016,
0.008,-0.3222,1.2,0,
0.01,-0.3222,1.1,-0.001066,
0.012,-0.3258,1.2,-0.002133,
0.014,-0.3301,1.1,0.001066,
0.016,-0.3313,1.1,-0.0016,
0.018,-0.3399,0.4,-0.005422,
0.02,-0.3765,0.4,-0.020622,
0.022,-0.4278,0.4,-0.027733,
0.024,-0.4967,0.5,-0.035733,
0.026,-0.5944,0.5,-0.046666,
0.028,-0.7006,0.6,-0.052622,
0.03,-0.8239,0.5,-0.062933,
0.032,-0.9612,0.8,-0.068355,
0.034,-1.1095,0.8,-0.076977,
0.036,-1.2572,0.9,-0.073777,
0.038,-1.4208,1,-0.079733,
0.04,-1.5905,1,-0.082488,
0.042,-1.7614,1.1,-0.089511,
0.044,-1.9359,1.1,-0.087288,
0.046,-2.1154,1.1,-0.0912,
0.048,-2.2942,1.2,-0.091644,
0.05,-2.4749,1.1,-0.0928,
0.052,-2.6592,1.1,-0.0944,
0.054,-2.8435,1,-0.093866,
0.056,-3.0297,1,-0.094933,
0.058,-3.2274,1,-0.098133,
0.06,-3.4228,0.9,-0.099822,
0.062,-3.6236,0.9,-0.100977,
0.064,-3.8378,0.9,-0.106844,
0.066,-4.0533,0.9,-0.106933,
0.068,-4.2809,0.9,-0.113333,
0.07,-4.5208,0.7,-0.124266,
0.072,-4.768,0.8,-0.120977,
0.074,-5.0231,0.7,-0.132355,
0.076,-5.2947,0.7,-0.137777,
0.078,-5.5724,0.7,-0.138844,
0.08,-5.8605,0.7,-0.147022,
0.082,-6.1632,0.7,-0.150755,
0.084,-6.4782,0.7,-0.159555,
0.086,-6.7992,0.7,-0.160533,
0.088,-7.1306,0.8,-0.165422,
0.09,-7.4761,0.8,-0.1736,
0.092,-7.8301,0.7,-0.179022,
0.094,-8.192,0.8,-0.186044,
0.096,-8.5674,0.7,-0.188266,
0.098,-8.9525,0.8,-0.195822,
0.1,-9.3481,0.9,-0.200266,
0.102,-9.7564,0.8,-0.204,
0.104,-10.1732,0.9,-0.213688,
0.106,-10.5981,0.9,-0.218666,
0.108,-11.0296,0.9,-0.217599,
0.11,-11.4739,0.8,-0.224622,
0.112,-11.9262,0.8,-0.225688,
0.114,-12.3894,0.9,-0.232711,
0.116,-12.8582,0.9,-0.235999,
0.118,-13.3324,0.9,-0.238666,
0.12,-13.8122,0.8,-0.242044,
