Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.1733,1.2,-0.007555,
0.002,-0.1703,1.2,0.001066,
0.004,-0.1727,1.1,-0.001066,
0.006,-0.1751,1.2,-0.0016,
0.008,-0.1886,1.1,-0.008711,
0.01,-0.1922,1.2,-0.002666,
0.012,-0.1982,1,0.000622,
0.014,-0.2147,0.5,-0.006488,
0.016,-0.2489,0.2,-0.017866,
0.018,-0.3167,0,-0.036977,
0.02,-0.4125,0,-0.051555,
0.022,-0.5468,-0.2,-0.071111,
0.024,-0.7231,-0.3,-0.092711,
0.026,-0.9392,-0.3,-0.112266,
0.028,-1.1968,-0.3,-0.133511,
0.03,-1.4891,-0.2,-0.150755,
0.032,-1.8261,-0.1,-0.171466,
0.034,-2.191,-0.1,-0.186577,
0.036,-2.589,0,-0.202933,
0.038,-3.023,0,-0.219199,
0.04,-3.4783,0.1,-0.230044,
0.042,-3.9641,0.1,-0.247377,
0.044,-4.4719,0.3,-0.256622,
0.046,-5.0017,0.2,-0.267466,
0.048,-5.5541,0.3,-0.277777,
0.05,-6.1321,0.4,-0.290311,
0.052,-6.7247,0.4,-0.298933,
0.054,-7.3369,0.4,-0.307022,
0.056,-7.9674,0.3,-0.317333,
0.058,-8.6235,0.3,-0.329244,
0.06,-9.3047,0.2,-0.340711,
0.062,-10.0145,0.2,-0.358044,
0.064,-10.7543,0.2,-0.372711,
0.066,-11.5251,0.2,-0.387288,
0.068,-12.3265,0.1,-0.402488,
0.07,-13.1523,0.1,-0.417688,
0.072,-13.9934,0,-0.422666,
0.074,-14.8467,0,-0.427555,
0.076,-15.7207,0,-0.439466,
0.078,-16.6124,0,-0.450311,
0.08,-17.5347,0,-0.463911,
0.082,-18.4862,-0.1,-0.477955,
0.084,-19.4811,0,-0.499111,
0.086,-20.5144,0,-0.522488,
0.088,-21.5941,0,-0.546844,
0.09,-22.73,0.1,-0.570222,
0.092,-23.9147,0.5,-0.596266,
0.094,-25.0908,0.5,-0.590222,
0.096,-26.2603,0.5,-0.5816,
0.098,-27.4163,0.5,-0.573511,
0.1,-28.5387,0.5,-0.549066,
0.102,-29.6794,1.8,-0.560977,
0.104,-30.7976,1.6,-0.555022,
0.106,-31.917,1.7,-0.559911,
0.108,-33.0565,1.8,-0.565866,
0.11,-34.1924,1.9,-0.568088,
0.112,-35.3038,1.9,-0.5528,
0.114,-36.3787,2,-0.532266,
0.116,-37.4059,2,-0.508888,
0.118,-38.4008,2,-0.492622,
0.12,-39.3669,1.9,-0.483377,
0.122,-40.3099,1.9,-0.467644,
0.124,-41.2352,1.9,-0.459999,
0.126,-42.1556,2,-0.459466,
0.128,-43.0522,1.9,-0.448622,
0.13,-43.9275,2,-0.436177,
0.132,-44.7759,2.1,-0.420444,
0.134,-45.5889,2.1,-0.402577,
0.136,-46.3701,2.1,-0.386311,
0.138,-47.1166,2.1,-0.370577,
0.14,-47.835,2.1,-0.356977,
0.142,-48.524,2,-0.342844,
0.144,-49.193,2.1,-0.332622,
0.146,-49.8387,2.1,-0.318933,
0.148,-50.4607,2,-0.308711,
0.15,-51.0631,2.1,-0.3,
0.152,-51.646,2,-0.289155,
0.154,-52.2063,2.1,-0.277777,
0.156,-52.7428,2,-0.261511,
0.158,-53.2592,2,-0.254488,
0.16,-53.7505,1.9,-0.243022,
0.162,-54.2156,2,-0.228977,
0.164,-54.6544,1.9,-0.216444,
0.166,-55.0768,2,-0.206755,
0.168,-55.4668,1.9,-0.192622,
0.17,-55.8324,1.9,-0.180622,
0.172,-56.1766,1.9,-0.170844,
0.174,-56.5001,1.9,-0.158933,
0.176,-56.8004,1.9,-0.147555,
0.178,-57.0739,2,-0.131911,
0.18,-57.3302,1.9,-0.125333,
0.182,-57.5591,1.9,-0.112888,
0.184,-57.7678,1.9,-0.101422,
0.186,-57.954,2,-0.091733,
0.188,-58.1151,1.9,-0.080266,
0.19,-58.2524,1.9,-0.066133,
0.192,-58.3654,2,-0.054311,
0.194,-58.4575,2,-0.044444,
0.196,-58.5204,2,-0.028266,
0.198,-58.5607,2,-0.016266,
0.2,-58.5833,1,-0.011466,
0.202,-58.5991,0.8,-0.012977,
0.204,-58.6223,0.8,-0.013511,
0.206,-58.6589,0.6,-0.0184,
0.208,-58.7035,0.5,-0.021155,
0.21,-58.7633,0.4,-0.028711,
0.212,-58.8359,0.3,-0.036355,
0.214,-58.9275,0.2,-0.051022,
0.216,-59.0361,0.1,-0.059111,
0.218,-59.1661,0,-0.067822,
0.22,-59.3199,0,-0.0792,
0.222,-59.5012,0,-0.095466,
0.224,-59.7075,0,-0.105777,
0.226,-59.9431,0,-0.117688,
0.228,-60.208,0,-0.132888,
0.23,-60.4991,0,-0.143733,
0.232,-60.8184,0,-0.160622,
0.234,-61.1614,0.1,-0.171466,
0.236,-61.5319,0.1,-0.1888,
0.238,-61.92,0.2,-0.195822,
0.24,-62.3363,0.2,-0.208355,
0.242,-62.7727,0.2,-0.221333,
0.244,-63.2207,-1.3,-0.227288,
0.246,-63.6693,-0.3,-0.224088,
0.248,-64.1362,0,-0.235466,
0.25,-64.6074,-1.8,-0.237599,
0.252,-65.0908,-1.7,-0.245777,
0.254,-65.5596,-3,-0.228977,
0.256,-66.0417,-2.4,-0.239199,
0.258,-66.5026,-3.3,-0.228444,
0.26,-66.9408,-4.4,-0.216977,
0.262,-67.3601,-5.4,-0.205599,
0.264,-67.766,-6.4,-0.199111,
0.266,-68.1505,-7.4,-0.189866,
0.268,-68.5179,-8.2,-0.181688,
0.27,-68.8665,-9.1,-0.173066,
0.272,-69.1936,-10,-0.161688,
0.274,-69.5055,-10.6,-0.152444,
0.276,-69.7893,-11.4,-0.141066,
0.278,-70.0579,-12.3,-0.130222,
0.28,-70.3002,-20.2,-0.115022,
0.282,-70.4937,-27.8,-0.090666,
0.284,-70.623,-33.4,-0.058577,
0.286,-70.6902,-36.5,-0.024444,
0.288,-70.7,-36.8,-0.000622,
0.29,-70.6945,-34.9,0.002133,
0.292,-70.6719,-33.5,0.003733,
0.294,-70.6639,-32.9,0.002222,
0.296,-70.6694,-32.7,-0.002133,
0.298,-70.6713,-33,0.001066,
0.3,-70.6768,-33.1,-0.005422,
0.302,-70.6792,-33.5,-0.002755,
0.304,-70.6816,-33.9,-0.002666,
0.306,-70.6823,-34,0,
0.308,-70.6768,-34.2,0.002133,
0.31,-70.678,-34,-0.002222,
0.312,-70.6725,-34.1,0.002133,
0.314,-70.6658,-33.6,0.0032,
0.316,-70.6554,-32.9,0.005422,
0.318,-70.6426,-31.8,0.008088,
0.32,-70.6212,-30.2,0.014133,
0.322,-70.5913,-28.1,0.014666,
0.324,-70.5455,-25.5,0.023911,
0.326,-70.4845,-22.6,0.031999,
0.328,-70.4174,-19.5,0.034133,
0.33,-70.3344,-16.5,0.042844,
0.332,-70.2397,-13.9,0.0472,
0.334,-70.1281,-11.3,0.059111,
0.336,-70.0035,-10.1,0.065155,
0.338,-69.8516,-9,0.078133,
0.34,-69.6703,-8.7,0.096533,
0.342,-69.4548,-8.1,0.112888,
0.344,-69.1954,-7.4,0.134577,
0.346,-68.8915,-6.7,0.155111,
0.348,-68.5375,-5.9,0.183377,
0.35,-68.1395,-5.1,0.206755,
0.352,-67.6989,-4.1,0.226222,
0.354,-67.2045,-3.3,0.251733,
0.356,-66.6698,-2.5,0.271288,
0.358,-66.0936,-1.6,0.292444,
0.36,-65.5175,-2.6,0.307022,
0.362,-64.9279,-1.6,0.295644,
0.364,-64.3566,-1,0.2864,
0.366,-63.8042,-0.4,0.270755,
0.368,-63.2677,0,0.265866,
0.37,-62.7617,0,0.251199,
0.372,-62.2887,-0.3,0.237599,
0.374,-61.8499,-0.3,0.219111,
0.376,-61.4482,-0.3,0.197511,
0.378,-61.0753,-0.3,0.182311,
0.38,-60.7378,-0.2,0.166044,
0.382,-60.4369,-0.2,0.147555,
0.384,-60.1689,0,0.131911,
0.386,-59.9303,0,0.114488,
0.388,-59.7277,0,0.098133,
0.39,-59.5482,0.1,0.086844,
0.392,-59.3969,0,0.072622,
0.394,-59.2638,0,0.063466,
0.396,-59.1472,-0.2,0.055377,
0.398,-59.0496,-0.1,0.0472,
0.4,-58.9641,0,0.041244,
0.402,-58.8951,0,0.034222,
0.404,-58.8433,0,0.023288,
0.406,-58.8048,-0.1,0.016266,
0.408,-58.7896,0,0.006488,
0.41,-58.781,0,-0.000533,
0.412,-58.7889,0.3,-0.007022,
0.414,-58.7981,0.2,-0.004355,
0.416,-58.8219,0.1,-0.012444,
0.418,-58.8549,0,-0.019555,
0.42,-58.9073,0,-0.025955,
0.422,-58.9794,0,-0.036888,
0.424,-59.074,0,-0.0472,
0.426,-59.1948,-0.1,-0.061244,
0.428,-59.3328,-0.1,-0.071111,
0.43,-59.4963,-0.1,-0.085688,
0.432,-59.6843,-0.2,-0.095466,
