Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0.25,-8.0633,-5.2,0.125,-0.071644,
0.255,-8.424,-5.2,0.25,-0.071022,
0.26,-8.7994,-5.2,-1.003,-0.0776,
0.265,-9.1717,-5.2,0.029,-0.073244,
0.27,-9.5599,-5.2,-0.523,-0.078133,
0.275,-9.9487,-5.2,-1.172,-0.078666,
0.28,-10.3436,-5.2,-2.431,-0.082488,
0.285,-10.7495,-5.2,-1.381,-0.082488,
0.29,-11.1669,-5.2,-2.817,-0.090577,
0.295,-11.582,-5.2,-0.518,-0.086311,
0.3,-12.0049,-5.2,-2.715,-0.088888,
0.305,-12.4346,-5.2,-2.754,-0.086755,
0.31,-12.8674,-5.2,-3.218,-0.0928,
0.315,-13.3032,-5.3,3.839,-0.084088,
0.32,-13.7493,-5.2,-6.403,-0.089511,
0.325,-14.1955,-5.3,-3.513,-0.090577,
0.33,-14.6496,-5.2,-0.776,-0.091111,
0.335,-15.1031,-5.3,-0.681,-0.091111,
0.34,-15.5602,-5.2,1.811,-0.093777,
0.345,-16.018,-5.3,-1.978,-0.091644,
0.35,-16.4794,-5.3,1.43,-0.093244,
0.355,-16.9476,-5.3,-0.268,-0.0944,
0.36,-17.4194,-5.2,-0.646,-0.094933,
0.365,-17.8893,-5.3,0.813,-0.092711,
0.37,-18.3624,-5.2,0.401,-0.0944,
0.375,-18.8415,-5.3,-1.205,-0.0928,
0.38,-19.3206,-5.3,-0.212,-0.0976,
0.385,-19.801,-5.2,0.095,-0.095555,
0.39,-20.277,-5.3,-0.846,-0.095466,
0.395,-20.7574,-5.3,-1.472,-0.093333,
0.4,-21.2396,-5.3,-1.395,-0.101511,
0.405,-21.7169,-5.2,4.84,-0.091733,
0.41,-22.1935,-5.3,1.434,-0.096533,
0.415,-22.6727,-5.3,1.604,-0.094933,
0.42,-23.1591,-5.2,-3.362,-0.0976,
0.425,-23.6474,-5.3,-2.256,-0.098755,
0.43,-24.1326,-5.3,1.505,-0.094933,
0.435,-24.6185,-5.4,1.816,-0.0912,
0.44,-25.1153,-5.3,-0.614,-0.099822,
0.445,-25.606,-5.3,3.781,-0.096533,
0.45,-26.0986,-5.3,0.335,-0.098755,
0.455,-26.596,-5.3,0.664,-0.099822,
0.46,-27.0904,-5.3,2.69,-0.098222,
0.465,-27.5878,-5.3,-0.267,-0.100355,
0.47,-28.0847,-5.3,2.412,-0.100977,
0.475,-28.5803,-5.4,-0.598,-0.098222,
0.48,-29.0875,-5.3,-0.497,-0.104711,
0.485,-29.5959,-5.3,-1.853,-0.102577,
0.49,-30.1068,-5.3,0.727,-0.103111,
0.495,-30.6237,-5.3,-0.856,-0.103022,
0.5,-31.148,-5.2,-3.014,-0.107911,
0.505,-31.6821,-5.3,1.056,-0.106933,
0.51,-32.207,-5.2,3.119,-0.106933,
0.515,-32.7386,-5.2,0.671,-0.105244,
0.52,-33.2598,-5.3,-0.557,-0.102488,
0.525,-33.7878,-5.2,-4.397,-0.108533,
0.53,-34.3029,-5.2,-6.333,-0.106844,
0.535,-34.8156,-5.3,2.194,-0.103644,
0.54,-35.335,-5.2,2.311,-0.104711,
0.545,-35.8538,-5.3,2.966,-0.104711,
0.55,-36.3714,-5.3,-0.248,-0.104177,
0.555,-36.8951,-5.3,0.554,-0.106311,
0.56,-37.4157,-5.2,-0.49,-0.104177,
0.565,-37.9333,-5.3,-1.141,-0.103644,
0.57,-38.4515,-5.2,1.975,-0.104177,
0.575,-38.9617,-5.2,-1.892,-0.101422,
0.58,-39.4732,-5.2,2.284,-0.101422,
0.585,-39.9761,-5.2,2.39,-0.100888,
0.59,-40.4705,-5.2,3.501,-0.096,
0.595,-40.9753,-5.2,-4.116,-0.104177,
0.6,-41.4678,-5.2,4.69,-0.0976,
0.605,-41.9628,-5.2,4.99,-0.094933,
0.61,-42.4566,-5.2,4.335,-0.0944,
0.615,-42.9516,-5.2,2.528,-0.099288,
0.62,-43.4362,-5.2,0.169,-0.0976,
0.625,-43.9099,-5.2,0.627,-0.091733,
0.63,-44.3829,-5.2,1.089,-0.093333,
0.635,-44.851,-5.2,2.163,-0.091111,
0.64,-45.3192,-5.2,1.293,-0.0912,
0.645,-45.7788,-5.2,-1.014,-0.088444,
0.65,-46.2371,-5.2,0.426,-0.090044,
0.655,-46.6894,-5.3,-1.122,-0.092266,
0.66,-47.1374,-5.2,1.257,-0.086311,
0.665,-47.5884,-5.2,-1.836,-0.089511,
0.67,-48.0352,-5.2,0.384,-0.086755,
0.675,-48.4814,-5.2,0.195,-0.090577,
0.68,-48.9294,-5.2,-0.978,-0.090577,
0.685,-49.3701,-5.1,-1.653,-0.090133,
0.69,-49.8052,-5.2,-3.651,-0.087288,
0.695,-50.2392,-5.2,-0.284,-0.087911,
0.7,-50.6652,-5.2,-2.832,-0.086755,
0.705,-51.0864,-5.2,-1.668,-0.082488,
0.71,-51.5045,-5.2,-0.675,-0.084088,
0.715,-51.9183,-5.2,0.986,-0.084088,
0.72,-52.3242,-5.2,-3.219,-0.086844,
0.725,-52.7191,-5.2,0.642,-0.078133,
0.73,-53.1225,-5.3,-0.955,-0.084088,
0.735,-53.5101,-5.2,2.659,-0.076533,
0.74,-53.9062,-5.2,-1.395,-0.0808,
0.745,-54.2974,-5.1,7.832,-0.080266,
0.75,-54.6777,-5.2,-0.022,-0.077066,
0.755,-55.0549,-5.2,-0.395,-0.076,
0.76,-55.4254,-5.2,5.203,-0.068355,
0.765,-55.7855,-5.2,1.088,-0.070044,
0.77,-56.1425,-5.2,-1.301,-0.068888,
0.775,-56.4929,-5.2,-0.76,-0.071644,
0.78,-56.8328,-5.2,0.11,-0.067822,
0.785,-57.1618,-5.2,2.515,-0.062933,
0.79,-57.4847,-5.2,0.652,-0.063999,
0.795,-57.8002,-5.2,1.97,-0.061244,
0.8,-58.1066,-5.2,-1.975,-0.059111,
0.805,-58.402,-5.2,1.957,-0.059644,
0.81,-58.6914,-5.2,2.743,-0.056977,
0.815,-58.9764,-5.2,0.907,-0.056444,
0.82,-59.2596,-5.2,4.205,-0.053688,
0.825,-59.5391,-5.2,-1.912,-0.058577,
0.83,-59.8022,-5.2,1.163,-0.050488,
0.835,-60.0585,-5.2,0.583,-0.050933,
0.84,-60.3039,-5.3,-5.07,-0.0488,
0.845,-60.5438,-5.2,-1.219,-0.0472,
0.85,-60.7757,-5.2,0.662,-0.0456,
0.855,-61.0028,-5.2,-0.102,-0.046666,
0.86,-61.2249,-5.2,-0.22,-0.041777,
0.865,-61.4422,-5.2,-2.697,-0.046666,
0.87,-61.6406,-5.3,-2.308,-0.038577,
0.875,-61.8408,-5.2,1.672,-0.040711,
0.88,-62.0281,-5.3,-0.817,-0.036355,
0.885,-62.207,-5.2,1.029,-0.039111,
0.89,-62.3791,-5.3,0.698,-0.0336,
0.895,-62.5451,-5.2,6.662,-0.032533,
0.9,-62.7062,-5.3,-3.505,-0.030844,
0.905,-62.8594,-5.2,-0.037,-0.031999,
0.91,-62.9992,-5.2,-1.017,-0.027111,
0.915,-63.1384,-5.2,4.383,-0.030399,
0.92,-63.2592,-5.4,-1.651,-0.023822,
0.925,-63.3734,-5.6,1.928,-0.019022,
0.93,-63.4759,-6.3,4.754,-0.015199,
0.935,-63.5595,-6.4,-0.286,-0.014133,
0.94,-63.6358,-6.3,-4.362,-0.014666,
0.945,-63.7078,-6.4,-2.815,-0.012444,
0.95,-63.7799,-6.6,0.02,-0.012533,
0.955,-63.8525,-6.6,-0.265,-0.017333,
0.96,-63.9129,-6.7,2.931,-0.008711,
0.965,-63.9758,-6.6,1.576,-0.014666,
0.97,-64.0112,-6.6,1.242,-0.003822,
0.975,-64.0533,-6.6,1.57,-0.010844,
0.98,-64.074,-6.6,0.793,0.002755,
0.985,-64.0942,-6.6,0.226,-0.003822,
0.99,-64.0985,-6.6,-0.038,-0.000622,
0.995,-64.1027,-6.5,2.878,0.002755,
1,-64.1082,-6.5,-2.487,-0.002133,
1.005,-64.1485,-6.6,-4.879,-0.017333,
1.01,-64.2718,-6.6,-1.348,-0.031999,
1.015,-64.4903,-6.6,-4.912,-0.056444,
1.02,-64.8022,-6.6,-7.282,-0.074311,
1.025,-65.2044,-6.6,0.583,-0.084088,
1.03,-65.686,-6.9,-0.116,-0.098222,
1.035,-66.2365,-7.3,-3.189,-0.115555,
1.04,-66.8212,-7.3,-0.618,-0.118755,
1.045,-67.4395,-7.3,-2.562,-0.125866,
1.05,-68.0639,-8,0.214,-0.125333,
1.055,-68.6914,-9.2,2.855,-0.123733,
1.06,-69.3041,-10.5,0.493,-0.122577,
1.065,-69.8767,-12,0.9,-0.111822,
1.07,-70.3973,-19.9,4.174,-0.096,
1.075,-70.697,-32.7,13.487,-0.033688,
1.08,-70.7165,-33.3,0.728,0.005955,
1.085,-70.7037,-31.5,-6.857,-0.007111,
1.09,-70.7116,-32.1,-0.418,-0.0032,
1.095,-70.7287,-33.4,3.625,-0.0016,
1.1,-70.7281,-34,0.279,0.004355,
1.105,-70.725,-33.9,-4.164,-0.0016,
1.11,-70.7067,-33.2,0.371,0.005422,
1.115,-70.6671,-30,5.172,0.010844,
1.12,-70.5651,-24,2.58,0.021688,
1.125,-70.4284,-18.2,1.068,0.029333,
1.13,-70.2734,-13.8,0.005,0.033066,
1.135,-70.0573,-11.6,4.868,0.049422,
1.14,-69.7277,-10.9,5.764,0.076,
1.145,-69.2456,-10,5.067,0.109511,
1.15,-68.6321,-9.3,2.141,0.131377,
1.155,-67.9376,-8.3,-0.299,0.140444,
1.16,-67.2076,-7.4,0.017,0.145422,
1.165,-66.4996,-6.6,-0.647,0.139377,
1.17,-65.8569,-6.2,-4.998,0.121511,
1.175,-65.3277,-6.3,-7.18,0.094933,
1.18,-64.923,-6.6,-5.419,0.071111,
1.185,-64.6404,-6.7,-5.391,0.0456,
1.19,-64.4641,-6.5,-5.701,0.026044,
1.195,-64.3865,-6.4,1.347,0.011466,
1.2,-64.378,-6.4,0.034,0.002133,
1.205,-64.3847,-6.4,5.06,0.003288,
1.21,-64.3902,-6.4,-2.171,-0.007022,
1.215,-64.3835,-6.4,-2.514,0.003288,
1.22,-64.3847,-6.5,-1.873,-0.002133,
1.225,-64.3865,-6.4,-1.679,-0.002133,
1.23,-64.3835,-6.4,-0.18,0.001066,
1.235,-64.3829,-6.4,-2.81,-0.000533,
1.24,-64.3829,-6.4,0.485,0.001066,
1.245,-64.3859,-6.5,-1.088,-0.002133,
1.25,-64.3872,-6.4,1.37,-0.002222,
1.255,-64.3865,-6.4,-0.6,-0.002133,
1.26,-64.3835,-6.5,0.183,0.000533,
1.265,-64.3878,-6.4,0.42,-0.004355,
1.27,-64.3865,-6.5,1.048,-0.0016,
1.275,-64.3829,-6.4,1.506,0.001066,
1.28,-64.3823,-6.5,-0.95,0,
1.285,-64.3823,-6.5,4.699,0.004888,
1.29,-64.3829,-6.4,2.902,0.003822,
1.295,-64.3884,-6.5,-0.787,-0.002222,
1.3,-64.3859,-6.5,0.453,0.001688,
1.305,-64.3853,-6.5,2.871,0.002222,
1.31,-64.3872,-6.5,-1.561,-0.003822,
1.315,-64.3829,-6.4,-1.057,-0.000533,
1.32,-64.3859,-6.4,-0.976,-0.002666,
1.325,-64.3835,-6.5,1.862,0.000533,
1.33,-64.3841,-6.4,-0.684,-0.000533,
1.335,-64.3835,-6.5,2.399,0.002133,
1.34,-64.3829,-6.4,2.967,0.0016,
1.345,-64.3847,-6.4,-1.139,-0.0016,
1.35,-64.3835,-6.4,-1.429,-0.001066,
1.355,-64.3835,-6.5,3.622,0.003288,
1.36,-64.3859,-6.5,-0.804,-0.001066,
1.365,-64.3865,-6.5,0.483,-0.002666,
1.37,-64.3823,-6.4,-2.083,0.000533,
1.375,-64.3823,-6.5,-0.432,0.002133,
1.38,-64.3823,-6.5,3.584,0,
1.385,-64.3817,-6.4,-0.195,0.0016,
1.39,-64.3841,-6.4,2.038,-0.000533,
1.395,-64.3847,-6.4,2.144,0.002755,
1.4,-64.3829,-6.5,-2.428,-0.000533,
1.405,-64.3823,-6.5,1.863,0.002133,
1.41,-64.3847,-6.4,0.756,0,
1.415,-64.3884,-6.5,-0.428,-0.003288,
1.42,-64.381,-6.4,-0.75,0.003288,
1.425,-64.3829,-6.5,-1.013,0.001066,
1.43,-64.3823,-6.5,2.863,0.001066,
1.435,-64.3823,-6.5,-4.809,0,
1.44,-64.3829,-6.5,-1.123,-0.000533,
1.445,-64.3829,-6.4,2.703,0.0016,
1.45,-64.3829,-6.5,2.686,0.000533,
1.455,-64.3835,-6.5,2.879,0,
1.46,-64.3872,-6.5,-0.73,-0.004355,
1.465,-64.3859,-6.5,3.481,-0.002666,
1.47,-64.3841,-6.5,5.933,0.003822,
1.475,-64.3865,-6.5,-0.058,-0.0032,
1.48,-64.3847,-6.5,-1.325,-0.0016,
1.485,-64.3841,-6.4,0.788,-0.0016,
1.49,-64.3841,-6.5,0.421,0.002133,
1.495,-64.3835,-6.5,0.448,0,
1.5,-64.3872,-6.5,1.851,-0.002755,
1.505,-64.3865,-6.5,1.297,0,
1.51,-64.3847,-6.5,-0.29,0.000533,
1.515,-64.3829,-6.4,1.93,0.0016,
1.52,-64.3823,-6.5,-0.554,0.001066,
1.525,-64.3829,-6.4,-0.337,0.001066,
1.53,-64.3829,-6.5,-1.877,-0.000533,
1.535,-64.3817,-6.5,1.369,0.001066,
1.54,-64.3835,-6.4,0.458,0.0016,
1.545,-64.3859,-6.6,-1.919,-0.004888,
1.55,-64.3829,-6.5,-2.797,-0.000533,
1.555,-64.3841,-6.4,4.692,0.003288,
1.56,-64.3847,-6.5,-2.542,0,
1.565,-64.3878,-6.5,-1.425,-0.003288,
1.57,-64.3823,-6.5,3.828,0.002133,
1.575,-64.3829,-6.4,2.71,0.000533,
1.58,-64.3841,-6.4,-1.102,-0.0016,
1.585,-64.3841,-6.5,-1.051,-0.000533,
1.59,-64.3829,-6.5,0.653,-0.000533,
1.595,-64.3823,-6.4,1.618,0.0016,
1.6,-64.3853,-6.5,-1.358,-0.000533,
1.605,-64.3829,-6.4,0.969,0,
1.61,-64.3872,-6.5,1.845,0,
1.615,-64.3829,-6.5,-0.939,-0.001066,
1.62,-64.3841,-6.4,-1.801,-0.0016,
1.625,-64.3829,-6.5,-2.346,0.000533,
1.63,-64.3829,-6.4,2.897,0,
1.635,-64.3847,-6.5,-2.624,-0.002133,
1.64,-64.3829,-6.5,-0.984,-0.000533,
1.645,-64.3835,-6.4,-0.961,0,
1.65,-64.3829,-6.5,-0.627,0.000533,
1.655,-64.3853,-6.4,-3.909,-0.0032,
1.66,-64.3872,-6.5,-1.566,-0.002755,
1.665,-64.3835,-6.4,-1.252,-0.000533,
1.67,-64.3847,-6.5,-0.371,0.000533,
1.675,-64.3847,-6.5,1.141,-0.000533,
1.68,-64.3829,-6.5,-2.304,-0.000533,
1.685,-64.3829,-6.4,1.615,0.002133,
1.69,-64.3817,-6.4,-0.088,0.004266,
1.695,-64.3823,-6.4,-0.082,0.001066,
1.7,-64.3902,-6.4,-1.411,-0.005955,
1.705,-64.4024,-6.4,-3.116,-0.004888,
1.71,-64.4518,-6.6,-4.027,-0.014577,
1.715,-64.5935,-6.7,-3.907,-0.035288,
1.72,-64.8498,-6.7,-4.677,-0.060266,
1.725,-65.2197,-6.8,-4.799,-0.084088,
1.73,-65.6872,-7.1,-0.089,-0.100888,
1.735,-66.2365,-7.3,-5.238,-0.116088,
1.74,-66.8389,-7.1,-2.303,-0.124711,
1.745,-67.4676,-7.5,-0.534,-0.126933,
1.75,-68.1036,-8.5,0.584,-0.128088,
1.755,-68.7322,-9.9,1.643,-0.123644,
1.76,-69.3371,-11.4,1.209,-0.119377,
1.765,-69.9005,-12.7,0.781,-0.111288,
1.77,-70.4064,-20.5,8.744,-0.091644,
1.775,-70.697,-33.1,18.084,-0.027733,
1.78,-70.7165,-33.8,3.145,0.005422,
1.785,-70.7031,-32.1,0.442,-0.001155,
1.79,-70.7153,-32.8,2.65,-0.003822,
1.795,-70.7275,-34.1,1.194,0,
1.8,-70.7366,-34.7,4.302,0.002222,
1.805,-70.7269,-34.6,2.76,0.001066,
1.81,-70.7141,-33.8,-0.721,0.0016,
1.815,-70.6671,-30.3,6.585,0.013511,
1.82,-70.5645,-24.4,-0.018,0.022222,
1.825,-70.4315,-18.5,-2.218,0.027644,
1.83,-70.2685,-14.2,0.109,0.036355,
1.835,-70.053,-12.1,2.832,0.052622,
1.84,-69.7216,-11.3,6.052,0.077066,
1.845,-69.2394,-10.4,3.36,0.108533,
1.85,-68.626,-9.6,6.66,0.134044,
1.855,-67.9376,-8.7,-2.253,0.139377,
1.86,-67.2131,-7.8,2.283,0.1432,
1.865,-66.5051,-6.9,-2.779,0.136711,
1.87,-65.8612,-6.4,-7.416,0.121511,
1.875,-65.3308,-6.2,-2.119,0.100888,
1.88,-64.9267,-6.5,-4.468,0.071644,
1.885,-64.6398,-6.7,-4.041,0.051022,
1.89,-64.4702,-6.6,0.446,0.028711,
1.895,-64.3902,-6.5,-1.746,0.009244,
1.9,-64.3865,-6.4,2.117,0.002222,
1.905,-64.3884,-6.4,2.898,0.002133,
1.91,-64.3872,-6.4,5.03,0.0048,
1.915,-64.3908,-6.4,-3.111,-0.002133,
1.92,-64.3872,-6.4,-3.048,-0.001155,
1.925,-64.3884,-6.4,2.827,0.005955,
1.93,-64.3884,-6.5,-1.655,-0.003288,
1.935,-64.3896,-6.4,-3.097,-0.002133,
1.94,-64.3865,-6.5,4.78,0.003288,
1.945,-64.389,-6.4,-1.43,0.000533,
1.95,-64.3853,-6.5,1.955,0.002222,
1.955,-64.389,-6.5,-0.675,-0.0016,
1.96,-64.389,-6.4,1.524,0.0016,
1.965,-64.389,-6.4,1.749,0.001066,
1.97,-64.389,-6.5,10.066,0.002133,
1.975,-64.3951,-6.4,1.647,-0.003822,
1.98,-64.3865,-6.4,7.639,0.007644,
1.985,-64.3878,-6.4,-2.218,0.000533,
1.99,-64.389,-6.4,-2.134,-0.0016,
1.995,-64.3896,-6.4,-5.566,-0.002133,
2,-64.3859,-6.4,4.661,0.005955,
2.005,-64.3884,-6.5,1.938,-0.001066,
2.01,-64.3926,-6.5,2.166,-0.002133,
2.015,-64.3841,-6.4,0.724,0.006488,
2.02,-64.3865,-6.4,1.324,0.003822,
2.025,-64.3908,-6.4,-0.061,-0.0016,
2.03,-64.3908,-6.4,2.433,0.0016,
2.035,-64.3896,-6.4,0.908,-0.000533,
2.04,-64.3847,-6.5,-2.393,0.004355,
2.045,-64.3896,-6.4,-2.582,-0.002133,
2.05,-64.3859,-6.4,2.42,0.001155,
2.055,-64.3872,-6.5,2.504,0.002133,
2.06,-64.3914,-6.4,3.875,0.001066,
2.065,-64.389,-6.4,-4.346,-0.003822,
2.07,-64.3933,-6.4,-1.444,-0.003822,
2.075,-64.3896,-6.5,1.363,-0.001066,
2.08,-64.3884,-6.5,-1.689,-0.000533,
2.085,-64.3878,-6.5,4.382,0.001066,
2.09,-64.3926,-6.4,2.056,-0.002666,
2.095,-64.3896,-6.4,3.897,0.002666,
2.1,-64.3902,-6.4,4.629,0.002133,
2.105,-64.3908,-6.5,0.495,0.000533,
2.11,-64.3872,-6.4,0.581,0.002133,
2.115,-64.3896,-6.5,-4.014,0.0016,
2.12,-64.3896,-6.5,-0.29,0.000533,
2.125,-64.3902,-6.5,1.915,0.001066,
2.13,-64.3914,-6.5,-1.071,-0.0016,
2.135,-64.3884,-6.4,-0.976,0,
2.14,-64.3884,-6.4,2.574,0,
2.145,-64.389,-6.4,-0.606,-0.002222,
2.15,-64.3945,-6.5,-4.266,-0.007644,
2.155,-64.3859,-6.4,0.856,0.003288,
2.16,-64.3865,-6.4,3.021,0.002222,
2.165,-64.3914,-6.4,3.317,-0.0016,
2.17,-64.3878,-6.4,-1.34,0.000533,
2.175,-64.3859,-6.5,0.931,0.002222,
2.18,-64.3865,-6.4,4.11,0.001688,
2.185,-64.3872,-6.5,3.479,0.0032,
2.19,-64.3945,-6.5,1.149,-0.003822,
2.195,-64.3896,-6.5,-4.528,-0.0016,
2.2,-64.3902,-6.4,3.266,0.001066,
2.205,-64.3908,-6.5,-1.014,-0.001066,
2.21,-64.3884,-6.5,3.385,0.000533,
2.215,-64.3884,-6.4,1.617,0,
2.22,-64.3908,-6.5,1.855,0,
2.225,-64.389,-6.4,1.043,0.000533,
2.23,-64.3884,-6.5,-0.883,0.000533,
2.235,-64.3865,-6.4,0.741,0.002755,
2.24,-64.3835,-6.5,-2.107,0.0016,
2.245,-64.3884,-6.4,-1.554,0.000533,
2.25,-64.3847,-6.4,3.72,0.007022,
2.255,-64.3865,-6.4,4.569,0.001688,
2.26,-64.3926,-6.4,-1.042,-0.0048,
2.265,-64.3902,-6.5,1.005,0,
2.27,-64.3896,-6.4,-2.285,-0.004888,
2.275,-64.3902,-6.4,0.408,0,
2.28,-64.3878,-6.4,-1.083,-0.000533,
2.285,-64.3878,-6.5,-0.523,0.0016,
2.29,-64.3908,-6.4,0.164,-0.001066,
2.295,-64.3884,-6.5,-3.537,-0.001066,
2.3,-64.3884,-6.4,-8.42,-0.002755,
2.305,-64.3902,-6.4,-3.789,-0.004888,
2.31,-64.3914,-6.4,-1.391,-0.0016,
2.315,-64.3902,-6.5,3.433,0,
2.32,-64.3926,-6.4,0.234,-0.002666,
2.325,-64.3896,-6.5,4.175,0.001066,
2.33,-64.3908,-6.4,-2.13,-0.002666,
2.335,-64.3853,-6.4,2.549,0.001066,
2.34,-64.3872,-6.5,1.463,0.002133,
2.345,-64.3902,-6.4,4.81,0.002133,
2.35,-64.3884,-6.5,-2.588,-0.001066,
2.355,-64.3878,-6.5,0.125,0.0032,
2.36,-64.3878,-6.5,4.246,0.002666,
2.365,-64.3896,-6.5,-0.408,-0.001066,
2.37,-64.3872,-6.4,-1.542,0.002133,
2.375,-64.3896,-6.5,5.174,0.001066,
2.38,-64.3865,-6.4,4.689,0.002755,
2.385,-64.3872,-6.4,5.004,0.001066,
2.39,-64.3878,-6.5,0.46,0.000533,
2.395,-64.3872,-6.4,3.694,0.002133,
2.4,-64.3908,-6.5,2.821,-0.0016,
2.405,-64.4067,-6.5,1.611,-0.002222,
2.41,-64.4567,-6.6,-1.384,-0.016266,
2.415,-64.5989,-6.7,-8.737,-0.039022,
2.42,-64.851,-6.7,-3.733,-0.058577,
2.425,-65.2221,-6.9,-5.881,-0.085155,
2.43,-65.6903,-7.2,-2.283,-0.099911,
2.435,-66.242,-7.3,-3.456,-0.117688,
2.44,-66.8426,-7.2,-0.983,-0.123199,
2.445,-67.4731,-7.7,-0.877,-0.126399,
2.45,-68.1072,-8.8,0.389,-0.127466,
2.455,-68.7359,-10.2,3.037,-0.123733,
2.46,-69.3395,-11.6,2.476,-0.118755,
2.465,-69.9005,-13.1,-0.139,-0.108533,
2.47,-70.4046,-20.6,8.821,-0.088977,
2.475,-70.7,-33.3,15.054,-0.032533,
2.48,-70.7208,-33.9,4.632,0.006488,
2.485,-70.7037,-32.2,-2.117,-0.002222,
2.49,-70.7159,-33,-0.908,-0.002755,
2.495,-70.7372,-34.4,-1.48,-0.007555,
2.5,-70.7372,-34.9,1.886,-0.0016,
2.505,-70.7257,-34.8,-2.365,0.004266,
2.51,-70.7153,-33.9,1.812,0.002666,
2.515,-70.6658,-30.4,7.127,0.015199,
2.52,-70.5627,-24.5,-1.701,0.023288,
2.525,-70.4333,-18.7,-0.988,0.027111,
2.53,-70.2716,-14.3,1.555,0.036266,
2.535,-70.0567,-12.3,4.115,0.049333,
2.54,-69.7186,-11.4,8.218,0.0792,
2.545,-69.237,-10.5,6.654,0.107999,
2.55,-68.6218,-9.7,5.773,0.130755,
2.555,-67.9333,-8.9,1.081,0.139466,
2.56,-67.2076,-8,1.687,0.147555,
2.565,-66.5051,-7,-2.226,0.136711,
2.57,-65.8648,-6.4,-4.172,0.121511,
2.575,-65.3338,-6.2,-2.341,0.097688,
2.58,-64.9291,-6.4,-6.694,0.073244,
2.585,-64.6453,-6.7,-7.675,0.0472,
2.59,-64.4689,-6.6,-4.634,0.023911,
2.595,-64.3902,-6.6,0.193,0.011911,
2.6,-64.389,-6.4,1.558,0.000533,
2.605,-64.389,-6.4,-1.614,0.000533,
2.61,-64.3908,-6.4,1.22,0.003822,
2.615,-64.3926,-6.4,5.916,0.000622,
2.62,-64.3939,-6.4,-0.77,-0.001155,
2.625,-64.3896,-6.4,-3.111,-0.001066,
2.63,-64.3939,-6.5,-1.136,-0.003288,
2.635,-64.3951,-6.4,2.068,-0.002222,
2.64,-64.3908,-6.4,2.002,-0.0016,
2.645,-64.3933,-6.4,6.411,0.0016,
2.65,-64.3926,-6.4,-0.386,0.001688,
2.655,-64.3902,-6.4,0.861,0.000533,
2.66,-64.3896,-6.4,5.131,0.004888,
2.665,-64.3884,-6.4,-2.491,0.001066,
