Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0,-0.2922,-5.2,4.247,0.021688,
0.005,-0.2049,-4.3,11.461,0.035288,
0.01,-0.1586,-4.1,-9.269,-0.010844,
0.015,-0.1623,-5.4,4.596,0.005955,
0.02,-0.1654,-5,2.056,0.0016,
0.025,-0.1672,-5,-3.977,-0.003822,
0.03,-0.1684,-5.2,-4.428,-0.002133,
0.035,-0.1672,-5.1,-0.647,0.000533,
0.04,-0.1684,-5.1,-1.956,-0.0016,
0.045,-0.1702,-5.2,-0.103,-0.002133,
0.05,-0.1684,-5.2,3.428,0.002222,
0.055,-0.1721,-5.1,2.73,-0.000533,
0.06,-0.177,-5.2,-4.409,0.0016,
0.065,-0.1927,-5.1,-0.348,-0.005955,
0.07,-0.2013,-5.2,-0.372,-0.001688,
0.075,-0.2141,-5.2,2.167,-0.005422,
0.08,-0.2574,-5.4,-2.918,-0.011911,
0.085,-0.3484,-5.3,3.597,-0.019555,
0.09,-0.4717,-5.3,0.806,-0.023911,
0.095,-0.6261,-5.1,-1.28,-0.031999,
0.1,-0.7872,-5.2,0.848,-0.032533,
0.105,-0.9563,-5.1,2.83,-0.033688,
0.11,-1.1186,-5.1,-3.159,-0.027644,
0.115,-1.2792,-5.1,3.708,-0.029333,
0.12,-1.4342,-5.2,-0.339,-0.027644,
0.125,-1.5917,-5.1,1.116,-0.036977,
0.13,-1.7412,-5.2,1.681,-0.026044,
0.135,-1.9054,-5.2,-2.863,-0.033155,
0.14,-2.0799,-5.2,3.324,-0.031999,
0.145,-2.2722,-5.2,1.146,-0.040711,
0.15,-2.4754,-5.2,-5.497,-0.040622,
0.155,-2.6878,-5.1,0.236,-0.043911,
0.16,-2.9063,-5.2,-6.191,-0.043911,
0.165,-3.1346,-5.2,2.694,-0.046666,
0.17,-3.3696,-5.2,-9.249,-0.047733,
0.175,-3.6137,-5.2,1.274,-0.051466,
0.18,-3.8652,-5.2,-2.405,-0.052088,
0.185,-4.1203,-5.2,-0.618,-0.052088,
0.19,-4.381,-5.2,-2.052,-0.051022,
0.195,-4.6501,-5.1,-0.591,-0.052622,
0.2,-4.9242,-5.2,-3.949,-0.056444,
0.205,-5.2055,-5.2,1.837,-0.058044,
0.21,-5.4949,-5.2,-5.485,-0.059199,
0.215,-5.8006,-5.1,0.69,-0.062933,
0.22,-6.1101,-5.2,-5.824,-0.060799,
0.225,-6.4317,-5.1,2.254,-0.0656,
0.23,-6.7577,-5.2,-3.52,-0.066222,
0.235,-7.0879,-5.2,1.681,-0.066222,
0.24,-7.4211,-5.2,-2.859,-0.066133,
0.245,-7.769,-5.2,0.52,-0.071022,
0.25,-8.1218,-5.2,-6.087,-0.072177,
0.255,-8.4874,-5.2,0.769,-0.073777,
0.26,-8.8615,-5.2,-2.9,-0.075911,
0.265,-9.2363,-5.2,-0.202,-0.075911,
0.27,-9.6214,-5.2,2.919,-0.075377,
0.275,-10.0139,-5.2,3.546,-0.078666,
0.28,-10.41,-5.2,-0.172,-0.0776,
0.285,-10.811,-5.2,-0.168,-0.083555,
0.29,-11.2151,-5.3,-2.78,-0.082488,
0.295,-11.6332,-5.2,-1.626,-0.084088,
0.3,-12.0561,-5.3,-3.836,-0.0824,
0.305,-12.4931,-5.2,4.657,-0.089511,
0.31,-12.9253,-5.2,-7.085,-0.090044,
0.315,-13.3659,-5.2,2.36,-0.087288,
0.32,-13.82,-5.2,-2.595,-0.092711,
0.325,-14.2687,-5.2,1.283,-0.0896,
0.33,-14.7228,-5.3,-2.614,-0.0944,
0.335,-15.175,-5.2,2.039,-0.088977,
0.34,-15.6352,-5.3,-0.217,-0.089511,
0.345,-16.0973,-5.3,2.682,-0.090666,
0.35,-16.5581,-5.2,0.983,-0.0912,
0.355,-17.0171,-5.3,-0.678,-0.0912,
0.36,-17.4815,-5.3,-2.814,-0.092711,
0.365,-17.9527,-5.2,1.499,-0.092177,
0.37,-18.4276,-5.3,-1.821,-0.096622,
0.375,-18.9049,-5.3,1.3,-0.094933,
0.38,-19.3871,-5.3,-1.944,-0.097688,
0.385,-19.8656,-5.2,2.784,-0.093866,
0.39,-20.3478,-5.3,1.362,-0.097155,
0.395,-20.833,-5.2,0.404,-0.100888,
0.4,-21.3146,-5.3,1.737,-0.099288,
0.405,-21.798,-5.3,-0.11,-0.099288,
0.41,-22.2838,-5.2,-2.667,-0.096622,
0.415,-22.7635,-5.2,1.005,-0.097066,
0.42,-23.2439,-5.3,-1.723,-0.099822,
0.425,-23.7224,-5.3,0.733,-0.0944,
0.43,-24.207,-5.4,0.961,-0.094933,
0.435,-24.6953,-5.3,6.285,-0.098222,
0.44,-25.1824,-5.3,0.007,-0.098755,
0.445,-25.6749,-5.4,2.413,-0.095466,
0.45,-26.1699,-5.4,0.432,-0.099288,
0.455,-26.6722,-5.2,2.908,-0.098755,
0.46,-27.1678,-5.3,1.318,-0.099822,
0.465,-27.6634,-5.3,-1.639,-0.100355,
0.47,-28.1621,-5.4,-0.184,-0.101422,
0.475,-28.6626,-5.3,2.854,-0.098755,
0.48,-29.1612,-5.4,-2.535,-0.101422,
0.485,-29.6642,-5.4,1.92,-0.102044,
0.49,-30.1744,-5.3,-1.472,-0.101955,
0.495,-30.6957,-5.3,-1.204,-0.107999,
0.5,-31.2181,-5.3,-0.218,-0.101422,
0.505,-31.754,-5.2,-4.348,-0.109599,
0.51,-32.2881,-5.2,-5.634,-0.110133,
0.515,-32.8154,-5.2,0.667,-0.104177,
0.52,-33.3458,-5.3,1.831,-0.106311,
0.525,-33.8695,-5.2,2.157,-0.103111,
0.53,-34.3858,-5.3,-0.331,-0.106311,
0.535,-34.9022,-5.3,1.924,-0.102577,
0.54,-35.4167,-5.3,-0.938,-0.104711,
0.545,-35.9319,-5.3,-0.754,-0.103111,
0.55,-36.4525,-5.3,-1.795,-0.106311,
0.555,-36.9695,-5.2,0.873,-0.104177,
0.56,-37.4925,-5.2,-0.144,-0.106311,
0.565,-38.0126,-5.2,0.125,-0.103644,
0.57,-38.5301,-5.2,-1.672,-0.102488,
0.575,-39.0471,-5.2,-0.081,-0.104177,
0.58,-39.5574,-5.2,-1.132,-0.105866,
0.585,-40.0597,-5.2,-1.805,-0.103111,
0.59,-40.5626,-5.2,-0.25,-0.100888,
0.595,-41.0564,-5.2,-2.709,-0.099288,
0.6,-41.5508,-5.2,1.391,-0.100444,
0.605,-42.0415,-5.2,-8.623,-0.101511,
0.61,-42.5334,-5.1,-1.116,-0.099822,
0.615,-43.0199,-5.2,-3.753,-0.100355,
0.62,-43.5051,-5.2,3.393,-0.098222,
0.625,-43.9842,-5.2,-2.485,-0.100355,
0.63,-44.4566,-5.2,-0.571,-0.096533,
0.635,-44.9297,-5.2,0.419,-0.093866,
0.64,-45.3984,-5.2,-2.42,-0.093866,
0.645,-45.8531,-5.2,-0.122,-0.086755,
0.65,-46.3139,-5.2,-0.059,-0.093244,
0.655,-46.7674,-5.2,-1.026,-0.088977,
0.66,-47.2154,-5.2,1.559,-0.088444,
0.665,-47.6579,-5.2,1.756,-0.090044,
0.67,-48.0968,-5.2,5.355,-0.083022,
0.675,-48.5448,-5.2,-3.896,-0.090044,
0.68,-48.9891,-5.2,2.322,-0.087911,
0.685,-49.4273,-5.2,0.385,-0.085155,
0.69,-49.8692,-5.2,0.079,-0.087822,
0.695,-50.3032,-5.2,-4.097,-0.087911,
0.7,-50.7298,-5.2,1.862,-0.081866,
0.705,-51.1553,-5.2,2.604,-0.082488,
0.71,-51.5758,-5.1,3.225,-0.083022,
0.715,-51.9853,-5.2,-2.094,-0.080266,
0.72,-52.3961,-5.2,-1.804,-0.084622,
0.725,-52.7922,-5.2,0.68,-0.076444,
0.73,-53.1859,-5.1,4.86,-0.073244,
0.735,-53.5729,-5.2,-1.946,-0.073866,
0.74,-53.9647,-5.2,2.685,-0.079733,
0.745,-54.3431,-5.2,0.316,-0.075911,
0.75,-54.727,-5.2,-1.363,-0.076444,
0.755,-55.1073,-5.2,-0.594,-0.0776,
0.76,-55.4796,-5.2,-0.087,-0.073777,
0.765,-55.844,-5.2,-1.407,-0.071111,
0.77,-56.2022,-5.2,2.484,-0.069955,
0.775,-56.5501,-5.2,1.119,-0.068888,
0.78,-56.8858,-5.2,3.558,-0.0656,
