Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
1.055,-68.745,-9.1,2.188,-0.126399,
1.06,-69.3541,-10.6,5.622,-0.117155,
1.065,-69.923,-12,2.84,-0.108533,
1.07,-70.4326,-20.7,5.282,-0.090577,
1.075,-70.7127,-33.2,12.876,-0.029777,
1.08,-70.7207,-33.1,-0.386,0.003822,
1.085,-70.7054,-31.7,-1.359,0.000533,
1.09,-70.7213,-32.3,3.066,-0.004355,
1.095,-70.7353,-33.6,2.122,-0.004355,
1.1,-70.7372,-34.3,-1.284,0.001066,
1.105,-70.7604,-35.8,-5.742,-0.008711,
1.11,-70.7848,-37.6,7.419,-0.001155,
1.115,-70.7939,-37.9,0.523,0.001688,
1.12,-70.7951,-37.5,0.433,0.000622,
1.125,-70.7964,-37.1,-0.609,-0.001688,
1.13,-70.7951,-36.8,-1.221,-0.002666,
1.135,-70.7945,-36.8,-0.843,0.001155,
1.14,-70.7958,-37,-0.939,-0.000622,
1.145,-70.7958,-37.2,0.682,0,
1.15,-70.7964,-37.1,-0.401,0.001066,
1.155,-70.7958,-36.8,2.348,0.002666,
1.16,-70.7976,-36.6,0.281,-0.001066,
1.165,-70.7958,-36.7,3.327,0.0048,
1.17,-70.7988,-36.7,2.892,0,
1.175,-70.7964,-36.8,-0.552,0,
1.18,-70.797,-36.8,-2.438,-0.001066,
1.185,-70.797,-36.6,3.51,0.004355,
1.19,-70.8012,-36.6,1.45,-0.000533,
1.195,-70.7982,-36.7,1.624,0.000533,
1.2,-70.8019,-36.9,0.465,-0.001688,
1.205,-70.7988,-36.9,-2.535,-0.001066,
1.21,-70.797,-36.9,2.077,0.004355,
1.215,-70.8031,-36.8,-1.068,-0.000533,
1.22,-70.8037,-36.7,4.201,0.002666,
1.225,-70.8067,-36.6,-0.152,0,
1.23,-70.8067,-36.7,1.087,0,
1.235,-70.8049,-36.8,1.175,0,
1.24,-70.8031,-36.9,0.918,0.001066,
1.245,-70.8067,-37,0.55,0,
1.25,-70.8067,-36.9,0.752,0,
1.255,-70.8067,-36.9,0.261,0.000622,
1.26,-70.8067,-36.9,-0.035,-0.000533,
1.265,-70.808,-36.9,-0.86,-0.001688,
1.27,-70.8067,-37,-0.229,0,
1.275,-70.8086,-37,1.923,0.002666,
1.28,-70.808,-37.1,4.703,0.004266,
1.285,-70.8067,-37.1,-1.519,0.003288,
1.29,-70.8067,-37,2.345,0.005422,
1.295,-70.8128,-37,-3.132,-0.0048,
1.3,-70.8092,-36.9,2.922,0.0032,
1.305,-70.808,-37,-5.381,0.001066,
1.31,-70.8147,-37,-0.075,0.001066,
1.315,-70.8092,-37.1,-1.87,0.004355,
1.32,-70.8116,-37.1,1.227,0.002755,
1.325,-70.8177,-37.1,-0.531,-0.002133,
1.33,-70.8147,-37.2,-0.213,0.000533,
1.335,-70.8141,-37.1,-1.876,-0.004888,
1.34,-70.8141,-37.2,-2.14,0.001066,
1.345,-70.8159,-37.1,0.87,0.000533,
1.35,-70.8153,-37.1,0.595,-0.001066,
1.355,-70.8141,-37.1,-2.866,0.0016,
1.36,-70.8196,-37.1,4.642,-0.000622,
1.365,-70.8196,-37.2,1.343,-0.000622,
1.37,-70.8153,-37.2,1.327,0.000533,
1.375,-70.8171,-37.1,-5.53,-0.0032,
1.38,-70.8196,-37.2,-1.494,-0.000622,
1.385,-70.8183,-37.2,1.606,0.000533,
1.39,-70.8171,-37.3,3.484,0.0016,
1.395,-70.8202,-37.2,2.8,-0.000533,
1.4,-70.8183,-37.2,-0.165,0.001155,
1.405,-70.8208,-37.2,-0.9,-0.001066,
1.41,-70.8177,-37.3,1.775,0.002222,
1.415,-70.8208,-37.3,-0.281,-0.000533,
1.42,-70.8196,-37.3,0.435,0.000533,
1.425,-70.8202,-37.3,0.356,0,
1.43,-70.8196,-37.2,0.072,0,
1.435,-70.8177,-37.2,-0.019,0.001066,
1.44,-70.8202,-37.2,-0.576,0,
1.445,-70.8202,-37.3,1.585,-0.000533,
1.45,-70.8196,-37.3,-0.529,0.000533,
1.455,-70.8196,-37.3,1.071,0.0016,
1.46,-70.8202,-37.4,0.001,0,
1.465,-70.8202,-37.4,-0.646,0,
1.47,-70.8238,-37.4,3.813,-0.0032,
1.475,-70.8208,-37.3,3.02,0.0032,
1.48,-70.8202,-37.4,-0.415,0.0016,
1.485,-70.8232,-37.4,2.406,-0.0016,
1.49,-70.8202,-37.4,-1.264,0.0016,
1.495,-70.8202,-37.4,2.642,0.002666,
1.5,-70.8202,-37.3,0.387,0.000533,
1.505,-70.8202,-37.3,0.421,0.0016,
1.51,-70.8257,-37.4,-0.864,0,
1.515,-70.8196,-37.4,-1.843,0.0016,
1.52,-70.8251,-37.4,0.161,-0.000622,
1.525,-70.8202,-37.5,3.325,0.003733,
1.53,-70.8202,-37.4,-2.465,0.003733,
1.535,-70.8281,-37.5,-4.133,-0.002133,
1.54,-70.8269,-37.4,0.298,0,
1.545,-70.8299,-37.4,5.143,-0.0032,
1.55,-70.8251,-37.4,2.615,0.002666,
1.555,-70.8257,-37.4,2.278,0.001066,
1.56,-70.8257,-37.4,1.972,0.002133,
1.565,-70.8238,-37.4,5.057,0.004355,
1.57,-70.8244,-37.5,0.477,0.001155,
1.575,-70.8251,-37.5,3.115,0.002666,
1.58,-70.8244,-37.5,-6.287,-0.001066,
1.585,-70.8251,-37.4,1.654,-0.004355,
1.59,-70.8312,-37.4,-1.903,-0.005422,
1.595,-70.822,-37.5,-2.016,0,
1.6,-70.8208,-37.4,9.301,0.005422,
1.605,-70.8037,-36.6,4.797,0.013511,
1.61,-70.7823,-34.6,-0.859,0.005422,
1.615,-70.7085,-29.9,6.718,0.022755,
1.62,-70.6065,-24.4,0.612,0.022844,
1.625,-70.4869,-19,-2.254,0.023377,
1.63,-70.3221,-14.7,1.62,0.036355,
1.635,-70.0896,-13.1,6.905,0.054222,
1.64,-69.7282,-12.1,9.464,0.083022,
1.645,-69.2156,-11.2,6.548,0.112799,
1.65,-68.5759,-10.4,5.094,0.135644,
1.655,-67.8673,-9.5,-0.721,0.144888,
1.66,-67.1373,-8.6,-2.696,0.145422,
1.665,-66.4372,-7.5,-2.769,0.137333,
1.67,-65.811,-6.6,-5.376,0.120977,
1.675,-65.3026,-6.2,-4.694,0.0944,
1.68,-64.912,-6.2,-4.551,0.073777,
1.685,-64.644,-6.6,-4.508,0.046666,
1.69,-64.4756,-6.7,-5.385,0.028711,
1.695,-64.4078,-6.7,-0.739,0.004888,
1.7,-64.4035,-6.4,2.386,0.002755,
1.705,-64.4054,-6.4,0.089,0.002666,
1.71,-64.4023,-6.4,2.523,0.004355,
1.715,-64.4029,-6.4,-1.745,0.001688,
1.72,-64.406,-6.4,-0.545,-0.0016,
1.725,-64.4054,-6.4,-2.995,-0.001066,
1.73,-64.4042,-6.4,-2.582,0,
1.735,-64.4042,-6.5,1.315,0,
1.74,-64.4084,-6.5,-2.992,-0.004888,
1.745,-64.4072,-6.4,-3.119,-0.003822,
1.75,-64.4042,-6.4,-2.697,0.0016,
1.755,-64.4054,-6.4,0.066,0,
1.76,-64.4072,-6.4,-1.595,-0.002133,
1.765,-64.4042,-6.4,-2.904,0.000533,
1.77,-64.406,-6.5,-5.192,-0.003822,
1.775,-64.4035,-6.4,0.863,-0.001066,
1.78,-64.4054,-6.5,-0.476,0,
1.785,-64.4035,-6.4,-1.921,0.001155,
1.79,-64.4035,-6.4,1.297,0.002755,
1.795,-64.4023,-6.4,-3.074,-0.000533,
1.8,-64.4042,-6.5,-0.624,0.001066,
1.805,-64.4042,-6.4,-3.501,0.001066,
1.81,-64.4048,-6.5,1.682,0.0016,
1.815,-64.4035,-6.4,2.874,-0.000533,
1.82,-64.4029,-6.4,5.614,0.003288,
1.825,-64.4035,-6.4,-0.674,-0.003733,
1.83,-64.4035,-6.4,0.27,-0.000533,
1.835,-64.4029,-6.4,-1.181,-0.000533,
1.84,-64.406,-6.5,-0.933,-0.003822,
1.845,-64.4042,-6.4,3.071,0.002666,
1.85,-64.3993,-6.5,-0.801,0.002133,
1.855,-64.4017,-6.5,4.033,0.003288,
1.86,-64.4029,-6.5,-1.291,0,
1.865,-64.4011,-6.4,2.281,0.002133,
1.87,-64.4048,-6.4,-1.403,-0.001155,
1.875,-64.4029,-6.5,-3.933,0.001155,
1.88,-64.4048,-6.5,2.414,-0.002222,
1.885,-64.4029,-6.4,2.275,0.000533,
1.89,-64.4042,-6.5,1.549,0,
1.895,-64.4072,-6.4,-2.016,-0.003822,
1.9,-64.4066,-6.5,4.358,0.000533,
1.905,-64.4072,-6.4,1.532,0,
1.91,-64.4023,-6.4,-2.626,0.002755,
1.915,-64.4042,-6.4,-2.892,-0.001155,
1.92,-64.4054,-6.4,2.157,0.002133,
1.925,-64.4023,-6.4,-4.251,0.000533,
1.93,-64.4005,-6.4,-1.682,0.0016,
1.935,-64.4023,-6.4,0.517,0.001066,
1.94,-64.4029,-6.5,-4.874,-0.000533,
1.945,-64.4035,-6.4,-4.441,0.000622,
1.95,-64.4023,-6.5,-2.286,-0.0016,
1.955,-64.4029,-6.4,-0.557,0.000533,
1.96,-64.4035,-6.4,-0.137,0.001155,
1.965,-64.4005,-6.4,-5.463,0.002133,
1.97,-64.4054,-6.4,0.034,-0.001066,
1.975,-64.4017,-6.5,-0.841,0.001066,
1.98,-64.4029,-6.4,0.955,0.001688,
1.985,-64.4029,-6.5,-2.94,-0.0016,
1.99,-64.4054,-6.4,-6.22,-0.002222,
1.995,-64.4042,-6.4,0.423,-0.003288,
2,-64.4023,-6.4,7.964,0.003822,
2.005,-64.4066,-6.5,0.602,-0.002133,
2.01,-64.4029,-6.5,-0.387,-0.000533,
2.015,-64.4035,-6.4,4.267,0.001688,
2.02,-64.4054,-6.5,-0.237,-0.001688,
2.025,-64.4042,-6.5,0.663,0,
2.03,-64.4005,-6.4,1.932,0.007022,
2.035,-64.4042,-6.4,2.653,0.003733,
2.04,-64.4042,-6.5,-4.215,-0.003288,
2.045,-64.4042,-6.5,2.803,0,
2.05,-64.4035,-6.4,1.829,0.003822,
2.055,-64.4017,-6.4,-0.571,0.004888,
2.06,-64.4042,-6.4,-1.365,-0.000622,
2.065,-64.4017,-6.5,1.239,0.000533,
2.07,-64.4048,-6.4,0.021,-0.000533,
2.075,-64.4035,-6.4,3.123,0,
2.08,-64.4023,-6.5,3.685,0.002755,
2.085,-64.4029,-6.5,-1.693,0,
2.09,-64.4042,-6.4,-0.691,0.0016,
2.095,-64.4066,-6.4,0.757,-0.003288,
2.1,-64.4042,-6.5,1.309,-0.001155,
2.105,-64.4029,-6.4,1.982,0.000533,
2.11,-64.4017,-6.4,-3.514,0,
2.115,-64.4054,-6.5,-1.446,-0.002222,
2.12,-64.4048,-6.4,2.01,0.0016,
2.125,-64.4029,-6.5,0.758,0.001155,
2.13,-64.4011,-6.4,-0.032,0,
2.135,-64.4029,-6.5,1.892,0.000533,
2.14,-64.4011,-6.4,0.159,0.003822,
2.145,-64.4023,-6.4,-0.907,0.000533,
2.15,-64.4042,-6.5,1.101,-0.002755,
2.155,-64.4048,-6.5,-2.953,-0.001688,
2.16,-64.4054,-6.4,2.63,-0.000533,
2.165,-64.4042,-6.5,5.417,0.0032,
2.17,-64.406,-6.5,0.354,0.002133,
2.175,-64.406,-6.5,1.756,0.000533,
2.18,-64.4035,-6.4,-2.091,0.000622,
2.185,-64.3993,-6.4,-2.057,0.005955,
2.19,-64.4048,-6.4,1.185,0,
2.195,-64.4035,-6.4,-0.064,-0.000533,
2.2,-64.4072,-6.5,-6.655,-0.002666,
2.205,-64.4212,-6.5,-2.135,-0.001066,
2.21,-64.4768,-6.6,-1.995,-0.014133,
2.215,-64.6288,-6.7,-3.852,-0.035822,
2.22,-64.8851,-6.8,-2.604,-0.058577,
2.225,-65.2544,-7,-6.963,-0.079822,
2.23,-65.7262,-7.3,-3.524,-0.098222,
2.235,-66.2779,-7.2,-2.14,-0.112799,
2.24,-66.8858,-7.4,-2.226,-0.124711,
2.245,-67.5206,-8.1,-5.07,-0.131288,
2.25,-68.156,-9.3,0.006,-0.128622,
2.255,-68.7859,-10.6,2.534,-0.124266,
2.26,-69.3895,-12,0.589,-0.119377,
2.265,-69.9486,-13.5,2.558,-0.109066,
2.27,-70.4491,-21.6,4.715,-0.092266,
2.275,-70.7298,-34.3,13.434,-0.031999,
2.28,-70.7353,-34.2,1.433,0.007111,
2.285,-70.7176,-32.5,-0.092,0.001688,
2.29,-70.7341,-33.3,-1.365,-0.005955,
2.295,-70.7512,-34.7,-2.382,-0.005422,
2.3,-70.7536,-35.3,-1.208,-0.0016,
2.305,-70.7707,-36.6,-1.519,-0.004888,
2.31,-70.7976,-38.3,2.677,-0.002222,
2.315,-70.8025,-38.6,3.65,0.003733,
2.32,-70.808,-38.3,-0.965,-0.000533,
2.325,-70.8067,-37.9,-1.197,0,
2.33,-70.808,-37.6,5.981,-0.000533,
2.335,-70.808,-37.5,-3.264,0.000533,
2.34,-70.808,-37.7,-0.205,0,
2.345,-70.8086,-37.9,2.709,0,
2.35,-70.808,-37.8,0.041,-0.001688,
2.355,-70.8067,-37.7,0.789,0.001155,
2.36,-70.8074,-37.5,1.442,0.001066,
2.365,-70.8061,-37.4,-0.293,0.001688,
2.37,-70.808,-37.4,1.007,0,
2.375,-70.8086,-37.4,-0.41,0,
2.38,-70.8074,-37.4,1.014,0.000533,
2.385,-70.808,-37.2,-1.586,0,
2.39,-70.808,-37.2,-0.137,0,
2.395,-70.8092,-37.3,-0.106,0.002133,
2.4,-70.8116,-37.5,0.854,-0.002666,
2.405,-70.8086,-37.5,-0.358,0,
2.41,-70.8147,-37.5,-2.037,-0.004888,
2.415,-70.8128,-37.5,2.002,0.001688,
2.42,-70.808,-37.3,0.28,0.0032,
2.425,-70.8116,-37.3,1.664,0.002222,
2.43,-70.8147,-37.2,0.821,-0.000533,
2.435,-70.8165,-37.3,0.61,-0.002133,
2.44,-70.8116,-37.5,-1.727,-0.0016,
2.445,-70.8147,-37.4,0.85,0.002666,
2.45,-70.8147,-37.4,1.071,0,
2.455,-70.8159,-37.4,3.916,0.0016,
2.46,-70.8135,-37.4,2.45,0.001066,
2.465,-70.8141,-37.4,0.184,0.0016,
2.47,-70.8153,-37.5,2.782,0.000533,
2.475,-70.8147,-37.5,3.646,0.002133,
2.48,-70.8159,-37.5,-3.33,-0.000533,
2.485,-70.8165,-37.5,-3.122,-0.003288,
2.49,-70.8202,-37.5,2.839,0,
2.495,-70.8202,-37.4,0.438,-0.001155,
2.5,-70.8183,-37.4,-1.85,0.001688,
2.505,-70.8183,-37.4,-0.814,0.001155,
2.51,-70.8196,-37.5,1.003,0.000533,
2.515,-70.8202,-37.5,0.91,0,
2.52,-70.8202,-37.5,-0.207,-0.001155,
2.525,-70.8202,-37.5,-3.454,-0.001688,
2.53,-70.8202,-37.6,-0.237,0,
2.535,-70.8208,-37.6,-0.719,-0.000533,
2.54,-70.8202,-37.6,-0.754,0,
2.545,-70.8208,-37.5,-0.21,-0.000533,
2.55,-70.8244,-37.5,-0.158,-0.0032,
2.555,-70.8202,-37.5,-0.061,0,
2.56,-70.8214,-37.6,0.677,-0.000533,
2.565,-70.8208,-37.5,-2.106,-0.000533,
2.57,-70.8214,-37.5,0.309,0,
2.575,-70.8214,-37.5,-1.024,-0.0016,
2.58,-70.8214,-37.6,-2.315,-0.001066,
2.585,-70.8208,-37.6,-1.467,0,
2.59,-70.8208,-37.6,-0.949,0,
2.595,-70.8208,-37.6,-0.946,-0.000533,
2.6,-70.8208,-37.6,1.464,0.003822,
2.605,-70.8208,-37.6,-0.412,0.003822,
2.61,-70.822,-37.6,4.353,0.003822,
2.615,-70.8214,-37.7,0.124,0.001066,
2.62,-70.8232,-37.7,2.911,0.002222,
2.625,-70.8214,-37.6,1.074,0.0016,
2.63,-70.8232,-37.5,-0.822,-0.001066,
2.635,-70.8257,-37.5,0.759,-0.002222,
2.64,-70.8208,-37.6,-1.857,0.0016,
2.645,-70.8244,-37.5,-0.459,-0.001066,
2.65,-70.8238,-37.6,-0.18,-0.000533,
2.655,-70.8244,-37.7,-1.734,0.001155,
2.66,-70.822,-37.7,0.82,0.000533,
2.665,-70.822,-37.7,0.11,0.003288,
2.67,-70.8226,-37.6,0.895,0.002755,
2.675,-70.822,-37.6,2.403,0.004888,
2.68,-70.8214,-37.6,-0.669,0.002133,
2.685,-70.8269,-37.6,0.415,-0.002222,
2.69,-70.8232,-37.6,0.223,0.002222,
