Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0.915,-63.1517,-5.2,-3.731,-0.029777,
0.92,-63.2793,-5.4,4.556,-0.025511,
0.925,-63.3947,-5.7,-1.206,-0.020622,
0.93,-63.4978,-6.5,2.397,-0.020622,
0.935,-63.5765,-6.4,-4.851,-0.019466,
0.94,-63.6449,-6.2,6.87,-0.012444,
0.945,-63.7096,-6.4,0.805,-0.011911,
0.95,-63.7761,-6.5,4.631,-0.011911,
0.955,-63.8384,-6.6,-2.075,-0.014666,
0.96,-63.9043,-6.8,4.181,-0.014133,
0.965,-63.9672,-6.6,-2.244,-0.013599,
0.97,-64.0184,-6.6,5.272,-0.009155,
0.975,-64.0642,-6.6,-1.704,-0.007555,
0.98,-64.0984,-6.6,6.4,-0.005955,
0.985,-64.1252,-6.6,-5.378,-0.009688,
0.99,-64.135,-6.5,0.076,-0.000533,
0.995,-64.1393,-6.5,-2.658,0,
1,-64.1436,-6.6,-0.694,-0.000622,
1.005,-64.1863,-6.6,-1.306,-0.013066,
1.01,-64.3102,-6.6,-3.779,-0.028799,
1.015,-64.5299,-6.6,-3.597,-0.051022,
1.02,-64.8424,-6.6,0.827,-0.068355,
1.025,-65.2459,-6.6,-1.983,-0.086311,
1.03,-65.7231,-6.8,-1.777,-0.098666,
1.035,-66.2725,-7.2,-3.882,-0.114488,
1.04,-66.8615,-7.3,-2.181,-0.122666,
1.045,-67.4749,-7.3,-0.536,-0.124266,
1.05,-68.1047,-8,3.074,-0.125866,
1.055,-68.7352,-9.2,1.278,-0.124177,
1.06,-69.3505,-10.6,0.782,-0.122666,
1.065,-69.9236,-12,2.992,-0.111733,
1.07,-70.4338,-20.8,4.609,-0.092177,
1.075,-70.7177,-33.5,10.568,-0.032622,
1.08,-70.7213,-33.3,3.686,0.010844,
1.085,-70.7097,-31.8,0.416,-0.0016,
1.09,-70.725,-32.5,-4.667,-0.007111,
1.095,-70.7415,-33.8,-3.92,-0.007644,
1.1,-70.7415,-34.3,-1.894,-0.001688,
1.105,-70.7317,-34.2,0.275,0.0016,
1.11,-70.7152,-33.4,-2.022,0.003288,
1.115,-70.6646,-29.9,-0.726,0.012977,
1.12,-70.5608,-23.8,1.762,0.023911,
1.125,-70.4204,-17.8,0.479,0.029333,
1.13,-70.2575,-13.5,0.404,0.035733,
1.135,-70.0383,-11.7,7.126,0.052088,
1.14,-69.6984,-10.7,7.091,0.0808,
1.145,-69.2046,-9.9,6.833,0.110133,
1.15,-68.5796,-9.1,7.203,0.133422,
1.155,-67.8771,-8.2,0.245,0.142666,
1.16,-67.1495,-7.4,-1.576,0.144355,
1.165,-66.4464,-6.5,-0.304,0.137244,
1.17,-65.8117,-6.2,-2.524,0.119822,
1.175,-65.2935,-6.4,-3.934,0.095466,
1.18,-64.8998,-6.7,-6.328,0.068888,
1.185,-64.6227,-6.6,0.408,0.051555,
1.19,-64.4616,-6.5,-7.832,0.021155,
1.195,-64.3901,-6.5,-3.108,0.007111,
1.2,-64.3932,-6.3,1.78,-0.0016,
1.205,-64.3975,-6.4,-2.795,-0.003822,
1.21,-64.3932,-6.4,1.719,0.003822,
1.215,-64.395,-6.4,1.296,0,
1.22,-64.395,-6.4,-1.784,-0.0016,
1.225,-64.395,-6.4,-1.107,0.002222,
1.23,-64.3962,-6.4,1.155,-0.001066,
1.235,-64.3962,-6.4,-1.501,-0.003733,
1.24,-64.3962,-6.4,1.004,0.001155,
1.245,-64.392,-6.4,3.419,0.000533,
1.25,-64.3932,-6.4,8.392,0.002666,
1.255,-64.3932,-6.5,-1.028,0.000533,
1.26,-64.395,-6.4,-0.972,0.001688,
1.265,-64.3975,-6.4,-5.088,-0.003822,
1.27,-64.3975,-6.4,3.245,0,
1.275,-64.3932,-6.4,3.836,0.003288,
1.28,-64.395,-6.4,-4.56,-0.0032,
1.285,-64.3975,-6.4,0.667,-0.001155,
1.29,-64.395,-6.4,-4.072,0,
1.295,-64.3956,-6.5,-1.502,-0.002133,
1.3,-64.3962,-6.4,-1.952,0,
1.305,-64.3932,-6.5,0.681,-0.001066,
1.31,-64.395,-6.4,3.707,0.002222,
1.315,-64.3932,-6.4,1.682,0.002666,
1.32,-64.3895,-6.4,-4.007,0.001155,
1.325,-64.395,-6.4,2.931,-0.002666,
1.33,-64.3956,-6.4,-1.232,-0.002666,
1.335,-64.395,-6.4,1.203,0.001066,
1.34,-64.3908,-6.5,1.193,0.002133,
1.345,-64.3895,-6.4,-0.005,0.003288,
1.35,-64.392,-6.4,0.644,0.002666,
1.355,-64.392,-6.4,-2.663,0.0016,
1.36,-64.3962,-6.5,-6.275,-0.002666,
1.365,-64.3962,-6.5,-2.846,-0.002666,
1.37,-64.3932,-6.4,-0.899,-0.001066,
1.375,-64.3975,-6.4,3.107,-0.004888,
1.38,-64.392,-6.4,-0.362,0.001066,
1.385,-64.3932,-6.5,-3.89,-0.001066,
1.39,-64.392,-6.5,6,0.004888,
1.395,-64.3908,-6.5,0.579,0.001066,
1.4,-64.3914,-6.5,-1.54,0.002133,
1.405,-64.392,-6.5,-5.728,-0.001688,
1.41,-64.3938,-6.4,-2.22,-0.000533,
1.415,-64.395,-6.4,1.679,-0.002666,
1.42,-64.392,-6.4,-0.375,0.002666,
1.425,-64.392,-6.4,-1.051,0,
1.43,-64.395,-6.4,-4.613,-0.003733,
1.435,-64.392,-6.5,-1.628,-0.001066,
1.44,-64.3908,-6.5,-1.859,0,
1.445,-64.3932,-6.4,-3.684,-0.003288,
1.45,-64.395,-6.5,-6.264,-0.0016,
1.455,-64.392,-6.5,-2.508,-0.001066,
1.46,-64.3932,-6.4,3.163,0.002666,
1.465,-64.3932,-6.5,-3.94,-0.0016,
1.47,-64.3962,-6.5,4.65,-0.002666,
1.475,-64.3908,-6.5,-1.215,0.001066,
1.48,-64.3908,-6.4,-1.879,0.001066,
1.485,-64.3932,-6.4,-1.931,-0.001066,
1.49,-64.3908,-6.4,-4.623,0,
1.495,-64.395,-6.4,-1.067,0,
1.5,-64.3932,-6.4,-0.406,0.0016,
1.505,-64.3908,-6.4,-2.02,0,
1.51,-64.3932,-6.5,7.12,0.002666,
1.515,-64.3901,-6.4,-0.67,0.002222,
1.52,-64.3908,-6.4,-0.451,0.001066,
1.525,-64.392,-6.5,4.456,0.002666,
1.53,-64.3895,-6.5,-2.303,0.002222,
1.535,-64.3962,-6.5,-3.072,-0.003733,
1.54,-64.3932,-6.5,-2.255,0,
1.545,-64.3962,-6.5,-0.095,-0.001066,
1.55,-64.3962,-6.4,0.618,-0.002666,
1.555,-64.3895,-6.4,2.843,0.004888,
1.56,-64.3932,-6.4,1.173,0,
1.565,-64.392,-6.4,1.066,0.001066,
1.57,-64.392,-6.5,3.504,0,
1.575,-64.392,-6.4,-0.539,0.001066,
1.58,-64.3932,-6.4,0.234,-0.002133,
1.585,-64.395,-6.4,-3.663,-0.002133,
1.59,-64.395,-6.5,1.662,0.001688,
1.595,-64.3975,-6.4,-2.677,-0.004888,
1.6,-64.395,-6.4,-4.134,-0.002666,
1.605,-64.3908,-6.5,-3.027,-0.002222,
1.61,-64.3914,-6.4,0.926,0.0016,
1.615,-64.3932,-6.4,-6.633,-0.003288,
1.62,-64.395,-6.5,0.36,-0.0016,
1.625,-64.392,-6.4,1.614,0,
1.63,-64.3932,-6.4,0.42,-0.0016,
1.635,-64.395,-6.4,3.056,-0.002666,
1.64,-64.3975,-6.5,-1.546,-0.003822,
1.645,-64.3969,-6.5,-3.262,-0.004355,
1.65,-64.392,-6.4,-0.63,0.002666,
1.655,-64.3962,-6.4,0.017,-0.003733,
1.66,-64.3975,-6.4,1.102,-0.004888,
1.665,-64.395,-6.4,-1.322,-0.0016,
1.67,-64.3962,-6.5,0.703,-0.0032,
1.675,-64.3962,-6.4,0.3,-0.000533,
1.68,-64.392,-6.4,0.618,0,
1.685,-64.3932,-6.4,1.654,0.003822,
1.69,-64.3908,-6.5,-3.895,0.003733,
1.695,-64.3932,-6.4,1.963,0.002666,
1.7,-64.3962,-6.5,-1.641,-0.002666,
1.705,-64.4133,-6.5,0.289,-0.0032,
1.71,-64.4744,-6.6,-4.254,-0.019555,
1.715,-64.6202,-6.6,-3.706,-0.037955,
1.72,-64.8839,-6.7,-7.116,-0.063999,
1.725,-65.2538,-6.8,-3.354,-0.0792,
1.73,-65.7293,-7.1,-3.737,-0.102044,
1.735,-66.2786,-7.2,-0.604,-0.112888,
1.74,-66.8792,-7.2,-3.052,-0.122666,
1.745,-67.5066,-7.6,-1.094,-0.124266,
1.75,-68.145,-8.7,0.762,-0.128533,
1.755,-68.7755,-9.9,1.598,-0.125333,
1.76,-69.3785,-11.4,3.148,-0.118222,
1.765,-69.9462,-12.7,2.288,-0.108533,
1.77,-70.4436,-21.3,5.161,-0.088977,
1.775,-70.7177,-33.7,15.554,-0.032088,
1.78,-70.7213,-33.6,-0.358,0.006488,
1.785,-70.7091,-32.3,-0.637,-0.001066,
1.79,-70.7244,-33.1,-5.792,-0.006577,
1.795,-70.7427,-34.4,-2.696,-0.006488,
1.8,-70.7384,-34.8,0.804,0.002755,
1.805,-70.7329,-34.6,3.374,0.002222,
1.81,-70.717,-33.8,3.408,0.004888,
1.815,-70.6682,-30.1,-0.226,0.009777,
1.82,-70.5614,-24,1.845,0.022755,
1.825,-70.4247,-18.1,-3.079,0.024444,
1.83,-70.2629,-13.8,1.204,0.033688,
1.835,-70.0371,-12.1,3.764,0.052622,
1.84,-69.6953,-11.2,7.758,0.080888,
1.845,-69.2028,-10.3,6.584,0.110133,
1.85,-68.5808,-9.4,2.54,0.128088,
1.855,-67.8783,-8.6,2.667,0.1432,
1.86,-67.152,-7.7,-1.375,0.144266,
1.865,-66.447,-6.8,-2.199,0.1384,
1.87,-65.8129,-6.3,-1.319,0.118755,
1.875,-65.2947,-6.2,-4.616,0.0928,
1.88,-64.8986,-6.5,-7.746,0.066666,
1.885,-64.6233,-6.7,-6.906,0.0472,
1.89,-64.4567,-6.6,-5.395,0.027111,
1.895,-64.3914,-6.5,-1.926,0.005955,
1.9,-64.395,-6.4,0.137,-0.004355,
1.905,-64.3975,-6.5,-1.945,-0.003822,
1.91,-64.3932,-6.4,2.253,0.003822,
1.915,-64.395,-6.4,-3.202,0.001066,
1.92,-64.3962,-6.4,1.311,0.001688,
1.925,-64.392,-6.4,-3.439,0,
1.93,-64.3932,-6.4,5.162,0.003822,
1.935,-64.395,-6.4,4.837,0.002222,
1.94,-64.3962,-6.4,-2.748,-0.003733,
1.945,-64.3962,-6.4,-3.939,-0.0032,
1.95,-64.395,-6.4,-0.243,0,
1.955,-64.3975,-6.5,0.856,-0.001688,
1.96,-64.3895,-6.5,4.614,0.007644,
1.965,-64.395,-6.4,-4.741,0.001066,
1.97,-64.3962,-6.4,0.34,0.001155,
1.975,-64.395,-6.4,-10.156,-0.002666,
1.98,-64.395,-6.4,3.592,0.002222,
1.985,-64.3932,-6.4,-0.284,0,
1.99,-64.3975,-6.4,-7.989,-0.004888,
1.995,-64.3975,-6.5,-5.781,-0.001155,
2,-64.395,-6.4,2.009,0.002222,
2.005,-64.395,-6.4,-2.184,-0.0016,
2.01,-64.3956,-6.5,-2.526,-0.000533,
2.015,-64.395,-6.5,-5.064,0,
2.02,-64.3926,-6.4,0.083,0.0032,
2.025,-64.3975,-6.4,-3.313,-0.007111,
2.03,-64.392,-6.5,-4.548,0.002666,
2.035,-64.3975,-6.4,-1.546,0,
2.04,-64.3932,-6.5,-2.139,0.0016,
2.045,-64.3975,-6.4,-4.156,-0.004888,
2.05,-64.3962,-6.4,-1.408,-0.001066,
2.055,-64.395,-6.4,-1.186,0.002222,
2.06,-64.3975,-6.4,0.766,-0.001155,
2.065,-64.3969,-6.4,0.377,-0.000622,
2.07,-64.3962,-6.5,0.932,0,
2.075,-64.395,-6.5,-0.997,0.002222,
2.08,-64.3969,-6.4,0.411,-0.001688,
2.085,-64.395,-6.4,-2.865,-0.003733,
2.09,-64.395,-6.5,-2.743,0.002222,
2.095,-64.3975,-6.4,-5.929,-0.003822,
2.1,-64.3975,-6.4,-2.384,0,
2.105,-64.3932,-6.4,-0.26,0,
2.11,-64.3975,-6.5,1.537,0,
2.115,-64.3975,-6.4,-1.697,-0.002222,
2.12,-64.3975,-6.5,-0.743,-0.002222,
2.125,-64.3975,-6.4,0.521,-0.002222,
2.13,-64.3975,-6.4,-1.815,-0.004888,
2.135,-64.3956,-6.5,2.063,0.001688,
2.14,-64.3981,-6.4,-0.116,-0.005422,
2.145,-64.3962,-6.4,2.277,-0.001066,
2.15,-64.3962,-6.5,2.311,0.001155,
2.155,-64.3975,-6.5,-3.872,-0.004888,
2.16,-64.395,-6.4,-0.361,0.002222,
2.165,-64.3975,-6.5,-2.533,-0.003822,
2.17,-64.3975,-6.4,0.669,0,
2.175,-64.3975,-6.5,-4.573,-0.002222,
2.18,-64.3962,-6.4,0.843,0,
2.185,-64.3975,-6.4,4.104,-0.001155,
2.19,-64.3932,-6.5,2.838,0.002666,
2.195,-64.3975,-6.4,2.536,0,
2.2,-64.3975,-6.4,-0.405,0.000533,
2.205,-64.3962,-6.4,-4.736,-0.003733,
2.21,-64.3975,-6.4,2.587,-0.001155,
2.215,-64.3981,-6.4,-2.009,-0.000533,
2.22,-64.3975,-6.4,-4.231,-0.002222,
2.225,-64.3975,-6.5,1.117,0,
2.23,-64.3975,-6.4,2.123,0,
2.235,-64.3962,-6.5,0.759,0.001688,
2.24,-64.3975,-6.5,-7.413,-0.003822,
2.245,-64.3975,-6.5,-0.855,0,
2.25,-64.3981,-6.5,0.554,-0.000533,
2.255,-64.3975,-6.5,1.962,0.000533,
2.26,-64.3932,-6.4,0.422,0,
2.265,-64.3975,-6.5,0.984,0,
2.27,-64.3962,-6.5,-1.072,0.001155,
2.275,-64.395,-6.4,-0.932,0.002222,
2.28,-64.3932,-6.4,1.288,0.0016,
2.285,-64.3975,-6.4,1.137,0,
2.29,-64.395,-6.5,-0.818,0.002222,
2.295,-64.3975,-6.4,-3.626,-0.002222,
2.3,-64.3962,-6.4,-2.481,0,
2.305,-64.3932,-6.4,-1,0.0016,
2.31,-64.3962,-6.4,0.507,0,
2.315,-64.3932,-6.4,2.305,0.004355,
2.32,-64.3956,-6.4,0.385,0.001155,
2.325,-64.3932,-6.4,0.786,0.003822,
2.33,-64.395,-6.5,2.383,0.002222,
2.335,-64.3956,-6.5,1.665,0.001688,
2.34,-64.3932,-6.4,1.365,0.002666,
2.345,-64.3975,-6.5,-0.428,0,
2.35,-64.3932,-6.5,1.731,0.003822,
2.355,-64.395,-6.4,0.95,-0.0016,
2.36,-64.3975,-6.4,0.071,-0.001155,
2.365,-64.3962,-6.5,0.729,0.001688,
2.37,-64.395,-6.4,2.896,0.002222,
2.375,-64.3962,-6.4,-2.358,-0.002666,
2.38,-64.395,-6.4,3.873,-0.0016,
2.385,-64.3962,-6.5,-0.275,0,
2.39,-64.3962,-6.5,0.163,0,
2.395,-64.3975,-6.5,-1.636,-0.000533,
2.4,-64.4005,-6.5,-2.451,-0.002666,
2.405,-64.4158,-6.5,-0.7,-0.005422,
2.41,-64.4695,-6.6,-3.264,-0.018488,
2.415,-64.6202,-6.7,-6.035,-0.037955,
2.42,-64.8796,-6.7,-3.41,-0.059111,
2.425,-65.2544,-6.9,-3.435,-0.084622,
2.43,-65.7299,-7.2,-8.51,-0.104177,
2.435,-66.2822,-7.2,-2.245,-0.116088,
2.44,-66.8853,-7.2,-4.231,-0.127555,
2.445,-67.5109,-7.7,0.702,-0.126399,
2.45,-68.1505,-8.9,0.504,-0.129066,
2.455,-68.7767,-10.2,2.435,-0.122577,
2.46,-69.381,-11.7,-0.363,-0.120444,
2.465,-69.9437,-13.1,1.744,-0.112266,
2.47,-70.4454,-21.6,6.963,-0.091111,
2.475,-70.7177,-34.1,13.857,-0.028799,
2.48,-70.7268,-33.9,3.338,0.003822,
2.485,-70.7134,-32.5,-5.363,-0.004888,
2.49,-70.725,-33.3,-1.796,-0.004355,
2.495,-70.7421,-34.6,-2.913,-0.004888,
2.5,-70.7433,-35,-0.729,-0.0016,
2.505,-70.7335,-34.8,0.331,0.000533,
2.51,-70.7201,-33.9,-0.499,0.0016,
2.515,-70.667,-30.2,0.506,0.011377,
2.52,-70.5614,-24.2,0.944,0.023377,
2.525,-70.4241,-18.4,-0.554,0.027111,
2.53,-70.2617,-14,3.298,0.035822,
2.535,-70.0414,-12.3,4.325,0.047733,
2.54,-69.6978,-11.3,6.431,0.080266,
2.545,-69.2009,-10.4,6.002,0.111822,
2.55,-68.5772,-9.6,6.095,0.132355,
2.555,-67.8783,-8.8,-0.144,0.142666,
2.56,-67.152,-7.9,1.214,0.1448,
2.565,-66.4476,-6.9,-2.985,0.136177,
2.57,-65.8153,-6.4,-5.605,0.116088,
2.575,-65.2922,-6.2,-4.798,0.095555,
2.58,-64.8992,-6.5,-6.61,0.068355,
2.585,-64.6221,-6.7,-9.348,0.0472,
2.59,-64.4512,-6.7,-6.103,0.032533,
2.595,-64.3889,-6.6,-1.059,0.010311,
2.6,-64.395,-6.3,5.765,0,
2.605,-64.3932,-6.4,-4.698,-0.001066,
2.61,-64.392,-6.4,3.081,0.003733,
2.615,-64.395,-6.4,-1.297,-0.0016,
2.62,-64.392,-6.5,1.283,0.004355,
2.625,-64.392,-6.5,1.011,0.001066,
2.63,-64.395,-6.4,0.262,-0.0016,
2.635,-64.392,-6.4,-1.658,0.002666,
2.64,-64.3932,-6.4,6.488,0.003822,
2.645,-64.395,-6.5,-2.953,-0.003733,
2.65,-64.395,-6.5,-0.812,-0.002666,
2.655,-64.392,-6.4,0.8,0,
2.66,-64.395,-6.5,-1.412,-0.0016,
2.665,-64.3895,-6.4,1.066,0.002222,
2.67,-64.392,-6.4,0.684,0,
2.675,-64.395,-6.4,2.888,0.002222,
2.68,-64.392,-6.5,-1.58,0,
2.685,-64.3962,-6.5,4.052,-0.001066,
