Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0.325,-14.226,-5.3,-2.846,-0.091733,
0.33,-14.6819,-5.2,-4.859,-0.095466,
0.335,-15.139,-5.2,-0.187,-0.091644,
0.34,-15.6023,-5.2,-5.224,-0.097066,
0.345,-16.0686,-5.3,2.061,-0.093866,
0.35,-16.5386,-5.2,-0.748,-0.094933,
0.355,-17.0067,-5.2,-0.598,-0.092711,
0.36,-17.4779,-5.2,-1.653,-0.094933,
0.365,-17.9485,-5.2,-0.443,-0.093866,
0.37,-18.4197,-5.2,0.19,-0.094933,
0.375,-18.8903,-5.2,0.651,-0.092266,
0.38,-19.3566,-5.2,0.568,-0.088444,
0.385,-19.8235,-5.2,1.13,-0.091733,
0.39,-20.302,-5.3,1.547,-0.096,
0.395,-20.7824,-5.2,-0.693,-0.095022,
0.4,-21.27,-5.3,-0.654,-0.096533,
0.405,-21.7595,-5.3,-0.544,-0.099822,
0.41,-22.2551,-5.2,-3.075,-0.099288,
0.415,-22.7434,-5.2,0.494,-0.096,
0.42,-23.2354,-5.2,2.04,-0.098755,
0.425,-23.72,-5.3,-3.347,-0.097688,
0.43,-24.1985,-5.3,3.222,-0.0928,
0.435,-24.6788,-5.3,1.956,-0.094933,
0.44,-25.1598,-5.3,-4.258,-0.096533,
0.445,-25.634,-5.3,1.498,-0.094933,
0.45,-26.1193,-5.4,-0.103,-0.097688,
0.455,-26.6124,-5.4,-0.012,-0.098133,
0.46,-27.1129,-5.4,0.675,-0.099822,
0.465,-27.6165,-5.3,-1.373,-0.100977,
0.47,-28.1212,-5.4,-2.537,-0.100888,
0.475,-28.6333,-5.3,-1.556,-0.101955,
0.48,-29.1442,-5.3,-2.042,-0.103111,
0.485,-29.6544,-5.3,3.088,-0.101422,
0.49,-30.1647,-5.3,0.276,-0.102044,
0.495,-30.6835,-5.3,-1.375,-0.105244,
0.5,-31.2035,-5.3,1.301,-0.105777,
0.505,-31.7229,-5.3,-0.311,-0.105777,
0.51,-32.2527,-5.2,-1.06,-0.107999,
0.515,-32.7776,-5.2,0.514,-0.103644,
0.52,-33.308,-5.2,1.733,-0.104711,
0.525,-33.8378,-5.2,0.457,-0.105244,
0.53,-34.3621,-5.2,2.791,-0.103111,
0.535,-34.8839,-5.2,3.736,-0.102488,
0.54,-35.4027,-5.3,2.179,-0.099822,
0.545,-35.9227,-5.2,1.094,-0.102488,
0.55,-36.4421,-5.2,1.712,-0.104088,
0.555,-36.9603,-5.2,0.661,-0.104711,
0.56,-37.4736,-5.2,0.566,-0.101955,
0.565,-37.9857,-5.3,0.562,-0.101422,
0.57,-38.5021,-5.3,-0.491,-0.104177,
0.575,-39.0178,-5.2,-1.84,-0.104711,
0.58,-39.5305,-5.2,-0.021,-0.103644,
0.585,-40.0365,-5.2,-1.967,-0.099822,
0.59,-40.5443,-5.2,-2.08,-0.101955,
0.595,-41.0436,-5.2,-3.877,-0.101422,
0.6,-41.541,-5.2,-0.979,-0.100355,
0.605,-42.033,-5.1,5.589,-0.096088,
0.61,-42.5231,-5.2,-5.968,-0.098755,
0.615,-43.0053,-5.2,-2.218,-0.098755,
0.62,-43.4783,-5.2,5.58,-0.090577,
0.625,-43.9562,-5.2,2.494,-0.093333,
0.63,-44.4274,-5.2,3.013,-0.094933,
0.635,-44.8998,-5.2,-0.357,-0.094933,
0.64,-45.3685,-5.2,-1.444,-0.0944,
0.645,-45.8348,-5.2,-5.447,-0.098133,
0.65,-46.2963,-5.2,0.125,-0.0944,
0.655,-46.7553,-5.2,-1.226,-0.0944,
0.66,-47.2057,-5.2,-0.014,-0.0928,
0.665,-47.6506,-5.2,-2.525,-0.091644,
0.67,-48.0925,-5.1,0.299,-0.087288,
0.675,-48.5344,-5.2,-3.812,-0.089511,
0.68,-48.9745,-5.2,3.606,-0.086311,
0.685,-49.4146,-5.2,-5.099,-0.092266,
0.69,-49.8424,-5.2,1.855,-0.085688,
0.695,-50.2739,-5.2,1.546,-0.086222,
0.7,-50.7048,-5.1,3.161,-0.084622,
0.705,-51.1315,-5.2,-0.552,-0.088444,
0.71,-51.5569,-5.2,-3.938,-0.090577,
0.715,-51.9701,-5.2,-1.762,-0.086222,
0.72,-52.3778,-5.2,1.498,-0.078133,
0.725,-52.7794,-5.2,0.337,-0.0792,
0.73,-53.1829,-5.2,3.645,-0.079822,
0.735,-53.5698,-5.2,0.177,-0.077511,
0.74,-53.9598,-5.2,-1.596,-0.076977,
0.745,-54.3419,-5.2,0.76,-0.074311,
0.75,-54.7185,-5.2,-1.02,-0.073777,
0.755,-55.0975,-5.2,3.045,-0.072088,
0.76,-55.468,-5.2,1.774,-0.073244,
0.765,-55.8245,-5.2,-3.411,-0.073777,
0.77,-56.1773,-5.1,-2.019,-0.070044,
0.775,-56.5276,-5.2,-0.103,-0.071111,
0.78,-56.8657,-5.2,1.685,-0.068888,
0.785,-57.1947,-5.2,0.404,-0.062933,
0.79,-57.5212,-5.2,1.083,-0.063999,
0.795,-57.838,-5.3,-1.616,-0.063466,
0.8,-58.1475,-5.2,0.698,-0.061333,
0.805,-58.4514,-5.2,-1.687,-0.061244,
0.81,-58.7432,-5.2,0.928,-0.055911,
0.815,-59.027,-5.2,-0.589,-0.055911,
0.82,-59.3023,-5.2,0.303,-0.053777,
0.825,-59.5714,-5.2,-2.103,-0.054222,
0.83,-59.8296,-5.2,0.581,-0.049955,
0.835,-60.0811,-5.3,0.865,-0.047733,
0.84,-60.3301,-5.2,1.783,-0.047733,
0.845,-60.573,-5.3,-1.962,-0.0488,
0.85,-60.8056,-5.2,0.897,-0.041777,
0.855,-61.0363,-5.3,-2.202,-0.0472,
0.86,-61.2529,-5.2,-1.022,-0.043377,
0.865,-61.458,-5.2,-0.336,-0.038488,
0.87,-61.6497,-5.2,2.378,-0.033155,
0.875,-61.8462,-5.2,-2.016,-0.036355,
0.88,-62.0305,-5.2,6.859,-0.032533,
0.885,-62.2167,-5.2,1.749,-0.035822,
0.89,-62.3955,-5.2,2.809,-0.030933,
0.895,-62.5652,-5.2,-1.826,-0.036888,
0.9,-62.7233,-5.2,3.93,-0.029866,
0.905,-62.8716,-5.2,-5.736,-0.025511,
0.91,-63.0101,-5.2,2.689,-0.026044,
0.915,-63.1444,-5.3,-2.686,-0.023288,
0.92,-63.2744,-5.4,6.241,-0.022755,
0.925,-63.3916,-5.7,-0.492,-0.020622,
0.93,-63.4826,-6.5,9.666,-0.009244,
0.935,-63.5619,-6.5,-0.028,-0.013066,
0.94,-63.6278,-6.4,0.627,-0.010844,
0.945,-63.7047,-6.5,-3.583,-0.015733,
0.95,-63.7767,-6.6,3.333,-0.011911,
0.955,-63.8506,-6.5,-0.206,-0.015199,
0.96,-63.919,-6.8,7.559,-0.008711,
0.965,-63.9824,-6.7,-4.917,-0.013511,
0.97,-64.0361,-6.6,3.435,-0.008622,
0.975,-64.0801,-6.7,-3.424,-0.009777,
0.98,-64.1051,-6.6,3.17,-0.003288,
0.985,-64.1283,-6.6,-3.228,-0.007555,
0.99,-64.1277,-6.5,6.077,0.005955,
0.995,-64.1326,-6.6,-4.088,-0.002222,
1,-64.1362,-6.6,-1.402,-0.002133,
1.005,-64.1808,-6.7,-5.538,-0.011911,
1.01,-64.3084,-6.6,-5.229,-0.030399,
1.015,-64.533,-6.6,-3.496,-0.049955,
1.02,-64.8491,-6.6,-4.91,-0.069955,
1.025,-65.2526,-6.6,-2.195,-0.085244,
1.03,-65.7329,-6.9,-2.579,-0.098222,
1.035,-66.2822,-7.2,-6.545,-0.113866,
1.04,-66.8779,-7.3,-0.79,-0.122577,
1.045,-67.495,-7.4,-0.022,-0.123733,
1.05,-68.1212,-8,-1.136,-0.125333,
1.055,-68.7529,-9.2,0.72,-0.127466,
1.06,-69.3621,-10.6,2.208,-0.118844,
1.065,-69.9315,-12,1.416,-0.109599,
1.07,-70.4424,-21.1,8.598,-0.092266,
1.075,-70.7109,-33.4,14.426,-0.027111,
1.08,-70.7128,-32.9,2.739,0.010844,
1.085,-70.7,-31.5,-4.651,-0.001688,
1.09,-70.7122,-32.2,3.863,-0.001155,
1.095,-70.7268,-33.5,7.168,0.0016,
1.1,-70.7317,-34.3,-3.762,-0.003822,
1.105,-70.7531,-35.5,-3.017,-0.007111,
1.11,-70.7756,-37.2,-0.262,-0.003733,
1.115,-70.7866,-37.6,1.856,0.000533,
1.12,-70.7848,-37.3,0.706,0,
1.125,-70.7836,-36.8,-1.797,-0.001066,
1.13,-70.7866,-36.5,-3.499,-0.0016,
1.135,-70.7885,-36.5,-5.299,-0.002222,
1.14,-70.7885,-36.6,-2.713,-0.004355,
1.145,-70.7866,-36.8,-3.712,-0.002666,
1.15,-70.7878,-36.8,0.314,0.000622,
1.155,-70.7872,-36.6,0.134,0.002222,
1.16,-70.7885,-36.4,0.083,-0.001155,
1.165,-70.7854,-36.4,4.707,0.003288,
1.17,-70.7885,-36.5,-1.716,0.001066,
1.175,-70.7885,-36.5,-3.224,-0.002222,
1.18,-70.7897,-36.4,-0.45,0.000533,
1.185,-70.7921,-36.3,-3.319,-0.002133,
1.19,-70.7933,-36.3,1.535,0,
1.195,-70.7903,-36.5,4.639,0.000533,
1.2,-70.7927,-36.6,0.435,-0.000533,
1.205,-70.7897,-36.6,0.887,0.0032,
1.21,-70.7921,-36.5,-0.46,0.001066,
1.215,-70.794,-36.4,-0.269,0.000533,
1.22,-70.794,-36.3,-0.385,-0.001155,
1.225,-70.794,-36.3,-0.617,0.000533,
1.23,-70.7927,-36.4,1.506,0.001155,
1.235,-70.7933,-36.5,0.266,0.000622,
1.24,-70.7946,-36.5,0.215,0.001066,
1.245,-70.7946,-36.5,0.255,0.000533,
1.25,-70.7946,-36.5,0.151,-0.000533,
1.255,-70.794,-36.5,-2.476,0,
1.26,-70.7946,-36.5,-1.243,0,
1.265,-70.7946,-36.6,-1.873,0.000533,
1.27,-70.7994,-36.6,0.168,-0.004266,
1.275,-70.7982,-36.7,-1.348,0,
1.28,-70.797,-36.7,0.946,-0.000533,
1.285,-70.7964,-36.7,5.044,0.0016,
1.29,-70.8007,-36.6,0.623,-0.003822,
1.295,-70.7994,-36.5,-1.048,0.001688,
1.3,-70.8019,-36.6,-0.546,-0.002222,
1.305,-70.8001,-36.7,-1.743,0.002666,
1.31,-70.8056,-36.7,-4.045,-0.004888,
1.315,-70.7964,-36.7,1.343,0.002133,
1.32,-70.8019,-36.8,-2.764,-0.0016,
1.325,-70.8001,-36.8,1.232,0.0032,
1.33,-70.8019,-36.8,1.457,-0.000533,
1.335,-70.8037,-36.8,-1.571,-0.004355,
1.34,-70.8037,-36.8,0.725,0,
1.345,-70.8019,-36.8,3.12,0.0016,
1.35,-70.8031,-36.7,0.896,-0.002133,
1.355,-70.8056,-36.8,1.335,0,
1.36,-70.8031,-36.8,1.283,-0.000533,
1.365,-70.8056,-36.8,-0.35,0,
1.37,-70.8056,-36.7,-3.179,-0.002222,
1.375,-70.8056,-36.8,0.063,0,
1.38,-70.8037,-36.8,1.368,0.001688,
1.385,-70.8062,-36.9,0.534,-0.000533,
1.39,-70.8056,-36.9,-5.086,-0.001688,
1.395,-70.8056,-36.9,-0.792,0.000533,
1.4,-70.8056,-36.8,0.753,0.000533,
1.405,-70.8049,-36.9,1.176,0.001155,
1.41,-70.8062,-36.9,-2.792,-0.002222,
1.415,-70.8092,-36.9,0.552,-0.002666,
1.42,-70.8056,-36.9,1.219,0,
1.425,-70.8086,-36.8,-0.765,-0.002666,
1.43,-70.8056,-36.9,0.208,0.000533,
1.435,-70.8049,-36.8,1.551,0.003822,
1.44,-70.8056,-36.9,2.293,0.0032,
1.445,-70.8056,-36.9,3.827,0,
1.45,-70.8104,-36.9,0.297,-0.0032,
1.455,-70.8056,-37,-0.261,0,
1.46,-70.8062,-37,-1.384,-0.000533,
1.465,-70.8092,-37,-5.228,-0.002666,
1.47,-70.8092,-36.9,2.529,0,
1.475,-70.8092,-37,-3.358,-0.0032,
1.48,-70.8098,-36.9,-7.06,-0.000533,
1.485,-70.8062,-36.9,3.153,0.002666,
1.49,-70.8074,-37,0.53,0.0032,
1.495,-70.8123,-37,1.851,-0.004355,
1.5,-70.8117,-37,-3.026,0,
1.505,-70.8117,-37,4.631,0.000533,
1.51,-70.8171,-37,-1.868,-0.005422,
1.515,-70.8104,-37.1,0.513,0.003288,
1.52,-70.8129,-37.1,1.836,0,
1.525,-70.8129,-37.1,3.749,0.0032,
1.53,-70.8141,-37.2,0.229,-0.0016,
1.535,-70.8135,-37.1,-2.482,0.0016,
1.54,-70.8117,-37.1,-3.155,0.0032,
1.545,-70.8147,-37.1,-1.313,-0.0016,
1.55,-70.8159,-37.1,-1.183,-0.001066,
1.555,-70.8171,-37.1,1.096,-0.000533,
1.56,-70.8178,-37.2,-2.736,-0.001155,
1.565,-70.8129,-37.2,-3.246,0.002666,
1.57,-70.8171,-37.2,2.027,0.000622,
1.575,-70.8178,-37.3,-0.685,-0.001155,
1.58,-70.8171,-37.3,2.737,-0.000533,
1.585,-70.8171,-37.3,0.767,0.001155,
1.59,-70.8165,-37.3,0.782,0.001688,
1.595,-70.819,-37.2,-0.137,0,
1.6,-70.8153,-37,3.006,0.003288,
1.605,-70.7994,-36.4,-0.768,0.001688,
1.61,-70.7689,-34.3,6.321,0.010311,
1.615,-70.7006,-29.7,1.606,0.020088,
1.62,-70.6017,-24.1,0.438,0.022755,
1.625,-70.476,-18.8,2.981,0.026577,
1.63,-70.3185,-14.7,1.51,0.0336,
1.635,-70.0884,-13,4.342,0.052088,
1.64,-69.7179,-12.1,6.504,0.083555,
1.645,-69.2028,-11.1,5.66,0.113866,
1.65,-68.5631,-10.3,3.87,0.134577,
1.655,-67.8502,-9.4,2.226,0.143822,
1.66,-67.1172,-8.5,-0.984,0.145422,
1.665,-66.4153,-7.6,-4.377,0.132888,
1.67,-65.8013,-6.7,-2.679,0.113333,
1.675,-65.3051,-6.2,-5.943,0.090577,
1.68,-64.9321,-6.2,-4.207,0.066755,
1.685,-64.6733,-6.5,-1.287,0.0456,
1.69,-64.5104,-6.8,-4.121,0.027644,
1.695,-64.4475,-6.8,-0.116,0.009244,
1.7,-64.439,-6.4,4.833,0.002666,
1.705,-64.4359,-6.5,-0.036,0.004355,
1.71,-64.4371,-6.4,0.482,0.002222,
1.715,-64.4384,-6.4,3.273,0.001066,
1.72,-64.439,-6.4,-1.332,-0.000533,
1.725,-64.4396,-6.4,1.727,-0.002755,
1.73,-64.4408,-6.5,0.895,0,
1.735,-64.4396,-6.5,3.776,-0.000533,
1.74,-64.4359,-6.4,-0.82,0.001066,
1.745,-64.4341,-6.4,-1.802,0.004355,
1.75,-64.4359,-6.5,0.594,0.003822,
1.755,-64.4408,-6.5,0.242,-0.001066,
1.76,-64.4359,-6.5,0.921,0.002755,
1.765,-64.4384,-6.4,0.781,-0.001688,
1.77,-64.4353,-6.5,0.818,0.002222,
1.775,-64.4414,-6.4,-6.138,-0.005955,
1.78,-64.4396,-6.5,-0.326,0.001066,
1.785,-64.4384,-6.4,-2.196,-0.002755,
1.79,-64.4402,-6.4,-0.827,-0.001066,
1.795,-64.4365,-6.5,3.118,0.002755,
1.8,-64.4353,-6.5,1.24,0.005422,
1.805,-64.4384,-6.5,-0.041,-0.001688,
1.81,-64.4371,-6.5,2.735,0.001688,
1.815,-64.4365,-6.5,-1.49,-0.000533,
1.82,-64.4353,-6.4,-1.526,-0.001066,
1.825,-64.4384,-6.5,-0.082,0,
1.83,-64.4359,-6.5,2.811,0.003288,
1.835,-64.4414,-6.4,0.72,-0.001066,
1.84,-64.4316,-6.5,6.07,0.008177,
1.845,-64.4402,-6.4,-2.781,-0.001066,
1.85,-64.4359,-6.4,0.024,0.001688,
1.855,-64.4396,-6.4,-6.407,-0.005422,
1.86,-64.4371,-6.5,4.435,0.003288,
1.865,-64.4341,-6.5,3.973,0.001066,
1.87,-64.4378,-6.4,-0.922,-0.001155,
1.875,-64.4402,-6.5,-5.597,-0.003822,
1.88,-64.4402,-6.4,2.858,-0.001066,
1.885,-64.4402,-6.5,2.789,-0.002755,
1.89,-64.4371,-6.4,-2.115,-0.002133,
1.895,-64.4341,-6.5,0.432,0.001066,
1.9,-64.4365,-6.5,3.15,0.002222,
1.905,-64.4402,-6.4,-5.261,-0.004355,
1.91,-64.4371,-6.5,-3,-0.0016,
1.915,-64.4402,-6.5,-1.518,-0.004355,
1.92,-64.4359,-6.4,0.227,-0.000533,
1.925,-64.439,-6.4,-0.42,0.000533,
1.93,-64.4353,-6.4,4.883,0.005422,
1.935,-64.4378,-6.5,1.546,-0.001688,
1.94,-64.4384,-6.5,1.428,0.000533,
1.945,-64.4353,-6.4,-0.038,-0.000533,
1.95,-64.4384,-6.5,-0.514,-0.001688,
1.955,-64.4408,-6.4,-0.367,-0.003822,
1.96,-64.4402,-6.4,0.051,-0.003288,
1.965,-64.4402,-6.5,-1.244,-0.005422,
1.97,-64.4347,-6.4,2.744,0.002133,
1.975,-64.4359,-6.4,2.719,-0.000533,
1.98,-64.4371,-6.5,0.119,0,
1.985,-64.4359,-6.4,5.834,0.003288,
1.99,-64.4365,-6.5,-2.77,-0.0016,
1.995,-64.4347,-6.5,0.012,0.002755,
2,-64.4365,-6.4,-3.085,-0.002133,
2.005,-64.439,-6.4,4.389,-0.001066,
2.01,-64.4378,-6.5,-1.445,-0.001155,
2.015,-64.4365,-6.5,0.656,0.000533,
2.02,-64.4384,-6.5,-0.799,-0.002755,
2.025,-64.4378,-6.4,4.29,0.001066,
2.03,-64.4365,-6.5,-0.205,0.000533,
2.035,-64.4396,-6.4,-0.625,-0.002755,
2.04,-64.4335,-6.4,2.071,0.000533,
2.045,-64.4353,-6.5,-1.073,0,
2.05,-64.4353,-6.5,-0.503,0,
2.055,-64.4378,-6.4,-1.251,-0.002222,
2.06,-64.4384,-6.4,-1.855,-0.002755,
2.065,-64.439,-6.5,0.953,-0.001066,
2.07,-64.4365,-6.5,1.84,-0.0016,
2.075,-64.4396,-6.5,-2.777,-0.004355,
2.08,-64.4371,-6.4,2.142,0.000622,
2.085,-64.4359,-6.5,1.493,0.001688,
2.09,-64.4353,-6.4,-4.956,0.000533,
2.095,-64.439,-6.4,-1.882,-0.000533,
2.1,-64.4353,-6.5,0.43,0.000533,
2.105,-64.4365,-6.5,-1.086,0,
2.11,-64.4371,-6.4,-0.338,0.000622,
2.115,-64.439,-6.4,-2.6,-0.002755,
2.12,-64.4396,-6.4,3.643,0,
2.125,-64.4408,-6.4,-3.033,-0.002133,
2.13,-64.4353,-6.4,3.23,0.003288,
2.135,-64.4371,-6.4,0.965,0.002755,
2.14,-64.4365,-6.4,-2.404,-0.001066,
2.145,-64.4347,-6.5,1.843,0.004355,
2.15,-64.4341,-6.4,0.896,0.004355,
2.155,-64.4365,-6.4,-1.249,-0.001066,
2.16,-64.4378,-6.4,-3.112,0,
2.165,-64.4353,-6.5,3.811,0.003288,
2.17,-64.4378,-6.4,-1.894,-0.000622,
2.175,-64.4365,-6.4,-3.165,-0.000533,
2.18,-64.439,-6.5,-1.444,-0.002222,
2.185,-64.439,-6.5,-2.187,-0.002222,
2.19,-64.439,-6.5,1.008,0,
2.195,-64.4353,-6.4,-0.331,-0.001066,
2.2,-64.439,-6.5,-5.927,-0.003288,
2.205,-64.453,-6.4,3.151,0.001066,
2.21,-64.4933,-6.6,-5.492,-0.014666,
2.215,-64.619,-6.7,-2.898,-0.030933,
2.22,-64.865,-6.8,-4.241,-0.055911,
2.225,-65.2275,-7.1,-4.444,-0.0792,
2.23,-65.6975,-7.2,-1.744,-0.098755,
2.235,-66.2633,-7.1,-4.454,-0.119911,
2.24,-66.8822,-7.3,-4.019,-0.125333,
2.245,-67.531,-8,1.29,-0.128533,
2.25,-68.1792,-9.2,0.405,-0.129155,
2.255,-68.8103,-10.5,0.436,-0.124799,
2.26,-69.4127,-12,0.409,-0.117688,
2.265,-69.9657,-13.4,3.097,-0.104177,
2.27,-70.4552,-21.9,9.187,-0.085688,
2.275,-70.7225,-34.2,15.593,-0.028177,
2.28,-70.7244,-33.8,0.838,0.007555,
2.285,-70.7128,-32.4,-2.89,-0.000533,
2.29,-70.7238,-33.2,0.029,0.001066,
2.295,-70.7457,-34.6,0.83,-0.004888,
2.3,-70.7463,-35.3,-8.953,-0.001066,
2.305,-70.7677,-36.4,-0.43,-0.008088,
2.31,-70.7946,-38.2,-0.508,-0.009777,
2.315,-70.7964,-38.4,5.617,0.002133,
2.32,-70.7994,-38.1,-1.218,-0.0032,
2.325,-70.797,-37.6,-0.002,-0.0016,
2.33,-70.7946,-37.3,3.359,0.0032,
2.335,-70.7958,-37.3,-0.232,0.000533,
2.34,-70.8001,-37.5,-0.028,-0.003288,
2.345,-70.7964,-37.7,0.72,0.003288,
2.35,-70.7982,-37.7,0.572,-0.000533,
2.355,-70.7982,-37.5,0.205,-0.000533,
2.36,-70.7976,-37.3,-1.3,0.002222,
2.365,-70.8037,-37.2,-0.434,-0.004355,
2.37,-70.7976,-37.3,0.614,0.004355,
2.375,-70.8007,-37.3,-0.903,-0.000533,
2.38,-70.8007,-37.2,-0.921,-0.000533,
2.385,-70.8037,-37.1,-0.425,-0.002133,
2.39,-70.8007,-37.1,-4.513,-0.001155,
2.395,-70.8031,-37.2,-1.348,-0.002133,
2.4,-70.8007,-37.3,-3.909,0,
2.405,-70.8019,-37.4,-0.958,-0.000533,
2.41,-70.8037,-37.3,-2.066,-0.0032,
2.415,-70.8031,-37.2,0.918,0.000533,
2.42,-70.8031,-37.1,-0.544,-0.003822,
2.425,-70.8062,-37,1.068,-0.001155,
2.43,-70.8037,-37.1,3.098,0.001688,
2.435,-70.8056,-37.1,0.553,-0.003288,
2.44,-70.8056,-37.2,-0.006,-0.000622,
2.445,-70.8056,-37.1,0.189,0,
2.45,-70.8056,-37.1,-0.301,0.000533,
2.455,-70.8049,-37.1,-0.388,0.001155,
2.46,-70.8056,-37.1,2.191,0.000533,
2.465,-70.8056,-37.1,-2.103,0,
2.47,-70.8049,-37.2,2.072,0.001155,
2.475,-70.8056,-37.3,-0.403,0,
2.48,-70.8049,-37.3,-0.852,0.000622,
2.485,-70.8056,-37.2,0.579,0.000533,
2.49,-70.8056,-37.2,-0.871,0,
2.495,-70.8056,-37.1,-0.363,-0.000622,
2.5,-70.8104,-37.1,5.172,0.000533,
2.505,-70.8117,-37.1,1.808,-0.004888,
2.51,-70.8056,-37.1,1.134,0.0016,
2.515,-70.8098,-37.2,1.185,0.000533,
2.52,-70.8068,-37.2,1.3,0.004355,
2.525,-70.8062,-37.2,7.611,0.002666,
2.53,-70.8092,-37.3,8.582,0.003822,
2.535,-70.8117,-37.3,-2.058,-0.003288,
2.54,-70.8092,-37.3,1.45,0.0016,
2.545,-70.8104,-37.3,1.862,-0.000533,
2.55,-70.8117,-37.3,-3.597,-0.004888,
2.555,-70.8117,-37.3,-6.556,-0.004888,
2.56,-70.8123,-37.3,3.632,0.001066,
2.565,-70.8129,-37.2,1.075,0,
2.57,-70.8056,-37.2,4.883,0.006488,
2.575,-70.8123,-37.3,-4.819,-0.003822,
2.58,-70.8117,-37.3,3.561,-0.001688,
2.585,-70.8129,-37.3,-0.114,0.001066,
2.59,-70.8117,-37.3,-1.552,0,
2.595,-70.8104,-37.4,2.122,0.002755,
2.6,-70.8141,-37.3,-1.259,-0.001066,
2.605,-70.8123,-37.3,-0.162,0.0032,
2.61,-70.8141,-37.3,2.854,0.0016,
2.615,-70.8129,-37.4,1.619,-0.000533,
2.62,-70.8117,-37.4,2.348,0.002133,
2.625,-70.8123,-37.3,1.217,0.000533,
2.63,-70.8129,-37.3,4.828,0.0032,
2.635,-70.8159,-37.3,2.232,0.000533,
2.64,-70.8141,-37.3,-1.668,0.002133,
2.645,-70.8171,-37.3,-5.303,-0.001066,
2.65,-70.8165,-37.4,1.917,0,
2.655,-70.8147,-37.4,-0.688,0,
2.66,-70.8159,-37.5,-1.699,-0.000533,
2.665,-70.8178,-37.3,-0.279,-0.002222,
2.67,-70.8171,-37.4,1.82,0,
2.675,-70.8184,-37.4,0.61,0.000533,
