Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0.535,-34.8577,-5.3,-3.873,-0.104711,
0.54,-35.3759,-5.3,0.335,-0.100355,
0.545,-35.8935,-5.2,1.01,-0.100888,
0.55,-36.4123,-5.2,3.458,-0.101955,
0.555,-36.928,-5.2,-0.888,-0.106311,
0.56,-37.4377,-5.3,0.15,-0.102044,
0.565,-37.954,-5.2,1.223,-0.101955,
0.57,-38.4692,-5.2,-0.227,-0.102577,
0.575,-38.9849,-5.2,0.548,-0.103022,
0.58,-39.497,-5.2,4.822,-0.100888,
0.585,-40.0067,-5.2,-0.357,-0.100444,
0.59,-40.5108,-5.2,-0.452,-0.097688,
0.595,-41.0101,-5.2,0.866,-0.100888,
0.6,-41.5069,-5.2,3.269,-0.101422,
0.605,-41.9976,-5.2,0.51,-0.100355,
0.61,-42.4871,-5.1,0.586,-0.096,
0.615,-42.9687,-5.1,2.907,-0.096533,
0.62,-43.446,-5.2,1.414,-0.096622,
0.625,-43.9202,-5.2,1.66,-0.093244,
0.63,-44.3981,-5.2,4.92,-0.093866,
0.635,-44.8736,-5.2,-2.142,-0.097155,
0.64,-45.343,-5.2,2.345,-0.096088,
0.645,-45.8093,-5.2,-3.431,-0.094933,
0.65,-46.2707,-5.1,0.969,-0.092266,
0.655,-46.7266,-5.2,1.671,-0.092177,
0.66,-47.1734,-5.2,2.626,-0.088977,
0.665,-47.6196,-5.2,0.392,-0.088977,
0.67,-48.0633,-5.2,4.192,-0.087911,
0.675,-48.5064,-5.2,0.153,-0.090044,
0.68,-48.9453,-5.1,0.89,-0.086311,
0.685,-49.3829,-5.2,-2.311,-0.088444,
0.69,-49.8126,-5.2,1.001,-0.084088,
0.695,-50.2502,-5.2,0.574,-0.086311,
0.7,-50.6823,-5.2,1.672,-0.088444,
0.705,-51.109,-5.2,0.234,-0.087911,
0.71,-51.5277,-5.2,2.865,-0.081955,
0.715,-51.947,-5.2,1.107,-0.080888,
0.72,-52.3577,-5.2,4.045,-0.078133,
0.725,-52.7557,-5.2,0.872,-0.078133,
0.73,-53.1585,-5.2,0.203,-0.0792,
0.735,-53.5449,-5.2,2.405,-0.078133,
0.74,-53.93,-5.2,6.3,-0.072711,
0.745,-54.3139,-5.2,-2.179,-0.074844,
0.75,-54.6942,-5.2,5.374,-0.072177,
0.755,-55.0695,-5.2,-0.238,-0.074311,
0.76,-55.437,-5.2,0.841,-0.0744,
0.765,-55.7977,-5.2,-0.698,-0.073777,
0.77,-56.1498,-5.1,0.204,-0.069955,
0.775,-56.4996,-5.2,0.554,-0.068355,
0.78,-56.8426,-5.2,-1.566,-0.069422,
0.785,-57.1746,-5.2,-2,-0.067288,
0.79,-57.4975,-5.2,-1.853,-0.062933,
0.795,-57.8198,-5.2,0.776,-0.064622,
0.8,-58.128,-5.2,1.096,-0.061333,
0.805,-58.4283,-5.2,-0.546,-0.060799,
0.81,-58.7225,-5.2,-0.533,-0.060799,
0.815,-59.0057,-5.1,-0.056,-0.057511,
0.82,-59.2822,-5.2,2.117,-0.055377,
0.825,-59.5538,-5.2,1.883,-0.052622,
0.83,-59.8126,-5.2,0.72,-0.050488,
0.835,-60.0653,-5.2,-1.136,-0.050488,
0.84,-60.3137,-5.2,1.444,-0.048355,
0.845,-60.5578,-5.2,0.756,-0.051022,
0.85,-60.7891,-5.2,-0.759,-0.046133,
0.855,-61.0143,-5.2,-1.132,-0.046044,
0.86,-61.2231,-5.2,1.034,-0.041244,
0.865,-61.4306,-5.2,0.23,-0.042311,
0.87,-61.6339,-5.2,-2.057,-0.0424,
0.875,-61.8304,-5.2,0.623,-0.038488,
0.88,-62.0251,-5.2,-3.987,-0.041777,
0.885,-62.2082,-5.2,-0.361,-0.039022,
0.89,-62.3901,-5.2,-0.636,-0.037422,
0.895,-62.5579,-5.2,1.388,-0.029777,
0.9,-62.7105,-5.2,0.096,-0.027111,
0.905,-62.8594,-5.3,-1.003,-0.029777,
0.91,-63.0004,-5.2,-0.055,-0.023288,
0.915,-63.1396,-5.2,-0.52,-0.024977,
0.92,-63.2635,-5.4,8.517,-0.022755,
0.925,-63.3819,-5.7,-6.802,-0.026577,
0.93,-63.4802,-6.3,4.531,-0.017955,
0.935,-63.5613,-6.5,-0.318,-0.019466,
0.94,-63.6315,-6.3,1.152,-0.012977,
0.945,-63.7072,-6.5,-1.143,-0.014666,
0.95,-63.7756,-6.5,-0.728,-0.010311,
0.955,-63.8488,-6.6,2.396,-0.014044,
0.96,-63.9117,-6.7,7.735,-0.009244,
0.965,-63.9666,-6.7,-0.01,-0.009244,
0.97,-64.0197,-6.6,0.192,-0.007555,
0.975,-64.0643,-6.6,0.82,-0.006488,
0.98,-64.0936,-6.6,5.725,-0.002755,
0.985,-64.1192,-6.5,-3.531,-0.005422,
0.99,-64.1296,-6.5,-0.399,0.001066,
0.995,-64.1351,-6.6,-2.491,-0.001066,
1,-64.1406,-6.6,-3.017,-0.001155,
1.005,-64.1784,-6.7,-8.387,-0.011377,
1.01,-64.3029,-6.6,-4.065,-0.031999,
1.015,-64.5165,-6.6,-3.26,-0.049333,
1.02,-64.8284,-6.6,-7.296,-0.069955,
1.025,-65.2258,-6.6,3.126,-0.084088,
1.03,-65.7055,-6.9,-1.595,-0.100888,
1.035,-66.2512,-7.2,-1.361,-0.111822,
1.04,-66.8426,-7.3,-2.857,-0.118844,
1.045,-67.4609,-7.3,3.011,-0.124266,
1.05,-68.0908,-8,-2.723,-0.129155,
1.055,-68.7225,-9.1,0.908,-0.124799,
1.06,-69.3334,-10.6,2.076,-0.119288,
1.065,-69.9066,-11.9,-0.92,-0.111822,
1.07,-70.4223,-20.5,7.028,-0.094933,
1.075,-70.7067,-33.1,13.783,-0.030933,
1.08,-70.7171,-33.1,3.319,0.006488,
1.085,-70.7031,-31.4,-5.728,-0.003288,
1.09,-70.7128,-32.2,-1.367,-0.0016,
1.095,-70.7324,-33.4,-0.909,-0.003822,
1.1,-70.7348,-34,-1.043,-0.000533,
1.105,-70.7513,-35.4,-0.957,-0.004888,
1.11,-70.7818,-37.2,-4.802,-0.007555,
1.115,-70.7891,-37.6,9.683,0.004355,
1.12,-70.7916,-37.3,1.285,0.002133,
1.125,-70.7891,-36.9,1.819,-0.000533,
1.13,-70.7916,-36.6,2.968,0.0016,
1.135,-70.7916,-36.6,-1.59,-0.002755,
1.14,-70.791,-36.7,-2.762,-0.001688,
1.145,-70.7946,-36.9,3.323,-0.000533,
1.15,-70.7934,-36.8,1.479,0.000533,
1.155,-70.7922,-36.6,4.105,0.001066,
1.16,-70.794,-36.5,-1.156,-0.003822,
1.165,-70.794,-36.5,0.346,0,
1.17,-70.7934,-36.6,1.69,0.001066,
1.175,-70.7946,-36.6,-0.362,-0.001066,
1.18,-70.7952,-36.5,-1.706,-0.001066,
1.185,-70.7946,-36.4,1.325,0,
1.19,-70.7946,-36.4,0.409,0,
1.195,-70.794,-36.5,-0.362,0,
1.2,-70.7952,-36.6,-1.305,-0.001066,
1.205,-70.7946,-36.8,-0.744,0,
1.21,-70.7958,-36.7,-0.238,-0.001066,
1.215,-70.7946,-36.6,0.312,0.001066,
1.22,-70.7952,-36.4,6.262,0.002755,
1.225,-70.7952,-36.4,5.971,0.004355,
1.23,-70.7983,-36.5,-1.521,-0.002755,
1.235,-70.7971,-36.5,-1.421,-0.001155,
1.24,-70.8001,-36.7,4.321,-0.000533,
1.245,-70.8001,-36.7,-1.227,-0.000533,
1.25,-70.7983,-36.7,1.8,0.001066,
1.255,-70.8026,-36.6,1.206,-0.002222,
1.26,-70.8013,-36.6,0.273,-0.0016,
1.265,-70.8026,-36.6,-5.063,-0.002222,
1.27,-70.8026,-36.7,0.777,0,
1.275,-70.8056,-36.8,3.909,0,
1.28,-70.8026,-36.9,1.379,-0.000622,
1.285,-70.8062,-36.8,0.871,0,
1.29,-70.8056,-36.8,1.609,0.000533,
1.295,-70.8007,-36.7,-2.041,0.000533,
1.3,-70.8062,-36.6,1.611,-0.000533,
1.305,-70.8062,-36.7,0.463,-0.0016,
1.31,-70.8019,-36.8,4.149,0.003822,
1.315,-70.8062,-36.8,0.74,-0.0016,
1.32,-70.8056,-36.8,1.912,0.000533,
1.325,-70.8056,-36.8,0.457,0.000533,
1.33,-70.8062,-36.9,-1.791,-0.000533,
1.335,-70.8062,-36.9,-3,-0.0032,
1.34,-70.8062,-36.8,-0.11,0,
1.345,-70.8044,-36.8,2.972,0.002133,
1.35,-70.8142,-36.8,-3.168,-0.008711,
1.355,-70.8056,-36.7,1.575,0.001066,
1.36,-70.8062,-36.8,-1.304,0,
1.365,-70.8062,-36.8,0.784,0.000533,
1.37,-70.8068,-36.8,0.291,-0.000533,
1.375,-70.8062,-36.8,-0.258,0,
1.38,-70.8044,-36.8,5.241,0.0016,
1.385,-70.8068,-36.9,-2.257,-0.000533,
1.39,-70.8074,-36.9,-0.374,-0.001066,
1.395,-70.8074,-36.9,1.829,-0.000533,
1.4,-70.8062,-36.9,4.544,0,
1.405,-70.8068,-36.9,5.643,0.003822,
1.41,-70.8111,-37,-0.115,-0.000533,
1.415,-70.8074,-37,0.811,0.002222,
1.42,-70.8129,-37,-0.35,-0.002666,
1.425,-70.8123,-36.9,-6.313,-0.005422,
1.43,-70.8123,-36.9,1.331,-0.001066,
1.435,-70.8123,-37,-2.107,0,
1.44,-70.8148,-36.9,-1.757,-0.002222,
1.445,-70.8105,-37,1.197,0.002133,
1.45,-70.8154,-37.1,3.167,-0.001688,
1.455,-70.8135,-37.1,4.183,0.002222,
1.46,-70.8178,-37.1,-2.433,-0.005955,
1.465,-70.8129,-37.1,2.028,0.004355,
1.47,-70.8135,-37.1,-2.183,-0.001066,
1.475,-70.8172,-37.1,-0.75,0,
1.48,-70.8142,-37.1,0.897,0.0032,
1.485,-70.8172,-37.1,-2.75,-0.0016,
1.49,-70.8166,-37.2,-0.217,0.000533,
1.495,-70.8184,-37.1,-1.75,-0.0016,
1.5,-70.8184,-37.2,-0.022,-0.001066,
1.505,-70.8166,-37.2,-1.718,-0.001066,
1.51,-70.8178,-37.2,-0.349,-0.000533,
1.515,-70.8184,-37.3,0.661,0,
1.52,-70.8184,-37.3,0.449,-0.000533,
1.525,-70.8184,-37.2,-0.332,-0.000533,
1.53,-70.8184,-37.3,0.939,0.001066,
1.535,-70.8184,-37.3,0.284,0,
1.54,-70.819,-37.2,1.501,0.000533,
1.545,-70.8184,-37.3,-0.033,0,
1.55,-70.8184,-37.2,-0.528,0,
1.555,-70.8209,-37.2,0.5,-0.002222,
1.56,-70.8209,-37.3,-0.986,-0.002755,
1.565,-70.8184,-37.3,2.969,0,
1.57,-70.8221,-37.3,-0.787,-0.0016,
1.575,-70.819,-37.3,0.194,0.000533,
1.58,-70.8209,-37.3,-0.116,0.001066,
1.585,-70.8184,-37.4,-0.12,0.001066,
1.59,-70.8203,-37.4,-0.557,-0.001688,
1.595,-70.8203,-37.3,1.876,0.002666,
1.6,-70.8142,-37.4,8.251,0.003733,
1.605,-70.8038,-36.5,0.459,0.003822,
1.61,-70.7794,-34.6,1.501,0.004266,
1.615,-70.7104,-29.9,1.839,0.014666,
1.62,-70.6072,-24.3,-1.011,0.020622,
1.625,-70.4858,-19,-2.792,0.022755,
1.63,-70.3204,-14.8,1.419,0.036355,
1.635,-70.0982,-13,6.94,0.051555,
1.64,-69.743,-12.2,9.235,0.083022,
1.645,-69.2327,-11.2,4.934,0.116711,
1.65,-68.5998,-10.4,5.606,0.133422,
1.655,-67.8887,-9.5,-0.791,0.142755,
1.66,-67.1539,-8.4,-0.312,0.143733,
1.665,-66.4453,-7.5,-3.649,0.136711,
1.67,-65.8203,-6.7,-2.483,0.117155,
1.675,-65.3051,-6.1,-5.33,0.0912,
1.68,-64.9133,-6.2,-2.765,0.069955,
1.685,-64.638,-6.5,-3.184,0.046666,
1.69,-64.4726,-6.6,-4.075,0.026044,
1.695,-64.4006,-6.7,-9.738,0.002666,
1.7,-64.3969,-6.5,4.776,0.000533,
1.705,-64.3994,-6.5,-3.404,-0.001688,
1.71,-64.4012,-6.4,0.307,-0.001066,
1.715,-64.3994,-6.4,3.797,0.002133,
1.72,-64.4018,-6.4,0.919,-0.001066,
1.725,-64.3994,-6.4,0.874,-0.000622,
1.73,-64.4,-6.4,-1.15,-0.000533,
1.735,-64.3975,-6.5,-0.18,-0.000533,
1.74,-64.3981,-6.4,-0.163,0,
1.745,-64.3969,-6.4,-0.601,0.004888,
1.75,-64.3969,-6.4,-0.459,0.001066,
1.755,-64.3963,-6.4,-1.016,0.000533,
1.76,-64.3994,-6.4,-2.068,-0.002755,
1.765,-64.3969,-6.5,0.89,0.002755,
1.77,-64.4018,-6.4,-0.046,0.000533,
1.775,-64.3981,-6.5,-1.984,-0.000533,
1.78,-64.3981,-6.4,-3.37,-0.0016,
1.785,-64.3975,-6.4,0.718,0.002755,
1.79,-64.3987,-6.4,-0.14,0.000622,
1.795,-64.3969,-6.4,-2.542,0,
1.8,-64.3975,-6.4,1.34,0.001066,
1.805,-64.3975,-6.4,-1.192,-0.001066,
1.81,-64.3987,-6.5,-0.176,0,
1.815,-64.3975,-6.4,0.255,-0.001066,
1.82,-64.3963,-6.4,1.267,0.001066,
1.825,-64.3969,-6.4,-0.347,0.001066,
1.83,-64.3975,-6.4,-0.695,0.000533,
1.835,-64.3994,-6.4,-1.903,0,
1.84,-64.3975,-6.4,-1.168,0.001688,
1.845,-64.3987,-6.4,-0.717,-0.001066,
1.85,-64.3963,-6.4,-2.349,0,
1.855,-64.403,-6.5,-1.505,-0.0032,
1.86,-64.3969,-6.4,1.426,0.001066,
1.865,-64.3963,-6.4,1.561,0.003822,
1.87,-64.3975,-6.4,-2.162,0.000533,
1.875,-64.4,-6.5,-1.259,-0.001155,
1.88,-64.3975,-6.4,0.136,0,
1.885,-64.4006,-6.4,-2.073,-0.003288,
1.89,-64.4,-6.4,1.879,-0.000533,
1.895,-64.3981,-6.5,2.641,-0.001066,
1.9,-64.4,-6.4,1.958,-0.001688,
1.905,-64.3969,-6.4,1.455,0.003822,
1.91,-64.3969,-6.5,-0.236,0,
1.915,-64.3994,-6.4,0.459,-0.002755,
1.92,-64.3981,-6.5,-0.277,0.001155,
1.925,-64.3963,-6.4,-1.172,0.000533,
1.93,-64.3975,-6.5,0.764,-0.000533,
1.935,-64.3987,-6.4,0.907,-0.0016,
1.94,-64.3963,-6.5,2.622,0.000533,
1.945,-64.4,-6.4,-0.528,-0.003288,
1.95,-64.3969,-6.5,0.807,0,
1.955,-64.3975,-6.4,-1.97,0.000533,
1.96,-64.3963,-6.5,2.705,0.002755,
1.965,-64.3969,-6.4,-0.881,-0.000533,
1.97,-64.3981,-6.4,0.349,0.000533,
1.975,-64.3969,-6.4,0.411,0,
1.98,-64.4012,-6.5,0.252,-0.000533,
1.985,-64.3981,-6.4,-0.246,-0.000533,
1.99,-64.4006,-6.4,-2.849,-0.001688,
1.995,-64.3957,-6.5,1.497,0.004888,
2,-64.3969,-6.5,-1.992,-0.000533,
2.005,-64.3975,-6.4,-0.604,-0.000533,
2.01,-64.3975,-6.4,5.619,0.003822,
2.015,-64.3969,-6.4,1.188,0,
2.02,-64.3975,-6.5,-0.268,0.001688,
2.025,-64.3981,-6.4,-0.107,-0.001066,
2.03,-64.3975,-6.5,-1.644,0.002755,
2.035,-64.3963,-6.4,-0.194,0.000533,
2.04,-64.3969,-6.4,-0.474,0.001066,
2.045,-64.4006,-6.4,-1.411,-0.003822,
2.05,-64.3969,-6.4,-1.496,-0.000533,
2.055,-64.3994,-6.5,-1.833,-0.002222,
2.06,-64.3969,-6.4,-0.268,0.001066,
2.065,-64.4,-6.4,2.955,-0.002222,
2.07,-64.3963,-6.5,-0.253,0,
2.075,-64.3969,-6.4,-0.138,0.002222,
2.08,-64.3969,-6.4,-0.078,0.001066,
2.085,-64.3981,-6.4,1.514,-0.001066,
2.09,-64.3969,-6.4,-1.011,0.000533,
2.095,-64.3987,-6.4,-0.475,-0.001066,
2.1,-64.3969,-6.5,-0.325,-0.000533,
2.105,-64.3963,-6.5,0.159,0.000533,
2.11,-64.3969,-6.4,-2.828,0.000533,
2.115,-64.3963,-6.4,2.437,0.002755,
2.12,-64.3963,-6.4,-1.269,0,
2.125,-64.3981,-6.4,1.431,0,
2.13,-64.3969,-6.4,0.599,0.000533,
2.135,-64.4006,-6.4,0.236,-0.003822,
2.14,-64.3963,-6.4,0.247,0.000533,
2.145,-64.3969,-6.4,0.748,0,
2.15,-64.3987,-6.5,3.343,-0.002133,
2.155,-64.3969,-6.4,-0.386,0.0016,
2.16,-64.3981,-6.4,1.041,-0.0016,
2.165,-64.4,-6.4,-1.501,-0.002222,
2.17,-64.3963,-6.4,4.644,0.0016,
2.175,-64.3963,-6.4,-1.339,0.000533,
2.18,-64.3994,-6.5,0.336,0,
2.185,-64.3981,-6.5,0.05,-0.0016,
2.19,-64.3975,-6.4,-0.41,0.001688,
2.195,-64.3994,-6.4,-0.941,-0.002755,
2.2,-64.4049,-6.5,-5.042,-0.007644,
2.205,-64.4171,-6.5,2.352,-0.004355,
2.21,-64.4769,-6.6,-3.478,-0.017955,
2.215,-64.6215,-6.6,-1.262,-0.036888,
2.22,-64.8773,-6.9,-2.245,-0.060266,
2.225,-65.2416,-7,-2.728,-0.0808,
2.23,-65.708,-7.2,0.114,-0.099911,
2.235,-66.2585,-7.1,-4.476,-0.113955,
2.24,-66.8658,-7.3,-3.849,-0.124266,
2.245,-67.4975,-8.1,-0.081,-0.125866,
2.25,-68.1329,-9.2,3.077,-0.126399,
2.255,-68.7615,-10.5,1.979,-0.124177,
2.26,-69.3658,-12.1,2.009,-0.118844,
2.265,-69.9279,-13.4,0.227,-0.112799,
2.27,-70.4339,-21.1,5.078,-0.0944,
2.275,-70.722,-34,12.92,-0.034222,
2.28,-70.7372,-34.3,4.943,0.001688,
2.285,-70.7159,-32.4,-3.76,-0.001066,
2.29,-70.7257,-33.1,3.266,-0.000622,
2.295,-70.747,-34.5,0.416,-0.003822,
2.3,-70.7537,-35.1,-2.753,-0.005422,
2.305,-70.7672,-36.3,-2.922,-0.007111,
2.31,-70.7946,-38.1,0.826,-0.008088,
2.315,-70.8056,-38.5,-3.049,-0.004355,
2.32,-70.8001,-38.2,-0.37,0.000533,
2.325,-70.8019,-37.7,4.904,0.001155,
2.33,-70.8044,-37.5,3.543,-0.001066,
2.335,-70.8026,-37.3,0.058,-0.001155,
2.34,-70.8038,-37.5,1.651,0.002133,
2.345,-70.8001,-37.8,-1.792,0,
2.35,-70.8038,-37.7,1.893,-0.000533,
2.355,-70.8062,-37.6,3.208,-0.0016,
2.36,-70.8062,-37.4,3.394,0,
2.365,-70.8062,-37.4,0.25,-0.000533,
2.37,-70.8056,-37.4,-0.936,0,
2.375,-70.8062,-37.4,0.268,-0.002133,
2.38,-70.8062,-37.3,-0.511,-0.000533,
2.385,-70.8062,-37.1,0.565,0,
2.39,-70.8062,-37.2,0.888,0,
2.395,-70.8062,-37.4,-0.282,0,
2.4,-70.8056,-37.5,-2.209,0,
2.405,-70.8062,-37.5,0.219,-0.000533,
2.41,-70.8056,-37.5,-1.44,0,
2.415,-70.8062,-37.4,-1.368,0,
2.42,-70.8074,-37.2,0.16,-0.001066,
2.425,-70.8099,-37.1,-0.552,-0.003288,
2.43,-70.8074,-37.2,-3.309,-0.001066,
2.435,-70.8062,-37.3,-2.883,0.000533,
2.44,-70.8111,-37.4,-0.306,-0.003822,
2.445,-70.8111,-37.4,3.247,-0.004355,
2.45,-70.8111,-37.4,0.956,0,
2.455,-70.8111,-37.4,1.596,-0.003288,
2.46,-70.8105,-37.3,1.305,0.002133,
2.465,-70.8123,-37.3,-1.116,-0.003733,
2.47,-70.8081,-37.3,5.182,0.004266,
2.475,-70.8111,-37.4,-2.924,0.0016,
2.48,-70.8135,-37.5,4.451,0.002755,
2.485,-70.8154,-37.5,1.444,-0.001066,
2.49,-70.8111,-37.5,-1.138,-0.000533,
2.495,-70.8129,-37.3,2.704,0,
2.5,-70.8154,-37.3,-2.017,-0.001688,
2.505,-70.8172,-37.3,-4.581,-0.003822,
2.51,-70.8129,-37.3,5.386,0.003822,
2.515,-70.8178,-37.4,0.642,-0.000533,
2.52,-70.8148,-37.5,0.698,-0.002222,
2.525,-70.8178,-37.5,1.716,-0.000533,
2.53,-70.8135,-37.5,0.005,0.001688,
2.535,-70.816,-37.5,0.277,0,
2.54,-70.8178,-37.5,0.763,0,
2.545,-70.8135,-37.5,1.689,0.003288,
2.55,-70.8184,-37.5,-0.145,-0.000533,
2.555,-70.8178,-37.4,0.107,0,
2.56,-70.8184,-37.5,0.016,-0.001066,
2.565,-70.8178,-37.4,0.671,0.000533,
2.57,-70.8148,-37.5,0.785,0.002133,
2.575,-70.8178,-37.4,-1.102,0,
2.58,-70.8196,-37.5,0.302,-0.002666,
2.585,-70.8178,-37.5,0.17,0.000533,
2.59,-70.8178,-37.6,0.308,0.001066,
2.595,-70.819,-37.6,1.895,0,
2.6,-70.8245,-37.5,0.224,-0.004355,
2.605,-70.8196,-37.6,2.006,0.001688,
2.61,-70.8172,-37.5,5.598,0.002133,
2.615,-70.8196,-37.6,-0.925,0,
2.62,-70.8209,-37.6,0.722,-0.000533,
2.625,-70.8196,-37.6,-0.674,0,
2.63,-70.8184,-37.5,4.293,0.001066,
2.635,-70.8221,-37.5,-5.026,-0.003288,
2.64,-70.8203,-37.5,0.379,0,
2.645,-70.8203,-37.5,4.608,0.004266,
2.65,-70.8209,-37.5,-1.4,-0.001155,
2.655,-70.8251,-37.5,-2.5,-0.004888,
2.66,-70.8203,-37.6,-0.073,-0.000622,
2.665,-70.8203,-37.6,1.305,0,
2.67,-70.8209,-37.6,-2.437,-0.001155,
2.675,-70.8196,-37.5,0.384,0.002222,
2.68,-70.8239,-37.5,0.241,-0.002133,
2.685,-70.8221,-37.5,2.502,0.002133,
