Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0.755,-55.0665,-5.2,1.389,-0.073244,
0.76,-55.4437,-5.2,4.242,-0.0744,
0.765,-55.8068,-5.2,-4.403,-0.073777,
0.77,-56.1633,-5.2,-2.546,-0.071644,
0.775,-56.5136,-5.2,1.169,-0.071022,
0.78,-56.8554,-5.2,-1.913,-0.068888,
0.785,-57.1826,-5.2,0.265,-0.064622,
0.79,-57.503,-5.3,-1.742,-0.065155,
0.795,-57.8179,-5.2,5.116,-0.060177,
0.8,-58.1262,-5.2,1.804,-0.059733,
0.805,-58.424,-5.3,-2.106,-0.060711,
0.81,-58.7139,-5.2,0.541,-0.055822,
0.815,-59.002,-5.2,-0.719,-0.059111,
0.82,-59.2785,-5.3,3.192,-0.052622,
0.825,-59.5501,-5.2,-0.954,-0.054755,
0.83,-59.8046,-5.2,-0.622,-0.048266,
0.835,-60.0598,-5.2,0.224,-0.051555,
0.84,-60.3057,-5.3,1.496,-0.0488,
0.845,-60.5517,-5.3,-0.105,-0.049955,
0.85,-60.7879,-5.3,-1.382,-0.049333,
0.855,-61.0198,-5.2,-6.041,-0.046666,
0.86,-61.2432,-5.2,-1.478,-0.042311,
0.865,-61.4587,-5.2,2.828,-0.041244,
0.87,-61.6577,-5.3,4.238,-0.032088,
0.875,-61.8517,-5.2,1.865,-0.034133,
0.88,-62.0367,-5.3,-0.423,-0.031999,
0.885,-62.2131,-5.2,-1.515,-0.033155,
0.89,-62.3864,-5.3,2.241,-0.032533,
0.895,-62.5518,-5.3,1.076,-0.030933,
0.9,-62.7148,-5.3,2.164,-0.032533,
0.905,-62.8637,-5.3,-0.08,-0.0336,
0.91,-63.0059,-5.3,-2.051,-0.027111,
0.915,-63.1426,-5.3,1.472,-0.024888,
0.92,-63.2665,-5.4,6.986,-0.020622,
0.925,-63.3807,-5.7,4.471,-0.019022,
0.93,-63.4802,-6.7,0.2,-0.017955,
0.935,-63.5607,-6.7,-4.04,-0.014044,
0.94,-63.6285,-6.3,4.401,-0.010844,
0.945,-63.6968,-6.6,-6.489,-0.017866,
0.95,-63.7695,-6.6,4.256,-0.010311,
0.955,-63.8427,-6.7,-3.006,-0.015733,
0.96,-63.9019,-6.7,4.931,-0.004355,
0.965,-63.9617,-6.6,-1.902,-0.011377,
0.97,-64.0063,-6.6,4.612,-0.007022,
0.975,-64.0447,-6.6,-3.516,-0.008622,
0.98,-64.074,-6.5,5.169,-0.002666,
0.985,-64.0978,-6.5,-5.454,-0.005955,
0.99,-64.1107,-6.6,0.318,0,
0.995,-64.121,-6.5,1.246,0.001155,
1,-64.1277,-6.6,-5.19,-0.001066,
1.005,-64.1705,-6.7,-2.964,-0.013066,
1.01,-64.2901,-6.6,-4.84,-0.029333,
1.015,-64.5056,-6.6,-1.238,-0.048355,
1.02,-64.8168,-6.6,-1.26,-0.0656,
1.025,-65.2184,-6.7,-4.14,-0.086222,
1.03,-65.6976,-6.8,-3.901,-0.101511,
1.035,-66.242,-7.3,-5.202,-0.113422,
1.04,-66.8334,-7.5,-1.247,-0.117688,
1.045,-67.4517,-7.3,-1.64,-0.123644,
1.05,-68.0828,-7.9,-0.848,-0.127466,
1.055,-68.7121,-8.9,1.484,-0.122577,
1.06,-69.3231,-10.4,2.94,-0.115555,
1.065,-69.9005,-11.7,3.18,-0.112355,
1.07,-70.4168,-20.3,6.246,-0.092266,
1.075,-70.7031,-33,16.024,-0.028799,
1.08,-70.714,-33.1,1.543,0.009244,
1.085,-70.697,-31.6,-0.262,0.001066,
1.09,-70.7147,-32.2,-1.803,-0.004355,
1.095,-70.7293,-33.7,-0.575,0,
1.1,-70.7305,-34.2,-0.247,0,
1.105,-70.7263,-34.1,-2.724,-0.001688,
1.11,-70.7098,-33.3,0.73,0.005955,
1.115,-70.6616,-30,1.275,0.014577,
1.12,-70.5615,-23.9,-1.011,0.023288,
1.125,-70.4266,-18,0.397,0.028177,
1.13,-70.2691,-13.7,3.329,0.033066,
1.135,-70.0518,-11.5,4.689,0.052088,
1.14,-69.7265,-10.6,7.137,0.076533,
1.145,-69.248,-9.7,5.303,0.109066,
1.15,-68.6346,-9.1,1.469,0.131288,
1.155,-67.94,-8.2,-0.587,0.142133,
1.16,-67.21,-7.2,-0.942,0.147022,
1.165,-66.5032,-6.6,-0.03,0.138933,
1.17,-65.8593,-6.2,-1.668,0.124799,
1.175,-65.332,-6.5,-5.852,0.096533,
1.18,-64.9267,-6.7,-1.273,0.072711,
1.185,-64.6447,-6.5,-3.923,0.047733,
1.19,-64.4702,-6.5,-6.245,0.025955,
1.195,-64.3975,-6.5,-5.075,0.008177,
1.2,-64.3963,-6.4,0.606,0.0016,
1.205,-64.3963,-6.4,2.542,0.002133,
1.21,-64.3975,-6.4,-0.464,0.002222,
1.215,-64.3963,-6.4,1.551,0.002133,
1.22,-64.3963,-6.4,0.822,0.001066,
1.225,-64.4,-6.4,-0.383,-0.003288,
1.23,-64.3963,-6.5,1.834,0.002133,
1.235,-64.3975,-6.4,1.004,0.002222,
1.24,-64.3987,-6.5,-4.432,-0.002133,
1.245,-64.3957,-6.4,0.423,0.000533,
1.25,-64.3975,-6.4,-0.238,0.001066,
1.255,-64.3981,-6.5,0.397,0,
1.26,-64.3963,-6.5,3.05,0,
1.265,-64.3963,-6.5,-1.915,0,
1.27,-64.3963,-6.4,0.09,0,
1.275,-64.4,-6.4,-1.665,-0.003288,
1.28,-64.3963,-6.5,-0.84,0.001066,
1.285,-64.3963,-6.4,1.462,0.002133,
1.29,-64.3963,-6.5,-3.063,0,
1.295,-64.3957,-6.4,1.057,0.000533,
1.3,-64.3975,-6.5,-3.697,-0.001066,
1.305,-64.3987,-6.5,-2.944,-0.002133,
1.31,-64.3975,-6.5,-1.376,-0.001066,
1.315,-64.3981,-6.5,1.645,-0.000533,
1.32,-64.3963,-6.5,2.608,0.001066,
1.325,-64.3963,-6.4,6.523,0.001066,
1.33,-64.3939,-6.5,-0.946,0.002133,
1.335,-64.3963,-6.5,2.488,0.000533,
1.34,-64.3963,-6.4,-3.53,0,
1.345,-64.392,-6.5,3.453,0.005955,
1.35,-64.3963,-6.5,-5.733,-0.001066,
1.355,-64.3975,-6.5,-1.006,-0.002133,
1.36,-64.3969,-6.4,0.017,-0.000533,
1.365,-64.3963,-6.4,-0.426,0,
1.37,-64.3963,-6.5,-0.308,0.001066,
1.375,-64.3963,-6.5,1.02,0.001066,
1.38,-64.3963,-6.5,-1.065,0,
1.385,-64.3963,-6.4,-1.122,0,
1.39,-64.3975,-6.4,-1.904,-0.001066,
1.395,-64.3963,-6.4,0.883,0.002133,
1.4,-64.3963,-6.5,-1.612,0.002133,
1.405,-64.3963,-6.5,-1.91,0,
1.41,-64.3975,-6.5,-0.119,-0.001066,
1.415,-64.4012,-6.5,-1.498,-0.004888,
1.42,-64.3957,-6.5,-0.98,0.000533,
1.425,-64.3963,-6.4,-1.173,0.002133,
1.43,-64.3963,-6.4,1.111,0.003288,
1.435,-64.3963,-6.5,-0.905,0,
1.44,-64.3963,-6.4,3.14,0.003288,
1.445,-64.4,-6.5,1.143,0,
1.45,-64.3963,-6.4,-0.056,0.000533,
1.455,-64.3981,-6.5,-0.303,0.001155,
1.46,-64.3981,-6.5,1.597,0.000533,
1.465,-64.3969,-6.4,-1.318,0.000533,
1.47,-64.3963,-6.4,3.814,0.003288,
1.475,-64.3987,-6.5,0.347,-0.002133,
1.48,-64.3969,-6.4,0.352,-0.001066,
1.485,-64.4,-6.4,4.814,0.000533,
1.49,-64.3975,-6.4,-1.169,-0.001066,
1.495,-64.3963,-6.4,0.275,0.001066,
1.5,-64.3963,-6.4,-0.487,0,
1.505,-64.3975,-6.5,0.363,-0.0016,
1.51,-64.3963,-6.4,-0.226,0,
1.515,-64.3963,-6.4,-0.576,0,
1.52,-64.3975,-6.4,0.71,-0.001066,
1.525,-64.3957,-6.4,-2.367,0.000533,
1.53,-64.4,-6.5,-0.484,-0.001155,
1.535,-64.3975,-6.5,-3.354,-0.001066,
1.54,-64.3963,-6.5,-1.19,0,
1.545,-64.3963,-6.5,-2.831,0.001066,
1.55,-64.3963,-6.4,-2.362,-0.001066,
1.555,-64.3963,-6.4,1.258,0.003822,
1.56,-64.3957,-6.4,0.523,0.001066,
1.565,-64.3987,-6.4,-0.784,-0.002133,
1.57,-64.3963,-6.4,1.358,0,
1.575,-64.3957,-6.4,-1.548,0.000533,
1.58,-64.3975,-6.5,-0.562,0.003288,
1.585,-64.3975,-6.5,-1.006,-0.001066,
1.59,-64.3963,-6.5,5.033,0,
1.595,-64.3975,-6.5,-0.385,0,
1.6,-64.3957,-6.4,1.201,0.002666,
1.605,-64.3957,-6.5,-0.961,0.000533,
1.61,-64.3963,-6.4,-0.229,0.002133,
1.615,-64.3975,-6.4,2.675,0.002755,
1.62,-64.3963,-6.5,0.377,0,
1.625,-64.3975,-6.4,-0.781,-0.001066,
1.63,-64.3957,-6.5,-1.759,0.000533,
1.635,-64.3969,-6.5,0.641,0.002755,
1.64,-64.3963,-6.5,0.088,-0.000533,
1.645,-64.3987,-6.5,1.467,-0.000533,
1.65,-64.3969,-6.4,-0.573,-0.000533,
1.655,-64.3987,-6.4,-2.255,-0.002133,
1.66,-64.3963,-6.5,-0.295,0,
1.665,-64.4,-6.5,-0.663,-0.003288,
1.67,-64.3987,-6.4,-3.448,-0.002133,
1.675,-64.3945,-6.4,2.607,0.003733,
1.68,-64.3975,-6.5,-1.985,-0.000533,
1.685,-64.3963,-6.5,-0.478,0.000533,
1.69,-64.3963,-6.5,-1.841,-0.0016,
1.695,-64.3957,-6.5,-0.173,0.0016,
1.7,-64.4024,-6.5,-4.002,-0.005955,
1.705,-64.4171,-6.5,-1.043,-0.002755,
1.71,-64.4726,-6.6,-1.622,-0.016266,
1.715,-64.6185,-6.6,-4.744,-0.036888,
1.72,-64.8754,-6.7,-5.824,-0.058577,
1.725,-65.2441,-6.8,-2.723,-0.081422,
1.73,-65.7092,-7.1,-4.229,-0.099822,
1.735,-66.2548,-7.4,-5.695,-0.115022,
1.74,-66.853,-7.2,-2.561,-0.122666,
1.745,-67.4865,-7.5,-2.587,-0.127466,
1.75,-68.1268,-8.4,1.52,-0.128088,
1.755,-68.7567,-9.6,1.583,-0.123733,
1.76,-69.3658,-11.2,1.075,-0.119911,
1.765,-69.9279,-12.6,1.859,-0.107377,
1.77,-70.4351,-21,7.609,-0.090577,
1.775,-70.7055,-33.6,13.502,-0.028711,
1.78,-70.7104,-33.3,-0.019,0.008711,
1.785,-70.6982,-31.9,-0.994,0,
1.79,-70.7147,-32.8,-1.021,-0.003288,
1.795,-70.7354,-34.3,0.877,-0.004355,
1.8,-70.7391,-34.8,3.924,0.001066,
1.805,-70.7263,-34.7,2.534,0.003733,
1.81,-70.7128,-33.8,-2.066,0.003288,
1.815,-70.6622,-30.2,5.568,0.014577,
1.82,-70.5602,-24.2,-2.718,0.022844,
1.825,-70.4247,-18.4,1.254,0.029866,
1.83,-70.2715,-14.1,6.15,0.035288,
1.835,-70.0567,-12,6.866,0.050488,
1.84,-69.7277,-11.1,4.571,0.075466,
1.845,-69.2474,-10.2,4.749,0.109599,
1.85,-68.6352,-9.4,3.898,0.130222,
1.855,-67.9406,-8.6,-1.799,0.140533,
1.86,-67.2161,-7.7,-0.647,0.145422,
1.865,-66.5081,-6.8,-4.885,0.136711,
1.87,-65.8666,-6.2,-3.489,0.122666,
1.875,-65.3399,-6.4,-6.873,0.096,
1.88,-64.9328,-6.6,-2.949,0.073244,
1.885,-64.6502,-6.6,-6.754,0.049955,
1.89,-64.4836,-6.5,0.67,0.024355,
1.895,-64.4042,-6.4,1.585,0.011466,
1.9,-64.4024,-6.3,2.321,0.000533,
1.905,-64.4048,-6.5,-0.535,-0.002133,
1.91,-64.4012,-6.4,-5.447,0,
1.915,-64.403,-6.4,3.782,-0.0016,
1.92,-64.4024,-6.4,2.934,0.003288,
1.925,-64.4024,-6.4,2.078,-0.001066,
1.93,-64.4042,-6.4,-4.293,-0.002666,
1.935,-64.4048,-6.5,-0.78,-0.002133,
1.94,-64.4018,-6.4,0.731,0,
1.945,-64.4024,-6.4,1.245,-0.001066,
1.95,-64.4024,-6.4,0.014,-0.001066,
1.955,-64.4,-6.4,5.203,0.0016,
1.96,-64.4036,-6.5,-2.788,-0.002133,
1.965,-64.4024,-6.5,-1.086,0,
1.97,-64.4018,-6.5,-0.45,0.000533,
1.975,-64.4,-6.4,-1.896,0.001066,
1.98,-64.4,-6.4,4.885,0.004888,
1.985,-64.4036,-6.4,-0.256,-0.002133,
1.99,-64.4024,-6.4,-0.961,-0.001066,
1.995,-64.4012,-6.5,0.004,-0.000533,
2,-64.4018,-6.4,-2.382,0.000533,
2.005,-64.4018,-6.4,0.342,0,
2.01,-64.4,-6.4,-1.001,0,
2.015,-64.4024,-6.4,-4.602,-0.001066,
2.02,-64.4018,-6.4,-1.438,0,
2.025,-64.4024,-6.4,-0.341,-0.001066,
2.03,-64.4,-6.4,-0.248,0.002133,
2.035,-64.4036,-6.4,3.55,0.001066,
2.04,-64.4012,-6.4,1.45,0.001066,
2.045,-64.3975,-6.5,-0.313,0.004355,
2.05,-64.4012,-6.4,-0.99,0,
2.055,-64.3975,-6.5,-1.994,0.003288,
2.06,-64.4018,-6.4,-0.136,-0.000533,
2.065,-64.3994,-6.5,2.046,0.003733,
2.07,-64.3987,-6.5,1.719,0.006044,
2.075,-64.4048,-6.5,-0.63,-0.001066,
2.08,-64.4024,-6.4,-0.602,0.002133,
2.085,-64.4018,-6.4,-1.149,0.002133,
2.09,-64.4,-6.5,0.107,-0.001155,
2.095,-64.4006,-6.5,-1.143,0.001066,
2.1,-64.4006,-6.5,-2.499,-0.000533,
2.105,-64.4012,-6.5,0.478,0,
2.11,-64.3994,-6.4,-2.57,-0.000622,
2.115,-64.4012,-6.5,3.592,0.004355,
2.12,-64.4042,-6.4,2.89,-0.0016,
2.125,-64.4024,-6.5,-0.903,0,
2.13,-64.4048,-6.5,-0.866,-0.0032,
2.135,-64.4024,-6.5,1.472,-0.000533,
2.14,-64.4012,-6.5,1.351,0.002133,
2.145,-64.4012,-6.5,3.643,0.004355,
2.15,-64.4012,-6.4,-1.817,0,
2.155,-64.4012,-6.4,-0.076,0,
2.16,-64.4024,-6.4,3.761,0.000533,
2.165,-64.3981,-6.5,2.461,0.002755,
2.17,-64.4012,-6.5,0.401,0.000533,
2.175,-64.4042,-6.4,-0.63,-0.002666,
2.18,-64.3987,-6.4,3.015,0.004888,
2.185,-64.3987,-6.4,-3.559,0,
2.19,-64.4006,-6.4,4.383,0.0016,
2.195,-64.4012,-6.4,-3.033,-0.001066,
2.2,-64.4012,-6.4,0.315,0.001066,
2.205,-64.3975,-6.5,1.232,0.002755,
2.21,-64.4012,-6.5,-1.285,0,
2.215,-64.3987,-6.5,2.762,0.004355,
2.22,-64.4012,-6.4,1.683,0.002666,
2.225,-64.4012,-6.5,-0.855,0,
2.23,-64.4,-6.4,-1.182,0.001066,
2.235,-64.3963,-6.4,-1.711,0.002133,
2.24,-64.4012,-6.4,-1.531,0.000533,
2.245,-64.4,-6.5,1.564,0.004266,
2.25,-64.4024,-6.5,-4.746,0,
2.255,-64.4024,-6.4,0.202,0,
2.26,-64.4048,-6.4,2.016,0,
2.265,-64.4012,-6.5,0.278,0.002133,
2.27,-64.403,-6.5,2.893,-0.000533,
2.275,-64.4,-6.4,1.589,0.000533,
2.28,-64.4036,-6.5,-0.567,-0.0032,
2.285,-64.4018,-6.4,1.265,0.0016,
2.29,-64.4012,-6.4,-0.273,0,
2.295,-64.4048,-6.5,0.804,-0.001066,
2.3,-64.4012,-6.4,2.602,0.002133,
2.305,-64.403,-6.5,-0.135,-0.000533,
2.31,-64.4018,-6.5,0.5,0.002666,
2.315,-64.4024,-6.4,3.825,0.000533,
2.32,-64.4,-6.4,1.312,0.0016,
2.325,-64.4012,-6.5,-1.729,0.000533,
2.33,-64.4012,-6.5,-1.9,0.000533,
2.335,-64.4024,-6.4,-2.289,-0.001066,
2.34,-64.4,-6.5,0.231,0.001066,
2.345,-64.4012,-6.5,4.292,0.004888,
2.35,-64.4012,-6.4,-0.758,0.001066,
2.355,-64.4055,-6.4,0.916,-0.000622,
2.36,-64.4,-6.4,0.491,0.0032,
2.365,-64.403,-6.5,-1.693,-0.001066,
2.37,-64.4036,-6.4,-2.695,-0.0016,
2.375,-64.4024,-6.5,1.314,0.003288,
2.38,-64.403,-6.4,3.283,0.0016,
2.385,-64.4024,-6.5,1.059,0.001066,
2.39,-64.4012,-6.5,2.781,0.001066,
2.395,-64.3994,-6.4,3.713,0.0048,
2.4,-64.4048,-6.5,2.46,-0.0016,
2.405,-64.4207,-6.5,-3.176,-0.0032,
2.41,-64.4738,-6.6,-3.229,-0.017333,
2.415,-64.6197,-6.6,-3.863,-0.036888,
2.42,-64.8766,-6.7,-8.146,-0.060177,
2.425,-65.2422,-6.8,-1.232,-0.079733,
2.43,-65.7092,-7.1,0.491,-0.099822,
2.435,-66.256,-7.3,-0.938,-0.115022,
2.44,-66.8548,-7.2,-3.071,-0.120977,
2.445,-67.4877,-7.6,0.7,-0.124177,
2.45,-68.1323,-8.7,1.536,-0.127022,
2.455,-68.7658,-10,2.486,-0.125866,
2.46,-69.3731,-11.4,2.399,-0.120444,
2.465,-69.934,-12.9,4.124,-0.106311,
2.47,-70.4357,-21.2,11.996,-0.085688,
2.475,-70.7104,-33.9,15.39,-0.025511,
2.48,-70.7159,-33.6,3.712,0.006488,
2.485,-70.7049,-32.2,-3.236,-0.002133,
2.49,-70.7183,-33.1,2.765,-0.0016,
2.495,-70.7403,-34.7,-4.637,-0.008711,
2.5,-70.7427,-35.1,0.362,-0.000533,
2.505,-70.7324,-35,3.222,0.0016,
2.51,-70.7177,-34.1,2.399,0.006488,
2.515,-70.6695,-30.5,4.067,0.011377,
2.52,-70.5633,-24.4,0.28,0.021688,
2.525,-70.4296,-18.6,-1.581,0.025511,
2.53,-70.2722,-14.3,1.381,0.0352,
2.535,-70.0543,-12.1,9.508,0.055288,
2.54,-69.7247,-11.3,6.991,0.078133,
2.545,-69.2431,-10.3,7.954,0.111733,
2.55,-68.6334,-9.6,5.974,0.130755,
2.555,-67.94,-8.7,1.918,0.141066,
2.56,-67.2137,-7.9,0.872,0.145955,
2.565,-66.5081,-7,-2.682,0.137777,
2.57,-65.8727,-6.3,-4.327,0.122133,
2.575,-65.3442,-6.3,2.153,0.101955,
2.58,-64.942,-6.6,-6.637,0.073244,
2.585,-64.6575,-6.7,-7.774,0.048888,
2.59,-64.4891,-6.6,-6.356,0.026577,
2.595,-64.4122,-6.4,0.658,0.009777,
2.6,-64.4055,-6.3,2.339,0.002133,
2.605,-64.4079,-6.4,-5.033,-0.001066,
2.61,-64.4067,-6.4,0.58,0.001066,
2.615,-64.4067,-6.4,2.02,-0.000533,
2.62,-64.4048,-6.4,0.826,0.002222,
2.625,-64.4073,-6.5,-0.513,-0.000533,
2.63,-64.4067,-6.4,0.133,0,
2.635,-64.403,-6.5,1.092,0.003288,
2.64,-64.4073,-6.4,-0.16,-0.001066,
2.645,-64.4067,-6.4,-0.387,0,
2.65,-64.4073,-6.4,-0.091,-0.001066,
2.655,-64.4067,-6.4,0.565,0,
2.66,-64.4067,-6.5,-1.02,-0.000533,
2.665,-64.4067,-6.4,0.638,0,
2.67,-64.4073,-6.5,0.25,-0.0016,
2.675,-64.4055,-6.4,0.629,0.001066,
2.68,-64.4061,-6.5,0.306,0.000533,
2.685,-64.4073,-6.5,-1.573,-0.000533,
2.69,-64.4073,-6.4,-0.7,0,
