Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0.35,-16.5496,-5.3,0.138,-0.092177,
0.355,-17.0123,-5.3,1.522,-0.0928,
0.36,-17.4786,-5.2,0.982,-0.093866,
0.365,-17.9425,-5.3,-0.816,-0.0912,
0.37,-18.4075,-5.3,-0.207,-0.093777,
0.375,-18.88,-5.3,-0.515,-0.0944,
0.38,-19.3603,-5.2,1.046,-0.097688,
0.385,-19.8358,-5.2,1.281,-0.0944,
0.39,-20.3228,-5.3,-0.413,-0.100355,
0.395,-20.8087,-5.2,3.157,-0.098755,
0.4,-21.2921,-5.3,-0.042,-0.095555,
0.405,-21.7816,-5.2,3.143,-0.097155,
0.41,-22.2705,-5.3,-6.268,-0.101511,
0.415,-22.7514,-5.2,-2.48,-0.096,
0.42,-23.2379,-5.3,-3.824,-0.100977,
0.425,-23.7145,-5.2,6.904,-0.0944,
0.43,-24.1882,-5.3,-1.991,-0.096622,
0.435,-24.6649,-5.4,4.398,-0.096622,
0.44,-25.1513,-5.4,-3.856,-0.100355,
0.445,-25.639,-5.3,-0.136,-0.100355,
0.45,-26.1364,-5.4,0.781,-0.101422,
0.455,-26.6381,-5.3,0.6,-0.098755,
0.46,-27.1429,-5.4,2.369,-0.100355,
0.465,-27.6409,-5.3,0.559,-0.100355,
0.47,-28.142,-5.4,-2.081,-0.101955,
0.475,-28.645,-5.3,0.253,-0.099288,
0.48,-29.1516,-5.3,0.232,-0.100977,
0.485,-29.6588,-5.2,2.463,-0.099822,
0.49,-30.1623,-5.3,0.652,-0.103644,
0.495,-30.6726,-5.3,-1.025,-0.103111,
0.5,-31.1938,-5.3,1.277,-0.104711,
0.505,-31.7279,-5.2,-0.489,-0.112888,
0.51,-32.2619,-5.3,-4.347,-0.110133,
0.515,-32.7929,-5.2,-0.741,-0.107377,
0.52,-33.3233,-5.2,4.168,-0.102488,
0.525,-33.8555,-5.2,-1.96,-0.105777,
0.53,-34.3743,-5.3,-0.474,-0.104088,
0.535,-34.8937,-5.3,0.745,-0.102488,
0.54,-35.4107,-5.3,-0.118,-0.104177,
0.545,-35.9228,-5.2,-1.441,-0.101422,
0.55,-36.4398,-5.3,-0.6,-0.105244,
0.555,-36.9531,-5.3,0.109,-0.103644,
0.56,-37.4719,-5.3,2.175,-0.103644,
0.565,-37.9907,-5.2,-1.023,-0.104177,
0.57,-38.507,-5.2,-0.191,-0.104177,
0.575,-39.0252,-5.2,1.682,-0.100888,
0.58,-39.5397,-5.2,-1.425,-0.104711,
0.585,-40.0445,-5.2,-2.499,-0.101422,
0.59,-40.5462,-5.2,-2.527,-0.100888,
0.595,-41.0443,-5.2,-5.625,-0.100444,
0.6,-41.5356,-5.2,-1.464,-0.098755,
0.605,-42.0245,-5.2,-1.878,-0.096,
0.61,-42.5109,-5.2,-3.409,-0.094933,
0.615,-42.9949,-5.2,-2.595,-0.094933,
0.62,-43.4765,-5.2,-0.855,-0.096,
0.625,-43.9599,-5.2,-1.946,-0.098755,
0.63,-44.4348,-5.2,2.719,-0.0912,
0.635,-44.9084,-5.2,0.597,-0.0928,
0.64,-45.3802,-5.2,-0.07,-0.093866,
0.645,-45.8392,-5.2,-1.828,-0.090044,
0.65,-46.2988,-5.2,-0.998,-0.0912,
0.655,-46.7535,-5.2,-4.99,-0.093333,
0.66,-47.1997,-5.2,0.164,-0.088977,
0.665,-47.644,-5.2,-1.633,-0.088444,
0.67,-48.0877,-5.2,1.399,-0.087911,
0.675,-48.5272,-5.2,-1.244,-0.087377,
0.68,-48.9721,-5.2,2.585,-0.088444,
0.685,-49.4122,-5.2,-1.471,-0.088977,
0.69,-49.851,-5.2,-1.407,-0.088977,
0.695,-50.2819,-5.2,-0.334,-0.086222,
0.7,-50.7098,-5.2,-5.922,-0.085155,
0.705,-51.1352,-5.2,-2.946,-0.084622,
0.71,-51.5551,-5.2,1.261,-0.081333,
0.715,-51.9683,-5.2,-3.439,-0.083555,
0.72,-52.3785,-5.2,-5.849,-0.084622,
0.725,-52.7777,-5.2,-0.44,-0.081955,
0.73,-53.1726,-5.2,-1.524,-0.078666,
0.735,-53.5681,-5.3,-3.55,-0.081955,
0.74,-53.9556,-5.2,2.8,-0.074844,
0.745,-54.3322,-5.2,3.295,-0.073244,
0.75,-54.7106,-5.2,3.064,-0.073777,
0.755,-55.0884,-5.2,4.449,-0.069955,
0.76,-55.4602,-5.2,-0.473,-0.073244,
0.765,-55.8251,-5.2,2.701,-0.071555,
0.77,-56.1846,-5.2,2.198,-0.070488,
0.775,-56.5325,-5.2,0.852,-0.0672,
0.78,-56.8676,-5.2,1.103,-0.064533,
0.785,-57.2009,-5.2,1.239,-0.065688,
0.79,-57.5213,-5.2,0.601,-0.066222,
0.795,-57.8393,-5.2,-0.412,-0.0656,
0.8,-58.142,-5.2,1.729,-0.059644,
0.805,-58.4454,-5.3,-2.346,-0.063466,
0.81,-58.739,-5.2,0.25,-0.060266,
0.815,-59.0191,-5.2,2.266,-0.054755,
0.82,-59.2962,-5.2,4.462,-0.051555,
0.825,-59.5617,-5.2,-1.831,-0.052622,
0.83,-59.8229,-5.2,6.176,-0.048266,
0.835,-60.0744,-5.3,-3.232,-0.049333,
0.84,-60.3155,-5.2,4.43,-0.046666,
0.845,-60.5517,-5.3,-3.546,-0.048266,
0.85,-60.7867,-5.2,5.861,-0.046666,
0.855,-61.0174,-5.2,3.187,-0.045066,
0.86,-61.242,-5.2,2.775,-0.041777,
0.865,-61.4617,-5.2,-1.913,-0.045511,
0.87,-61.665,-5.2,1.911,-0.040177,
0.875,-61.8634,-5.2,-1.541,-0.038044,
0.88,-62.0532,-5.2,5.594,-0.037422,
0.885,-62.2228,-5.2,1.618,-0.032533,
0.89,-62.3937,-5.2,8.024,-0.031466,
0.895,-62.5506,-5.3,1.755,-0.025511,
0.9,-62.7081,-5.3,3.202,-0.031466,
0.905,-62.857,-5.2,-4.468,-0.029866,
0.91,-62.9974,-5.2,4.782,-0.025511,
0.915,-63.1384,-5.3,-0.353,-0.030399,
0.92,-63.2751,-5.4,4.944,-0.028799,
0.925,-63.3923,-5.8,-4.453,-0.022844,
0.93,-63.4936,-6.7,-1.456,-0.022222,
0.935,-63.5601,-6.6,-2.004,-0.011911,
0.94,-63.6212,-6.3,3.013,-0.010311,
0.945,-63.681,-6.6,-4.326,-0.010311,
0.95,-63.7597,-6.7,-5.001,-0.020622,
0.955,-63.833,-6.6,1.943,-0.014666,
0.96,-63.9019,-6.7,-0.915,-0.015199,
0.965,-63.963,-6.7,-6.289,-0.013599,
0.97,-64.0191,-6.5,1.693,-0.014666,
0.975,-64.0557,-6.6,-4.844,-0.004266,
0.98,-64.0905,-6.5,1.41,-0.005955,
0.985,-64.107,-6.6,-5.199,-0.004888,
0.99,-64.1155,-6.5,4.987,0.001688,
0.995,-64.118,-6.5,-5.33,-0.001066,
1,-64.1253,-6.6,-1.794,-0.007022,
1.005,-64.1717,-6.7,-3.658,-0.018488,
1.01,-64.3054,-6.6,-4.142,-0.037422,
1.015,-64.53,-6.6,-2.948,-0.053155,
1.02,-64.851,-6.7,-5.11,-0.073777,
1.025,-65.2593,-6.7,-1.234,-0.085688,
1.03,-65.7409,-6.9,-1.224,-0.100355,
1.035,-66.2896,-7.3,-0.678,-0.111733,
1.04,-66.8829,-7.5,0.347,-0.118311,
1.045,-67.4999,-7.4,0.861,-0.123644,
1.05,-68.1311,-8.1,0.068,-0.125866,
1.055,-68.7603,-9.1,0.118,-0.126399,
1.06,-69.3731,-10.5,4.678,-0.119377,
1.065,-69.9432,-12,1.373,-0.112355,
1.07,-70.4528,-21.4,2.415,-0.093866,
1.075,-70.7134,-33.6,16.685,-0.024355,
1.08,-70.7098,-32.8,0.223,0.007555,
1.085,-70.6994,-31.4,-1.791,0,
1.09,-70.7122,-32.2,-0.623,-0.004355,
1.095,-70.7281,-33.4,8.922,0.001066,
1.1,-70.7311,-34.3,-5.927,-0.0048,
1.105,-70.7495,-35.6,3.25,-0.003822,
1.11,-70.7818,-37.4,-2.323,-0.007555,
1.115,-70.7885,-37.7,-0.693,-0.0032,
1.12,-70.7861,-37.3,0.787,0.000533,
1.125,-70.7879,-36.9,-1.844,-0.002666,
1.13,-70.7897,-36.6,0.232,0,
1.135,-70.7934,-36.6,-0.972,-0.006488,
1.14,-70.7885,-36.8,2.586,0.000533,
1.145,-70.7916,-37,0.456,-0.000533,
1.15,-70.7891,-36.9,5.822,0.003822,
1.155,-70.7897,-36.6,3.222,0.001155,
1.16,-70.7928,-36.5,0.48,-0.000533,
1.165,-70.7934,-36.5,-1.07,-0.003288,
1.17,-70.7958,-36.6,0.183,-0.0032,
1.175,-70.794,-36.7,-0.441,-0.000533,
1.18,-70.7934,-36.6,0.274,0.000533,
1.185,-70.7928,-36.4,0.103,0.000533,
1.19,-70.7977,-36.5,-0.208,-0.002755,
1.195,-70.7971,-36.7,-0.603,-0.002222,
1.2,-70.7934,-36.8,1.686,0.003288,
1.205,-70.7934,-36.8,0.888,0.000533,
1.21,-70.7958,-36.9,1.034,-0.0016,
1.215,-70.7946,-36.8,2.1,0.001066,
1.22,-70.7971,-36.7,-2.782,0.000533,
1.225,-70.7995,-36.5,-0.212,-0.000533,
1.23,-70.8007,-36.6,-0.061,-0.002133,
1.235,-70.7995,-36.8,-0.429,-0.000533,
1.24,-70.7995,-36.8,-0.196,-0.0016,
1.245,-70.7995,-36.9,-0.306,-0.000533,
1.25,-70.8007,-36.9,-3.784,-0.004355,
1.255,-70.7983,-36.8,-0.243,0.002666,
1.26,-70.7995,-36.7,-1.725,-0.004355,
1.265,-70.7995,-36.7,6.83,0.004355,
1.27,-70.7995,-36.8,0.395,0.002222,
1.275,-70.7995,-36.9,-0.372,0.001066,
1.28,-70.8056,-36.9,-2.521,-0.005422,
1.285,-70.8032,-36.9,3.69,0.0016,
1.29,-70.805,-36.8,-0.164,-0.0016,
1.295,-70.805,-36.7,0.079,0,
1.3,-70.8032,-36.7,2.923,0.0016,
1.305,-70.805,-36.7,0.54,0,
1.31,-70.8032,-36.8,0.706,0.002133,
1.315,-70.8056,-36.9,-0.079,0,
1.32,-70.805,-36.8,-1.077,0,
1.325,-70.805,-36.9,-0.35,0,
1.33,-70.805,-37,0.171,0,
1.335,-70.805,-37,0.723,0.001066,
1.34,-70.8056,-37,-0.417,-0.000533,
1.345,-70.8062,-37,0.042,0.002222,
1.35,-70.8032,-36.9,-0.878,0.0016,
1.355,-70.8056,-36.9,1.484,0.001066,
1.36,-70.8056,-36.9,-0.071,0,
1.365,-70.8056,-36.9,4.694,0.003822,
1.37,-70.8074,-36.9,0.45,-0.000533,
1.375,-70.8068,-36.9,2.172,-0.001066,
1.38,-70.8117,-37,-2.807,-0.002666,
1.385,-70.8093,-37,-0.376,-0.003288,
1.39,-70.8099,-37,5.261,-0.002755,
1.395,-70.8074,-37.1,3.116,0.002222,
1.4,-70.8123,-37,-0.419,-0.001066,
1.405,-70.8129,-37.1,0.888,-0.0032,
1.41,-70.8062,-37,4.024,0.004888,
1.415,-70.8123,-37.1,3.696,-0.001066,
1.42,-70.8111,-37.1,5.014,0.003822,
1.425,-70.8105,-37.1,3.068,-0.001066,
1.43,-70.8129,-37,1.669,-0.000533,
1.435,-70.8105,-37.1,4.466,0.001066,
1.44,-70.8129,-37.1,-5.22,-0.001066,
1.445,-70.8111,-37.1,-1.109,0.001066,
1.45,-70.8111,-37.1,-3.966,0.0016,
1.455,-70.8166,-37.2,3.934,-0.000533,
1.46,-70.8154,-37.2,-2.721,-0.002755,
1.465,-70.8148,-37.2,-2.068,-0.001155,
1.47,-70.8135,-37.2,2.746,0.002222,
1.475,-70.8178,-37.2,-2.678,-0.003822,
1.48,-70.8135,-37.1,-2.423,0.001155,
1.485,-70.8117,-37.2,-1.039,0.003822,
1.49,-70.816,-37.2,2.775,-0.000533,
1.495,-70.8123,-37.2,1.443,0.003288,
1.5,-70.8172,-37.2,1.082,0,
1.505,-70.8178,-37.2,-0.361,-0.0016,
1.51,-70.8172,-37.2,-1.162,-0.000533,
1.515,-70.816,-37.3,-4.23,-0.003288,
1.52,-70.8172,-37.3,2.938,-0.000533,
1.525,-70.8172,-37.3,0.545,-0.000533,
1.53,-70.8172,-37.3,0.957,-0.001066,
1.535,-70.8178,-37.3,-1.991,-0.0016,
1.54,-70.8184,-37.2,0.411,-0.0016,
1.545,-70.8172,-37.3,-0.259,0,
1.55,-70.8178,-37.3,-0.085,-0.000533,
1.555,-70.8178,-37.3,-1.569,-0.002666,
1.56,-70.8184,-37.3,0.761,0.000533,
1.565,-70.8184,-37.4,0.433,0.001155,
1.57,-70.8203,-37.3,-2.774,-0.001155,
1.575,-70.819,-37.3,0.205,-0.000533,
1.58,-70.819,-37.3,-1.08,-0.003733,
1.585,-70.819,-37.3,0.678,-0.000533,
1.59,-70.8172,-37.3,-2.343,0.0016,
1.595,-70.819,-37.3,1.307,0,
1.6,-70.8117,-37.1,3.796,0.005955,
1.605,-70.7995,-36.4,0.703,0.002755,
1.61,-70.7733,-34.3,7.429,0.008088,
1.615,-70.7025,-29.5,-5.648,0.010311,
1.62,-70.5969,-23.9,2.549,0.024355,
1.625,-70.4754,-18.7,-1.842,0.027644,
1.63,-70.3137,-14.5,-0.607,0.0352,
1.635,-70.0799,-13,3.355,0.052088,
1.64,-69.7106,-12.1,6.735,0.085244,
1.645,-69.1931,-11.1,4.257,0.112799,
1.65,-68.5467,-10.3,3.556,0.137777,
1.655,-67.8332,-9.4,1.325,0.147555,
1.66,-67.1014,-8.4,-0.422,0.145955,
1.665,-66.4025,-7.4,-3.926,0.134044,
1.67,-65.7855,-6.7,-4.461,0.116622,
1.675,-65.2819,-6.2,-4.299,0.090666,
1.68,-64.8999,-6.3,-2.769,0.0656,
1.685,-64.638,-6.7,-2.311,0.044533,
1.69,-64.4824,-6.7,-6.937,0.021688,
1.695,-64.4226,-6.7,1.87,0.005422,
1.7,-64.4219,-6.3,3.214,0.001155,
1.705,-64.4232,-6.4,-6.054,-0.002755,
1.71,-64.4195,-6.4,-3.159,-0.001066,
1.715,-64.4232,-6.4,1.139,-0.000533,
1.72,-64.4219,-6.4,0.994,-0.000533,
1.725,-64.4219,-6.4,-1.692,-0.001066,
1.73,-64.4195,-6.4,1.118,-0.001066,
1.735,-64.4201,-6.4,-0.264,0.000533,
1.74,-64.4207,-6.4,-0.166,-0.001066,
1.745,-64.4219,-6.4,2.677,-0.001066,
1.75,-64.4232,-6.4,2.09,0,
1.755,-64.4207,-6.5,2.071,0.001688,
1.76,-64.4219,-6.4,0.739,-0.002666,
1.765,-64.4219,-6.5,1.606,0.000622,
1.77,-64.4201,-6.5,0.885,-0.001066,
1.775,-64.4189,-6.5,3.659,0.000533,
1.78,-64.4189,-6.4,-1.403,-0.000533,
1.785,-64.4238,-6.4,-0.654,-0.002755,
1.79,-64.4201,-6.5,2.221,-0.000533,
1.795,-64.4226,-6.4,1.229,0.000533,
1.8,-64.4213,-6.4,-0.17,-0.0016,
1.805,-64.4219,-6.4,-1.201,-0.002133,
1.81,-64.4207,-6.4,-4.61,0,
1.815,-64.4219,-6.4,-1.094,0,
1.82,-64.4213,-6.4,-0.395,-0.002133,
1.825,-64.4232,-6.5,2.349,0.000533,
1.83,-64.4195,-6.5,-0.257,0.002755,
1.835,-64.4195,-6.5,2.107,0.003822,
1.84,-64.4219,-6.5,4.18,0.002222,
1.845,-64.4226,-6.4,4.188,0.002666,
1.85,-64.4244,-6.4,-4.206,-0.004888,
1.855,-64.4219,-6.4,0.33,0,
1.86,-64.4213,-6.4,2.906,0.002222,
1.865,-64.4183,-6.4,3.213,0.004355,
1.87,-64.4201,-6.4,3.59,-0.0016,
1.875,-64.4238,-6.4,0.297,-0.002222,
1.88,-64.4232,-6.4,-2.668,-0.002222,
1.885,-64.4213,-6.4,-0.034,-0.000533,
1.89,-64.4201,-6.4,0.456,-0.000533,
1.895,-64.4183,-6.5,-0.403,0,
1.9,-64.4213,-6.5,0.658,0,
1.905,-64.4213,-6.5,4.831,0.003822,
1.91,-64.4201,-6.4,-2.188,0.001066,
1.915,-64.4183,-6.4,3.537,0.0016,
1.92,-64.4213,-6.5,3.512,0.002222,
1.925,-64.4213,-6.4,4.143,0.000533,
1.93,-64.4244,-6.5,-0.465,-0.002222,
1.935,-64.4219,-6.5,-1.262,-0.0032,
1.94,-64.4226,-6.5,-0.13,-0.001155,
1.945,-64.4219,-6.5,-2.865,-0.0032,
1.95,-64.4207,-6.5,2.367,0.001066,
1.955,-64.4207,-6.4,6.023,0.001688,
1.96,-64.4232,-6.4,-0.582,-0.002755,
1.965,-64.4195,-6.4,0.757,0.001066,
1.97,-64.4207,-6.4,1.367,-0.000533,
1.975,-64.4213,-6.5,-1.115,-0.0016,
1.98,-64.4195,-6.5,-4.161,-0.001066,
1.985,-64.4201,-6.4,-0.84,-0.000533,
1.99,-64.4201,-6.4,-1.784,-0.001066,
1.995,-64.4183,-6.5,2.317,0.002666,
2,-64.4226,-6.4,1.12,-0.003288,
2.005,-64.4195,-6.5,-3.16,0.000533,
2.01,-64.4195,-6.4,1.222,0,
2.015,-64.4201,-6.4,2.317,0.002755,
2.02,-64.4195,-6.5,0.793,-0.000533,
2.025,-64.4213,-6.4,2.111,0.000533,
2.03,-64.4195,-6.5,-0.723,0.002133,
2.035,-64.4226,-6.5,-2.378,0,
2.04,-64.4219,-6.4,-4.778,-0.0032,
2.045,-64.4207,-6.4,3.708,0.001688,
2.05,-64.4195,-6.4,3.484,0.003288,
2.055,-64.4207,-6.4,-0.074,-0.001066,
2.06,-64.4232,-6.4,-3.044,-0.003822,
2.065,-64.4256,-6.5,-1.1,-0.004355,
2.07,-64.4213,-6.4,-1.91,-0.002133,
2.075,-64.4207,-6.4,-0.049,-0.0016,
2.08,-64.4219,-6.4,-5.091,-0.0032,
2.085,-64.4219,-6.5,-0.405,0,
2.09,-64.4195,-6.5,2.751,0.0016,
2.095,-64.4238,-6.4,-1.248,-0.003288,
2.1,-64.4213,-6.4,0.159,-0.001066,
2.105,-64.4195,-6.4,5.246,0.001066,
2.11,-64.4195,-6.5,2.257,0.001066,
2.115,-64.4195,-6.4,3.324,0.002755,
2.12,-64.4219,-6.5,-1.268,-0.002133,
2.125,-64.4238,-6.4,-0.8,-0.003288,
2.13,-64.4207,-6.4,4.927,0.000533,
2.135,-64.425,-6.5,-2.524,-0.005955,
2.14,-64.4207,-6.5,-0.286,0.000533,
2.145,-64.4207,-6.5,-0.773,0.000533,
2.15,-64.4207,-6.4,5.453,0,
2.155,-64.4219,-6.5,0.656,-0.000533,
2.16,-64.4201,-6.4,-1.591,-0.001066,
2.165,-64.4183,-6.4,-0.433,0.002133,
2.17,-64.4207,-6.4,-0.568,-0.001066,
2.175,-64.4219,-6.5,-4.495,-0.0032,
2.18,-64.4244,-6.5,-5.01,-0.005422,
2.185,-64.4201,-6.5,5.809,0.0016,
2.19,-64.4256,-6.4,-4.554,-0.005422,
2.195,-64.4195,-6.5,-3.195,-0.001066,
2.2,-64.4299,-6.6,-6.576,-0.010311,
2.205,-64.4445,-6.5,2.327,-0.005955,
2.21,-64.4964,-6.7,-3.872,-0.019555,
2.215,-64.6411,-6.7,-6.527,-0.037511,
2.22,-64.9035,-6.8,-3.556,-0.058577,
2.225,-65.2777,-7,-6.191,-0.083555,
2.23,-65.747,-7.3,-2.133,-0.101422,
2.235,-66.2994,-7.2,-2.948,-0.114488,
2.24,-66.9079,-7.3,-1.727,-0.124266,
2.245,-67.5372,-8.1,1.948,-0.125333,
2.25,-68.1793,-9.3,-2.96,-0.132444,
2.255,-68.8061,-10.6,-0.171,-0.121511,
2.26,-69.414,-11.9,1.642,-0.118844,
2.265,-69.9725,-13.4,3.023,-0.109066,
2.27,-70.4663,-22.3,3.249,-0.086844,
2.275,-70.7336,-34.6,15.223,-0.028177,
2.28,-70.7257,-33.7,6.368,0.010311,
2.285,-70.7141,-32.3,-2.578,-0.003288,
2.29,-70.7281,-33.3,2.858,-0.003288,
2.295,-70.7452,-34.7,-3.916,-0.003822,
2.3,-70.7488,-35.3,-5.642,-0.004266,
2.305,-70.7678,-36.6,-1.692,-0.007644,
2.31,-70.794,-38.3,-0.118,-0.008711,
2.315,-70.7995,-38.5,-2.256,-0.0016,
2.32,-70.7983,-38.1,-2.761,-0.003288,
2.325,-70.7965,-37.6,-2.443,-0.000622,
2.33,-70.7958,-37.4,1.802,0.002755,
2.335,-70.7995,-37.4,-0.768,-0.003288,
2.34,-70.7989,-37.6,3.112,0.000533,
2.345,-70.8032,-37.8,-1.206,-0.003288,
2.35,-70.8007,-37.7,-1.28,0,
2.355,-70.8013,-37.5,-3.547,-0.0016,
2.36,-70.8044,-37.3,6.104,0.000533,
2.365,-70.8026,-37.3,3.66,0.002133,
2.37,-70.8026,-37.4,4.025,0.002133,
2.375,-70.802,-37.5,-4.239,0.001066,
2.38,-70.8013,-37.4,1.619,-0.000533,
2.385,-70.805,-37.3,-1.383,0,
2.39,-70.8056,-37.2,-0.382,-0.001066,
2.395,-70.805,-37.2,0.653,0.000533,
2.4,-70.8056,-37.4,-0.176,0,
2.405,-70.8056,-37.5,-4.078,-0.0032,
2.41,-70.8056,-37.5,-0.176,0,
2.415,-70.8056,-37.5,0.467,0,
2.42,-70.8062,-37.3,-3.3,-0.001066,
2.425,-70.8068,-37.2,-0.46,-0.001066,
2.43,-70.8056,-37.2,-0.219,0.001066,
2.435,-70.8105,-37.3,4.379,-0.000533,
2.44,-70.805,-37.4,-2.38,0.000533,
2.445,-70.8099,-37.4,2.278,-0.002755,
2.45,-70.8105,-37.4,-6.233,-0.004888,
2.455,-70.8117,-37.3,0.402,-0.004888,
2.46,-70.8056,-37.3,2.59,0.003822,
2.465,-70.8105,-37.3,-1.648,-0.001066,
2.47,-70.8117,-37.5,5.78,0.004888,
2.475,-70.8105,-37.5,-1.863,0,
2.48,-70.8123,-37.5,-2.016,-0.001066,
2.485,-70.8142,-37.5,-0.01,-0.001155,
2.49,-70.8117,-37.5,-1.932,0,
2.495,-70.816,-37.4,-0.957,-0.004888,
2.5,-70.8129,-37.4,0.135,-0.001066,
2.505,-70.8148,-37.4,-0.637,0.000533,
2.51,-70.8148,-37.5,-0.045,-0.002755,
2.515,-70.8172,-37.5,-3.363,-0.004355,
2.52,-70.8166,-37.5,-0.172,-0.002133,
2.525,-70.816,-37.5,-1.202,-0.003288,
2.53,-70.8166,-37.6,-1.019,-0.000533,
2.535,-70.816,-37.6,-2.136,0.001066,
2.54,-70.8178,-37.6,-2.51,-0.002133,
2.545,-70.8154,-37.6,-0.884,-0.001688,
2.55,-70.8172,-37.5,-2.214,-0.001066,
2.555,-70.8184,-37.5,3.374,-0.0016,
2.56,-70.819,-37.5,-1.898,-0.004266,
2.565,-70.8154,-37.5,-0.844,0.0016,
2.57,-70.816,-37.5,1.76,0.002666,
2.575,-70.819,-37.5,-7.021,-0.004888,
2.58,-70.819,-37.5,-0.433,-0.0016,
2.585,-70.8184,-37.6,-0.979,0.000533,
2.59,-70.8172,-37.6,1.528,0.000533,
2.595,-70.8197,-37.5,0.845,-0.000622,
2.6,-70.819,-37.5,-1.769,-0.002666,
2.605,-70.8166,-37.5,1.389,0.002755,
2.61,-70.819,-37.6,-1.276,-0.000533,
2.615,-70.819,-37.5,-0.624,-0.000533,
2.62,-70.819,-37.6,-0.711,-0.000533,
2.625,-70.8197,-37.5,-0.573,-0.001155,
2.63,-70.8197,-37.5,-2.409,-0.002222,
2.635,-70.8184,-37.5,0.597,0,
2.64,-70.8197,-37.5,-0.374,-0.001155,
2.645,-70.8197,-37.5,0.355,0,
2.65,-70.8197,-37.5,0.707,-0.000622,
2.655,-70.819,-37.6,0.698,0,
2.66,-70.819,-37.6,0.288,-0.0016,
2.665,-70.8197,-37.6,-0.247,0,
2.67,-70.8178,-37.5,-0.068,-0.000533,
