Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0,-0.1587,-5.1,-1.229,0,
0.005,-0.1587,-5.1,-0.994,0.0016,
0.01,-0.1587,-5.1,-2.371,-0.000533,
0.015,-0.1575,-5.2,-1.134,0.001066,
0.02,-0.1593,-5.1,-2.135,-0.002222,
0.025,-0.1587,-5.1,-3.715,0,
0.03,-0.1605,-5.1,1.755,0.000533,
0.035,-0.1623,-5.2,-3.348,-0.0032,
0.04,-0.1623,-5.1,-1.614,-0.0032,
0.045,-0.1605,-5.1,1.207,0,
0.05,-0.1648,-5.1,0.434,-0.001066,
0.055,-0.1623,-5.1,-0.287,0.002755,
0.06,-0.1709,-5.1,-1.496,-0.005422,
0.065,-0.177,-5.2,-0.164,0,
0.07,-0.1813,-5.1,-0.029,-0.001688,
0.075,-0.1837,-5.2,3.832,-0.0016,
0.08,-0.1964,-5.4,-0.179,-0.0032,
0.085,-0.2623,-5.6,-1.801,-0.017333,
0.09,-0.3966,-5.4,-3.21,-0.029244,
0.095,-0.5712,-5.3,1.392,-0.034755,
0.1,-0.7695,-5.1,1.171,-0.043911,
0.105,-0.96,-5,0.351,-0.034222,
0.11,-1.1461,-5,-1.342,-0.036355,
0.115,-1.3079,-5,-3.647,-0.034222,
0.12,-1.4537,-5,3.388,-0.028711,
0.125,-1.5898,-5.1,-2.311,-0.026577,
0.13,-1.7314,-5.2,0.905,-0.029777,
0.135,-1.8792,-5.2,-1.893,-0.031466,
0.14,-2.0488,-5.2,1.681,-0.036888,
0.145,-2.2374,-5.2,4.491,-0.040088,
0.15,-2.4462,-5.2,-3.309,-0.047733,
0.155,-2.6561,-5.2,5.211,-0.040088,
0.16,-2.8856,-5.1,1.91,-0.0504,
0.165,-3.1151,-5.1,1.623,-0.0472,
0.17,-3.3562,-5.1,-1.299,-0.051555,
0.175,-3.5918,-5.1,5.824,-0.046133,
0.18,-3.8359,-5.1,-5.295,-0.051466,
0.185,-4.0807,-5.2,-4.694,-0.049955,
0.19,-4.3377,-5.1,5.549,-0.048355,
0.195,-4.6068,-5.2,-0.87,-0.053155,
0.2,-4.8851,-5.2,1.666,-0.054755,
0.205,-5.1757,-5.2,-1.495,-0.058666,
0.21,-5.4692,-5.1,7.915,-0.057511,
0.215,-5.7677,-5.2,-0.72,-0.058577,
0.22,-6.0814,-5.1,-5.156,-0.066666,
0.225,-6.3927,-5.2,-0.72,-0.061866,
0.23,-6.7156,-5.2,-0.344,-0.067288,
0.235,-7.0415,-5.1,1.329,-0.062933,
0.24,-7.3815,-5.2,-2.958,-0.071111,
0.245,-7.7257,-5.2,-0.306,-0.068888,
0.25,-8.0809,-5.2,0.791,-0.073777,
0.255,-8.4429,-5.2,1.09,-0.070577,
0.26,-8.8127,-5.2,-4.809,-0.075911,
0.265,-9.1869,-5.2,-2.443,-0.075377,
0.27,-9.5726,-5.1,1.716,-0.076977,
0.275,-9.9565,-5.2,1.56,-0.075377,
0.28,-10.3502,-5.2,-0.689,-0.081333,
0.285,-10.7531,-5.2,-2.375,-0.081422,
0.29,-11.1675,-5.1,-1.954,-0.087377,
0.295,-11.5862,-5.2,0.207,-0.084088,
0.3,-12.0104,-5.2,-3.267,-0.088977,
0.305,-12.4358,-5.2,1.066,-0.083022,
0.31,-12.8722,-5.2,-3.596,-0.085688,
0.315,-13.3098,-5.2,-2.865,-0.085688,
0.32,-13.759,-5.2,-0.466,-0.090044,
0.325,-14.2058,-5.3,0.342,-0.088444,
0.33,-14.6587,-5.2,2.424,-0.089511,
0.335,-15.1134,-5.3,1.992,-0.089511,
0.34,-15.5712,-5.2,-1.754,-0.0944,
0.345,-16.0277,-5.3,-2.069,-0.092177,
0.35,-16.4824,-5.2,1.035,-0.090044,
0.355,-16.953,-5.3,-0.053,-0.093866,
0.36,-17.4242,-5.2,0.385,-0.096,
0.365,-17.896,-5.2,0.755,-0.0944,
0.37,-18.369,-5.2,-0.748,-0.095466,
0.375,-18.8463,-5.2,1.458,-0.096,
0.38,-19.3218,-5.2,0.975,-0.0928,
0.385,-19.8009,-5.2,-3.044,-0.096,
0.39,-20.2782,-5.2,1.001,-0.093333,
0.395,-20.7592,-5.2,0.261,-0.0928,
0.4,-21.2456,-5.2,-3.653,-0.098222,
0.405,-21.7217,-5.2,4.142,-0.0912,
0.41,-22.2026,-5.2,4.445,-0.092711,
0.415,-22.6842,-5.3,0.201,-0.093866,
0.42,-23.1749,-5.2,-0.816,-0.100355,
0.425,-23.6583,-5.3,-0.992,-0.096,
0.43,-24.1429,-5.2,0.685,-0.0944,
0.435,-24.6318,-5.3,1.858,-0.0944,
0.44,-25.1232,-5.3,-3.085,-0.099288,
0.445,-25.6096,-5.3,-3.447,-0.096533,
0.45,-26.0961,-5.3,-1.27,-0.095466,
0.455,-26.5917,-5.3,0.155,-0.097688,
0.46,-27.0842,-5.3,0.032,-0.098755,
0.465,-27.5829,-5.3,0.182,-0.099822,
0.47,-28.0791,-5.3,1.315,-0.098755,
0.475,-28.5796,-5.4,-0.852,-0.100888,
0.48,-29.0898,-5.3,-0.614,-0.104088,
0.485,-29.5971,-5.3,0.152,-0.102044,
0.49,-30.1024,-5.3,1.876,-0.100355,
0.495,-30.6206,-5.2,-3.397,-0.103111,
0.5,-31.1498,-5.3,0.73,-0.107466,
0.505,-31.6857,-5.2,0.688,-0.105777,
0.51,-32.221,-5.2,-1.779,-0.106933,
0.515,-32.7477,-5.2,1.365,-0.099822,
0.52,-33.2732,-5.2,-2.505,-0.103111,
0.525,-33.7889,-5.2,1.719,-0.102488,
0.53,-34.2968,-5.3,-3.093,-0.100977,
0.535,-34.8131,-5.3,-0.566,-0.099822,
0.54,-35.3374,-5.3,-1.255,-0.104177,
0.545,-35.8611,-5.2,2.698,-0.103644,
0.55,-36.3878,-5.2,2.599,-0.105244,
0.555,-36.9115,-5.2,-0.471,-0.104177,
0.56,-37.4285,-5.3,-0.293,-0.104177,
0.565,-37.9393,-5.2,2.945,-0.100888,
0.57,-38.4539,-5.2,-0.277,-0.104177,
0.575,-38.9659,-5.2,-3.649,-0.103022,
0.58,-39.4811,-5.2,-0.125,-0.103644,
0.585,-39.9895,-5.1,-2.208,-0.102488,
0.59,-40.4918,-5.2,-0.825,-0.099288,
0.595,-40.988,-5.2,3.022,-0.099288,
0.6,-41.4782,-5.2,1.986,-0.095022,
0.605,-41.9713,-5.2,0.213,-0.098222,
0.61,-42.462,-5.1,-1.729,-0.099822,
0.615,-42.9522,-5.1,-0.531,-0.101511,
0.62,-43.4374,-5.1,5.094,-0.096622,
0.625,-43.9202,-5.2,-1.449,-0.100977,
0.63,-44.395,-5.2,1.429,-0.097066,
0.635,-44.868,-5.1,-2.1,-0.096,
0.64,-45.3356,-5.2,-1.97,-0.094933,
0.645,-45.7958,-5.1,-0.363,-0.0944,
0.65,-46.2487,-5.1,-0.136,-0.090133,
0.655,-46.6979,-5.2,-1.448,-0.088444,
0.66,-47.1483,-5.2,1.004,-0.088977,
0.665,-47.6006,-5.2,0.009,-0.090577,
0.67,-48.0431,-5.2,2.104,-0.086844,
0.675,-48.4893,-5.2,-1.671,-0.091733,
0.68,-48.9348,-5.1,-1.645,-0.089511,
0.685,-49.3743,-5.1,-2.513,-0.088444,
0.69,-49.8107,-5.2,-2.979,-0.084622,
0.695,-50.2446,-5.1,1.319,-0.086222,
0.7,-50.6774,-5.2,-2.156,-0.086844,
0.705,-51.101,-5.2,0.778,-0.082488,
0.71,-51.519,-5.2,5.126,-0.081333,
0.715,-51.9335,-5.1,-1.032,-0.081422,
0.72,-52.3369,-5.1,4.833,-0.0776,
0.725,-52.7282,-5.2,-3.156,-0.078666,
0.73,-53.1212,-5.2,-2.343,-0.082488,
0.735,-53.5167,-5.2,0.848,-0.0792,
0.74,-53.9104,-5.2,2.893,-0.074844,
0.745,-54.3023,-5.2,0.302,-0.078133,
0.75,-54.6856,-5.2,-0.404,-0.075466,
0.755,-55.0695,-5.2,-1.026,-0.0776,
0.76,-55.4399,-5.2,1.661,-0.071555,
0.765,-55.8055,-5.2,1.554,-0.070488,
0.77,-56.1602,-5.2,0.217,-0.070044,
0.775,-56.5068,-5.2,-1.022,-0.069955,
0.78,-56.8438,-5.2,-2.525,-0.066755,
0.785,-57.1752,-5.2,0.318,-0.066222,
0.79,-57.4932,-5.2,2.336,-0.060799,
0.795,-57.8087,-5.2,4.016,-0.060177,
0.8,-58.1145,-5.2,-0.841,-0.059644,
0.805,-58.4154,-5.2,1.597,-0.059644,
0.81,-58.7047,-5.2,-1.051,-0.056977,
0.815,-58.991,-5.2,2.392,-0.058577,
0.82,-59.2717,-5.2,0.619,-0.056977,
0.825,-59.5464,-5.2,1.006,-0.052622,
0.83,-59.8119,-5.2,2.738,-0.048266,
0.835,-60.0689,-5.2,1.276,-0.051555,
0.84,-60.3106,-5.2,0.412,-0.044533,
0.845,-60.5553,-5.2,1.291,-0.048266,
0.85,-60.783,-5.2,-2.005,-0.043466,
0.855,-61.0149,-5.2,1.107,-0.048266,
0.86,-61.2352,-5.3,-1.328,-0.046044,
0.865,-61.4489,-5.2,-2.087,-0.0456,
0.87,-61.6527,-5.2,-0.462,-0.040177,
0.875,-61.8517,-5.2,3.802,-0.042311,
0.88,-62.0348,-5.2,-0.412,-0.035822,
0.885,-62.2094,-5.3,-2.066,-0.035822,
0.89,-62.3815,-5.2,0.787,-0.027111,
0.895,-62.5518,-5.2,-2.897,-0.033688,
0.9,-62.7044,-5.2,0.005,-0.026044,
0.905,-62.8606,-5.2,1.522,-0.029866,
0.91,-63.0016,-5.2,1.187,-0.024977,
0.915,-63.1408,-5.2,-2.777,-0.026666,
0.92,-63.2689,-5.4,-1.734,-0.021155,
0.925,-63.3818,-5.6,1.01,-0.018933,
0.93,-63.4838,-6.5,4.995,-0.013599,
0.935,-63.5619,-6.4,0.251,-0.015199,
0.94,-63.6309,-6.4,0.95,-0.012,
0.945,-63.7047,-6.4,-0.749,-0.0168,
0.95,-63.7761,-6.5,0.514,-0.012444,
0.955,-63.8469,-6.6,-4.382,-0.018933,
0.96,-63.9128,-6.8,-2.575,-0.011377,
0.965,-63.9757,-6.6,1.423,-0.011377,
0.97,-64.0282,-6.6,-4.156,-0.010311,
0.975,-64.0746,-6.6,-0.631,-0.011911,
0.98,-64.096,-6.6,3.568,0.000533,
0.985,-64.1124,-6.5,1.207,-0.002666,
0.99,-64.1149,-6.5,0.162,-0.000533,
0.995,-64.1155,-6.5,-0.677,-0.002222,
1,-64.1204,-6.5,-1.546,-0.001155,
1.005,-64.157,-6.7,-5.455,-0.014133,
1.01,-64.2778,-6.6,-6.559,-0.031466,
1.015,-64.4866,-6.6,0.394,-0.046666,
1.02,-64.7972,-6.7,-4.036,-0.071022,
1.025,-65.2007,-6.6,-4.458,-0.085688,
1.03,-65.6823,-6.8,-1.133,-0.102044,
1.035,-66.2346,-7.3,-3.15,-0.115555,
1.04,-66.8279,-7.4,-0.307,-0.122044,
1.045,-67.4437,-7.3,-0.921,-0.124799,
1.05,-68.0693,-8,0.416,-0.125866,
1.055,-68.6956,-9.2,2.548,-0.123199,
1.06,-69.3047,-10.5,-0.061,-0.120444,
1.065,-69.8784,-12,2.429,-0.112266,
1.07,-70.3929,-19.8,6.486,-0.093244,
1.075,-70.6993,-32.6,17.369,-0.031466,
1.08,-70.7225,-33.4,6.261,0.008177,
1.085,-70.7048,-31.6,-5.609,-0.004266,
1.09,-70.714,-32.2,-1.369,-0.003288,
1.095,-70.7311,-33.4,3.869,-0.002755,
1.1,-70.7305,-34,5.231,0.005422,
1.105,-70.7262,-33.9,-0.273,0.002133,
1.11,-70.7091,-33.2,-2.093,0.005422,
1.115,-70.6676,-30,2.624,0.009777,
1.12,-70.5687,-24.2,1.044,0.021688,
1.125,-70.4332,-18.4,1.517,0.029333,
1.13,-70.2758,-13.9,6.379,0.036888,
1.135,-70.0615,-11.6,3.002,0.048266,
1.14,-69.7307,-10.8,5,0.075466,
1.145,-69.2492,-10,3.435,0.104622,
1.15,-68.6327,-9.3,5.198,0.133422,
1.155,-67.9399,-8.3,0.19,0.142222,
1.16,-67.2161,-7.4,1.127,0.145955,
1.165,-66.5068,-6.6,-4.186,0.136711,
1.17,-65.8586,-6.2,-0.358,0.128622,
1.175,-65.3331,-6.4,-4.038,0.096088,
1.18,-64.9248,-6.6,-3.517,0.071644,
1.185,-64.6392,-6.7,-6.085,0.049333,
1.19,-64.4683,-6.5,-2.234,0.025511,
1.195,-64.3871,-6.5,-3.209,0.010844,
1.2,-64.3798,-6.4,3.632,0.005422,
1.205,-64.3834,-6.5,-0.271,0,
1.21,-64.3822,-6.4,-3.366,0.001066,
1.215,-64.3853,-6.4,-0.373,-0.000622,
1.22,-64.384,-6.4,-0.832,0.000533,
1.225,-64.384,-6.4,-0.876,-0.000533,
1.23,-64.3834,-6.5,1.349,0.001066,
1.235,-64.3846,-6.4,-0.059,-0.001066,
1.24,-64.381,-6.4,-0.028,0.002133,
1.245,-64.384,-6.5,0.389,-0.000533,
1.25,-64.3853,-6.5,0.562,-0.000622,
1.255,-64.3822,-6.4,0.281,0.002133,
1.26,-64.3822,-6.5,-0.209,0.001066,
1.265,-64.3846,-6.4,-1.061,-0.001066,
1.27,-64.3834,-6.4,1.015,0.001066,
1.275,-64.3828,-6.4,-0.476,0.0016,
1.28,-64.3792,-6.5,1.821,0.0048,
1.285,-64.3828,-6.5,1.866,0.002755,
1.29,-64.3846,-6.4,0.483,0,
1.295,-64.3846,-6.4,0.109,0.001155,
1.3,-64.3846,-6.4,-1.14,-0.002133,
1.305,-64.384,-6.4,0.951,0,
1.31,-64.384,-6.4,1.66,0.000533,
1.315,-64.3846,-6.4,-0.463,0,
1.32,-64.384,-6.4,-2.233,-0.001066,
1.325,-64.3834,-6.5,1.492,0.000533,
1.33,-64.384,-6.5,1.194,0,
1.335,-64.384,-6.5,0.533,0.001155,
1.34,-64.3828,-6.5,2.692,0.0016,
1.345,-64.3853,-6.5,0.476,-0.000622,
1.35,-64.3846,-6.5,0.596,0,
1.355,-64.3846,-6.4,-2.688,-0.002133,
