Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Force Control - Actual Acceleration(m/s^2),MC SW Overview - Actual Velocity(m/s),
0.865,-61.4598,-5.2,-4.862,-0.046044,
0.87,-61.6607,-5.2,1.056,-0.038577,
0.875,-61.8621,-5.2,-3.986,-0.043466,
0.88,-62.0501,-5.3,-2.178,-0.040177,
0.885,-62.2301,-5.2,-2.796,-0.037955,
0.89,-62.3961,-5.2,3.298,-0.030933,
0.895,-62.5579,-5.3,0.785,-0.029866,
0.9,-62.7147,-5.2,4.248,-0.027111,
0.905,-62.8649,-5.2,-3.451,-0.030933,
0.91,-63.0059,-5.2,0.969,-0.027199,
0.915,-63.1408,-5.3,-7.625,-0.023377,
0.92,-63.2726,-5.4,2.204,-0.025511,
0.925,-63.38,-5.7,0.521,-0.017333,
0.93,-63.4771,-6.4,7.451,-0.015199,
0.935,-63.5491,-6.5,-4.877,-0.013599,
0.94,-63.6132,-6.2,6.141,-0.009777,
0.945,-63.6852,-6.5,3.93,-0.013066,
0.95,-63.7566,-6.5,0.983,-0.012977,
0.955,-63.8347,-6.6,-6.035,-0.017333,
0.96,-63.9074,-6.8,3.655,-0.009777,
0.965,-63.9745,-6.6,-0.873,-0.015733,
0.97,-64.0227,-6.6,3.565,-0.005955,
0.975,-64.0709,-6.6,-2.525,-0.011377,
0.98,-64.0978,-6.5,2.864,-0.002222,
0.985,-64.1143,-6.6,-0.596,-0.001688,
0.99,-64.1228,-6.6,3.809,-0.000533,
0.995,-64.1228,-6.5,-1.251,-0.000533,
1,-64.1253,-6.6,1.577,0.000533,
1.005,-64.168,-6.7,-4.993,-0.009244,
1.01,-64.298,-6.6,-6.096,-0.029866,
1.015,-64.5189,-6.6,-4.682,-0.052088,
1.02,-64.8363,-6.6,-3.664,-0.068888,
1.025,-65.2416,-6.6,-1.894,-0.083022,
1.03,-65.7274,-6.9,-6.393,-0.101422,
1.035,-66.2737,-7.2,-2.364,-0.111199,
1.04,-66.8663,-7.3,0.347,-0.118755,
1.045,-67.4785,-7.3,-1.33,-0.120444,
1.05,-68.1096,-8.1,1.486,-0.123644,
1.055,-68.734,-9.1,-0.236,-0.122044,
1.06,-69.3419,-10.6,3.251,-0.117155,
1.065,-69.9126,-12,-1.04,-0.113422,
1.07,-70.4204,-20.6,5.366,-0.090044,
1.075,-70.7079,-33.1,13.424,-0.033066,
1.08,-70.7177,-33.2,0.011,0.003733,
1.085,-70.703,-31.6,-1.012,-0.001066,
1.09,-70.714,-32.2,-1.321,-0.004355,
1.095,-70.7286,-33.4,1.101,-0.004266,
1.1,-70.7286,-33.9,2.098,0.000622,
1.105,-70.7225,-33.8,0.215,0.002222,
1.11,-70.7085,-33.1,1.895,0.004355,
1.115,-70.6615,-29.7,2.212,0.013066,
1.12,-70.5553,-23.7,-0.138,0.026577,
1.125,-70.4198,-17.8,-0.301,0.028799,
1.13,-70.2568,-13.4,3.175,0.036355,
1.135,-70.031,-11.7,4.526,0.052622,
1.14,-69.6868,-10.8,5.845,0.0808,
1.145,-69.1954,-9.9,7.282,0.110133,
1.15,-68.5753,-9,5.486,0.131822,
1.155,-67.8777,-8.3,0.152,0.143733,
1.16,-67.1563,-7.4,-0.659,0.142666,
1.165,-66.4513,-6.5,-3.187,0.14,
1.17,-65.8202,-6.2,-4.39,0.119911,
1.175,-65.299,-6.4,-6.195,0.093244,
1.18,-64.8998,-6.7,-6.36,0.069955,
1.185,-64.6202,-6.6,-2.97,0.047822,
1.19,-64.4542,-6.4,-3.547,0.026044,
1.195,-64.3859,-6.4,-3.956,0.010844,
1.2,-64.3889,-6.3,-2.233,-0.004355,
1.205,-64.3938,-6.4,-1.88,-0.004355,
1.21,-64.3889,-6.4,1.657,0.001688,
1.215,-64.392,-6.4,2.175,0.0016,
1.22,-64.3895,-6.4,0.623,-0.001066,
1.225,-64.3859,-6.4,1.744,0.003733,
1.23,-64.3895,-6.5,3.239,0.001688,
1.235,-64.3889,-6.4,3.096,0.002222,
1.24,-64.3895,-6.5,-2.749,-0.0016,
1.245,-64.3889,-6.4,-2.778,-0.000533,
1.25,-64.3908,-6.5,-0.192,-0.001155,
1.255,-64.3847,-6.5,1.824,0.004266,
1.26,-64.3889,-6.4,-0.544,0.001066,
1.265,-64.3877,-6.4,3.609,0.0016,
1.27,-64.3853,-6.5,-2.29,-0.001155,
1.275,-64.3877,-6.5,-0.73,0.001066,
1.28,-64.3871,-6.4,-1.108,0.001066,
1.285,-64.3901,-6.4,2.778,-0.002133,
1.29,-64.3895,-6.5,-3.333,-0.002133,
1.295,-64.3883,-6.4,0.011,0.0016,
1.3,-64.3871,-6.4,3.15,0.0016,
1.305,-64.3914,-6.5,2.593,-0.003822,
1.31,-64.3883,-6.5,-2.253,0,
1.315,-64.392,-6.4,-0.415,-0.003288,
1.32,-64.3889,-6.5,-0.797,0.000533,
1.325,-64.3895,-6.5,-0.315,0,
1.33,-64.3895,-6.4,1.466,0,
1.335,-64.3908,-6.4,-1.626,-0.001155,
1.34,-64.3883,-6.4,-0.933,0.000533,
1.345,-64.3883,-6.4,1.727,0.001066,
1.35,-64.3901,-6.5,0.665,-0.004266,
1.355,-64.392,-6.4,-1.642,-0.001688,
1.36,-64.3895,-6.4,-1.561,0,
1.365,-64.3895,-6.5,-3.894,-0.002133,
1.37,-64.3914,-6.4,-2.299,-0.001688,
1.375,-64.3883,-6.4,0.58,0.002222,
1.38,-64.3847,-6.5,-0.251,0.0032,
1.385,-64.3847,-6.4,-0.975,0.004266,
1.39,-64.3859,-6.5,-1.989,0.001066,
1.395,-64.3859,-6.4,2.244,0.0032,
1.4,-64.3883,-6.4,-0.654,0.001066,
1.405,-64.3847,-6.5,0.372,0.004266,
1.41,-64.3871,-6.4,-0.75,0.000533,
1.415,-64.3889,-6.4,0.191,-0.000533,
1.42,-64.3847,-6.5,3.147,0.008622,
1.425,-64.3908,-6.4,-0.75,-0.001155,
1.43,-64.3871,-6.4,-2.06,0.002133,
1.435,-64.3889,-6.5,-0.436,0.001066,
1.44,-64.3895,-6.5,-3.399,-0.002133,
1.445,-64.3871,-6.4,-4.206,-0.001066,
1.45,-64.3901,-6.4,2.62,0.001155,
1.455,-64.3889,-6.4,1.808,-0.000533,
1.46,-64.3895,-6.4,3.885,0.001155,
1.465,-64.3895,-6.4,-0.735,-0.0016,
1.47,-64.3908,-6.4,-5.329,-0.006044,
1.475,-64.3889,-6.5,2.859,0.002222,
1.48,-64.3895,-6.4,2.657,0.003822,
1.485,-64.3871,-6.5,-0.285,-0.0016,
1.49,-64.3859,-6.4,4.443,0.001066,
1.495,-64.3901,-6.5,2.5,-0.001066,
1.5,-64.3895,-6.5,-0.04,0,
1.505,-64.3901,-6.4,3.461,0.000622,
1.51,-64.3895,-6.4,-3.614,-0.002666,
1.515,-64.3895,-6.4,-0.749,-0.000533,
1.52,-64.3834,-6.5,4.081,0.006577,
1.525,-64.3895,-6.5,4.965,-0.000533,
1.53,-64.3889,-6.4,-1.573,0.000533,
1.535,-64.3865,-6.5,0.373,0.002666,
1.54,-64.3895,-6.4,0.027,-0.000533,
1.545,-64.3895,-6.4,-0.819,0.001155,
1.55,-64.3883,-6.5,0.157,-0.000533,
1.555,-64.3883,-6.5,-1.865,0.000533,
1.56,-64.3889,-6.4,-1.761,0.002222,
1.565,-64.3871,-6.5,0.404,-0.000533,
1.57,-64.3877,-6.4,0.833,0.001066,
1.575,-64.3871,-6.4,0.723,0.002666,
1.58,-64.3895,-6.5,-1.837,-0.0016,
1.585,-64.3889,-6.5,0.369,0.000533,
1.59,-64.3938,-6.4,-2.715,-0.004355,
1.595,-64.3865,-6.5,0.678,0.0016,
1.6,-64.3871,-6.5,2.862,0.002133,
1.605,-64.3895,-6.4,-1.889,0,
1.61,-64.3895,-6.5,-0.129,0.001155,
1.615,-64.384,-6.5,9.501,0.007644,
1.62,-64.3877,-6.5,3.672,0.001066,
1.625,-64.3883,-6.4,3.15,0.002222,
1.63,-64.3895,-6.4,4.461,0.004888,
1.635,-64.3901,-6.5,0.082,-0.000533,
1.64,-64.384,-6.4,2.374,0.004888,
1.645,-64.3834,-6.4,-2.013,0.005422,
1.65,-64.3853,-6.4,-3.965,0.001066,
1.655,-64.3871,-6.5,0.5,0.002133,
1.66,-64.3834,-6.5,6.718,0.005422,
1.665,-64.3883,-6.4,-3.737,-0.001066,
1.67,-64.384,-6.5,3.701,0.006044,
1.675,-64.3895,-6.4,-1.792,-0.004888,
1.68,-64.3847,-6.4,2.566,0.0032,
1.685,-64.3895,-6.4,0.751,-0.000533,
1.69,-64.3865,-6.4,8.611,0.007555,
1.695,-64.3908,-6.5,-1.285,0.001066,
1.7,-64.3895,-6.5,3.371,0.003822,
1.705,-64.4085,-6.5,-0.266,0,
1.71,-64.4683,-6.6,-5.933,-0.018488,
1.715,-64.6227,-6.7,-10.381,-0.041244,
1.72,-64.8803,-6.7,2.568,-0.057511,
1.725,-65.255,-6.8,-3.974,-0.083022,
1.73,-65.7262,-7.2,-5.232,-0.100355,
1.735,-66.2749,-7.3,-2.57,-0.114488,
1.74,-66.8804,-7.2,-1.082,-0.122044,
1.745,-67.5103,-7.6,-0.323,-0.126399,
1.75,-68.1481,-8.6,-0.28,-0.128088,
1.755,-68.7774,-9.9,0.804,-0.123733,
1.76,-69.381,-11.3,4.669,-0.116622,
1.765,-69.9407,-12.7,3.757,-0.109066,
1.77,-70.443,-21.2,5.94,-0.093866,
1.775,-70.7079,-33.6,14.121,-0.026044,
1.78,-70.7164,-33.4,0.321,0.006044,
1.785,-70.7042,-31.9,-4.46,-0.002666,
1.79,-70.7152,-32.7,2.138,-0.000533,
1.795,-70.7335,-34.1,-2.013,-0.0032,
1.8,-70.7293,-34.5,1.774,0.005422,
1.805,-70.7268,-34.3,-1.65,0.000533,
1.81,-70.7091,-33.5,1.072,0.005422,
1.815,-70.6585,-29.8,2.046,0.017333,
1.82,-70.5516,-23.9,-1.032,0.025511,
1.825,-70.4198,-18.2,0.693,0.027111,
1.83,-70.2587,-13.8,-0.133,0.035822,
1.835,-70.0341,-12.1,4.712,0.053155,
1.84,-69.6898,-11.1,5.476,0.079733,
1.845,-69.1948,-10.2,4.621,0.111288,
1.85,-68.5735,-9.5,4.523,0.132355,
1.855,-67.8777,-8.6,0.187,0.142133,
1.86,-67.1563,-7.8,-0.691,0.1416,
1.865,-66.4501,-6.8,-1.47,0.138311,
1.87,-65.8184,-6.3,-5.05,0.120444,
1.875,-65.299,-6.2,-5.718,0.094933,
1.88,-64.9028,-6.7,-3.762,0.070577,
1.885,-64.6318,-6.7,-3.165,0.045066,
1.89,-64.4597,-6.6,-6.705,0.027733,
1.895,-64.3914,-6.4,-2.875,0.007555,
1.9,-64.392,-6.3,0.081,-0.001688,
1.905,-64.3938,-6.4,3.016,0.002133,
1.91,-64.3962,-6.4,-2.604,-0.001066,
1.915,-64.395,-6.4,0.548,0.001066,
1.92,-64.392,-6.4,2.915,0.003733,
1.925,-64.3938,-6.4,0.182,0,
1.93,-64.3938,-6.4,-1.349,0.001066,
1.935,-64.392,-6.4,0.15,0.0016,
1.94,-64.3962,-6.4,-4.851,-0.003733,
1.945,-64.3962,-6.4,1.507,0,
1.95,-64.3938,-6.5,-1.446,0,
1.955,-64.3938,-6.4,-2.41,0.000533,
1.96,-64.395,-6.4,-1.069,0,
1.965,-64.3895,-6.5,3.057,0.002222,
1.97,-64.3962,-6.4,-2.686,-0.001066,
1.975,-64.3938,-6.4,-1.915,-0.0016,
1.98,-64.392,-6.4,-4.663,-0.002222,
1.985,-64.3938,-6.5,-4.345,0.001066,
1.99,-64.3938,-6.5,6.096,0.001066,
1.995,-64.3938,-6.5,1.248,0.002133,
2,-64.3908,-6.4,4.018,0.003733,
2.005,-64.392,-6.5,1.55,0,
2.01,-64.395,-6.5,0.505,0.001066,
2.015,-64.395,-6.4,-0.903,-0.001066,
2.02,-64.3938,-6.5,0.915,-0.0016,
2.025,-64.392,-6.5,-1.763,0,
2.03,-64.392,-6.4,-4.417,-0.001066,
2.035,-64.3908,-6.4,3.512,-0.000622,
2.04,-64.392,-6.5,3.118,0.003733,
2.045,-64.3962,-6.4,2.639,0,
2.05,-64.3962,-6.4,-1.635,-0.002133,
2.055,-64.392,-6.4,0.702,0.002666,
2.06,-64.3908,-6.4,-3.162,0.001066,
2.065,-64.395,-6.5,-0.681,0,
2.07,-64.3926,-6.4,-0.461,-0.000533,
2.075,-64.3938,-6.5,4.638,0.000533,
2.08,-64.392,-6.4,-0.783,0.002666,
2.085,-64.392,-6.4,0.095,0.003733,
2.09,-64.3938,-6.4,-0.481,0.002133,
2.095,-64.395,-6.4,3.094,0.001066,
2.1,-64.3926,-6.4,0.499,0.001066,
2.105,-64.3908,-6.4,0.514,0.001066,
2.11,-64.3926,-6.5,-3.446,0.001066,
2.115,-64.395,-6.4,-4.617,-0.005955,
2.12,-64.3908,-6.4,0.521,0.003733,
2.125,-64.395,-6.4,2.002,0.001066,
2.13,-64.395,-6.4,-2.213,-0.001066,
2.135,-64.395,-6.5,-4.935,-0.001066,
2.14,-64.3908,-6.4,4.063,0.003733,
2.145,-64.392,-6.4,-2.457,-0.001066,
2.15,-64.3938,-6.4,0.472,0.001066,
2.155,-64.3938,-6.5,-0.708,0.001066,
2.16,-64.392,-6.4,1.008,0.002666,
2.165,-64.3895,-6.4,-1.476,0.003822,
2.17,-64.392,-6.4,3.618,0.002666,
2.175,-64.395,-6.5,-2.126,-0.003733,
2.18,-64.3914,-6.4,0.231,0.0032,
2.185,-64.392,-6.5,0.802,0.0016,
2.19,-64.3962,-6.4,0.737,-0.003733,
2.195,-64.3908,-6.4,-1.18,0.000533,
2.2,-64.395,-6.4,-0.211,0.001066,
2.205,-64.392,-6.4,0.802,0.0016,
2.21,-64.395,-6.5,-3.898,-0.002133,
2.215,-64.3956,-6.5,-2.267,-0.000533,
2.22,-64.392,-6.4,3.108,0,
2.225,-64.392,-6.4,-3.782,-0.001066,
2.23,-64.3901,-6.5,2.468,0.003288,
2.235,-64.3908,-6.5,-2.271,0,
2.24,-64.3938,-6.5,5.051,0.001066,
2.245,-64.392,-6.4,-0.243,0.0016,
2.25,-64.395,-6.5,-0.184,0.001066,
2.255,-64.392,-6.4,-0.659,-0.001066,
2.26,-64.3938,-6.4,1.453,0.002133,
2.265,-64.3938,-6.5,0.139,-0.003288,
2.27,-64.3901,-6.5,-3.755,0.001688,
2.275,-64.3938,-6.4,3.127,0,
2.28,-64.3914,-6.4,5.253,0.0032,
2.285,-64.3938,-6.5,-0.599,-0.002666,
2.29,-64.3908,-6.4,3.868,0.0048,
2.295,-64.3908,-6.5,-1.081,0.002666,
2.3,-64.3926,-6.5,1.227,0.001066,
2.305,-64.3901,-6.4,-1.192,0.004355,
2.31,-64.3908,-6.4,-4.658,0.003733,
2.315,-64.395,-6.5,0.254,0,
2.32,-64.3962,-6.5,1.101,-0.002133,
2.325,-64.395,-6.4,0.318,0.001066,
2.33,-64.3944,-6.5,-2.897,-0.000533,
2.335,-64.3944,-6.4,-4.328,-0.0032,
2.34,-64.395,-6.4,-1.909,-0.003733,
2.345,-64.392,-6.4,-1.739,0.0016,
2.35,-64.392,-6.5,-0.419,0.003733,
2.355,-64.395,-6.5,-1.824,-0.001066,
2.36,-64.3938,-6.4,2.786,-0.0016,
2.365,-64.392,-6.4,1.631,0.0016,
2.37,-64.395,-6.5,0.332,0.001688,
2.375,-64.3901,-6.4,3.357,0.004355,
2.38,-64.3938,-6.5,-1.515,0.001066,
2.385,-64.3938,-6.4,-0.8,0.002133,
2.39,-64.3938,-6.4,0.386,0.001066,
2.395,-64.3962,-6.5,2.299,0.000622,
2.4,-64.3987,-6.5,-0.306,-0.003288,
2.405,-64.4121,-6.5,0.929,0,
2.41,-64.4695,-6.6,-2.216,-0.016266,
2.415,-64.6227,-6.7,-5.392,-0.039644,
2.42,-64.8833,-6.7,-3.765,-0.058577,
2.425,-65.2562,-6.9,-1.927,-0.078133,
2.43,-65.7299,-7.2,-1.412,-0.100355,
2.435,-66.278,-7.2,-2.925,-0.112355,
2.44,-66.8853,-7.2,-0.959,-0.121599,
2.445,-67.5164,-7.7,-0.38,-0.125866,
2.45,-68.1517,-8.8,-0.553,-0.126933,
2.455,-68.7804,-10.2,-4.87,-0.125333,
2.46,-69.3798,-11.6,0.633,-0.116088,
2.465,-69.9382,-13,2.563,-0.108977,
2.47,-70.4387,-21.4,6.022,-0.091644,
2.475,-70.7158,-33.8,11.61,-0.033066,
2.48,-70.7213,-33.6,5.247,0.004355,
2.485,-70.703,-32.1,-2.699,0.0016,
2.49,-70.7134,-32.9,2.709,0.000533,
2.495,-70.7341,-34.3,-1.037,-0.004266,
2.5,-70.7347,-34.7,1.708,0,
2.505,-70.7268,-34.4,0.199,0.001066,
2.51,-70.7091,-33.6,0.016,0.005422,
2.515,-70.656,-30,3.779,0.0168,
2.52,-70.5547,-24.1,-0.121,0.023911,
2.525,-70.4216,-18.3,1.295,0.029866,
2.53,-70.2617,-14,1.204,0.034755,
2.535,-70.0365,-12.3,4.252,0.053688,
2.54,-69.6898,-11.4,3.302,0.080355,
2.545,-69.1954,-10.4,5.835,0.109599,
2.55,-68.5723,-9.6,6.903,0.130222,
2.555,-67.8734,-8.8,1.045,0.142133,
2.56,-67.1483,-7.9,0.76,0.147022,
2.565,-66.4513,-6.9,-2.438,0.135644,
2.57,-65.8196,-6.4,-6.153,0.118844,
2.575,-65.302,-6.2,-4.184,0.092266,
2.58,-64.9004,-6.5,-3.274,0.073244,
2.585,-64.6264,-6.7,-2.353,0.048266,
2.59,-64.4591,-6.6,-2.585,0.027644,
2.595,-64.3926,-6.5,-1.871,0.006488,
2.6,-64.3962,-6.3,8.468,-0.004266,
2.605,-64.392,-6.4,0.743,0.003733,
2.61,-64.395,-6.4,1.473,0.001066,
2.615,-64.3908,-6.4,0.896,0.002666,
2.62,-64.3908,-6.4,-5.6,0.000533,
2.625,-64.3938,-6.4,0.25,0.001066,
2.63,-64.3962,-6.4,0.38,0,
2.635,-64.395,-6.4,-1.764,0,
2.64,-64.3962,-6.4,-0.362,-0.002133,
2.645,-64.3938,-6.4,2.545,0.002755,
2.65,-64.3908,-6.4,0.422,0.0048,
2.655,-64.395,-6.5,-2.681,-0.002666,
2.66,-64.3938,-6.5,2.944,0.002133,
2.665,-64.3938,-6.4,0.581,0.002133,
2.67,-64.3962,-6.5,-3.655,-0.002133,
2.675,-64.395,-6.4,-1.969,0,
2.68,-64.395,-6.4,-0.06,0,
