Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.1568,1.2,0.002222,
0.002,-0.1611,1.3,0.001066,
0.004,-0.1593,1.1,-0.001688,
0.006,-0.1623,1.2,-0.002666,
0.008,-0.1611,1.1,-0.000533,
0.01,-0.1617,1.1,0,
0.012,-0.1599,1.2,0.003733,
0.014,-0.1635,1.2,0.002222,
0.016,-0.1666,1.1,-0.002755,
0.018,-0.1678,1.1,-0.0016,
0.02,-0.1715,1.1,-0.001688,
0.022,-0.1818,1.1,-0.0048,
0.024,-0.1812,1.1,-0.000533,
0.026,-0.1818,1.1,0.002222,
0.028,-0.1927,1,-0.007999,
0.03,-0.2001,0.8,-0.004355,
0.032,-0.2257,0.4,-0.017866,
0.034,-0.2715,0.3,-0.023911,
0.036,-0.3429,0.3,-0.035288,
0.038,-0.4369,0.3,-0.049422,
0.04,-0.5528,0.3,-0.059111,
0.042,-0.6871,0.4,-0.068888,
0.044,-0.8403,0.4,-0.079733,
0.046,-1.0118,0.5,-0.085688,
0.048,-1.19,0.6,-0.087822,
0.05,-1.3866,0.7,-0.099288,
0.052,-1.6002,0.8,-0.106844,
0.054,-1.8138,0.8,-0.109599,
0.056,-2.0372,1,-0.111733,
0.058,-2.271,1,-0.116088,
0.06,-2.5023,1,-0.117155,
0.062,-2.7403,1.1,-0.118755,
0.064,-2.982,1.1,-0.119822,
0.066,-3.2201,1.1,-0.118844,
0.068,-3.4612,1.1,-0.122133,
0.07,-3.7096,1,-0.125866,
0.072,-3.9519,1,-0.124799,
0.074,-4.2058,0.9,-0.127466,
0.076,-4.4676,0.9,-0.132888,
0.078,-4.7307,0.9,-0.131822,
0.08,-5.0054,0.9,-0.14,
0.082,-5.2879,0.8,-0.1432,
0.084,-5.5748,0.8,-0.144266,
0.086,-5.88,0.8,-0.151377,
0.088,-6.1931,0.7,-0.157866,
0.09,-6.5184,0.7,-0.165422,
0.092,-6.8541,0.7,-0.170933,
0.094,-7.1996,0.7,-0.173066,
0.096,-7.553,0.6,-0.178488,
0.098,-7.9228,0.7,-0.186577,
0.1,-8.3025,0.7,-0.193688,
0.102,-8.6907,0.7,-0.196977,
0.104,-9.0978,0.7,-0.205155,
0.106,-9.5159,0.7,-0.213777,
0.108,-9.9425,0.8,-0.214844,
0.11,-10.3844,0.7,-0.226755,
0.112,-10.8348,0.8,-0.226755,
0.114,-11.2999,0.8,-0.235466,
0.116,-11.7754,0.8,-0.236533,
0.118,-12.26,0.8,-0.244711,
0.12,-12.7483,0.9,-0.242577,
0.122,-13.2451,0.9,-0.247377,
0.124,-13.7456,0.8,-0.251733,
0.126,-14.2455,0.8,-0.250133,
0.128,-14.7508,0.7,-0.253866,
0.13,-15.2587,0.7,-0.255555,
0.132,-15.7671,0.7,-0.255022,
0.134,-16.2883,0.7,-0.261511,
0.136,-16.815,0.6,-0.265244,
0.138,-17.3479,0.6,-0.267466,
0.14,-17.8941,0.6,-0.275555,
0.142,-18.4508,0.6,-0.282133,
0.144,-19.0202,0.7,-0.285333,
0.146,-19.6007,0.6,-0.290844,
0.148,-20.1921,0.7,-0.297333,
0.15,-20.8,0.7,-0.305955,
0.152,-21.425,0.8,-0.3168,
0.154,-22.0592,0.9,-0.320622,
0.156,-22.7092,0.9,-0.321688,
0.158,-23.3727,1.1,-0.329866,
0.16,-24.03,1,-0.3304,
0.162,-24.6861,1.1,-0.328177,
0.164,-25.3349,1,-0.321688,
0.166,-25.9722,0.9,-0.315288,
0.168,-26.61,0.9,-0.319022,
0.17,-27.2417,0.8,-0.3136,
0.172,-27.8679,0.6,-0.315733,
0.174,-28.5008,0.6,-0.318933,
0.176,-29.1368,0.5,-0.316266,
0.178,-29.7838,0.4,-0.322844,
0.18,-30.4442,0.4,-0.332,
0.182,-31.1229,0.3,-0.342311,
0.184,-31.8279,0.3,-0.355377,
0.186,-32.5572,0.4,-0.366222,
0.188,-33.319,0.5,-0.380355,
0.19,-34.0959,0.5,-0.388444,
0.192,-34.8869,0.5,-0.398222,
0.194,-35.681,0.6,-0.398755,
0.196,-36.4806,0.5,-0.398222,
0.198,-37.2795,0.6,-0.399288,
0.2,-38.0834,0.5,-0.403111,
0.202,-38.8933,0.6,-0.4064,
0.204,-39.7185,0.6,-0.411822,
0.206,-40.551,0.6,-0.419911,
0.208,-41.3982,0.7,-0.423733,
0.21,-42.2649,0.7,-0.435644,
0.212,-43.1462,0.8,-0.444355,
0.214,-44.0318,0.8,-0.442133,
0.216,-44.9217,0.9,-0.443199,
0.218,-45.8043,0.9,-0.439999,
0.22,-46.6832,0.8,-0.439466,
0.222,-47.5597,0.8,-0.437333,
0.224,-48.438,0.8,-0.437333,
0.226,-49.3273,0.8,-0.446044,
0.228,-50.2239,0.8,-0.448711,
0.23,-51.1382,0.8,-0.459022,
0.232,-52.0671,0.8,-0.468711,
0.234,-53.0052,0.8,-0.472533,
0.236,-53.9513,0.9,-0.471999,
0.238,-54.9022,0.7,-0.474755,
0.24,-55.8483,0.6,-0.473155,
0.242,-56.7986,0.6,-0.476888,
0.244,-57.7538,0.5,-0.480177,
0.246,-58.7285,0.6,-0.488266,
0.248,-59.7246,0.6,-0.500799,
0.25,-60.7372,0.6,-0.508888,
0.252,-61.7784,0.7,-0.523555,
0.254,-62.8276,0.4,-0.528444,
0.256,-63.864,-21.1,-0.511111,
0.258,-64.857,2,-0.494222,
0.26,-65.6987,0.7,-0.349955,
0.262,-66.5105,0.2,-0.388977,
0.264,-67.1428,2.9,-0.292977,
0.266,-67.5902,0.8,-0.2024,
0.268,-67.8569,-0.8,-0.113333,
0.27,-67.9564,-0.1,-0.034133,
0.272,-67.9283,-2.2,0.024977,
0.274,-67.7977,-1.4,0.073244,
0.276,-67.5865,-1.9,0.113422,
0.278,-67.3296,-3.1,0.130755,
0.28,-67.036,-3.5,0.150311,
0.282,-66.7326,-4,0.151377,
0.284,-66.436,-4.8,0.148711,
0.286,-66.1669,-5.1,0.133955,
0.288,-65.9325,-5.4,0.110666,
0.29,-65.7469,-5.5,0.086311,
0.292,-65.6139,-5.8,0.059111,
0.294,-65.5473,-5.8,0.023377,
0.296,-65.5382,-5.4,-0.002755,
0.298,-65.5895,-5.6,-0.029866,
0.3,-65.6859,-5.6,-0.052088,
0.302,-65.8318,-5.6,-0.074311,
0.304,-66.0094,-5.7,-0.0928,
0.306,-66.2224,-5.9,-0.113422,
0.308,-66.4733,-5.9,-0.128622,
0.31,-66.7558,-6.2,-0.144266,
0.312,-67.0598,-6.4,-0.151911,
0.314,-67.376,-6.8,-0.159022,
0.316,-67.6921,-7,-0.16,
0.318,-68.0077,-7.5,-0.1568,
0.32,-68.3257,-8,-0.155733,
0.322,-68.6339,-8.5,-0.151911,
0.324,-68.9305,-9.2,-0.147022,
0.326,-69.2082,-9.9,-0.136711,
0.328,-69.4737,-10.7,-0.129599,
0.33,-69.7222,-11.5,-0.123199,
0.332,-69.9553,-12.3,-0.117155,
0.334,-70.1787,-17.6,-0.110666,
0.336,-70.3777,-23.9,-0.099822,
0.338,-70.4814,-27.7,-0.045511,
0.34,-70.5339,-29.9,-0.016266,
0.342,-70.5071,-26.7,0.02,
0.344,-70.4234,-21.8,0.0424,
0.346,-70.3264,-17.8,0.050488,
0.348,-70.233,-15.6,0.0472,
0.35,-70.1433,-13.5,0.045066,
0.352,-70.0676,-11.9,0.035822,
0.354,-70.0041,-11.9,0.027199,
0.356,-69.9486,-11.9,0.027111,
0.358,-69.8949,-11.7,0.026044,
0.36,-69.8479,-11.4,0.024444,
0.362,-69.8015,-11,0.023288,
0.364,-69.7453,-10.8,0.027199,
0.366,-69.6868,-10.4,0.033066,
0.368,-69.6214,-10.1,0.033155,
0.37,-69.5433,-9.9,0.037955,
0.372,-69.4591,-9.6,0.041244,
0.374,-69.3675,-9.4,0.048888,
0.376,-69.2681,-9.1,0.051466,
0.378,-69.1503,-8.8,0.058044,
0.38,-69.0257,-8.5,0.065688,
0.382,-68.8805,-8.4,0.072177,
0.384,-68.7236,-8.2,0.080266,
0.386,-68.5558,-7.8,0.084622,
0.388,-68.3702,-7.5,0.0928,
0.39,-68.1749,-7.2,0.098222,
0.392,-67.9674,-6.8,0.105244,
0.394,-67.7519,-6.4,0.110666,
0.396,-67.5292,-6,0.113866,
0.398,-67.2978,-5.5,0.115555,
0.4,-67.061,-5,0.119377,
0.402,-66.8181,-4.6,0.118844,
0.404,-66.5697,-4.1,0.123111,
0.406,-66.317,-3.6,0.125333,
0.408,-66.0607,-3.1,0.129066,
0.41,-65.8037,-2.6,0.129155,
0.412,-65.5412,-2.1,0.130222,
0.414,-65.2788,-1.5,0.133422,
0.416,-65.0682,-4,0.112355,
0.418,-64.8723,-3.5,0.0928,
0.42,-64.7325,-3.6,0.061333,
0.422,-64.6605,-3.4,0.030933,
0.424,-64.6452,-3,0,
0.426,-64.6636,-2.5,-0.013599,
0.428,-64.7179,-2.5,-0.029866,
0.43,-64.7978,-2.5,-0.041777,
0.432,-64.8906,-2.5,-0.053155,
0.434,-65.0035,-2.5,-0.061866,
0.436,-65.1286,-2.6,-0.065066,
0.438,-65.269,-2.7,-0.073777,
0.44,-65.4118,-2.7,-0.072088,
0.442,-65.5663,-2.9,-0.075466,
0.444,-65.7237,-3.2,-0.079733,
0.446,-65.8843,-3.3,-0.081422,
0.448,-66.0509,-3.6,-0.083555,
0.45,-66.2126,-4,-0.081333,
0.452,-66.3725,-4.2,-0.081333,
0.454,-66.5294,-4.5,-0.079733,
0.456,-66.6753,-4.9,-0.072177,
0.458,-66.8199,-5.4,-0.070488,
0.46,-66.9585,-5.8,-0.069422,
0.462,-67.0928,-6.3,-0.065688,
0.464,-67.2258,-6.7,-0.066133,
0.466,-67.3601,-7.2,-0.068355,
0.468,-67.5005,-7.8,-0.071111,
0.47,-67.6396,-8.3,-0.072711,
0.472,-67.8014,-8.7,-0.0792,
0.474,-67.9753,-9.2,-0.089511,
0.476,-68.1639,-9.5,-0.096533,
0.478,-68.3696,-10,-0.105244,
0.48,-68.5857,-10.4,-0.109066,
0.482,-68.8201,-10.9,-0.117244,
0.484,-69.0685,-11.4,-0.124799,
0.486,-69.3236,-12,-0.126933,
0.488,-69.5915,-12.6,-0.135644,
0.49,-69.8662,-13.3,-0.138933,
0.492,-70.147,-14.5,-0.144355,
0.494,-70.3581,-22.3,-0.115555,
0.496,-70.5254,-29.4,-0.072711,
0.498,-70.5797,-31.4,-0.014133,
0.5,-70.5419,-27.8,0.027644,
0.502,-70.4521,-22.4,0.051022,
0.504,-70.3453,-17.9,0.053688,
0.506,-70.233,-15.4,0.053688,
0.508,-70.1335,-12.9,0.047733,
0.51,-70.0401,-12.1,0.044533,
0.512,-69.9657,-11.8,0.036888,
0.514,-69.8912,-11.8,0.034755,
0.516,-69.8229,-11.6,0.030844,
0.518,-69.7533,-11.4,0.031466,
0.52,-69.6813,-11.1,0.037422,
0.522,-69.608,-10.7,0.037955,
0.524,-69.522,-10.5,0.043911,
0.526,-69.431,-10.2,0.047733,
0.528,-69.3334,-10,0.0504,
0.53,-69.2351,-9.6,0.049333,
0.532,-69.1307,-9.3,0.051022,
0.534,-69.0215,-8.9,0.054222,
0.536,-68.9067,-8.6,0.059199,
0.538,-68.7865,-8.4,0.062933,
0.54,-68.6528,-8,0.067822,
0.542,-68.5057,-7.8,0.076533,
0.544,-68.344,-7.4,0.082488,
0.546,-68.1731,-7.1,0.088977,
0.548,-67.99,-6.6,0.092177,
0.55,-67.7928,-6.3,0.099288,
0.552,-67.5804,-5.8,0.109599,
0.554,-67.354,-5.5,0.113422,
0.556,-67.1153,-5.1,0.120444,
0.558,-66.8663,-4.6,0.125866,
0.56,-66.6087,-4.2,0.130755,
0.562,-66.3439,-3.7,0.132888,
0.564,-66.0753,-3.1,0.137244,
0.566,-65.8019,-2.7,0.135022,
0.568,-65.5242,-2.3,0.136711,
