Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.1556,1.1,0.0016,
0.002,-0.1599,1.1,0,
0.004,-0.1599,1.1,-0.000533,
0.006,-0.1568,1.2,0.001066,
0.008,-0.1617,1.1,-0.000533,
0.01,-0.1611,1.1,0.001066,
0.012,-0.1635,1.2,0,
0.014,-0.166,1.1,-0.002222,
0.016,-0.1648,1.2,-0.001155,
0.018,-0.166,1.1,-0.000533,
0.02,-0.1702,1.1,-0.000533,
0.022,-0.18,1.1,-0.004888,
0.024,-0.1825,1.2,0.000533,
0.026,-0.1831,1.1,0.002133,
0.028,-0.1885,1,-0.0032,
0.03,-0.1946,0.9,-0.003288,
0.032,-0.2159,0.4,-0.010844,
0.034,-0.2587,0.3,-0.022311,
0.036,-0.3197,0.3,-0.034755,
0.038,-0.4057,0.3,-0.043377,
0.04,-0.5181,0.3,-0.054844,
0.042,-0.6462,0.3,-0.066666,
0.044,-0.7939,0.4,-0.074311,
0.046,-0.9593,0.5,-0.081333,
0.048,-1.1412,0.6,-0.093866,
0.05,-1.3365,0.7,-0.099822,
0.052,-1.5373,0.7,-0.102488,
0.054,-1.7485,0.8,-0.107911,
0.056,-1.9756,0.9,-0.113422,
0.058,-2.2051,1,-0.115022,
0.06,-2.4394,1,-0.117155,
0.062,-2.6756,1.1,-0.118222,
0.064,-2.921,1,-0.118844,
0.066,-3.1615,1.1,-0.121511,
0.068,-3.4062,1.1,-0.123111,
0.07,-3.654,1,-0.125333,
0.072,-3.9031,1,-0.126488,
0.074,-4.1545,0.9,-0.127999,
0.076,-4.4127,0.9,-0.125333,
0.078,-4.6752,0.9,-0.131377,
0.08,-4.9462,0.9,-0.1384,
0.082,-5.2281,0.8,-0.1432,
0.084,-5.5132,0.7,-0.144888,
0.086,-5.8153,0.7,-0.1552,
0.088,-6.1247,0.7,-0.155111,
0.09,-6.4427,0.7,-0.162222,
0.092,-6.7778,0.7,-0.168711,
0.094,-7.1202,0.7,-0.172,
0.096,-7.4712,0.6,-0.176888,
0.098,-7.8374,0.7,-0.184977,
0.1,-8.2115,0.7,-0.1888,
0.102,-8.5979,0.8,-0.195288,
0.104,-8.9983,0.7,-0.2008,
0.106,-9.4097,0.7,-0.210044,
0.108,-9.8363,0.7,-0.216444,
0.11,-10.269,0.7,-0.219199,
0.112,-10.7219,0.8,-0.228977,
0.114,-11.1809,0.7,-0.234399,
0.116,-11.6521,0.8,-0.238755,
0.118,-12.1361,0.8,-0.244711,
0.12,-12.6238,0.9,-0.244177,
0.122,-13.1175,0.9,-0.247911,
0.124,-13.6174,0.8,-0.251199,
0.126,-14.1173,0.8,-0.249599,
0.128,-14.6208,0.9,-0.247911,
0.13,-15.1268,0.7,-0.253866,
0.132,-15.6352,0.7,-0.254399,
0.134,-16.1522,0.6,-0.258755,
0.136,-16.6802,0.6,-0.265333,
0.138,-17.2136,0.6,-0.269066,
0.14,-17.7593,0.5,-0.275644,
0.142,-18.3135,0.6,-0.278933,
0.144,-18.8817,0.6,-0.283733,
0.146,-19.464,0.6,-0.291911,
0.148,-20.0548,0.7,-0.295644,
0.15,-20.659,0.8,-0.3032,
0.152,-21.2773,0.9,-0.310311,
0.154,-21.9158,0.9,-0.321244,
0.156,-22.5658,1,-0.3272,
0.158,-23.2237,1.1,-0.331466,
0.16,-23.8799,1.1,-0.327733,
0.162,-24.5366,1.1,-0.325511,
0.164,-25.1879,1,-0.323911,
0.166,-25.8281,1,-0.318488,
0.168,-26.4635,0.9,-0.3152,
0.17,-27.0921,0.9,-0.311377,
0.172,-27.7208,0.7,-0.313066,
0.174,-28.3476,0.7,-0.314133,
0.176,-28.9818,0.6,-0.319555,
0.178,-29.6263,0.4,-0.322755,
0.18,-30.2825,0.4,-0.3304,
0.182,-30.9545,0.3,-0.338577,
0.184,-31.6551,0.3,-0.351555,
0.186,-32.3802,0.3,-0.366755,
0.188,-33.1334,0.4,-0.380888,
0.19,-33.8988,0.5,-0.384711,
0.192,-34.6898,0.5,-0.393333,
0.194,-35.4839,0.6,-0.396088,
0.196,-36.2822,0.6,-0.398755,
0.198,-37.0824,0.6,-0.399822,
0.2,-37.8856,0.5,-0.403111,
0.202,-38.6974,0.6,-0.408,
0.204,-39.5171,0.6,-0.410755,
0.206,-40.3484,0.6,-0.417244,
0.208,-41.1931,0.7,-0.423199,
0.21,-42.0555,0.7,-0.431822,
0.212,-42.9308,0.7,-0.435644,
0.214,-43.8201,0.8,-0.444888,
0.216,-44.7045,0.8,-0.443288,
0.218,-45.5931,0.9,-0.443199,
0.22,-46.4769,0.9,-0.438933,
0.222,-47.3522,0.8,-0.438399,
0.224,-48.2274,0.8,-0.439466,
0.226,-49.1161,0.8,-0.447111,
