Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.1574,1.1,-0.000533,
0.002,-0.1587,1.3,0.001066,
0.004,-0.1593,1.1,-0.001688,
0.006,-0.1593,1.2,0.000533,
0.008,-0.1617,1.1,-0.000533,
0.01,-0.1593,1.2,0.005422,
0.012,-0.1605,1.2,0.001066,
0.014,-0.1635,1.2,-0.000533,
0.016,-0.166,1.1,-0.001066,
0.018,-0.1715,1.1,-0.004888,
0.02,-0.177,1.1,-0.006577,
0.022,-0.1837,1.1,-0.004888,
0.024,-0.1837,1.1,-0.002755,
0.026,-0.1885,1.1,-0.0048,
0.028,-0.1927,1,-0.0048,
0.03,-0.2025,0.8,-0.005422,
0.032,-0.2251,0.3,-0.011911,
0.034,-0.2764,0.3,-0.028799,
0.036,-0.352,0.3,-0.040088,
0.038,-0.4472,0.3,-0.049866,
0.04,-0.565,0.3,-0.060711,
0.042,-0.7085,0.4,-0.075466,
0.044,-0.8641,0.5,-0.084088,
0.046,-1.0326,0.5,-0.085777,
0.048,-1.22,0.6,-0.096622,
0.05,-1.4208,0.7,-0.101511,
0.052,-1.6277,0.7,-0.109599,
0.054,-1.8486,0.9,-0.113333,
0.056,-2.0726,1,-0.117155,
0.058,-2.3088,1,-0.118755,
0.06,-2.545,1.1,-0.115555,
0.062,-2.7837,1.1,-0.123733,
0.064,-3.026,1.1,-0.118311,
0.066,-3.2683,1.1,-0.120444,
0.068,-3.5143,1,-0.122133,
0.07,-3.7657,1.1,-0.125866,
0.072,-4.0117,1,-0.127999,
0.074,-4.2632,0.9,-0.127555,
0.076,-4.522,0.9,-0.131288,
0.078,-4.7832,0.9,-0.131822,
0.08,-5.0578,0.8,-0.137777,
0.082,-5.3368,0.8,-0.14,
0.084,-5.6267,0.8,-0.143822,
0.086,-5.9325,0.7,-0.154133,
0.088,-6.2419,0.7,-0.157333,
0.09,-6.5691,0.6,-0.163911,
0.092,-6.906,0.7,-0.1704,
0.094,-7.2563,0.7,-0.1768,
0.096,-7.6128,0.7,-0.183377,
0.098,-7.982,0.7,-0.186044,
0.1,-8.3635,0.7,-0.194222,
0.102,-8.7596,0.7,-0.199111,
0.104,-9.168,0.7,-0.205155,
0.106,-9.586,0.7,-0.209955,
0.108,-10.0182,0.8,-0.217066,
0.11,-10.4607,0.8,-0.221955,
0.112,-10.9172,0.8,-0.231111,
0.114,-11.3835,0.8,-0.237066,
0.116,-11.8572,0.8,-0.236622,
0.118,-12.3467,0.8,-0.243111,
0.12,-12.8343,0.9,-0.244622,
0.122,-13.3373,0.9,-0.251733,
0.124,-13.839,0.8,-0.254488,
0.126,-14.3395,0.7,-0.254488,
0.128,-14.8418,0.8,-0.250666,
0.13,-15.3502,0.7,-0.253333,
0.132,-15.866,0.7,-0.256622,
0.134,-16.3854,0.6,-0.258844,
0.136,-16.9151,0.6,-0.263111,
0.138,-17.4541,0.6,-0.270755,
0.14,-18.0016,0.6,-0.273422,
0.142,-18.5613,0.6,-0.279466,
0.144,-19.135,0.6,-0.286488,
0.146,-19.7209,0.6,-0.295111,
0.148,-20.3148,0.7,-0.297333,
0.15,-20.9239,0.8,-0.308088,
0.152,-21.5495,0.8,-0.313511,
0.154,-22.1922,0.9,-0.320622,
0.156,-22.8435,0.9,-0.328266,
0.158,-23.5021,1,-0.3304,
0.16,-24.1643,1,-0.328266,
0.162,-24.818,1.1,-0.330933,
0.164,-25.4674,1,-0.322844,
0.166,-26.0985,0.9,-0.315733,
0.168,-26.729,0.9,-0.314133,
0.17,-27.3589,0.9,-0.3104,
0.172,-27.9869,0.7,-0.313066,
0.174,-28.6168,0.6,-0.312533,
0.176,-29.2577,0.6,-0.321777,
0.178,-29.9077,0.4,-0.327111,
0.18,-30.5736,0.3,-0.338577,
0.182,-31.2554,0.3,-0.346133,
0.184,-31.9634,0.3,-0.3576,
0.186,-32.7007,0.4,-0.367911,
0.188,-33.4618,0.4,-0.379288,
0.19,-34.2436,0.5,-0.393866,
0.192,-35.0334,0.6,-0.396,
0.194,-35.8269,0.6,-0.399288,
0.196,-36.6289,0.6,-0.403111,
0.198,-37.426,0.6,-0.400888,
0.2,-38.2298,0.5,-0.400888,
0.202,-39.0422,0.5,-0.407466,
0.204,-39.8668,0.6,-0.414488,
0.206,-40.7012,0.6,-0.415644,
0.208,-41.5526,0.6,-0.428622,
0.21,-42.423,0.6,-0.438933,
0.212,-43.3013,0.8,-0.441155,
0.214,-44.1936,0.9,-0.447022,
0.216,-45.0768,0.9,-0.440533,
0.218,-45.9612,0.8,-0.443288,
0.22,-46.8425,0.9,-0.438399,
0.222,-47.7178,0.8,-0.436799,
0.224,-48.6003,0.8,-0.444355,
0.226,-49.4896,0.8,-0.443822,
0.228,-50.3893,0.8,-0.449777,
0.23,-51.303,0.8,-0.456888,
0.232,-52.2374,0.8,-0.468711,
0.234,-53.181,0.9,-0.471999,
0.236,-54.1271,0.8,-0.473155,
0.238,-55.0786,0.7,-0.474755,
0.24,-56.0216,0.7,-0.472533,
0.242,-56.9701,0.6,-0.474222,
0.244,-57.9259,0.5,-0.480711,
0.246,-58.9,0.6,-0.488266,
0.248,-59.8967,0.6,-0.500711,
0.25,-60.9123,0.7,-0.508355,
0.252,-61.9487,0.7,-0.521333,
0.254,-62.9942,0,-0.519733,
0.256,-64.0257,-4.8,-0.506133,
0.258,-65.0163,3.8,-0.490933,
0.26,-65.8421,1.4,-0.413955,
0.262,-66.6332,0,-0.383022,
0.264,-67.2392,9.2,-0.285866,
0.266,-67.6647,0.6,-0.194844,
0.268,-67.9064,0.2,-0.103111,
0.27,-67.9888,-0.4,-0.026044,
0.272,-67.9466,-2,0.035822,
0.274,-67.7989,-1.5,0.085777,
0.276,-67.5786,-2,0.117688,
0.278,-67.3094,-3,0.1416,
0.28,-67.0097,-3.8,0.148177,
0.282,-66.6997,-4.1,0.153511,
0.284,-66.4006,-4.8,0.145955,
0.286,-66.1296,-5.2,0.131288,
0.288,-65.8934,-5.4,0.113955,
0.29,-65.7097,-5.5,0.087911,
0.292,-65.5803,-5.8,0.059644,
0.294,-65.5107,-5.9,0.029866,
0.296,-65.5046,-5.6,-0.0032,
0.298,-65.5589,-5.6,-0.031999,
0.3,-65.6609,-5.6,-0.056444,
0.302,-65.8147,-5.6,-0.078666,
0.304,-66.0014,-5.8,-0.097066,
0.306,-66.2248,-5.9,-0.115022,
0.308,-66.4745,-6,-0.126399,
0.31,-66.7552,-6.3,-0.1432,
0.312,-67.0604,-6.6,-0.157333,
0.314,-67.3906,-6.8,-0.167111,
0.316,-67.7318,-7.2,-0.172533,
0.318,-68.0791,-7.6,-0.172533,
0.32,-68.4245,-8.1,-0.172444,
0.322,-68.7517,-8.6,-0.161688,
0.324,-69.055,-9.3,-0.149688,
0.326,-69.3401,-10.1,-0.138933,
0.328,-69.6001,-10.9,-0.128088,
0.33,-69.8412,-11.6,-0.116711,
0.332,-70.0578,-12.7,-0.104088,
0.334,-70.258,-19.5,-0.095466,
0.336,-70.4283,-25.5,-0.081866,
0.338,-70.4985,-28.2,-0.044977,
0.34,-70.5199,-28.8,-0.005955,
0.342,-70.4735,-24.6,0.028177,
0.344,-70.3972,-20.6,0.039644,
0.346,-70.3044,-17.2,0.044533,
0.348,-70.2165,-15.3,0.044,
0.35,-70.1402,-13.3,0.037511,
0.352,-70.067,-11.8,0.032533,
0.354,-70.0108,-11.9,0.024444,
0.356,-69.9614,-11.8,0.020088,
0.358,-69.9095,-11.5,0.026044,
