Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.1599,1.2,-0.005422,
0.002,-0.1562,1.2,0.000533,
0.004,-0.1587,1.2,-0.001155,
0.006,-0.1593,1.1,-0.001155,
0.008,-0.1574,1.1,0.000533,
0.01,-0.1593,1.2,0,
0.012,-0.1599,1.1,0.000533,
0.014,-0.1635,1.1,-0.0016,
0.016,-0.1641,1.1,-0.001066,
0.018,-0.1666,1.2,-0.001066,
0.02,-0.1733,1.1,-0.004888,
0.022,-0.1776,1.2,-0.000533,
0.024,-0.1788,1.2,-0.000533,
0.026,-0.1818,1.1,-0.000533,
0.028,-0.1885,1,-0.001066,
0.03,-0.2001,0.7,-0.007111,
0.032,-0.23,0.4,-0.020622,
0.034,-0.2825,0.3,-0.030399,
0.036,-0.3539,0.3,-0.040177,
0.038,-0.4472,0.3,-0.0488,
0.04,-0.5675,0.3,-0.058577,
0.042,-0.7085,0.4,-0.071644,
0.044,-0.8598,0.4,-0.079733,
0.046,-1.0362,0.5,-0.088977,
0.048,-1.2248,0.6,-0.092711,
0.05,-1.4232,0.7,-0.099288,
0.052,-1.635,0.8,-0.106844,
0.054,-1.8608,0.9,-0.112799,
0.056,-2.0873,0.9,-0.116711,
0.058,-2.321,1,-0.119911,
0.06,-2.5646,1,-0.123733,
0.062,-2.802,1.1,-0.123733,
0.064,-3.04,1.1,-0.120977,
0.066,-3.2878,1.1,-0.124799,
0.068,-3.532,1.1,-0.119911,
0.07,-3.7749,1,-0.123199,
0.072,-4.0276,1,-0.125866,
0.074,-4.2796,0.9,-0.125866,
0.076,-4.5384,0.9,-0.129066,
0.078,-4.8064,0.9,-0.131288,
0.08,-5.0816,0.8,-0.139377,
0.082,-5.3642,0.8,-0.1432,
0.084,-5.6529,0.7,-0.146488,
0.086,-5.9599,0.7,-0.152977,
0.088,-6.27,0.7,-0.1568,
0.09,-6.5959,0.7,-0.164355,
0.092,-6.9316,0.7,-0.170311,
0.094,-7.2777,0.7,-0.1736,
0.096,-7.6323,0.7,-0.177955,
0.098,-8.0004,0.6,-0.183377,
0.1,-8.3824,0.7,-0.189333,
0.102,-8.7767,0.7,-0.196888,
0.104,-9.1857,0.7,-0.204533,
0.106,-9.6062,0.7,-0.211644,
0.108,-10.0383,0.7,-0.216444,
0.11,-10.4802,0.7,-0.224088,
0.112,-10.9398,0.7,-0.231111,
0.114,-11.4061,0.8,-0.234399,
0.116,-11.8797,0.9,-0.235999,
0.118,-12.3729,0.9,-0.245777,
0.12,-12.8606,0.9,-0.244711,
0.122,-13.3574,0.9,-0.250133,
0.124,-13.8579,0.9,-0.252266,
0.126,-14.3547,0.8,-0.250133,
0.128,-14.857,0.8,-0.250044,
0.13,-15.3661,0.7,-0.253422,
0.132,-15.8794,0.7,-0.256088,
0.134,-16.3957,0.7,-0.258222,
0.136,-16.928,0.6,-0.266933,
