Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.1593,1.2,-0.001155,
0.002,-0.1587,1.3,0.0016,
0.004,-0.1568,1.2,0.001066,
0.006,-0.1599,1.2,-0.000533,
0.008,-0.1617,1.2,-0.002133,
0.01,-0.1635,1.2,-0.0032,
0.012,-0.1629,1.2,0.000533,
0.014,-0.1666,1.2,-0.0016,
0.016,-0.1672,1.2,-0.003288,
0.018,-0.1666,1.1,-0.000533,
0.02,-0.1764,1.1,-0.006577,
0.022,-0.1812,1.2,-0.004888,
0.024,-0.1843,1.2,-0.000533,
0.026,-0.1885,1.1,-0.003733,
0.028,-0.1909,1.1,-0.0016,
0.03,-0.2025,0.8,-0.005422,
0.032,-0.2306,0.5,-0.017422,
0.034,-0.28,0.3,-0.027111,
0.036,-0.3508,0.3,-0.036888,
0.038,-0.4491,0.3,-0.051555,
0.04,-0.5705,0.3,-0.063466,
0.042,-0.7079,0.3,-0.073777,
0.044,-0.866,0.4,-0.080355,
0.046,-1.0368,0.5,-0.086755,
0.048,-1.2248,0.6,-0.093866,
0.05,-1.4238,0.7,-0.102488,
0.052,-1.6301,0.8,-0.104711,
0.054,-1.8511,0.9,-0.110755,
0.056,-2.0763,0.9,-0.115555,
0.058,-2.3094,1,-0.116622,
0.06,-2.5481,1.1,-0.117244,
0.062,-2.7947,1.2,-0.125866,
0.064,-3.0345,1.2,-0.123644,
0.066,-3.2836,1.2,-0.123199,
0.068,-3.5259,1.1,-0.122666,
0.07,-3.7798,1,-0.125866,
0.072,-4.0318,1.1,-0.128533,
0.074,-4.2833,1,-0.126399,
0.076,-4.5427,1,-0.131822,
0.078,-4.8088,0.9,-0.135644,
0.08,-5.0816,0.9,-0.138311,
0.082,-5.363,0.8,-0.1416,
0.084,-5.6493,0.7,-0.145955,
0.086,-5.9514,0.8,-0.151377,
0.088,-6.267,0.8,-0.158488,
0.09,-6.588,0.7,-0.161688,
0.092,-6.9237,0.8,-0.166577,
0.094,-7.2746,0.7,-0.171911,
0.096,-7.6317,0.7,-0.178488,
0.098,-8.0028,0.7,-0.185511,
0.1,-8.3879,0.7,-0.194755,
0.102,-8.784,0.8,-0.200711,
0.104,-9.1936,0.8,-0.209422,
0.106,-9.6105,0.8,-0.210577,
0.108,-10.042,0.8,-0.214311,
0.11,-10.49,0.9,-0.223022,
0.112,-10.9465,0.8,-0.227288,
0.114,-11.4189,0.9,-0.236533,
0.116,-11.8974,0.9,-0.243022,
0.118,-12.3833,0.9,-0.245244,
0.12,-12.8758,0.9,-0.250044,
0.122,-13.3739,0.9,-0.249599,
0.124,-13.8768,0.9,-0.251199,
0.126,-14.3797,0.8,-0.251111,
0.128,-14.8833,0.9,-0.249066,
0.13,-15.3929,0.8,-0.253333,
0.132,-15.905,0.7,-0.255555,
0.134,-16.4256,0.6,-0.262044,
0.136,-16.9536,0.6,-0.263644,
0.138,-17.4938,0.6,-0.269688,
0.14,-18.0406,0.6,-0.273422,
0.142,-18.6022,0.5,-0.2816,
0.144,-19.1771,0.6,-0.289155,
0.146,-19.7576,0.7,-0.291911,
0.148,-20.3551,0.7,-0.3,
0.15,-20.9667,0.8,-0.307644,
0.152,-21.5892,0.8,-0.314133,
0.154,-22.2295,0.9,-0.319555,
0.156,-22.8826,1,-0.327733,
0.158,-23.5423,1,-0.328177,
0.16,-24.2027,1.1,-0.326044,
0.162,-24.854,1.1,-0.325511,
0.164,-25.5004,1,-0.321244,
0.166,-26.1382,0.9,-0.317955,
0.168,-26.7687,0.9,-0.313066,
0.17,-27.3967,0.9,-0.311911,
0.172,-28.0235,0.7,-0.313511,
0.174,-28.6553,0.6,-0.316888,
0.176,-29.2937,0.5,-0.322311,
0.178,-29.9468,0.4,-0.3288,
0.18,-30.609,0.4,-0.335288,
0.182,-31.2938,0.4,-0.344533,
0.184,-32.0091,0.4,-0.360177,
0.186,-32.7446,0.4,-0.371644,
0.188,-33.5094,0.4,-0.384088,
0.19,-34.2882,0.6,-0.388977,
