Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.1556,1.1,0.002133,
0.002,-0.1599,1.1,0,
0.004,-0.1599,1.1,0.000533,
0.006,-0.158,1.1,0.001155,
0.008,-0.1611,1.1,-0.0016,
0.01,-0.1617,1.1,0.002133,
0.012,-0.1629,1.1,-0.0016,
0.014,-0.1648,1.1,-0.002222,
0.016,-0.1641,1.1,-0.0016,
0.018,-0.1654,1.1,0.002133,
0.02,-0.1715,1.1,-0.004888,
0.022,-0.177,1.1,-0.002222,
0.024,-0.1812,1.2,-0.000533,
0.026,-0.1831,1.1,-0.002755,
0.028,-0.1861,1,-0.0016,
0.03,-0.1921,0.9,0,
0.032,-0.2165,0.3,-0.012977,
0.034,-0.2605,0.3,-0.026577,
0.036,-0.324,0.2,-0.036355,
0.038,-0.4106,0.2,-0.045511,
0.04,-0.5229,0.3,-0.058044,
0.042,-0.6517,0.3,-0.067822,
0.044,-0.8,0.4,-0.075377,
0.046,-0.9709,0.5,-0.084622,
0.048,-1.1492,0.6,-0.090666,
0.05,-1.3426,0.6,-0.098133,
0.052,-1.5489,0.7,-0.103555,
0.054,-1.7656,0.8,-0.109599,
0.056,-1.9914,0.9,-0.113333,
0.058,-2.2252,1,-0.115555,
0.06,-2.4602,1.1,-0.118844,
0.062,-2.6958,1.1,-0.120444,
0.064,-2.9332,1.1,-0.114488,
0.066,-3.1755,1.1,-0.120444,
0.068,-3.4178,1,-0.120977,
0.07,-3.6669,1,-0.123199,
0.072,-3.9128,1,-0.125333,
0.074,-4.1655,1,-0.125333,
0.076,-4.42,0.9,-0.123111,
0.078,-4.6849,0.9,-0.130755,
0.08,-4.9553,0.8,-0.134044,
0.082,-5.2422,0.8,-0.145422,
0.084,-5.5248,0.8,-0.143822,
0.086,-5.8257,0.7,-0.150844,
0.088,-6.14,0.7,-0.1584,
0.09,-6.4586,0.7,-0.161155,
0.092,-6.7906,0.7,-0.167111,
0.094,-7.133,0.7,-0.170311,
0.096,-7.4864,0.6,-0.181155,
0.098,-7.8496,0.7,-0.183911,
0.1,-8.2268,0.6,-0.1904,
0.102,-8.6144,0.7,-0.198044,
0.104,-9.0184,0.7,-0.204,
0.106,-9.4347,0.7,-0.208888,
0.108,-9.8583,0.7,-0.214311,
0.11,-10.2965,0.8,-0.219733,
0.112,-10.7506,0.8,-0.227911,
0.114,-11.212,0.8,-0.228888,
0.116,-11.6844,0.8,-0.234933,
0.118,-12.1684,0.8,-0.240266,
0.12,-12.6586,0.8,-0.245244,
0.122,-13.1554,0.8,-0.247999,
0.124,-13.6522,0.9,-0.251199,
0.126,-14.1496,0.8,-0.248444,
0.128,-14.6544,0.8,-0.253333,
0.13,-15.1628,0.8,-0.253866,
0.132,-15.67,0.7,-0.256622,
0.134,-16.1833,0.6,-0.256622,
0.136,-16.7088,0.6,-0.262577,
0.138,-17.2417,0.6,-0.269688,
0.14,-17.7855,0.5,-0.273422,
0.142,-18.3397,0.6,-0.278844,
0.144,-18.9079,0.6,-0.284266,
0.146,-19.4878,0.6,-0.288622,
0.148,-20.0755,0.6,-0.292355,
0.15,-20.6841,0.7,-0.304977,
0.152,-21.2987,0.8,-0.305422,
0.154,-21.9371,0.8,-0.315733,
0.156,-22.5878,1,-0.323377,
0.158,-23.2451,1,-0.329866,
0.16,-23.9098,1,-0.333688,
0.162,-24.5647,1,-0.324977,
0.164,-25.2147,1,-0.324444,
0.166,-25.8531,0.9,-0.317333,
0.168,-26.4903,0.9,-0.315733,
0.17,-27.1202,0.9,-0.312444,
0.172,-27.7489,0.8,-0.3152,
0.174,-28.3769,0.5,-0.316266,
0.176,-29.0123,0.5,-0.319022,
