Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3112,1.3,0.000533,
0.002,-0.3143,1.2,0.003733,
0.004,-0.3234,1.1,-0.005955,
0.006,-0.3417,0.6,-0.010844,
0.008,-0.379,0.5,-0.021155,
0.01,-0.44,0.5,-0.034755,
0.012,-0.5236,0.3,-0.041777,
0.014,-0.6329,0.3,-0.058044,
0.016,-0.7714,0.2,-0.074311,
0.018,-0.9301,0.2,-0.081866,
0.02,-1.1132,0.2,-0.094933,
0.022,-1.3281,0.2,-0.104177,
0.024,-1.5728,0.3,-0.124177,
0.026,-1.8365,0.3,-0.137777,
0.028,-2.1234,0.3,-0.145422,
0.03,-2.4475,0.3,-0.161155,
0.032,-2.7905,0.3,-0.178488,
0.034,-3.1518,0.4,-0.1888,
0.036,-3.54,0.4,-0.198577,
0.038,-3.9465,0.4,-0.204533,
0.04,-4.3749,0.5,-0.217511,
0.042,-4.8272,0.4,-0.226755,
0.044,-5.3015,0.4,-0.239288,
0.046,-5.7903,0.3,-0.249511,
0.048,-6.3067,0.3,-0.262044,
0.05,-6.8524,0.4,-0.276177,
0.052,-7.4145,0.3,-0.282666,
0.054,-7.9998,0.2,-0.296177,
0.056,-8.6175,0.2,-0.307644,
0.058,-9.273,0.1,-0.331466,
0.06,-9.9505,0.1,-0.346666,
0.062,-10.6677,0.1,-0.361866,
0.064,-11.4153,0.2,-0.3776,
0.066,-12.1948,0.3,-0.3928,
0.068,-13.0059,0.2,-0.409066,
0.07,-13.8317,0.2,-0.416088,
0.072,-14.6661,0.1,-0.420444,
0.074,-15.5236,0,-0.432355,
0.076,-16.3964,0,-0.440533,
0.078,-17.2936,0,-0.450222,
0.08,-18.2238,0,-0.466577,
0.082,-19.187,0,-0.484533,
0.084,-20.1855,0,-0.502933,
0.086,-21.2335,0.1,-0.528977,
0.088,-22.3297,0.2,-0.559911,
0.09,-23.471,0.5,-0.576177,
0.092,-24.6295,0.8,-0.577333,
0.094,-25.7775,0.7,-0.569066,
0.096,-26.9152,0.6,-0.564711,
0.098,-28.0377,0.5,-0.560444,
0.1,-29.1363,0.9,-0.541955,
0.102,-30.2532,2,-0.5512,
0.104,-31.3622,1.6,-0.553866,
0.106,-32.4719,1.7,-0.557244,
0.108,-33.5955,1.9,-0.560444,
0.11,-34.7149,2,-0.558222,
0.112,-35.8019,2,-0.5392,
0.114,-36.8475,2.1,-0.518666,
0.116,-37.857,2,-0.500177,
0.118,-38.8348,2,-0.483999,
0.12,-39.793,2,-0.475199,
0.122,-40.7318,2,-0.468266,
0.124,-41.6601,2,-0.463288,
0.126,-42.5695,2,-0.454044,
0.128,-43.468,2.2,-0.444888,
0.13,-44.3359,2.3,-0.429155,
0.132,-45.1715,2.3,-0.413422,
0.134,-45.9704,2.3,-0.398222,
0.136,-46.737,2.2,-0.380355,
0.138,-47.4658,2.3,-0.364088,
0.14,-48.1634,2.3,-0.345066,
0.142,-48.8427,2.2,-0.335822,
0.144,-49.4982,2.3,-0.324444,
0.146,-50.1293,2.2,-0.312977,
0.148,-50.7434,2.2,-0.303822,
0.15,-51.3305,2.1,-0.291288,
0.152,-51.8987,2.1,-0.279911,
0.154,-52.4493,2.1,-0.276177,
0.156,-52.9724,2.2,-0.260977,
0.158,-53.4796,2.1,-0.253955,
0.16,-53.955,2.2,-0.234933,
0.162,-54.4097,2,-0.224622,
0.164,-54.837,2,-0.212711,
0.166,-55.2429,2.1,-0.201866,
0.168,-55.6188,2,-0.187111,
0.17,-55.9765,2,-0.177422,
0.172,-56.3104,2.1,-0.164444,
0.174,-56.6247,2,-0.1568,
0.176,-56.9116,2.1,-0.141066,
0.178,-57.1771,2,-0.131822,
0.18,-57.4218,2.1,-0.121511,
0.182,-57.6397,2.1,-0.107377,
0.184,-57.8375,2.1,-0.094933,
0.186,-58.0126,2.1,-0.084088,
0.188,-58.1622,2.1,-0.072177,
0.19,-58.2873,2.1,-0.060799,
0.192,-58.3917,2.2,-0.050488,
0.194,-58.468,2.2,-0.035288,
0.196,-58.5198,2.2,-0.022222,
0.198,-58.5461,2.2,-0.008177,
0.2,-58.5656,1.1,-0.007555,
0.202,-58.5894,0.7,-0.012977,
0.204,-58.6285,0.7,-0.021155,
0.206,-58.6785,0.5,-0.027644,
0.208,-58.742,0.4,-0.035288,
0.21,-58.8226,0.3,-0.041244,
0.212,-58.9251,0.2,-0.051022,
0.214,-59.0502,0.1,-0.065066,
0.216,-59.201,0,-0.0776,
0.218,-59.3756,0,-0.090666,
0.22,-59.5855,0,-0.110133,
0.222,-59.8229,0,-0.124711,
0.224,-60.0878,0,-0.135644,
0.226,-60.39,0,-0.153066,
0.228,-60.7269,0,-0.169866,
0.23,-61.0943,0,-0.184444,
0.232,-61.4929,0.1,-0.204533,
0.234,-61.9164,0,-0.216444,
0.236,-62.376,0.1,-0.232177,
0.238,-62.8588,0.1,-0.242488,
0.24,-63.3599,0,-0.250666,
0.242,-63.8781,-6.6,-0.257688,
0.244,-64.3902,-0.3,-0.257155,
0.246,-64.9218,-1.1,-0.267466,
0.248,-65.4663,-3,-0.275644,
0.25,-65.9783,-2.7,-0.266933,
0.252,-66.4965,-4.3,-0.256622,
0.254,-66.9891,-2.8,-0.244177,
0.256,-67.4548,-4.5,-0.230577,
0.258,-67.8973,-6.9,-0.220266,
0.26,-68.3209,-7.3,-0.207822,
0.262,-68.7237,-8.1,-0.200177,
0.264,-69.1046,-8.8,-0.1888,
0.266,-69.4598,-9.6,-0.175822,
0.268,-69.7888,-10.7,-0.163377,
0.27,-70.0964,-11.4,-0.149777,
0.272,-70.3686,-21.9,-0.131288,
0.274,-70.5731,-31.9,-0.0928,
0.276,-70.7037,-38.3,-0.053688,
0.278,-70.7525,-40.8,-0.0168,
0.28,-70.7336,-39.5,0.012977,
0.282,-70.6982,-36.2,0.0184,
0.284,-70.6622,-33.6,0.017333,
0.286,-70.6359,-32.3,0.010844,
0.288,-70.6402,-31.9,-0.003822,
0.29,-70.6445,-32.4,-0.004355,
0.292,-70.6555,-33.1,-0.007644,
0.294,-70.6597,-33.6,-0.002666,
0.296,-70.6658,-34,-0.001066,
0.298,-70.6762,-34.2,-0.011911,
0.3,-70.6585,-34.3,-0.002133,
0.302,-70.6512,-34,0.002133,
0.304,-70.6469,-33.7,0.004355,
0.306,-70.6335,-33.2,0.007022,
0.308,-70.6195,-32,0.008622,
0.31,-70.5975,-30.3,0.011377,
0.312,-70.5596,-28.1,0.016266,
0.314,-70.5114,-25.3,0.026044,
0.316,-70.4559,-22.3,0.029244,
0.318,-70.3839,-18.9,0.036888,
0.32,-70.2984,-15.5,0.045066,
0.322,-70.2032,-12.6,0.050488,
0.324,-70.0915,-10,0.059644,
0.326,-69.9621,-10.2,0.068888,
0.328,-69.8028,-9.6,0.081955,
0.33,-69.6118,-8.7,0.101422,
0.332,-69.3792,-8,0.120444,
0.334,-69.1064,-7.2,0.144266,
0.336,-68.7908,-6.6,0.164977,
0.338,-68.4265,-5.8,0.186044,
0.34,-68.0181,-4.9,0.209422,
0.342,-67.5634,-4,0.233333,
0.344,-67.0666,-3.2,0.251733,
0.346,-66.5258,-2.3,0.272355,
0.348,-65.9527,-1.5,0.285955,
0.35,-65.3771,-2.5,0.294666,
0.352,-64.7943,-1.8,0.288088,
0.354,-64.2224,-0.8,0.2832,
0.356,-63.6761,0,0.269066,
0.358,-63.1518,0,0.256622,
0.36,-62.6562,-0.1,0.241422,
0.362,-62.1954,-0.3,0.230044,
0.364,-61.7687,-0.3,0.211111,
0.366,-61.3751,-0.2,0.197422,
0.368,-61.0192,-0.1,0.1736,
0.37,-60.697,0,0.157866,
0.372,-60.407,0,0.14,
0.374,-60.1446,0,0.126933,
0.376,-59.9145,0,0.109599,
0.378,-59.7125,0.2,0.098755,
0.38,-59.5312,0,0.086844,
0.382,-59.378,0,0.074844,
0.384,-59.2431,-0.2,0.064533,
0.386,-59.1247,0,0.058044,
0.388,-59.0295,0,0.046133,
