Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3081,1.3,0.001688,
0.002,-0.3148,1.3,-0.001066,
0.004,-0.324,0.9,-0.007022,
0.006,-0.346,0.6,-0.015199,
0.008,-0.3875,0.5,-0.022311,
0.01,-0.4509,0.4,-0.031466,
0.012,-0.5443,0.3,-0.047733,
0.014,-0.6572,0.3,-0.059644,
0.016,-0.7964,0.3,-0.071644,
0.018,-0.9618,0.2,-0.081955,
0.02,-1.1541,0.2,-0.098222,
0.022,-1.375,0.2,-0.112266,
0.024,-1.6198,0.3,-0.121511,
0.026,-1.895,0.3,-0.137777,
0.028,-2.1966,0.3,-0.150844,
0.03,-2.5188,0.4,-0.158933,
0.032,-2.8661,0.3,-0.174666,
0.034,-3.2427,0.4,-0.1888,
0.036,-3.6382,0.5,-0.199111,
0.038,-4.0545,0.4,-0.210577,
0.04,-4.4872,0.4,-0.221333,
0.042,-4.9444,0.4,-0.231199,
0.044,-5.4217,0.4,-0.238755,
0.046,-5.9197,0.4,-0.253333,
0.048,-6.4385,0.4,-0.263111,
0.05,-6.9872,0.3,-0.276177,
0.052,-7.5542,0.2,-0.2864,
0.054,-8.1475,0.2,-0.301155,
0.056,-8.7725,0.1,-0.317955,
0.058,-9.4274,0.2,-0.330933,
0.06,-10.114,0.1,-0.346133,
0.062,-10.8367,0.2,-0.364088,
0.064,-11.5954,0.2,-0.383111,
0.066,-12.3821,0.2,-0.400355,
0.068,-13.1908,0.2,-0.406311,
0.07,-14.0215,0.2,-0.412888,
0.072,-14.8644,0.1,-0.418844,
0.074,-15.7226,0,-0.430844,
0.076,-16.6021,0,-0.443822,
0.078,-17.506,0,-0.454133,
0.08,-18.4429,0,-0.470933,
0.082,-19.4152,0,-0.490488,
0.084,-20.421,0.1,-0.510488,
0.086,-21.4727,0.2,-0.530577,
0.088,-22.5853,0.3,-0.558755,
0.09,-23.734,0.6,-0.577777,
0.092,-24.8955,0.8,-0.582133,
0.094,-26.0393,0.7,-0.567466,
0.096,-27.174,0.6,-0.565866,
0.098,-28.2909,0.4,-0.563644,
0.1,-29.3999,2.5,-0.5528,
0.102,-30.5108,1.6,-0.555022,
0.104,-31.6198,1.8,-0.558311,
0.106,-32.7343,1.8,-0.559911,
0.108,-33.8592,1.9,-0.565866,
0.11,-34.9688,2.1,-0.551822,
0.112,-36.0473,2,-0.535555,
0.114,-37.0842,2,-0.511022,
0.116,-38.0858,2.1,-0.496888,
0.118,-39.0612,2,-0.486133,
0.12,-40.0145,2,-0.474666,
0.122,-40.9502,2,-0.466044,
0.124,-41.8725,2,-0.459555,
0.126,-42.7868,2.2,-0.461155,
0.128,-43.6699,2.2,-0.440533,
0.13,-44.5348,2.3,-0.425866,
0.132,-45.357,2.3,-0.408533,
0.134,-46.1449,2.4,-0.390044,
0.136,-46.9005,2.3,-0.373777,
0.138,-47.625,2.2,-0.358044,
0.14,-48.3202,2.3,-0.344533,
0.142,-48.9879,2.2,-0.3304,
0.144,-49.6404,2.3,-0.322844,
0.146,-50.266,2.2,-0.310311,
0.148,-50.8733,2.2,-0.3016,
0.15,-51.455,2.2,-0.290311,
0.152,-52.0208,2.2,-0.280533,
0.154,-52.5597,2.2,-0.264711,
0.156,-53.0797,2.2,-0.257155,
0.158,-53.5766,2.1,-0.242577,
0.16,-54.049,2.1,-0.234399,
0.162,-54.4939,2.1,-0.221333,
0.164,-54.9157,2,-0.207288,
0.166,-55.3167,2,-0.198044,
0.168,-55.6933,2.1,-0.185066,
0.17,-56.046,2.1,-0.174133,
0.172,-56.3732,2.1,-0.162755,
0.174,-56.6778,2.1,-0.149777,
0.176,-56.961,2,-0.138933,
0.178,-57.2222,2,-0.129688,
