Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3044,1.1,0,
0.002,-0.3056,1.2,0.001155,
0.004,-0.3087,1.1,-0.000533,
0.006,-0.3069,1.2,0,
0.008,-0.3099,1.2,0.001066,
0.01,-0.3124,1.1,-0.001155,
0.012,-0.3142,1.1,-0.001066,
0.014,-0.3215,1,-0.005422,
0.016,-0.3282,0.6,-0.004355,
0.018,-0.3557,0.5,-0.015199,
0.02,-0.4039,0.5,-0.022222,
0.022,-0.4704,0.4,-0.035733,
0.024,-0.551,0.5,-0.042844,
0.026,-0.6481,0.5,-0.054844,
0.028,-0.7543,0.6,-0.054311,
0.03,-0.8745,0.7,-0.061866,
0.032,-1.0063,0.8,-0.067288,
0.034,-1.14,0.8,-0.065688,
0.036,-1.284,0.8,-0.072088,
0.038,-1.4415,0.9,-0.078666,
0.04,-1.5965,0.9,-0.081866,
0.042,-1.7583,1,-0.0792,
0.044,-1.928,1,-0.082488,
0.046,-2.1019,1,-0.090044,
0.048,-2.2759,1,-0.089511,
0.05,-2.4571,1,-0.090577,
0.052,-2.6335,0.9,-0.092711,
0.054,-2.8209,1,-0.0928,
0.056,-3.0138,0.9,-0.098755,
0.058,-3.2091,0.9,-0.099822,
0.06,-3.4075,0.9,-0.100444,
0.062,-3.6199,0.9,-0.107999,
0.064,-3.8316,0.8,-0.108977,
0.066,-4.0556,0.9,-0.111733,
0.068,-4.2888,0.7,-0.116622,
0.07,-4.525,0.7,-0.118844,
0.072,-4.7759,0.7,-0.124266,
0.074,-5.0353,0.7,-0.129688,
0.076,-5.3032,0.7,-0.133422,
0.078,-5.5827,0.7,-0.140977,
0.08,-5.8757,0.7,-0.1448,
0.082,-6.1785,0.6,-0.1536,
0.084,-6.491,0.7,-0.156266,
0.086,-6.8138,0.8,-0.161688,
0.088,-7.1452,0.7,-0.168177,
0.09,-7.4864,0.7,-0.170844,
0.092,-7.8398,0.6,-0.177422,
0.094,-8.2012,0.8,-0.183377,
0.096,-8.5759,0.7,-0.190933,
0.098,-8.9604,0.7,-0.193688,
0.1,-9.3541,0.8,-0.198577,
0.102,-9.7569,0.9,-0.199644,
0.104,-10.1708,0.9,-0.207822,
0.106,-10.5943,0.8,-0.212088,
0.108,-11.0295,0.8,-0.216444,
0.11,-11.4739,0.9,-0.222488,
0.112,-11.9267,0.8,-0.229422,
0.114,-12.39,0.8,-0.231644,
0.116,-12.8581,0.8,-0.238133,
0.118,-13.3306,0.8,-0.238222,
0.12,-13.8115,0.7,-0.240355,
0.122,-14.29,0.7,-0.237066,
0.124,-14.7771,0.7,-0.244177,
0.126,-15.2715,0.7,-0.249599,
0.128,-15.7652,0.6,-0.248977,
0.13,-16.2731,0.6,-0.253422,
0.132,-16.787,0.5,-0.255555,
0.134,-17.3131,0.6,-0.2648,
0.136,-17.8484,0.5,-0.268622,
0.138,-18.3946,0.5,-0.273955,
0.14,-18.9525,0.6,-0.279911,
0.142,-19.5226,0.6,-0.285955,
0.144,-20.1012,0.7,-0.290844,
0.146,-20.6957,0.7,-0.297333,
0.148,-21.3011,0.8,-0.303288,
0.15,-21.9219,1,-0.308711,
0.152,-22.5591,0.9,-0.321777,
0.154,-23.1975,1,-0.319555,
0.156,-23.8469,1,-0.326577,
0.158,-24.4859,1,-0.321155,
0.16,-25.1232,1,-0.317955,
0.162,-25.7506,0.9,-0.313066,
0.164,-26.3738,0.8,-0.308711,
0.166,-26.9933,0.8,-0.309244,
0.168,-27.6073,0.7,-0.307644,
0.17,-28.2237,0.6,-0.308088,
0.172,-28.8445,0.5,-0.312,
0.174,-29.4774,0.5,-0.317422,
0.176,-30.1195,0.3,-0.323377,
0.178,-30.7799,0.3,-0.331466,
0.18,-31.461,0.2,-0.3456,
0.182,-32.1697,0.3,-0.356977,
0.184,-32.9057,0.4,-0.366755,
0.186,-33.6632,0.4,-0.381955,
0.188,-34.4359,0.5,-0.388444,
0.19,-35.2129,0.5,-0.387911,
0.192,-36.0045,0.6,-0.393866,
0.194,-36.79,0.5,-0.393333,
0.196,-37.578,0.5,-0.3928,
0.198,-38.3708,0.5,-0.394933,
0.2,-39.1783,0.5,-0.404711,
0.202,-39.9938,0.5,-0.410755,
0.204,-40.822,0.6,-0.416088,
0.206,-41.6686,0.6,-0.424266,
0.208,-42.5328,0.7,-0.433511,
0.21,-43.405,0.8,-0.440533,
0.212,-44.2851,0.8,-0.440533,
0.214,-45.1665,0.8,-0.441599,
0.216,-46.0381,0.8,-0.436266,
0.218,-46.909,0.8,-0.435111,
0.22,-47.7739,0.8,-0.432355,
0.222,-48.6418,0.9,-0.434044,
0.224,-49.5274,0.8,-0.443733,
0.226,-50.4137,0.7,-0.444355,
0.228,-51.3213,0.7,-0.456266,
0.23,-52.2374,0.7,-0.460088,
0.232,-53.1737,0.7,-0.466577,
0.234,-54.1149,0.8,-0.472088,
0.236,-55.056,0.8,-0.469244,
0.238,-55.9978,0.6,-0.470933,
0.24,-56.942,0.5,-0.470399,
0.242,-57.8948,0.5,-0.477511,
0.244,-58.8622,0.5,-0.485599,
0.246,-59.8509,0.5,-0.494222,
0.248,-60.8641,0.7,-0.507822,
0.25,-61.8968,0.7,-0.520266,
0.252,-62.9405,0.7,-0.522399,
0.254,-63.9769,-35.8,-0.512711,
0.256,-64.9596,4.9,-0.489422,
0.258,-65.7762,0.5,-0.406844,
0.26,-66.5648,0.4,-0.383022,
0.262,-67.1721,0.9,-0.283733,
0.264,-67.5945,0.6,-0.190488,
0.266,-67.8447,-0.8,-0.104711,
0.268,-67.9295,0.5,-0.029777,
0.27,-67.8905,-1.5,0.028711,
0.272,-67.7477,-1.8,0.080266,
0.274,-67.5359,-1.9,0.111733,
0.276,-67.2801,-3.5,0.131288,
0.278,-66.9927,-3.5,0.145866,
0.28,-66.6936,-4.3,0.151377,
0.282,-66.4086,-4.8,0.140977,
0.284,-66.1418,-5.2,0.128088,
0.286,-65.9093,-5.6,0.109599,
0.288,-65.7146,-5.7,0.090577,
0.29,-65.5858,-5.9,0.058044,
0.292,-65.5144,-5.9,0.028711,
0.294,-65.5089,-5.5,-0.006488,
0.296,-65.5583,-5.6,-0.031466,
0.298,-65.6535,-5.5,-0.051466,
0.3,-65.7921,-5.6,-0.072177,
0.302,-65.9764,-5.8,-0.096533,
