Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3228,1.3,-0.004888,
0.002,-0.3191,1.3,-0.000533,
0.004,-0.3185,1.3,0,
0.006,-0.3228,1.3,-0.001155,
0.008,-0.3228,1.3,-0.003822,
0.01,-0.3258,1.3,-0.002666,
0.012,-0.3283,1.3,0.000533,
0.014,-0.3313,1.2,-0.0016,
0.016,-0.3423,0.7,-0.008177,
0.018,-0.3722,0.6,-0.0184,
0.02,-0.4216,0.6,-0.026044,
0.022,-0.4882,0.7,-0.034755,
0.024,-0.5706,0.7,-0.0456,
0.026,-0.667,0.7,-0.047733,
0.028,-0.7805,0.8,-0.057511,
0.03,-0.9014,0.9,-0.059111,
0.032,-1.0344,0.9,-0.067822,
0.034,-1.1705,1,-0.0672,
0.036,-1.3225,1.1,-0.075377,
0.038,-1.4727,1.1,-0.0776,
0.04,-1.635,1.1,-0.080266,
0.042,-1.7962,1.1,-0.083555,
0.044,-1.9622,1.2,-0.084088,
0.046,-2.1325,1.2,-0.087911,
0.048,-2.3076,1.2,-0.087822,
0.05,-2.484,1.2,-0.090044,
0.052,-2.6629,1.2,-0.087911,
0.054,-2.8484,1.2,-0.091111,
0.056,-3.0419,1.1,-0.098755,
0.058,-3.2341,1.1,-0.097066,
0.06,-3.4337,1,-0.099822,
0.062,-3.6443,1,-0.104711,
0.064,-3.8585,1,-0.107911,
0.066,-4.0831,0.9,-0.115555,
0.068,-4.3132,1,-0.114399,
0.07,-4.5574,0.9,-0.124799,
0.072,-4.8125,0.9,-0.130755,
0.074,-5.0725,0.9,-0.135111,
0.076,-5.3453,0.9,-0.137777,
0.078,-5.6279,0.9,-0.1416,
0.08,-5.9172,0.8,-0.147022,
0.082,-6.2243,0.8,-0.1552,
0.084,-6.5355,0.9,-0.158933,
0.086,-6.859,0.9,-0.163822,
0.088,-7.1892,0.9,-0.165955,
0.09,-7.5328,0.8,-0.171377,
0.092,-7.885,0.9,-0.176266,
0.094,-8.247,0.9,-0.181777,
0.096,-8.6223,0.9,-0.189333,
0.098,-9.0075,0.9,-0.192088,
0.1,-9.4042,0.9,-0.196977,
0.102,-9.8101,1,-0.205688,
0.104,-10.2288,1,-0.211644,
0.106,-10.6536,1,-0.217066,
0.108,-11.0857,0.9,-0.218666,
0.11,-11.5325,1.1,-0.221955,
0.112,-11.9902,1,-0.229955,
0.114,-12.4541,1,-0.232177,
0.116,-12.9241,1,-0.234933,
0.118,-13.3995,0.9,-0.238666,
0.12,-13.8787,1,-0.236533,
0.122,-14.3602,0.9,-0.239199,
0.124,-14.8485,0.8,-0.244088,
0.126,-15.338,0.8,-0.245777,
0.128,-15.8355,0.8,-0.251733,
0.13,-16.3427,0.8,-0.253955,
0.132,-16.8584,0.7,-0.261511,
0.134,-17.3851,0.7,-0.264177,
0.136,-17.921,0.7,-0.268533,
0.138,-18.4728,0.7,-0.277244,
0.14,-19.0313,0.7,-0.281066,
0.142,-19.5989,0.8,-0.285422,
0.144,-20.1812,0.8,-0.290844,
0.146,-20.775,0.9,-0.2984,
0.148,-21.3799,0.9,-0.303288,
0.15,-21.9988,1.3,-0.311466,
0.152,-22.6201,1.4,-0.311377,
0.154,-23.2415,1.5,-0.313066,
0.156,-23.8518,1.6,-0.304355,
0.158,-24.4439,1.6,-0.292977,
0.16,-25.0322,1.7,-0.291288,
0.162,-25.5944,1.6,-0.279466,
0.164,-26.1339,1.6,-0.267466,
0.166,-26.6668,1.5,-0.262044,
0.168,-27.1843,1.4,-0.257155,
0.17,-27.6842,1.3,-0.248977,
0.172,-28.1835,1.3,-0.249066,
0.174,-28.6742,1.1,-0.246844,
0.176,-29.1625,1.1,-0.244177,
0.178,-29.6538,1,-0.244088,
0.18,-30.1415,1,-0.243644,
0.182,-30.6347,1,-0.247466,
0.184,-31.1278,1,-0.245777,
0.186,-31.635,1,-0.251199,
0.188,-32.1495,1,-0.258755,
0.19,-32.6659,1.1,-0.257688,
0.192,-33.1908,1.1,-0.263111,
0.194,-33.723,1.2,-0.2712,
0.196,-34.2443,1.3,-0.261511,
0.198,-34.7692,1.2,-0.258844,
0.2,-35.2861,1.3,-0.257688,
0.202,-35.7982,1.4,-0.257155,
0.204,-36.2975,1.4,-0.248444,
0.206,-36.7901,1.4,-0.240355,
0.208,-37.2753,1.4,-0.239288,
0.21,-37.752,1.4,-0.233866,
0.212,-38.2201,1.3,-0.231644,
0.214,-38.687,1.3,-0.233244,
0.216,-39.1442,1.3,-0.229511,
0.218,-39.5971,1.3,-0.227377,
0.22,-40.0493,1.2,-0.225155,
0.222,-40.4943,1.3,-0.221333,
0.224,-40.9423,1.3,-0.221422,
0.226,-41.3817,1.3,-0.220266,
