Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3374,1.3,-0.010311,
0.002,-0.3398,1,-0.0016,
0.004,-0.3661,0.2,-0.016266,
0.006,-0.4338,0.1,-0.035822,
0.008,-0.5284,0,-0.053688,
0.01,-0.6615,0,-0.072177,
0.012,-0.8293,0,-0.090044,
0.014,-1.0344,-0.1,-0.107911,
0.016,-1.2786,-0.1,-0.123733,
0.018,-1.5679,-0.2,-0.147022,
0.02,-1.8981,-0.2,-0.1688,
0.022,-2.2734,-0.2,-0.193688,
0.024,-2.6824,-0.2,-0.206755,
0.026,-3.142,-0.1,-0.233866,
0.028,-3.6357,-0.1,-0.249511,
0.03,-4.1808,-0.1,-0.272355,
0.032,-4.7563,-0.2,-0.292355,
0.034,-5.3758,-0.1,-0.314044,
0.036,-6.0356,-0.2,-0.335822,
0.038,-6.7327,-0.2,-0.352711,
0.04,-7.4712,-0.2,-0.371644,
0.042,-8.2524,-0.3,-0.397066,
0.044,-9.0789,-0.3,-0.418844,
0.046,-9.9608,-0.2,-0.444888,
0.048,-10.8959,-0.3,-0.474755,
0.05,-11.8895,-0.1,-0.505066,
0.052,-12.9222,-0.1,-0.519199,
0.054,-13.9952,-0.2,-0.5344,
0.056,-15.089,-0.3,-0.544711,
0.058,-16.1992,-0.4,-0.560444,
0.06,-17.3564,-0.5,-0.582133,
0.062,-18.5576,-0.5,-0.607111,
0.064,-19.8143,-0.5,-0.637422,
0.066,-21.1431,-0.4,-0.675466,
0.068,-22.5658,-0.2,-0.720533,
0.07,-24.055,0,-0.749155,
0.072,-25.5602,0.2,-0.752,
0.074,-27.0439,0,-0.741066,
0.076,-28.5192,0,-0.738933,
0.078,-30.0102,0,-0.745955,
0.08,-31.5514,-0.1,-0.774755,
0.082,-33.1529,3.1,-0.824088,
0.084,-34.7972,2.1,-0.820799,
0.086,-36.3896,2.3,-0.788266,
0.088,-37.9058,2.2,-0.752533,
0.09,-39.373,2.2,-0.730755,
0.092,-40.8208,2.4,-0.7216,
0.094,-42.2466,2.5,-0.711288,
0.096,-43.6699,2.7,-0.705244,
0.098,-45.0499,2.8,-0.683555,
0.1,-46.3774,3,-0.658044,
