Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3032,1.3,0.000533,
0.002,-0.3026,1.4,-0.001066,
0.004,-0.3056,1.3,-0.0032,
0.006,-0.305,1.3,0.000533,
0.008,-0.3063,1.3,-0.001688,
0.01,-0.3087,1.3,0.0016,
0.012,-0.313,1.3,-0.001066,
0.014,-0.3172,1.2,-0.0032,
0.016,-0.3301,0.7,-0.009244,
0.018,-0.3539,0.6,-0.013066,
0.02,-0.4009,0.6,-0.024444,
0.022,-0.4643,0.6,-0.033066,
0.024,-0.5486,0.7,-0.046133,
0.026,-0.6444,0.8,-0.052622,
0.028,-0.7506,0.9,-0.054222,
0.03,-0.8745,0.9,-0.065066,
0.032,-0.9996,0.9,-0.063466,
0.034,-1.14,1,-0.069955,
0.036,-1.2859,1,-0.074311,
0.038,-1.4366,1.1,-0.076444,
0.04,-1.5965,1.1,-0.078666,
0.042,-1.7607,1.1,-0.083022,
0.044,-1.9267,1.2,-0.0792,
0.046,-2.1037,1.2,-0.088977,
0.048,-2.2765,1.2,-0.087377,
0.05,-2.4547,1.3,-0.090577,
0.052,-2.636,1.2,-0.092266,
0.054,-2.8203,1.2,-0.093866,
0.056,-3.0089,1.2,-0.0944,
0.058,-3.1999,1.1,-0.095466,
0.06,-3.402,1,-0.101511,
0.062,-3.6101,1,-0.103111,
0.064,-3.8213,1,-0.106933,
0.066,-4.0434,1,-0.110666,
0.068,-4.2772,0.9,-0.121511,
0.07,-4.5128,0.9,-0.123111,
0.072,-4.7661,1,-0.126933,
0.074,-5.0206,0.9,-0.129688,
0.076,-5.2898,0.9,-0.135644,
0.078,-5.5669,0.9,-0.1384,
0.08,-5.8562,0.9,-0.144888,
0.082,-6.1601,0.9,-0.154044,
0.084,-6.4696,0.9,-0.1552,
0.086,-6.7919,0.9,-0.162844,
0.088,-7.1233,0.9,-0.164977,
0.09,-7.4632,0.9,-0.171377,
0.092,-7.8154,0.9,-0.176355,
0.094,-8.1755,0.9,-0.180622,
0.096,-8.5478,0.9,-0.187111,
0.098,-8.9348,0.9,-0.193688,
0.1,-9.3291,1,-0.200177,
0.102,-9.7313,1,-0.200711,
0.104,-10.1463,1,-0.207199,
0.106,-10.5712,1,-0.211644,
0.108,-11.0051,1,-0.218666,
0.11,-11.4507,1,-0.224088,
0.112,-11.9066,1,-0.230577,
0.114,-12.3686,1,-0.235466,
0.116,-12.8343,1,-0.237066,
0.118,-13.3049,1,-0.233244,
0.12,-13.784,1,-0.238133,
0.122,-14.2668,0.9,-0.242488,
0.124,-14.7521,0.9,-0.245244,
0.126,-15.2391,0.8,-0.242488,
0.128,-15.7353,0.8,-0.247377,
0.13,-16.2431,0.8,-0.252799,
0.132,-16.7583,0.7,-0.258222,
0.134,-17.2826,0.7,-0.262577,
0.136,-17.8172,0.8,-0.266311,
0.138,-18.3592,0.8,-0.271733,
0.14,-18.9195,0.8,-0.278844,
0.142,-19.4859,0.8,-0.2832,
0.144,-20.0609,0.8,-0.287555,
0.146,-20.6597,0.9,-0.2984,
0.148,-21.2602,0.9,-0.3,
0.15,-21.8858,0.9,-0.3152,
0.152,-22.5182,1.1,-0.315822,
0.154,-23.1658,1.1,-0.3304,
0.156,-23.8127,1.3,-0.324977,
0.158,-24.4542,1.3,-0.320088,
0.16,-25.089,1.2,-0.3152,
0.162,-25.7195,1.1,-0.3136,
0.164,-26.3371,1,-0.310311,
0.166,-26.953,1,-0.306577,
0.168,-27.5701,0.8,-0.307111,
0.17,-28.1847,0.8,-0.308711,
0.172,-28.8066,0.7,-0.310844,
0.174,-29.4365,0.6,-0.317333,
0.176,-30.0762,0.5,-0.321777,
0.178,-30.7335,0.5,-0.3288,
0.18,-31.4159,0.4,-0.3424,
0.182,-32.1184,0.4,-0.352088,
0.184,-32.852,0.5,-0.367288,
0.186,-33.6089,0.6,-0.381955,
0.188,-34.3773,0.7,-0.387911,
0.19,-35.1592,0.8,-0.393333,
0.192,-35.9429,0.7,-0.392266,
0.194,-36.7308,0.9,-0.3928,
0.196,-37.5194,0.7,-0.393333,
0.198,-38.3141,0.8,-0.395022,
0.2,-39.1185,0.7,-0.403111,
0.202,-39.9333,0.7,-0.410666,
0.204,-40.7622,0.8,-0.416711,
0.206,-41.6063,0.8,-0.426399,
0.208,-42.4681,0.8,-0.435644,
0.21,-43.3385,0.9,-0.437333,
0.212,-44.2192,1.1,-0.438311,
0.214,-45.0975,1.1,-0.438311,
0.216,-45.9715,1,-0.433955,
0.218,-46.8425,1,-0.435644,
0.22,-47.7104,1,-0.434577,
0.222,-48.5759,0.9,-0.434044,
0.224,-49.456,1.1,-0.439999,
0.226,-50.3441,0.9,-0.445422,
