Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3191,1.3,0.004888,
0.002,-0.3215,1.2,0.002222,
0.004,-0.3233,1.4,-0.001066,
0.006,-0.3233,1.3,0.001155,
0.008,-0.3252,1.3,-0.001066,
0.01,-0.3301,1.3,-0.003288,
0.012,-0.3307,1.3,-0.004355,
0.014,-0.3325,1.3,-0.002755,
0.016,-0.3392,0.9,-0.004355,
0.018,-0.3606,0.7,-0.013599,
0.02,-0.3972,0.6,-0.019555,
0.022,-0.457,0.6,-0.030933,
0.024,-0.5303,0.7,-0.039644,
0.026,-0.6242,0.7,-0.0488,
0.028,-0.7243,0.8,-0.052622,
0.03,-0.8434,0.9,-0.062399,
0.032,-0.966,0.9,-0.060711,
0.034,-1.1015,0.9,-0.0672,
0.036,-1.245,1,-0.072177,
0.038,-1.3939,1,-0.073777,
0.04,-1.5526,1.1,-0.0808,
0.042,-1.7162,1.1,-0.082488,
0.044,-1.8822,1.2,-0.083555,
0.046,-2.0537,1.2,-0.087377,
0.048,-2.2307,1.2,-0.090044,
0.05,-2.3985,1.2,-0.084622,
0.052,-2.5829,1.1,-0.0912,
0.054,-2.7672,1.2,-0.088977,
0.056,-2.9564,1.1,-0.095466,
0.058,-3.1566,1.1,-0.101955,
0.06,-3.3507,1.1,-0.098222,
0.062,-3.557,1,-0.102577,
0.064,-3.7676,1,-0.106399,
0.066,-3.9867,0.9,-0.110666,
0.068,-4.2149,1,-0.116088,
0.07,-4.4554,1,-0.121511,
0.072,-4.7014,0.8,-0.125866,
0.074,-4.9584,0.9,-0.130755,
0.076,-5.2245,0.9,-0.136177,
0.078,-5.5028,0.9,-0.142666,
0.08,-5.7909,0.9,-0.147022,
0.082,-6.0857,0.9,-0.151911,
0.084,-6.3951,0.9,-0.153511,
0.086,-6.7137,0.9,-0.160533,
0.088,-7.0439,0.9,-0.165422,
0.09,-7.3796,0.9,-0.168177,
0.092,-7.7263,0.9,-0.1752,
0.094,-8.0821,0.9,-0.178488,
0.096,-8.4514,0.9,-0.185511,
0.098,-8.831,0.9,-0.193155,
0.1,-9.2229,0.9,-0.195288,
0.102,-9.6251,1,-0.2024,
0.104,-10.0346,0.9,-0.205066,
0.106,-10.4607,1,-0.215911,
0.108,-10.8922,0.9,-0.216977,
0.11,-11.3347,0.9,-0.224622,
0.112,-11.7894,1,-0.228355,
0.114,-12.249,1,-0.230044,
0.116,-12.7171,1.1,-0.231111,
0.118,-13.1914,1,-0.234933,
0.12,-13.6681,1,-0.238755,
0.122,-14.1466,0.9,-0.237599,
0.124,-14.6343,0.9,-0.240888,
0.126,-15.1213,0.9,-0.243555,
0.128,-15.6151,0.8,-0.247377,
0.13,-16.1186,0.7,-0.253333,
0.132,-16.6313,0.7,-0.258222,
0.134,-17.1532,0.7,-0.262577,
0.136,-17.6878,0.7,-0.268533,
0.138,-18.2292,0.7,-0.272888,
0.14,-18.7828,0.8,-0.277244,
0.142,-19.3504,0.7,-0.285866,
0.144,-19.9211,0.8,-0.287555,
0.146,-20.5101,0.9,-0.295111,
0.148,-21.1113,0.9,-0.3,
0.15,-21.7296,0.9,-0.312,
0.152,-22.3644,1.1,-0.318488,
0.154,-23.0022,1.1,-0.321777,
0.156,-23.6479,1.2,-0.320088,
0.158,-24.2961,1.2,-0.319555,
0.16,-24.937,1.2,-0.322311,
0.162,-25.5657,1.2,-0.312533,
0.164,-26.1882,1.1,-0.309244,
0.166,-26.8041,1,-0.308711,
0.168,-27.4193,0.9,-0.304355,
0.17,-28.0321,0.8,-0.306577,
0.172,-28.6498,0.7,-0.309244,
0.174,-29.279,0.5,-0.3152,
0.176,-29.9193,0.5,-0.325511,
0.178,-30.5724,0.4,-0.3288,
0.18,-31.2474,0.4,-0.340177,
0.182,-31.9457,0.5,-0.349955,
0.184,-32.6701,0.5,-0.364,
0.186,-33.4245,0.5,-0.3808,
0.188,-34.1918,0.7,-0.384711,
0.19,-34.9718,0.7,-0.391733,
0.192,-35.7579,0.8,-0.394933,
0.194,-36.541,0.7,-0.3912,
0.196,-37.3302,0.6,-0.393333,
0.198,-38.1212,0.8,-0.3944,
0.2,-38.9244,0.8,-0.401422,
0.202,-39.7331,0.7,-0.407377,
0.204,-40.5559,0.7,-0.412888,
0.206,-41.3939,0.9,-0.417244,
0.208,-42.2508,0.8,-0.429155,
0.21,-43.1194,0.9,-0.433511,
0.212,-44.0001,1,-0.442133,
0.214,-44.8784,1.1,-0.437244,
0.216,-45.7506,1,-0.432444,
0.218,-46.6222,1.1,-0.432444,
0.22,-47.4907,1,-0.431822,
0.222,-48.3568,1,-0.435111,
0.224,-49.2357,0.9,-0.441599,
0.226,-50.1207,1,-0.443822,
0.228,-51.0185,0.9,-0.449155,
0.23,-51.9304,0.9,-0.455199,
0.232,-52.8636,0.9,-0.468177,
