Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3038,1.3,0.002222,
0.002,-0.3069,1.2,-0.000533,
0.004,-0.3063,1.4,0.002666,
0.006,-0.3069,1.3,0.000533,
0.008,-0.3105,1.3,-0.000533,
0.01,-0.3111,1.3,-0.000533,
0.012,-0.3154,1.3,-0.0016,
0.014,-0.3179,1.3,-0.000533,
0.016,-0.3246,0.9,-0.005422,
0.018,-0.3478,0.7,-0.016266,
0.02,-0.3862,0.6,-0.025511,
0.022,-0.443,0.6,-0.034222,
0.024,-0.5181,0.7,-0.040711,
0.026,-0.6059,0.7,-0.043377,
0.028,-0.7164,0.8,-0.055288,
0.03,-0.8293,0.8,-0.058577,
0.032,-0.9545,0.9,-0.061866,
0.034,-1.0997,1,-0.069422,
0.036,-1.2395,1,-0.068355,
0.038,-1.3939,1.1,-0.077066,
0.04,-1.555,1.1,-0.081866,
0.042,-1.7137,1.2,-0.0808,
0.044,-1.8852,1.2,-0.082933,
0.046,-2.0568,1.3,-0.086311,
0.048,-2.2307,1.2,-0.088444,
0.05,-2.4047,1.2,-0.083555,
0.052,-2.5914,1.2,-0.094933,
0.054,-2.7745,1.2,-0.093866,
0.056,-2.9613,1.1,-0.0944,
0.058,-3.1529,1.1,-0.097066,
0.06,-3.3568,1.1,-0.099288,
0.062,-3.5588,1,-0.105777,
0.064,-3.7706,1,-0.108444,
0.066,-3.9891,1,-0.107377,
0.068,-4.218,0.9,-0.115555,
0.07,-4.4567,0.9,-0.118844,
0.072,-4.7008,1,-0.123199,
0.074,-4.9596,1,-0.129688,
0.076,-5.2257,0.9,-0.132888,
0.078,-5.4955,0.9,-0.1384,
0.08,-5.7829,0.9,-0.142666,
0.082,-6.079,0.8,-0.148711,
0.084,-6.3854,0.9,-0.1536,
0.086,-6.7082,0.9,-0.159466,
0.088,-7.0348,1,-0.167644,
0.09,-7.3711,0.9,-0.168177,
0.092,-7.7202,0.9,-0.174133,
0.094,-8.0791,0.9,-0.182311,
0.096,-8.4508,0.9,-0.1872,
0.098,-8.8304,0.9,-0.191466,
0.1,-9.2253,1,-0.196888,
0.102,-9.6269,1,-0.202844,
0.104,-10.0395,1,-0.206666,
