Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3033,1.4,0.005955,
0.002,-0.31,1.4,0.001066,
0.004,-0.3118,1.3,-0.003822,
0.006,-0.3137,1.3,-0.001155,
0.008,-0.313,1.3,-0.001066,
0.01,-0.3161,1.3,-0.0016,
0.012,-0.3167,1.3,0,
0.014,-0.324,1.3,-0.006488,
0.016,-0.3362,0.7,-0.012444,
0.018,-0.3594,0.6,-0.012444,
0.02,-0.4076,0.6,-0.027644,
0.022,-0.4736,0.7,-0.033688,
0.024,-0.5535,0.7,-0.041244,
0.026,-0.6481,0.8,-0.048266,
0.028,-0.7574,0.8,-0.059199,
0.03,-0.8788,0.9,-0.060177,
0.032,-1.0131,0.9,-0.068888,
0.034,-1.1492,1,-0.070488,
0.036,-1.2988,1.1,-0.075466,
0.038,-1.4489,1.1,-0.073777,
0.04,-1.607,1.2,-0.078133,
0.042,-1.7761,1.2,-0.085777,
0.044,-1.9347,1.2,-0.0792,
0.046,-2.105,1.3,-0.086755,
0.048,-2.2753,1.2,-0.088977,
0.05,-2.4487,1.2,-0.084711,
0.052,-2.6305,1.2,-0.094933,
0.054,-2.813,1.2,-0.090044,
0.056,-2.9961,1.1,-0.096,
0.058,-3.1921,1.1,-0.094933,
0.06,-3.3868,1,-0.096622,
0.062,-3.5943,1,-0.105244,
0.064,-3.8091,1,-0.106311,
0.066,-4.0289,0.9,-0.111288,
0.068,-4.262,1,-0.114488,
0.07,-4.5019,0.9,-0.120444,
0.072,-4.7533,0.9,-0.126933,
0.074,-5.0189,0.9,-0.133511,
0.076,-5.2868,0.9,-0.138933,
0.078,-5.5669,0.9,-0.142133,
0.08,-5.8575,0.9,-0.146488,
0.082,-6.1596,0.9,-0.152977,
0.084,-6.4764,0.9,-0.157866,
0.086,-6.7986,0.9,-0.163288,
0.088,-7.1301,0.9,-0.167644,
0.09,-7.4737,0.9,-0.174133,
0.092,-7.824,0.9,-0.1768,
0.094,-8.1847,1,-0.180622,
0.096,-8.5564,0.9,-0.189333,
0.098,-8.9379,0.9,-0.192,
0.1,-9.3316,0.9,-0.196977,
0.102,-9.7332,1,-0.200177,
0.104,-10.1458,0.9,-0.206666,
0.106,-10.5651,1,-0.208888,
0.108,-11.0015,0.9,-0.216444,
0.11,-11.4483,1,-0.224088,
0.112,-11.9018,1,-0.226755,
0.114,-12.3644,1,-0.231111,
0.116,-12.8301,1,-0.233244,
0.118,-13.3038,1,-0.232266,
0.12,-13.7841,1,-0.235999,
0.122,-14.2675,1,-0.239822,
0.124,-14.754,0.9,-0.244177,
0.126,-15.2447,0.8,-0.246844,
0.128,-15.7391,0.8,-0.248533,
0.13,-16.2432,0.8,-0.253333,
0.132,-16.7577,0.8,-0.257155,
0.134,-17.2845,0.8,-0.265866,
0.136,-17.8167,0.7,-0.265866,
0.138,-18.3611,0.7,-0.270666,
0.14,-18.9227,0.7,-0.279466,
0.142,-19.4891,0.9,-0.281066,
0.144,-20.0665,0.9,-0.287555,
0.146,-20.6603,0.9,-0.297866,
0.148,-21.2615,0.9,-0.3016,
0.15,-21.8823,1,-0.312533,
0.152,-22.517,1.1,-0.318488,
0.154,-23.1585,1.2,-0.319022,
0.156,-23.8067,1.2,-0.324444,
0.158,-24.4463,1.2,-0.321155,
0.16,-25.0848,1.2,-0.319555,
0.162,-25.7122,1.2,-0.310844,
0.164,-26.3342,1.1,-0.312,
0.166,-26.9518,1,-0.305955,
0.168,-27.5646,0.9,-0.306488,
0.17,-28.1793,0.7,-0.308711,
0.172,-28.8036,0.6,-0.312977,
0.174,-29.4299,0.6,-0.314666,
0.176,-30.0701,0.6,-0.319022,
0.178,-30.7305,0.5,-0.3304,
0.18,-31.4117,0.4,-0.345066,
0.182,-32.1191,0.5,-0.354311,
0.184,-32.8521,0.6,-0.368355,
0.186,-33.6102,0.6,-0.383022,
0.188,-34.3774,0.6,-0.384177,
0.19,-35.1562,0.7,-0.390133,
0.192,-35.9441,0.7,-0.395466,
0.194,-36.7291,0.7,-0.392266,
0.196,-37.5189,0.8,-0.393955,
0.198,-38.3111,0.8,-0.396088,
0.2,-39.1161,0.7,-0.404177,
0.202,-39.9316,0.7,-0.4096,
0.204,-40.7549,0.7,-0.412266,
0.206,-41.5997,0.7,-0.424799,
0.208,-42.4609,0.9,-0.435111,
0.21,-43.33,0.9,-0.436177,
0.212,-44.212,1,-0.438399,
0.214,-45.089,1,-0.437244,
0.216,-45.9631,1,-0.436266,
0.218,-46.8346,0.9,-0.433422,
0.22,-47.6995,1,-0.432355,
0.222,-48.5723,0.9,-0.437777,
0.224,-49.4482,0.9,-0.438933,
0.226,-50.3399,0.9,-0.447555,
0.228,-51.2438,0.9,-0.456266,
0.23,-52.1679,0.9,-0.465511,
0.232,-53.0926,0.9,-0.466577,
0.234,-54.0368,0.9,-0.469866,
0.236,-54.9798,0.9,-0.471466,
0.238,-55.9216,0.8,-0.471466,
0.24,-56.8639,0.7,-0.473599,
0.242,-57.8167,0.7,-0.480177,
0.244,-58.7817,0.7,-0.487199,
0.246,-59.7674,0.8,-0.494222,
0.248,-60.7745,0.8,-0.504622,
0.25,-61.8035,0.9,-0.516444,
0.252,-62.8472,0.9,-0.523022,
0.254,-63.8836,-20.7,-0.514311,
0.256,-64.865,6.3,-0.486044,
0.258,-65.6884,0.5,-0.342311,
0.26,-66.4916,1,-0.386844,
0.262,-67.1148,1.1,-0.287555,
0.264,-67.539,0.9,-0.193688,
0.266,-67.7844,0.7,-0.104177,
0.268,-67.8588,0.8,-0.021155,
0.27,-67.7972,-0.3,0.042311,
0.272,-67.6299,-1,0.094933,
0.274,-67.373,-1.5,0.136711,
0.276,-67.0562,-1.6,0.166577,
0.278,-66.7083,-2.3,0.1752,
0.28,-66.3329,-2.7,0.186133,
0.282,-65.9515,-3.2,0.186577,
0.284,-65.5895,-3.5,0.179022,
0.286,-65.2429,-3.5,0.170311,
0.288,-64.9297,-3.5,0.152444,
0.29,-64.6685,-3.5,0.128622,
0.292,-64.4567,-3.3,0.100355,
0.294,-64.3102,-3,0.067822,
0.296,-64.2193,-2.8,0.040711,
0.298,-64.1839,-2.4,0.014133,
0.3,-64.2022,-1.6,-0.010311,
0.302,-64.2455,-1.5,-0.024888,
0.304,-64.3267,-1.2,-0.046133,
0.306,-64.4311,-1,-0.055377,
0.308,-64.558,-0.6,-0.0656,
0.31,-64.7076,-0.4,-0.070044,
0.312,-64.8614,-0.4,-0.074844,
0.314,-65.0103,-0.4,-0.068355,
0.316,-65.147,-0.4,-0.063466,
0.318,-65.266,-0.4,-0.056355,
0.32,-65.3631,-0.5,-0.047733,
0.322,-65.4333,-0.5,-0.031999,
0.324,-65.4717,-0.8,-0.015199,
0.326,-65.4839,-0.9,-0.0032,
0.328,-65.4656,-1.5,0.010311,
0.33,-65.4394,-1.4,0.015199,
0.332,-65.3948,-1.7,0.024977,
0.334,-65.3478,-1.8,0.026044,
0.336,-65.3008,-1.8,0.021688,
0.338,-65.252,-1.9,0.021155,
0.34,-65.2105,-1.8,0.017866,
0.342,-65.1769,-1.9,0.018488,
0.344,-65.1574,-1.8,0.009777,
0.346,-65.1434,-1.7,0.004888,
0.348,-65.1403,-1.7,0.002222,
0.35,-65.1434,-1.4,-0.004355,
0.352,-65.1434,-1.3,-0.001155,
0.354,-65.144,-1.3,-0.000533,
0.356,-65.1434,-1.4,0,
0.358,-65.1489,-1.4,-0.004355,
0.36,-65.1476,-1.4,0.001155,
0.362,-65.155,-1.5,0.001066,
0.364,-65.1647,-1.7,-0.005955,
0.366,-65.1769,-1.7,-0.007022,
0.368,-65.1952,-1.9,-0.007022,
0.37,-65.2172,-2.1,-0.010311,
0.372,-65.2526,-2.1,-0.018933,
0.374,-65.2917,-2.3,-0.021688,
0.376,-65.3375,-2.4,-0.024444,
0.378,-65.393,-2.5,-0.029333,
0.38,-65.4498,-2.7,-0.027733,
0.382,-65.5175,-2.9,-0.0336,
0.384,-65.5938,-3.1,-0.039022,
0.386,-65.6725,-3.3,-0.041155,
0.388,-65.7629,-3.5,-0.0456,
0.39,-65.8605,-3.8,-0.0504,
0.392,-65.9728,-4.1,-0.056355,
0.394,-66.0961,-4.4,-0.062399,
0.396,-66.2298,-4.6,-0.067822,
0.398,-66.3824,-4.9,-0.077066,
0.4,-66.5374,-5.3,-0.079733,
0.402,-66.7059,-5.5,-0.083555,
0.404,-66.8847,-5.8,-0.087911,
0.406,-67.0715,-6.2,-0.095555,
0.408,-67.2625,-6.6,-0.096,
0.41,-67.4554,-7,-0.098755,
0.412,-67.6525,-7.5,-0.100355,
0.414,-67.8558,-8,-0.102044,
0.416,-68.0615,-8.4,-0.100977,
0.418,-68.2732,-8.9,-0.105244,
0.42,-68.4875,-9.4,-0.106311,
0.422,-68.7042,-10,-0.109066,
0.424,-68.9282,-10.5,-0.111822,
0.426,-69.1528,-11.1,-0.111288,
0.428,-69.3877,-11.7,-0.119822,
0.43,-69.6282,-12.3,-0.119911,
0.432,-69.8724,-13,-0.124266,
0.434,-70.0793,-13.2,-0.084088,
0.436,-70.2868,-19.9,-0.090577,
0.438,-70.4192,-25.6,-0.055822,
0.44,-70.4546,-26.7,-0.008622,
0.442,-70.4083,-23.9,0.028711,
0.444,-70.3179,-19.1,0.046666,
0.446,-70.2154,-14.6,0.056444,
0.448,-70.1104,-12.2,0.053155,
0.45,-70.0152,-12.1,0.046666,
0.452,-69.9267,-11.4,0.043377,
0.454,-69.8418,-11.3,0.040177,
0.456,-69.757,-11.3,0.044533,
0.458,-69.674,-11.1,0.042311,
0.46,-69.5873,-10.9,0.042933,
0.462,-69.4897,-10.6,0.046133,
0.464,-69.3884,-10.4,0.050933,
0.466,-69.2748,-10.2,0.056444,
0.468,-69.1613,-10,0.058044,
0.47,-69.0478,-9.6,0.057511,
0.472,-68.9367,-9.3,0.058577,
0.474,-68.8256,-8.9,0.054844,
0.476,-68.7109,-8.5,0.056977,
0.478,-68.5925,-8.2,0.059644,
0.48,-68.4698,-7.8,0.060177,
0.482,-68.3367,-7.5,0.067822,
0.484,-68.1933,-7.2,0.071644,
0.486,-68.037,-6.8,0.080888,
0.488,-67.871,-6.4,0.086844,
0.49,-67.6855,-6,0.093866,
0.492,-67.4859,-5.7,0.102488,
0.494,-67.2729,-5.3,0.109066,
0.496,-67.0434,-4.9,0.116088,
0.498,-66.7999,-4.5,0.123111,
0.5,-66.5435,-4,0.131822,
0.502,-66.2762,-3.7,0.136711,
0.504,-66.0052,-3.2,0.135111,
0.506,-65.7287,-2.6,0.14,
0.508,-65.4498,-2.1,0.139377,
0.51,-65.1916,-1.5,0.118755,
0.512,-64.9517,-3.9,0.119911,
0.514,-64.7479,-3.8,0.097066,
0.516,-64.594,-3.3,0.069511,
0.518,-64.4964,-2.9,0.043377,
0.52,-64.4555,-2.7,0.016266,
0.522,-64.4543,-1.8,-0.001688,
0.524,-64.4897,-2,-0.020622,
0.526,-64.5428,-1.5,-0.033155,
0.528,-64.6093,-1.3,-0.036355,
0.53,-64.6929,-1.2,-0.043911,
0.532,-64.7778,-1.1,-0.042311,
0.534,-64.8693,-1,-0.046133,
0.536,-64.9566,-1,-0.042844,
0.538,-65.0396,-1,-0.038488,
0.54,-65.1189,-1,-0.041155,
0.542,-65.1849,-1,-0.031466,
0.544,-65.241,-1,-0.029244,
0.546,-65.2831,-1.1,-0.017866,
0.548,-65.3069,-1.2,-0.009155,
0.55,-65.3155,-1.3,-0.007111,
0.552,-65.3118,-1.8,0.001688,
0.554,-65.3021,-1.8,0.005422,
0.556,-65.2911,-1.8,0.006488,
0.558,-65.2789,-2,0.006488,
0.56,-65.2581,-1.8,0.010844,
0.562,-65.2496,-1.9,0.007555,
0.564,-65.2349,-1.9,0.008177,
0.566,-65.2227,-1.9,0.009777,
0.568,-65.2129,-2,0.003822,
0.57,-65.2093,-1.9,0.002133,
0.572,-65.2062,-1.9,0.001155,
0.574,-65.2068,-1.7,-0.0032,
0.576,-65.2075,-1.7,-0.001688,
0.578,-65.2087,-1.7,-0.000533,
0.58,-65.2062,-1.7,-0.001066,
0.582,-65.2081,-1.7,-0.001688,
0.584,-65.2056,-1.7,0.001066,
0.586,-65.2075,-1.7,0.000533,
0.588,-65.2062,-1.7,0.001155,
0.59,-65.2075,-1.7,0,
0.592,-65.205,-1.8,0.0016,
0.594,-65.2032,-1.8,0.0032,
0.596,-65.205,-1.7,0,
0.598,-65.2056,-1.8,0.001066,
0.6,-65.2032,-1.8,-0.000533,
0.602,-65.205,-1.8,0.001066,
0.604,-65.2026,-1.8,0.002133,
0.606,-65.202,-1.8,0.004266,
0.608,-65.2068,-1.7,0.000622,
0.61,-65.2038,-1.8,0.002133,
0.612,-65.2105,-1.8,-0.002666,
0.614,-65.2129,-1.8,-0.001066,
0.616,-65.2123,-1.8,0.001155,
0.618,-65.2209,-1.8,-0.004355,
0.62,-65.2221,-2,-0.004355,
0.622,-65.2331,-2.1,-0.007022,
0.624,-65.2459,-2.3,-0.010844,
0.626,-65.2685,-2.6,-0.015199,
0.628,-65.2996,-2.7,-0.0184,
0.63,-65.3448,-2.7,-0.023911,
0.632,-65.3973,-2.9,-0.029866,
0.634,-65.4632,-3.1,-0.036888,
0.636,-65.5377,-3.2,-0.038577,
0.638,-65.628,-3.5,-0.0472,
0.64,-65.7275,-3.6,-0.049422,
0.642,-65.8392,-3.9,-0.060799,
0.644,-65.96,-4.1,-0.063999,
0.646,-66.0876,-4.3,-0.063999,
0.648,-66.2267,-4.6,-0.069955,
0.65,-66.3726,-4.9,-0.073244,
0.652,-66.5283,-5.2,-0.079822,
0.654,-66.6876,-5.6,-0.081422,
0.656,-66.8536,-5.9,-0.083555,
0.658,-67.022,-6.3,-0.084622,
0.66,-67.1996,-6.7,-0.087288,
0.662,-67.3754,-7.1,-0.087288,
0.664,-67.561,-7.6,-0.093333,
0.666,-67.7514,-8,-0.093333,
0.668,-67.9467,-8.5,-0.099288,
0.67,-68.1518,-9,-0.101422,
0.672,-68.363,-9.5,-0.106933,
0.674,-68.5803,-10.1,-0.110133,
0.676,-68.8073,-10.5,-0.113955,
0.678,-69.038,-11,-0.116622,
0.68,-69.2809,-11.5,-0.122577,
0.682,-69.5263,-12.1,-0.124799,
0.684,-69.779,-12.8,-0.126933,
0.686,-70.0445,-13.5,-0.135644,
0.688,-70.2367,-18.9,-0.117688,
0.69,-70.4022,-24.9,-0.073866,
0.692,-70.473,-27.6,-0.022311,
0.694,-70.4516,-26,0.017866,
0.696,-70.3692,-21.2,0.044444,
0.698,-70.2612,-16.3,0.052622,
0.7,-70.1507,-13.2,0.054755,
0.702,-70.0494,-11.4,0.049866,
0.704,-69.9572,-11.3,0.046666,
0.706,-69.8736,-11.8,0.042844,
0.708,-69.79,-11.5,0.040088,
0.71,-69.7057,-11.3,0.043466,
0.712,-69.6191,-11.1,0.046133,
0.714,-69.5312,-10.7,0.046133,
0.716,-69.4293,-10.6,0.053688,
0.718,-69.3292,-10.4,0.053688,
0.72,-69.2193,-10.2,0.054222,
0.722,-69.1076,-9.9,0.056444,
0.724,-68.9953,-9.6,0.053155,
0.726,-68.8787,-9.3,0.059733,
0.728,-68.7652,-8.8,0.056444,
0.73,-68.6456,-8.5,0.059644,
0.732,-68.5204,-8.2,0.062933,
0.734,-68.388,-7.8,0.066222,
0.736,-68.2458,-7.4,0.074311,
0.738,-68.0938,-7.1,0.077066,
0.74,-67.9284,-6.6,0.081955,
0.742,-67.7477,-6.3,0.090666,
0.744,-67.5518,-6,0.096622,
0.746,-67.3443,-5.6,0.104711,
0.748,-67.1209,-5.2,0.112266,
0.75,-66.8877,-4.8,0.116711,
0.752,-66.6393,-4.3,0.125333,
0.754,-66.3836,-4,0.126399,
0.756,-66.1193,-3.5,0.132977,
0.758,-65.8477,-3,0.134577,
0.76,-65.5767,-2.4,0.135644,
0.762,-65.3002,-1.9,0.138933,
0.764,-65.0713,-4,0.115022,
0.766,-64.8547,-3.5,0.105777,
0.768,-64.6801,-3.5,0.080266,
0.77,-64.5666,-3.1,0.053155,
0.772,-64.5092,-2.9,0.023377,
0.774,-64.4885,-2.6,0.0016,
0.776,-64.5074,-2,-0.013066,
0.778,-64.5464,-1.7,-0.017866,
0.78,-64.6038,-1.6,-0.030933,
0.782,-64.6758,-1.4,-0.0336,
0.784,-64.7533,-1.3,-0.041155,
0.786,-64.8333,-1.2,-0.040711,
0.788,-64.9157,-1.2,-0.040711,
0.79,-64.992,-1.1,-0.035822,
0.792,-65.0689,-1.1,-0.037955,
