Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3191,1.3,-0.002755,
0.002,-0.3221,1.4,-0.001066,
0.004,-0.3258,1.3,-0.0016,
0.006,-0.338,0.9,-0.004888,
0.008,-0.363,0.6,-0.014044,
0.01,-0.4052,0.4,-0.024977,
0.012,-0.4784,0.4,-0.037955,
0.014,-0.5687,0.4,-0.046133,
0.016,-0.6865,0.4,-0.062933,
0.018,-0.8269,0.4,-0.073777,
0.02,-0.988,0.4,-0.083555,
0.022,-1.1724,0.4,-0.092266,
0.024,-1.3811,0.5,-0.106311,
0.026,-1.6094,0.5,-0.118311,
0.028,-1.8578,0.5,-0.124266,
0.03,-2.1251,0.5,-0.136177,
0.032,-2.4187,0.5,-0.148622,
0.034,-2.7257,0.5,-0.154577,
0.036,-3.0529,0.6,-0.162755,
0.038,-3.4001,0.7,-0.170311,
0.04,-3.7621,0.7,-0.180711,
0.042,-4.1436,0.6,-0.192088,
0.044,-4.5391,0.7,-0.200266,
0.046,-4.9541,0.6,-0.210488,
0.048,-5.3844,0.6,-0.219733,
0.05,-5.8306,0.6,-0.225688,
0.052,-6.2944,0.5,-0.232711,
0.054,-6.7882,0.5,-0.245244,
0.056,-7.2924,0.4,-0.253955,
0.058,-7.824,0.4,-0.266933,
0.06,-8.3751,0.3,-0.277777,
0.062,-8.955,0.3,-0.293511,
0.064,-9.561,0.3,-0.305955,
0.066,-10.1946,0.3,-0.319022,
0.068,-10.8562,0.3,-0.3304,
0.07,-11.5544,0.4,-0.351022,
0.072,-12.2747,0.4,-0.364622,
0.074,-13.0211,0.3,-0.376,
0.076,-13.778,0.3,-0.378755,
0.078,-14.5488,0.3,-0.386844,
0.08,-15.3356,0.3,-0.395555,
0.082,-16.1327,0.2,-0.399288,
0.084,-16.9536,0.1,-0.410133,
0.086,-17.7977,0.2,-0.422577,
0.088,-18.6638,0.3,-0.436177,
0.09,-19.5568,0.3,-0.448177,
0.092,-20.4857,0.3,-0.468177,
0.094,-21.4476,0.3,-0.487199,
0.096,-22.4547,0.5,-0.507822,
0.098,-23.499,0.7,-0.525155,
0.1,-24.5507,0.9,-0.528444,
0.102,-25.5913,0.9,-0.517066,
0.104,-26.6179,0.9,-0.514311,
0.106,-27.6348,0.7,-0.508355,
0.108,-28.6492,0.5,-0.509422,
0.11,-29.6715,0.4,-0.512711,
0.112,-30.7115,0.4,-0.523466,
0.114,-31.7888,0.1,-0.545244,
0.116,-32.8978,1.7,-0.571288,
0.118,-34.0325,1.3,-0.565333,
0.12,-35.1604,1.6,-0.562044,
0.122,-36.2615,1.6,-0.5496,
0.124,-37.332,1.5,-0.533244,
0.126,-38.3763,1.6,-0.517511,
0.128,-39.4121,1.7,-0.517599,
0.13,-40.4351,1.6,-0.511111,
0.132,-41.4519,1.7,-0.507288,
0.134,-42.4663,1.9,-0.511022,
0.136,-43.4685,2.1,-0.499111,
0.138,-44.4554,2.1,-0.487733,
0.14,-45.4125,2.2,-0.474222,
0.142,-46.3311,2.2,-0.456266,
0.144,-47.2167,2.2,-0.437866,
0.146,-48.0651,2.2,-0.421066,
0.148,-48.8903,2.3,-0.409688,
0.15,-49.6971,2.3,-0.400355,
0.152,-50.4821,2.2,-0.392266,
0.154,-51.2401,2.2,-0.373244,
0.156,-51.9902,2.2,-0.369955,
0.158,-52.722,2.2,-0.361866,
0.16,-53.4282,2.1,-0.353688,
0.162,-54.1075,2.1,-0.338488,
0.164,-54.7679,2.1,-0.324977,
0.166,-55.4015,2,-0.315733,
0.168,-56.0088,1.9,-0.303822,
0.17,-56.5953,1.9,-0.290222,
0.172,-57.1678,1.8,-0.284266,
0.174,-57.7214,1.9,-0.275555,
0.176,-58.2573,1.9,-0.267466,
0.178,-58.7828,1.8,-0.259822,
0.18,-59.2925,1.9,-0.252266,
0.182,-59.7863,2,-0.246933,
0.184,-60.2617,1.9,-0.237066,
0.186,-60.7213,2,-0.228355,
0.188,-61.1681,2.1,-0.219733,
0.19,-61.585,2,-0.209422,
0.192,-61.9847,2.1,-0.195288,
0.194,-62.3613,2.2,-0.186577,
0.196,-62.7159,2.1,-0.173066,
0.198,-63.0413,2.1,-0.161155,
0.2,-63.3428,1.6,-0.148177,
0.202,-63.6107,-1.5,-0.129688,
0.204,-63.8475,0.1,-0.113866,
0.206,-64.0581,-0.2,-0.105777,
0.208,-64.243,0,-0.092177,
0.21,-64.3993,0,-0.076533,
0.212,-64.5409,-0.1,-0.067288,
0.214,-64.663,-0.1,-0.061333,
0.216,-64.7637,-1,-0.0472,
0.218,-64.8479,-0.6,-0.041244,
0.22,-64.9157,-0.5,-0.032622,
0.222,-64.9663,-0.9,-0.024977,
0.224,-65.0048,-1,-0.019022,
0.226,-65.0225,-1,-0.007111,
0.228,-65.0298,-1,-0.002222,
0.23,-65.0475,-1.5,-0.019555,
0.232,-65.0499,-1.9,-0.005422,
0.234,-65.075,-2,-0.013599,
0.236,-65.1104,-2,-0.017955,
0.238,-65.1604,-2.3,-0.024977,
0.24,-65.2349,-2.5,-0.038577,
0.242,-65.316,-2.5,-0.042311,
0.244,-65.4192,-3,-0.051022,
0.246,-65.5449,-3.2,-0.063466,
0.248,-65.6865,-3.6,-0.073777,
0.25,-65.8507,-4,-0.083555,
0.252,-66.0338,-4.5,-0.093333,
0.254,-66.2389,-4.8,-0.105244,
0.256,-66.4672,-5.4,-0.114488,
0.258,-66.7144,-6,-0.125866,
0.26,-66.9817,-6.5,-0.137244,
0.262,-67.2661,-7.2,-0.142666,
0.264,-67.5493,-6.8,-0.133422,
0.266,-67.8514,-7.2,-0.148088,
0.268,-68.1365,-7.8,-0.140533,
0.27,-68.4087,-8.2,-0.136177,
0.272,-68.6638,-8.6,-0.124266,
0.274,-68.9067,-9.2,-0.120444,
0.276,-69.1289,-9.6,-0.109066,
0.278,-69.3352,-10,-0.102577,
0.28,-69.5165,-10.3,-0.0912,
0.282,-69.6801,-10.7,-0.076,
0.284,-69.8186,-10.9,-0.068888,
0.286,-69.9309,-11.3,-0.055911,
0.288,-70.02,-11.6,-0.042844,
0.29,-70.0823,-13,-0.028266,
0.292,-70.1219,-14.3,-0.016266,
0.294,-70.1293,-14.7,-0.000533,
0.296,-70.1232,-14.4,0.000533,
0.298,-70.1,-13.7,0.014044,
0.3,-70.0774,-12.4,0.015199,
0.302,-70.0548,-11.5,0.014666,
0.304,-70.0231,-11.3,0.016266,
0.306,-69.981,-10.9,0.021688,
0.308,-69.9297,-10.6,0.024444,
