Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3161,1.2,0.001066,
0.002,-0.3149,1.3,0.001066,
0.004,-0.3173,1.2,-0.0032,
0.006,-0.3179,1.2,-0.002133,
0.008,-0.3185,1.1,-0.002133,
0.01,-0.3204,1.2,-0.001066,
0.012,-0.3204,1.1,0,
0.014,-0.324,1.1,-0.001066,
0.016,-0.3301,0.9,-0.0032,
0.018,-0.3454,0.4,-0.009777,
0.02,-0.3851,0.4,-0.021688,
0.022,-0.4388,0.4,-0.028266,
0.024,-0.5108,0.5,-0.038488,
0.026,-0.6036,0.5,-0.046666,
0.028,-0.7104,0.6,-0.053155,
0.03,-0.8294,0.6,-0.063466,
0.032,-0.957,0.7,-0.062933,
0.034,-1.1035,0.8,-0.073244,
0.036,-1.2506,0.9,-0.072711,
0.038,-1.4074,0.9,-0.078666,
0.04,-1.5746,1,-0.086755,
0.042,-1.7401,1.1,-0.085244,
0.044,-1.9091,1,-0.084622,
0.046,-2.0849,1,-0.087377,
0.048,-2.2613,1.1,-0.083022,
0.05,-2.4468,1.1,-0.091644,
0.052,-2.6293,1,-0.090577,
0.054,-2.8204,1,-0.098222,
0.056,-3.0096,1,-0.099288,
0.058,-3.2055,1,-0.101422,
0.06,-3.4045,1,-0.099822,
0.062,-3.6089,0.9,-0.100888,
0.064,-3.8256,0.9,-0.109066,
0.066,-4.0454,0.8,-0.110755,
0.068,-4.2797,0.8,-0.116088,
0.07,-4.5153,0.8,-0.120977,
0.072,-4.7619,0.7,-0.122577,
0.074,-5.0237,0.8,-0.128533,
0.076,-5.2886,0.8,-0.132888,
0.078,-5.5663,0.7,-0.1416,
0.08,-5.8557,0.7,-0.146488,
0.082,-6.1559,0.7,-0.151288,
0.084,-6.4672,0.7,-0.1568,
0.086,-6.7864,0.7,-0.1616,
0.088,-7.1209,0.8,-0.166577,
0.09,-7.4584,0.8,-0.171911,
0.092,-7.8076,0.7,-0.174755,
0.094,-8.1671,0.7,-0.179644,
0.096,-8.5412,0.8,-0.1904,
0.098,-8.9233,0.8,-0.193155,
0.1,-9.317,0.8,-0.198577,
0.102,-9.7192,0.8,-0.201333,
0.104,-10.1348,0.8,-0.210488,
0.106,-10.5572,0.8,-0.213244,
0.108,-10.9942,0.9,-0.216444,
0.11,-11.4349,0.9,-0.221955,
0.112,-11.8865,0.9,-0.223999,
0.114,-12.3498,0.9,-0.231111,
0.116,-12.8198,0.9,-0.239288,
0.118,-13.2903,0.8,-0.237066,
0.12,-13.7634,0.8,-0.235466,
0.122,-14.2468,0.7,-0.238222,
0.124,-14.7314,0.7,-0.243644,
0.126,-15.216,0.7,-0.243555,
0.128,-15.711,0.7,-0.245244,
0.13,-16.2182,0.6,-0.253866,
0.132,-16.7315,0.6,-0.256622,
0.134,-17.2558,0.6,-0.262577,
0.136,-17.7929,0.6,-0.269066,
0.138,-18.3367,0.6,-0.275555,
0.14,-18.8946,0.6,-0.279377,
0.142,-19.4622,0.8,-0.285866,
0.144,-20.0414,0.7,-0.290755,
0.146,-20.6304,0.7,-0.297244,
0.148,-21.2377,0.8,-0.306488,
0.15,-21.8615,0.8,-0.3152,
0.152,-22.4883,0.9,-0.315733,
0.154,-23.1371,1,-0.322755,
0.156,-23.7841,1.1,-0.322755,
0.158,-24.4274,1.1,-0.320088,
0.16,-25.0628,1,-0.316266,
0.162,-25.6915,1,-0.314133,
0.164,-26.3128,0.9,-0.311377,
0.166,-26.9293,0.8,-0.311466,
0.168,-27.5414,0.7,-0.306488,
0.17,-28.1603,0.6,-0.309777,
0.172,-28.778,0.5,-0.309244,
0.174,-29.4097,0.5,-0.3136,
0.176,-30.0543,0.3,-0.324977,
0.178,-30.7134,0.3,-0.3336,
0.18,-31.3964,0.3,-0.344444,
0.182,-32.1026,0.3,-0.356444,
0.184,-32.8362,0.4,-0.368888,
0.186,-33.5937,0.5,-0.380888,
0.188,-34.364,0.5,-0.386311,
0.19,-35.1476,0.5,-0.393866,
0.192,-35.9307,0.6,-0.392266,
0.194,-36.7187,0.5,-0.393866,
0.196,-37.5085,0.5,-0.394933,
0.198,-38.3007,0.6,-0.395466,
0.2,-39.1046,0.6,-0.403111,
0.202,-39.9206,0.6,-0.410666,
0.204,-40.7476,0.6,-0.413955,
0.206,-41.5875,0.7,-0.420533,
0.208,-42.4554,0.7,-0.438933,
0.21,-43.3264,0.8,-0.438933,
0.212,-44.2065,0.9,-0.439466,
0.214,-45.0842,0.8,-0.439466,
0.216,-45.957,0.8,-0.436799,
0.218,-46.8255,0.9,-0.434044,
0.22,-47.6898,0.8,-0.433511,
0.222,-48.5571,0.8,-0.435111,
0.224,-49.4329,0.8,-0.441066,
0.226,-50.321,0.8,-0.442222,
0.228,-51.2219,0.6,-0.447644,
0.23,-52.1398,0.8,-0.456799,
0.232,-53.0755,0.7,-0.467644,
0.234,-54.0209,0.7,-0.473066,
