Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.1672,1.2,-0.001066,
0.002,-0.1733,1.5,0.001066,
0.004,-0.1739,1.2,-0.002133,
0.006,-0.1758,1.1,-0.002222,
0.008,-0.191,1.1,-0.009244,
0.01,-0.1935,1.2,-0.004355,
0.012,-0.2008,1,-0.002755,
0.014,-0.2104,0.8,-0.006933,
0.016,-0.2367,0.2,-0.014666,
0.018,-0.2941,0,-0.029866,
0.02,-0.3868,-0.1,-0.0488,
0.022,-0.5242,-0.2,-0.072177,
0.024,-0.7006,-0.2,-0.095555,
0.026,-0.9154,-0.2,-0.112888,
0.028,-1.1711,-0.2,-0.130133,
0.03,-1.4678,-0.2,-0.151911,
0.032,-1.8016,-0.1,-0.172,
0.034,-2.1672,-0.1,-0.189333,
0.036,-2.5688,0,-0.204,
0.038,-2.9924,0,-0.214844,
0.04,-3.4484,0.1,-0.230044,
0.042,-3.9293,0.2,-0.238666,
0.044,-4.431,0.2,-0.254399,
0.046,-4.9565,0.3,-0.265777,
0.048,-5.5077,0.3,-0.276711,
0.05,-6.0826,0.4,-0.288622,
0.052,-6.682,0.3,-0.301688,
0.054,-7.3052,0.3,-0.313066,
0.056,-7.9442,0.3,-0.322222,
0.058,-8.6058,0.3,-0.332533,
0.06,-9.2949,0.3,-0.346666,
0.062,-10.009,0.2,-0.361866,
0.064,-10.753,0.2,-0.376977,
0.066,-11.5221,0.2,-0.389511,
0.068,-12.3296,0.1,-0.405244,
0.07,-13.1523,0.1,-0.413955,
0.072,-13.9995,0.1,-0.421511,
0.074,-14.8522,0.1,-0.426488,
0.076,-15.725,0,-0.438399,
0.078,-16.6167,0,-0.450844,
0.08,-17.5347,-0.1,-0.462844,
0.082,-18.4893,-0.1,-0.479644,
0.084,-19.4823,-0.1,-0.501333,
0.086,-20.5107,0,-0.518044,
0.088,-21.5935,0.1,-0.545244,
0.09,-22.7355,0.3,-0.576711,
0.092,-23.9092,0.4,-0.591911,
0.094,-25.0896,0.5,-0.587555,
0.096,-26.2529,0.5,-0.577244,
0.098,-27.4047,0.5,-0.574577,
0.1,-28.5497,0.3,-0.574577,
0.102,-29.702,0.1,-0.579377,
