Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.2929,1.2,0.001066,
0.002,-0.2929,1.2,0.002133,
0.004,-0.2965,1.2,0,
0.006,-0.2959,1.2,-0.001066,
0.008,-0.3002,1.2,-0.001066,
0.01,-0.3038,1.2,-0.0032,
0.012,-0.3032,1.2,-0.002666,
0.014,-0.3087,1.1,-0.004355,
0.016,-0.3203,0.5,-0.005955,
0.018,-0.3484,0.4,-0.016266,
0.02,-0.3984,0.4,-0.029244,
0.022,-0.4674,0.5,-0.036355,
0.024,-0.551,0.5,-0.044977,
0.026,-0.6505,0.6,-0.049866,
0.028,-0.7634,0.7,-0.057511,
0.03,-0.8867,0.7,-0.066133,
0.032,-1.0204,0.8,-0.069422,
0.034,-1.1547,0.8,-0.071111,
0.036,-1.303,0.9,-0.072711,
0.038,-1.4617,1,-0.076533,
0.04,-1.6228,1,-0.084622,
0.042,-1.7852,1.1,-0.081955,
0.044,-1.9536,1.1,-0.085155,
0.046,-2.1245,1.1,-0.086222,
0.048,-2.2991,1,-0.089511,
0.05,-2.4785,1.1,-0.088977,
0.052,-2.65,1.1,-0.086755,
0.054,-2.8398,1.1,-0.091111,
0.056,-3.023,1,-0.093333,
0.058,-3.2128,1,-0.094933,
0.06,-3.4148,0.9,-0.103111,
0.062,-3.615,0.8,-0.100888,
0.064,-3.8292,0.9,-0.105244,
0.066,-4.0526,0.8,-0.112799,
0.068,-4.2784,0.8,-0.117688,
0.07,-4.5201,0.8,-0.120977,
0.072,-4.771,0.7,-0.122577,
0.074,-5.0347,0.7,-0.134577,
0.076,-5.3106,0.7,-0.137866,
0.078,-5.5925,0.7,-0.1432,
0.08,-5.8892,0.8,-0.149777,
0.082,-6.1949,0.8,-0.152444,
0.084,-6.5074,0.8,-0.159466,
0.086,-6.8364,0.8,-0.163288,
0.088,-7.1685,0.7,-0.167644,
0.09,-7.5115,0.8,-0.173066,
0.092,-7.863,0.8,-0.1752,
0.094,-8.2286,0.8,-0.185511,
0.096,-8.5991,0.8,-0.187733,
0.098,-8.9891,0.9,-0.196355,
0.1,-9.3792,0.9,-0.198044,
0.102,-9.7832,0.8,-0.2024,
0.104,-10.2001,0.9,-0.209955,
0.106,-10.6224,0.8,-0.213155,
0.108,-11.0588,0.9,-0.214844,
0.11,-11.5074,0.9,-0.222399,
0.112,-11.9579,0.9,-0.223555,
0.114,-12.4321,0.9,-0.235999,
0.116,-12.8948,0.9,-0.233333,
0.118,-13.3763,0.9,-0.241422,
0.12,-13.8543,0.9,-0.238222,
0.122,-14.3364,0.8,-0.243022,
0.124,-14.8223,0.7,-0.241955,
0.126,-15.3136,0.7,-0.249599,
0.128,-15.8062,0.7,-0.247466,
0.13,-16.3121,0.6,-0.252799,
0.132,-16.8273,0.6,-0.258844,
0.134,-17.3497,0.6,-0.263111,
0.136,-17.8862,0.6,-0.269066,
0.138,-18.4325,0.7,-0.274488,
0.14,-18.9891,0.7,-0.280977,
0.142,-19.5629,0.7,-0.288622,
0.144,-20.1397,0.7,-0.290844,
0.146,-20.7341,0.8,-0.298933,
0.148,-21.3402,0.9,-0.305955,
0.15,-21.9597,0.9,-0.311377,
0.152,-22.5988,1,-0.324444,
0.154,-23.2457,1,-0.324444,
0.156,-23.886,1,-0.320088,
0.158,-24.5305,1.1,-0.323288,
0.16,-25.1653,1,-0.316888,
0.162,-25.7897,1,-0.314133,
0.164,-26.4104,1,-0.309777,
0.166,-27.0256,0.8,-0.308088,
0.168,-27.636,0.7,-0.305955,
0.17,-28.2506,0.6,-0.309777,
0.172,-28.8738,0.5,-0.3152,
0.174,-29.5,0.4,-0.316266,
0.176,-30.1482,0.3,-0.329866,
0.178,-30.8086,0.3,-0.334222,
0.18,-31.4959,0.3,-0.346755,
0.182,-32.2094,0.3,-0.363555,
0.184,-32.9454,0.4,-0.371022,
0.186,-33.712,0.5,-0.386222,
0.188,-34.4847,0.5,-0.388444,
0.19,-35.2697,0.6,-0.391733,
0.192,-36.0588,0.6,-0.395466,
0.194,-36.8492,0.6,-0.3976,
0.196,-37.6397,0.6,-0.397155,
0.198,-38.4343,0.6,-0.396533,
0.2,-39.2443,0.6,-0.406933,
0.202,-40.056,0.6,-0.408533,
0.204,-40.8837,0.7,-0.414488,
0.206,-41.7266,0.6,-0.425333,
0.208,-42.5866,0.8,-0.432977,
0.21,-43.4502,0.8,-0.433511,
0.212,-44.3297,0.9,-0.437244,
0.214,-45.2056,0.9,-0.438933,
0.216,-46.0753,0.9,-0.437244,
0.218,-46.9445,0.9,-0.436266,
0.22,-47.8099,0.8,-0.436711,
0.222,-48.6779,0.8,-0.434577,
0.224,-49.5586,0.8,-0.439999,
0.226,-50.4503,0.8,-0.447022,
0.228,-51.3591,0.8,-0.455733,
0.23,-52.2777,0.8,-0.460088,
0.232,-53.2219,0.8,-0.475199,
0.234,-54.1619,0.8,-0.471999,
0.236,-55.1055,0.7,-0.467111,
0.238,-56.0454,0.7,-0.469244,
0.24,-56.989,0.7,-0.471466,
0.242,-57.9418,0.6,-0.477955,
0.244,-58.908,0.5,-0.486666,
0.246,-59.8967,0.7,-0.494222,
0.248,-60.905,0.7,-0.505066,
0.25,-61.9329,0.8,-0.514311,
0.252,-62.9784,0.2,-0.523022,
0.254,-63.9959,-6.8,-0.499733,
0.256,-64.9767,0.8,-0.485599,
0.258,-65.7988,3.3,-0.413422,
0.26,-66.5844,-2.5,-0.379822,
0.262,-67.1947,13.3,-0.285866,
0.264,-67.6226,0.7,-0.196977,
0.266,-67.8704,1,-0.106399,
0.268,-67.9583,0.3,-0.027733,
0.27,-67.9222,-1.7,0.030933,
0.272,-67.7831,-1.4,0.078666,
0.274,-67.5689,-2.4,0.117155,
0.276,-67.3088,-2.9,0.134577,
0.278,-67.0128,-3.9,0.148711,
0.28,-66.7101,-4.4,0.152444,
0.282,-66.4147,-4.8,0.1432,
0.284,-66.1449,-5.2,0.132355,
0.286,-65.9197,-5.4,0.108533,
0.288,-65.7341,-5.7,0.086311,
0.29,-65.6084,-5.8,0.055911,
0.292,-65.5413,-5.8,0.027644,
0.294,-65.5413,-5.4,-0.005422,
0.296,-65.5986,-5.7,-0.032533,
0.298,-65.6987,-5.6,-0.055822,
0.3,-65.8416,-5.7,-0.074933,
0.302,-66.021,-5.8,-0.093866,
0.304,-66.2346,-5.9,-0.110133,
0.306,-66.4812,-6.1,-0.127999,
0.308,-66.7662,-6.3,-0.145866,
0.31,-67.0732,-6.6,-0.154044,
0.312,-67.3949,-7.1,-0.162222,
0.314,-67.7208,-7.4,-0.162222,
0.316,-68.048,-7.6,-0.164444,
0.318,-68.3678,-8.1,-0.160088,
0.32,-68.6821,-8.7,-0.152444,
0.322,-68.9739,-9.3,-0.143822,
0.324,-69.251,-10.1,-0.134044,
0.326,-69.5159,-10.6,-0.129155,
0.328,-69.7637,-11.7,-0.122666,
0.33,-70.0072,-12.4,-0.119911,
0.332,-70.2367,-19.5,-0.111733,
0.334,-70.4357,-26.2,-0.093333,
0.336,-70.5321,-30.2,-0.054755,
0.338,-70.5681,-31.2,-0.008622,
0.34,-70.5223,-26.6,0.033688,
0.342,-70.4204,-21.5,0.049955,
0.344,-70.3118,-17.3,0.052088,
0.346,-70.2056,-15,0.051555,
0.348,-70.1207,-12.7,0.042311,
0.35,-70.0426,-12.4,0.037955,
0.352,-69.9846,-11.9,0.027111,
0.354,-69.9279,-11.8,0.028711,
0.356,-69.8809,-11.6,0.020622,
0.358,-69.8284,-11.4,0.024355,
0.36,-69.7844,-11.2,0.020088,
0.362,-69.7319,-10.8,0.024977,
0.364,-69.6727,-10.6,0.029866,
0.366,-69.6056,-10.2,0.036888,
0.368,-69.533,-10,0.036355,
0.37,-69.4445,-9.7,0.044444,
0.372,-69.345,-9.3,0.053688,
0.374,-69.2363,-9.1,0.056444,
0.376,-69.1191,-8.9,0.060799,
0.378,-68.9885,-8.6,0.065688,
0.38,-68.8457,-8.4,0.075377,
0.382,-68.6919,-8,0.079733,
0.384,-68.521,-7.8,0.087377,
0.386,-68.3409,-7.5,0.092266,
0.388,-68.1499,-7.2,0.096,
0.39,-67.9448,-6.8,0.103644,
0.392,-67.7263,-6.4,0.110133,
0.394,-67.4993,-6,0.115022,
0.396,-67.2692,-5.4,0.116088,
0.398,-67.0324,-5,0.118755,
0.4,-66.7858,-4.6,0.122577,
0.402,-66.5398,-4,0.123733,
0.404,-66.2877,-3.5,0.125866,
0.406,-66.032,-3,0.127999,
0.408,-65.7738,-2.6,0.131822,
0.41,-65.5101,-2,0.131911,
0.412,-65.2397,-1.5,0.136177,
0.414,-65.031,-3.7,0.121511,
0.416,-64.8375,-3.6,0.088977,
0.418,-64.7057,-3.5,0.057511,
0.42,-64.6349,-3.4,0.025511,
0.422,-64.6239,-2.9,0.000533,
0.424,-64.6544,-2.5,-0.016266,
0.426,-64.7136,-2.5,-0.030399,
0.428,-64.796,-2.5,-0.044977,
0.43,-64.8998,-2.5,-0.052622,
0.432,-65.0127,-2.5,-0.058044,
0.434,-65.1439,-2.6,-0.063466,
0.436,-65.2813,-2.8,-0.067288,
0.438,-65.4296,-3,-0.075466,
