Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.1648,1.2,0.000533,
0.002,-0.1697,1.3,0.002666,
0.004,-0.1666,1.1,0.004355,
0.006,-0.1734,1.2,-0.002222,
0.008,-0.1825,1.1,-0.003822,
0.01,-0.1898,1.2,-0.002666,
0.012,-0.1958,1.2,-0.004266,
0.014,-0.2026,0.9,-0.006044,
0.016,-0.2227,0.3,-0.011911,
0.018,-0.2697,0,-0.026577,
0.02,-0.3484,-0.1,-0.044977,
0.022,-0.4681,-0.1,-0.062933,
0.024,-0.6292,-0.3,-0.083555,
0.026,-0.8331,-0.3,-0.106399,
0.028,-1.0729,-0.3,-0.125866,
0.03,-1.3573,-0.2,-0.144266,
0.032,-1.6766,-0.2,-0.162222,
0.034,-2.0391,0,-0.182311,
0.036,-2.4273,0,-0.195822,
0.038,-2.8484,0,-0.212622,
0.04,-3.2989,0.1,-0.226222,
0.042,-3.7762,0.1,-0.242044,
0.044,-4.2736,0.1,-0.255555,
0.046,-4.7955,0.3,-0.265866,
0.048,-5.3399,0.3,-0.274577,
0.05,-5.9081,0.4,-0.289155,
0.052,-6.5014,0.4,-0.299466,
0.054,-7.1136,0.3,-0.305511,
0.056,-7.7441,0.3,-0.316355,
0.058,-8.3941,0.3,-0.326044,
0.06,-9.0704,0.3,-0.340711,
0.062,-9.7692,0.2,-0.349422,
0.064,-10.5041,0.2,-0.369511,
0.066,-11.264,0.2,-0.384177,
0.068,-12.0568,0.2,-0.402044,
0.07,-12.871,0.2,-0.408,
0.072,-13.7127,0.2,-0.419377,
0.074,-14.5611,0.1,-0.424266,
0.076,-15.4278,0,-0.435644,
0.078,-16.3085,0,-0.444355,
0.08,-17.2179,-0.1,-0.455733,
0.082,-18.1615,-0.2,-0.475733,
0.084,-19.1418,-0.1,-0.495911,
0.086,-20.1556,0,-0.510577,
0.088,-21.2243,0,-0.541422,
0.09,-22.3473,0.2,-0.568,
0.092,-23.5125,0.3,-0.585955,
0.094,-24.699,0.5,-0.591377,
0.096,-25.8715,0.5,-0.582666,
0.098,-27.0306,0.5,-0.58,
0.1,-28.178,0.4,-0.574488,
0.102,-29.3328,0.2,-0.58,
0.104,-30.5004,0.1,-0.589155,
