Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3124,1.2,0,
0.002,-0.3154,1.2,-0.0032,
0.004,-0.3118,1.2,0.001066,
0.006,-0.313,1.2,-0.0016,
0.008,-0.3112,1.1,0.0032,
0.01,-0.3154,1.1,-0.001066,
0.012,-0.3124,1.2,-0.000533,
0.014,-0.3173,1.2,-0.003822,
0.016,-0.3136,1.1,-0.000533,
0.018,-0.3161,1.2,-0.000622,
0.02,-0.3179,1.2,-0.0016,
0.022,-0.3154,1.2,-0.000533,
0.024,-0.3185,1.1,-0.002133,
0.026,-0.3222,1.1,-0.001688,
0.028,-0.3197,1.2,0.001066,
0.03,-0.3215,1.1,0.001688,
0.032,-0.3325,0.7,-0.005955,
0.034,-0.3576,0.6,-0.012,
0.036,-0.3966,0.6,-0.023288,
0.038,-0.4485,0.7,-0.028799,
0.04,-0.5156,0.8,-0.034666,
0.042,-0.5907,0.8,-0.035822,
0.044,-0.6737,0.9,-0.041244,
0.046,-0.761,1,-0.046133,
0.048,-0.8489,1,-0.041777,
0.05,-0.9374,1.1,-0.041244,
0.052,-1.0314,1.1,-0.046133,
0.054,-1.1199,1.2,-0.0456,
0.056,-1.212,1.2,-0.046577,
0.058,-1.3012,1.3,-0.0472,
0.06,-1.3897,1.3,-0.044,
0.062,-1.4739,1.3,-0.042311,
0.064,-1.5587,1.2,-0.043377,
0.066,-1.6356,1.3,-0.035822,
0.068,-1.7168,1.2,-0.037422,
0.07,-1.7962,1.2,-0.038044,
0.072,-1.8731,1.2,-0.037511,
0.074,-1.9445,1.2,-0.038577,
0.076,-2.0195,1.1,-0.039022,
0.078,-2.0946,1.1,-0.038488,
0.08,-2.174,1.1,-0.043466,
0.082,-2.2533,1,-0.040711,
0.084,-2.3394,1,-0.042933,
0.086,-2.4352,1,-0.046133,
0.088,-2.5316,1,-0.045511,
0.09,-2.6317,1,-0.050933,
0.092,-2.7428,1,-0.053155,
0.094,-2.8551,1,-0.056444,
0.096,-2.9784,1,-0.063999,
0.098,-3.0999,1,-0.062399,
0.1,-3.2274,1.1,-0.067822,
0.102,-3.3501,1.1,-0.060177,
0.104,-3.4844,1.1,-0.066755,
0.106,-3.6187,1.1,-0.069511,
0.108,-3.7584,1,-0.074311,
0.11,-3.9025,1,-0.070044,
0.112,-4.049,1.1,-0.074933,
0.114,-4.1924,1.1,-0.075377,
0.116,-4.3407,1.1,-0.073244,
0.118,-4.4982,1.1,-0.077066,
0.12,-4.6526,1.1,-0.075377,
0.122,-4.8119,1.1,-0.079733,
0.124,-4.9724,1.1,-0.080266,
0.126,-5.1397,1,-0.084711,
0.128,-5.3002,1.1,-0.0776,
0.13,-5.4644,1.1,-0.080355,
0.132,-5.6371,1.1,-0.089511,
0.134,-5.811,1.1,-0.087822,
0.136,-5.9819,1,-0.086222,
0.138,-6.1596,1.1,-0.088977,
0.14,-6.3408,1,-0.089511,
0.142,-6.527,1.1,-0.0944,
0.144,-6.7119,1,-0.093333,
0.146,-6.9005,1,-0.0944,
0.148,-7.0964,1,-0.0976,
0.15,-7.2954,1,-0.100355,
0.152,-7.495,1.1,-0.099288,
0.154,-7.7013,1,-0.103644,
0.156,-7.9107,1,-0.105866,
