Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3069,1.2,-0.002133,
0.002,-0.3045,1.2,0.000533,
0.004,-0.3088,1.2,-0.003288,
0.006,-0.3076,1.2,0,
0.008,-0.3076,1.2,-0.002222,
0.01,-0.3069,1.2,-0.001066,
0.012,-0.3069,1.2,0.001688,
0.014,-0.3057,1.2,0.002755,
0.016,-0.3069,1.2,0.002222,
0.018,-0.3137,1.2,-0.000533,
0.02,-0.3118,1.1,-0.002133,
0.022,-0.3106,1.1,0,
0.024,-0.3131,1.2,-0.002222,
0.026,-0.3161,1.2,-0.002666,
0.028,-0.3173,1.1,-0.000533,
0.03,-0.3228,0.8,0,
0.032,-0.3442,0.7,-0.008711,
0.034,-0.3814,0.6,-0.019022,
0.036,-0.4308,0.7,-0.028711,
0.038,-0.4955,0.8,-0.0336,
0.04,-0.5596,0.9,-0.033066,
0.042,-0.6378,0.9,-0.039644,
0.044,-0.7183,1,-0.040711,
0.046,-0.8026,1.1,-0.042933,
0.048,-0.888,1.1,-0.042311,
0.05,-0.9716,1.1,-0.043377,
0.052,-1.0589,1.1,-0.042311,
0.054,-1.1437,1.2,-0.042844,
0.056,-1.2249,1.2,-0.039555,
0.058,-1.311,1.2,-0.0456,
0.06,-1.394,1.3,-0.043377,
0.062,-1.4758,1.2,-0.039644,
0.064,-1.5582,1.3,-0.042844,
0.066,-1.6369,1.3,-0.039022,
0.068,-1.7101,1.2,-0.038488,
0.07,-1.7901,1.1,-0.039022,
0.072,-1.8603,1.1,-0.037422,
0.074,-1.9384,1.1,-0.038488,
0.076,-2.0141,1.1,-0.036888,
0.078,-2.0934,1.1,-0.044977,
0.08,-2.1752,1,-0.041777,
0.082,-2.2619,1,-0.048266,
0.084,-2.3528,1,-0.047733,
0.086,-2.4487,1,-0.046133,
0.088,-2.5451,1,-0.0456,
0.09,-2.6495,1,-0.051022,
0.092,-2.7624,1,-0.054844,
0.094,-2.8735,1.1,-0.053155,
0.096,-2.9882,1,-0.055288,
0.098,-3.1182,1,-0.065066,
0.1,-3.2415,1,-0.065066,
0.102,-3.3654,1,-0.061333,
0.104,-3.5003,1,-0.069955,
0.106,-3.6413,1,-0.069955,
0.108,-3.7847,1,-0.073777,
0.11,-3.9239,1.1,-0.069955,
0.112,-4.071,1,-0.072711,
0.114,-4.2199,1,-0.072711,
0.116,-4.3731,1.1,-0.077066,
0.118,-4.5257,1.1,-0.0776,
0.12,-4.6826,1,-0.079822,
0.122,-4.8382,1.1,-0.076,
0.124,-5.0048,1.1,-0.083022,
0.126,-5.1672,1.1,-0.081955,
0.128,-5.3326,1,-0.085777,
0.13,-5.4962,1.1,-0.082488,
0.132,-5.6658,1.1,-0.0824,
0.134,-5.841,1.1,-0.087377,
0.136,-6.0131,1,-0.086222,
0.138,-6.1895,1.1,-0.087911,
0.14,-6.3757,1,-0.093866,
0.142,-6.56,1.1,-0.091644,
0.144,-6.7443,1,-0.094933,
0.146,-6.9366,1,-0.096,
0.148,-7.1307,1,-0.096622,
0.15,-7.3272,1,-0.100888,
0.152,-7.5298,1,-0.102488,
0.154,-7.7355,1,-0.103022,
0.156,-7.9431,1,-0.105333,
0.158,-8.1585,1,-0.111199,
0.16,-8.3758,1,-0.111733,
0.162,-8.5974,1,-0.111822,
0.164,-8.8207,1,-0.110666,
0.166,-9.0502,1,-0.111199,
0.168,-9.2852,1,-0.120444,
0.17,-9.519,1,-0.118844,
0.172,-9.7589,1,-0.119911,
0.174,-10.0024,1,-0.124266,
0.176,-10.2471,1,-0.120977,
0.178,-10.501,1,-0.127999,
0.18,-10.7556,1,-0.128088,
0.182,-11.0131,1,-0.127999,
0.184,-11.2756,1,-0.129688,
0.186,-11.5417,1.1,-0.133511,
0.188,-11.8066,1,-0.131288,
0.19,-12.0788,1,-0.132888,
0.192,-12.3559,1,-0.138933,
0.194,-12.6245,1.1,-0.135644,
0.196,-12.9028,1,-0.1416,
0.198,-13.1768,1,-0.138311,
0.2,-13.4558,1,-0.141688,
0.202,-13.7408,1,-0.1432,
0.204,-14.0197,0.9,-0.14,
0.206,-14.3084,0.9,-0.1416,
0.208,-14.5959,0.9,-0.142133,
0.21,-14.884,0.9,-0.144355,
0.212,-15.1763,0.9,-0.146488,
0.214,-15.4693,0.9,-0.146488,
0.216,-15.7684,0.8,-0.152444,
0.218,-16.0711,0.8,-0.154044,
0.22,-16.3781,0.8,-0.153511,
0.222,-16.6888,0.9,-0.154133,
0.224,-17.0049,0.9,-0.157866,
0.226,-17.3266,0.9,-0.161688,
0.228,-17.6483,0.9,-0.161155,
0.23,-17.9785,0.9,-0.166577,
0.232,-18.3068,0.9,-0.166577,
0.234,-18.6407,0.9,-0.169244,
0.236,-18.9746,0.9,-0.167111,
0.238,-19.3157,1,-0.170311,
0.24,-19.6514,1,-0.168711,
0.242,-19.9926,1,-0.172533,
0.244,-20.3362,1,-0.174133,
0.246,-20.6811,1,-0.175822,
0.248,-21.0253,1,-0.1736,
0.25,-21.3763,1,-0.174666,
0.252,-21.7224,1,-0.170933,
0.254,-22.0794,1,-0.176355,
0.256,-22.4438,1,-0.178488,
0.258,-22.799,1,-0.177955,
0.26,-23.1603,1,-0.179555,
0.262,-23.5204,1,-0.177866,
0.264,-23.8812,1,-0.176888,
0.266,-24.2407,1,-0.178488,
0.268,-24.6002,1,-0.181244,
0.27,-24.9554,0.9,-0.175822,
0.272,-25.3137,0.9,-0.179111,
0.274,-25.6701,0.9,-0.180088,
0.276,-26.0272,0.9,-0.178488,
0.278,-26.3897,0.8,-0.182311,
0.28,-26.7517,0.8,-0.184533,
0.282,-27.1173,0.8,-0.183377,
0.284,-27.4853,0.7,-0.182844,
0.286,-27.8588,0.7,-0.1888,
0.288,-28.2348,0.7,-0.1888,
0.29,-28.6169,0.7,-0.1904,
0.292,-29.0075,0.6,-0.195822,
0.294,-29.403,0.7,-0.198044,
0.296,-29.8058,0.7,-0.202844,
0.298,-30.2154,0.7,-0.204,
0.3,-30.6304,0.7,-0.209422,
0.302,-31.0552,0.7,-0.211022,
0.304,-31.4904,0.8,-0.216444,
0.306,-31.9299,0.8,-0.222488,
0.308,-32.3828,0.9,-0.226311,
0.31,-32.8356,0.9,-0.228888,
0.312,-33.2952,0.9,-0.228888,
0.314,-33.7585,1,-0.228977,
0.316,-34.223,1.1,-0.229511,
0.318,-34.6856,1.1,-0.231111,
0.32,-35.1476,1,-0.231644,
0.322,-35.6066,1,-0.227288,
0.324,-36.0638,1,-0.228444,
0.326,-36.5222,1,-0.229511,
0.328,-36.9744,0.9,-0.226222,
0.33,-37.4291,0.9,-0.227822,
0.332,-37.8826,0.8,-0.228888,
0.334,-38.3404,0.8,-0.230044,
0.336,-38.8018,0.8,-0.232711,
0.338,-39.2675,0.8,-0.233777,
0.34,-39.7369,0.8,-0.234399,
0.342,-40.2178,0.8,-0.240266,
0.344,-40.7025,0.9,-0.241511,
0.346,-41.1913,0.8,-0.247377,
0.348,-41.69,0.8,-0.251733,
0.35,-42.1948,0.9,-0.253422,
0.352,-42.7007,0.9,-0.253333,
0.354,-43.2226,1,-0.261511,
0.356,-43.7341,1,-0.256622,
0.358,-44.2492,1,-0.255022,
0.36,-44.7619,1,-0.258222,
0.362,-45.2764,1,-0.256088,
0.364,-45.7842,1,-0.254399,
0.366,-46.2939,1,-0.256622,
0.368,-46.8017,1,-0.256088,
0.37,-47.3052,1,-0.250577,
0.372,-47.8112,1,-0.252799,
0.374,-48.319,0.9,-0.254399,
0.376,-48.8305,0.9,-0.257155,
0.378,-49.3487,0.9,-0.257688,
0.38,-49.8718,0.9,-0.262577,
0.382,-50.4016,0.9,-0.265333,
0.384,-50.9374,0.9,-0.2696,
0.386,-51.4807,0.9,-0.273511,
