Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.1624,1.2,0.001066,
0.002,-0.1624,1.1,0.000533,
0.004,-0.1612,1.2,-0.001155,
0.006,-0.1612,1.2,-0.000533,
0.008,-0.163,1.1,-0.000533,
0.01,-0.1624,1.2,0.0016,
0.012,-0.163,1.1,0.000533,
0.014,-0.1654,1.2,-0.0016,
0.016,-0.1636,1.2,0.000533,
0.018,-0.1673,1.1,-0.002222,
0.02,-0.1648,1.1,-0.001066,
0.022,-0.1667,1.2,0,
0.024,-0.1654,1.1,0.001688,
0.026,-0.1648,1.1,0.001066,
0.028,-0.1679,1.2,0.000533,
0.03,-0.1679,1.2,0.000533,
0.032,-0.1673,1.1,0.001066,
0.034,-0.1715,1.2,-0.003733,
0.036,-0.1691,1.2,0.001066,
0.038,-0.1734,1.2,-0.003822,
0.04,-0.1789,1.2,-0.004888,
0.042,-0.1819,1.2,-0.002133,
0.044,-0.1844,1.2,-0.003288,
0.046,-0.1892,1.1,-0.004266,
0.048,-0.1868,1.1,-0.001066,
0.05,-0.1886,1.2,0.001066,
0.052,-0.1928,1.1,-0.000533,
0.054,-0.2013,1,-0.003733,
0.056,-0.2209,0.6,-0.010311,
0.058,-0.2514,0.6,-0.016266,
0.06,-0.3033,0.6,-0.026577,
0.062,-0.3668,0.6,-0.032622,
0.064,-0.4424,0.7,-0.040088,
0.066,-0.5291,0.7,-0.046133,
0.068,-0.6182,0.8,-0.048266,
0.07,-0.722,0.9,-0.051022,
0.072,-0.8349,0.9,-0.056444,
0.074,-0.9405,1.1,-0.051022,
0.076,-1.0558,1.1,-0.057511,
0.078,-1.1718,1.1,-0.061866,
0.08,-1.2872,1.1,-0.058666,
0.082,-1.4007,1.2,-0.055377,
0.084,-1.5197,1.2,-0.058044,
0.086,-1.6338,1.2,-0.059111,
0.088,-1.7431,1.2,-0.055377,
0.09,-1.853,1.2,-0.053777,
0.092,-1.9622,1.2,-0.053155,
0.094,-2.0696,1.1,-0.054222,
0.096,-2.1795,1.1,-0.055911,
0.098,-2.2918,1.1,-0.055911,
0.1,-2.3974,1.1,-0.052088,
0.102,-2.5097,1,-0.056444,
0.104,-2.6251,1,-0.058133,
0.106,-2.7374,1.1,-0.057511,
0.108,-2.86,1,-0.059111,
0.11,-2.9876,1,-0.060799,
0.112,-3.1115,1,-0.060799,
0.114,-3.2494,1,-0.064533,
0.116,-3.3874,1,-0.067822,
0.118,-3.5272,1,-0.071111,
0.12,-3.6761,1,-0.074311,
0.122,-3.8262,1,-0.069955,
0.124,-3.9831,1,-0.076,
0.126,-4.143,1,-0.077066,
0.128,-4.3078,1,-0.085688,
0.13,-4.4701,1,-0.083466,
0.132,-4.6429,1,-0.088977,
0.134,-4.8174,1,-0.086755,
0.136,-4.992,1,-0.086844,
0.138,-5.1708,1,-0.090577,
0.14,-5.357,1.1,-0.0928,
0.142,-5.5407,1,-0.0928,
0.144,-5.7275,1,-0.093866,
0.146,-5.9203,1,-0.093244,
0.148,-6.1126,1.1,-0.097155,
0.15,-6.3067,1.1,-0.097155,
0.152,-6.5087,1,-0.100888,
0.154,-6.7095,1.1,-0.101422,
0.156,-6.9116,1,-0.104711,
0.158,-7.1166,1,-0.102488,
0.16,-7.3254,1,-0.106399,
0.162,-7.5335,1,-0.107377,
0.164,-7.749,1,-0.107999,
0.166,-7.9668,1,-0.108977,
0.168,-8.189,1,-0.111733,
0.17,-8.4179,1,-0.113955,
0.172,-8.6535,1,-0.119377,
0.174,-8.8879,1,-0.115555,
0.176,-9.1345,1,-0.119911,
0.178,-9.378,1,-0.123733,
0.18,-9.6294,1,-0.125866,
0.182,-9.8846,1,-0.126399,
0.184,-10.1403,1,-0.133955,
0.186,-10.4028,1,-0.131911,
0.188,-10.6683,1,-0.131822,
0.19,-10.9374,1.1,-0.132355,
0.192,-11.2096,1.1,-0.133955,
0.194,-11.4855,1,-0.138311,
0.196,-11.7651,1,-0.139466,
0.198,-12.0495,1.1,-0.146488,
0.2,-12.3284,1,-0.142666,
0.202,-12.6104,1.1,-0.141066,
0.204,-12.893,1.1,-0.141066,
0.206,-13.1805,1,-0.141066,
0.208,-13.4667,1,-0.1432,
0.21,-13.7512,0.9,-0.142222,
0.212,-14.0429,0.9,-0.147555,
0.214,-14.3353,0.9,-0.144888,
0.216,-14.6325,0.9,-0.147022,
0.218,-14.9328,0.9,-0.150844,
0.22,-15.238,0.8,-0.153066,
0.222,-15.5438,0.9,-0.155733,
0.224,-15.8569,0.9,-0.156266,
0.226,-16.1724,0.9,-0.157866,
0.228,-16.4898,0.9,-0.157866,
0.23,-16.8163,0.8,-0.164888,
0.232,-17.1447,0.9,-0.164888,
0.234,-17.4755,0.9,-0.168177,
0.236,-17.81,0.9,-0.166577,
0.238,-18.1469,1,-0.168177,
0.24,-18.4869,1,-0.1704,
0.242,-18.8311,1,-0.1736,
0.244,-19.1717,1.1,-0.168711,
0.246,-19.5147,1,-0.169244,
0.248,-19.862,1,-0.174666,
0.25,-20.2099,1,-0.174666,
0.252,-20.5602,1,-0.176266,
0.254,-20.9136,1,-0.177422,
0.256,-21.2701,1,-0.180177,
0.258,-21.6277,1,-0.183377,
0.26,-21.9958,1,-0.1856,
0.262,-22.3602,1,-0.186133,
0.264,-22.7221,1,-0.183377,
0.266,-23.092,1,-0.183911,
0.268,-23.46,1,-0.182311,
0.27,-23.8268,1,-0.183377,
0.272,-24.1967,1,-0.187733,
0.274,-24.5605,0.9,-0.181777,
0.276,-24.9249,1,-0.180711,
0.278,-25.2905,1,-0.183377,
0.28,-25.6469,0.8,-0.176888,
0.282,-26.0095,0.8,-0.179644,
0.284,-26.3738,0.8,-0.182222,
0.286,-26.7394,0.7,-0.181155,
0.288,-27.1136,0.7,-0.1888,
0.29,-27.4871,0.7,-0.188266,
0.292,-27.868,0.7,-0.194222,
0.294,-28.2507,0.7,-0.193688,
0.296,-28.645,0.7,-0.199111,
0.298,-29.0423,0.7,-0.199644,
0.3,-29.447,0.8,-0.202933,
0.302,-29.8608,0.7,-0.207288,
0.304,-30.2789,0.8,-0.209422,
0.306,-30.7067,0.7,-0.218044,
0.308,-31.1413,0.8,-0.218666,
0.31,-31.5814,0.9,-0.221422,
0.312,-32.0348,0.9,-0.229422,
0.314,-32.4908,1,-0.228977,
0.316,-32.9559,1,-0.233333,
0.318,-33.4252,1,-0.238133,
0.32,-33.8909,1,-0.234311,
0.322,-34.3633,1,-0.237066,
0.324,-34.8327,1,-0.233866,
0.326,-35.3002,1,-0.235466,
0.328,-35.7616,1,-0.229955,
0.33,-36.2298,0.9,-0.231644,
0.332,-36.69,0.9,-0.230577,
0.334,-37.149,0.9,-0.231644,
0.336,-37.6074,0.9,-0.230044,
0.338,-38.0663,0.9,-0.228888,
0.34,-38.529,0.8,-0.232799,
0.342,-38.9941,0.8,-0.231644,
0.344,-39.4708,0.8,-0.238222,
0.346,-39.9505,0.8,-0.238222,
0.348,-40.4388,0.8,-0.245777,
0.35,-40.9277,0.8,-0.245244,
0.352,-41.4294,0.8,-0.250666,
0.354,-41.9341,0.8,-0.252799,
0.356,-42.4535,0.9,-0.262044,
0.358,-42.9723,1,-0.264177,
0.36,-43.4924,1,-0.261511,
0.362,-44.013,1,-0.261511,
0.364,-44.5367,1,-0.261511,
0.366,-45.0512,1,-0.260444,
0.368,-45.5688,1,-0.260444,
0.37,-46.0851,1,-0.254933,
0.372,-46.5966,1,-0.253333,
0.374,-47.1087,1,-0.255022,
0.376,-47.6214,0.9,-0.255022,
0.378,-48.1329,0.9,-0.256622,
0.38,-48.6498,0.9,-0.258222,
0.382,-49.1747,0.9,-0.262577,
0.384,-49.6978,1,-0.263644,
0.386,-50.2288,0.9,-0.264177,
0.388,-50.7678,1,-0.269688,
0.39,-51.3122,1,-0.273422,
0.392,-51.8621,0.9,-0.275555,
0.394,-52.4212,0.9,-0.281066,
0.396,-52.9858,0.9,-0.282133,
0.398,-53.5503,0.9,-0.280977,
0.4,-54.121,0.9,-0.282666,
0.402,-54.6911,0.9,-0.282666,
0.404,-55.2624,0.9,-0.283733,
0.406,-55.8325,0.9,-0.283822,
0.408,-56.4056,0.9,-0.287555,
0.41,-56.9769,0.9,-0.285955,
0.412,-57.553,0.8,-0.290222,
0.414,-58.1329,0.9,-0.290844,
0.416,-58.7188,0.9,-0.295111,
0.418,-59.3145,0.9,-0.298933,
0.42,-59.9078,1,-0.2984,
0.422,-60.5126,1,-0.3016,
0.424,-61.1248,1,-0.304888,
0.426,-61.7327,1.1,-0.301066,
0.428,-62.3553,1,-0.308711,
0.43,-62.9662,0.3,-0.304888,
0.432,-63.5662,-6,-0.300533,
0.434,-64.1399,0,-0.2864,
0.436,-64.7064,-0.1,-0.281066,
0.438,-65.2673,-4.1,-0.2816,
0.44,-65.6933,0.8,-0.242488,
0.442,-66.0912,0.3,-0.1888,
0.444,-66.3946,0.2,-0.139466,
0.446,-66.585,0,-0.084088,
0.448,-66.6705,-0.3,-0.031466,
0.45,-66.6717,-1.5,0.008088,
0.452,-66.6174,-1.4,0.0336,
0.454,-66.5106,-1.6,0.059111,
0.456,-66.3689,-2.1,0.072177,
0.458,-66.206,-2.2,0.084088,
0.46,-66.0284,-2.5,0.091111,
0.462,-65.8502,-2.8,0.088888,
0.464,-65.6823,-3.1,0.082488,
