Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.1636,1.1,0,
0.002,-0.1648,1.1,0,
0.004,-0.1667,1.1,-0.001688,
0.006,-0.1673,1.1,-0.002222,
0.008,-0.1642,1.1,0.000533,
0.01,-0.1673,1.1,0,
0.012,-0.1667,1.1,0.001066,
0.014,-0.1673,1.1,0.001066,
0.016,-0.1685,1.1,-0.003288,
0.018,-0.1673,1.1,-0.002222,
0.02,-0.1691,1.1,-0.0016,
0.022,-0.1721,1.1,-0.0032,
0.024,-0.1679,1.1,0.002666,
0.026,-0.1709,1.1,-0.0016,
0.028,-0.1703,1.1,0,
0.03,-0.1697,1.1,0,
0.032,-0.1697,1.1,0.001066,
0.034,-0.1709,1.1,-0.001066,
0.036,-0.1734,1.1,-0.001155,
0.038,-0.1776,1.1,-0.002133,
0.04,-0.1807,1.1,-0.0016,
0.042,-0.188,1.1,-0.003822,
0.044,-0.1868,1.1,0.0016,
0.046,-0.1898,1.1,-0.0016,
0.048,-0.191,1.1,-0.002666,
0.05,-0.1952,1.1,-0.000533,
0.052,-0.205,1,-0.006488,
0.054,-0.2148,0.6,-0.008177,
0.056,-0.2447,0.6,-0.014133,
0.058,-0.2892,0.6,-0.024355,
0.06,-0.3436,0.6,-0.028266,
0.062,-0.4131,0.7,-0.0352,
0.064,-0.4913,0.7,-0.040711,
0.066,-0.5792,0.8,-0.0424,
0.068,-0.6811,0.8,-0.053688,
0.07,-0.7818,0.9,-0.052088,
0.072,-0.8929,1,-0.054844,
0.074,-1.0033,1,-0.056888,
0.076,-1.1211,1.1,-0.059644,
0.078,-1.2353,1.2,-0.058044,
0.08,-1.347,1.2,-0.054844,
0.082,-1.4672,1.2,-0.060177,
0.084,-1.5789,1.1,-0.058044,
0.086,-1.6857,1.2,-0.053155,
0.088,-1.7999,1.2,-0.055377,
0.09,-1.9054,1.2,-0.055822,
