Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.3185,1.2,-0.0016,
0.002,-0.3203,1.2,-0.002133,
0.004,-0.3173,1.2,-0.001688,
0.006,-0.3215,1.1,-0.000533,
0.008,-0.324,1.1,-0.004888,
0.01,-0.3221,1.2,-0.000533,
0.012,-0.3289,1.1,-0.003288,
0.014,-0.3276,1.1,-0.000533,
0.016,-0.3362,0.8,-0.003822,
0.018,-0.3582,0.4,-0.015733,
0.02,-0.399,0.3,-0.027111,
0.022,-0.4576,0.4,-0.031999,
0.024,-0.5407,0.5,-0.044,
0.026,-0.6377,0.5,-0.048266,
0.028,-0.7463,0.6,-0.055822,
0.03,-0.869,0.7,-0.060711,
0.032,-1.0009,0.7,-0.064622,
0.034,-1.1431,0.8,-0.071644,
0.036,-1.2871,0.9,-0.073244,
0.038,-1.444,0.9,-0.076,
0.04,-1.6033,1,-0.081955,
0.042,-1.773,1.1,-0.084711,
0.044,-1.9487,1.1,-0.087288,
0.046,-2.1209,1.1,-0.0896,
0.048,-2.2991,1.1,-0.091733,
0.05,-2.4803,1.1,-0.086222,
0.052,-2.6659,1.1,-0.090044,
0.054,-2.8502,1.1,-0.092711,
0.056,-3.0376,1,-0.0928,
0.058,-3.2341,1,-0.093866,
0.06,-3.4288,0.9,-0.097066,
0.062,-3.637,0.9,-0.102044,
0.064,-3.8475,0.8,-0.106311,
0.066,-4.0642,0.8,-0.106844,
0.068,-4.2913,0.8,-0.110755,
0.07,-4.5348,0.7,-0.120977,
0.072,-4.7808,0.7,-0.123733,
0.074,-5.0396,0.7,-0.127555,
0.076,-5.316,0.7,-0.136711,
0.078,-5.5974,0.7,-0.1416,
0.08,-5.891,0.7,-0.148088,
0.082,-6.1956,0.8,-0.1536,
0.084,-6.5123,0.7,-0.158933,
0.086,-6.8364,0.8,-0.162222,
0.088,-7.1715,0.8,-0.167111,
0.09,-7.5164,0.7,-0.174222,
0.092,-7.8667,0.8,-0.176355,
0.094,-8.2317,0.7,-0.184977,
0.096,-8.6077,0.8,-0.191022,
0.098,-8.9916,0.9,-0.194755,
0.1,-9.3834,0.8,-0.197422,
0.102,-9.7863,0.8,-0.200266,
0.104,-10.2025,0.9,-0.207733,
0.106,-10.6298,0.8,-0.213777,
0.108,-11.0662,0.8,-0.221422,
0.11,-11.5117,0.8,-0.222399,
0.112,-11.967,0.9,-0.226222,
0.114,-12.4327,0.8,-0.234311,
0.116,-12.9009,0.9,-0.234933,
0.118,-13.3751,0.8,-0.237066,
0.12,-13.8555,0.8,-0.238755,
0.122,-14.3334,0.7,-0.237066,
0.124,-14.8223,0.8,-0.243111,
0.126,-15.3099,0.7,-0.244088,
0.128,-15.8031,0.6,-0.247377,
0.13,-16.3073,0.6,-0.249599,
0.132,-16.8206,0.6,-0.255555,
0.134,-17.3479,0.5,-0.2648,
0.136,-17.8826,0.6,-0.269688,
0.138,-18.4252,0.5,-0.273422,
0.14,-18.9861,0.6,-0.280533,
0.142,-19.5586,0.7,-0.287022,
0.144,-20.139,0.8,-0.292977,
0.146,-20.7299,0.7,-0.2968,
0.148,-21.3402,0.9,-0.305955,
0.15,-21.9634,0.9,-0.3136,
0.152,-22.5975,1,-0.317866,
0.154,-23.2421,1,-0.323911,
0.156,-23.886,1,-0.322844,
0.158,-24.5305,1.1,-0.322222,
0.16,-25.1671,1,-0.3152,
0.162,-25.8,1,-0.312977,
0.164,-26.4202,0.9,-0.312533,
0.166,-27.0342,0.8,-0.308177,
0.168,-27.647,0.9,-0.304888,
0.17,-28.2646,0.6,-0.307022,
0.172,-28.8884,0.5,-0.314133,
0.174,-29.5201,0.4,-0.3168,
0.176,-30.1604,0.3,-0.323911,
0.178,-30.8245,0.3,-0.334222,
0.18,-31.5111,0.2,-0.346666,
0.182,-32.2271,0.3,-0.361333,
0.184,-32.9637,0.5,-0.367822,
0.186,-33.7267,0.5,-0.380355,
0.188,-34.5018,0.5,-0.387911,
0.19,-35.2861,0.6,-0.395466,
0.192,-36.0723,0.6,-0.393333,
0.194,-36.8627,0.6,-0.396088,
0.196,-37.6512,0.6,-0.394933,
0.198,-38.4465,0.6,-0.396,
0.2,-39.2559,0.6,-0.403644,
0.202,-40.0707,0.6,-0.4096,
0.204,-40.9026,0.7,-0.420977,
0.206,-41.7443,0.7,-0.419911,
0.208,-42.6036,0.8,-0.427466,
0.21,-43.4813,0.8,-0.438311,
0.212,-44.3596,0.8,-0.439999,
0.214,-45.2355,0.9,-0.437866,
0.216,-46.1034,0.9,-0.434044,
0.218,-46.9762,0.9,-0.435111,
0.22,-47.8356,0.7,-0.429155,
0.222,-48.7065,0.8,-0.436711,
0.224,-49.5885,0.7,-0.443288,
0.226,-50.4796,0.8,-0.447022,
0.228,-51.3866,0.8,-0.453599,
0.23,-52.3064,0.7,-0.460622,
0.232,-53.2482,0.7,-0.470933,
0.234,-54.1875,0.8,-0.469333,
0.236,-55.1299,0.7,-0.473066,
0.238,-56.0717,0.6,-0.468799,
0.24,-57.0146,0.6,-0.473066,
0.242,-57.9674,0.5,-0.476888,
0.244,-58.9385,0.6,-0.488266,
0.246,-59.9272,0.6,-0.496888,
0.248,-60.9392,0.6,-0.506133,
0.25,-61.9677,0.8,-0.513866,
0.252,-63.0144,0,-0.520266,
0.254,-64.0374,-4.4,-0.504088,
0.256,-65.0164,2.4,-0.489422,
0.258,-65.83,4.5,-0.437866,
0.26,-66.6039,-2.2,-0.375466,
0.262,-67.1984,13.1,-0.275644,
0.264,-67.614,0.7,-0.189866,
0.266,-67.8496,0.8,-0.099288,
0.268,-67.9283,0,-0.018933,
0.27,-67.8899,-1.9,0.030933,
0.272,-67.744,-1.4,0.085155,
0.274,-67.5316,-2.1,0.110133,
0.276,-67.271,-2.9,0.131822,
0.278,-66.9811,-3.8,0.146488,
0.28,-66.6783,-4.2,0.150311,
0.282,-66.3884,-4.7,0.144355,
0.284,-66.1303,-5.2,0.121511,
0.286,-65.905,-5.4,0.107999,
0.288,-65.7262,-5.5,0.084088,
0.29,-65.6084,-5.8,0.059111,
0.292,-65.5565,-5.8,0.018488,
0.294,-65.5614,-5.3,-0.012977,
0.296,-65.6176,-5.5,-0.036355,
0.298,-65.7195,-5.6,-0.053688,
0.3,-65.8623,-5.7,-0.074311,
0.302,-66.0448,-5.6,-0.093866,
0.304,-66.2572,-5.9,-0.109599,
0.306,-66.5007,-6.1,-0.127999,
0.308,-66.7827,-6.2,-0.1432,
0.31,-67.0873,-6.6,-0.154133,
0.312,-67.4034,-7,-0.16,
0.314,-67.7208,-7.3,-0.160533,
0.316,-68.0419,-7.6,-0.161688,
0.318,-68.3666,-8,-0.160088,
0.32,-68.6772,-8.7,-0.152977,
0.322,-68.9757,-9.3,-0.147555,
0.324,-69.2571,-10,-0.137244,
0.326,-69.5226,-10.9,-0.131822,
0.328,-69.7722,-11.5,-0.119377,
0.33,-70.0109,-12.6,-0.118311,
0.332,-70.2324,-19.3,-0.108444,
0.334,-70.4283,-25.9,-0.096,
0.336,-70.5162,-29.5,-0.057511,
0.338,-70.5461,-30.2,-0.006488,
0.34,-70.4998,-25.8,0.030311,
0.342,-70.4027,-20.9,0.051555,
0.344,-70.2977,-16.9,0.051022,
0.346,-70.2001,-14.8,0.046666,
0.348,-70.1183,-12.7,0.040711,
0.35,-70.0487,-12.1,0.033066,
0.352,-69.9877,-11.7,0.027644,
0.354,-69.937,-11.8,0.023911,
0.356,-69.8864,-11.6,0.021688,
0.358,-69.8369,-11.3,0.024977,
0.36,-69.7899,-11.1,0.022844,
0.362,-69.7393,-10.7,0.023822,
0.364,-69.6813,-10.4,0.028177,
0.366,-69.6068,-10.2,0.037955,
0.368,-69.5287,-9.9,0.041777,
0.37,-69.4371,-9.6,0.045066,
0.372,-69.3364,-9.4,0.053155,
0.374,-69.2278,-9.1,0.055288,
0.376,-69.1094,-8.8,0.058577,
0.378,-68.9769,-8.5,0.064088,
0.38,-68.8341,-8.3,0.071644,
0.382,-68.6791,-8,0.0776,
0.384,-68.51,-7.8,0.085688,
0.386,-68.3275,-7.4,0.091733,
0.388,-68.1316,-7.1,0.099822,
0.39,-67.9235,-6.7,0.102488,
0.392,-67.7056,-6.4,0.108977,
0.394,-67.4755,-6,0.116088,
0.396,-67.2405,-5.5,0.120444,
0.398,-67.0079,-5,0.118844,
0.4,-66.7687,-4.5,0.119377,
0.402,-66.5184,-4,0.125333,
0.404,-66.2706,-3.6,0.123733,
0.406,-66.0179,-3,0.125866,
0.408,-65.7592,-2.5,0.131288,
0.41,-65.4949,-2,0.133422,
0.412,-65.2239,-1.5,0.137777,
0.414,-65.0286,-3.5,0.117688,
0.416,-64.843,-3.5,0.084088,
0.418,-64.7148,-3.3,0.057511,
0.42,-64.6556,-3.3,0.024977,
0.422,-64.6477,-2.7,-0.002666,
0.424,-64.6746,-2.6,-0.015733,
0.426,-64.7374,-2.5,-0.039022,
0.428,-64.8113,-2.6,-0.041244,
0.43,-64.9083,-2.6,-0.0504,
0.432,-65.0255,-2.5,-0.057511,
0.434,-65.1488,-2.6,-0.061866,
0.436,-65.2874,-2.7,-0.072711,
0.438,-65.4308,-2.9,-0.074311,
0.44,-65.5773,-3.1,-0.076533,
0.442,-65.7317,-3.2,-0.077066,
0.444,-65.8922,-3.5,-0.078133,
0.446,-66.057,-3.7,-0.084088,
0.448,-66.22,-4,-0.082488,
0.45,-66.3878,-4.3,-0.083022,
0.452,-66.5557,-4.6,-0.081955,
0.454,-66.7095,-5,-0.076,
0.456,-66.8572,-5.4,-0.073244,
0.458,-66.9963,-5.8,-0.067822,
0.46,-67.1355,-6.3,-0.071111,
0.462,-67.2698,-6.8,-0.067288,
0.464,-67.4065,-7.3,-0.068355,
0.466,-67.5444,-7.8,-0.070488,
0.468,-67.6897,-8.3,-0.073777,
0.47,-67.8429,-8.7,-0.076533,
0.472,-68.012,-9.3,-0.084088,
0.474,-68.1981,-9.7,-0.094933,
0.476,-68.4008,-10.2,-0.104711,
0.478,-68.6174,-10.6,-0.110133,
0.48,-68.8506,-11.2,-0.120977,
0.482,-69.1069,-11.6,-0.130755,
0.484,-69.373,-12.2,-0.135022,
0.486,-69.6495,-12.7,-0.141066,
0.488,-69.9358,-13.4,-0.145422,
0.49,-70.2117,-17.8,-0.136177,
0.492,-70.418,-24,-0.113422,
0.494,-70.5577,-30.2,-0.056355,
0.496,-70.5791,-31.1,0.003822,
0.498,-70.5211,-26,0.035822,
0.5,-70.4222,-20.7,0.048888,
0.502,-70.3154,-16.6,0.050488,
0.504,-70.2074,-14.6,0.053155,
0.506,-70.1146,-12.3,0.0472,
0.508,-70.0316,-12.1,0.040177,
0.51,-69.9596,-11.8,0.037422,
0.512,-69.8918,-11.6,0.032622,
0.514,-69.8241,-11.4,0.031999,
0.516,-69.7576,-11.3,0.0336,
0.518,-69.6868,-11,0.036888,
0.52,-69.6117,-10.6,0.036888,
0.522,-69.5269,-10.4,0.042844,
0.524,-69.4268,-10.2,0.051466,
0.526,-69.3261,-10,0.0504,
0.528,-69.2107,-9.7,0.059111,
0.53,-69.0959,-9.3,0.056977,
0.532,-68.9733,-9,0.060177,
0.534,-68.8591,-8.7,0.058044,
0.536,-68.734,-8.2,0.060799,
0.538,-68.604,-7.9,0.065066,
0.54,-68.4587,-7.5,0.072177,
0.542,-68.2994,-7.3,0.081422,
0.544,-68.1279,-7,0.087911,
0.546,-67.9454,-6.6,0.092266,
0.548,-67.7477,-6.2,0.101955,
0.55,-67.5365,-5.7,0.106311,
0.552,-67.3119,-5.3,0.112266,
0.554,-67.0769,-5.1,0.116622,
0.556,-66.8224,-4.6,0.125866,
0.558,-66.5612,-4.1,0.132888,
0.56,-66.2914,-3.6,0.133955,
0.562,-66.0179,-3.1,0.137333,
0.564,-65.7408,-2.6,0.1384,
0.566,-65.457,-2.1,0.138933,
0.568,-65.2001,-1.6,0.122044,
0.57,-64.9688,-4.2,0.118755,
0.572,-64.7759,-4.3,0.091111,
0.574,-64.6495,-3.7,0.059199,
0.576,-64.5848,-3.4,0.024444,
0.578,-64.5781,-2.8,-0.001066,
0.58,-64.6093,-2.9,-0.020622,
0.582,-64.674,-2.7,-0.031466,
0.584,-64.7637,-2.6,-0.050488,
0.586,-64.8772,-2.6,-0.058044,
0.588,-65.009,-2.6,-0.068888,
0.59,-65.1458,-2.8,-0.073244,
0.592,-65.2935,-2.8,-0.0744,
0.594,-65.4473,-3,-0.080355,
