Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.1636,1.1,0,
0.002,-0.1667,1.3,-0.000622,
0.004,-0.1691,1.1,-0.003822,
0.006,-0.1654,1.1,-0.0016,
0.008,-0.1691,1.1,-0.002755,
0.01,-0.1685,1.2,0.000533,
0.012,-0.1709,1.2,-0.0032,
0.014,-0.1715,1.1,0,
0.016,-0.1728,1.1,-0.001688,
0.018,-0.1728,1.2,0.001066,
0.02,-0.1807,1.1,-0.004888,
0.022,-0.1856,1.1,-0.001066,
0.024,-0.1886,1.2,-0.0016,
0.026,-0.194,1.1,-0.003733,
0.028,-0.1977,1,-0.002222,
0.03,-0.2044,0.9,-0.005422,
0.032,-0.23,0.4,-0.0168,
0.034,-0.2721,0.3,-0.023822,
0.036,-0.3417,0.3,-0.034666,
0.038,-0.4321,0.3,-0.046666,
0.04,-0.548,0.3,-0.057511,
0.042,-0.6829,0.3,-0.071644,
0.044,-0.8361,0.4,-0.078133,
0.046,-1.0064,0.5,-0.088977,
0.048,-1.1889,0.6,-0.095466,
0.05,-1.3854,0.7,-0.101955,
0.052,-1.5929,0.8,-0.105244,
0.054,-1.8096,0.9,-0.109599,
0.056,-2.0391,1,-0.115555,
0.058,-2.2674,1,-0.119911,
0.06,-2.5024,1.1,-0.119377,
0.062,-2.7386,1.1,-0.118844,
0.064,-2.976,1.1,-0.117155,
0.066,-3.2183,1.1,-0.121511,
0.068,-3.4625,1,-0.121066,
0.07,-3.7084,1,-0.124177,
0.072,-3.9562,1,-0.124177,
0.074,-4.2095,1,-0.127466,
0.076,-4.4659,0.9,-0.129688,
0.078,-4.7356,0.9,-0.135022,
0.08,-5.0073,0.8,-0.138933,
0.082,-5.2898,0.8,-0.142666,
0.084,-5.5785,0.8,-0.148622,
0.086,-5.8849,0.8,-0.155111,
0.088,-6.195,0.7,-0.156266,
0.09,-6.5179,0.7,-0.161155,
0.092,-6.8578,0.6,-0.173066,
0.094,-7.1996,0.7,-0.173066,
0.096,-7.5549,0.7,-0.177422,
0.098,-7.9235,0.7,-0.183911,
0.1,-8.305,0.7,-0.192088,
0.102,-8.6926,0.7,-0.196977,
0.104,-9.1009,0.7,-0.205066,
0.106,-9.5171,0.7,-0.211022,
0.108,-9.945,0.7,-0.219733,
0.11,-10.3893,0.7,-0.225155,
0.112,-10.8404,0.7,-0.227377,
0.114,-11.3073,0.8,-0.234933,
0.116,-11.7828,0.8,-0.242577,
0.118,-12.2704,0.8,-0.247377,
0.12,-12.7563,0.9,-0.242488,
0.122,-13.2549,0.8,-0.250044,
0.124,-13.7548,0.8,-0.251733,
0.126,-14.2602,0.9,-0.254488,
0.128,-14.7607,0.8,-0.251733,
0.13,-15.2679,0.7,-0.254488,
0.132,-15.7769,0.7,-0.253866,
0.134,-16.2957,0.6,-0.260977,
0.136,-16.8237,0.6,-0.267466,
0.138,-17.3583,0.6,-0.270133,
0.14,-17.907,0.6,-0.273955,
0.142,-18.4631,0.6,-0.279466,
0.144,-19.0325,0.6,-0.2848,
0.146,-19.6142,0.7,-0.292977,
0.148,-20.2087,0.7,-0.300088,
0.15,-20.816,0.7,-0.307644,
0.152,-21.4361,0.8,-0.312533,
0.154,-22.0757,0.8,-0.323822,
0.156,-22.7215,0.9,-0.322844,
0.158,-23.3825,1,-0.330933,
0.16,-24.0441,1,-0.329333,
0.162,-24.6996,1,-0.323822,
0.164,-25.3484,1,-0.324977,
0.166,-25.9911,1,-0.320622,
0.168,-26.6241,1,-0.317955,
0.17,-27.2533,0.8,-0.314666,
0.172,-27.8808,0.8,-0.3136,
