Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0.394,-82.9399,0.3,-0.241422,
0.396,-83.4111,0.6,-0.228355,
0.398,-83.8866,0.9,-0.236533,
0.4,-84.3517,0.9,-0.229511,
0.402,-84.8064,0.9,-0.228444,
0.404,-85.2477,0.9,-0.221955,
0.406,-85.6841,0.9,-0.217066,
0.408,-86.1064,0.8,-0.210488,
0.41,-86.5209,0.7,-0.205688,
0.412,-86.9194,0.6,-0.198044,
0.414,-87.2997,0.4,-0.1856,
0.416,-87.6646,0,-0.177866,
0.418,-88.0107,-0.2,-0.169777,
0.42,-88.3312,-0.7,-0.157333,
0.422,-88.6406,-2.5,-0.151911,
0.424,-88.8426,-52,-0.076977,
0.426,-88.8237,-35.5,0.030399,
0.428,-88.745,-8.3,0.038488,
0.43,-88.7328,-16.8,0.000533,
0.432,-88.7651,-18.2,-0.022222,
0.434,-88.8072,-26.4,-0.020088,
0.436,-88.8353,-37.7,-0.011911,
0.438,-88.8451,-35.6,-0.003288,
0.44,-88.8414,-35,0,
0.442,-88.8536,-37.5,-0.009777,
0.444,-88.8719,-41.1,-0.009777,
0.446,-88.8823,-47.1,-0.003822,
0.448,-88.8823,-47.2,0.000533,
0.45,-88.8854,-46.7,-0.001688,
0.452,-88.8902,-49.2,-0.004888,
0.454,-88.9031,-51.4,-0.007111,
0.456,-88.911,-52.1,-0.004355,
0.458,-88.9159,-52.1,-0.001155,
0.46,-88.9165,-52.1,0.000533,
0.462,-88.9201,-52.1,-0.002133,
0.464,-88.9208,-52.1,-0.001688,
0.466,-88.9226,-52.1,-0.001066,
0.468,-88.9256,-52.1,-0.002133,
0.47,-88.9232,-52.1,0.002666,
0.472,-88.9262,-52.1,0.000622,
0.474,-88.9275,-52.1,0.003733,
0.476,-88.9287,-52.1,0.001066,
0.478,-88.925,-52.1,0.003822,
0.48,-88.9262,-52.1,0.003288,
0.482,-88.9281,-52.1,-0.000533,
0.484,-88.925,-52.1,0,
0.486,-88.9189,-52.1,0.004355,
0.488,-88.922,-52.1,-0.001688,
0.49,-88.9177,-52.1,0.002133,
0.492,-88.9128,-52.1,0,
0.494,-88.9037,-52.1,0.003733,
0.496,-88.8927,-50.7,0.004888,
0.498,-88.8841,-48.8,0.002755,
0.5,-88.8756,-46.7,0.004355,
0.502,-88.8664,-44.4,0.004355,
0.504,-88.8567,-41.8,0.005422,
0.506,-88.8463,-38.5,0.004888,
0.508,-88.8341,-35.1,0.004355,
0.51,-88.8213,-31.7,0.005955,
0.512,-88.8097,-28.3,0.005422,
0.514,-88.7956,-24.8,0.008711,
0.516,-88.7816,-21.1,0.007555,
0.518,-88.7633,-17.2,0.007555,
0.52,-88.7456,-13.2,0.008622,
0.522,-88.7248,-9.2,0.011377,
0.524,-88.7016,-5.2,0.014666,
0.526,-88.6766,-2.3,0.017333,
0.528,-88.6455,-0.9,0.0168,
0.53,-88.5899,0,0.030933,
0.532,-88.5088,0,0.043911,
0.534,-88.3922,0.7,0.065066,
0.536,-88.2329,0.2,0.086755,
0.538,-88.0351,0.3,0.101511,
0.54,-87.7861,0.7,0.127466,
0.542,-87.4876,1.1,0.154133,
0.544,-87.1532,1.3,0.174133,
0.546,-86.7772,1.4,0.195288,
0.548,-86.3585,1.5,0.213244,
0.55,-85.9093,1.6,0.230044,
0.552,-85.4344,1.5,0.240888,
0.554,-84.9272,1.4,0.255022,
0.556,-84.3993,1.2,0.265777,
0.558,-83.8438,1,0.278933,
0.56,-83.308,0.2,0.279911,
0.562,-82.7532,-0.1,0.276622,
0.564,-82.213,-0.3,0.268533,
0.566,-81.6893,-0.4,0.259911,
0.568,-81.1949,-0.4,0.243644,
0.57,-80.7182,-0.5,0.238755,
0.572,-80.2763,-0.5,0.218133,
0.574,-79.8644,-0.4,0.202311,
0.576,-79.4792,-0.3,0.187733,
0.578,-79.1136,-0.1,0.178488,
0.58,-78.7743,0,0.168711,
0.582,-78.452,0,0.1584,
0.584,-78.1462,0,0.150844,
0.586,-77.8575,0.1,0.145422,
0.588,-77.5725,0.3,0.142133,
0.59,-77.3033,0.2,0.135111,
0.592,-77.0445,0.3,0.125866,
0.594,-76.7864,0.4,0.126933,
0.596,-76.5367,0.4,0.125333,
0.598,-76.2944,0.5,0.119911,
0.6,-76.0515,0.5,0.119911,
0.602,-75.8208,0.5,0.116622,
0.604,-75.5895,0.4,0.115555,
0.606,-75.3655,0.4,0.111733,
0.608,-75.1524,0.3,0.106399,
0.61,-74.9468,0.3,0.100888,
0.612,-74.7459,0.3,0.098755,
0.614,-74.5592,0.2,0.091644,
0.616,-74.3858,0.2,0.084088,
0.618,-74.229,0.2,0.070488,
0.62,-74.0813,0.1,0.069422,
0.622,-73.9525,0.1,0.062933,
0.624,-73.8445,0.1,0.052088,
0.626,-73.748,0.1,0.0472,
0.628,-73.6656,0.2,0.039644,
0.63,-73.6009,0.2,0.033688,
0.632,-73.5466,0.2,0.024977,
0.634,-73.5124,0.2,0.019022,
0.636,-73.488,0.2,0.010311,
0.638,-73.4734,0.2,0.007022,
0.64,-73.4776,0.6,-0.004888,
0.642,-73.4837,0.8,-0.004266,
0.644,-73.4868,0.6,-0.007022,
0.646,-73.4935,0.7,-0.002133,
0.648,-73.5033,0.5,-0.003822,
0.65,-73.5234,0.5,-0.009777,
0.652,-73.5503,0.4,-0.015199,
0.654,-73.5899,0.2,-0.022222,
0.656,-73.6412,0.2,-0.027111,
0.658,-73.7102,0.2,-0.038577,
0.66,-73.792,0.1,-0.0456,
0.662,-73.8872,0.1,-0.054844,
0.664,-73.997,0,-0.058577,
0.666,-74.1228,0,-0.067288,
0.668,-74.2741,0,-0.077511,
0.67,-74.4396,0,-0.085244,
0.672,-74.622,0,-0.092711,
0.674,-74.818,0.1,-0.097688,
0.676,-75.0395,0.1,-0.110666,
0.678,-75.2739,0.1,-0.118311,
0.68,-75.5241,0.1,-0.126399,
0.682,-75.7903,0.2,-0.136177,
0.684,-76.071,0.3,-0.142133,
0.686,-76.3597,0.2,-0.147555,
0.688,-76.6576,0.2,-0.148711,
0.69,-76.9762,0.3,-0.157333,
0.692,-77.2984,0.3,-0.162755,
0.694,-77.6329,0.3,-0.168177,
0.696,-77.979,0.3,-0.174755,
0.698,-78.3373,0.3,-0.182844,
0.7,-78.7047,0.3,-0.186133,
0.702,-79.0843,0.2,-0.192,
0.704,-79.475,0.3,-0.195911,
0.706,-79.8784,0.3,-0.2024,
0.708,-80.2892,0.3,-0.206755,
0.71,-80.7073,0.2,-0.210577,
0.712,-81.1394,0.1,-0.212711,
0.714,-81.5819,0.1,-0.220266,
0.716,-82.0317,0.1,-0.226755,
0.718,-82.4944,0.1,-0.231111,
0.72,-82.9619,0.1,-0.237599,
0.722,-83.4233,0.7,-0.221866,
0.724,-83.9024,0.7,-0.233777,
0.726,-84.359,0.7,-0.228977,
0.728,-84.8143,0.7,-0.228355,
0.73,-85.2593,0.8,-0.221955,
0.732,-85.6896,0.8,-0.217599,
0.734,-86.1125,0.7,-0.212622,
0.736,-86.5263,0.7,-0.206133,
0.738,-86.928,0.6,-0.198577,
0.74,-87.3113,0.4,-0.1888,
0.742,-87.6805,0.2,-0.182844,
0.744,-88.0303,0,-0.175288,
0.746,-88.3617,-0.6,-0.162222,
0.748,-88.673,-2,-0.152533,
0.75,-88.8652,-52.1,-0.068888,
0.752,-88.8231,-29,0.038488,
0.754,-88.7468,-7.7,0.0336,
0.756,-88.7364,-16.6,-0.002133,
0.758,-88.7724,-18.5,-0.021155,
0.76,-88.8182,-27.2,-0.022222,
0.762,-88.8457,-38.7,-0.011377,
0.764,-88.8518,-35.8,-0.002222,
0.766,-88.853,-36.6,-0.001066,
0.768,-88.864,-38.1,-0.007644,
0.77,-88.8823,-41.5,-0.011911,
0.772,-88.8896,-47.1,-0.002133,
0.774,-88.8908,-46.4,-0.001066,
0.776,-88.8902,-46.5,0.000533,
0.778,-88.8963,-49.6,-0.004266,
0.78,-88.9079,-50.6,-0.006488,
0.782,-88.9183,-52.1,-0.005955,
0.784,-88.9244,-52.1,-0.001066,
0.786,-88.9232,-52.1,0.000533,
0.788,-88.9244,-52.1,-0.001066,
0.79,-88.9256,-52.1,0.002222,
0.792,-88.9281,-52.1,0.001066,
0.794,-88.9293,-52.1,0,
0.796,-88.933,-52.1,-0.000533,
0.798,-88.9342,-52.1,-0.001066,
0.8,-88.936,-52.1,0.000533,
0.802,-88.9336,-52.1,0.000533,
0.804,-88.936,-52.1,-0.001066,
0.806,-88.9311,-52.1,0.003288,
0.808,-88.9311,-52.1,0.000533,
0.81,-88.9299,-52.1,0.000533,
0.812,-88.9275,-52.1,0.002133,
0.814,-88.9232,-52.1,0.003822,
0.816,-88.9177,-52.1,0.004888,
0.818,-88.9146,-52.1,0.004888,
0.82,-88.9043,-52.1,0.005422,
0.822,-88.8976,-51,0.000533,
0.824,-88.8854,-49.1,0.0048,
0.826,-88.8805,-46.7,0.002133,
0.828,-88.8707,-44.4,0.004355,
0.83,-88.8634,-41.9,0.005422,
0.832,-88.8506,-38.6,0.004888,
0.834,-88.8402,-35,0.004355,
0.836,-88.8243,-31.8,0.009244,
0.838,-88.8127,-28.5,0.005422,
0.84,-88.8005,-24.9,0.008177,
0.842,-88.7846,-20.9,0.008711,
0.844,-88.7706,-17.1,0.008711,
0.846,-88.7511,-13.2,0.009244,
0.848,-88.7315,-9.1,0.010311,
0.85,-88.7108,-5.1,0.009244,
0.852,-88.6845,-2.1,0.012533,
0.854,-88.6473,-0.7,0.020088,
0.856,-88.5936,0,0.031466,
0.858,-88.51,-0.1,0.046133,
0.86,-88.3928,0.3,0.063466,
0.862,-88.2329,0.1,0.084622,
0.864,-88.0284,1,0.106311,
0.866,-87.7788,0.9,0.129066,
0.868,-87.4791,1.2,0.1552,
0.87,-87.1416,1.3,0.174133,
0.872,-86.7619,1.5,0.194222,
0.874,-86.342,1.5,0.213244,
0.876,-85.8885,1.5,0.230044,
0.878,-85.4088,1.5,0.244711,
0.88,-84.904,1.3,0.256622,
0.882,-84.3761,1.2,0.264711,
0.884,-83.8146,1,0.282044,
0.886,-83.2781,0.3,0.280444,
0.888,-82.7281,0,0.274044,
0.89,-82.1904,-0.2,0.269066,
0.892,-81.6655,-0.5,0.257688,
0.894,-81.1711,-0.3,0.245777,
0.896,-80.7011,-0.6,0.231199,
0.898,-80.2635,-0.5,0.213777,
0.9,-79.8546,-0.5,0.199111,
0.902,-79.478,-0.3,0.186133,
0.904,-79.1185,-0.2,0.176355,
0.906,-78.7804,0,0.167111,
0.908,-78.463,0,0.155733,
0.91,-78.1548,0.1,0.151911,
0.912,-77.863,0.1,0.143822,
0.914,-77.5792,0.2,0.141066,
0.916,-77.307,0.2,0.135111,
0.918,-77.0427,0.3,0.130755,
0.92,-76.7864,0.3,0.127999,
0.922,-76.5349,0.4,0.124266,
0.924,-76.2871,0.5,0.123644,
0.926,-76.0472,0.4,0.117244,
0.928,-75.8055,0.4,0.120444,
0.93,-75.5754,0.3,0.115022,
0.932,-75.3502,0.3,0.112799,
0.934,-75.1335,0.2,0.106933,
0.936,-74.9303,0.3,0.099288,
0.938,-74.7307,0.2,0.098222,
0.94,-74.5433,0.2,0.092266,
0.942,-74.3712,0.1,0.087377,
0.944,-74.2156,0.1,0.074844,
0.946,-74.0715,0.1,0.067822,
0.948,-73.9452,0.1,0.060711,
0.95,-73.8316,0,0.052088,
0.952,-73.7352,0,0.049333,
0.954,-73.6553,0.2,0.037422,
0.956,-73.5912,0.1,0.033066,
0.958,-73.5405,0.1,0.024444,
0.96,-73.5021,0.2,0.017866,
0.962,-73.4819,0.2,0.013066,
0.964,-73.4721,0.2,0.006044,
0.966,-73.4789,0.7,-0.006044,
0.968,-73.4795,0.7,-0.001688,
0.97,-73.4862,0.6,-0.005955,
0.972,-73.4947,0.6,-0.003733,
0.974,-73.5033,0.5,-0.003822,
0.976,-73.5234,0.4,-0.009777,
0.978,-73.5545,0.3,-0.017866,
0.98,-73.5997,0.2,-0.021155,
0.982,-73.6528,0.2,-0.027111,
0.984,-73.7199,0.1,-0.030844,
0.986,-73.8109,0.1,-0.049955,
0.988,-73.9098,0.1,-0.052088,
0.99,-74.0239,0,-0.061333,
0.992,-74.1521,0,-0.063999,
0.994,-74.3034,0,-0.076977,
0.996,-74.4701,0.1,-0.085777,
0.998,-74.6532,0,-0.093866,
1,-74.8521,0,-0.102488,
1.002,-75.0707,0.1,-0.112888,
1.004,-75.3026,0.1,-0.116088,
1.006,-75.5528,0.1,-0.124711,
1.008,-75.8171,0.1,-0.131822,
1.01,-76.096,0.2,-0.140444,
1.012,-76.3872,0.3,-0.144888,
1.014,-76.6905,0.2,-0.152977,
1.016,-77.003,0.2,-0.1568,
1.018,-77.3265,0.3,-0.162222,
1.02,-77.6616,0.3,-0.169777,
1.022,-78.0052,0.2,-0.171377,
1.024,-78.3611,0.2,-0.176355,
1.026,-78.7315,0.2,-0.186044,
1.028,-79.1106,0.2,-0.190488,
1.03,-79.5012,0.2,-0.192622,
1.032,-79.9059,0.3,-0.201866,
1.034,-80.316,0.2,-0.207199,
1.036,-80.739,0.1,-0.214844,
1.038,-81.1711,0.1,-0.216444,
1.04,-81.6112,0.1,-0.221955,
1.042,-82.061,0.1,-0.226222,
1.044,-82.5163,0.1,-0.224622,
1.046,-82.9881,0.1,-0.233777,
1.048,-83.4544,0.8,-0.225155,
1.05,-83.9238,0.7,-0.233866,
1.052,-84.3846,0.6,-0.228888,
1.054,-84.8363,0.7,-0.225688,
1.056,-85.2757,0.6,-0.218577,
1.058,-85.7121,0.7,-0.215377,
1.06,-86.1382,0.7,-0.211644,
1.062,-86.5483,0.6,-0.205599,
1.064,-86.9499,0.5,-0.197422,
1.066,-87.3344,0.4,-0.188177,
1.068,-87.7037,0.1,-0.184444,
1.07,-88.0522,-0.1,-0.169777,
1.072,-88.3836,-0.6,-0.164355,
1.074,-88.6968,-3.1,-0.153066,
1.076,-88.8738,-52.1,-0.061333,
1.078,-88.82,-24.3,0.046133,
1.08,-88.748,-8.1,0.030399,
1.082,-88.7419,-16.5,-0.005422,
1.084,-88.7785,-19.1,-0.022222,
1.086,-88.8243,-28.1,-0.020088,
1.088,-88.8542,-39.4,-0.012444,
1.09,-88.8554,-35.6,0.004355,
1.092,-88.853,-36.5,0.003288,
1.094,-88.8707,-38.5,-0.011377,
1.096,-88.8841,-41.8,-0.007022,
1.098,-88.8988,-47.2,-0.010844,
1.1,-88.8927,-46.9,0.0032,
1.102,-88.9,-46.6,-0.002755,
1.104,-88.9012,-49.4,-0.003822,
1.106,-88.9116,-50.9,-0.003822,
1.108,-88.925,-52.1,-0.006488,
1.11,-88.9305,-52.1,-0.002133,
1.112,-88.9293,-52.1,0,
1.114,-88.9317,-52.1,-0.002133,
1.116,-88.933,-52.1,-0.000533,
1.118,-88.9366,-52.1,-0.006488,
1.12,-88.9336,-52.1,0.004355,
1.122,-88.9421,-52.1,-0.004355,
1.124,-88.9397,-52.1,0,
1.126,-88.9409,-52.1,-0.000533,
1.128,-88.936,-52.1,0.004355,
1.13,-88.9403,-52.1,-0.003822,
1.132,-88.9372,-52.1,0.001688,
1.134,-88.9336,-52.1,0.004355,
1.136,-88.9324,-52.1,0.002133,
1.138,-88.9317,-52.1,-0.001066,
1.14,-88.9275,-52.1,0.001066,
1.142,-88.922,-52.1,0.0016,
1.144,-88.9165,-52.1,0.003822,
1.146,-88.9079,-52.1,0.001688,
1.148,-88.8982,-51,0.004888,
1.15,-88.8878,-49,0.006488,
1.152,-88.8799,-46.6,0.003733,
1.154,-88.8719,-44.2,0.005422,
1.156,-88.864,-41.5,0.006488,
1.158,-88.8536,-38.2,0.003288,
1.16,-88.8384,-34.7,0.008088,
1.162,-88.8298,-31.6,0.003288,
1.164,-88.8152,-28.2,0.004888,
1.166,-88.8011,-24.5,0.006488,
1.168,-88.7859,-20.6,0.007555,
1.17,-88.7712,-16.8,0.009244,
1.172,-88.7535,-13,0.008711,
1.174,-88.7309,-8.9,0.013066,
1.176,-88.7096,-4.8,0.011911,
1.178,-88.687,-2,0.012977,
1.18,-88.6485,-0.6,0.019555,
1.182,-88.5918,0,0.033066,
1.184,-88.5063,0,0.0456,
1.186,-88.3861,0.2,0.0656,
1.188,-88.2213,0.1,0.088444,
1.19,-88.0132,1,0.109599,
1.192,-87.7629,0.9,0.128622,
1.194,-87.4584,1.2,0.158933,
1.196,-87.1202,1.3,0.172533,
1.198,-86.7369,1.5,0.194222,
1.2,-86.3146,1.5,0.213688,
1.202,-85.8623,1.5,0.230044,
1.204,-85.3832,1.4,0.240266,
1.206,-84.8735,1.3,0.252266,
1.208,-84.3382,1.2,0.268,
1.21,-83.792,1,0.276088,
1.212,-83.2494,0.3,0.276088,
1.214,-82.6946,-0.1,0.275555,
1.216,-82.1611,-0.1,0.2648,
1.218,-81.6448,-0.3,0.256533,
1.22,-81.1479,-0.3,0.247377,
1.222,-80.6853,-0.5,0.229511,
1.224,-80.2501,-0.5,0.213777,
1.226,-79.8473,-0.3,0.198577,
1.228,-79.4713,-0.3,0.183911,
1.23,-79.1179,-0.1,0.174666,
1.232,-78.7816,0,0.166577,
1.234,-78.4636,0,0.1584,
1.236,-78.1572,0,0.151377,
1.238,-77.8655,0.1,0.1448,
1.24,-77.581,0.2,0.139466,
1.242,-77.3045,0.2,0.136177,
1.244,-77.0396,0.3,0.132977,
1.246,-76.776,0.3,0.130755,
1.248,-76.5227,0.3,0.125333,
1.25,-76.2682,0.4,0.124711,
1.252,-76.0228,0.4,0.124266,
1.254,-75.7823,0.4,0.122133,
1.256,-75.5504,0.3,0.114488,
1.258,-75.3227,0.3,0.113955,
1.26,-75.1097,0.2,0.106311,
1.262,-74.904,0.2,0.100355,
1.264,-74.7057,0.1,0.0976,
1.266,-74.5238,0.1,0.089511,
1.268,-74.3541,0.1,0.084622,
1.27,-74.1991,0,0.076444,
1.272,-74.063,0,0.0656,
1.274,-73.9421,0,0.061866,
1.276,-73.8402,0,0.047733,
1.278,-73.7541,0,0.040711,
1.28,-73.6815,0.1,0.030399,
1.282,-73.6186,0.1,0.031999,
1.284,-73.5735,0.2,0.023288,
1.286,-73.546,0.2,0.014666,
1.288,-73.5265,0.2,0.005955,
1.29,-73.5222,0.3,0,
1.292,-73.5271,0.8,-0.002222,
1.294,-73.5265,0.7,0,
1.296,-73.532,0.7,-0.006044,
1.298,-73.535,0.6,-0.0016,
1.3,-73.546,0.5,-0.003822,
1.302,-73.5594,0.5,-0.007555,
1.304,-73.5777,0.3,-0.010311,
1.306,-73.6101,0.2,-0.018488,
1.308,-73.6553,0.2,-0.021777,
1.31,-73.7145,0.1,-0.032088,
1.312,-73.7926,0,-0.042844,
1.314,-73.8829,0,-0.047733,
1.316,-73.9916,0,-0.056444,
1.318,-74.1148,0,-0.063999,
1.32,-74.2674,0,-0.079733,
1.322,-74.4334,0,-0.087822,
1.324,-74.6172,0,-0.094933,
1.326,-74.8186,0,-0.100355,
1.328,-75.0444,0,-0.113422,
1.33,-75.2861,0,-0.122044,
1.332,-75.5394,0.1,-0.127466,
1.334,-75.8147,0.1,-0.139466,
1.336,-76.1015,0.3,-0.1432,
1.338,-76.4018,0.2,-0.151911,
1.34,-76.7082,0.2,-0.155644,
1.342,-77.0256,0.3,-0.1584,
1.344,-77.3558,0.3,-0.163288,
1.346,-77.697,0.3,-0.169777,
1.348,-78.0455,0.2,-0.1752,
1.35,-78.4032,0.3,-0.180177,
