Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0.142,-54.5073,2.6,-0.491999,
0.144,-55.4705,2.4,-0.474222,
0.146,-56.3885,2.3,-0.455199,
0.148,-57.2661,2.2,-0.435644,
0.15,-58.1188,2.1,-0.424799,
0.152,-58.9489,2.1,-0.413955,
0.154,-59.7631,2,-0.405866,
0.156,-60.5517,2,-0.3928,
0.158,-61.3244,2.1,-0.383644,
0.16,-62.0782,2.2,-0.370044,
0.162,-62.8063,2.1,-0.358577,
0.164,-63.5094,2.1,-0.346133,
0.166,-64.1784,2,-0.332088,
0.168,-64.815,2,-0.317422,
0.17,-65.4186,2,-0.3,
0.172,-65.996,2,-0.284266,
0.174,-66.5471,2,-0.274488,
0.176,-67.0702,1.9,-0.259822,
0.178,-67.5756,1.9,-0.250666,
0.18,-68.0541,1.9,-0.236533,
0.182,-68.5186,1.8,-0.230577,
0.184,-68.9641,1.8,-0.220799,
0.186,-69.3896,1.8,-0.209422,
0.188,-69.7973,1.8,-0.203466,
0.19,-70.1848,1.9,-0.192,
0.192,-70.5523,1.9,-0.182844,
0.194,-70.902,1.9,-0.170933,
0.196,-71.2298,1.9,-0.161688,
0.198,-71.538,2,-0.152977,
0.2,-71.8181,2,-0.136177,
0.202,-72.0782,2,-0.127022,
0.204,-72.3119,2,-0.116088,
0.206,-72.5213,2,-0.102577,
0.208,-72.7001,2,-0.086844,
0.21,-72.8563,2,-0.076444,
0.212,-72.9839,1.9,-0.059644,
0.214,-73.0956,2,-0.053155,
0.216,-73.1792,2,-0.037955,
0.218,-73.2366,2,-0.024977,
0.22,-73.2714,2,-0.015199,
0.222,-73.3056,1.7,-0.023911,
0.224,-73.3031,0.5,-0.002666,
0.226,-73.3275,0.5,-0.012977,
0.228,-73.3684,0.3,-0.023288,
0.23,-73.4209,0.2,-0.031466,
0.232,-73.496,0.2,-0.042311,
0.234,-73.5833,0,-0.046133,
0.236,-73.6999,0,-0.059199,
0.238,-73.839,0,-0.071644,
0.24,-74.002,0,-0.086311,
0.242,-74.201,-0.2,-0.102044,
0.244,-74.4274,-0.2,-0.116622,
0.246,-74.6905,-0.2,-0.135644,
0.248,-74.984,-0.2,-0.151911,
0.25,-75.3063,-0.2,-0.164888,
0.252,-75.6603,-0.1,-0.180622,
0.254,-76.0442,-0.1,-0.194222,
0.256,-76.4611,-0.1,-0.209955,
0.258,-76.906,-0.1,-0.226222,
0.26,-77.3797,-0.1,-0.239822,
0.262,-77.8826,0,-0.255555,
0.264,-78.4087,0,-0.268533,
0.266,-78.969,0,-0.283733,
0.268,-79.5537,0,-0.295111,
0.27,-80.1641,0,-0.307644,
0.272,-80.7976,0,-0.321155,
0.274,-81.4257,1.1,-0.302222,
0.276,-82.0647,1.5,-0.3152,
0.278,-82.6775,1.5,-0.302222,
0.28,-83.261,1.6,-0.290222,
0.282,-83.8177,1.5,-0.275111,
0.284,-84.3572,1.7,-0.263111,
0.286,-84.8626,1.7,-0.253422,
0.288,-85.3423,1.7,-0.238666,
0.29,-85.7952,1.8,-0.223555,
0.292,-86.2127,1.7,-0.206222,
0.294,-86.6009,1.5,-0.189955,
0.296,-86.961,1.4,-0.174222,
0.298,-87.2832,1.1,-0.155111,
0.3,-87.5799,0.8,-0.144355,
0.302,-87.8362,0.4,-0.125866,
0.304,-88.0596,0,-0.107466,
0.306,-88.2549,-0.4,-0.092266,
0.308,-88.4197,-0.5,-0.0776,
0.31,-88.5509,-1.4,-0.063466,
0.312,-88.6522,-5.3,-0.046044,
0.314,-88.6962,-16,-0.014666,
0.316,-88.684,-6.3,0.010844,
0.318,-88.6577,-2.5,0.011466,
0.32,-88.6474,-2.1,0.0016,
0.322,-88.6425,-1.7,0.002133,
0.324,-88.637,-1.6,0.003822,
0.326,-88.6358,-1,0.002133,
0.328,-88.6291,-1.6,0.002133,
0.33,-88.6156,-1.2,0.007644,
0.332,-88.6034,-0.7,0.007644,
0.334,-88.576,-0.2,0.015111,
0.336,-88.5338,0,0.022311,
0.338,-88.474,0.2,0.031999,
0.34,-88.3922,0.2,0.041777,
0.342,-88.2921,0,0.052622,
0.344,-88.1615,0,0.070044,
0.346,-88.0132,0.1,0.078133,
0.348,-87.8344,0.4,0.091644,
0.35,-87.6159,0.7,0.113866,
0.352,-87.3638,1.2,0.131288,
0.354,-87.0775,1.5,0.148177,
0.356,-86.7559,1.5,0.163288,
0.358,-86.3903,1.6,0.186044,
0.36,-85.9942,1.7,0.202844,
0.362,-85.5639,1.8,0.219733,
0.364,-85.1006,1.8,0.235466,
0.366,-84.6093,1.7,0.250666,
0.368,-84.0893,1.7,0.261422,
0.37,-83.5399,1.6,0.28,
0.372,-82.9583,1.5,0.295111,
0.374,-82.3467,1.6,0.307111,
0.376,-81.7113,1.5,0.321244,
0.378,-81.0912,0.1,0.323377,
0.38,-80.4723,0,0.306577,
0.382,-79.8815,-0.1,0.292977,
0.384,-79.32,-0.1,0.275022,
0.386,-78.7884,0,0.261422,
0.388,-78.2836,-0.1,0.249599,
0.39,-77.8032,0,0.236622,
0.392,-77.3498,0,0.224533,
0.394,-76.9152,0,0.215911,
0.396,-76.5105,0,0.202933,
0.398,-76.1291,0,0.189866,
0.4,-75.7769,0,0.174133,
0.402,-75.4485,0,0.160088,
0.404,-75.1439,0,0.149777,
0.406,-74.865,0,0.132977,
0.408,-74.6142,0,0.123111,
0.41,-74.3828,0,0.112355,
0.412,-74.1778,0,0.101955,
0.414,-74.0038,0,0.091733,
0.416,-73.8543,0,0.072177,
0.418,-73.7237,0,0.064533,
0.42,-73.6181,0,0.049333,
0.422,-73.5302,0,0.040711,
0.424,-73.4728,0,0.027111,
0.426,-73.438,0,0.018488,
0.428,-73.4264,0,0.002755,
0.43,-73.4325,0.6,-0.006488,
0.432,-73.4545,0.5,-0.008177,
0.434,-73.4856,0.3,-0.0184,
0.436,-73.5357,0.3,-0.023911,
0.438,-73.6065,0.1,-0.038577,
0.44,-73.6968,0.1,-0.046666,
0.442,-73.8079,0,-0.056444,
0.444,-73.9446,0,-0.071644,
0.446,-74.11,0,-0.083022,
0.448,-74.3035,-0.1,-0.099288,
0.45,-74.5293,-0.1,-0.114488,
0.452,-74.7844,-0.2,-0.130133,
0.454,-75.0701,-0.2,-0.145955,
0.456,-75.3881,-0.1,-0.160088,
0.458,-75.7317,-0.2,-0.1752,
0.46,-76.1089,-0.2,-0.191466,
0.462,-76.5136,-0.1,-0.204,
0.464,-76.9463,-0.1,-0.221333,
0.466,-77.4065,-0.1,-0.231644,
0.468,-77.8972,-0.1,-0.249511,
0.47,-78.4142,-0.1,-0.262044,
0.472,-78.9623,0,-0.276177,
0.474,-79.5391,0,-0.290844,
0.476,-80.1385,0,-0.303822,
0.478,-80.7604,0,-0.314133,
0.48,-81.3836,0.6,-0.304355,
0.482,-82.0208,1.4,-0.309244,
0.484,-82.6269,1.4,-0.298933,
0.486,-83.2195,1.4,-0.291911,
0.488,-83.7749,1.5,-0.277777,
0.49,-84.3188,1.6,-0.269688,
0.492,-84.8278,1.6,-0.249066,
0.494,-85.3142,1.7,-0.239199,
0.496,-85.7708,1.7,-0.226755,
0.498,-86.1986,1.7,-0.208266,
0.5,-86.596,1.6,-0.197511,
0.502,-86.9616,1.4,-0.181244,
0.504,-87.2887,1.2,-0.158933,
0.506,-87.5878,1,-0.144888,
0.508,-87.8515,0.7,-0.128622,
0.51,-88.0822,0.3,-0.110666,
0.512,-88.2824,-0.1,-0.095466,
0.514,-88.4514,-0.5,-0.0808,
0.516,-88.5857,-1.3,-0.063466,
0.518,-88.6791,-16,-0.040177,
0.52,-88.7041,-15.7,-0.003733,
0.522,-88.6754,-3.8,0.016888,
0.524,-88.6522,-2.1,0.009244,
0.526,-88.6407,-1.7,0.0032,
0.528,-88.637,-1.3,0.001066,
0.53,-88.6339,-1.4,0.002222,
0.532,-88.6315,-0.9,0.008177,
0.534,-88.623,-1.5,0.005955,
0.536,-88.6156,-1,0.007111,
0.538,-88.6028,-0.6,0.008177,
0.54,-88.5802,-0.1,0.013599,
0.542,-88.5393,0,0.022311,
0.544,-88.4862,0.2,0.029866,
0.546,-88.4142,0,0.037955,
0.548,-88.3159,0,0.052622,
0.55,-88.1914,0,0.067288,
0.552,-88.0437,0.3,0.074933,
0.554,-87.8661,0.5,0.0912,
0.556,-87.6488,0.9,0.112355,
0.558,-87.3949,1.2,0.129688,
0.56,-87.1062,1.4,0.149244,
0.562,-86.7809,1.6,0.166044,
0.564,-86.4159,1.7,0.188266,
0.566,-86.0155,1.7,0.204,
0.568,-85.584,1.7,0.218133,
0.57,-85.1244,1.7,0.232799,
0.572,-84.6367,1.6,0.245777,
0.574,-84.1161,1.7,0.260977,
0.576,-83.5692,1.6,0.276177,
0.578,-82.9931,1.6,0.290222,
0.58,-82.3864,1.6,0.308177,
0.582,-81.7565,1.5,0.319555,
0.584,-81.137,0,0.326044,
0.586,-80.5205,0,0.308711,
0.588,-79.9242,0,0.2952,
0.59,-79.3645,-0.2,0.277244,
0.592,-78.8274,-0.2,0.265866,
0.594,-78.3196,-0.1,0.250133,
0.596,-77.8386,-0.1,0.238755,
0.598,-77.3803,-0.1,0.226222,
0.6,-76.9469,0,0.213244,
0.602,-76.5386,0,0.200711,
0.604,-76.159,0,0.187111,
0.606,-75.8001,0,0.1752,
0.608,-75.4711,0,0.161155,
0.61,-75.1677,0,0.147644,
0.612,-74.8858,0,0.137244,
0.614,-74.6325,0,0.123111,
0.616,-74.4024,0,0.110133,
0.618,-74.1991,0,0.102044,
0.62,-74.0227,0,0.085244,
0.622,-73.8677,0,0.076533,
0.624,-73.7365,0,0.064533,
0.626,-73.6345,0,0.050488,
0.628,-73.5491,0,0.038488,
0.63,-73.4893,0,0.027644,
0.632,-73.4545,0,0.015199,
0.634,-73.4417,0,0.005422,
0.636,-73.4533,0.6,-0.005422,
0.638,-73.4759,0.5,-0.011466,
0.64,-73.5119,0.4,-0.020088,
0.642,-73.554,0.3,-0.021155,
0.644,-73.6266,0.2,-0.037422,
0.646,-73.7115,0.1,-0.044,
0.648,-73.8189,0,-0.055377,
0.65,-73.9532,0,-0.069511,
0.652,-74.1106,0,-0.0808,
0.654,-74.2992,-0.1,-0.099822,
0.656,-74.5165,-0.2,-0.109599,
0.658,-74.7716,-0.2,-0.133422,
0.66,-75.0506,-0.2,-0.145955,
0.662,-75.3618,-0.2,-0.1616,
0.664,-75.7024,-0.2,-0.1736,
0.666,-76.0802,-0.2,-0.191466,
0.668,-76.4849,-0.2,-0.207822,
0.67,-76.914,-0.2,-0.219733,
0.672,-77.3717,-0.1,-0.232177,
0.674,-77.8606,-0.1,-0.248444,
0.676,-78.377,-0.1,-0.262044,
0.678,-78.9239,-0.1,-0.275111,
0.68,-79.4976,0,-0.290844,
0.682,-80.0939,0,-0.298933,
0.684,-80.7165,0,-0.311466,
0.686,-81.3415,0.2,-0.306577,
0.688,-81.9774,1.4,-0.311911,
0.69,-82.5927,1.4,-0.303822,
0.692,-83.1756,1.4,-0.288622,
0.694,-83.7407,1.6,-0.280444,
0.696,-84.2821,1.6,-0.265777,
0.698,-84.8003,1.6,-0.262577,
0.7,-85.288,1.7,-0.244711,
0.702,-85.7476,1.7,-0.226222,
0.704,-86.1785,1.7,-0.213244,
0.706,-86.5777,1.5,-0.195911,
0.708,-86.9469,1.4,-0.179022,
0.71,-87.2765,1.3,-0.159466,
0.712,-87.575,1,-0.144355,
0.714,-87.8411,0.7,-0.127466,
0.716,-88.073,0.3,-0.112266,
0.718,-88.2744,0,-0.097066,
0.72,-88.4429,-0.5,-0.081422,
0.722,-88.5833,-0.9,-0.066755,
0.724,-88.6809,-15.6,-0.044444,
0.726,-88.7029,-16.2,-0.002133,
0.728,-88.6748,-3.8,0.016266,
0.73,-88.651,-2,0.012,
0.732,-88.6376,-1.7,0.004355,
0.734,-88.6352,-1.3,0.001066,
0.736,-88.6339,-1.4,0.002222,
0.738,-88.6278,-1,0.015733,
0.74,-88.6223,-1.4,0.005422,
0.742,-88.6162,-1,0.006044,
0.744,-88.6022,-0.6,0.008711,
0.746,-88.5784,-0.1,0.011911,
0.748,-88.5399,0,0.021155,
0.75,-88.4881,0,0.027644,
0.752,-88.4136,0.1,0.037955,
0.754,-88.319,0,0.050488,
0.756,-88.1988,0,0.063466,
0.758,-88.0547,0.4,0.074311,
0.76,-87.8795,0.5,0.090133,
0.762,-87.6696,0.8,0.107377,
0.764,-87.4199,1.2,0.127555,
0.766,-87.1349,1.4,0.145422,
0.768,-86.812,1.6,0.164977,
0.77,-86.4489,1.7,0.185511,
0.772,-86.0509,1.7,0.203466,
0.774,-85.6188,1.8,0.218666,
0.776,-85.1616,1.7,0.232799,
0.778,-84.6746,1.7,0.246844,
0.78,-84.1594,1.7,0.260977,
0.782,-83.6126,1.6,0.273955,
0.784,-83.0382,1.5,0.288622,
0.786,-82.4376,1.5,0.299022,
0.788,-81.8096,1.5,0.311911,
0.79,-81.1864,0,0.325511,
0.792,-80.5639,0,0.309244,
0.794,-79.9688,-0.1,0.295111,
0.796,-79.403,-0.2,0.276711,
0.798,-78.8628,-0.2,0.265866,
0.8,-78.355,-0.1,0.251733,
0.802,-77.8747,-0.1,0.237066,
0.804,-77.4145,-0.1,0.226222,
0.806,-76.9805,-0.1,0.212088,
0.808,-76.5697,0,0.203466,
0.81,-76.1858,0,0.192088,
0.812,-75.8312,0,0.175822,
0.814,-75.4992,0,0.161066,
0.816,-75.194,0,0.148088,
0.818,-74.9114,0,0.135111,
0.82,-74.6538,0,0.127555,
0.822,-74.4231,0,0.113955,
0.824,-74.2132,0,0.101422,
0.826,-74.0368,0,0.083555,
0.828,-73.8799,0,0.076,
0.83,-73.745,0,0.066222,
0.832,-73.6376,0,0.051555,
0.834,-73.5546,0,0.037422,
0.836,-73.4862,0,0.031999,
0.838,-73.4502,0,0.017955,
0.84,-73.4295,0,0.015733,
0.842,-73.449,0.7,-0.003288,
0.844,-73.4673,0.4,-0.012444,
0.846,-73.5009,0.4,-0.020622,
0.848,-73.5515,0.2,-0.031466,
0.85,-73.615,0.2,-0.035822,
0.852,-73.7084,0.1,-0.048266,
0.854,-73.8177,0,-0.058666,
0.856,-73.9501,0,-0.069955,
0.858,-74.11,0,-0.083022,
0.86,-74.2992,-0.1,-0.098755,
0.862,-74.5122,-0.1,-0.108977,
0.864,-74.7643,-0.2,-0.126399,
0.866,-75.042,-0.2,-0.142133,
0.868,-75.3502,-0.2,-0.158933,
0.87,-75.6933,-0.2,-0.176355,
0.872,-76.0625,-0.2,-0.1888,
0.874,-76.458,-0.2,-0.200711,
0.876,-76.8865,-0.1,-0.213244,
0.878,-77.3437,-0.1,-0.231733,
0.88,-77.8264,-0.1,-0.245155,
0.882,-78.3373,-0.1,-0.256088,
0.884,-78.8775,-0.1,-0.270222,
0.886,-79.4512,0,-0.285955,
0.888,-80.0469,-0.1,-0.302755,
0.89,-80.6652,-0.1,-0.311466,
0.892,-81.2823,0,-0.300622,
0.894,-81.9256,1.3,-0.313066,
0.896,-82.5402,1.4,-0.302755,
0.898,-83.1328,1.4,-0.2984,
0.9,-83.6986,1.5,-0.279377,
0.902,-84.2425,1.5,-0.273511,
0.904,-84.76,1.6,-0.256088,
0.906,-85.2563,1.7,-0.243644,
0.908,-85.7201,1.7,-0.226755,
0.91,-86.1571,1.7,-0.213155,
0.912,-86.5642,1.6,-0.200177,
0.914,-86.9323,1.5,-0.181244,
0.916,-87.2686,1.3,-0.164444,
0.918,-87.5725,1.1,-0.148088,
0.92,-87.835,0.7,-0.128088,
0.922,-88.0688,0.4,-0.110755,
0.924,-88.2726,0,-0.096,
0.926,-88.4441,-0.5,-0.082488,
0.928,-88.5821,-0.8,-0.064622,
0.93,-88.6815,-15.4,-0.042844,
0.932,-88.7041,-16.1,-0.003733,
0.934,-88.6761,-3.8,0.0184,
0.936,-88.6529,-2,0.010311,
0.938,-88.6407,-1.7,0.002133,
0.94,-88.6358,-1.3,0.002133,
0.942,-88.6358,-1.4,0,
0.944,-88.6272,-1.4,0.0168,
0.946,-88.6248,-1.3,0.004355,
0.948,-88.6144,-1,0.007644,
0.95,-88.6022,-0.7,0.010844,
0.952,-88.5802,-0.2,0.013066,
0.954,-88.5442,0,0.021688,
0.956,-88.4923,0,0.024977,
0.958,-88.4221,0.3,0.035822,
0.96,-88.3282,0,0.0488,
0.962,-88.2079,0,0.062399,
0.964,-88.0645,0.3,0.074311,
0.966,-87.893,0.4,0.090044,
0.968,-87.683,0.9,0.109599,
0.97,-87.4352,1.2,0.127999,
0.972,-87.1538,1.4,0.142133,
0.974,-86.8334,1.6,0.164888,
0.976,-86.4751,1.6,0.181777,
0.978,-86.0784,1.7,0.204,
0.98,-85.6499,1.7,0.219199,
0.982,-85.1958,1.7,0.227911,
0.984,-84.7075,1.7,0.246311,
0.986,-84.193,1.6,0.261511,
0.988,-83.6461,1.6,0.275644,
0.99,-83.0761,1.6,0.290222,
0.992,-82.4755,1.5,0.303822,
0.994,-81.8444,1.5,0.317955,
0.996,-81.2285,-0.1,0.321777,
0.998,-80.6054,0,0.310311,
1,-80.0048,-0.1,0.294577,
1.002,-79.4402,-0.2,0.28,
1.004,-78.9037,-0.2,0.265866,
1.006,-78.3983,-0.1,0.250666,
1.008,-77.9162,0,0.239733,
1.01,-77.4596,-0.1,0.228977,
1.012,-77.0232,0,0.215911,
1.014,-76.6131,0,0.204533,
1.016,-76.2285,0,0.191555,
1.018,-75.869,0,0.177955,
1.02,-75.5352,0,0.163288,
1.022,-75.2239,0,0.153511,
1.024,-74.9383,0,0.140444,
1.026,-74.6795,0,0.126933,
1.028,-74.4384,0,0.119377,
1.03,-74.2333,0,0.099822,
1.032,-74.0496,0,0.083555,
1.034,-73.8848,0,0.078133,
1.036,-73.7517,0,0.066222,
1.038,-73.6449,0,0.053688,
1.04,-73.5503,0,0.039644,
1.042,-73.4948,0,0.020088,
1.044,-73.4478,0,0.015199,
1.046,-73.4185,0,0.0184,
1.048,-73.4466,0.6,-0.007111,
1.05,-73.4618,0.5,-0.009244,
1.052,-73.4972,0.4,-0.020088,
1.054,-73.5418,0.2,-0.027733,
1.056,-73.6095,0.1,-0.035822,
1.058,-73.698,0.1,-0.046666,
1.06,-73.8079,0,-0.061333,
1.062,-73.9348,0,-0.072088,
1.064,-74.088,-0.1,-0.079733,
1.066,-74.276,-0.2,-0.096533,
1.068,-74.4958,-0.2,-0.115644,
1.07,-74.7375,-0.2,-0.124266,
1.072,-75.0164,-0.2,-0.142133,
1.074,-75.3252,-0.2,-0.157333,
1.076,-75.664,-0.2,-0.170933,
1.078,-76.0332,-0.2,-0.187111,
1.08,-76.433,-0.2,-0.205599,
1.082,-76.8609,-0.2,-0.217066,
1.084,-77.3113,-0.2,-0.227822,
1.086,-77.7959,-0.2,-0.244088,
1.088,-78.3068,-0.2,-0.258755,
1.09,-78.8469,-0.1,-0.272888,
1.092,-79.4164,-0.1,-0.288088,
1.094,-80.0103,0,-0.301155,
1.096,-80.6273,0,-0.310311,
1.098,-81.2444,0,-0.3,
1.1,-81.8896,1.1,-0.319555,
1.102,-82.4993,1.4,-0.304355,
1.104,-83.0962,1.4,-0.292977,
1.106,-83.6638,1.5,-0.283733,
1.108,-84.2089,1.5,-0.271822,
1.11,-84.7307,1.6,-0.258755,
1.112,-85.2227,1.7,-0.241955,
1.114,-85.689,1.7,-0.229511,
1.116,-86.1297,1.7,-0.217599,
1.118,-86.5343,1.6,-0.198044,
1.12,-86.9054,1.4,-0.183377,
1.122,-87.2429,1.3,-0.163288,
1.124,-87.5463,1.1,-0.148622,
1.126,-87.8167,0.7,-0.134577,
1.128,-88.0529,0.4,-0.115555,
1.13,-88.2531,0,-0.097688,
1.132,-88.427,-0.4,-0.084622,
1.134,-88.568,-0.5,-0.069422,
1.136,-88.6712,-11,-0.049422,
1.138,-88.7041,-17.3,-0.008622,
1.14,-88.6834,-4.8,0.015199,
1.142,-88.6529,-2.1,0.014044,
1.144,-88.6431,-1.8,0.003822,
1.146,-88.64,-1.4,0.001688,
1.148,-88.6352,-1.4,0.0016,
1.15,-88.6297,-1.8,0.007022,
1.152,-88.6278,-1.4,0.003288,
1.154,-88.6162,-1.2,0.007111,
1.156,-88.6077,-0.7,0.005955,
1.158,-88.5863,-0.2,0.012533,
1.16,-88.5497,0,0.019555,
1.162,-88.5003,0,0.024888,
1.164,-88.4301,0.3,0.036355,
1.166,-88.3385,0,0.0472,
1.168,-88.2238,0,0.058044,
1.17,-88.0816,0.3,0.072711,
1.172,-87.9137,0.4,0.085777,
1.174,-87.7025,0.7,0.108533,
1.176,-87.459,1.2,0.126399,
1.178,-87.1764,1.4,0.144355,
1.18,-86.859,1.6,0.162755,
1.182,-86.5014,1.7,0.184444,
1.184,-86.1059,1.7,0.202311,
1.186,-85.6811,1.7,0.215911,
1.188,-85.2257,1.7,0.228977,
1.19,-84.7405,1.7,0.243644,
1.192,-84.2272,1.6,0.258222,
1.194,-83.6828,1.6,0.275555,
1.196,-83.1109,1.6,0.292977,
1.198,-82.5139,1.5,0.304355,
1.2,-81.8889,1.5,0.315822,
1.202,-81.2658,-0.3,0.319022,
1.204,-80.642,0,0.313066,
1.206,-80.0396,0,0.3,
1.208,-79.4634,0,0.2848,
1.21,-78.9184,-0.2,0.270666,
1.212,-78.4014,-0.1,0.255022,
1.214,-77.9064,-0.1,0.245777,
1.216,-77.4425,-0.1,0.230044,
1.218,-77.0043,-0.1,0.215911,
1.22,-76.5923,-0.1,0.204533,
1.222,-76.2078,0,0.189333,
1.224,-75.8501,-0.1,0.175822,
1.226,-75.5169,0,0.164355,
1.228,-75.2093,0,0.152444,
1.23,-74.9303,0,0.1384,
1.232,-74.6752,0,0.123733,
1.234,-74.4427,0,0.115555,
1.236,-74.2345,0,0.099822,
1.238,-74.052,0,0.089511,
1.24,-73.8915,0,0.076533,
1.242,-73.753,0,0.067733,
1.244,-73.6388,0,0.058044,
1.246,-73.5467,0,0.040622,
1.248,-73.482,0,0.028177,
1.25,-73.4368,0,0.019555,
1.252,-73.4167,0,0.011377,
1.254,-73.4264,0.4,0,
1.256,-73.4459,0.4,-0.009688,
1.258,-73.4801,0.3,-0.018933,
1.26,-73.5296,0.2,-0.028266,
1.262,-73.5967,0,-0.034755,
1.264,-73.6895,0,-0.048266,
1.266,-73.8006,0,-0.061333,
1.268,-73.9361,0,-0.072711,
1.27,-74.096,0,-0.083022,
1.272,-74.2772,-0.1,-0.092711,
1.274,-74.4994,-0.1,-0.111733,
1.276,-74.7405,-0.1,-0.123111,
1.278,-75.017,-0.1,-0.138311,
1.28,-75.324,-0.2,-0.1552,
1.282,-75.6573,-0.2,-0.169333,
1.284,-76.0247,-0.1,-0.184977,
1.286,-76.4171,-0.2,-0.197955,
1.288,-76.8407,-0.2,-0.213777,
1.29,-77.2912,-0.2,-0.226844,
1.292,-77.7697,-0.1,-0.240355,
1.294,-78.2769,-0.1,-0.256622,
1.296,-78.8115,-0.1,-0.2712,
1.298,-79.3792,-0.1,-0.284888,
1.3,-79.9706,-0.1,-0.2968,
1.302,-80.5877,0,-0.309777,
1.304,-81.2072,0,-0.302222,
1.306,-81.8529,1,-0.317866,
1.308,-82.4694,1.4,-0.304888,
1.31,-83.0614,1.4,-0.294577,
1.312,-83.6297,1.5,-0.279466,
1.314,-84.1814,1.5,-0.272355,
1.316,-84.7039,1.6,-0.262044,
1.318,-85.1995,1.7,-0.245777,
1.32,-85.6713,1.8,-0.228977,
1.322,-86.1071,1.7,-0.216444,
1.324,-86.5191,1.6,-0.202933,
1.326,-86.8938,1.5,-0.183377,
1.328,-87.2295,1.3,-0.162222,
1.33,-87.5341,1.2,-0.147555,
1.332,-87.8075,0.8,-0.132355,
1.334,-88.0449,0.5,-0.116622,
1.336,-88.2506,0,-0.099288,
1.338,-88.424,-0.4,-0.083555,
1.34,-88.5662,-0.5,-0.066222,
1.342,-88.6724,-11.9,-0.048266,
1.344,-88.7041,-17.5,-0.007555,
1.346,-88.6834,-4.6,0.014044,
1.348,-88.6565,-2,0.010311,
1.35,-88.6394,-1.7,0.004355,
1.352,-88.637,-1.3,-0.000533,
1.354,-88.6352,-1.4,0.002133,
1.356,-88.6278,-2,0.001688,
1.358,-88.6248,-1.4,0.0032,
1.36,-88.6193,-1.1,0.004888,
1.362,-88.6034,-0.7,0.008711,
1.364,-88.5857,-0.2,0.009777,
1.366,-88.5521,0,0.017422,
1.368,-88.5009,0,0.024355,
1.37,-88.4289,0.3,0.037422,
1.372,-88.3404,0.1,0.044977,
1.374,-88.225,0,0.059644,
1.376,-88.0828,0.2,0.071644,
1.378,-87.9143,0.4,0.090133,
1.38,-87.7135,0.8,0.104177,
