Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.166,1.2,-0.002133,
0.002,-0.1648,1.3,0.001688,
0.004,-0.1654,1.1,0.002755,
0.006,-0.1654,1.2,0.000533,
0.008,-0.1673,1.2,0,
0.01,-0.166,1.2,0.001155,
0.012,-0.1691,1.1,-0.004355,
0.014,-0.1728,1.1,-0.000622,
0.016,-0.1721,1.1,0,
0.018,-0.1734,1.2,-0.002755,
0.02,-0.1837,1.1,-0.007022,
0.022,-0.1874,1.1,-0.002666,
0.024,-0.1911,1.1,-0.002222,
0.026,-0.1953,1.1,-0.005422,
0.028,-0.1983,1,-0.0032,
0.03,-0.2123,0.6,-0.006488,
0.032,-0.2465,0.4,-0.020088,
0.034,-0.2978,0.3,-0.028799,
0.036,-0.3771,0.3,-0.045511,
0.038,-0.4723,0.3,-0.049866,
0.04,-0.5907,0.3,-0.059644,
0.042,-0.7299,0.4,-0.068888,
0.044,-0.8862,0.4,-0.083022,
0.046,-1.0571,0.5,-0.0896,
0.048,-1.2365,0.6,-0.091644,
0.05,-1.4343,0.7,-0.098222,
0.052,-1.6375,0.8,-0.101955,
0.054,-1.8609,0.8,-0.112888,
0.056,-2.0843,0.9,-0.112355,
0.058,-2.3144,1,-0.116622,
0.06,-2.5542,1.1,-0.119288,
0.062,-2.7935,1.1,-0.120977,
0.064,-3.0334,1.1,-0.121511,
0.066,-3.2818,1,-0.123199,
0.068,-3.5271,1.1,-0.121511,
0.07,-3.775,1,-0.123733,
0.072,-4.0295,1,-0.128622,
0.074,-4.2846,0.9,-0.129688,
0.076,-4.5409,0.9,-0.132888,
0.078,-4.8064,0.9,-0.136177,
0.08,-5.0835,0.8,-0.140977,
0.082,-5.3594,0.8,-0.142133,
0.084,-5.653,0.8,-0.145422,
0.086,-5.9588,0.7,-0.152977,
0.088,-6.2719,0.7,-0.157866,
0.09,-6.5978,0.7,-0.165422,
0.092,-6.9384,0.7,-0.169777,
0.094,-7.2826,0.7,-0.172444,
0.096,-7.6421,0.7,-0.180622,
0.098,-8.012,0.6,-0.184444,
0.1,-8.3953,0.7,-0.1904,
0.102,-8.7951,0.7,-0.200177,
0.104,-9.2028,0.7,-0.204533,
0.106,-9.6252,0.7,-0.212177,
0.108,-10.0536,0.8,-0.215911,
0.11,-10.4986,0.7,-0.223555,
0.112,-10.9509,0.8,-0.226311,
0.114,-11.422,0.8,-0.234844,
0.116,-11.8957,0.8,-0.238755,
0.118,-12.384,0.8,-0.245244,
0.12,-12.8735,0.8,-0.249066,
0.122,-13.366,0.8,-0.248444,
0.124,-13.8665,0.8,-0.244177,
0.126,-14.3707,0.8,-0.249599,
0.128,-14.8742,0.7,-0.252799,
0.13,-15.3838,0.7,-0.254933,
0.132,-15.8978,0.7,-0.256622,
0.134,-16.4159,0.7,-0.262044,
0.136,-16.9445,0.6,-0.266933,
0.138,-17.4804,0.6,-0.270755,
0.14,-18.0285,0.5,-0.273422,
0.142,-18.5912,0.5,-0.2848,
0.144,-19.1625,0.5,-0.287022,
0.146,-19.746,0.6,-0.291822,
0.148,-20.3472,0.7,-0.302133,
0.15,-20.9551,0.7,-0.309777,
0.152,-21.5856,0.8,-0.318488,
0.154,-22.2265,0.9,-0.323377,
0.156,-22.8783,1,-0.327111,
0.158,-23.5412,1,-0.331466,
0.16,-24.2004,1,-0.325511,
0.162,-24.8541,1,-0.326666,
0.164,-25.501,1,-0.324444,
0.166,-26.1401,0.9,-0.317422,
0.168,-26.7724,0.9,-0.3152,
0.17,-27.4023,0.7,-0.3136,
0.172,-28.0315,0.8,-0.3152,
0.174,-28.662,0.6,-0.315733,
0.176,-29.2992,0.5,-0.319555,
0.178,-29.9511,0.4,-0.326577,
0.18,-30.6152,0.3,-0.333688,
0.182,-31.2981,0.3,-0.341244,
0.184,-32.0123,0.3,-0.360266,
0.186,-32.7538,0.4,-0.372711,
0.188,-33.518,0.3,-0.385777,
0.19,-34.2962,0.5,-0.390666,
0.192,-35.086,0.5,-0.393866,
0.194,-35.8825,0.5,-0.397155,
0.196,-36.6833,0.6,-0.400977,
0.198,-37.4847,0.6,-0.405866,
0.2,-38.2897,0.5,-0.404177,
0.202,-39.1009,0.5,-0.405866,
0.204,-39.9279,0.6,-0.411822,
0.206,-40.7659,0.6,-0.421511,
0.208,-41.6198,0.6,-0.429688,
0.21,-42.4908,0.7,-0.437866,
0.212,-43.3703,0.8,-0.441066,
0.214,-44.2663,0.7,-0.448711,
0.216,-45.1513,0.8,-0.444355,
0.218,-46.0326,0.8,-0.445422,
0.22,-46.9115,0.9,-0.437777,
0.222,-47.785,0.8,-0.438399,
0.224,-48.6694,0.7,-0.443288,
0.226,-49.5586,0.8,-0.445422,
0.228,-50.4601,0.8,-0.452444,
0.23,-51.3793,0.8,-0.462222,
0.232,-52.3071,0.7,-0.466577,
0.234,-53.2513,0.7,-0.471999,
0.236,-54.2016,0.8,-0.476888,
0.238,-55.1531,0.7,-0.475822,
0.24,-56.0967,0.6,-0.474133,
0.242,-57.0452,0.5,-0.475822,
0.244,-58.0047,0.5,-0.480711,
0.246,-58.9825,0.5,-0.493688,
0.248,-59.9792,0.5,-0.500799,
0.25,-60.9991,0.7,-0.512177,
0.252,-62.0409,0.7,-0.521333,
0.254,-63.095,-0.8,-0.527911,
0.256,-64.1131,-1.5,-0.501333,
0.258,-65.1067,3.1,-0.493688,
0.26,-65.9209,3.1,-0.443733,
0.262,-66.6918,0.1,-0.369422,
0.264,-67.279,10.5,-0.271822,
0.266,-67.6812,0.5,-0.180622,
0.268,-67.9046,0.3,-0.092266,
0.27,-67.9681,-0.3,-0.017422,
0.272,-67.9162,-1.9,0.037422,
0.274,-67.7605,-1.7,0.086311,
0.276,-67.5384,-2,0.115555,
0.278,-67.2668,-3.1,0.136177,
0.28,-66.9689,-3.9,0.151377,
0.282,-66.6637,-4.1,0.151377,
0.284,-66.3726,-4.8,0.1432,
0.286,-66.1095,-5.2,0.128622,
0.288,-65.888,-5.5,0.103644,
0.29,-65.7104,-5.6,0.0824,
0.292,-65.5932,-5.7,0.052088,
