Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.1618,1.2,-0.001155,
0.002,-0.166,1.1,0.000622,
0.004,-0.1636,1.2,-0.001066,
0.006,-0.1624,1.2,0.001066,
0.008,-0.1636,1.2,0.002755,
0.01,-0.166,1.1,0.001155,
0.012,-0.1673,1.1,-0.001688,
0.014,-0.1685,1.1,0.002133,
0.016,-0.1715,1.1,-0.002133,
0.018,-0.1721,1.1,-0.001066,
0.02,-0.177,1.1,-0.0032,
0.022,-0.185,1.1,-0.002755,
0.024,-0.1862,1.2,0.000533,
0.026,-0.1923,1.1,-0.003288,
0.028,-0.1917,1,-0.002755,
0.03,-0.2007,1,-0.003733,
0.032,-0.2203,0.4,-0.010844,
0.034,-0.2618,0.3,-0.023377,
0.036,-0.3246,0.3,-0.034133,
0.038,-0.4113,0.2,-0.046133,
0.04,-0.5199,0.3,-0.054222,
0.042,-0.6512,0.3,-0.068888,
0.044,-0.8019,0.4,-0.078666,
0.046,-0.9631,0.4,-0.081422,
0.048,-1.1462,0.6,-0.090133,
0.05,-1.3415,0.6,-0.098755,
0.052,-1.5423,0.7,-0.100355,
0.054,-1.7565,0.8,-0.107377,
0.056,-1.9848,0.9,-0.116088,
0.058,-2.2125,1,-0.113955,
0.06,-2.4493,1,-0.117777,
0.062,-2.6904,1.1,-0.121066,
0.064,-2.9296,1.1,-0.119911,
0.066,-3.1744,1.1,-0.123199,
0.068,-3.4234,1,-0.120977,
0.07,-3.6651,1,-0.120977,
0.072,-3.9196,1,-0.125333,
0.074,-4.1741,1,-0.127999,
0.076,-4.4292,1,-0.128533,
0.078,-4.6917,0.8,-0.132355,
0.08,-4.9651,0.8,-0.135022,
0.082,-5.2447,0.7,-0.142666,
0.084,-5.5267,0.8,-0.140533,
0.086,-5.8312,0.8,-0.152977,
0.088,-6.137,0.7,-0.156266,
0.09,-6.455,0.7,-0.158933,
0.092,-6.7889,0.7,-0.166044,
0.094,-7.1313,0.7,-0.172,
0.096,-7.4841,0.7,-0.178488,
0.098,-7.8509,0.7,-0.186133,
0.1,-8.2256,0.6,-0.189866,
0.102,-8.615,0.7,-0.195822,
0.104,-9.0191,0.7,-0.2024,
0.106,-9.4347,0.8,-0.209955,
0.108,-9.8595,0.7,-0.214222,
0.11,-10.299,0.7,-0.221866,
0.112,-10.7458,0.8,-0.224622,
0.114,-11.2115,0.7,-0.233333,
0.116,-11.6821,0.8,-0.238222,
0.118,-12.163,0.9,-0.240355,
0.12,-12.6501,0.9,-0.240355,
0.122,-13.1506,0.8,-0.249599,
0.124,-13.6504,0.8,-0.251199,
0.126,-14.1497,0.9,-0.249599,
0.128,-14.6539,0.8,-0.250666,
0.13,-15.1623,0.7,-0.255022,
0.132,-15.6744,0.7,-0.258311,
0.134,-16.1901,0.6,-0.260444,
0.136,-16.7181,0.6,-0.265333,
0.138,-17.2485,0.6,-0.265866,
0.14,-17.7947,0.6,-0.274488,
0.142,-18.3508,0.6,-0.278933,
0.144,-18.9202,0.6,-0.287022,
0.146,-19.5,0.6,-0.292355,
0.148,-20.0903,0.7,-0.2984,
0.15,-20.6908,0.7,-0.302133,
0.152,-21.3091,0.9,-0.307555,
0.154,-21.9451,0.9,-0.316266,
0.156,-22.5951,0.9,-0.325511,
0.158,-23.2568,1,-0.331555,
0.16,-23.9147,1,-0.3304,
0.162,-24.5709,1,-0.327733,
0.164,-25.2233,1,-0.327111,
0.166,-25.863,1,-0.320088,
0.168,-26.4953,0.9,-0.318488,
0.17,-27.127,0.8,-0.314666,
0.172,-27.7557,0.7,-0.313066,
0.174,-28.3819,0.6,-0.314133,
0.176,-29.0191,0.5,-0.316888,
0.178,-29.6648,0.4,-0.323822,
0.18,-30.3234,0.3,-0.329333,
0.182,-31.0003,0.3,-0.341244,
0.184,-31.701,0.3,-0.354311,
0.186,-32.4297,0.4,-0.366222,
0.188,-33.1792,0.4,-0.378133,
0.19,-33.9544,0.4,-0.388977,
0.192,-34.7417,0.5,-0.396533,
0.194,-35.5376,0.6,-0.399822,
0.196,-36.3335,0.6,-0.401422,
0.198,-37.1319,0.6,-0.398755,
0.2,-37.9345,0.6,-0.400355,
0.202,-38.7457,0.5,-0.4064,
0.204,-39.5678,0.6,-0.412888,
0.206,-40.3967,0.6,-0.416711,
0.208,-41.2438,0.6,-0.427466,
0.21,-42.1075,0.7,-0.433511,
0.212,-42.9888,0.7,-0.443733,
0.214,-43.8757,0.8,-0.444888,
0.216,-44.7619,0.8,-0.444888,
0.218,-45.6457,0.9,-0.437866,
0.22,-46.5264,0.8,-0.438933,
0.222,-47.4047,0.9,-0.439466,
0.224,-48.28,0.7,-0.438933,
0.226,-49.1686,0.7,-0.446488,
0.228,-50.064,0.8,-0.448622,
0.23,-50.9753,0.8,-0.458488,
0.232,-51.903,0.8,-0.463288,
0.234,-52.8436,0.7,-0.471466,
0.236,-53.7908,0.8,-0.473066,
0.238,-54.7393,0.7,-0.473599,
0.24,-55.6847,0.6,-0.470311,
0.242,-56.6363,0.5,-0.477422,
0.244,-57.5896,0.5,-0.478488,
0.246,-58.5583,0.5,-0.489422,
0.248,-59.5501,0.6,-0.498044,
0.25,-60.5578,0.6,-0.509422,
0.252,-61.5911,0.8,-0.519733,
0.254,-62.6409,0.6,-0.529511,
0.256,-63.6852,-26.7,-0.518133,
0.258,-64.6813,0,-0.494222,
0.26,-65.5309,-0.2,-0.369955,
0.262,-66.3769,0.5,-0.399822,
0.264,-67.0477,1,-0.3136,
0.266,-67.5268,0.8,-0.220266,
0.268,-67.8271,-0.8,-0.131288,
0.27,-67.9565,0.3,-0.048355,
0.272,-67.9498,-1.5,0.015733,
0.274,-67.835,-1,0.069955,
0.276,-67.636,-1.8,0.109066,
0.278,-67.384,-3.3,0.130133,
0.28,-67.0928,-3.2,0.148711,
0.282,-66.7864,-4,0.156266,
0.284,-66.4892,-4.6,0.149155,
0.286,-66.209,-5,0.137866,
0.288,-65.9686,-5.2,0.116088,
0.29,-65.769,-5.6,0.096533,
0.292,-65.6268,-5.7,0.0656,
0.294,-65.5413,-5.8,0.036888,
0.296,-65.5254,-5.7,0.003288,
0.298,-65.5682,-5.4,-0.026044,
0.3,-65.6548,-5.6,-0.049333,
0.302,-65.7909,-5.6,-0.069422,
0.304,-65.96,-5.6,-0.087377,
0.306,-66.1626,-5.8,-0.104088,
0.308,-66.4037,-6,-0.125866,
0.31,-66.6723,-6.2,-0.139466,
0.312,-66.975,-6.4,-0.154044,
0.314,-67.2948,-6.8,-0.159466,
0.316,-67.6159,-7,-0.159466,
0.318,-67.9443,-7.4,-0.164444,
0.32,-68.2696,-7.9,-0.163822,
0.322,-68.5906,-8.4,-0.160533,
0.324,-68.8934,-9,-0.151911,
0.326,-69.1839,-9.7,-0.144888,
0.328,-69.4512,-10.4,-0.133422,
0.33,-69.7033,-11.2,-0.123733,
0.332,-69.948,-12.1,-0.120444,
0.334,-70.1745,-16.5,-0.111199,
0.336,-70.3704,-23.1,-0.093866,
0.338,-70.4852,-28,-0.027199,
0.34,-70.5456,-29.9,-0.0168,
0.342,-70.5242,-27.2,0.023377,
0.344,-70.44,-22.2,0.042844,
0.346,-70.3375,-18.1,0.049333,
0.348,-70.241,-15.6,0.0472,
0.35,-70.1568,-13.6,0.040711,
0.352,-70.0805,-11.9,0.037955,
0.354,-70.0176,-12,0.031999,
0.356,-69.9603,-11.9,0.030844,
0.358,-69.912,-11.6,0.023377,
0.36,-69.8595,-11.4,0.024444,
0.362,-69.8107,-11.1,0.027644,
0.364,-69.7613,-10.9,0.023288,
0.366,-69.7027,-10.5,0.027111,
0.368,-69.6325,-10.3,0.036888,
0.37,-69.5525,-10,0.039111,
0.372,-69.4665,-9.7,0.044977,
0.374,-69.3694,-9.4,0.050488,
0.376,-69.2645,-9.2,0.054222,
0.378,-69.1491,-8.9,0.059111,
0.38,-69.0234,-8.6,0.066133,
0.382,-68.886,-8.4,0.073777,
0.384,-68.7402,-8.1,0.075911,
0.386,-68.5784,-7.8,0.082488,
0.388,-68.402,-7.5,0.088444,
0.39,-68.2116,-7.2,0.096,
0.392,-68.0102,-6.8,0.101955,
0.394,-67.7947,-6.5,0.110133,
0.396,-67.5762,-6.1,0.109066,
0.398,-67.3443,-5.7,0.115022,
0.4,-67.1093,-5.1,0.117688,
0.402,-66.867,-4.7,0.123733,
0.404,-66.6235,-4.2,0.123111,
0.406,-66.3714,-3.7,0.124799,
0.408,-66.1211,-3.1,0.124799,
0.41,-65.8605,-2.6,0.126933,
0.412,-65.5932,-2.2,0.132355,
0.414,-65.321,-1.7,0.138844,
0.416,-65.1031,-3.7,0.088444,
0.418,-64.8931,-3.7,0.097155,
0.42,-64.743,-3.7,0.0656,
0.422,-64.6526,-3.4,0.039111,
0.424,-64.6258,-3.1,0.008622,
0.426,-64.6453,-2.5,-0.012444,
0.428,-64.699,-2.6,-0.029244,
0.43,-64.7741,-2.5,-0.041777,
0.432,-64.8699,-2.4,-0.0488,
0.434,-64.9847,-2.5,-0.059199,
0.436,-65.1098,-2.6,-0.065155,
0.438,-65.241,-2.7,-0.066133,
0.44,-65.3826,-2.8,-0.068888,
0.442,-65.5309,-3,-0.072711,
0.444,-65.6817,-3.2,-0.078133,
0.446,-65.8428,-3.3,-0.081866,
0.448,-66.0082,-3.5,-0.084622,
0.45,-66.173,-3.9,-0.085688,
0.452,-66.3403,-4.1,-0.086844,
0.454,-66.5051,-4.4,-0.081422,
0.456,-66.6595,-4.8,-0.078666,
0.458,-66.8066,-5.3,-0.072177,
0.46,-66.9451,-5.7,-0.067822,
0.462,-67.0824,-6.1,-0.067733,
0.464,-67.2198,-6.6,-0.067822,
0.466,-67.3534,-7.1,-0.067822,
0.468,-67.4908,-7.6,-0.069511,
0.47,-67.6324,-8.1,-0.072711,
0.472,-67.7862,-8.5,-0.0776,
0.474,-67.9528,-9,-0.084622,
0.476,-68.1365,-9.5,-0.091111,
0.478,-68.3367,-9.9,-0.100888,
0.48,-68.5522,-10.4,-0.110133,
0.482,-68.7829,-11,-0.118844,
0.484,-69.0319,-11.4,-0.126399,
0.486,-69.2925,-11.9,-0.133955,
0.488,-69.5605,-12.4,-0.136177,
0.49,-69.8382,-13.1,-0.142133,
0.492,-70.1171,-14,-0.140533,
0.494,-70.3405,-20.4,-0.106844,
0.496,-70.5199,-28.3,-0.0792,
0.498,-70.5895,-31.2,-0.024355,
0.5,-70.5627,-27.9,0.022222,
0.502,-70.4784,-22.8,0.0472,
0.504,-70.371,-18.2,0.052088,
0.506,-70.2605,-15.4,0.053244,
0.508,-70.1592,-13.3,0.049422,
0.51,-70.0683,-11.7,0.042844,
0.512,-69.9834,-11.7,0.041777,
0.514,-69.9096,-11.9,0.035288,
0.516,-69.8388,-11.6,0.033066,
0.518,-69.7686,-11.3,0.033066,
0.52,-69.6978,-11,0.035822,
0.522,-69.624,-10.7,0.040088,
0.524,-69.5452,-10.4,0.041244,
0.526,-69.4518,-10.2,0.048355,
0.528,-69.3542,-10,0.049333,
0.53,-69.2461,-9.7,0.054844,
0.532,-69.1387,-9.4,0.056444,
0.534,-69.0258,-9.1,0.058577,
0.536,-68.9147,-8.8,0.055377,
0.538,-68.7939,-8.4,0.060177,
0.54,-68.6651,-8.1,0.064533,
0.542,-68.5223,-7.8,0.074844,
0.544,-68.3715,-7.4,0.076,
0.546,-68.2012,-7.1,0.085777,
0.548,-68.0236,-6.7,0.0928,
0.55,-67.8326,-6.3,0.097066,
0.552,-67.6275,-5.9,0.106311,
0.554,-67.4047,-5.6,0.112355,
0.556,-67.1697,-5.1,0.119377,
0.558,-66.9183,-4.7,0.124711,
0.56,-66.6534,-4.3,0.131822,
0.562,-66.3866,-3.8,0.137333,
0.564,-66.115,-3.3,0.136711,
0.566,-65.8343,-2.7,0.138311,
0.568,-65.559,-2.3,0.137244,
0.57,-65.2764,-1.7,0.14,
0.572,-65.0536,-4.1,0.119377,
0.574,-64.8455,-3.7,0.101422,
0.576,-64.6929,-3.8,0.072177,
0.578,-64.6056,-3.6,0.035822,
0.58,-64.58,-3.3,0.007022,
0.582,-64.6008,-2.6,-0.014133,
0.584,-64.6502,-2.8,-0.031999,
0.586,-64.7314,-2.7,-0.042311,
0.588,-64.8351,-2.6,-0.050933,
0.59,-64.9596,-2.6,-0.061777,
0.592,-65.0976,-2.7,-0.069422,
0.594,-65.2416,-2.7,-0.072711,
0.596,-65.3924,-2.9,-0.076533,
0.598,-65.5486,-3.1,-0.081866,
0.6,-65.7195,-3.2,-0.088444,
0.602,-65.8886,-3.4,-0.088444,
0.604,-66.0638,-3.7,-0.086844,
0.606,-66.2365,-4,-0.086222,
0.608,-66.4037,-4.2,-0.084088,
0.61,-66.5618,-4.6,-0.077066,
0.612,-66.7175,-5.1,-0.074933,
0.614,-66.8633,-5.5,-0.073777,
0.616,-67.0031,-5.9,-0.069955,
0.618,-67.1429,-6.3,-0.069511,
0.62,-67.2735,-6.8,-0.065688,
0.622,-67.412,-7.3,-0.067822,
0.624,-67.5494,-7.9,-0.067288,
0.626,-67.6922,-8.4,-0.073244,
0.628,-67.8448,-8.8,-0.075466,
0.63,-68.0102,-9.2,-0.082488,
0.632,-68.1939,-9.7,-0.092266,
0.634,-68.3929,-10.1,-0.100977,
0.636,-68.6034,-10.5,-0.105777,
0.638,-68.8311,-11.1,-0.117688,
0.64,-69.0685,-11.5,-0.122577,
0.642,-69.3188,-12,-0.125866,
0.644,-69.5794,-12.7,-0.132355,
0.646,-69.851,-13.3,-0.135111,
0.648,-70.1354,-14.3,-0.143733,
0.65,-70.3448,-21.3,-0.120977,
0.652,-70.5224,-28.5,-0.078133,
0.654,-70.5846,-31,-0.022755,
0.656,-70.5523,-27.7,0.025511,
0.658,-70.4656,-22.4,0.048888,
0.66,-70.3558,-18.1,0.055822,
0.662,-70.249,-15.4,0.053688,
0.664,-70.1458,-13.2,0.051555,
0.666,-70.0561,-11.9,0.043911,
0.668,-69.9743,-11.8,0.039555,
0.67,-69.9017,-11.9,0.037422,
0.672,-69.8351,-11.6,0.033155,
0.674,-69.7613,-11.4,0.035822,
0.676,-69.6923,-11,0.035822,
0.678,-69.6185,-10.8,0.039022,
0.68,-69.5373,-10.5,0.042844,
0.682,-69.4415,-10.3,0.046577,
0.684,-69.3414,-10.1,0.051466,
0.686,-69.237,-9.8,0.054755,
0.688,-69.1338,-9.4,0.049955,
0.69,-69.0252,-9.1,0.053688,
0.692,-68.9104,-8.7,0.060266,
0.694,-68.7896,-8.4,0.062399,
0.696,-68.6559,-8.1,0.067822,
0.698,-68.5082,-7.8,0.074933,
0.7,-68.3465,-7.5,0.081333,
0.702,-68.1725,-7.1,0.089511,
0.704,-67.987,-6.8,0.093333,
0.706,-67.785,-6.4,0.101422,
0.708,-67.5671,-5.9,0.108977,
0.71,-67.3376,-5.6,0.115555,
0.712,-67.0934,-5.2,0.122666,
0.714,-66.8383,-4.7,0.127466,
0.716,-66.5765,-4.2,0.131288,
0.718,-66.3104,-3.7,0.133955,
0.72,-66.0369,-3.2,0.135644,
0.722,-65.7616,-2.7,0.1384,
0.724,-65.4858,-2.3,0.136711,
0.726,-65.1995,-1.6,0.148622,
0.728,-64.9963,-3.8,0.121511,
0.73,-64.7955,-3.8,0.0944,
0.732,-64.6587,-3.7,0.061333,
0.734,-64.5879,-3.5,0.029333,
0.736,-64.58,-3,-0.002666,
0.738,-64.6142,-2.8,-0.020622,
0.74,-64.6722,-2.7,-0.035822,
0.742,-64.7643,-2.7,-0.0488,
0.744,-64.8779,-2.7,-0.059733,
0.746,-65.003,-2.7,-0.063999,
0.748,-65.1458,-2.7,-0.069422,
0.75,-65.2935,-2.8,-0.073244,
0.752,-65.4449,-3,-0.076533,
0.754,-65.603,-3.2,-0.080355,
0.756,-65.7677,-3.3,-0.081333,
0.758,-65.9417,-3.5,-0.087377,
0.76,-66.1156,-3.9,-0.087822,
0.762,-66.2841,-4.1,-0.084088,
0.764,-66.4526,-4.4,-0.083022,
0.766,-66.6119,-4.7,-0.080888,
0.768,-66.7608,-5.2,-0.071111,
0.77,-66.9012,-5.6,-0.070577,
0.772,-67.0354,-6,-0.068355,
0.774,-67.1661,-6.5,-0.063466,
