Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.1642,1.1,0.000533,
0.002,-0.1642,1.2,0.002755,
0.004,-0.1648,1.1,-0.001066,
0.006,-0.1685,1.1,-0.0016,
0.008,-0.1679,1.1,0,
0.01,-0.1697,1.2,-0.002133,
0.012,-0.1673,1.1,0,
0.014,-0.1679,1.1,0.001066,
0.016,-0.1715,1.1,0,
0.018,-0.1752,1.1,-0.002133,
0.02,-0.1789,1.1,-0.004888,
0.022,-0.1892,1.1,-0.005955,
0.024,-0.1917,1.1,-0.002222,
0.026,-0.1911,1,-0.001155,
0.028,-0.1953,1,-0.002666,
0.03,-0.2099,0.7,-0.007022,
0.032,-0.2325,0.3,-0.013599,
0.034,-0.2831,0.3,-0.024888,
0.036,-0.3545,0.2,-0.036888,
0.038,-0.4498,0.3,-0.049955,
0.04,-0.5682,0.3,-0.058044,
0.042,-0.7031,0.3,-0.072177,
0.044,-0.8611,0.4,-0.0824,
0.046,-1.029,0.4,-0.086311,
0.048,-1.2115,0.5,-0.0928,
0.05,-1.4086,0.7,-0.101422,
0.052,-1.6161,0.7,-0.103555,
0.054,-1.8279,0.8,-0.107911,
0.056,-2.0544,0.9,-0.114488,
0.058,-2.2869,0.9,-0.120977,
0.06,-2.5213,1,-0.117777,
0.062,-2.7618,1,-0.123733,
0.064,-3.0065,1,-0.123644,
0.066,-3.2537,1.1,-0.124799,
0.068,-3.5027,1,-0.124177,
0.07,-3.7481,1,-0.120977,
0.072,-4.0002,1,-0.124266,
0.074,-4.2565,0.9,-0.129688,
0.076,-4.5184,0.8,-0.132444,
0.078,-4.7808,0.8,-0.133955,
0.08,-5.0506,0.8,-0.135111,
0.082,-5.3362,0.8,-0.140533,
0.084,-5.6261,0.7,-0.1464,
0.086,-5.9283,0.6,-0.1536,
0.088,-6.2402,0.7,-0.156266,
0.09,-6.5643,0.7,-0.163911,
0.092,-6.9006,0.6,-0.169333,
0.094,-7.2479,0.6,-0.175822,
0.096,-7.6049,0.7,-0.179022,
0.098,-7.9723,0.6,-0.184977,
0.1,-8.3563,0.7,-0.190488,
0.102,-8.7487,0.7,-0.195822,
0.104,-9.1546,0.7,-0.201333,
0.106,-9.5733,0.6,-0.210488,
0.108,-10.0048,0.7,-0.218133,
0.11,-10.4443,0.7,-0.221422,
0.112,-10.9057,0.8,-0.232799,
0.114,-11.3665,0.7,-0.234933,
0.116,-11.8401,0.8,-0.238666,
0.118,-12.326,0.8,-0.241422,
0.12,-12.8173,0.8,-0.243555,
0.122,-13.316,0.8,-0.247466,
0.124,-13.8183,0.8,-0.252799,
0.126,-14.3169,0.7,-0.250044,
0.128,-14.8211,0.8,-0.253333,
0.13,-15.3271,0.6,-0.254488,
0.132,-15.8379,0.7,-0.254933,
0.134,-16.3573,0.6,-0.259822,
0.136,-16.8859,0.5,-0.264177,
0.138,-17.4242,0.6,-0.270666,
0.14,-17.9717,0.5,-0.273955,
0.142,-18.5302,0.5,-0.279911,
0.144,-19.1027,0.5,-0.286488,
0.146,-19.6856,0.6,-0.292444,
0.148,-20.2837,0.7,-0.302666,
0.15,-20.888,0.8,-0.302755,
0.152,-21.5203,0.8,-0.3152,
0.154,-22.1569,0.9,-0.320088,
0.156,-22.8075,0.9,-0.326577,
0.158,-23.471,1,-0.331466,
0.16,-24.132,1,-0.329866,
0.162,-24.7826,1,-0.326577,
0.164,-25.4345,1,-0.325511,
0.166,-26.068,0.9,-0.3152,
0.168,-26.7022,0.8,-0.314133,
0.17,-27.3321,0.8,-0.314133,
0.172,-27.9559,0.7,-0.311466,
0.174,-28.587,0.6,-0.316355,
0.176,-29.2211,0.4,-0.317866,
0.178,-29.8711,0.4,-0.323288,
0.18,-30.5352,0.3,-0.333688,
0.182,-31.22,0.2,-0.346666,
0.184,-31.9244,0.2,-0.356444,
0.186,-32.6604,0.3,-0.369422,
0.188,-33.4252,0.4,-0.386844,
0.19,-34.2022,0.5,-0.3928,
0.192,-34.9883,0.4,-0.393333,
0.194,-35.7848,0.5,-0.398222,
0.196,-36.5856,0.5,-0.403111,
0.198,-37.384,0.5,-0.402044,
0.2,-38.1896,0.4,-0.403111,
0.202,-39.0044,0.5,-0.410666,
0.204,-39.8296,0.5,-0.415022,
0.206,-40.6677,0.6,-0.419377,
0.208,-41.5209,0.6,-0.425866,
0.21,-42.3913,0.6,-0.437333,
0.212,-43.2781,0.7,-0.444888,
0.214,-44.1644,0.8,-0.443822,
0.216,-45.0506,0.9,-0.442222,
0.218,-45.9313,0.9,-0.436177,
0.22,-46.8133,0.9,-0.434577,
0.222,-47.6891,0.7,-0.438311,
0.224,-48.5662,0.7,-0.440533,
0.226,-49.4555,0.8,-0.444888,
0.228,-50.3613,0.7,-0.455199,
0.23,-51.267,0.7,-0.454044,
0.232,-52.2045,0.7,-0.470933,
0.234,-53.1463,0.7,-0.476355,
0.236,-54.096,0.7,-0.480177,
0.238,-55.0439,0.7,-0.475288,
0.24,-55.9917,0.6,-0.475199,
0.242,-56.9408,0.5,-0.475733,
0.244,-57.9003,0.5,-0.481777,
0.246,-58.8744,0.5,-0.490933,
0.248,-59.8656,0.5,-0.497422,
0.25,-60.8868,0.6,-0.510577,
0.252,-61.9256,0.7,-0.523555,
0.254,-62.9784,0,-0.527822,
0.256,-64.0051,-6.6,-0.502933,
0.258,-64.9963,3,-0.494844,
0.26,-65.8239,1.3,-0.412355,
0.262,-66.618,0.2,-0.383555,
0.264,-67.2253,6.1,-0.284355,
0.266,-67.6458,0.6,-0.192622,
0.268,-67.8912,-0.3,-0.099822,
0.27,-67.9772,-0.3,-0.028177,
0.272,-67.9333,-2,0.033066,
0.274,-67.7898,-1.6,0.083022,
0.276,-67.5701,-2,0.117777,
0.278,-67.3034,-3.1,0.136177,
0.28,-67.0037,-3.7,0.151911,
0.282,-66.6985,-4.1,0.1536,
0.284,-66.4043,-4.8,0.145422,
0.286,-66.1346,-5.2,0.129599,
0.288,-65.9094,-5.4,0.105777,
0.29,-65.7262,-5.5,0.084711,
0.292,-65.5962,-5.8,0.055911,
0.294,-65.5346,-5.8,0.026577,
0.296,-65.5395,-5.3,-0.007644,
0.298,-65.5938,-5.5,-0.0336,
0.3,-65.6957,-5.6,-0.055822,
0.302,-65.841,-5.7,-0.077066,
0.304,-66.0192,-5.7,-0.093333,
0.306,-66.2347,-6,-0.111822,
0.308,-66.4843,-6.1,-0.127466,
0.31,-66.7687,-6.3,-0.147022,
0.312,-67.0794,-6.6,-0.155733,
0.314,-67.4011,-7,-0.162222,
0.316,-67.7282,-7.2,-0.166577,
0.318,-68.0529,-7.6,-0.165511,
0.32,-68.3801,-8,-0.162844,
