Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),MC SW Overview - Actual Velocity(m/s),
0,-0.1599,1.2,0.002222,
0.002,-0.1642,1.4,0.003822,
0.004,-0.163,1.2,0.002133,
0.006,-0.1679,1.2,-0.002755,
0.008,-0.1654,1.1,0.001688,
0.01,-0.1667,1.1,-0.002755,
0.012,-0.1679,1.1,0,
0.014,-0.1691,1.2,-0.002755,
0.016,-0.1703,1.1,0,
0.018,-0.1746,1.2,-0.001066,
0.02,-0.1782,1.1,-0.002666,
0.022,-0.1837,1.2,0.000622,
0.024,-0.185,1.2,-0.001155,
0.026,-0.1898,1.1,-0.000533,
0.028,-0.1917,1.1,0,
0.03,-0.2013,1,-0.006933,
0.032,-0.2221,0.5,-0.013066,
0.034,-0.2593,0.3,-0.022755,
0.036,-0.3289,0.2,-0.036888,
0.038,-0.4192,0.2,-0.044977,
0.04,-0.5322,0.3,-0.063555,
0.042,-0.6689,0.3,-0.073244,
0.044,-0.819,0.4,-0.076444,
0.046,-0.9887,0.6,-0.084088,
0.048,-1.1846,0.6,-0.0976,
0.05,-1.3769,0.7,-0.098755,
0.052,-1.5862,0.8,-0.107911,
0.054,-1.8078,0.8,-0.112888,
0.056,-2.0336,0.9,-0.119377,
0.058,-2.2619,1,-0.119911,
0.06,-2.5024,1.1,-0.118844,
0.062,-2.7477,1.2,-0.121511,
0.064,-2.9906,1.1,-0.120977,
0.066,-3.2391,1.1,-0.125333,
0.068,-3.4881,1.1,-0.126399,
0.07,-3.7389,1.1,-0.125866,
0.072,-3.9898,1,-0.123199,
0.074,-4.237,1,-0.124799,
0.076,-4.5007,0.9,-0.135111,
0.078,-4.7588,0.9,-0.130755,
0.08,-5.0292,0.9,-0.135644,
0.082,-5.3069,0.9,-0.137244,
0.084,-5.5932,0.8,-0.144355,
0.086,-5.8941,0.7,-0.151911,
0.088,-6.2017,0.7,-0.156266,
0.09,-6.524,0.7,-0.164444,
0.092,-6.8554,0.7,-0.167111,
0.094,-7.1996,0.6,-0.1736,
0.096,-7.5573,0.6,-0.179555,
0.098,-7.9278,0.7,-0.1856,
0.1,-8.3093,0.7,-0.193155,
0.102,-8.7048,0.7,-0.201866,
0.104,-9.1113,0.7,-0.206755,
