Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
0.736,-70.7231,-31.1,
0.738,-70.7066,-29.8,
0.74,-70.6828,-27.8,
0.742,-70.648,-25.3,
0.744,-70.5956,-22.3,
0.746,-70.54,-19.1,
0.748,-70.4698,-16.2,
0.75,-70.3941,-13.5,
0.752,-70.3032,-10.7,
0.754,-70.197,-10.3,
0.756,-70.0627,-9.7,
0.758,-69.8912,-9.2,
0.76,-69.6739,-8.6,
0.762,-69.4157,-7.9,
0.764,-69.1142,-7.3,
0.766,-68.7651,-6.6,
0.768,-68.3696,-5.8,
0.77,-67.9308,-4.7,
0.772,-67.4498,-4,
0.774,-66.928,-3.1,
0.776,-66.3597,-2.2,
0.778,-65.7958,-1.6,
0.78,-65.1909,-2.6,
0.782,-64.6025,-1.8,
0.784,-64.0373,-1,
0.786,-63.4984,-0.2,
0.788,-62.9857,0.1,
0.79,-62.509,-0.2,
0.792,-62.0732,-0.4,
0.794,-61.6692,-0.4,
0.796,-61.3036,-0.4,
0.798,-60.9776,-0.4,
0.8,-60.6889,-0.2,
0.802,-60.432,0,
0.804,-60.2025,0,
0.806,-59.9883,0,
0.808,-59.7954,0,
0.81,-59.619,0,
0.812,-59.4621,0,
0.814,-59.315,0,
0.816,-59.185,0,
0.818,-59.0721,0,
0.82,-58.9757,0,
0.822,-58.8988,-0.1,
0.824,-58.8365,0,
0.826,-58.7981,-0.1,
0.828,-58.7749,0.1,
0.83,-58.773,0,
0.832,-58.7816,0.3,
0.834,-58.7969,0.2,
0.836,-58.8274,0.1,
0.838,-58.8719,0,
0.84,-58.9372,0,
0.842,-59.0209,-0.1,
0.844,-59.1289,0,
0.846,-59.2546,-0.1,
0.848,-59.4035,-0.1,
0.85,-59.5799,-0.2,
0.852,-59.7795,-0.2,
0.854,-60.0035,-0.2,
0.856,-60.2599,-0.2,
0.858,-60.5418,-0.1,
0.86,-60.8464,0,
0.862,-61.1766,0,
0.864,-61.5263,0,
0.866,-61.9078,0,
0.868,-62.3131,0,
0.87,-62.7373,0,
0.872,-63.1816,-1.2,
0.874,-63.6369,-1.6,
0.876,-64.1008,-0.7,
0.878,-64.5732,-0.8,
0.88,-65.0572,-2.6,
0.882,-65.5406,-2.8,
0.884,-66.0204,-2.8,
0.886,-66.4897,-3.6,
0.888,-66.9377,-4.7,
0.89,-67.3625,-5.7,
0.892,-67.7678,-6.6,
0.894,-68.1505,-7.6,
0.896,-68.5179,-8.5,
0.898,-68.8689,-9.3,
0.9,-69.2009,-10.2,
0.902,-69.5055,-11,
0.904,-69.7881,-11.8,
0.906,-70.0542,-12.6,
0.908,-70.2971,-13.9,
0.91,-70.5168,-23.8,
0.912,-70.6798,-31.5,
0.914,-70.7732,-36.5,
0.916,-70.8019,-38,
0.918,-70.7903,-35.4,
0.92,-70.7677,-33.1,
0.922,-70.7512,-31.7,
0.924,-70.7469,-31.5,
0.926,-70.7494,-32.4,
0.928,-70.7579,-33.2,
0.93,-70.7597,-33.6,
0.932,-70.7591,-33.8,
0.934,-70.7573,-34,
0.936,-70.7549,-34,
0.938,-70.7488,-33.3,
0.94,-70.742,-33.1,
0.942,-70.739,-32.4,
0.944,-70.7341,-31.5,
0.946,-70.7219,-30.5,
0.948,-70.6999,-29,
0.95,-70.6706,-26.7,
0.952,-70.6255,-23.9,
0.954,-70.5669,-20.8,
0.956,-70.5113,-17.7,
0.958,-70.4393,-14.8,
0.96,-70.3532,-12.1,
0.962,-70.2605,-9.8,
0.964,-70.1421,-10.4,
0.966,-69.9901,-9.6,
0.968,-69.8021,-9.1,
0.97,-69.5677,-8.3,
0.972,-69.2937,-7.6,
0.974,-68.9678,-7,
0.976,-68.5991,-6.2,
0.978,-68.1865,-5.3,
0.98,-67.7281,-4.3,
0.982,-67.227,-3.5,
0.984,-66.6844,-2.7,
0.986,-66.104,-1.9,
0.988,-65.5266,-3.3,
0.99,-64.9345,-2,
0.992,-64.3565,-1.3,
0.994,-63.8054,-0.5,
0.996,-63.2719,0,
0.998,-62.7776,-0.3,
1,-62.3119,-0.2,
1.002,-61.8877,-0.4,
1.004,-61.5001,-0.4,
1.006,-61.1418,-0.3,
1.008,-60.8287,-0.2,
1.01,-60.5425,-0.2,
1.012,-60.2886,0,
1.014,-60.0584,0,
1.016,-59.8552,0,
1.018,-59.6739,0,
1.02,-59.511,0,
1.022,-59.3724,0,
1.024,-59.2436,0,
1.026,-59.1277,0,
1.028,-59.0331,0,
1.03,-58.9494,-0.1,
1.032,-58.889,0,
1.034,-58.8426,-0.1,
1.036,-58.8188,0,
1.038,-58.8023,-0.1,
1.04,-58.806,0.3,
1.042,-58.8188,0.3,
1.044,-58.8384,0.1,
1.046,-58.8719,0,
1.048,-58.9201,0,
1.05,-58.9891,0,
1.052,-59.0758,0,
1.054,-59.1838,-0.1,
1.056,-59.3181,-0.1,
1.058,-59.4756,-0.2,
1.06,-59.6526,-0.2,
1.062,-59.8637,-0.3,
1.064,-60.0975,-0.3,
1.066,-60.3648,-0.3,
1.068,-60.6542,-0.3,
1.07,-60.9734,-0.1,
1.072,-61.3176,-0.1,
1.074,-61.6875,0,
1.076,-62.083,0,
1.078,-62.5017,0,
1.08,-62.9381,-0.1,
1.082,-63.391,-0.8,
1.084,-63.8493,-2.8,
1.086,-64.3163,-0.5,
1.088,-64.7929,-1.4,
1.09,-65.2812,-2.4,
1.092,-65.7524,-2.4,
1.094,-66.2334,-3.1,
1.096,-66.6917,-4.3,
1.098,-67.1275,-5.3,
1.1,-67.5401,-6.1,
1.102,-67.9375,-7,
1.104,-68.3141,-8.2,
1.106,-68.6736,-8.9,
1.108,-69.0117,-9.7,
1.11,-69.3315,-10.5,
1.112,-69.6288,-11.4,
1.114,-69.9053,-12.2,
1.116,-70.1585,-13,
1.118,-70.3923,-18,
1.12,-70.5937,-27.3,
1.122,-70.7274,-34,
1.124,-70.7939,-37.9,
1.126,-70.8055,-37.7,
1.128,-70.7878,-34.5,
1.13,-70.7628,-32.5,
1.132,-70.7512,-31.7,
1.134,-70.7518,-31.9,
1.136,-70.7555,-32.9,
1.138,-70.7622,-33.6,
1.14,-70.7585,-33.9,
1.142,-70.7585,-34,
1.144,-70.7579,-34.1,
1.146,-70.7549,-34.1,
1.148,-70.753,-33.5,
1.15,-70.7451,-33,
1.152,-70.739,-32.1,
1.154,-70.7298,-31.2,
1.156,-70.714,-30.1,
1.158,-70.6908,-28.2,
1.16,-70.656,-25.8,
1.162,-70.6072,-22.8,
1.164,-70.5498,-19.6,
1.166,-70.4826,-16.5,
1.168,-70.4082,-13.6,
1.17,-70.3178,-11,
1.172,-70.2116,-10.2,
1.174,-70.0829,-9.8,
1.176,-69.9126,-9.3,
1.178,-69.7087,-8.7,
1.18,-69.4548,-8.1,
1.182,-69.1582,-7.5,
1.184,-68.8152,-6.7,
1.186,-68.4282,-5.9,
1.188,-67.993,-5,
1.19,-67.5176,-4.1,
1.192,-66.9975,-3.3,
1.194,-66.4366,-2.3,
1.196,-65.8702,-1.6,
1.198,-65.266,-2.8,
1.2,-64.6819,-2.1,
1.202,-64.1155,-1.1,
1.204,-63.5735,-0.3,
1.206,-63.0571,0.1,
1.208,-62.5737,-0.3,
1.21,-62.133,-0.4,
1.212,-61.7235,-0.5,
1.214,-61.3542,-0.4,
1.216,-61.0301,-0.4,
1.218,-60.7341,-0.3,
1.22,-60.4753,-0.1,
1.222,-60.244,0,
1.224,-60.0377,0,
1.226,-59.8442,0,
1.228,-59.6727,0,
1.23,-59.5189,0,
1.232,-59.3779,0,
1.234,-59.2577,0,
1.236,-59.1448,0,
1.238,-59.0477,0,
1.24,-58.969,0,
1.242,-58.9043,-0.1,
1.244,-58.8573,0,
1.246,-58.828,0,
1.248,-58.817,0,
1.25,-58.8243,0.3,
1.252,-58.8353,0.2,
1.254,-58.8573,0.1,
1.256,-58.8945,0,
1.258,-58.9476,0,
1.26,-59.0184,-0.1,
1.262,-59.1124,-0.1,
1.264,-59.2284,-0.1,
1.266,-59.3694,-0.2,
1.268,-59.5311,-0.3,
1.27,-59.7197,-0.3,
1.272,-59.9358,-0.3,
1.274,-60.1854,-0.3,
1.276,-60.4594,-0.2,
1.278,-60.7646,-0.2,
1.28,-61.096,-0.2,
1.282,-61.4501,-0.1,
1.284,-61.8327,-0.1,
1.286,-62.2374,-0.1,
1.288,-62.6659,0,
1.29,-63.1145,-1.3,
1.292,-63.5777,-1,
1.294,-64.0398,-0.8,
1.296,-64.5171,-0.6,
1.298,-65.0084,-2.5,
1.3,-65.4997,-2.5,
1.302,-65.9697,-2.5,
1.304,-66.4421,-3.6,
1.306,-66.8932,-4.6,
1.308,-67.3204,-5.6,
1.31,-67.7281,-6.6,
1.312,-68.1145,-7.6,
1.314,-68.485,-8.5,
1.316,-68.8341,-9.2,
1.318,-69.1637,-10.1,
1.32,-69.4707,-11,
1.322,-69.7545,-11.7,
1.324,-70.0218,-12.5,
1.326,-70.266,-13.5,
1.328,-70.4887,-22.5,
1.33,-70.6584,-30.5,
1.332,-70.7677,-36,
1.334,-70.8031,-38.2,
1.336,-70.7964,-35.7,
1.338,-70.7762,-33.5,
1.34,-70.7542,-31.9,
1.342,-70.7506,-31.6,
1.344,-70.7536,-32.3,
1.346,-70.7567,-33.2,
1.348,-70.7604,-33.7,
1.35,-70.764,-33.9,
1.352,-70.7585,-34.1,
1.354,-70.7573,-34,
1.356,-70.7518,-33.2,
1.358,-70.75,-33.3,
1.36,-70.7372,-32.6,
1.362,-70.7341,-31.9,
1.364,-70.7274,-30.9,
1.366,-70.7048,-29.3,
1.368,-70.6761,-27.2,
1.37,-70.6334,-24.5,
1.372,-70.5846,-21.3,
1.374,-70.5229,-18.2,
1.376,-70.4509,-15.2,
1.378,-70.3697,-12.5,
1.38,-70.2757,-10.1,
1.382,-70.161,-10.5,
1.384,-70.0133,-9.7,
1.386,-69.8314,-9,
1.388,-69.6037,-8.4,
1.39,-69.3303,-7.8,
1.392,-69.0147,-7.2,
1.394,-68.6455,-6.3,
1.396,-68.2365,-5.5,
1.398,-67.7849,-4.6,
1.4,-67.2905,-3.7,
1.402,-66.7546,-2.9,
1.404,-66.1748,-2,
1.406,-65.5998,-3.6,
1.408,-65.0029,-2,
1.41,-64.4176,-1.3,
1.412,-63.8585,-0.6,
1.414,-63.3177,-0.1,
1.416,-62.8178,-0.2,
1.418,-62.3491,-0.3,
1.42,-61.917,-0.5,
1.422,-61.5221,-0.4,
1.424,-61.1644,-0.3,
1.426,-60.8385,-0.3,
1.428,-60.5492,-0.2,
1.43,-60.2837,-0.1,
1.432,-60.0548,0,
1.434,-59.8442,0,
1.436,-59.6599,0,
1.438,-59.4963,0,
1.44,-59.3565,0,
1.442,-59.2278,0,
1.444,-59.1167,-0.1,
1.446,-59.0215,-0.1,
1.448,-58.9427,-0.1,
1.45,-58.8817,-0.1,
1.452,-58.839,-0.1,
1.454,-58.8164,-0.1,
1.456,-58.8072,0,
1.458,-58.8078,0.3,
1.46,-58.8213,0.2,
1.462,-58.839,0.1,
1.464,-58.8713,0,
1.466,-58.9159,0,
1.468,-58.9824,0,
1.47,-59.066,-0.2,
1.472,-59.1734,-0.1,
1.474,-59.3034,-0.2,
1.476,-59.456,-0.3,
1.478,-59.6306,-0.2,
1.48,-59.8338,-0.3,
1.482,-60.0646,-0.3,
1.484,-60.3264,-0.3,
1.486,-60.6114,-0.2,
1.488,-60.93,-0.2,
1.49,-61.2767,-0.2,
1.492,-61.6417,-0.1,
1.494,-62.036,0,
1.496,-62.4577,0,
1.498,-62.8893,-0.1,
1.5,-63.3403,-0.9,
1.502,-63.7999,-3.2,
1.504,-64.2638,-0.6,
1.506,-64.7405,-1.1,
1.508,-65.2257,-2.6,
1.51,-65.6987,-3.1,
1.512,-66.1833,-3.1,
1.514,-66.6417,-4.2,
1.516,-67.0805,-5.1,
1.518,-67.4974,-6,
1.52,-67.8923,-7,
1.522,-68.2713,-7.9,
1.524,-68.6327,-8.8,
1.526,-68.9732,-9.6,
1.528,-69.2925,-10.6,
1.53,-69.5928,-11.4,
1.532,-69.8692,-12.1,
1.534,-70.1262,-12.9,
1.536,-70.3636,-16.2,
1.538,-70.5644,-26,
1.54,-70.7182,-33.2,
1.542,-70.7915,-37.6,
1.544,-70.808,-38,
1.546,-70.7896,-35.1,
1.548,-70.7683,-32.9,
1.55,-70.7542,-31.8,
1.552,-70.7549,-31.9,
1.554,-70.7555,-32.9,
1.556,-70.7622,-33.7,
1.558,-70.7622,-34,
1.56,-70.7628,-34.1,
1.562,-70.7573,-34.1,
1.564,-70.7695,-34.2,
1.566,-70.7524,-34,
1.568,-70.7457,-33.2,
1.57,-70.7408,-32.4,
1.572,-70.7298,-31.6,
1.574,-70.7182,-30.4,
1.576,-70.6969,-28.7,
1.578,-70.6615,-26.2,
1.58,-70.6139,-23.2,
1.582,-70.5577,-20,
1.584,-70.4942,-16.9,
1.586,-70.4149,-14,
1.588,-70.3319,-11.3,
1.59,-70.2275,-10,
1.592,-70.103,-9.8,
1.594,-69.9394,-9.4,
1.596,-69.7356,-8.8,
1.598,-69.4872,-8.2,
1.6,-69.1954,-7.5,
1.602,-68.8609,-6.8,
1.604,-68.4752,-6.1,
1.606,-68.0467,-5.1,
1.608,-67.5786,-4.1,
1.61,-67.0641,-3.4,
1.612,-66.5074,-2.5,
1.614,-65.9233,-1.6,
1.616,-65.3368,-2.5,
1.618,-64.7466,-2.1,
1.62,-64.1686,-1.2,
1.622,-63.6174,-0.3,
1.624,-63.0956,0.1,
1.626,-62.6085,-0.4,
1.628,-62.1562,-0.4,
1.63,-61.7455,-0.6,
1.632,-61.3774,-0.5,
1.634,-61.0454,-0.4,
1.636,-60.75,-0.3,
1.638,-60.4967,-0.2,
1.64,-60.2672,0,
1.642,-60.0584,0,
1.644,-59.8668,0.1,
1.646,-59.6922,0,
1.648,-59.5287,0,
1.65,-59.3822,0,
1.652,-59.2473,0,
1.654,-59.1301,-0.1,
1.656,-59.0215,-0.1,
1.658,-58.9354,-0.1,
1.66,-58.8707,-0.1,
1.662,-58.8213,-0.1,
1.664,-58.7877,-0.1,
1.666,-58.7846,-0.1,
1.668,-58.7871,0.2,
1.67,-58.7999,0.2,
1.672,-58.8255,0,
1.674,-58.8664,0,
1.676,-58.9214,0,
1.678,-59.0025,-0.1,
1.68,-59.099,-0.1,
1.682,-59.2198,-0.1,
1.684,-59.3626,-0.2,
1.686,-59.5305,-0.2,
1.688,-59.7234,-0.3,
1.69,-59.9419,-0.3,
1.692,-60.1927,-0.3,
1.694,-60.4607,-0.2,
1.696,-60.7591,-0.1,
1.698,-61.0893,-0.1,
1.7,-61.433,-0.1,
1.702,-61.8102,-0.1,
1.704,-62.2051,-0.1,
1.706,-62.6231,-0.1,
1.708,-63.0669,-0.9,
1.71,-63.5222,-0.7,
1.712,-63.9867,-1.1,
1.714,-64.4524,-0.6,
1.716,-64.9358,-2.1,
1.718,-65.4326,-2.5,
1.72,-65.9093,-2.2,
1.722,-66.3786,-3.6,
1.724,-66.8334,-4.5,
1.726,-67.2655,-5.5,
1.728,-67.6775,-6.5,
1.73,-68.0657,-7.5,
1.732,-68.4386,-8.4,
1.734,-68.7907,-9.2,
1.736,-69.1252,-10.1,
1.738,-69.4353,-11,
1.74,-69.7221,-11.6,
1.742,-69.9913,-12.4,
1.744,-70.2434,-13.4,
1.746,-70.4662,-21.3,
1.748,-70.6438,-29.7,
1.75,-70.7604,-35.7,
1.752,-70.8055,-38.3,
1.754,-70.7994,-36.2,
1.756,-70.7762,-33.8,
1.758,-70.7524,-32,
1.76,-70.7469,-31.5,
1.762,-70.7518,-32,
1.764,-70.7597,-33.1,
1.766,-70.761,-33.7,
1.768,-70.7585,-33.9,
1.77,-70.7628,-34,
1.772,-70.7573,-34.1,
1.774,-70.7518,-34.2,
1.776,-70.753,-33.7,
1.778,-70.742,-32.9,
1.78,-70.7347,-32,
1.782,-70.7219,-31,
1.784,-70.7073,-29.6,
1.786,-70.6804,-27.5,
1.788,-70.6413,-24.8,
1.79,-70.5858,-21.7,
1.792,-70.5303,-18.5,
1.794,-70.4613,-15.6,
1.796,-70.3819,-12.9,
1.798,-70.2873,-10.3,
1.8,-70.1781,-10.6,
1.802,-70.0395,-9.7,
1.804,-69.8583,-9.1,
1.806,-69.6373,-8.5,
1.808,-69.3675,-7.9,
1.81,-69.0556,-7.2,
1.812,-68.6992,-6.5,
1.814,-68.2927,-5.6,
1.816,-67.8465,-4.7,
1.818,-67.3576,-3.9,
1.82,-66.826,-3,
1.822,-66.2523,-2.2,
1.824,-65.6767,-2.9,
1.826,-65.0798,-2.3,
1.828,-64.4975,-1.5,
1.83,-63.9372,-0.9,
1.832,-63.3989,-0.1,
1.834,-62.8935,0,
