Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
0.17,-38.5119,0.7,
0.172,-38.562,0.6,
0.174,-38.6254,0.5,
0.176,-38.7036,0.4,
0.178,-38.7994,0.3,
0.18,-38.9141,0.1,
0.182,-39.0478,0.1,
0.184,-39.2101,0.1,
0.186,-39.3957,0,
0.188,-39.6087,0,
0.19,-39.848,0,
0.192,-40.1153,0,
0.194,-40.415,0,
0.196,-40.7336,0.1,
0.198,-41.0778,0.2,
0.2,-41.4532,0.1,
0.202,-41.845,0.2,
0.204,-42.2711,0.3,
0.206,-42.7069,0.3,
0.208,-43.175,0.4,
0.21,-43.6602,0.4,
0.212,-44.1564,0.4,
0.214,-44.6691,0.5,
0.216,-45.1953,0.4,
0.218,-45.7379,0.4,
0.22,-46.2963,0.5,
0.222,-46.8694,0.4,
0.224,-47.4548,0.4,
0.226,-48.0633,0.3,
0.228,-48.6621,1.1,
0.23,-49.2681,1.5,
0.232,-49.8565,-2,
0.234,-50.429,0.9,
0.236,-50.9918,0.7,
0.238,-51.5447,0.8,
0.24,-52.0794,2.1,
0.242,-52.6031,0.4,
0.244,-53.1115,1,
0.246,-53.5943,0.5,
0.248,-54.0472,0.4,
0.25,-54.4738,0.2,
0.252,-54.8705,0.1,
0.254,-55.2429,0,
0.256,-55.584,-0.2,
0.258,-55.8996,-0.3,
0.26,-56.1968,-0.3,
0.262,-56.463,-0.2,
0.264,-56.7114,-0.4,
0.266,-56.9341,-0.7,
0.268,-57.127,-24.5,
0.27,-57.2064,-48.7,
0.272,-57.1618,-17.8,
0.274,-57.1099,-7.6,
0.276,-57.0953,-6.3,
0.278,-57.1173,-12.5,
0.28,-57.1411,-19,
0.282,-57.1447,-18.6,
0.284,-57.1417,-16.3,
0.286,-57.1417,-18.2,
0.288,-57.138,-19.2,
0.29,-57.1331,-19.1,
0.292,-57.1313,-17.4,
0.294,-57.127,-14.9,
0.296,-57.1209,-12.7,
0.298,-57.1148,-10.6,
0.3,-57.1093,-9.4,
0.302,-57.0989,-7.5,
0.304,-57.0831,-4.1,
0.306,-57.0617,-0.9,
0.308,-57.0263,0.2,
0.31,-56.9799,0.4,
0.312,-56.9073,0.5,
0.314,-56.8127,0.8,
0.316,-56.6723,1.5,
0.318,-56.4825,1.7,
0.32,-56.2506,1.9,
0.322,-55.9643,2.1,
0.324,-55.6274,2.1,
0.326,-55.2355,2.2,
0.328,-54.7991,2.2,
0.33,-54.3048,2.4,
0.332,-53.7725,2.2,
0.334,-53.2086,0,
0.336,-52.6031,1,
0.338,-51.9555,-1.3,
0.34,-51.278,0.5,
0.342,-50.5816,0.3,
0.344,-49.8663,1.7,
0.346,-49.1339,1.7,
0.348,-48.4027,-0.1,
0.35,-47.6788,-0.2,
0.352,-46.9769,0,
0.354,-46.2969,0,
0.356,-45.6408,-0.2,
0.358,-45.0134,-0.2,
0.36,-44.4116,-0.3,
0.362,-43.8433,-0.3,
0.364,-43.3026,-0.3,
0.366,-42.7929,-0.3,
0.368,-42.3248,-0.3,
0.37,-41.892,-0.2,
0.372,-41.4941,-0.2,
0.374,-41.134,-0.1,
0.376,-40.808,-0.1,
0.378,-40.5059,0,
0.38,-40.2349,0,
0.382,-39.9938,0,
0.384,-39.7704,0.1,
0.386,-39.5782,0.1,
0.388,-39.3963,0.2,
0.39,-39.2449,0.2,
0.392,-39.1076,0.3,
0.394,-38.991,0.3,
0.396,-38.8915,0.2,
0.398,-38.8098,0.3,
0.4,-38.7469,0.3,
0.402,-38.7029,0.2,
0.404,-38.6798,0.2,
0.406,-38.6743,0.2,
0.408,-38.6785,0.9,
0.41,-38.6895,0.7,
0.412,-38.7097,0.6,
0.414,-38.7426,0.5,
0.416,-38.7914,0.4,
0.418,-38.8543,0.2,
0.42,-38.9416,0.2,
0.422,-39.0521,0,
0.424,-39.1833,0,
0.426,-39.3395,0,
0.428,-39.5257,0,
0.43,-39.7332,0,
0.432,-39.9713,0,
0.434,-40.2416,0,
0.436,-40.5309,0,
0.438,-40.8544,0,
0.44,-41.2066,0,
0.442,-41.5814,0,
0.444,-41.9793,0.1,
0.446,-42.4096,0.1,
0.448,-42.8594,0.2,
0.45,-43.3276,0.4,
0.452,-43.8201,0.3,
0.454,-44.331,0.3,
0.456,-44.8492,0.3,
0.458,-45.3863,0.3,
0.46,-45.9405,0.4,
0.462,-46.5026,0.4,
0.464,-47.08,0.3,
0.466,-47.6739,0.3,
0.468,-48.2623,0.4,
0.47,-48.8745,1.7,
0.472,-49.475,-0.9,
0.474,-50.0506,0,
0.476,-50.6237,0.2,
0.478,-51.1767,0.7,
0.48,-51.7278,1.5,
0.482,-52.2631,0,
0.484,-52.7795,0,
0.486,-53.272,1.2,
0.488,-53.7359,0.3,
0.49,-54.1778,0.2,
0.492,-54.5934,0.1,
0.494,-54.9755,0,
0.496,-55.335,-0.1,
0.498,-55.6689,-0.3,
0.5,-55.9759,-0.2,
0.502,-56.2628,-0.2,
0.504,-56.5289,-0.3,
0.506,-56.7718,-0.4,
0.508,-56.994,-1,
0.51,-57.1679,-36.6,
0.512,-57.2015,-42.7,
0.514,-57.1404,-13.2,
0.516,-57.0953,-6,
0.518,-57.0947,-7,
0.52,-57.1215,-14.1,
0.522,-57.1453,-20.4,
0.524,-57.149,-18.1,
0.526,-57.1417,-16.4,
0.528,-57.1429,-18.6,
0.53,-57.1392,-19,
0.532,-57.1374,-18.6,
0.534,-57.1301,-16.6,
0.536,-57.1252,-13.8,
0.538,-57.116,-11.7,
0.54,-57.1105,-10,
0.542,-57.1038,-9.3,
0.544,-57.0928,-7,
0.546,-57.0733,-3,
0.548,-57.0477,-0.4,
0.55,-57.0068,0.2,
0.552,-56.9573,0.6,
0.554,-56.8762,1.9,
0.556,-56.7681,1.4,
0.558,-56.6198,1.6,
0.56,-56.419,1.7,
0.562,-56.1657,2,
0.564,-55.8666,2.1,
0.566,-55.5145,2.1,
0.568,-55.1086,2.3,
0.57,-54.6465,2.3,
0.572,-54.1406,2.3,
0.574,-53.5955,2.1,
0.576,-53.0096,5.1,
0.578,-52.3913,1.3,
0.58,-51.737,-0.1,
0.582,-51.0534,2.7,
0.584,-50.3515,3.3,
0.586,-49.6325,1.2,
0.588,-48.8897,1.9,
0.59,-48.1701,0.2,
0.592,-47.456,0,
0.594,-46.7596,0,
0.596,-46.0912,-0.1,
0.598,-45.4461,-0.1,
0.6,-44.8284,-0.3,
0.602,-44.2394,-0.3,
0.604,-43.6773,-0.3,
0.606,-43.15,-0.3,
0.608,-42.655,-0.3,
0.61,-42.1923,-0.2,
0.612,-41.7718,-0.3,
0.614,-41.3891,-0.3,
0.616,-41.0424,-0.1,
0.618,-40.7263,0,
0.62,-40.437,0,
0.622,-40.1788,0,
0.624,-39.942,0,
0.626,-39.7308,0.1,
0.628,-39.5361,0.1,
0.63,-39.364,0.2,
0.632,-39.2162,0.2,
0.634,-39.0814,0.3,
0.636,-38.9684,0.2,
0.638,-38.8714,0.2,
0.64,-38.7963,0.2,
0.642,-38.7365,0.2,
0.644,-38.6981,0.2,
0.646,-38.6749,0.2,
0.648,-38.6755,0.4,
0.65,-38.6852,0.7,
0.652,-38.7011,0.6,
0.654,-38.7182,0.5,
0.656,-38.7567,0.4,
0.658,-38.8091,0.3,
0.66,-38.8775,0.1,
0.662,-38.9678,0.1,
0.664,-39.0862,0,
0.666,-39.2248,0,
0.668,-39.3884,0,
0.67,-39.5794,0,
0.672,-39.7985,0,
0.674,-40.0482,0,
0.676,-40.3246,0,
0.678,-40.628,0,
0.68,-40.9606,0,
0.682,-41.3171,0,
0.684,-41.6998,0,
0.686,-42.1105,0.1,
0.688,-42.5427,0.1,
0.69,-43.0023,0.2,
0.692,-43.4808,0.2,
0.694,-43.9776,0.3,
0.696,-44.4897,0.3,
0.698,-45.017,0.3,
0.7,-45.5602,0.4,
0.702,-46.1126,0.3,
0.704,-46.6827,0.3,
0.706,-47.2631,0.4,
0.708,-47.8582,0.2,
0.71,-48.4545,2,
0.712,-49.0631,1.3,
0.714,-49.6508,0,
0.716,-50.2221,0.3,
0.718,-50.7855,0.6,
0.72,-51.3354,1.9,
0.722,-51.8853,0,
0.724,-52.4157,1.8,
0.726,-52.9278,1,
0.728,-53.4185,-0.2,
0.73,-53.8745,0.2,
0.732,-54.3084,0,
0.734,-54.7119,0,
0.736,-55.0915,0,
0.738,-55.4449,-0.3,
0.74,-55.7678,-0.3,
0.742,-56.0711,-0.2,
0.744,-56.3537,-0.2,
0.746,-56.6119,-0.3,
0.748,-56.8463,-0.4,
0.75,-57.0611,-3,
0.752,-57.1996,-48.9,
0.754,-57.1844,-29.6,
0.756,-57.124,-10.6,
0.758,-57.0898,-5.2,
0.76,-57.0989,-8.7,
0.762,-57.1295,-17.1,
0.764,-57.1496,-20.6,
0.766,-57.1459,-17,
0.768,-57.1441,-17.3,
0.77,-57.1404,-19.3,
0.772,-57.1411,-19,
0.774,-57.1343,-18.5,
0.776,-57.1276,-16.1,
0.778,-57.1215,-13.3,
0.78,-57.1148,-11.1,
0.782,-57.1069,-9.8,
0.784,-57.1002,-8.8,
0.786,-57.0837,-5.8,
0.788,-57.0629,-1.9,
0.79,-57.0349,-0.1,
0.792,-56.9933,0.2,
0.794,-56.9311,0.5,
0.796,-56.8432,1.4,
0.798,-56.7211,1.3,
0.8,-56.5588,1.5,
0.802,-56.3427,1.7,
0.804,-56.0766,1.9,
0.806,-55.758,2,
0.808,-55.3918,2.1,
0.81,-54.9652,2.2,
0.812,-54.4915,2.3,
0.814,-53.9727,2.2,
0.816,-53.4155,2.1,
0.818,-52.8192,2,
0.82,-52.1917,2.8,
0.822,-51.5368,-0.4,
0.824,-50.8434,0.6,
0.826,-50.1391,0.4,
0.828,-49.411,1.6,
0.83,-48.6938,1.5,
0.832,-47.9492,0.3,
0.834,-47.2357,-0.1,
0.836,-46.5466,0,
0.838,-45.8788,-0.2,
0.84,-45.241,-0.2,
0.842,-44.6307,-0.3,
0.844,-44.0502,-0.3,
0.846,-43.4985,-0.3,
0.848,-42.973,-0.4,
0.85,-42.4944,-0.3,
0.852,-42.0501,-0.3,
0.854,-41.6387,-0.3,
0.856,-41.2664,-0.3,
0.858,-40.9313,-0.1,
0.86,-40.6243,0,
0.862,-40.3515,0,
0.864,-40.097,0,
0.866,-39.8687,0,
0.868,-39.6642,0.1,
0.87,-39.4818,0.1,
0.872,-39.317,0.2,
0.874,-39.1741,0.2,
0.876,-39.0478,0.3,
0.878,-38.9398,0.2,
0.88,-38.8513,0.3,
0.882,-38.7798,0.3,
0.884,-38.7274,0.2,
0.886,-38.6944,0.2,
0.888,-38.6798,0.5,
0.89,-38.6804,0.6,
0.892,-38.692,0.7,
0.894,-38.7066,0.6,
0.896,-38.7304,0.5,
0.898,-38.7725,0.3,
0.9,-38.8287,0.2,
0.902,-38.908,0.1,
0.904,-39.0063,0.1,
0.906,-39.129,0,
0.908,-39.2755,0,
0.91,-39.4488,0,
0.912,-39.6502,0,
0.914,-39.8773,0,
0.916,-40.1385,0,
0.918,-40.4199,0,
0.92,-40.733,0,
0.922,-41.076,0,
0.924,-41.4422,0,
0.926,-41.8334,0.1,
0.928,-42.2479,0.2,
0.93,-42.691,0.1,
0.932,-43.1548,0.2,
0.934,-43.6364,0.2,
0.936,-44.1332,0.3,
0.938,-44.6502,0.3,
0.94,-45.1812,0.3,
0.942,-45.7269,0.4,
0.944,-46.2829,0.3,
0.946,-46.8585,0.3,
0.948,-47.442,0.3,
0.95,-48.0493,0.1,
0.952,-48.6437,1,
0.954,-49.2468,1.4,
0.956,-49.8351,-1.7,
0.958,-50.4052,1,
0.96,-50.9667,0,
0.962,-51.5173,1,
0.964,-52.058,1.9,
0.966,-52.5762,1.5,
0.968,-53.0871,-0.4,
0.97,-53.5656,0,
0.972,-54.0161,0.6,
0.974,-54.4354,0.1,
0.976,-54.8321,0,
0.978,-55.2032,-0.1,
0.98,-55.545,-0.1,
0.982,-55.8611,-0.3,
0.984,-56.1578,-0.2,
0.986,-56.4306,-0.2,
0.988,-56.6802,-0.3,
0.99,-56.9085,-0.4,
0.992,-57.113,-15.5,
0.994,-57.2082,-52,
0.996,-57.1685,-20.5,
0.998,-57.1081,-8.3,
1,-57.0886,-5.4,
1.002,-57.1081,-10.9,
1.004,-57.1386,-19.3,
1.006,-57.149,-19.9,
1.008,-57.1429,-16.6,
1.01,-57.1423,-17.8,
1.012,-57.1417,-19.3,
1.014,-57.135,-19.3,
1.016,-57.1319,-17.8,
1.018,-57.1258,-14.9,
1.02,-57.1215,-12.6,
1.022,-57.1124,-10.6,
1.024,-57.1069,-9.6,
1.026,-57.0947,-8.2,
1.028,-57.0825,-4.6,
1.03,-57.0617,-1.1,
1.032,-57.0251,0,
1.034,-56.9805,0.2,
1.036,-56.9103,0.3,
1.038,-56.8133,0.6,
1.04,-56.6778,1.4,
1.042,-56.4959,1.6,
1.044,-56.267,1.8,
1.046,-55.9863,1.9,
1.048,-55.6487,2,
1.05,-55.2661,2.1,
1.052,-54.8266,2.2,
1.054,-54.3365,2.2,
1.056,-53.8055,2.1,
1.058,-53.2385,-0.5,
1.06,-52.6367,0.5,
1.062,-51.9872,-0.8,
1.064,-51.3195,0,
1.066,-50.6237,0.8,
1.068,-49.9084,1.7,
1.07,-49.1729,1.7,
1.072,-48.4478,0,
1.074,-47.7209,-0.1,
1.076,-47.0184,0,
1.078,-46.3342,-0.1,
1.08,-45.675,-0.3,
1.082,-45.0457,-0.3,
1.084,-44.4409,-0.3,
1.086,-43.8769,-0.3,
1.088,-43.3312,-0.3,
1.09,-42.8216,-0.3,
1.092,-42.3504,-0.4,
1.094,-41.9158,-0.3,
1.096,-41.5228,-0.3,
1.098,-41.1621,-0.3,
1.1,-40.8398,-0.2,
1.102,-40.5486,0,
1.104,-40.2838,0,
1.106,-40.0433,0,
1.108,-39.8229,0.1,
1.11,-39.6252,0.1,
1.112,-39.4488,0.2,
1.114,-39.2877,0.2,
1.116,-39.1497,0.3,
1.118,-39.0258,0.3,
1.12,-38.9214,0.2,
1.122,-38.8348,0.2,
1.124,-38.7676,0.2,
1.126,-38.7158,0.2,
1.128,-38.6907,0.1,
1.13,-38.6773,0,
1.132,-38.6828,0.8,
1.134,-38.692,0.7,
1.136,-38.7127,0.6,
1.138,-38.7396,0.4,
1.14,-38.7866,0.3,
1.142,-38.8482,0.1,
1.144,-38.9337,0,
1.146,-39.038,0,
1.148,-39.1723,0,
1.15,-39.3298,0,
1.152,-39.5117,0,
1.154,-39.718,0,
1.156,-39.9566,-0.1,
1.158,-40.2215,0,
1.16,-40.5181,0,
1.162,-40.8367,0,
1.164,-41.184,0,
1.166,-41.5576,0,
1.168,-41.9622,0.1,
1.17,-42.3864,0.1,
1.172,-42.8277,0.1,
1.174,-43.2977,0.2,
1.176,-43.7884,0.3,
1.178,-44.2932,0.4,
1.18,-44.8132,0.3,
1.182,-45.3485,0.3,
1.184,-45.9008,0.2,
1.186,-46.4654,0.3,
1.188,-47.0416,0.2,
1.19,-47.6312,0.3,
1.192,-48.2177,0.2,
1.194,-48.8372,1.4,
1.196,-49.436,1.4,
1.198,-50.0225,-2.7,
1.2,-50.584,3.6,
1.202,-51.1419,0.6,
1.204,-51.687,1.6,
1.206,-52.2222,1.4,
1.208,-52.7404,1.6,
1.21,-53.2427,-0.3,
1.212,-53.7097,0,
1.214,-54.1485,-0.1,
1.216,-54.5648,0.2,
1.218,-54.9505,-0.1,
1.22,-55.3106,-0.2,
1.222,-55.6481,-0.2,
1.224,-55.96,-0.2,
1.226,-56.2469,-0.2,
1.228,-56.513,-0.2,
1.23,-56.7584,-0.3,
1.232,-56.9799,-0.6,
1.234,-57.1624,-36.4,
1.236,-57.2027,-46.6,
1.238,-57.1447,-14.1,
1.24,-57.0959,-6.2,
1.242,-57.0892,-6.3,
1.244,-57.1173,-13.5,
1.246,-57.1411,-20.6,
1.248,-57.1459,-18.7,
1.25,-57.1429,-16.6,
1.252,-57.1411,-18.6,
1.254,-57.1398,-19.1,
1.256,-57.135,-18.7,
1.258,-57.1295,-16.8,
1.26,-57.1227,-14.1,
1.262,-57.1142,-11.9,
1.264,-57.1118,-10,
1.266,-57.1032,-9.3,
1.268,-57.0928,-7.2,
1.27,-57.0751,-3.2,
1.272,-57.0464,-0.6,
1.274,-57.0086,0.1,
1.276,-56.9555,0.6,
1.278,-56.8774,1.3,
1.28,-56.7694,1.3,
1.282,-56.6241,1.4,
1.284,-56.4276,1.6,
1.286,-56.1791,1.7,
1.288,-55.8837,2,
1.29,-55.5309,2,
1.292,-55.1263,2.1,
1.294,-54.6728,2.2,
1.296,-54.1693,2.2,
1.298,-53.6346,2.1,
1.3,-53.0505,0,
1.302,-52.4334,2.6,
1.304,-51.7883,-0.7,
1.306,-51.1053,0,
1.308,-50.404,1.2,
1.31,-49.6862,1.5,
1.312,-48.9465,1.6,
1.314,-48.2189,0,
1.316,-47.503,0,
1.318,-46.806,-0.2,
1.32,-46.1321,-0.2,
1.322,-45.4846,-0.2,
1.324,-44.8644,-0.3,
1.326,-44.2712,-0.3,
1.328,-43.709,-0.4,
1.33,-43.1774,-0.4,
1.332,-42.6739,-0.3,
1.334,-42.2131,-0.3,
1.336,-41.7913,-0.3,
1.338,-41.4086,-0.4,
1.34,-41.0601,-0.2,
1.342,-40.7464,-0.1,
1.344,-40.4589,0,
1.346,-40.2062,0,
1.348,-39.9719,0.1,
1.35,-39.7607,0.1,
1.352,-39.569,0.2,
1.354,-39.3975,0.2,
1.356,-39.2443,0.3,
1.358,-39.11,0.2,
1.36,-38.9953,0.2,
1.362,-38.8952,0.2,
1.364,-38.8177,0.2,
1.366,-38.7554,0.2,
1.368,-38.7127,0.1,
1.37,-38.6865,0.1,
1.372,-38.6846,0.3,
1.374,-38.6913,0.7,
1.376,-38.7036,0.7,
1.378,-38.7219,0.5,
1.38,-38.7567,0.4,
1.382,-38.8049,0.3,
1.384,-38.872,0.1,
1.386,-38.9623,0.1,
1.388,-39.0728,0,
1.39,-39.2114,0,
1.392,-39.3737,0,
1.394,-39.5672,0,
1.396,-39.7827,0,
1.398,-40.0298,-0.1,
1.4,-40.3069,0,
1.402,-40.6109,0,
1.404,-40.9411,0,
1.406,-41.2921,0,
1.408,-41.6735,0,
1.41,-42.0819,0.1,
1.412,-42.5091,0,
1.414,-42.9601,0.2,
1.416,-43.4374,0.2,
1.418,-43.9343,0.2,
1.42,-44.4488,0.3,
1.422,-44.9743,0.2,
1.424,-45.5139,0.3,
1.426,-46.0711,0.3,
1.428,-46.64,0.2,
1.43,-47.2222,0.3,
1.432,-47.8173,0.2,
1.434,-48.4167,1.7,
1.436,-49.0283,1.5,
1.438,-49.6252,-0.7,
1.44,-50.2014,-2,
1.442,-50.7623,5.8,
1.444,-51.3159,1.6,
1.446,-51.856,2.1,
1.448,-52.3852,1.9,
1.45,-52.9046,1.3,
1.452,-53.3947,0,
1.454,-53.8568,0,
1.456,-54.2858,1.2,
1.458,-54.6893,0,
1.46,-55.0671,0,
1.462,-55.4247,-0.1,
1.464,-55.7495,-0.2,
1.466,-56.0516,-0.2,
1.468,-56.3317,-0.3,
1.47,-56.5905,-0.3,
1.472,-56.8298,-0.4,
1.474,-57.0458,-1.9,
1.476,-57.1935,-45.1,
1.478,-57.1911,-32.4,
1.48,-57.1288,-11.1,
1.482,-57.0873,-5.5,
1.484,-57.0959,-8,
1.486,-57.127,-16.1,
1.488,-57.1478,-20.6,
1.49,-57.1429,-17.3,
1.492,-57.1423,-17,
1.494,-57.1417,-19.1,
1.496,-57.1411,-18.8,
1.498,-57.1325,-18.6,
1.5,-57.127,-16.2,
1.502,-57.1215,-13.3,
1.504,-57.113,-11.1,
1.506,-57.1069,-9.7,
1.508,-57.0989,-8.8,
1.51,-57.0886,-6,
1.512,-57.0672,-2,
1.514,-57.0367,-0.2,
1.516,-56.997,0.1,
1.518,-56.936,0.4,
1.52,-56.8475,1.4,
1.522,-56.7278,1.2,
1.524,-56.5661,1.5,
1.526,-56.3543,1.7,
1.528,-56.0888,1.8,
1.53,-55.7745,2,
1.532,-55.4077,2.1,
1.534,-54.9859,2.1,
1.536,-54.5172,2.2,
1.538,-54.0045,2.1,
1.54,-53.4478,1.6,
1.542,-52.8552,3.5,
1.544,-52.2326,1.2,
1.546,-51.5759,-0.3,
1.548,-50.8892,4.7,
1.55,-50.1824,2.9,
1.552,-49.4573,1.3,
1.554,-48.7371,1.7,
1.556,-48.0004,0.5,
1.558,-47.2857,-0.1,
1.56,-46.5948,-0.1,
1.562,-45.9301,-0.2,
1.564,-45.2941,-0.2,
1.566,-44.6813,-0.3,
1.568,-44.0991,-0.3,
1.57,-43.5424,-0.3,
1.572,-43.0224,-0.4,
1.574,-42.5353,-0.5,
1.576,-42.0873,-0.4,
1.578,-41.6754,-0.4,
1.58,-41.3018,-0.4,
1.582,-40.9643,-0.3,
1.584,-40.6616,-0.1,
1.586,-40.3857,0,
1.588,-40.1354,0,
1.59,-39.909,0,
1.592,-39.7051,0.1,
1.594,-39.5184,0.1,
1.596,-39.3499,0.2,
1.598,-39.1998,0.2,
1.6,-39.071,0.1,
1.602,-38.9648,0.2,
1.604,-38.8696,0.2,
1.606,-38.7933,0.2,
1.608,-38.7322,0.1,
1.61,-38.6956,0.1,
1.612,-38.6798,0.6,
1.614,-38.6779,0.4,
1.616,-38.6871,0.7,
1.618,-38.7011,0.6,
1.62,-38.7292,0.5,
1.622,-38.767,0.3,
1.624,-38.8214,0.2,
1.626,-38.8976,0.1,
1.628,-38.9971,0,
1.63,-39.1204,0,
1.632,-39.2657,0,
1.634,-39.436,0,
1.636,-39.6362,-0.1,
1.638,-39.8626,0,
1.64,-40.1165,0,
1.642,-40.4022,0,
1.644,-40.7159,0,
1.646,-41.0491,0,
1.648,-41.4117,0,
1.65,-41.7993,0.1,
1.652,-42.2088,0.1,
1.654,-42.6464,0.1,
1.656,-43.1103,0.2,
1.658,-43.5906,0.2,
1.66,-44.0869,0.2,
1.662,-44.6044,0.2,
1.664,-45.1391,0.2,
1.666,-45.6835,0.3,
1.668,-46.2426,0.3,
1.67,-46.8194,0.3,
1.672,-47.4023,0.3,
1.674,-48.0078,0.2,
1.676,-48.6047,1.3,
1.678,-49.2089,0.8,
1.68,-49.7997,-0.4,
1.682,-50.3692,1,
1.684,-50.9332,0.9,
1.686,-51.4861,1.5,
1.688,-52.0281,0.9,
1.69,-52.5543,1.3,
1.692,-53.0651,2.8,
1.694,-53.543,-0.2,
1.696,-53.9916,1.5,
1.698,-54.4177,-0.1,
1.7,-54.812,0,
1.702,-55.183,-0.1,
1.704,-55.5291,-0.2,
1.706,-55.8459,-0.2,
1.708,-56.1413,-0.2,
1.71,-56.4172,-0.3,
1.712,-56.6699,-0.3,
1.714,-56.8975,-0.5,
1.716,-57.1044,-10.2,
1.718,-57.2082,-51.9,
1.72,-57.1704,-22.1,
1.722,-57.1087,-8.9,
1.724,-57.088,-5.2,
1.726,-57.1044,-10.1,
1.728,-57.1362,-18.8,
1.73,-57.1514,-20.3,
1.732,-57.1423,-16.6,
1.734,-57.1435,-17.7,
1.736,-57.1392,-19.4,
1.738,-57.1362,-19.3,
1.74,-57.1343,-17.8,
1.742,-57.124,-15.2,
1.744,-57.1166,-12.6,
1.746,-57.1124,-10.5,
1.748,-57.1057,-9.4,
1.75,-57.0965,-8.2,
1.752,-57.0825,-4.7,
1.754,-57.058,-1.3,
1.756,-57.0251,0,
1.758,-56.9818,0.1,
1.76,-56.9128,0.3,
1.762,-56.8176,0.7,
1.764,-56.6839,1.3,
1.766,-56.5069,1.5,
1.768,-56.2798,1.6,
1.77,-56.0021,1.9,
1.772,-55.6701,2,
1.774,-55.2856,2,
1.776,-54.848,2.2,
1.778,-54.3627,2.1,
1.78,-53.836,2.1,
1.782,-53.269,-0.3,
1.784,-52.6672,1.5,
1.786,-52.0312,-0.7,
1.788,-51.3598,0.1,
1.79,-50.6664,0.8,
1.792,-49.9523,1.2,
1.794,-49.2224,1.7,
1.796,-48.4973,0.4,
1.798,-47.7691,-0.1,
1.8,-47.0654,-0.2,
1.802,-46.3854,-0.1,
1.804,-45.7293,-0.2,
1.806,-45.1025,-0.3,
1.808,-44.5001,-0.3,
1.81,-43.9294,-0.3,
1.812,-43.3874,-0.3,
1.814,-42.8777,-0.4,
1.816,-42.4023,-0.3,
1.818,-41.961,-0.3,
1.82,-41.5643,-0.4,
1.822,-41.2078,-0.3,
1.824,-40.8795,-0.2,
1.826,-40.5859,-0.1,
1.828,-40.3198,0,
1.83,-40.0768,0,
1.832,-39.8559,0.1,
1.834,-39.6527,0.1,
1.836,-39.475,0.1,
1.838,-39.3096,0.2,
1.84,-39.1686,0.2,
1.842,-39.0411,0.2,
1.844,-38.9318,0.2,
1.846,-38.8421,0.2,
1.848,-38.7707,0.1,
1.85,-38.7164,0.2,
1.852,-38.6846,0.1,
1.854,-38.6718,0.1,
1.856,-38.6749,0.7,
1.858,-38.6852,0.6,
1.86,-38.7042,0.6,
1.862,-38.7341,0.4,
1.864,-38.7762,0.2,
1.866,-38.8391,0.2,
1.868,-38.9245,0.1,
1.87,-39.0289,0,
1.872,-39.1607,0,
1.874,-39.3151,0,
