Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
0.42,-58.9018,0,
0.422,-58.9714,0,
0.424,-59.066,0,
0.426,-59.1802,0,
0.428,-59.3157,0,
0.43,-59.4725,-0.1,
0.432,-59.655,-0.1,
0.434,-59.8601,-0.1,
0.436,-60.0945,-0.1,
0.438,-60.3557,-0.1,
0.44,-60.648,-0.1,
0.442,-60.9624,-0.1,
0.444,-61.3066,0,
0.446,-61.6728,0,
0.448,-62.0696,0,
0.45,-62.4864,0,
0.452,-62.9149,0,
0.454,-63.3678,-0.9,
0.456,-63.8249,-2.7,
0.458,-64.2949,-0.6,
0.46,-64.771,-1.2,
0.462,-65.2568,-2.3,
0.464,-65.7243,-2.8,
0.466,-66.209,-3,
0.468,-66.6679,-4.1,
0.47,-67.1025,-5.1,
0.472,-67.5194,-5.9,
0.474,-67.9167,-6.8,
0.476,-68.2964,-7.8,
0.478,-68.6534,-8.8,
0.48,-68.9989,-9.5,
0.482,-69.3163,-10.4,
0.484,-69.6159,-11.2,
0.486,-69.8943,-12,
0.488,-70.1518,-12.8,
0.49,-70.385,-18.1,
0.492,-70.5846,-27.2,
0.494,-70.717,-33.8,
0.496,-70.789,-37.5,
0.498,-70.8,-37.4,
0.5,-70.7787,-34.3,
0.502,-70.7579,-32.4,
0.504,-70.7433,-31.7,
0.506,-70.7457,-32,
0.508,-70.7524,-33.1,
0.51,-70.7579,-33.8,
0.512,-70.7579,-34.1,
0.514,-70.7604,-34.3,
0.516,-70.7561,-34.3,
0.518,-70.7634,-34.3,
0.52,-70.7463,-33.6,
0.522,-70.7402,-32.8,
0.524,-70.7359,-32.1,
0.526,-70.7274,-31.3,
0.528,-70.7134,-30,
0.53,-70.6896,-28.2,
0.532,-70.6517,-25.8,
0.534,-70.6041,-22.8,
0.536,-70.5449,-19.7,
0.538,-70.4869,-16.6,
0.54,-70.4082,-13.9,
0.542,-70.3203,-11.2,
0.544,-70.2153,-9.8,
0.546,-70.0859,-9.7,
0.548,-69.9236,-9.2,
0.55,-69.7191,-8.6,
0.552,-69.4646,-8,
0.554,-69.174,-7.4,
0.556,-68.8365,-6.7,
0.558,-68.4483,-5.9,
0.56,-68.0156,-4.9,
0.562,-67.5414,-3.9,
0.564,-67.0274,-3.2,
0.566,-66.4702,-2.3,
0.568,-65.894,-1.5,
0.57,-65.2995,-2.6,
0.572,-64.7057,-2.1,
0.574,-64.138,-1.3,
0.576,-63.5979,-0.3,
0.578,-63.087,0.2,
0.58,-62.6085,-0.3,
0.582,-62.1636,-0.2,
0.584,-61.7497,-0.2,
0.586,-61.3731,-0.2,
0.588,-61.0295,-0.2,
0.59,-60.7146,-0.1,
0.592,-60.4295,0,
0.594,-60.1781,0,
0.596,-59.951,0,
0.598,-59.7478,0,
0.6,-59.5671,0,
0.602,-59.4096,0.1,
0.604,-59.2687,0.1,
0.606,-59.1423,0,
0.608,-59.0379,0,
0.61,-58.9525,-0.1,
0.612,-58.8811,0,
0.614,-58.8274,0,
0.616,-58.7956,0,
0.618,-58.7785,0,
0.62,-58.7822,0.2,
0.622,-58.7926,0.3,
0.624,-58.8072,0.3,
0.626,-58.8329,0.2,
0.628,-58.8762,0,
0.63,-58.933,0,
0.632,-59.0105,0,
0.634,-59.1112,0,
0.636,-59.2339,0,
0.638,-59.3767,-0.1,
0.64,-59.5482,-0.1,
0.642,-59.7417,-0.1,
0.644,-59.9584,-0.2,
0.646,-60.2098,-0.1,
0.648,-60.4826,-0.1,
0.65,-60.7915,-0.1,
0.652,-61.1192,-0.1,
0.654,-61.4787,0,
0.656,-61.8541,0,
0.658,-62.2618,0,
0.66,-62.6805,0,
0.662,-63.1188,-1.3,
0.664,-63.5747,-0.7,
0.666,-64.0361,-0.9,
0.668,-64.4981,-0.7,
0.67,-64.9742,-2.4,
0.672,-65.4643,-2.6,
0.674,-65.9374,-2.3,
0.676,-66.4012,-3.6,
0.678,-66.8541,-4.5,
0.68,-67.2832,-5.5,
0.682,-67.6915,-6.4,
0.684,-68.0791,-7.4,
0.686,-68.4514,-8.3,
0.688,-68.8054,-9.1,
0.69,-69.1411,-10,
0.692,-69.453,-10.8,
0.694,-69.7423,-11.6,
0.696,-70.0121,-12.4,
0.698,-70.2635,-13.4,
0.7,-70.4869,-22.4,
0.702,-70.6603,-30.4,
0.704,-70.7652,-35.9,
0.706,-70.8031,-38.1,
0.708,-70.7976,-35.7,
0.71,-70.7719,-33.4,
0.712,-70.753,-31.9,
0.714,-70.7451,-31.6,
0.716,-70.7494,-32.4,
0.718,-70.7579,-33.4,
0.72,-70.761,-33.9,
0.722,-70.7622,-34.1,
0.724,-70.7567,-34.2,
0.726,-70.7573,-34.3,
0.728,-70.7506,-33.7,
0.73,-70.7494,-33.3,
0.732,-70.7433,-32.7,
0.734,-70.7341,-31.8,
0.736,-70.7207,-30.9,
0.738,-70.7048,-29.5,
0.74,-70.6798,-27.4,
0.742,-70.6419,-24.7,
0.744,-70.5815,-21.6,
0.746,-70.5217,-18.4,
0.748,-70.454,-15.4,
0.75,-70.3709,-12.7,
0.752,-70.2788,-10.2,
0.754,-70.1665,-10.5,
0.756,-70.0206,-9.7,
0.758,-69.8387,-9.1,
0.76,-69.6159,-8.4,
0.762,-69.3449,-7.9,
0.764,-69.0288,-7.2,
0.766,-68.6681,-6.3,
0.768,-68.2652,-5.4,
0.77,-67.8166,-4.5,
0.772,-67.3241,-3.6,
0.774,-66.79,-2.9,
0.776,-66.2138,-2,
0.778,-65.6371,-3.2,
0.78,-65.0383,-2.2,
0.782,-64.4585,-1.5,
0.784,-63.9055,-0.9,
0.786,-63.3745,-0.1,
0.788,-62.8801,-0.1,
0.79,-62.4156,0,
0.792,-61.9872,-0.4,
0.794,-61.591,-0.3,
0.796,-61.2291,-0.2,
0.798,-60.902,-0.2,
0.8,-60.6004,0,
0.802,-60.3294,0,
0.804,-60.0829,0,
0.806,-59.8674,0,
0.808,-59.6727,0,
0.81,-59.4988,0,
0.812,-59.3437,0,
0.814,-59.2094,0,
0.816,-59.0898,0,
0.818,-58.9922,-0.1,
0.82,-58.911,0,
0.822,-58.8451,-0.1,
0.824,-58.8023,-0.1,
0.826,-58.7761,-0.1,
0.828,-58.773,0,
0.83,-58.7755,0.3,
0.832,-58.7871,0.3,
0.834,-58.8103,0.1,
0.836,-58.8432,0,
0.838,-58.8933,0,
0.84,-58.9604,0,
0.842,-59.0514,0,
0.844,-59.1618,-0.1,
0.846,-59.2955,-0.1,
0.848,-59.4524,-0.1,
0.85,-59.6294,-0.2,
0.852,-59.8369,-0.2,
0.854,-60.0664,-0.2,
0.856,-60.3301,-0.2,
0.858,-60.6181,-0.2,
0.86,-60.9361,-0.2,
0.862,-61.2749,-0.1,
0.864,-61.6435,0,
0.866,-62.0317,0,
0.868,-62.4431,0,
0.87,-62.8746,-0.1,
0.872,-63.3183,-0.9,
0.874,-63.773,-2.9,
0.876,-64.2333,-0.6,
0.878,-64.7075,-1,
0.88,-65.186,-2.6,
0.882,-65.6535,-3.1,
0.884,-66.1437,-3,
0.886,-66.6057,-4,
0.888,-67.0464,-5.1,
0.89,-67.4651,-5.9,
0.892,-67.8636,-6.8,
0.894,-68.2475,-7.8,
0.896,-68.6083,-8.7,
0.898,-68.9513,-9.6,
0.9,-69.276,-10.4,
0.902,-69.5757,-11.2,
0.904,-69.8589,-11.9,
0.906,-70.117,-12.7,
0.908,-70.3569,-16,
0.91,-70.5602,-25.8,
0.912,-70.7091,-33,
0.914,-70.7896,-37.6,
0.916,-70.8061,-37.9,
0.918,-70.7915,-35.1,
0.92,-70.764,-32.9,
0.922,-70.7494,-31.7,
0.924,-70.7494,-31.7,
0.926,-70.7573,-32.8,
0.928,-70.7579,-33.7,
0.93,-70.7622,-34,
0.932,-70.7597,-34.1,
0.934,-70.7604,-34.2,
0.936,-70.7695,-34.1,
0.938,-70.7524,-34.4,
0.94,-70.7494,-33.3,
0.942,-70.7408,-32.4,
0.944,-70.7329,-31.5,
0.946,-70.7176,-30.4,
0.948,-70.6932,-28.7,
0.95,-70.6633,-26.2,
0.952,-70.6157,-23.3,
0.954,-70.5571,-20.1,
0.956,-70.4949,-16.9,
0.958,-70.4173,-14.2,
0.96,-70.3331,-11.4,
0.962,-70.233,-9.9,
0.964,-70.1042,-9.9,
0.966,-69.9455,-9.4,
0.968,-69.7441,-8.8,
0.97,-69.5,-8.2,
0.972,-69.2131,-7.5,
0.974,-68.8792,-6.8,
0.976,-68.4996,-6.1,
0.978,-68.0748,-5,
0.98,-67.6067,-4,
0.982,-67.0976,-3.3,
0.984,-66.5447,-2.5,
0.986,-65.9465,-1.7,
0.988,-65.3758,-2.5,
0.99,-64.7783,-2,
0.992,-64.2033,-1.2,
0.994,-63.6546,-0.4,
0.996,-63.1242,0.1,
0.998,-62.6341,-0.4,
1,-62.1825,-0.3,
1.002,-61.7613,-0.4,
1.004,-61.3805,-0.4,
1.006,-61.0338,-0.3,
1.008,-60.7188,-0.2,
1.01,-60.4387,-0.1,
1.012,-60.186,0,
1.014,-59.9608,0,
1.016,-59.7624,0,
1.018,-59.5836,0,
1.02,-59.4249,0,
1.022,-59.2815,0.1,
1.024,-59.1606,0,
1.026,-59.0526,-0.1,
1.028,-58.9629,-0.1,
1.03,-58.8927,0,
1.032,-58.8377,0,
1.034,-58.806,-0.1,
1.036,-58.7853,-0.1,
1.038,-58.7914,0,
1.04,-58.7938,0.3,
1.042,-58.8103,0.2,
1.044,-58.8335,0.1,
1.046,-58.8756,0,
1.048,-58.9287,0,
1.05,-59.0025,-0.1,
1.052,-59.0996,-0.1,
1.054,-59.2217,-0.1,
1.056,-59.3596,-0.2,
1.058,-59.5256,-0.2,
1.06,-59.7148,-0.2,
1.062,-59.9309,-0.2,
1.064,-60.175,-0.3,
1.066,-60.4472,-0.2,
1.068,-60.7451,-0.2,
1.07,-61.0753,-0.1,
1.072,-61.4256,-0.1,
1.074,-61.8077,0,
1.076,-62.2038,0,
1.078,-62.6213,0,
1.08,-63.065,-1,
1.082,-63.5191,-0.6,
1.084,-63.9824,-1.1,
1.086,-64.4444,-0.7,
1.088,-64.9242,-2,
1.09,-65.4131,-2.4,
1.092,-65.8867,-2.1,
1.094,-66.3561,-3.5,
1.096,-66.812,-4.5,
1.098,-67.2417,-5.5,
1.1,-67.65,-6.3,
1.102,-68.0394,-7.3,
1.104,-68.4117,-8.3,
1.106,-68.7639,-9.2,
1.108,-69.0965,-10,
1.11,-69.4066,-10.8,
1.112,-69.7014,-11.5,
1.114,-69.9706,-12.4,
1.116,-70.2196,-13.2,
1.118,-70.4466,-20.6,
1.12,-70.6297,-29.1,
1.122,-70.7542,-35.2,
1.124,-70.8006,-38.2,
1.126,-70.8049,-36.7,
1.128,-70.7787,-34,
1.13,-70.7579,-32.1,
1.132,-70.7506,-31.6,
1.134,-70.7524,-32,
1.136,-70.7579,-33.2,
1.138,-70.761,-33.8,
1.14,-70.7634,-34,
1.142,-70.7604,-34.1,
1.144,-70.7579,-34.2,
1.146,-70.7518,-34.6,
1.148,-70.7536,-33.9,
1.15,-70.7427,-32.9,
1.152,-70.7329,-32,
1.154,-70.7207,-31.1,
1.156,-70.7085,-29.7,
1.158,-70.6841,-27.7,
1.16,-70.645,-24.9,
1.162,-70.5943,-21.8,
1.164,-70.5321,-18.6,
1.166,-70.4607,-15.6,
1.168,-70.3813,-12.9,
1.17,-70.2916,-10.4,
1.172,-70.1817,-10.5,
1.174,-70.042,-9.7,
1.176,-69.8625,-9.1,
1.178,-69.6452,-8.5,
1.18,-69.3803,-8,
1.182,-69.074,-7.2,
1.184,-68.7169,-6.5,
1.186,-68.3165,-5.6,
1.188,-67.8758,-4.7,
1.19,-67.3882,-3.8,
1.192,-66.8572,-3,
1.194,-66.2895,-2.2,
1.196,-65.7146,-2.2,
1.198,-65.1109,-2.3,
1.2,-64.5299,-1.7,
1.202,-63.9665,-1,
1.204,-63.4343,-0.2,
1.206,-62.9369,0,
1.208,-62.4718,-0.1,
1.21,-62.0409,-0.4,
1.212,-61.6429,-0.2,
1.214,-61.2761,-0.2,
1.216,-60.9392,-0.2,
1.218,-60.6346,-0.1,
1.22,-60.363,-0.1,
1.222,-60.1183,0,
1.224,-59.8991,0,
1.226,-59.7008,0,
1.228,-59.5219,0,
1.23,-59.3681,0,
1.232,-59.2278,0,
1.234,-59.1032,0,
1.236,-59.0007,-0.1,
1.238,-58.9177,-0.1,
1.24,-58.8506,-0.1,
1.242,-58.8072,-0.1,
1.244,-58.7816,-0.1,
1.246,-58.7694,0,
1.248,-58.7755,0.2,
1.25,-58.784,0.2,
1.252,-58.8066,0.1,
1.254,-58.8384,0.1,
1.256,-58.8878,0,
1.258,-58.9525,0,
1.26,-59.0386,-0.1,
1.262,-59.146,-0.1,
1.264,-59.2754,-0.2,
1.266,-59.4292,-0.2,
1.268,-59.6037,-0.2,
1.27,-59.807,-0.2,
1.272,-60.0359,-0.3,
1.274,-60.2953,-0.2,
1.276,-60.5791,-0.2,
1.278,-60.8922,-0.2,
1.28,-61.2309,-0.1,
1.282,-61.599,0,
1.284,-61.9792,0,
1.286,-62.393,0,
1.288,-62.824,0,
1.29,-63.264,-1,
1.292,-63.7193,-2.8,
1.294,-64.1753,-0.7,
1.296,-64.6471,-1,
1.298,-65.1311,-2.8,
1.3,-65.5968,-3.1,
1.302,-66.0826,-2.9,
1.304,-66.5477,-3.8,
1.306,-66.992,-4.8,
1.308,-67.4144,-5.9,
1.31,-67.8148,-6.8,
1.312,-68.1969,-7.7,
1.314,-68.5643,-8.7,
1.316,-68.9085,-9.6,
1.318,-69.2369,-10.4,
1.32,-69.5403,-11.2,
1.322,-69.8247,-11.9,
1.324,-70.0865,-12.6,
1.326,-70.3288,-14.7,
1.328,-70.5406,-24.8,
1.33,-70.6975,-32.3,
1.332,-70.7835,-37.3,
1.334,-70.8122,-38.1,
1.336,-70.7927,-35.4,
1.338,-70.7677,-32.9,
1.34,-70.7506,-31.7,
1.342,-70.75,-31.5,
1.344,-70.753,-32.6,
1.346,-70.7573,-33.5,
1.348,-70.7622,-33.9,
1.35,-70.7628,-34.1,
1.352,-70.7579,-34.2,
1.354,-70.753,-34.2,
1.356,-70.7518,-34.2,
1.358,-70.7451,-33.4,
1.36,-70.742,-32.4,
1.362,-70.7365,-31.6,
1.364,-70.7213,-30.6,
1.366,-70.7005,-29,
1.368,-70.667,-26.6,
1.37,-70.6224,-23.8,
1.372,-70.5693,-20.6,
1.374,-70.5058,-17.5,
1.376,-70.4314,-14.5,
1.378,-70.3484,-11.8,
1.38,-70.2464,-9.8,
1.382,-70.1262,-10.2,
1.384,-69.9681,-9.6,
1.386,-69.774,-8.9,
1.388,-69.5372,-8.3,
1.39,-69.2516,-7.6,
1.392,-68.922,-7,
1.394,-68.5448,-6.1,
1.396,-68.1285,-5.2,
1.398,-67.6659,-4.2,
1.4,-67.1629,-3.5,
1.402,-66.6161,-2.6,
1.404,-66.0277,-1.8,
1.406,-65.4485,-2.7,
1.408,-64.8534,-2,
1.41,-64.2766,-1.3,
1.412,-63.7199,-0.4,
1.414,-63.1914,0,
1.416,-62.6939,-0.4,
1.418,-62.2417,-0.3,
1.42,-61.8236,-0.5,
1.422,-61.4378,-0.4,
1.424,-61.0863,-0.3,
1.426,-60.7726,-0.2,
1.428,-60.49,-0.2,
1.43,-60.2336,0,
1.432,-60.0072,0,
1.434,-59.8015,0,
1.436,-59.6202,0,
1.438,-59.4536,0,
1.44,-59.3114,0,
1.442,-59.1832,0,
1.444,-59.0715,-0.1,
1.446,-58.9793,-0.1,
1.448,-58.9006,-0.2,
1.45,-58.8451,-0.1,
1.452,-58.806,-0.1,
1.454,-58.7846,-0.1,
1.456,-58.7822,0,
1.458,-58.7907,0.3,
1.46,-58.8036,0.1,
1.462,-58.8261,0.1,
1.464,-58.8652,0,
1.466,-58.9165,0,
1.468,-58.9879,-0.1,
1.47,-59.0813,-0.2,
1.472,-59.2003,-0.2,
1.474,-59.3382,-0.2,
1.476,-59.4994,-0.2,
1.478,-59.688,-0.3,
1.48,-59.9004,-0.2,
1.482,-60.1439,-0.3,
1.484,-60.4137,-0.2,
1.486,-60.7085,-0.3,
1.488,-61.0381,-0.2,
1.49,-61.3841,-0.1,
1.492,-61.7589,0,
1.494,-62.1544,0,
1.496,-62.5664,0,
1.498,-63.001,-0.4,
1.5,-63.4514,-0.8,
1.502,-63.9067,-1.9,
1.504,-64.3681,-0.7,
1.506,-64.8485,-1.7,
1.508,-65.338,-2.3,
1.51,-65.8116,-2.1,
1.512,-66.2871,-3.4,
1.514,-66.7467,-4.5,
1.516,-67.1788,-5.4,
1.518,-67.5932,-6.2,
1.52,-67.9881,-7.1,
1.522,-68.3617,-8.2,
1.524,-68.7193,-9,
1.526,-69.0563,-9.9,
1.528,-69.3736,-10.8,
1.53,-69.6727,-11.5,
1.532,-69.9461,-12.3,
1.534,-70.1982,-13.2,
1.536,-70.4289,-19.7,
1.538,-70.6169,-28.4,
1.54,-70.7469,-34.9,
1.542,-70.8031,-38.2,
1.544,-70.8037,-37.2,
1.546,-70.7854,-34.2,
1.548,-70.7616,-32.3,
1.55,-70.753,-31.7,
1.552,-70.7567,-32,
1.554,-70.7591,-33.2,
1.556,-70.7622,-33.8,
1.558,-70.7658,-34.1,
1.56,-70.7622,-34.3,
1.562,-70.7616,-34.3,
1.564,-70.7536,-34.7,
1.566,-70.7536,-33.7,
1.568,-70.7457,-32.9,
1.57,-70.7414,-32.1,
1.572,-70.7298,-31.2,
1.574,-70.717,-30,
1.576,-70.6902,-28.1,
1.578,-70.6517,-25.5,
1.58,-70.6047,-22.5,
1.582,-70.5412,-19.2,
1.584,-70.4765,-16.2,
1.586,-70.3978,-13.4,
1.588,-70.3075,-10.7,
1.59,-70.1994,-10.3,
1.592,-70.0688,-9.7,
1.594,-69.893,-9.3,
1.596,-69.6794,-8.6,
1.598,-69.4212,-8.1,
1.6,-69.1167,-7.3,
1.602,-68.7694,-6.6,
1.604,-68.3733,-5.8,
1.606,-67.935,-4.9,
1.608,-67.4541,-4,
1.61,-66.9298,-3.1,
1.612,-66.3622,-2.3,
1.614,-65.7964,-1.6,
1.616,-65.1872,-2.6,
1.618,-64.597,-1.9,
1.62,-64.03,-1,
1.622,-63.4807,-0.1,
1.624,-62.9668,0,
1.626,-62.4889,-0.3,
1.628,-62.0451,-0.3,
1.63,-61.6411,-0.4,
1.632,-61.2633,-0.4,
1.634,-60.9313,-0.3,
1.636,-60.6273,-0.2,
1.638,-60.3575,-0.1,
1.64,-60.1128,0,
1.642,-59.8967,0,
1.644,-59.7069,0,
1.646,-59.5317,0,
1.648,-59.381,0,
1.65,-59.2455,0,
1.652,-59.1264,0,
1.654,-59.027,-0.1,
1.656,-58.9439,-0.1,
1.658,-58.8762,-0.1,
1.66,-58.8304,-0.1,
1.662,-58.8036,-0.1,
1.664,-58.7901,0,
1.666,-58.7956,0.3,
1.668,-58.806,0.2,
1.67,-58.8219,0.2,
1.672,-58.8524,0,
1.674,-58.8951,0,
1.676,-58.9519,0,
1.678,-59.0367,-0.1,
1.68,-59.1374,-0.1,
1.682,-59.2613,-0.1,
1.684,-59.4109,-0.2,
1.686,-59.5805,-0.3,
1.688,-59.7795,-0.3,
1.69,-60.0041,-0.3,
1.692,-60.2599,-0.2,
1.694,-60.5418,-0.3,
1.696,-60.8476,-0.3,
1.698,-61.1852,-0.2,
1.7,-61.544,0,
1.702,-61.9298,0,
1.704,-62.3351,0,
1.706,-62.7623,0,
1.708,-63.2097,-1.1,
1.71,-63.662,-2.2,
1.712,-64.124,-0.7,
1.714,-64.5946,-0.9,
1.716,-65.0774,-2.9,
1.718,-65.5595,-3,
1.72,-66.032,-2.8,
1.722,-66.5007,-3.7,
1.724,-66.9469,-4.7,
1.726,-67.3699,-5.8,
1.728,-67.7745,-6.7,
1.73,-68.1584,-7.7,
1.732,-68.5252,-8.6,
1.734,-68.8707,-9.5,
1.736,-69.1997,-10.3,
1.738,-69.5055,-11.1,
1.74,-69.7917,-11.9,
1.742,-70.0597,-12.6,
1.744,-70.3038,-14.1,
1.746,-70.5205,-23.8,
1.748,-70.6828,-31.6,
1.75,-70.7781,-36.9,
1.752,-70.8141,-38.4,
1.754,-70.7958,-35.8,
1.756,-70.7732,-33.3,
1.758,-70.7573,-32,
1.76,-70.7494,-31.7,
1.762,-70.7567,-32.6,
1.764,-70.7579,-33.5,
1.766,-70.764,-34,
1.768,-70.7646,-34.1,
1.77,-70.764,-34.3,
1.772,-70.7628,-34.3,
1.774,-70.7561,-33.4,
1.776,-70.7524,-33.3,
1.778,-70.7457,-32.7,
1.78,-70.7359,-31.9,
1.782,-70.7262,-30.9,
1.784,-70.706,-29.3,
1.786,-70.6761,-27.1,
1.788,-70.6328,-24.3,
1.79,-70.5779,-21.1,
1.792,-70.5144,-17.9,
1.794,-70.4442,-14.9,
1.796,-70.3636,-12.2,
1.798,-70.266,-9.8,
1.8,-70.1494,-10.4,
1.802,-69.9962,-9.7,
1.804,-69.8045,-9.1,
1.806,-69.572,-8.4,
1.808,-69.298,-7.8,
1.81,-68.9696,-7.1,
1.812,-68.6009,-6.2,
1.814,-68.1883,-5.3,
1.816,-67.7312,-4.4,
1.818,-67.2289,-3.7,
1.82,-66.6881,-2.8,
1.822,-66.1046,-1.9,
1.824,-65.5229,-3.4,
1.826,-64.9291,-2,
1.828,-64.3492,-1.4,
1.83,-63.7871,-0.5,
1.832,-63.2549,0,
1.834,-62.7538,-0.4,
1.836,-62.2911,-0.3,
