Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
0.14,-47.6646,2.2,
0.142,-48.3586,2.2,
0.144,-49.0282,2.1,
0.146,-49.6733,2.1,
0.148,-50.2989,2,
0.15,-50.9013,2.1,
0.152,-51.4824,2.1,
0.154,-52.047,2,
0.156,-52.5835,2.1,
0.158,-53.109,2,
0.16,-53.607,2,
0.162,-54.0727,2,
0.164,-54.5213,2,
0.166,-54.9443,2,
0.168,-55.3471,2,
0.17,-55.7225,2,
0.172,-56.0741,2,
0.174,-56.4067,2,
0.176,-56.7149,2,
0.178,-57.0018,2.1,
0.18,-57.2624,2.1,
0.182,-57.4986,2.1,
0.184,-57.7153,2.1,
0.186,-57.9076,2.1,
0.188,-58.076,2.1,
0.19,-58.2195,2.1,
0.192,-58.3385,2.1,
0.194,-58.4313,2.1,
0.196,-58.5033,2.1,
0.198,-58.5478,2.1,
0.2,-58.5747,2,
0.202,-58.5838,0.8,
0.204,-58.6076,0.8,
0.206,-58.6363,0.7,
0.208,-58.6772,0.6,
0.21,-58.7273,0.5,
0.212,-58.8005,0.4,
0.214,-58.8847,0.3,
0.216,-58.9861,0.2,
0.218,-59.1106,0.1,
0.22,-59.2644,0.1,
0.222,-59.4389,0,
0.224,-59.6428,0,
0.226,-59.8711,0,
0.228,-60.1268,0,
0.23,-60.4131,0,
0.232,-60.7213,0.1,
0.234,-61.0649,0.1,
0.236,-61.425,0.2,
0.238,-61.8102,0.2,
0.24,-62.2148,0.3,
0.242,-62.6457,0.3,
0.244,-63.0986,-1.7,
0.246,-63.5606,-0.7,
0.248,-64.0215,-0.8,
0.25,-64.492,-0.6,
0.252,-64.9693,-2.1,
0.254,-65.4576,-2.5,
0.256,-65.9251,-2.3,
0.258,-66.3927,-3.3,
0.26,-66.8425,-4.3,
0.262,-67.2716,-5.2,
0.264,-67.6817,-6.2,
0.266,-68.0687,-7.2,
0.268,-68.4404,-8.1,
0.27,-68.795,-8.8,
0.272,-69.1283,-9.7,
0.274,-69.4396,-10.4,
0.276,-69.7289,-11.2,
0.278,-69.995,-12,
0.28,-70.244,-13.1,
0.282,-70.4649,-22.6,
0.284,-70.6407,-30.4,
0.286,-70.7439,-35.5,
0.288,-70.7848,-37.6,
0.29,-70.7787,-35.6,
0.292,-70.7604,-33.5,
0.294,-70.7433,-32,
0.296,-70.7396,-31.8,
0.298,-70.742,-32.4,
0.3,-70.7488,-33.3,
0.302,-70.7561,-34,
0.304,-70.7555,-34.1,
0.306,-70.7579,-34.1,
0.308,-70.7542,-34.2,
0.31,-70.7433,-33.6,
0.312,-70.7408,-33.3,
0.314,-70.7378,-32.5,
0.316,-70.7274,-31.7,
0.318,-70.7158,-30.7,
0.32,-70.6975,-29.3,
0.322,-70.6706,-27.2,
0.324,-70.6291,-24.5,
0.326,-70.5785,-21.5,
0.328,-70.5156,-18.4,
0.33,-70.4485,-15.5,
0.332,-70.3667,-12.8,
0.334,-70.2709,-10.2,
0.336,-70.1598,-10.4,
0.338,-70.0133,-9.6,
0.34,-69.8332,-8.9,
0.342,-69.6074,-8.3,
0.344,-69.3401,-7.7,
0.346,-69.0251,-7.1,
0.348,-68.6681,-6.3,
0.35,-68.2646,-5.3,
0.352,-67.8154,-4.4,
0.354,-67.3259,-3.6,
0.356,-66.7925,-2.7,
0.358,-66.2218,-1.9,
0.36,-65.6462,-3.2,
0.362,-65.0493,-2,
0.364,-64.4664,-1.2,
0.366,-63.9043,-0.5,
0.368,-63.3659,0,
0.37,-62.86,0,
0.372,-62.3888,-0.1,
0.374,-61.9536,-0.3,
0.376,-61.5483,-0.3,
0.378,-61.1858,-0.2,
0.38,-60.855,-0.1,
0.382,-60.5589,0,
0.384,-60.2934,0,
0.386,-60.0591,0,
0.388,-59.8448,0.1,
0.39,-59.655,0.1,
0.392,-59.489,0.2,
0.394,-59.3443,0.3,
0.396,-59.2131,0.3,
0.398,-59.0984,0.3,
0.4,-59.0025,0.2,
0.402,-58.922,0.1,
0.404,-58.8603,0,
0.406,-58.8158,0,
0.408,-58.7944,0,
0.41,-58.7865,0,
0.412,-58.7883,0.4,
0.414,-58.7999,0.3,
0.416,-58.8207,0.2,
0.418,-58.853,0.1,
0.42,-58.9024,0,
0.422,-58.972,0,
0.424,-59.0581,0,
0.426,-59.1655,0,
0.428,-59.2967,0,
0.43,-59.4493,-0.1,
0.432,-59.6227,-0.2,
0.434,-59.829,-0.1,
0.436,-60.0621,-0.2,
0.438,-60.3203,-0.2,
0.44,-60.6096,-0.1,
0.442,-60.9203,-0.1,
0.444,-61.2578,0,
0.446,-61.6277,0,
0.448,-62.0213,0,
0.45,-62.4327,0,
0.452,-62.8642,0,
0.454,-63.3171,-0.9,
0.456,-63.7761,-3,
0.458,-64.2375,-0.7,
0.46,-64.7105,-1,
0.462,-65.1976,-2.3,
0.464,-65.6609,-3.1,
0.466,-66.1498,-2.9,
0.468,-66.6112,-3.9,
0.47,-67.0506,-5,
0.472,-67.4699,-5.8,
0.474,-67.8691,-6.8,
0.476,-68.2494,-7.7,
0.478,-68.6131,-8.6,
0.48,-68.9562,-9.5,
0.482,-69.2827,-10.2,
0.484,-69.586,-11.1,
0.486,-69.8644,-11.8,
0.488,-70.1231,-12.7,
0.49,-70.3612,-16.6,
0.492,-70.5632,-26.3,
0.494,-70.7079,-33.1,
0.496,-70.7805,-37.3,
0.498,-70.7927,-37.4,
0.5,-70.7774,-34.6,
0.502,-70.7567,-32.5,
0.504,-70.7433,-31.6,
0.506,-70.7463,-31.7,
0.508,-70.75,-32.8,
0.51,-70.7573,-33.6,
0.512,-70.7597,-34,
0.514,-70.7616,-34.1,
0.516,-70.7567,-34.2,
0.518,-70.7634,-34.1,
0.52,-70.7512,-34.1,
0.522,-70.7439,-33.1,
0.524,-70.739,-32.1,
0.526,-70.7274,-31.4,
0.528,-70.7134,-30.2,
0.53,-70.6908,-28.4,
0.532,-70.6572,-26,
0.534,-70.6114,-23.2,
0.536,-70.5547,-20.2,
0.538,-70.4967,-17.2,
0.54,-70.4179,-14.4,
0.542,-70.3362,-11.6,
0.544,-70.2312,-9.7,
0.546,-70.1091,-10,
0.548,-69.9498,-9.4,
0.55,-69.7472,-8.7,
0.552,-69.503,-8.2,
0.554,-69.2131,-7.4,
0.556,-68.8762,-6.7,
0.558,-68.4923,-6,
0.56,-68.0675,-5.1,
0.562,-67.6006,-4.1,
0.564,-67.0879,-3.3,
0.566,-66.541,-2.5,
0.568,-65.9435,-1.6,
0.57,-65.3703,-2.5,
0.572,-64.7801,-1.9,
0.574,-64.204,-1,
0.576,-63.6504,-0.3,
0.578,-63.1285,0.2,
0.58,-62.6354,-0.3,
0.582,-62.1794,-0.3,
0.584,-61.7656,-0.3,
0.586,-61.3805,-0.3,
0.588,-61.0332,-0.2,
0.59,-60.7195,-0.2,
0.592,-60.4399,0,
0.594,-60.1872,0,
0.596,-59.9645,0,
0.598,-59.7636,0,
0.6,-59.5879,0.1,
0.602,-59.4322,0.1,
0.604,-59.2912,0.1,
0.606,-59.1728,0.1,
0.608,-59.0703,0,
0.61,-58.9793,0,
0.612,-58.9079,0,
0.614,-58.8561,0,
0.616,-58.8219,0,
0.618,-58.7999,0,
0.62,-58.8072,0.1,
0.622,-58.8146,0.4,
0.624,-58.8231,0.3,
0.626,-58.8457,0.2,
0.628,-58.8805,0,
0.63,-58.9342,0,
0.632,-59.0032,0,
0.634,-59.0965,0,
0.636,-59.2107,-0.1,
0.638,-59.3492,-0.1,
0.64,-59.5128,-0.2,
0.642,-59.6996,-0.2,
0.644,-59.9156,-0.2,
0.646,-60.161,-0.2,
0.648,-60.435,-0.1,
0.65,-60.7353,-0.2,
0.652,-61.0649,-0.1,
0.654,-61.4226,0,
0.656,-61.8004,0,
0.658,-62.2051,0,
0.66,-62.6262,0,
0.662,-63.0699,-1.1,
0.664,-63.5234,-0.5,
0.666,-63.98,-1.1,
0.668,-64.4505,-0.7,
0.67,-64.9278,-1.9,
0.672,-65.4137,-2.4,
0.674,-65.8867,-2,
0.676,-66.3561,-3.5,
0.678,-66.8059,-4.4,
0.68,-67.2374,-5.3,
0.682,-67.6445,-6.3,
0.684,-68.0357,-7.3,
0.686,-68.4087,-8.1,
0.688,-68.7669,-9,
0.69,-69.102,-9.8,
0.692,-69.4145,-10.6,
0.694,-69.7075,-11.4,
0.696,-69.9791,-12.2,
0.698,-70.233,-13.1,
0.7,-70.4594,-21.1,
0.702,-70.6401,-29.5,
0.704,-70.7579,-35.5,
0.706,-70.8019,-38.1,
0.708,-70.7994,-36.2,
0.71,-70.775,-33.7,
0.712,-70.7506,-31.9,
0.714,-70.7439,-31.3,
0.716,-70.7451,-32,
0.718,-70.7555,-33.1,
0.72,-70.7567,-33.7,
0.722,-70.7616,-34,
0.724,-70.7616,-34.2,
0.726,-70.7579,-34.2,
0.728,-70.7469,-34.5,
0.73,-70.7506,-33.6,
0.732,-70.7427,-32.7,
0.734,-70.7341,-31.8,
0.736,-70.7231,-31,
0.738,-70.7079,-29.5,
0.74,-70.6792,-27.5,
0.742,-70.6407,-24.9,
0.744,-70.5913,-21.9,
0.746,-70.5321,-18.7,
0.748,-70.4619,-15.9,
0.75,-70.385,-13.2,
0.752,-70.2916,-10.5,
0.754,-70.1848,-10.4,
0.756,-70.045,-9.7,
0.758,-69.8656,-9.2,
0.76,-69.6495,-8.5,
0.762,-69.3828,-7.9,
0.764,-69.0733,-7.2,
0.766,-68.7132,-6.5,
0.768,-68.3141,-5.6,
0.77,-67.8728,-4.7,
0.772,-67.3851,-3.8,
0.774,-66.8578,-3,
0.776,-66.2871,-2.1,
0.778,-65.7158,-2.3,
0.78,-65.1152,-2.2,
0.782,-64.5299,-1.4,
0.784,-63.9641,-0.8,
0.786,-63.4221,0,
0.788,-62.9137,0,
0.79,-62.4358,-0.2,
0.792,-61.9981,-0.4,
0.794,-61.5953,-0.3,
0.796,-61.2291,-0.3,
0.798,-60.8989,-0.2,
0.8,-60.5998,-0.1,
0.802,-60.3331,0,
0.804,-60.0902,0,
0.806,-59.8741,0,
0.808,-59.6892,0,
0.81,-59.5171,0,
0.812,-59.3681,0,
0.814,-59.2381,0,
0.816,-59.1203,0,
0.818,-59.0209,0,
0.82,-58.9378,-0.1,
0.822,-58.875,0,
0.824,-58.8304,-0.1,
0.826,-58.7993,0,
0.828,-58.795,0.1,
0.83,-58.7981,0.3,
0.832,-58.8072,0.3,
0.834,-58.8249,0.3,
0.836,-58.8542,0.1,
0.838,-58.9,0,
0.84,-58.961,0,
0.842,-59.044,0,
0.844,-59.149,0,
0.846,-59.2729,-0.1,
0.848,-59.4231,-0.2,
0.85,-59.5958,-0.2,
0.852,-59.7978,-0.3,
0.854,-60.0261,-0.2,
0.856,-60.2818,-0.2,
0.858,-60.5681,-0.2,
0.86,-60.8824,-0.2,
0.862,-61.2199,-0.1,
0.864,-61.5868,0,
0.866,-61.975,0,
0.868,-62.3882,0,
0.87,-62.8178,0,
0.872,-63.2665,-1,
0.874,-63.7236,-2.8,
0.876,-64.1838,-0.8,
0.878,-64.6581,-1.1,
0.88,-65.1384,-2.5,
0.882,-65.6041,-3.1,
0.884,-66.0936,-2.9,
0.886,-66.5593,-3.8,
0.888,-67.0024,-4.8,
0.89,-67.4211,-5.8,
0.892,-67.8227,-6.8,
0.894,-68.2091,-7.6,
0.896,-68.5704,-8.6,
0.898,-68.9146,-9.5,
0.9,-69.2418,-10.3,
0.902,-69.5464,-11.1,
0.904,-69.821,-11.9,
0.906,-70.0841,-12.6,
0.908,-70.3337,-14.7,
0.91,-70.54,-25,
0.912,-70.695,-32.3,
0.914,-70.7842,-37.2,
0.916,-70.808,-38.2,
0.918,-70.7945,-35.4,
0.92,-70.7671,-32.9,
0.922,-70.7512,-31.6,
0.924,-70.7463,-31.6,
0.926,-70.7512,-32.6,
0.928,-70.7573,-33.5,
0.93,-70.7591,-33.9,
0.932,-70.7604,-34.1,
0.934,-70.7634,-34.2,
0.936,-70.7524,-34.2,
0.938,-70.7579,-34.2,
0.94,-70.7427,-33.4,
0.942,-70.7433,-32.4,
0.944,-70.7347,-31.6,
0.946,-70.7231,-30.5,
0.948,-70.6981,-28.8,
0.95,-70.6664,-26.5,
0.952,-70.6206,-23.6,
0.954,-70.5681,-20.6,
0.956,-70.504,-17.5,
0.958,-70.4332,-14.7,
0.96,-70.3484,-12,
0.962,-70.247,-9.7,
0.964,-70.1299,-10.2,
0.966,-69.9736,-9.6,
0.968,-69.7746,-9,
0.97,-69.539,-8.3,
0.972,-69.2534,-7.6,
0.974,-68.9256,-6.9,
0.976,-68.5454,-6.1,
0.978,-68.1285,-5.2,
0.98,-67.6659,-4.2,
0.982,-67.1611,-3.5,
0.984,-66.6142,-2.6,
0.986,-66.0301,-1.8,
0.988,-65.454,-2.6,
0.99,-64.8595,-1.9,
0.992,-64.2803,-1.2,
0.994,-63.7261,-0.5,
0.996,-63.1969,0,
0.998,-62.6952,-0.3,
1,-62.2374,-0.3,
1.002,-61.8163,-0.4,
1.004,-61.4269,-0.4,
1.006,-61.0796,-0.3,
1.008,-60.7634,-0.2,
1.01,-60.4784,-0.1,
1.012,-60.2232,0,
1.014,-59.9919,0,
1.016,-59.7923,0,
1.018,-59.6098,0,
1.02,-59.445,0,
1.022,-59.3047,0,
1.024,-59.1814,0,
1.026,-59.0721,0,
1.028,-58.9787,0,
1.03,-58.9049,-0.1,
1.032,-58.8475,-0.1,
1.034,-58.8152,-0.1,
1.036,-58.7926,-0.1,
1.038,-58.7944,0,
1.04,-58.7981,0.3,
1.042,-58.8115,0.2,
1.044,-58.8365,0.1,
1.046,-58.8713,0,
1.048,-58.925,0,
1.05,-58.997,0,
1.052,-59.0868,0,
1.054,-59.2021,-0.1,
1.056,-59.3382,-0.2,
1.058,-59.4951,-0.2,
1.06,-59.6831,-0.3,
1.062,-59.8937,-0.2,
1.064,-60.136,-0.3,
1.066,-60.4033,-0.2,
1.068,-60.7005,-0.2,
1.07,-61.0283,-0.1,
1.072,-61.3792,-0.1,
1.074,-61.7577,0,
1.076,-62.1532,0,
1.078,-62.5755,0,
1.08,-63.0138,-0.5,
1.082,-63.4642,-0.6,
1.084,-63.9269,-1.6,
1.086,-64.3913,-0.5,
1.088,-64.8668,-1.8,
1.09,-65.3551,-2.4,
1.092,-65.8281,-2,
1.094,-66.3036,-3.3,
1.096,-66.7577,-4.5,
1.098,-67.1886,-5.4,
1.1,-67.6006,-6.2,
1.102,-67.9936,-7.2,
1.104,-68.3678,-8.1,
1.106,-68.7212,-9,
1.108,-69.0611,-9.8,
1.11,-69.3773,-10.5,
1.112,-69.6678,-11.5,
1.114,-69.9425,-12.3,
1.116,-70.1952,-13.1,
1.118,-70.4308,-19.7,
1.12,-70.6151,-28.5,
1.122,-70.7439,-34.9,
1.124,-70.8025,-38.1,
1.126,-70.8061,-37.1,
1.128,-70.7811,-34.1,
1.13,-70.7585,-32.1,
1.132,-70.7463,-31.5,
1.134,-70.7469,-31.8,
1.136,-70.7561,-32.9,
1.138,-70.761,-33.6,
1.14,-70.7665,-33.9,
1.142,-70.7628,-34.1,
1.144,-70.7579,-34.2,
1.146,-70.7524,-34.6,
1.148,-70.7542,-33.7,
1.15,-70.7445,-32.8,
1.152,-70.7384,-32,
1.154,-70.7298,-31.1,
1.156,-70.7121,-29.8,
1.158,-70.6853,-27.8,
1.16,-70.6505,-25.3,
1.162,-70.6035,-22.3,
1.164,-70.5425,-19.2,
1.166,-70.4747,-16.2,
1.168,-70.3996,-13.5,
1.17,-70.3111,-10.8,
1.172,-70.2001,-10.3,
1.174,-70.0639,-9.7,
1.176,-69.8918,-9.3,
1.178,-69.6776,-8.6,
1.18,-69.417,-8,
1.182,-69.1155,-7.3,
1.184,-68.7657,-6.6,
1.186,-68.369,-5.8,
1.188,-67.9308,-4.8,
1.19,-67.4498,-4,
1.192,-66.9273,-3.1,
1.194,-66.3603,-2.2,
1.196,-65.7964,-1.5,
1.198,-65.1909,-2.5,
1.2,-64.6001,-1.8,
1.202,-64.0312,-1,
1.204,-63.4868,-0.2,
1.206,-62.9668,0,
1.208,-62.4901,-0.2,
1.21,-62.0482,-0.4,
1.212,-61.6454,-0.5,
1.214,-61.2749,-0.4,
1.216,-60.9416,-0.3,
1.218,-60.6432,-0.2,
1.22,-60.374,-0.1,
1.222,-60.1366,0,
1.224,-59.9193,0,
1.226,-59.7295,0,
1.228,-59.5586,0,
1.23,-59.4054,0,
1.232,-59.2705,0,
1.234,-59.1521,0,
1.236,-59.0459,-0.1,
1.238,-58.9604,-0.1,
1.24,-58.8921,-0.1,
1.242,-58.8396,-0.1,
1.244,-58.8115,-0.1,
1.246,-58.795,0,
1.248,-58.7975,0.1,
1.25,-58.8066,0.2,
1.252,-58.8237,0.2,
1.254,-58.853,0.1,
1.256,-58.8933,0,
1.258,-58.9537,0,
1.26,-59.0343,-0.1,
1.262,-59.1356,-0.1,
1.264,-59.2607,-0.2,
1.266,-59.4029,-0.2,
1.268,-59.5757,-0.2,
1.27,-59.771,-0.2,
1.272,-59.9986,-0.3,
1.274,-60.2495,-0.2,
1.276,-60.5296,-0.2,
1.278,-60.8403,-0.2,
1.28,-61.1742,-0.1,
1.282,-61.5331,-0.1,
1.284,-61.9225,0,
1.286,-62.3308,0,
1.288,-62.7611,0,
1.29,-63.2042,-1.1,
1.292,-63.662,-1.9,
1.294,-64.1197,-0.7,
1.296,-64.5934,-0.9,
1.298,-65.0725,-2.6,
1.3,-65.5553,-2.9,
1.302,-66.0356,-2.7,
1.304,-66.4983,-3.8,
1.306,-66.9432,-4.6,
1.308,-67.368,-5.7,
1.31,-67.769,-6.7,
1.312,-68.1566,-7.5,
1.314,-68.524,-8.6,
1.316,-68.8689,-9.4,
1.318,-69.2003,-10.2,
1.32,-69.5061,-11.1,
1.322,-69.7917,-11.8,
1.324,-70.0517,-12.6,
1.326,-70.2959,-13.9,
1.328,-70.5168,-23.7,
1.33,-70.6786,-31.5,
1.332,-70.7793,-36.7,
1.334,-70.8135,-38.3,
1.336,-70.7958,-35.7,
1.338,-70.7719,-33.2,
1.34,-70.7524,-31.8,
1.342,-70.7494,-31.4,
1.344,-70.7518,-32.3,
1.346,-70.7573,-33.3,
1.348,-70.761,-33.8,
1.35,-70.7622,-34.1,
1.352,-70.7616,-34.2,
1.354,-70.7585,-34.2,
1.356,-70.7518,-33.4,
1.358,-70.7494,-33.1,
1.36,-70.742,-32.5,
1.362,-70.7341,-31.7,
1.364,-70.7231,-30.6,
1.366,-70.6999,-29,
1.368,-70.6743,-26.8,
1.37,-70.6303,-24,
1.372,-70.576,-20.9,
1.374,-70.5144,-17.8,
1.376,-70.4424,-14.9,
1.378,-70.3587,-12.2,
1.38,-70.2623,-9.8,
1.382,-70.1469,-10.4,
1.384,-69.9944,-9.7,
1.386,-69.8039,-9.1,
1.388,-69.5714,-8.4,
1.39,-69.2937,-7.7,
1.392,-68.9678,-7,
1.394,-68.596,-6.2,
1.396,-68.1828,-5.3,
1.398,-67.7251,-4.4,
1.4,-67.2258,-3.6,
1.402,-66.682,-2.8,
1.404,-66.1034,-1.9,
1.406,-65.5187,-3.4,
1.408,-64.9284,-1.9,
1.41,-64.3511,-1.4,
1.412,-63.7901,-0.6,
1.414,-63.2591,0,
1.416,-62.7635,-0.3,
1.418,-62.3003,-0.3,
1.42,-61.8749,-0.5,
1.422,-61.4812,-0.4,
1.424,-61.126,-0.3,
1.426,-60.8061,-0.3,
1.428,-60.5162,-0.1,
1.43,-60.2556,0,
1.432,-60.0243,-0.1,
1.434,-59.8192,0,
1.436,-59.6379,0,
1.438,-59.475,0,
1.44,-59.3303,0,
1.442,-59.2027,0,
1.444,-59.0923,-0.1,
1.446,-58.9958,-0.1,
1.448,-58.9226,-0.1,
1.45,-58.8658,-0.1,
1.452,-58.8274,-0.1,
1.454,-58.8097,-0.2,
1.456,-58.8078,0,
1.458,-58.8133,0.3,
1.46,-58.8231,0.2,
1.462,-58.8432,0.2,
1.464,-58.8738,0,
1.466,-58.9189,0,
1.468,-58.9867,0,
1.47,-59.0709,-0.1,
1.472,-59.1783,-0.1,
1.474,-59.3095,-0.2,
1.476,-59.464,-0.3,
1.478,-59.6446,-0.4,
1.48,-59.854,-0.3,
1.482,-60.0877,-0.3,
1.484,-60.3587,-0.2,
1.486,-60.6529,-0.2,
1.488,-60.9782,-0.2,
1.49,-61.3304,-0.1,
1.492,-61.7046,-0.1,
1.494,-62.1013,0,
1.496,-62.5224,0,
1.498,-62.9601,-0.1,
1.5,-63.4123,-0.7,
1.502,-63.8744,-2.3,
1.504,-64.3395,-0.4,
1.506,-64.8137,-1.5,
1.508,-65.2977,-2.3,
1.51,-65.7665,-2.5,
1.512,-66.2462,-3.2,
1.514,-66.7021,-4.4,
1.516,-67.1336,-5.3,
1.518,-67.5499,-6.1,
1.52,-67.9454,-7,
1.522,-68.3196,-8.1,
1.524,-68.6766,-9,
1.526,-69.0166,-9.8,
1.528,-69.337,-10.5,
1.53,-69.6324,-11.4,
1.532,-69.9053,-12.2,
1.534,-70.164,-13.1,
1.536,-70.3966,-18,
1.538,-70.5956,-27.3,
1.54,-70.728,-34.1,
1.542,-70.8006,-38,
1.544,-70.808,-37.8,
1.546,-70.7866,-34.5,
1.548,-70.7622,-32.4,
1.55,-70.7506,-31.5,
1.552,-70.7518,-31.6,
1.554,-70.7561,-32.8,
1.556,-70.7573,-33.6,
1.558,-70.7634,-34,
1.56,-70.7634,-34.1,
1.562,-70.7597,-34.2,
1.564,-70.7573,-34.2,
1.566,-70.7542,-33.4,
1.568,-70.7469,-32.8,
1.57,-70.7402,-32.1,
1.572,-70.7329,-31.2,
1.574,-70.7158,-30,
1.576,-70.6926,-28.1,
1.578,-70.6578,-25.7,
1.58,-70.6096,-22.8,
1.582,-70.5516,-19.6,
1.584,-70.4845,-16.6,
1.586,-70.4082,-13.8,
1.588,-70.3197,-11.1,
1.59,-70.2196,-10.1,
1.592,-70.089,-9.8,
1.594,-69.9175,-9.3,
1.596,-69.7087,-8.7,
1.598,-69.4536,-8.2,
1.6,-69.1539,-7.5,
1.602,-68.8097,-6.8,
1.604,-68.4221,-6,
1.606,-67.9881,-5,
1.608,-67.5151,-4.1,
1.61,-66.9963,-3.3,
1.612,-66.4348,-2.4,
1.614,-65.8672,-1.5,
1.616,-65.266,-2.7,
1.618,-64.6739,-2,
1.62,-64.1057,-1.1,
1.622,-63.5539,-0.2,
1.624,-63.0339,0,
1.626,-62.5475,-0.4,
1.628,-62.1031,-0.4,
1.63,-61.6863,-0.5,
1.632,-61.3133,-0.4,
1.634,-60.9703,-0.3,
1.636,-60.6664,-0.2,
1.638,-60.3935,-0.1,
1.64,-60.15,0,
1.642,-59.9278,0,
1.644,-59.7356,0,
1.646,-59.5574,0,
1.648,-59.406,0,
1.65,-59.2705,0,
1.652,-59.1472,0,
1.654,-59.0465,0,
1.656,-58.9592,0,
1.658,-58.8927,-0.2,
1.66,-58.8408,-0.1,
1.662,-58.8078,-0.1,
1.664,-58.7962,0,
1.666,-58.7975,0.1,
1.668,-58.8036,0.2,
1.67,-58.8219,0.2,
1.672,-58.8487,0,
1.674,-58.889,0,
1.676,-58.9452,0,
1.678,-59.0233,-0.1,
1.68,-59.124,-0.1,
1.682,-59.2442,-0.2,
1.684,-59.3865,-0.2,
1.686,-59.5525,-0.3,
1.688,-59.7484,-0.3,
1.69,-59.9681,-0.3,
1.692,-60.2171,-0.3,
1.694,-60.4979,-0.3,
1.696,-60.8043,-0.2,
1.698,-61.1388,-0.2,
1.7,-61.4977,-0.1,
1.702,-61.881,-0.1,
1.704,-62.2868,0,
1.706,-62.711,0,
1.708,-63.1596,-1.1,
1.71,-63.6107,-1.2,
1.712,-64.0697,-0.8,
1.714,-64.539,-0.8,
1.716,-65.0237,-2.5,
1.718,-65.5126,-2.7,
1.72,-65.9801,-2.5,
1.722,-66.4482,-3.7,
1.724,-66.8962,-4.6,
1.726,-67.321,-5.6,
1.728,-67.7257,-6.7,
1.73,-68.1114,-7.5,
1.732,-68.4789,-8.5,
1.734,-68.831,-9.3,
1.736,-69.1612,-10.1,
1.738,-69.4676,-10.9,
1.74,-69.7539,-11.8,
1.742,-70.0224,-12.5,
1.744,-70.2702,-13.5,
1.746,-70.4906,-22.4,
1.748,-70.6651,-30.6,
1.75,-70.7713,-36.3,
1.752,-70.8074,-38.4,
1.754,-70.8,-36,
1.756,-70.7762,-33.6,
1.758,-70.7579,-31.9,
1.76,-70.7512,-31.5,
1.762,-70.7567,-32.2,
1.764,-70.7591,-33.3,
1.766,-70.7597,-33.8,
1.768,-70.7652,-34,
1.77,-70.7573,-34.2,
1.772,-70.7585,-34.1,
1.774,-70.7561,-33.3,
1.776,-70.7445,-33.2,
1.778,-70.7427,-32.6,
1.78,-70.7347,-31.8,
1.782,-70.7292,-30.8,
1.784,-70.706,-29.3,
1.786,-70.678,-27.1,
1.788,-70.6365,-24.5,
1.79,-70.5846,-21.4,
1.792,-70.5235,-18.3,
1.794,-70.4558,-15.3,
1.796,-70.3722,-12.6,
1.798,-70.28,-10.1,
1.8,-70.1659,-10.5,
1.802,-70.0163,-9.8,
1.804,-69.8332,-9.1,
1.806,-69.605,-8.5,
1.808,-69.3334,-7.9,
1.81,-69.0135,-7.2,
1.812,-68.6473,-6.4,
1.814,-68.239,-5.5,
1.816,-67.7855,-4.6,
1.818,-67.2917,-3.7,
1.82,-66.754,-2.8,
1.822,-66.173,-2,
1.824,-65.5992,-3.6,
1.826,-65.0047,-2,
1.828,-64.4182,-1.3,
1.83,-63.8585,-0.7,
1.832,-63.3263,0,
1.834,-62.8209,-0.3,
