Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
0.166,-55.0078,2.1,
0.168,-55.4045,2,
0.17,-55.7756,2,
0.172,-56.1241,2,
0.174,-56.4519,2,
0.176,-56.754,2,
0.178,-57.0348,2,
0.18,-57.2929,2,
0.182,-57.5292,2.1,
0.184,-57.7409,2.1,
0.186,-57.9295,2.1,
0.188,-58.0931,2.1,
0.19,-58.2341,2.1,
0.192,-58.3525,2.1,
0.194,-58.4435,2.1,
0.196,-58.5075,2.1,
0.198,-58.5521,2.1,
0.2,-58.5771,1.7,
0.202,-58.5906,0.9,
0.204,-58.6125,0.9,
0.206,-58.6479,0.7,
0.208,-58.69,0.6,
0.21,-58.7444,0.5,
0.212,-58.8158,0.4,
0.214,-58.9049,0.2,
0.216,-59.0129,0.1,
0.218,-59.1399,0.1,
0.22,-59.2937,0,
0.222,-59.4725,0,
0.224,-59.6837,0,
0.226,-59.9138,0,
0.228,-60.1701,0,
0.23,-60.457,0.1,
0.232,-60.7732,0.1,
0.234,-61.1083,0.1,
0.236,-61.4751,0.2,
0.238,-61.8578,0.2,
0.24,-62.2691,0.2,
0.242,-62.7013,0.3,
0.244,-63.1554,-1.4,
0.246,-63.6137,-1.7,
0.248,-64.0794,-1,
0.25,-64.5488,-0.9,
0.252,-65.0285,-2.2,
0.254,-65.518,-2.7,
0.256,-65.9831,-2.5,
0.258,-66.4494,-3.4,
0.26,-66.8962,-4.3,
0.262,-67.3259,-5.3,
0.264,-67.7318,-6.3,
0.266,-68.1188,-7.1,
0.268,-68.488,-8,
0.27,-68.8353,-8.9,
0.272,-69.1698,-9.7,
0.274,-69.4756,-10.5,
0.276,-69.7588,-11.3,
0.278,-70.0279,-12.1,
0.28,-70.2733,-13.5,
0.282,-70.49,-23.6,
0.284,-70.6572,-31,
0.286,-70.7524,-35.7,
0.288,-70.7872,-37.3,
0.29,-70.7799,-35.2,
0.292,-70.7573,-33.2,
0.294,-70.7427,-32.1,
0.296,-70.7384,-31.9,
0.298,-70.7427,-32.7,
0.3,-70.7518,-33.4,
0.302,-70.7561,-33.8,
0.304,-70.7536,-34,
0.306,-70.75,-34,
0.308,-70.75,-34,
0.31,-70.7457,-33,
0.312,-70.7372,-32.9,
0.314,-70.7335,-32.3,
0.316,-70.7231,-31.6,
0.318,-70.7127,-30.5,
0.32,-70.6957,-29.1,
0.322,-70.6639,-26.9,
0.324,-70.6194,-24.1,
0.326,-70.5669,-21,
0.328,-70.5034,-17.9,
0.33,-70.4375,-15.1,
0.332,-70.352,-12.3,
0.334,-70.2568,-10,
0.336,-70.139,-10.4,
0.338,-69.9913,-9.7,
0.34,-69.8033,-8.9,
0.342,-69.5738,-8.3,
0.344,-69.3016,-7.6,
0.346,-68.9818,-6.9,
0.348,-68.6174,-6,
0.35,-68.2091,-5.2,
0.352,-67.7593,-4.3,
0.354,-67.2624,-3.5,
0.356,-66.7241,-2.6,
0.358,-66.1418,-1.8,
0.36,-65.565,-3.4,
0.362,-64.9681,-1.9,
0.364,-64.3871,-1.2,
0.366,-63.8304,-0.5,
0.368,-63.297,0.1,
0.37,-62.8038,0,
0.372,-62.3479,-0.1,
0.374,-61.9255,-0.1,
0.376,-61.5447,-0.2,
0.378,-61.1858,0,
0.38,-60.8653,0,
0.382,-60.5675,0,
0.384,-60.3063,0.1,
0.386,-60.0633,0.1,
0.388,-59.8485,0.1,
0.39,-59.6587,0.2,
0.392,-59.4865,0.2,
0.394,-59.3327,0.2,
0.396,-59.2003,0.3,
0.398,-59.0819,0.2,
0.4,-58.9824,0.1,
0.402,-58.8994,0,
0.404,-58.8347,0,
0.406,-58.7944,0,
0.408,-58.7724,0,
0.41,-58.7657,0,
0.412,-58.7724,0.3,
0.414,-58.7877,0.3,
0.416,-58.8097,0.2,
0.418,-58.8487,0.1,
0.42,-58.9031,0,
0.422,-58.9793,0,
0.424,-59.0691,0,
0.426,-59.1826,0,
0.428,-59.3193,0,
0.43,-59.4786,0,
0.432,-59.6599,-0.1,
0.434,-59.8662,-0.1,
0.436,-60.1,-0.1,
0.438,-60.3594,-0.2,
0.44,-60.6517,-0.1,
0.442,-60.966,0,
0.444,-61.3121,0,
0.446,-61.6783,0,
0.448,-62.0696,0,
0.45,-62.4834,0.1,
0.452,-62.9137,0,
0.454,-63.3641,-0.9,
0.456,-63.8243,-2.9,
0.458,-64.2827,-0.7,
0.46,-64.7606,-1.3,
0.462,-65.247,-2.3,
0.464,-65.7158,-2.7,
0.466,-66.1992,-2.9,
0.468,-66.6551,-4.1,
0.47,-67.0903,-5,
0.472,-67.5096,-5.8,
0.474,-67.9045,-6.9,
0.476,-68.2842,-7.8,
0.478,-68.6485,-8.7,
0.48,-68.9922,-9.5,
0.482,-69.3132,-10.3,
0.484,-69.6147,-11.2,
0.486,-69.8937,-11.9,
0.488,-70.1549,-12.8,
0.49,-70.3905,-18.2,
0.492,-70.587,-27.3,
0.494,-70.7237,-33.9,
0.496,-70.7903,-37.5,
0.498,-70.7982,-37.2,
0.5,-70.7756,-34.3,
0.502,-70.7549,-32.2,
0.504,-70.742,-31.6,
0.506,-70.7451,-31.8,
0.508,-70.7518,-32.9,
0.51,-70.7597,-33.5,
0.512,-70.7579,-33.9,
0.514,-70.7579,-34.1,
0.516,-70.7573,-34.1,
0.518,-70.764,-34,
0.52,-70.7457,-33.4,
0.522,-70.7396,-32.7,
0.524,-70.7347,-32,
0.526,-70.7268,-31.2,
0.528,-70.7152,-30,
0.53,-70.6865,-28.2,
0.532,-70.6517,-25.7,
0.534,-70.6047,-22.9,
0.536,-70.5504,-19.7,
0.538,-70.4826,-16.7,
0.54,-70.407,-14,
0.542,-70.3209,-11.2,
0.544,-70.2165,-10,
0.546,-70.089,-9.8,
0.548,-69.923,-9.3,
0.55,-69.7173,-8.7,
0.552,-69.4707,-8,
0.554,-69.1759,-7.4,
0.556,-68.8347,-6.7,
0.558,-68.4514,-5.8,
0.56,-68.0223,-5,
0.562,-67.5487,-4,
0.564,-67.0311,-3.2,
0.566,-66.472,-2.3,
0.568,-65.8965,-1.4,
0.57,-65.2977,-2.6,
0.572,-64.7087,-2,
0.574,-64.1319,-1,
0.576,-63.5802,-0.4,
0.578,-63.0644,0.1,
0.58,-62.5914,-0.3,
0.582,-62.1562,-0.3,
0.584,-61.7644,-0.3,
0.586,-61.4,-0.1,
0.588,-61.0698,-0.1,
0.59,-60.7677,0,
0.592,-60.4924,0,
0.594,-60.2434,0,
0.596,-60.0169,0.1,
0.598,-59.8088,0.1,
0.6,-59.6251,0.1,
0.602,-59.4542,0.1,
0.604,-59.3077,0,
0.606,-59.1753,0,
0.608,-59.0581,0,
0.61,-58.9629,-0.1,
0.612,-58.8847,0,
0.614,-58.8261,-0.1,
0.616,-58.7859,-0.1,
0.618,-58.7633,0,
0.62,-58.7639,0.1,
0.622,-58.7743,0.3,
0.624,-58.7932,0.2,
0.626,-58.8219,0.1,
0.628,-58.8646,0,
0.63,-58.9238,0,
0.632,-59.0086,0,
0.634,-59.1075,0,
0.636,-59.2308,0,
0.638,-59.3822,-0.1,
0.64,-59.5537,-0.2,
0.642,-59.7466,-0.1,
0.644,-59.9687,-0.2,
0.646,-60.2196,-0.1,
0.648,-60.4918,-0.1,
0.65,-60.7958,-0.1,
0.652,-61.126,0,
0.654,-61.4787,0,
0.656,-61.8547,0,
0.658,-62.2502,0,
0.66,-62.6689,0,
0.662,-63.0998,-1.3,
0.664,-63.5521,-0.6,
0.666,-64.005,-1.1,
0.668,-64.4695,-0.7,
0.67,-64.9529,-2.4,
0.672,-65.4405,-2.6,
0.674,-65.9148,-2.3,
0.676,-66.3854,-3.6,
0.678,-66.8382,-4.4,
0.68,-67.271,-5.3,
0.682,-67.6817,-6.4,
0.684,-68.073,-7.4,
0.686,-68.4477,-8.3,
0.688,-68.803,-9.1,
0.69,-69.1399,-10,
0.692,-69.4536,-10.8,
0.694,-69.7466,-11.5,
0.696,-70.0194,-12.3,
0.698,-70.2678,-13.5,
0.7,-70.4936,-22.8,
0.702,-70.6633,-30.7,
0.704,-70.7683,-36.1,
0.706,-70.8031,-38,
0.708,-70.7945,-35.5,
0.71,-70.7695,-33.2,
0.712,-70.7518,-31.7,
0.714,-70.7396,-31.4,
0.716,-70.7488,-32.2,
0.718,-70.7542,-33.1,
0.72,-70.7604,-33.6,
0.722,-70.7579,-33.9,
0.724,-70.7585,-34.1,
0.726,-70.7573,-34.1,
0.728,-70.7494,-33.6,
0.73,-70.7488,-33.3,
0.732,-70.7378,-32.5,
0.734,-70.7329,-31.7,
0.736,-70.7219,-30.8,
0.738,-70.7079,-29.3,
0.74,-70.6743,-27.3,
0.742,-70.6346,-24.6,
0.744,-70.5852,-21.5,
0.746,-70.5223,-18.4,
0.748,-70.4527,-15.5,
0.75,-70.3703,-12.8,
0.752,-70.2788,-10.2,
0.754,-70.1683,-10.5,
0.756,-70.0237,-9.7,
0.758,-69.8381,-9,
0.76,-69.6184,-8.5,
0.762,-69.348,-7.8,
0.764,-69.0355,-7.1,
0.766,-68.673,-6.4,
0.768,-68.2671,-5.4,
0.77,-67.8209,-4.6,
0.772,-67.3253,-3.7,
0.774,-66.79,-2.8,
0.776,-66.2132,-2,
0.778,-65.634,-3.3,
0.78,-65.034,-2,
0.782,-64.4518,-1.2,
0.784,-63.889,-0.7,
0.786,-63.3482,0,
0.788,-62.841,-0.1,
0.79,-62.3741,-0.3,
0.792,-61.9426,-0.5,
0.794,-61.5447,-0.4,
0.796,-61.1858,-0.2,
0.798,-60.8617,-0.2,
0.8,-60.5675,-0.1,
0.802,-60.3063,0,
0.804,-60.0707,0,
0.806,-59.8589,0,
0.808,-59.6697,0.1,
0.81,-59.5006,0.1,
0.812,-59.3523,0,
0.814,-59.221,0,
0.816,-59.1039,0,
0.818,-59.0068,0,
0.82,-58.9214,-0.1,
0.822,-58.8597,-0.1,
0.824,-58.82,-0.1,
0.826,-58.7956,0,
0.828,-58.7865,0,
0.83,-58.7944,0.3,
0.832,-58.8054,0.3,
0.834,-58.8249,0.1,
0.836,-58.8603,0,
0.838,-58.9067,0,
0.84,-58.9726,0,
0.842,-59.063,0,
0.844,-59.1716,0,
0.846,-59.3004,-0.1,
0.848,-59.4536,-0.2,
0.85,-59.6306,-0.2,
0.852,-59.8351,-0.2,
0.854,-60.0688,-0.2,
0.856,-60.3276,-0.2,
0.858,-60.6151,-0.2,
0.86,-60.9306,-0.1,
0.862,-61.2657,0,
0.864,-61.635,0,
0.866,-62.0213,0,
0.868,-62.4358,0,
0.87,-62.863,0,
0.872,-63.3098,-0.9,
0.874,-63.7639,-3.1,
0.876,-64.2302,-0.6,
0.878,-64.7057,-1.1,
0.88,-65.1927,-2.5,
0.882,-65.6572,-3.1,
0.884,-66.1485,-2.9,
0.886,-66.6124,-3.9,
0.888,-67.05,-5,
0.89,-67.4693,-5.8,
0.892,-67.8685,-6.9,
0.894,-68.2488,-7.8,
0.896,-68.6083,-8.7,
0.898,-68.9507,-9.6,
0.9,-69.2748,-10.4,
0.902,-69.5757,-11.2,
0.904,-69.8576,-12,
0.906,-70.1158,-12.8,
0.908,-70.3563,-15.9,
0.91,-70.562,-25.9,
0.912,-70.7079,-33,
0.914,-70.7878,-37.5,
0.916,-70.808,-37.9,
0.918,-70.7909,-35.1,
0.92,-70.7658,-32.8,
0.922,-70.7536,-31.7,
0.924,-70.7488,-31.6,
0.926,-70.7542,-32.7,
0.928,-70.761,-33.4,
0.93,-70.7585,-33.8,
0.932,-70.7622,-34,
0.934,-70.7597,-34,
0.936,-70.7646,-34,
0.938,-70.7518,-34.1,
0.94,-70.7451,-33.2,
0.942,-70.7402,-32.3,
0.944,-70.7317,-31.4,
0.946,-70.7146,-30.3,
0.948,-70.6981,-28.6,
0.95,-70.6609,-26.2,
0.952,-70.6157,-23.3,
0.954,-70.5602,-20.1,
0.956,-70.4955,-17,
0.958,-70.421,-14.2,
0.96,-70.3362,-11.5,
0.962,-70.2342,-9.9,
0.964,-70.1079,-10,
0.966,-69.948,-9.5,
0.968,-69.7466,-8.9,
0.97,-69.5049,-8.3,
0.972,-69.218,-7.5,
0.974,-68.8854,-6.8,
0.976,-68.5057,-6,
0.978,-68.0797,-5,
0.98,-67.6122,-4.1,
0.982,-67.1013,-3.3,
0.984,-66.5465,-2.5,
0.986,-65.9508,-1.6,
0.988,-65.3746,-2.5,
0.99,-64.7795,-2,
0.992,-64.2033,-1.2,
0.994,-63.6504,-0.4,
0.996,-63.1303,0.1,
0.998,-62.6445,-0.4,
1,-62.2008,-0.3,
1.002,-61.8028,-0.4,
1.004,-61.4287,-0.3,
1.006,-61.0893,-0.2,
1.008,-60.7787,-0.2,
1.01,-60.5003,-0.1,
1.012,-60.2519,0,
1.014,-60.0237,0,
1.016,-59.818,0,
1.018,-59.6349,0,
1.02,-59.4682,0,
1.022,-59.3187,0,
1.024,-59.185,0,
1.026,-59.0727,0,
1.028,-58.9714,-0.1,
1.03,-58.8982,-0.1,
1.032,-58.8377,-0.1,
1.034,-58.7999,-0.1,
1.036,-58.7749,-0.2,
1.038,-58.7773,0,
1.04,-58.7865,0.2,
1.042,-58.803,0.2,
1.044,-58.8292,0.1,
1.046,-58.8664,0,
1.048,-58.9269,0,
1.05,-59.0074,0,
1.052,-59.1039,0,
1.054,-59.2217,-0.1,
1.056,-59.3639,-0.2,
1.058,-59.5293,-0.2,
1.06,-59.7215,-0.2,
1.062,-59.9364,-0.2,
1.064,-60.1781,-0.2,
1.066,-60.4527,-0.1,
1.068,-60.75,-0.2,
1.07,-61.0759,0,
1.072,-61.4238,0,
1.074,-61.7973,-0.1,
1.076,-62.1953,0,
1.078,-62.6146,0,
1.08,-63.0473,-0.9,
1.082,-63.4941,-0.6,
1.084,-63.9543,-1.4,
1.086,-64.4206,-0.7,
1.088,-64.9016,-2,
1.09,-65.3917,-2.5,
1.092,-65.8684,-2.1,
1.094,-66.3426,-3.5,
1.096,-66.7967,-4.5,
1.098,-67.2289,-5.4,
1.1,-67.6396,-6.4,
1.102,-68.0296,-7.3,
1.104,-68.4038,-8.2,
1.106,-68.759,-9.1,
1.108,-69.0947,-10,
1.11,-69.4109,-10.8,
1.112,-69.702,-11.5,
1.114,-69.9761,-12.3,
1.116,-70.2226,-13.3,
1.118,-70.4552,-20.8,
1.12,-70.6358,-29.3,
1.122,-70.7579,-35.5,
1.124,-70.8061,-38.3,
1.126,-70.8,-36.4,
1.128,-70.7799,-33.9,
1.13,-70.7561,-32,
1.132,-70.7518,-31.5,
1.134,-70.7488,-32,
1.136,-70.7591,-33,
1.138,-70.7591,-33.6,
1.14,-70.7597,-33.8,
1.142,-70.7622,-34,
1.144,-70.7597,-34.1,
1.146,-70.7494,-34.5,
1.148,-70.7488,-33.8,
1.15,-70.7439,-32.8,
1.152,-70.7372,-31.9,
1.154,-70.7256,-31,
1.156,-70.7091,-29.6,
1.158,-70.6822,-27.6,
1.16,-70.6438,-24.9,
1.162,-70.5913,-21.9,
1.164,-70.5357,-18.7,
1.166,-70.4631,-15.8,
1.168,-70.3862,-13.1,
1.17,-70.2947,-10.4,
1.172,-70.1848,-10.5,
1.174,-70.0456,-9.8,
1.176,-69.8662,-9.1,
1.178,-69.6532,-8.5,
1.18,-69.3858,-7.9,
1.182,-69.0776,-7.3,
1.184,-68.7242,-6.5,
1.186,-68.3226,-5.6,
1.188,-67.8783,-4.7,
1.19,-67.3906,-3.8,
1.192,-66.8602,-3,
1.194,-66.2883,-2.1,
1.196,-65.7164,-2.3,
1.198,-65.1067,-2.3,
1.2,-64.5219,-1.5,
1.202,-63.9549,-0.9,
1.204,-63.4105,-0.2,
1.206,-62.9033,0,
1.208,-62.4358,-0.3,
1.21,-62.0116,-0.5,
1.212,-61.6228,-0.3,
1.214,-61.27,-0.2,
1.216,-60.9465,-0.2,
1.218,-60.6535,-0.1,
1.22,-60.3917,0,
1.222,-60.1555,0,
1.224,-59.9382,0,
1.226,-59.7441,0,
1.228,-59.5683,0.1,
1.23,-59.4103,0,
1.232,-59.268,0,
1.234,-59.1423,0,
1.236,-59.0318,-0.1,
1.238,-58.9427,-0.1,
1.24,-58.8677,-0.1,
1.242,-58.8194,-0.1,
1.244,-58.7883,-0.1,
1.246,-58.7761,0,
1.248,-58.7798,0.2,
1.25,-58.7926,0.2,
1.252,-58.8097,0.1,
1.254,-58.8414,0,
1.256,-58.8908,0,
1.258,-58.9568,0,
1.26,-59.0447,0,
1.262,-59.1509,0,
1.264,-59.2778,-0.1,
1.266,-59.4334,-0.2,
1.268,-59.6086,-0.2,
1.27,-59.8064,-0.3,
1.272,-60.0401,-0.3,
1.274,-60.2947,-0.2,
1.276,-60.5803,-0.2,
1.278,-60.8904,-0.1,
1.28,-61.2267,-0.1,
1.282,-61.5843,-0.1,
1.284,-61.9713,0,
1.286,-62.3766,0,
1.288,-62.802,0,
1.29,-63.242,-1.1,
1.292,-63.6937,-2.6,
1.294,-64.1588,-0.7,
1.296,-64.6312,-0.9,
1.298,-65.114,-2.7,
1.3,-65.5815,-3,
1.302,-66.0729,-2.9,
1.304,-66.5416,-3.8,
1.306,-66.9865,-4.8,
1.308,-67.4107,-5.8,
1.31,-67.8124,-6.8,
1.312,-68.1957,-7.7,
1.314,-68.5625,-8.6,
1.316,-68.9049,-9.6,
1.318,-69.2387,-10.4,
1.32,-69.5409,-11.1,
1.322,-69.8229,-11.9,
1.324,-70.0865,-12.7,
1.326,-70.3301,-14.7,
1.328,-70.5418,-24.9,
1.33,-70.6981,-32.4,
1.332,-70.7835,-37.3,
1.334,-70.8092,-38.2,
1.336,-70.7933,-35.4,
1.338,-70.7652,-32.9,
1.34,-70.7542,-31.5,
1.342,-70.7494,-31.4,
1.344,-70.7567,-32.5,
1.346,-70.7579,-33.3,
1.348,-70.7604,-33.7,
1.35,-70.7585,-33.9,
1.352,-70.7579,-34,
1.354,-70.7524,-34.1,
1.356,-70.7536,-34.2,
1.358,-70.7439,-33.3,
1.36,-70.739,-32.4,
1.362,-70.7311,-31.6,
1.364,-70.7188,-30.5,
1.366,-70.7011,-28.8,
1.368,-70.6694,-26.6,
1.37,-70.623,-23.7,
1.372,-70.5657,-20.6,
1.374,-70.504,-17.4,
1.376,-70.4308,-14.5,
1.378,-70.3496,-11.8,
1.38,-70.2501,-9.8,
1.382,-70.1292,-10.3,
1.384,-69.9736,-9.6,
1.386,-69.7801,-9,
1.388,-69.5445,-8.3,
1.39,-69.2613,-7.6,
1.392,-68.9293,-7,
1.394,-68.5545,-6.1,
1.396,-68.1334,-5.2,
1.398,-67.6738,-4.3,
1.4,-67.166,-3.5,
1.402,-66.6173,-2.7,
1.404,-66.0265,-1.7,
1.406,-65.4497,-2.7,
1.408,-64.8534,-2.1,
1.41,-64.2778,-1.3,
1.412,-63.7175,-0.4,
1.414,-63.1902,0,
1.416,-62.6921,-0.5,
1.418,-62.2447,-0.4,
1.42,-61.8364,-0.5,
1.422,-61.461,-0.4,
1.424,-61.1278,-0.2,
1.426,-60.8202,-0.1,
1.428,-60.5449,-0.1,
1.43,-60.2977,0,
1.432,-60.07,0,
1.434,-59.8711,0,
1.436,-59.6867,0,
1.438,-59.5177,0.1,
1.44,-59.3669,0,
1.442,-59.2326,-0.1,
1.444,-59.1124,0,
1.446,-59.0099,-0.1,
1.448,-58.9244,-0.1,
1.45,-58.8634,-0.1,
1.452,-58.8164,-0.1,
1.454,-58.7895,-0.2,
1.456,-58.7877,0,
1.458,-58.7938,0.3,
1.46,-58.8084,0.2,
1.462,-58.8298,0,
1.464,-58.8658,0,
1.466,-58.9208,0,
1.468,-58.9922,0,
1.47,-59.0849,-0.1,
1.472,-59.1979,-0.1,
1.474,-59.3376,-0.2,
1.476,-59.4963,-0.2,
1.478,-59.6831,-0.2,
1.48,-59.8949,-0.3,
1.482,-60.136,-0.3,
1.484,-60.4027,-0.2,
1.486,-60.7054,-0.2,
1.488,-61.0228,-0.1,
1.49,-61.3701,0,
1.492,-61.7357,0,
1.494,-62.1324,0,
1.496,-62.5444,0,
1.498,-62.9808,-0.3,
1.5,-63.4233,-0.8,
1.502,-63.8841,-2.4,
1.504,-64.3547,-0.5,
1.506,-64.8351,-1.7,
1.508,-65.3258,-2.4,
1.51,-65.8067,-2.1,
1.512,-66.284,-3.3,
1.514,-66.7479,-4.5,
1.516,-67.1806,-5.5,
1.518,-67.5957,-6.2,
1.52,-67.9912,-7.1,
1.522,-68.3678,-8.2,
1.524,-68.7242,-9,
1.526,-69.0617,-9.9,
1.528,-69.3797,-10.6,
1.53,-69.6721,-11.4,
1.532,-69.9474,-12.3,
1.534,-70.1976,-13.2,
1.536,-70.4295,-19.6,
1.538,-70.6169,-28.4,
1.54,-70.742,-34.8,
1.542,-70.7988,-38,
1.544,-70.8031,-36.9,
1.546,-70.7793,-34.1,
1.548,-70.7604,-32.1,
1.55,-70.7488,-31.4,
1.552,-70.753,-31.8,
1.554,-70.7561,-32.9,
1.556,-70.761,-33.5,
1.558,-70.7622,-33.8,
1.56,-70.7622,-33.9,
1.562,-70.7591,-34,
1.564,-70.7494,-34.4,
1.566,-70.7512,-33.5,
1.568,-70.7433,-32.8,
1.57,-70.7365,-32,
1.572,-70.7292,-31.1,
1.574,-70.7134,-29.8,
1.576,-70.6847,-27.8,
1.578,-70.6493,-25.3,
1.58,-70.6011,-22.3,
1.582,-70.5412,-19.1,
1.584,-70.4765,-16.1,
1.586,-70.3984,-13.5,
1.588,-70.3081,-10.7,
1.59,-70.2037,-10.4,
1.592,-70.0694,-9.8,
1.594,-69.8961,-9.2,
1.596,-69.6837,-8.6,
1.598,-69.4231,-8,
1.6,-69.1222,-7.3,
1.602,-68.773,-6.6,
1.604,-68.3782,-5.7,
1.606,-67.9399,-4.8,
1.608,-67.4571,-4,
1.61,-66.9316,-3.2,
1.612,-66.3646,-2.3,
1.614,-65.7976,-1.6,
1.616,-65.1903,-2.6,
1.618,-64.5982,-1.8,
1.62,-64.03,-1,
1.622,-63.4825,-0.2,
1.624,-62.9704,0,
1.626,-62.4931,-0.3,
1.628,-62.0476,-0.4,
1.63,-61.6454,-0.4,
1.632,-61.2737,-0.3,
1.634,-60.9367,-0.3,
1.636,-60.6365,-0.3,
1.638,-60.3679,-0.1,
1.64,-60.1286,0,
1.642,-59.9095,0,
1.644,-59.7185,0,
1.646,-59.5488,0,
1.648,-59.3913,0,
1.65,-59.2558,0,
1.652,-59.1356,0,
1.654,-59.0331,-0.1,
1.656,-58.9494,-0.2,
1.658,-58.8829,-0.2,
1.66,-58.8353,-0.1,
1.662,-58.8054,-0.1,
1.664,-58.795,0,
1.666,-58.7962,0.2,
1.668,-58.8066,0.2,
1.67,-58.8261,0.1,
1.672,-58.8542,0.1,
1.674,-58.8969,0,
1.676,-58.958,0,
1.678,-59.044,-0.1,
1.68,-59.1429,-0.1,
1.682,-59.2693,-0.1,
1.684,-59.4127,-0.3,
1.686,-59.5854,-0.3,
1.688,-59.7813,-0.3,
1.69,-60.0047,-0.3,
1.692,-60.2586,-0.3,
1.694,-60.5412,-0.2,
1.696,-60.8489,-0.2,
1.698,-61.1803,-0.1,
1.7,-61.5355,-0.1,
1.702,-61.9182,-0.1,
1.704,-62.329,0,
1.706,-62.7519,-0.1,
1.708,-63.1975,-1,
1.71,-63.6522,-2,
1.712,-64.1185,-0.7,
1.714,-64.5873,-0.8,
1.716,-65.0725,-2.8,
1.718,-65.5565,-2.9,
1.72,-66.0338,-2.7,
1.722,-66.5025,-3.7,
1.724,-66.9493,-4.7,
1.726,-67.3705,-5.8,
1.728,-67.7751,-6.7,
1.73,-68.1609,-7.6,
1.732,-68.5259,-8.6,
1.734,-68.8725,-9.5,
1.736,-69.1966,-10.3,
1.738,-69.5042,-11,
1.74,-69.7868,-11.9,
1.742,-70.0487,-12.7,
1.744,-70.2959,-13.9,
1.746,-70.5113,-23.5,
1.748,-70.678,-31.2,
1.75,-70.7756,-36.6,
1.752,-70.8141,-38.3,
1.754,-70.7964,-35.7,
1.756,-70.7713,-33.3,
1.758,-70.7542,-31.8,
1.76,-70.7488,-31.5,
1.762,-70.7561,-32.3,
1.764,-70.7591,-33.3,
1.766,-70.7591,-33.6,
1.768,-70.7616,-33.8,
1.77,-70.7579,-34,
1.772,-70.7573,-34,
1.774,-70.75,-33.3,
1.776,-70.7457,-33,
1.778,-70.7439,-32.3,
1.78,-70.7353,-31.6,
1.782,-70.7237,-30.6,
1.784,-70.703,-29.1,
1.786,-70.6737,-26.8,
1.788,-70.6316,-24.1,
1.79,-70.5748,-21,
1.792,-70.5138,-17.8,
1.794,-70.443,-14.9,
1.796,-70.3624,-12.2,
1.798,-70.2666,-9.8,
1.8,-70.1476,-10.4,
1.802,-69.9992,-9.7,
1.804,-69.8076,-9.1,
1.806,-69.5744,-8.4,
1.808,-69.2992,-7.7,
1.81,-68.9751,-7.1,
1.812,-68.6052,-6.2,
1.814,-68.1902,-5.3,
1.816,-67.7355,-4.5,
1.818,-67.2307,-3.5,
1.82,-66.6869,-2.7,
1.822,-66.1058,-2,
1.824,-65.5217,-3.5,
1.826,-64.9248,-2.1,
1.828,-64.3437,-1.3,
1.83,-63.7901,-0.5,
1.832,-63.2518,0,
1.834,-62.7538,-0.4,
1.836,-62.2929,-0.4,
1.838,-61.873,-0.4,
