Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
1.924,-50.4711,5.3,
1.926,-51.0284,2.5,
1.928,-51.5814,0.3,
1.93,-52.1191,1.5,
1.932,-52.6391,1.3,
1.934,-53.1469,1.8,
1.936,-53.6254,-0.6,
1.938,-54.0753,0.1,
1.94,-54.4903,-0.2,
1.942,-54.8803,0,
1.944,-55.2496,-0.1,
1.946,-55.5908,-0.1,
1.948,-55.9057,-0.2,
1.95,-56.1987,-0.2,
1.952,-56.4715,-0.2,
1.954,-56.7205,-0.3,
1.956,-56.9451,-0.5,
1.958,-57.1429,-30.4,
1.96,-57.2082,-51.1,
1.962,-57.1575,-16.3,
1.964,-57.0996,-6.9,
1.966,-57.088,-5.7,
1.968,-57.1124,-11.7,
1.97,-57.1386,-19.3,
1.972,-57.149,-19.5,
1.974,-57.1411,-16.6,
1.976,-57.1398,-17.7,
1.978,-57.1362,-18.4,
1.98,-57.135,-17.9,
1.982,-57.1301,-17.3,
1.984,-57.127,-15,
1.986,-57.1215,-12.7,
1.988,-57.1099,-10.6,
1.99,-57.1038,-9.2,
1.992,-57.0953,-6.8,
1.994,-57.0757,-3.3,
1.996,-57.0544,-1.1,
1.998,-57.0165,0,
2,-56.9708,0.2,
2.002,-56.8951,0.3,
2.004,-56.795,0.7,
2.006,-56.6528,1.3,
2.008,-56.4636,1.5,
2.01,-56.2274,1.6,
2.012,-55.9362,1.8,
2.014,-55.5981,1.9,
2.016,-55.2099,2,
2.018,-54.7674,2.2,
2.02,-54.2748,2.2,
2.022,-53.7444,2,
2.024,-53.1725,0,
2.026,-52.5604,0.9,
2.028,-51.9103,-0.9,
2.03,-51.2292,0.9,
2.032,-50.5346,3.7,
2.034,-49.8211,1.9,
2.036,-49.0936,1.4,
2.038,-48.3764,-0.2,
2.04,-47.6623,0,
2.042,-46.9677,-0.1,
2.044,-46.2902,0,
2.046,-45.6323,-0.2,
2.048,-45.006,-0.3,
2.05,-44.3987,-0.3,
2.052,-43.8293,-0.4,
2.054,-43.2836,-0.5,
2.056,-42.7746,-0.4,
2.058,-42.3058,-0.4,
2.06,-41.8737,-0.4,
2.062,-41.4807,-0.3,
2.064,-41.1224,-0.3,
2.066,-40.7952,-0.1,
2.068,-40.5017,-0.1,
2.07,-40.2355,0,
2.072,-39.9981,0,
2.074,-39.782,0,
2.076,-39.5873,0,
2.078,-39.4152,0.1,
2.08,-39.2626,0.2,
2.082,-39.1284,0.2,
2.084,-39.01,0.2,
2.086,-38.9117,0.2,
2.088,-38.8275,0.1,
2.09,-38.7591,0.2,
2.092,-38.7176,0.1,
2.094,-38.6871,0.1,
2.096,-38.6822,0.1,
2.098,-38.6871,0.7,
2.1,-38.6993,0.6,
2.102,-38.7158,0.5,
2.104,-38.7536,0.3,
2.106,-38.7994,0.2,
2.108,-38.8635,0,
2.11,-38.952,0.1,
2.112,-39.0624,0,
2.114,-39.1973,0,
2.116,-39.3554,0,
2.118,-39.5391,0,
2.12,-39.7479,0,
2.122,-39.9896,-0.1,
2.124,-40.2575,-0.1,
2.126,-40.5578,0,
2.128,-40.8795,0,
2.13,-41.231,0,
2.132,-41.6125,0,
2.134,-42.011,0,
2.136,-42.4359,0,
2.138,-42.8869,0.1,
2.14,-43.3611,0.1,
2.142,-43.8476,0.2,
2.144,-44.3505,0.2,
2.146,-44.8748,0.2,
2.148,-45.4125,0.3,
2.15,-45.9625,0.2,
2.152,-46.5289,0.3,
2.154,-47.1075,0.1,
2.156,-47.702,0.1,
2.158,-48.2946,0.5,
2.16,-48.9086,1.3,
2.162,-49.5007,-0.2,
2.164,-50.0732,0.2,
2.166,-50.6469,-0.1,
2.168,-51.1999,1.2,
2.17,-51.7504,1.5,
2.172,-52.282,1.5,
2.174,-52.7984,1.5,
2.176,-53.2995,0.3,
2.178,-53.7646,0,
2.18,-54.2022,1.6,
2.182,-54.6142,0,
2.184,-54.9981,0,
2.186,-55.3552,-0.2,
2.188,-55.6884,-0.2,
2.19,-55.9954,-0.2,
2.192,-56.2817,-0.3,
2.194,-56.5454,-0.2,
2.196,-56.7895,-0.4,
2.198,-57.008,-1,
2.2,-57.1783,-38.2,
2.202,-57.2015,-40.4,
2.204,-57.1392,-12.5,
2.206,-57.0904,-6.1,
2.208,-57.091,-6.5,
2.21,-57.1191,-14.1,
2.212,-57.1472,-20.3,
2.214,-57.1472,-18.4,
2.216,-57.1404,-16.5,
2.218,-57.1392,-18.3,
2.22,-57.1356,-18.5,
2.222,-57.1343,-18.1,
2.224,-57.1331,-16.7,
2.226,-57.1258,-14.5,
2.228,-57.1154,-12,
2.23,-57.1093,-10.1,
2.232,-57.1008,-8.5,
2.234,-57.0922,-5.8,
2.236,-57.069,-2.5,
2.238,-57.0446,-0.6,
2.24,-57.0049,0,
2.242,-56.9457,0.6,
2.244,-56.8646,0.7,
2.246,-56.7529,1,
2.248,-56.5966,1.3,
2.25,-56.3903,1.5,
2.252,-56.1364,1.7,
2.254,-55.8312,1.8,
2.256,-55.4778,2,
2.258,-55.072,2.2,
2.26,-54.6105,2.2,
2.262,-54.1082,2,
2.264,-53.5601,2,
2.266,-52.976,4.5,
2.268,-52.3516,-0.5,
2.27,-51.6949,0.6,
2.272,-51.0107,0.7,
2.274,-50.3076,1,
2.276,-49.5892,1.3,
2.278,-48.8452,1.6,
2.28,-48.1274,0.2,
2.282,-47.4139,0,
2.284,-46.7217,0,
2.286,-46.0461,-0.2,
2.288,-45.4034,-0.3,
2.29,-44.7796,-0.4,
2.292,-44.1906,-0.4,
2.294,-43.6285,-0.4,
2.296,-43.0981,-0.4,
2.298,-42.6068,-0.4,
2.3,-42.1533,-0.4,
2.302,-41.7413,-0.3,
2.304,-41.3635,-0.3,
2.306,-41.0168,-0.2,
2.308,-40.7025,-0.1,
2.31,-40.4217,-0.1,
2.312,-40.1641,0,
2.314,-39.9346,0,
2.316,-39.7235,0,
2.318,-39.5391,0,
2.32,-39.3701,0,
2.322,-39.2175,0.1,
2.324,-39.0905,0.2,
2.326,-38.9782,0.3,
2.328,-38.883,0.2,
2.33,-38.8043,0.1,
2.332,-38.7408,0.1,
2.334,-38.7029,0.1,
2.336,-38.6846,0.2,
2.338,-38.6816,0.3,
2.34,-38.6865,0.6,
2.342,-38.7023,0.6,
2.344,-38.7249,0.4,
2.346,-38.764,0.2,
2.348,-38.8189,0.1,
2.35,-38.8928,0.1,
2.352,-38.9861,0,
2.354,-39.1033,0,
2.356,-39.2455,0,
2.358,-39.4097,0,
2.36,-39.6008,-0.1,
2.362,-39.8199,-0.1,
2.364,-40.0701,-0.1,
2.366,-40.3466,0,
2.368,-40.6561,0,
2.37,-40.9869,0,
2.372,-41.3452,0,
2.374,-41.726,0,
2.376,-42.1411,0,
2.378,-42.5732,0,
2.38,-43.0273,0.1,
2.382,-43.5064,0.1,
2.384,-43.9984,0.2,
2.386,-44.5172,0.2,
2.388,-45.0463,0.2,
2.39,-45.584,0.2,
2.392,-46.1407,0.2,
2.394,-46.7114,0.2,
2.396,-47.2985,0.2,
2.398,-47.8967,0.2,
2.4,-48.4985,1.9,
2.402,-49.1046,0.9,
2.404,-49.6942,-0.5,
2.406,-50.2654,0.6,
2.408,-50.8306,0.3,
2.41,-51.3867,1.7,
2.412,-51.9305,-0.2,
2.414,-52.4609,1,
2.416,-52.9693,2.5,
2.418,-53.4558,-0.5,
2.42,-53.9099,0,
2.422,-54.3383,0,
2.424,-54.7442,0,
2.426,-55.1147,-0.1,
2.428,-55.4644,-0.1,
2.43,-55.7885,-0.2,
2.432,-56.0888,-0.2,
2.434,-56.3671,-0.2,
2.436,-56.6247,-0.2,
2.438,-56.8597,-0.4,
2.44,-57.0709,-3.3,
2.442,-57.2027,-50.3,
2.444,-57.1838,-27.9,
2.446,-57.1197,-10.7,
2.448,-57.0886,-5.2,
2.45,-57.1008,-8.4,
2.452,-57.1319,-17.2,
2.454,-57.1484,-20.6,
2.456,-57.1459,-17.3,
2.458,-57.138,-17.2,
2.46,-57.1411,-18.8,
2.462,-57.1392,-18.3,
2.464,-57.1331,-17.6,
2.466,-57.1307,-16.2,
2.468,-57.1234,-13.9,
2.47,-57.1148,-11.4,
2.472,-57.1057,-9.7,
2.474,-57.0989,-7.9,
2.476,-57.0867,-4.8,
2.478,-57.0623,-1.8,
2.48,-57.0324,-0.3,
2.482,-56.9903,0.1,
2.484,-56.9274,0.4,
2.486,-56.8353,1.7,
2.488,-56.7108,1.2,
2.49,-56.5399,1.5,
2.492,-56.3189,1.5,
2.494,-56.0497,1.7,
2.496,-55.7299,1.9,
2.498,-55.3582,2,
2.5,-54.9322,2.1,
2.502,-54.4579,2.1,
2.504,-53.9385,2.1,
2.506,-53.385,1,
2.508,-52.785,2.4,
2.51,-52.1539,-1.8,
2.512,-51.4807,5.1,
2.514,-50.7952,2.2,
2.516,-50.0878,0,
2.518,-49.3682,0.8,
2.52,-48.6596,1.4,
2.522,-47.9339,0.3,
2.524,-47.232,-0.1,
2.526,-46.5508,-0.1,
2.528,-45.8874,-0.2,
2.53,-45.249,-0.3,
2.532,-44.6386,-0.4,
2.534,-44.0521,-0.3,
2.536,-43.4997,-0.4,
2.538,-42.973,-0.5,
2.54,-42.4902,-0.4,
2.542,-42.0428,-0.4,
2.544,-41.64,-0.3,
2.546,-41.2621,-0.3,
2.548,-40.9265,-0.3,
2.55,-40.6158,-0.1,
2.552,-40.3423,-0.1,
2.554,-40.0897,0,
2.556,-39.8608,0,
2.558,-39.6563,0,
2.56,-39.4763,0.1,
2.562,-39.3145,0.1,
2.564,-39.1693,0.1,
2.566,-39.0454,0.1,
2.568,-38.9379,0.2,
2.57,-38.8494,0.1,
2.572,-38.7774,0.1,
2.574,-38.7219,0,
2.576,-38.6889,0.1,
2.578,-38.6773,0.3,
2.58,-38.6828,0.6,
2.582,-38.6883,0.6,
2.584,-38.7048,0.5,
2.586,-38.7335,0.4,
2.588,-38.7768,0.2,
2.59,-38.8354,0.1,
2.592,-38.9166,0,
2.594,-39.0173,0,
2.596,-39.1442,0,
2.598,-39.2913,0,
2.6,-39.4671,0,
2.602,-39.6661,-0.1,
2.604,-39.8974,-0.1,
2.606,-40.1556,-0.1,
2.608,-40.4412,0,
2.61,-40.7549,0,
2.612,-41.0961,0,
2.614,-41.4617,0,
2.616,-41.8524,0,
2.618,-42.2698,0,
2.62,-42.713,0.1,
2.622,-43.175,0.1,
2.624,-43.6553,0.1,
2.626,-44.1546,0.2,
2.628,-44.6691,0.3,
2.63,-45.2007,0.2,
2.632,-45.7488,0.2,
2.634,-46.3104,0.2,
2.636,-46.8865,0.2,
2.638,-47.4725,0.2,
2.64,-48.0834,0.1,
2.642,-48.681,0.9,
2.644,-49.2803,-0.5,
2.646,-49.8632,-0.3,
2.648,-50.4296,1.1,
2.65,-50.993,1.2,
2.652,-51.5484,1.4,
2.654,-52.091,1.6,
2.656,-52.6116,1.6,
2.658,-53.1249,0.2,
2.66,-53.6035,-1,
2.662,-54.0527,0.2,
2.664,-54.475,-0.2,
2.666,-54.8644,0,
2.668,-55.2337,-0.1,
2.67,-55.5749,-0.1,
2.672,-55.8917,-0.1,
2.674,-56.1859,-0.2,
2.676,-56.4556,-0.2,
2.678,-56.7095,-0.3,
2.68,-56.936,-0.5,
2.682,-57.1313,-25.5,
2.684,-57.2088,-51.7,
2.686,-57.1636,-17.7,
2.688,-57.1014,-7.5,
2.69,-57.0849,-5.6,
2.692,-57.1093,-11.1,
2.694,-57.1392,-19.2,
2.696,-57.149,-19.8,
2.698,-57.1411,-16.9,
2.7,-57.1398,-17.9,
2.702,-57.1368,-18.9,
2.704,-57.1331,-18.5,
2.706,-57.1325,-17.5,
2.708,-57.127,-15.1,
2.71,-57.1203,-12.9,
2.712,-57.1105,-10.8,
2.714,-57.1038,-9.3,
2.716,-57.0953,-7,
2.718,-57.077,-3.6,
2.72,-57.0538,-1.2,
2.722,-57.0208,-0.1,
2.724,-56.9714,0.2,
2.726,-56.9012,0.2,
2.728,-56.7993,0.9,
