Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
0.202,-58.5832,0.8,
0.204,-58.6076,0.8,
0.206,-58.6388,0.6,
0.208,-58.6784,0.6,
0.21,-58.7328,0.5,
0.212,-58.8048,0.3,
0.214,-58.8933,0.2,
0.216,-59.0032,0.1,
0.218,-59.1332,0.1,
0.22,-59.2918,0.1,
0.222,-59.4719,0,
0.224,-59.6794,0,
0.226,-59.9132,0,
0.228,-60.1744,0.1,
0.23,-60.4625,0,
0.232,-60.7756,0.1,
0.234,-61.1156,0.1,
0.236,-61.4763,0.1,
0.238,-61.8626,0.2,
0.24,-62.2765,0.3,
0.242,-62.7086,0.2,
0.244,-63.1554,-1.4,
0.246,-63.6162,-1.7,
0.248,-64.0807,-0.8,
0.25,-64.547,-0.7,
0.252,-65.0316,-2.2,
0.254,-65.518,-2.7,
0.256,-65.9831,-2.5,
0.258,-66.4494,-3.3,
0.26,-66.8974,-4.3,
0.262,-67.3241,-5.3,
0.264,-67.73,-6.3,
0.266,-68.1175,-7.3,
0.268,-68.4886,-8.2,
0.27,-68.8402,-8.9,
0.272,-69.1698,-9.8,
0.274,-69.4774,-10.6,
0.276,-69.7612,-11.3,
0.278,-70.0249,-12.2,
0.28,-70.2715,-13.5,
0.282,-70.4875,-23.5,
0.284,-70.6499,-30.8,
0.286,-70.7512,-35.6,
0.288,-70.7854,-37.2,
0.29,-70.7744,-35.1,
0.292,-70.7573,-33.2,
0.294,-70.7451,-32.1,
0.296,-70.7378,-31.9,
0.298,-70.7439,-32.7,
0.3,-70.7524,-33.4,
0.302,-70.7542,-33.9,
0.304,-70.7512,-33.9,
0.306,-70.7506,-33.9,
0.308,-70.7488,-33.9,
0.31,-70.742,-32.9,
0.312,-70.7378,-32.9,
0.314,-70.7298,-32.2,
0.316,-70.7231,-31.4,
0.318,-70.7103,-30.6,
0.32,-70.6963,-29,
0.322,-70.6645,-26.9,
0.324,-70.62,-24.1,
0.326,-70.5693,-21,
0.328,-70.5083,-18,
0.33,-70.4387,-15.1,
0.332,-70.3557,-12.4,
0.334,-70.2641,-10,
0.336,-70.1451,-10.3,
0.338,-69.998,-9.5,
0.34,-69.8076,-8.8,
0.342,-69.5812,-8.2,
0.344,-69.3053,-7.6,
0.346,-68.9861,-6.9,
0.348,-68.6235,-6,
0.35,-68.2121,-5.2,
0.352,-67.7599,-4.3,
0.354,-67.2655,-3.5,
0.356,-66.7278,-2.6,
0.358,-66.1491,-1.7,
0.36,-65.5705,-3.4,
0.362,-64.9761,-1.9,
0.364,-64.3907,-1.1,
0.366,-63.8304,-0.4,
0.368,-63.2921,0.1,
0.37,-62.7873,0,
0.372,-62.3131,-0.2,
0.374,-61.8822,-0.4,
0.376,-61.4867,-0.3,
0.378,-61.1272,-0.2,
0.38,-60.8049,-0.1,
0.382,-60.515,0,
0.384,-60.2544,0,
0.386,-60.0224,0,
0.388,-59.8137,0.2,
0.39,-59.6318,0.2,
0.392,-59.4682,0.2,
0.394,-59.3218,0.3,
0.396,-59.1948,0.2,
0.398,-59.0837,0.2,
0.4,-58.9848,0,
0.402,-58.9104,0,
0.404,-58.8493,0,
0.406,-58.8121,0,
0.408,-58.7901,0,
0.41,-58.7871,0,
0.412,-58.7944,0.4,
0.414,-58.8054,0.4,
0.416,-58.8298,0.2,
0.418,-58.8664,0.1,
0.42,-58.9171,0,
0.422,-58.9903,0,
0.424,-59.0825,0,
0.426,-59.193,0,
0.428,-59.3272,0,
0.43,-59.4804,0,
0.432,-59.6593,-0.2,
0.434,-59.8674,-0.1,
0.436,-60.1012,-0.1,
0.438,-60.3606,-0.1,
0.44,-60.6419,-0.2,
0.442,-60.9624,-0.1,
0.444,-61.3011,0,
0.446,-61.6686,0,
0.448,-62.0665,0,
0.45,-62.4809,0,
0.452,-62.9167,0,
0.454,-63.3678,-0.8,
0.456,-63.8261,-2.8,
0.458,-64.2943,-0.6,
0.46,-64.7698,-1.3,
0.462,-65.2568,-2.3,
0.464,-65.7274,-2.7,
0.466,-66.2102,-3,
0.468,-66.6667,-4.1,
0.47,-67.1043,-5.1,
0.472,-67.5224,-6,
0.474,-67.9179,-6.9,
0.476,-68.297,-7.8,
0.478,-68.6553,-8.7,
0.48,-68.997,-9.5,
0.482,-69.3224,-10.4,
0.484,-69.6202,-11.1,
0.486,-69.8979,-12,
0.488,-70.1561,-12.8,
0.49,-70.3923,-18.2,
0.492,-70.5846,-27.3,
0.494,-70.7262,-33.7,
0.496,-70.7854,-37.4,
0.498,-70.7927,-37.1,
0.5,-70.775,-34,
0.502,-70.7542,-32.3,
0.504,-70.7414,-31.4,
0.506,-70.7408,-31.7,
0.508,-70.7469,-32.8,
0.51,-70.7561,-33.6,
0.512,-70.7561,-33.8,
0.514,-70.7573,-34,
0.516,-70.7536,-34.1,
0.518,-70.7597,-34,
0.52,-70.7433,-33.4,
0.522,-70.739,-32.8,
0.524,-70.7311,-32,
0.526,-70.725,-31.1,
0.528,-70.7097,-29.9,
0.53,-70.6853,-27.9,
0.532,-70.6505,-25.5,
0.534,-70.6023,-22.6,
0.536,-70.5431,-19.6,
0.538,-70.4796,-16.6,
0.54,-70.4051,-14,
0.542,-70.3203,-11.3,
0.544,-70.2184,-9.8,
0.546,-70.0938,-9.7,
0.548,-69.9303,-9.3,
0.55,-69.7258,-8.7,
0.552,-69.4762,-8,
0.554,-69.1808,-7.4,
0.556,-68.8396,-6.6,
0.558,-68.452,-5.8,
0.56,-68.0217,-4.9,
0.562,-67.5481,-4,
0.564,-67.0311,-3.2,
0.566,-66.4739,-2.3,
0.568,-65.8965,-1.4,
0.57,-65.2989,-2.5,
0.572,-64.7081,-2,
0.574,-64.1319,-1,
0.576,-63.579,-0.2,
0.578,-63.0602,0.2,
0.58,-62.5713,-0.3,
0.582,-62.1202,-0.2,
0.584,-61.7027,-0.4,
0.586,-61.3237,-0.4,
0.588,-60.9837,-0.2,
0.59,-60.6755,-0.1,
0.592,-60.3966,0,
0.594,-60.1549,0,
0.596,-59.9327,0,
0.598,-59.735,0,
0.6,-59.561,0,
0.602,-59.4103,0,
0.604,-59.2693,0.1,
0.606,-59.1496,0,
0.608,-59.044,-0.1,
0.61,-58.9574,-0.1,
0.612,-58.8896,0,
0.614,-58.8353,0,
0.616,-58.8036,0,
0.618,-58.7932,0,
0.62,-58.7926,0.3,
0.622,-58.8005,0.4,
0.624,-58.8188,0.3,
0.626,-58.8445,0.1,
0.628,-58.8878,0,
0.63,-58.9458,0,
0.632,-59.0257,0,
0.634,-59.1258,0,
0.636,-59.2479,0,
0.638,-59.3913,-0.1,
0.64,-59.5592,-0.1,
0.642,-59.7521,-0.2,
0.644,-59.9693,-0.1,
0.646,-60.2159,-0.1,
0.648,-60.4924,-0.1,
0.65,-60.7909,-0.1,
0.652,-61.1199,-0.1,
0.654,-61.472,0,
0.656,-61.8486,0,
0.658,-62.2545,0,
0.66,-62.6762,0,
0.662,-63.1114,-1.2,
0.664,-63.5735,-0.7,
0.666,-64.0331,-0.9,
0.668,-64.4994,-0.7,
0.67,-64.9773,-2.4,
0.672,-65.4686,-2.6,
0.674,-65.9392,-2.4,
0.676,-66.4092,-3.6,
0.678,-66.8572,-4.4,
0.68,-67.2856,-5.4,
0.682,-67.6952,-6.5,
0.684,-68.084,-7.4,
0.686,-68.4557,-8.3,
0.688,-68.8084,-9.1,
0.69,-69.1411,-10,
0.692,-69.456,-10.9,
0.694,-69.7478,-11.6,
0.696,-70.0139,-12.4,
0.698,-70.2654,-13.4,
0.7,-70.4857,-22.5,
0.702,-70.6584,-30.4,
0.704,-70.761,-35.9,
0.706,-70.7982,-37.8,
0.708,-70.7903,-35.4,
0.71,-70.7701,-33.2,
0.712,-70.75,-31.7,
0.714,-70.742,-31.4,
0.716,-70.7445,-32.1,
0.718,-70.7524,-33,
0.72,-70.7549,-33.5,
0.722,-70.7567,-33.8,
0.724,-70.7567,-33.9,
0.726,-70.7555,-33.9,
0.728,-70.7488,-33.5,
0.73,-70.742,-33.2,
0.732,-70.7378,-32.4,
0.734,-70.7304,-31.6,
0.736,-70.7201,-30.7,
0.738,-70.6999,-29.2,
0.74,-70.6743,-27.1,
0.742,-70.6291,-24.3,
0.744,-70.5797,-21.3,
0.746,-70.5187,-18.3,
0.748,-70.4515,-15.4,
0.75,-70.3691,-12.8,
0.752,-70.28,-10.2,
0.754,-70.1683,-10.4,
0.756,-70.0279,-9.6,
0.758,-69.846,-9,
0.76,-69.6251,-8.4,
0.762,-69.3541,-7.8,
0.764,-69.0379,-7.2,
0.766,-68.6797,-6.3,
0.768,-68.2683,-5.4,
0.77,-67.8203,-4.5,
0.772,-67.3265,-3.7,
0.774,-66.7918,-2.8,
0.776,-66.2157,-2,
0.778,-65.6371,-3.3,
0.78,-65.0365,-2,
0.782,-64.4481,-1.2,
0.784,-63.8866,-0.6,
0.786,-63.347,0,
0.788,-62.8355,-0.1,
0.79,-62.365,-0.2,
0.792,-61.931,-0.4,
0.794,-61.5349,-0.4,
0.796,-61.1687,-0.3,
0.798,-60.8464,-0.2,
0.8,-60.5504,-0.1,
0.802,-60.2892,0,
0.804,-60.0548,0,
0.806,-59.8436,0,
0.808,-59.6574,0,
0.81,-59.4927,0,
0.812,-59.3425,0,
0.814,-59.2137,0,
0.816,-59.1014,0,
0.818,-59.0044,-0.1,
0.82,-58.925,-0.1,
0.822,-58.864,-0.1,
0.824,-58.8237,0,
0.826,-58.8017,0,
0.828,-58.7956,0,
0.83,-58.8005,0.3,
0.832,-58.8146,0.3,
0.834,-58.8304,0.1,
0.836,-58.8664,0,
0.838,-58.9128,0,
0.84,-58.9806,0,
0.842,-59.0642,0,
0.844,-59.1734,0,
0.846,-59.3034,-0.1,
0.848,-59.4579,-0.1,
0.85,-59.6379,-0.2,
0.852,-59.8381,-0.2,
0.854,-60.07,-0.2,
0.856,-60.3307,-0.2,
0.858,-60.6151,-0.2,
0.86,-60.9294,-0.1,
0.862,-61.27,-0.1,
0.864,-61.6362,-0.1,
0.866,-62.0274,0,
0.868,-62.4345,0,
0.87,-62.8685,0,
0.872,-63.3196,-0.9,
0.874,-63.7761,-3,
0.876,-64.24,-0.7,
0.878,-64.7142,-1.1,
0.88,-65.1994,-2.5,
0.882,-65.667,-3.1,
0.884,-66.1546,-3,
0.886,-66.6155,-4,
0.888,-67.0555,-5,
0.89,-67.4724,-5.9,
0.892,-67.8716,-6.9,
0.894,-68.253,-7.8,
0.896,-68.615,-8.7,
0.898,-68.9537,-9.5,
0.9,-69.2784,-10.5,
0.902,-69.5781,-11.2,
0.904,-69.8607,-12,
0.906,-70.1201,-12.8,
0.908,-70.3575,-15.9,
0.91,-70.562,-26,
0.912,-70.7073,-33.1,
0.914,-70.7884,-37.4,
0.916,-70.808,-37.8,
0.918,-70.7866,-34.9,
0.92,-70.7634,-32.6,
0.922,-70.75,-31.4,
0.924,-70.7469,-31.4,
0.926,-70.7506,-32.5,
0.928,-70.7555,-33.4,
0.93,-70.7597,-33.7,
0.932,-70.7579,-34,
0.934,-70.7579,-34,
0.936,-70.7665,-34,
0.938,-70.7488,-34.2,
0.94,-70.7445,-33.1,
0.942,-70.7335,-32.2,
0.944,-70.7262,-31.3,
0.946,-70.717,-30.2,
0.948,-70.6908,-28.4,
0.95,-70.6578,-25.9,
0.952,-70.612,-23,
0.954,-70.5553,-19.9,
0.956,-70.4924,-16.9,
0.958,-70.4192,-14.3,
0.96,-70.3355,-11.6,
0.962,-70.2379,-9.8,
0.964,-70.1128,-10,
0.966,-69.9565,-9.5,
0.968,-69.7539,-8.8,
0.97,-69.5122,-8.1,
0.972,-69.2223,-7.6,
0.974,-68.8902,-6.8,
0.976,-68.5063,-6,
0.978,-68.0803,-5.1,
0.98,-67.6097,-4.1,
0.982,-67.1001,-3.3,
0.984,-66.5465,-2.4,
0.986,-65.9508,-1.6,
0.988,-65.3752,-2.5,
0.99,-64.7807,-2,
0.992,-64.2046,-1.2,
0.994,-63.6516,-0.3,
0.996,-63.1188,0.1,
0.998,-62.6286,-0.4,
1,-62.1739,-0.2,
1.002,-61.754,-0.5,
1.004,-61.3719,-0.4,
1.006,-61.0283,-0.3,
1.008,-60.7188,-0.2,
1.01,-60.4393,-0.1,
1.012,-60.1897,0,
1.014,-59.9669,0,
1.016,-59.7691,0,
1.018,-59.5921,0,
1.02,-59.4328,0.1,
1.022,-59.2918,0,
1.024,-59.1704,0,
1.026,-59.0605,-0.1,
1.028,-58.9708,-0.1,
1.03,-58.8976,-0.1,
1.032,-58.8451,-0.1,
1.034,-58.8121,-0.1,
1.036,-58.7901,0,
1.038,-58.7962,0.1,
1.04,-58.8023,0.3,
1.042,-58.8182,0.2,
1.044,-58.8432,0.1,
1.046,-58.8811,0,
1.048,-58.9378,0,
1.05,-59.0099,0,
1.052,-59.1057,-0.1,
1.054,-59.2265,-0.1,
1.056,-59.3645,-0.2,
1.058,-59.5305,-0.2,
1.06,-59.7191,-0.2,
1.062,-59.9345,-0.2,
1.064,-60.1781,-0.2,
1.066,-60.4503,-0.2,
1.068,-60.7469,-0.2,
1.07,-61.0729,-0.2,
1.072,-61.4311,-0.1,
1.074,-61.8022,0,
1.076,-62.2051,0,
1.078,-62.6201,0,
1.08,-63.062,-0.9,
1.082,-63.5173,-0.7,
1.084,-63.9775,-1.1,
1.086,-64.442,-0.6,
1.088,-64.9205,-2,
1.09,-65.4088,-2.5,
1.092,-65.8824,-2.1,
1.094,-66.3561,-3.5,
1.096,-66.8065,-4.5,
1.098,-67.2368,-5.5,
1.1,-67.6494,-6.4,
1.102,-68.0406,-7.4,
1.104,-68.4142,-8.2,
1.106,-68.77,-9.1,
1.108,-69.102,-10,
1.11,-69.4194,-10.9,
1.112,-69.7081,-11.6,
1.114,-69.9803,-12.3,
1.116,-70.2336,-13.2,
1.118,-70.4594,-21,
1.12,-70.6419,-29.5,
1.122,-70.7585,-35.5,
1.124,-70.8037,-38.1,
1.126,-70.7994,-36.2,
1.128,-70.775,-33.7,
1.13,-70.7542,-31.8,
1.132,-70.742,-31.2,
1.134,-70.7439,-31.8,
1.136,-70.753,-32.9,
1.138,-70.7604,-33.5,
1.14,-70.7579,-33.8,
1.142,-70.7573,-34,
1.144,-70.7567,-34,
1.146,-70.7488,-34.4,
1.148,-70.742,-33.7,
1.15,-70.7384,-32.7,
1.152,-70.7365,-31.8,
1.154,-70.725,-30.8,
1.156,-70.7066,-29.4,
1.158,-70.6816,-27.3,
1.16,-70.6389,-24.7,
1.162,-70.5882,-21.7,
1.164,-70.5309,-18.6,
1.166,-70.4613,-15.7,
1.168,-70.3862,-13.1,
1.17,-70.2934,-10.4,
1.172,-70.1903,-10.4,
1.174,-70.0505,-9.7,
1.176,-69.8717,-9.1,
1.178,-69.6556,-8.5,
1.18,-69.3907,-8,
1.182,-69.0807,-7.2,
1.184,-68.7254,-6.5,
1.186,-68.3251,-5.6,
1.188,-67.8819,-4.7,
1.19,-67.3918,-3.9,
1.192,-66.8614,-3.1,
1.194,-66.292,-2.2,
1.196,-65.7182,-2.3,
1.198,-65.1164,-2.2,
1.2,-64.5299,-1.5,
1.202,-63.961,-0.9,
1.204,-63.4172,0,
1.206,-62.9076,-0.1,
1.208,-62.4327,-0.3,
1.21,-61.9939,-0.4,
1.212,-61.5984,-0.4,
1.214,-61.2364,-0.4,
1.216,-60.9093,-0.2,
1.218,-60.6169,-0.1,
1.22,-60.3569,-0.1,
1.222,-60.1201,0,
1.224,-59.9077,0,
1.226,-59.7185,0,
1.228,-59.5439,0,
1.23,-59.3926,0,
1.232,-59.2546,0,
1.234,-59.1356,-0.1,
1.236,-59.0282,-0.1,
1.238,-58.9427,-0.1,
1.24,-58.8768,-0.1,
1.242,-58.8286,-0.1,
1.244,-58.7993,-0.1,
1.246,-58.7877,0.1,
1.248,-58.7926,0.2,
1.25,-58.8036,0.2,
1.252,-58.8213,0.1,
1.254,-58.8536,0,
1.256,-58.8982,0,
1.258,-58.9659,0,
1.26,-59.0489,-0.1,
1.262,-59.1539,-0.1,
1.264,-59.2851,-0.1,
1.266,-59.4328,-0.2,
1.268,-59.6098,-0.3,
1.27,-59.81,-0.3,
1.272,-60.0426,-0.2,
1.274,-60.2971,-0.3,
1.276,-60.5779,-0.3,
1.278,-60.891,-0.1,
1.28,-61.2291,0,
1.282,-61.5917,0,
1.284,-61.9731,0,
1.286,-62.3796,0,
1.288,-62.8111,0,
1.29,-63.2555,-1,
1.292,-63.7108,-2.7,
1.294,-64.1698,-0.7,
1.296,-64.6446,-0.9,
1.298,-65.1274,-2.7,
1.3,-65.5974,-3.1,
1.302,-66.0851,-2.9,
1.304,-66.5495,-3.9,
1.306,-66.9933,-4.8,
1.308,-67.4181,-5.8,
1.31,-67.8191,-6.9,
1.312,-68.2066,-7.7,
1.314,-68.5741,-8.6,
1.316,-68.9177,-9.6,
1.318,-69.2424,-10.4,
1.32,-69.5525,-11.2,
1.322,-69.8332,-12,
1.324,-70.0945,-12.7,
1.326,-70.3374,-14.8,
1.328,-70.5418,-25,
1.33,-70.6981,-32.4,
1.332,-70.7842,-37.3,
1.334,-70.8086,-38,
1.336,-70.7896,-35.1,
1.338,-70.7665,-32.7,
1.34,-70.75,-31.4,
1.342,-70.7439,-31.4,
1.344,-70.7524,-32.5,
1.346,-70.7579,-33.3,
1.348,-70.7585,-33.7,
1.35,-70.761,-34,
1.352,-70.7567,-34.1,
1.354,-70.7524,-34.1,
1.356,-70.7506,-34.2,
1.358,-70.7439,-33.3,
1.36,-70.7384,-32.4,
1.362,-70.7335,-31.5,
1.364,-70.7188,-30.4,
1.366,-70.6993,-28.7,
1.368,-70.6651,-26.3,
1.37,-70.6163,-23.4,
1.372,-70.5638,-20.3,
1.374,-70.5028,-17.3,
1.376,-70.432,-14.6,
1.378,-70.3496,-11.9,
1.38,-70.2495,-9.8,
1.382,-70.1311,-10.2,
1.384,-69.9767,-9.6,
1.386,-69.7862,-9,
1.388,-69.5476,-8.3,
1.39,-69.2626,-7.5,
1.392,-68.9311,-7,
1.394,-68.5539,-6.1,
1.396,-68.1352,-5.2,
1.398,-67.6738,-4.3,
1.4,-67.1684,-3.4,
1.402,-66.6185,-2.7,
1.404,-66.0307,-1.8,
1.406,-65.4515,-2.7,
1.408,-64.8583,-2,
1.41,-64.2815,-1.3,
1.412,-63.7261,-0.5,
1.414,-63.1938,0,
1.416,-62.6952,-0.4,
1.418,-62.2374,-0.3,
1.42,-61.8205,-0.5,
1.422,-61.4378,-0.4,
1.424,-61.0906,-0.3,
1.426,-60.7811,-0.2,
1.428,-60.4973,-0.1,
1.43,-60.2513,-0.1,
1.432,-60.0243,0,
1.434,-59.8235,0,
1.436,-59.641,0,
1.438,-59.4774,0,
1.44,-59.3334,0,
1.442,-59.2021,-0.1,
1.444,-59.0886,-0.1,
1.446,-58.9897,-0.1,
1.448,-58.9128,-0.1,
1.45,-58.8542,-0.1,
1.452,-58.8139,-0.1,
1.454,-58.7895,-0.1,
1.456,-58.7853,0,
1.458,-58.795,0.3,
1.46,-58.8103,0.2,
1.462,-58.8335,0.1,
1.464,-58.8683,0,
1.466,-58.925,0,
1.468,-58.9989,0,
1.47,-59.0917,-0.1,
1.472,-59.2064,-0.1,
1.474,-59.3492,-0.2,
1.476,-59.5104,-0.2,
1.478,-59.6959,-0.3,
1.48,-59.9059,-0.2,
1.482,-60.1482,-0.2,
1.484,-60.4167,-0.2,
1.486,-60.7103,-0.2,
1.488,-61.0356,-0.2,
1.49,-61.3811,0,
1.492,-61.7534,-0.1,
1.494,-62.1477,0,
1.496,-62.5682,0,
1.498,-63.0052,-0.4,
1.5,-63.4569,-0.7,
1.502,-63.9146,-1.8,
1.504,-64.3773,-0.5,
1.506,-64.857,-1.7,
1.508,-65.3471,-2.4,
1.51,-65.8202,-2.1,
1.512,-66.2932,-3.3,
1.514,-66.7522,-4.6,
1.516,-67.1849,-5.5,
1.518,-67.5969,-6.2,
1.52,-67.9918,-7.2,
1.522,-68.3708,-8.1,
1.524,-68.7254,-9,
1.526,-69.0605,-9.9,
1.528,-69.3761,-10.7,
1.53,-69.6715,-11.5,
1.532,-69.9449,-12.3,
1.534,-70.1994,-13.2,
1.536,-70.4247,-19.6,
1.538,-70.6157,-28.3,
1.54,-70.7445,-34.7,
1.542,-70.7982,-37.9,
1.544,-70.8019,-37,
1.546,-70.7799,-34,
1.548,-70.7555,-32,
1.55,-70.7457,-31.4,
1.552,-70.7506,-31.7,
1.554,-70.7536,-32.9,
1.556,-70.7591,-33.5,
1.558,-70.7634,-33.8,
1.56,-70.761,-33.9,
1.562,-70.7561,-34.1,
1.564,-70.7457,-34.4,
1.566,-70.7457,-33.5,
1.568,-70.7427,-32.8,
1.57,-70.7372,-31.9,
1.572,-70.7256,-31,
1.574,-70.7073,-29.6,
1.576,-70.6834,-27.6,
1.578,-70.6419,-25,
1.58,-70.5949,-21.9,
1.582,-70.5382,-18.8,
1.584,-70.468,-16,
1.586,-70.396,-13.3,
1.588,-70.3069,-10.7,
1.59,-70.2007,-10.3,
1.592,-70.0658,-9.7,
1.594,-69.8973,-9.2,
1.596,-69.6843,-8.6,
1.598,-69.4237,-8,
1.6,-69.1228,-7.4,
1.602,-68.773,-6.6,
1.604,-68.3727,-5.7,
1.606,-67.9338,-4.9,
1.608,-67.4522,-4,
1.61,-66.9261,-3.2,
1.612,-66.3615,-2.3,
1.614,-65.7958,-1.5,
1.616,-65.1854,-2.6,
1.618,-64.5995,-1.8,
1.62,-64.027,-1,
1.622,-63.4819,-0.2,
1.624,-62.9656,0,
1.626,-62.4834,-0.3,
1.628,-62.0421,-0.4,
1.63,-61.638,-0.5,
1.632,-61.2615,-0.4,
1.634,-60.9294,-0.3,
1.636,-60.6249,-0.2,
1.638,-60.3575,-0.2,
1.64,-60.1146,0,
1.642,-59.8998,0,
1.644,-59.7081,0,
1.646,-59.5342,0,
1.648,-59.3828,0,
1.65,-59.2473,0,
1.652,-59.1283,0,
1.654,-59.0257,-0.1,
1.656,-58.9427,-0.1,
1.658,-58.8756,-0.1,
1.66,-58.8298,-0.1,
1.662,-58.8011,-0.1,
1.664,-58.7944,0,
1.666,-58.7962,0.2,
1.668,-58.8054,0.2,
1.67,-58.8249,0.1,
1.672,-58.8536,0,
1.674,-58.8988,0,
1.676,-58.9623,0,
1.678,-59.0404,-0.1,
1.68,-59.1423,-0.1,
1.682,-59.2662,-0.1,
1.684,-59.4157,-0.2,
1.686,-59.5885,-0.3,
1.688,-59.7838,-0.2,
1.69,-60.0115,-0.3,
1.692,-60.2599,-0.3,
1.694,-60.5388,-0.3,
1.696,-60.847,-0.2,
1.698,-61.1809,-0.2,
1.7,-61.5386,-0.2,
1.702,-61.9255,-0.1,
1.704,-62.3332,0,
1.706,-62.7623,0,
1.708,-63.2097,-1.1,
1.71,-63.6638,-2,
1.712,-64.1264,-0.6,
1.714,-64.5921,-0.9,
1.716,-65.0755,-2.8,
1.718,-65.5577,-2.9,
1.72,-66.0344,-2.8,
1.722,-66.4983,-3.8,
1.724,-66.9444,-4.7,
1.726,-67.3717,-5.8,
1.728,-67.7751,-6.8,
1.73,-68.1596,-7.7,
1.732,-68.5283,-8.6,
1.734,-68.8744,-9.5,
1.736,-69.2021,-10.3,
1.738,-69.5091,-11.2,
1.74,-69.7936,-11.9,
1.742,-70.0621,-12.7,
1.744,-70.3075,-14.1,
1.746,-70.5254,-24,
1.748,-70.6847,-31.7,
1.75,-70.7817,-36.8,
1.752,-70.8104,-38.3,
1.754,-70.797,-35.5,
1.756,-70.7671,-33,
1.758,-70.7506,-31.5,
1.76,-70.7439,-31.3,
1.762,-70.7512,-32.2,
1.764,-70.7555,-33.2,
1.766,-70.7597,-33.7,
1.768,-70.761,-33.9,
1.77,-70.7591,-34.1,
1.772,-70.7573,-34.1,
1.774,-70.75,-33.3,
1.776,-70.7445,-33,
1.778,-70.739,-32.3,
1.78,-70.7335,-31.6,
1.782,-70.7188,-30.5,
1.784,-70.7011,-28.8,
1.786,-70.67,-26.6,
1.788,-70.6261,-23.7,
1.79,-70.5699,-20.6,
1.792,-70.5089,-17.6,
1.794,-70.4405,-14.8,
1.796,-70.3581,-12.2,
1.798,-70.2672,-9.9,
1.8,-70.1512,-10.4,
1.802,-69.9986,-9.7,
1.804,-69.8106,-9,
1.806,-69.5805,-8.3,
1.808,-69.3004,-7.7,
1.81,-68.9769,-7,
1.812,-68.6052,-6.2,
1.814,-68.1889,-5.3,
1.816,-67.733,-4.5,
1.818,-67.2301,-3.7,
1.82,-66.6863,-2.8,
1.822,-66.1052,-1.9,
1.824,-65.5235,-3.4,
1.826,-64.9309,-2,
1.828,-64.3462,-1.3,
1.83,-63.7883,-0.6,
1.832,-63.2549,0,
1.834,-62.7519,-0.4,
1.836,-62.2917,-0.3,
