Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
0.17,-55.7512,2,
0.172,-56.1003,2,
0.174,-56.4299,1.9,
0.176,-56.7339,2,
0.178,-57.0171,2,
0.18,-57.2789,2,
0.182,-57.5157,2.1,
0.184,-57.73,2,
0.186,-57.9216,2,
0.188,-58.0895,2.1,
0.19,-58.2298,2.1,
0.192,-58.3476,2.1,
0.194,-58.4398,2.1,
0.196,-58.5075,2.1,
0.198,-58.5509,2.1,
0.2,-58.5796,1.9,
0.202,-58.5887,0.8,
0.204,-58.6083,0.8,
0.206,-58.6369,0.7,
0.208,-58.6797,0.6,
0.21,-58.734,0.5,
0.212,-58.8005,0.4,
0.214,-58.8884,0.2,
0.216,-58.9934,0.2,
0.218,-59.1197,0,
0.22,-59.2717,0,
0.222,-59.4511,0,
0.224,-59.6574,0,
0.226,-59.8894,0,
0.228,-60.1463,0,
0.23,-60.4338,0,
0.232,-60.7475,0,
0.234,-61.0906,0.1,
0.236,-61.4464,0.2,
0.238,-61.8358,0.2,
0.24,-62.2472,0.2,
0.242,-62.6775,0.2,
0.244,-63.1273,-1.5,
0.246,-63.5851,-1.1,
0.248,-64.0508,-0.6,
0.25,-64.5219,-0.6,
0.252,-65.0011,-2.1,
0.254,-65.4949,-2.6,
0.256,-65.9612,-2.4,
0.258,-66.4324,-3.3,
0.26,-66.8791,-4.2,
0.262,-67.3058,-5.2,
0.264,-67.7135,-6.3,
0.266,-68.1011,-7.2,
0.268,-68.4685,-8.1,
0.27,-68.8207,-8.9,
0.272,-69.1515,-9.8,
0.274,-69.4609,-10.6,
0.276,-69.7447,-11.4,
0.278,-70.009,-12.1,
0.28,-70.2574,-13.3,
0.282,-70.4771,-23,
0.284,-70.645,-30.5,
0.286,-70.7451,-35.5,
0.288,-70.7848,-37.4,
0.29,-70.7823,-35.4,
0.292,-70.7634,-33.4,
0.294,-70.7457,-32,
0.296,-70.7408,-31.8,
0.298,-70.7439,-32.6,
0.3,-70.7524,-33.4,
0.302,-70.7536,-33.8,
0.304,-70.7549,-33.9,
0.306,-70.753,-34,
0.308,-70.7457,-34,
0.31,-70.742,-33.1,
0.312,-70.742,-33,
0.314,-70.7347,-32.3,
0.316,-70.725,-31.5,
0.318,-70.7158,-30.6,
0.32,-70.6975,-29.1,
0.322,-70.667,-27,
0.324,-70.6267,-24.2,
0.326,-70.5693,-21.2,
0.328,-70.5126,-18,
0.33,-70.4399,-15.1,
0.332,-70.3587,-12.5,
0.334,-70.2635,-10,
0.336,-70.1518,-10.4,
0.338,-70.0035,-9.5,
0.34,-69.8192,-8.9,
0.342,-69.594,-8.3,
0.344,-69.323,-7.7,
0.346,-69.0093,-6.9,
0.348,-68.6461,-6.2,
0.35,-68.2396,-5.3,
0.352,-67.7898,-4.3,
0.354,-67.2966,-3.6,
0.356,-66.7601,-2.6,
0.358,-66.1809,-1.8,
0.36,-65.6023,-3.5,
0.362,-65.0035,-1.9,
0.364,-64.4219,-1.1,
0.366,-63.8585,-0.4,
0.368,-63.322,0.1,
0.37,-62.8166,0,
0.372,-62.3491,-0.1,
0.374,-61.9133,-0.3,
0.376,-61.5154,-0.3,
0.378,-61.1522,-0.2,
0.38,-60.8238,-0.1,
0.382,-60.529,0,
0.384,-60.2666,0,
0.386,-60.031,0,
0.388,-59.8241,0.1,
0.39,-59.6391,0.2,
0.392,-59.4725,0.2,
0.394,-59.3254,0.2,
0.396,-59.1948,0.2,
0.398,-59.0843,0.1,
0.4,-58.9885,0,
0.402,-58.9122,0,
0.404,-58.8512,0,
0.406,-58.8091,0,
0.408,-58.7853,0,
0.41,-58.7834,0,
0.412,-58.7895,0.4,
0.414,-58.8011,0.4,
0.416,-58.8249,0.2,
0.418,-58.8603,0.1,
0.42,-58.9122,0,
0.422,-58.98,0,
0.424,-59.0715,0,
0.426,-59.182,0,
0.428,-59.3163,-0.1,
0.43,-59.4688,-0.1,
0.432,-59.6471,-0.1,
0.434,-59.8497,-0.1,
0.436,-60.0829,-0.1,
0.438,-60.341,-0.1,
0.44,-60.6291,-0.1,
0.442,-60.9441,-0.1,
0.444,-61.284,0,
0.446,-61.6502,0,
0.448,-62.0445,0,
0.45,-62.459,0,
0.452,-62.8893,0,
0.454,-63.3415,-0.9,
0.456,-63.8017,-2.9,
0.458,-64.268,-0.6,
0.46,-64.7411,-1.1,
0.462,-65.2281,-2.2,
0.464,-65.6969,-2.9,
0.466,-66.1791,-2.9,
0.468,-66.6417,-4.1,
0.47,-67.0787,-5.1,
0.472,-67.498,-5.8,
0.474,-67.8935,-6.9,
0.476,-68.2744,-7.8,
0.478,-68.6351,-8.6,
0.48,-68.9763,-9.6,
0.482,-69.3004,-10.4,
0.484,-69.6001,-11.1,
0.486,-69.8772,-12,
0.488,-70.139,-12.8,
0.49,-70.3728,-17.3,
0.492,-70.5736,-26.7,
0.494,-70.717,-33.4,
0.496,-70.7842,-37.3,
0.498,-70.797,-37.2,
0.5,-70.7781,-34.3,
0.502,-70.753,-32.3,
0.504,-70.7414,-31.4,
0.506,-70.742,-31.7,
0.508,-70.7506,-32.7,
0.51,-70.7518,-33.4,
0.512,-70.7524,-33.7,
0.514,-70.7573,-33.9,
0.516,-70.7524,-33.9,
0.518,-70.764,-33.9,
0.52,-70.7445,-33.6,
0.522,-70.7384,-32.8,
0.524,-70.7347,-31.9,
0.526,-70.7268,-31.1,
0.528,-70.7134,-30,
0.53,-70.6877,-28.1,
0.532,-70.6535,-25.7,
0.534,-70.6023,-22.9,
0.536,-70.5492,-19.7,
0.538,-70.4869,-16.7,
0.54,-70.4118,-14.1,
0.542,-70.3252,-11.4,
0.544,-70.2239,-9.8,
0.546,-70.0957,-9.8,
0.548,-69.9364,-9.4,
0.55,-69.735,-8.7,
0.552,-69.4865,-8.1,
0.554,-69.1985,-7.4,
0.556,-68.8615,-6.8,
0.558,-68.4782,-5.9,
0.56,-68.0504,-5,
0.562,-67.5798,-4,
0.564,-67.0659,-3.3,
0.566,-66.5056,-2.3,
0.568,-65.9233,-1.6,
0.57,-65.3349,-2.5,
0.572,-64.7423,-1.9,
0.574,-64.1673,-1,
0.576,-63.6119,-0.2,
0.578,-63.0913,0.2,
0.58,-62.603,-0.3,
0.582,-62.1477,-0.2,
0.584,-61.7271,-0.4,
0.586,-61.3487,-0.3,
0.588,-61.0014,-0.2,
0.59,-60.6883,-0.2,
0.592,-60.4131,0,
0.594,-60.1622,0,
0.596,-59.9431,0,
0.598,-59.7429,0,
0.6,-59.5683,0,
0.602,-59.4103,0,
0.604,-59.2754,0.1,
0.606,-59.1539,0,
0.608,-59.0501,0,
0.61,-58.961,-0.1,
0.612,-58.8902,0,
0.614,-58.839,0,
0.616,-58.8048,0,
0.618,-58.7889,0,
0.62,-58.7889,0.1,
0.622,-58.7981,0.4,
0.624,-58.8115,0.3,
0.626,-58.8396,0.2,
0.628,-58.8799,0,
0.63,-58.9348,0,
0.632,-59.0178,0,
0.634,-59.1155,0,
0.636,-59.2351,-0.1,
0.638,-59.3755,-0.1,
0.64,-59.5415,-0.2,
0.642,-59.7344,-0.2,
0.644,-59.9541,-0.2,
0.646,-60.197,-0.1,
0.648,-60.471,-0.1,
0.65,-60.7713,-0.2,
0.652,-61.1015,-0.1,
0.654,-61.4543,0,
0.656,-61.826,0,
0.658,-62.2282,0,
0.66,-62.6469,0,
0.662,-63.0888,-1.2,
0.664,-63.5448,-0.6,
0.666,-64.0025,-1,
0.668,-64.475,-0.6,
0.67,-64.9547,-2.2,
0.672,-65.443,-2.5,
0.674,-65.9136,-2.2,
0.676,-66.3841,-3.5,
0.678,-66.837,-4.4,
0.68,-67.2661,-5.4,
0.682,-67.6714,-6.4,
0.684,-68.0602,-7.4,
0.686,-68.4349,-8.3,
0.688,-68.7859,-9.2,
0.69,-69.1197,-10,
0.692,-69.4341,-10.7,
0.694,-69.7228,-11.5,
0.696,-69.9931,-12.3,
0.698,-70.2446,-13.2,
0.7,-70.468,-21.6,
0.702,-70.6474,-29.9,
0.704,-70.7567,-35.6,
0.706,-70.7988,-38,
0.708,-70.7945,-35.8,
0.71,-70.7713,-33.5,
0.712,-70.7518,-31.8,
0.714,-70.7427,-31.4,
0.716,-70.7445,-31.9,
0.718,-70.7536,-33,
0.72,-70.7555,-33.5,
0.722,-70.7579,-33.7,
0.724,-70.7573,-33.8,
0.726,-70.7524,-33.9,
0.728,-70.7463,-34,
0.73,-70.7427,-33.4,
0.732,-70.7378,-32.5,
0.734,-70.7335,-31.6,
0.736,-70.7219,-30.7,
0.738,-70.703,-29.3,
0.74,-70.6749,-27.2,
0.742,-70.6334,-24.6,
0.744,-70.5858,-21.5,
0.746,-70.5248,-18.4,
0.748,-70.4533,-15.5,
0.75,-70.3752,-12.9,
0.752,-70.2837,-10.4,
0.754,-70.1756,-10.4,
0.756,-70.0353,-9.6,
0.758,-69.854,-9.1,
0.76,-69.6336,-8.4,
0.762,-69.3681,-7.8,
0.764,-69.0556,-7.2,
0.766,-68.6998,-6.4,
0.768,-68.2958,-5.5,
0.77,-67.8502,-4.6,
0.772,-67.3595,-3.7,
0.774,-66.826,-2.8,
0.776,-66.2511,-2.1,
0.778,-65.6749,-2.8,
0.78,-65.07,-2.2,
0.782,-64.4841,-1.3,
0.784,-63.9201,-0.8,
0.786,-63.3775,-0.1,
0.788,-62.8685,0,
0.79,-62.3961,-0.3,
0.792,-61.9597,-0.5,
0.794,-61.5624,-0.5,
0.796,-61.1925,-0.3,
0.798,-60.8641,-0.2,
0.8,-60.5669,-0.1,
0.802,-60.305,0,
0.804,-60.0694,0,
0.806,-59.8558,0,
0.808,-59.6672,0,
0.81,-59.5024,0,
0.812,-59.3474,0,
0.814,-59.2198,0,
0.816,-59.1039,0,
0.818,-59.0062,-0.1,
0.82,-58.9275,0,
0.822,-58.8652,0,
0.824,-58.8207,-0.1,
0.826,-58.7956,0,
0.828,-58.7914,0.1,
0.83,-58.7932,0.3,
0.832,-58.8054,0.3,
0.834,-58.8249,0.2,
0.836,-58.8561,0,
0.838,-58.9043,0,
0.84,-58.9696,0,
0.842,-59.0563,0,
0.844,-59.1649,0,
0.846,-59.2906,-0.1,
0.848,-59.445,-0.2,
0.85,-59.6214,-0.2,
0.852,-59.8241,-0.2,
0.854,-60.0517,-0.2,
0.856,-60.313,-0.2,
0.858,-60.5974,-0.2,
0.86,-60.9087,-0.2,
0.862,-61.2492,0,
0.864,-61.6148,-0.1,
0.866,-61.9981,0,
0.868,-62.4132,0,
0.87,-62.8429,0,
0.872,-63.2896,-1,
0.874,-63.7474,-2.9,
0.876,-64.2094,-0.6,
0.878,-64.6825,-1,
0.88,-65.1665,-2.6,
0.882,-65.6377,-3.1,
0.884,-66.1284,-2.9,
0.886,-66.5917,-3.9,
0.888,-67.0323,-4.9,
0.89,-67.4504,-5.9,
0.892,-67.8502,-6.8,
0.894,-68.2298,-7.7,
0.896,-68.5912,-8.7,
0.898,-68.9348,-9.5,
0.9,-69.2583,-10.5,
0.902,-69.558,-11.1,
0.904,-69.8442,-11.9,
0.906,-70.103,-12.7,
0.908,-70.3398,-15.1,
0.91,-70.5516,-25.2,
0.912,-70.6999,-32.5,
0.914,-70.7835,-37.2,
0.916,-70.8049,-37.9,
0.918,-70.7909,-35.1,
0.92,-70.7646,-32.7,
0.922,-70.7451,-31.5,
0.924,-70.7494,-31.4,
0.926,-70.7518,-32.5,
0.928,-70.7567,-33.3,
0.93,-70.7597,-33.7,
0.932,-70.7585,-33.9,
0.934,-70.7579,-33.9,
0.936,-70.7585,-33.9,
0.938,-70.7512,-34.1,
0.94,-70.7439,-33.1,
0.942,-70.7359,-32.2,
0.944,-70.7268,-31.2,
0.946,-70.7152,-30.2,
0.948,-70.6926,-28.5,
0.95,-70.6627,-26.2,
0.952,-70.6169,-23.2,
0.954,-70.5589,-20.1,
0.956,-70.493,-17,
0.958,-70.4186,-14.3,
0.96,-70.3386,-11.6,
0.962,-70.2403,-9.8,
0.964,-70.1164,-10,
0.966,-69.9608,-9.5,
0.968,-69.7643,-8.9,
0.97,-69.5201,-8.3,
0.972,-69.2369,-7.5,
0.974,-68.9098,-6.9,
0.976,-68.5295,-6.1,
0.978,-68.1072,-5.2,
0.98,-67.6427,-4.2,
0.982,-67.1312,-3.3,
0.984,-66.5813,-2.5,
0.986,-65.9862,-1.8,
0.988,-65.4125,-2.5,
0.99,-64.8143,-2,
0.992,-64.2375,-1.2,
0.994,-63.6845,-0.3,
0.996,-63.1542,0,
0.998,-62.6634,-0.3,
1,-62.202,-0.3,
1.002,-61.7857,-0.5,
1.004,-61.4018,-0.3,
1.006,-61.0497,-0.3,
1.008,-60.7311,-0.2,
1.01,-60.4521,-0.1,
1.012,-60.197,0,
1.014,-59.9736,0,
1.016,-59.771,0,
1.018,-59.5921,0,
1.02,-59.4322,0,
1.022,-59.2888,0.1,
1.024,-59.1667,0,
1.026,-59.0587,0,
1.028,-58.9671,-0.1,
1.03,-58.8969,-0.1,
1.032,-58.842,-0.1,
1.034,-58.8091,-0.1,
1.036,-58.7853,-0.1,
1.038,-58.7938,0,
1.04,-58.7993,0.3,
1.042,-58.8158,0.2,
1.044,-58.8396,0.1,
1.046,-58.8792,0,
1.048,-58.9311,0,
1.05,-59.0044,-0.1,
1.052,-59.0953,0,
1.054,-59.2131,-0.1,
1.056,-59.3535,-0.2,
1.058,-59.5171,-0.2,
1.06,-59.7051,-0.2,
1.062,-59.9199,-0.2,
1.064,-60.1616,-0.2,
1.066,-60.4265,-0.3,
1.068,-60.7262,-0.2,
1.07,-61.0521,-0.1,
1.072,-61.4031,0,
1.074,-61.779,0,
1.076,-62.1794,0,
1.078,-62.5987,0,
1.08,-63.0315,-0.8,
1.082,-63.4831,-0.7,
1.084,-63.9494,-1.3,
1.086,-64.4151,-0.5,
1.088,-64.8906,-1.8,
1.09,-65.3819,-2.3,
1.092,-65.8574,-2,
1.094,-66.3323,-3.4,
1.096,-66.7827,-4.5,
1.098,-67.2142,-5.4,
1.1,-67.625,-6.3,
1.102,-68.0138,-7.3,
1.104,-68.3879,-8.1,
1.106,-68.7413,-9.1,
1.108,-69.077,-9.9,
1.11,-69.3919,-10.7,
1.112,-69.6825,-11.5,
1.114,-69.9541,-12.3,
1.116,-70.2086,-13.1,
1.118,-70.4363,-20.1,
1.12,-70.6242,-28.8,
1.122,-70.7469,-35,
1.124,-70.8,-38.1,
1.126,-70.8025,-36.8,
1.128,-70.7762,-34,
1.13,-70.7573,-32,
1.132,-70.7457,-31.4,
1.134,-70.7451,-31.8,
1.136,-70.7536,-32.8,
1.138,-70.7591,-33.5,
1.14,-70.7585,-33.8,
1.142,-70.7616,-33.9,
1.144,-70.7555,-33.9,
1.146,-70.7469,-34.4,
1.148,-70.7488,-33.5,
1.15,-70.7396,-32.7,
1.152,-70.7353,-31.8,
1.154,-70.725,-30.9,
1.156,-70.7066,-29.6,
1.158,-70.6828,-27.5,
1.16,-70.6468,-25,
1.162,-70.5949,-21.9,
1.164,-70.5321,-18.8,
1.166,-70.4674,-15.9,
1.168,-70.3893,-13.2,
1.17,-70.2965,-10.5,
1.172,-70.1946,-10.4,
1.174,-70.0548,-9.8,
1.176,-69.8821,-9.2,
1.178,-69.6642,-8.5,
1.18,-69.4035,-8,
1.182,-69.0996,-7.3,
1.184,-68.7468,-6.5,
1.186,-68.3495,-5.7,
1.188,-67.9082,-4.8,
1.19,-67.423,-3.9,
1.192,-66.8944,-3.1,
1.194,-66.3255,-2.2,
1.196,-65.7542,-1.8,
1.198,-65.1506,-2.5,
1.2,-64.5616,-1.6,
1.202,-63.9934,-0.9,
1.204,-63.4453,-0.1,
1.206,-62.9308,0,
1.208,-62.4559,-0.2,
1.21,-62.0146,-0.4,
1.212,-61.6124,-0.4,
1.214,-61.2456,-0.3,
1.216,-60.9062,-0.3,
1.218,-60.6065,-0.2,
1.22,-60.3398,-0.1,
1.222,-60.0975,0,
1.224,-59.8857,0,
1.226,-59.6947,0,
1.228,-59.5213,0,
1.23,-59.3718,0,
1.232,-59.2387,0,
1.234,-59.1161,-0.1,
1.236,-59.0154,-0.1,
1.238,-58.9324,-0.1,
1.24,-58.8725,-0.1,
1.242,-58.8274,-0.1,
1.244,-58.7993,-0.1,
1.246,-58.7883,0.1,
1.248,-58.795,0.3,
1.25,-58.8036,0.2,
1.252,-58.8225,0.2,
1.254,-58.8536,0.1,
1.256,-58.8988,0,
1.258,-58.9592,0,
1.26,-59.0434,-0.1,
1.262,-59.1435,-0.1,
1.264,-59.2699,-0.1,
1.266,-59.4225,-0.2,
1.268,-59.5952,-0.2,
1.27,-59.7929,-0.3,
1.272,-60.02,-0.2,
1.274,-60.2733,-0.2,
1.276,-60.5559,-0.2,
1.278,-60.8672,-0.2,
1.28,-61.2053,-0.1,
1.282,-61.5672,0,
1.284,-61.9499,0,
1.286,-62.3576,0,
1.288,-62.7904,0,
1.29,-63.2335,-1,
1.292,-63.6907,-2.5,
1.294,-64.1521,-0.7,
1.296,-64.63,-0.9,
1.298,-65.1073,-2.8,
1.3,-65.5797,-3.1,
1.302,-66.0704,-2.9,
1.304,-66.5337,-3.8,
1.306,-66.9798,-4.7,
1.308,-67.3967,-5.8,
1.31,-67.802,-6.7,
1.312,-68.1841,-7.7,
1.314,-68.5466,-8.7,
1.316,-68.8945,-9.5,
1.318,-69.2217,-10.4,
1.32,-69.5311,-11.1,
1.322,-69.8106,-12,
1.324,-70.0719,-12.7,
1.326,-70.3203,-14.3,
1.328,-70.5309,-24.3,
1.33,-70.6938,-31.9,
1.332,-70.7781,-37,
1.334,-70.8074,-38,
1.336,-70.7933,-35.4,
1.338,-70.7701,-32.9,
1.34,-70.7457,-31.6,
1.342,-70.7445,-31.4,
1.344,-70.7506,-32.4,
1.346,-70.7542,-33.3,
1.348,-70.7604,-33.6,
1.35,-70.7579,-33.8,
1.352,-70.7567,-34,
1.354,-70.7542,-34,
1.356,-70.7518,-33.7,
1.358,-70.7445,-33.2,
1.36,-70.7396,-32.4,
1.362,-70.7341,-31.5,
1.364,-70.7225,-30.5,
1.366,-70.703,-28.9,
1.368,-70.6725,-26.7,
1.37,-70.6303,-23.9,
1.372,-70.5711,-20.7,
1.374,-70.5083,-17.6,
1.376,-70.4356,-14.7,
1.378,-70.3545,-12,
1.38,-70.2593,-9.9,
1.382,-70.1421,-10.3,
1.384,-69.9852,-9.7,
1.386,-69.7948,-9.1,
1.388,-69.5604,-8.3,
1.39,-69.2796,-7.7,
1.392,-68.9525,-7.1,
1.394,-68.5814,-6.1,
1.396,-68.1645,-5.2,
1.398,-67.7055,-4.4,
1.4,-67.202,-3.5,
1.402,-66.6545,-2.8,
1.404,-66.0704,-1.9,
1.406,-65.4845,-3,
1.408,-64.8906,-2,
1.41,-64.3089,-1.3,
1.412,-63.7517,-0.5,
1.414,-63.2195,0,
1.416,-62.7202,-0.3,
1.418,-62.2606,-0.2,
1.42,-61.8364,-0.4,
1.422,-61.4482,-0.4,
1.424,-61.093,-0.3,
1.426,-60.7738,-0.3,
1.428,-60.4875,-0.1,
1.43,-60.2293,0,
1.432,-60.0029,0,
1.434,-59.796,0,
1.436,-59.6135,0,
1.438,-59.4511,0,
1.44,-59.3077,0,
1.442,-59.1802,-0.1,
1.444,-59.074,-0.1,
1.446,-58.9781,-0.1,
1.448,-58.9055,-0.1,
1.45,-58.8493,-0.1,
1.452,-58.8139,-0.1,
1.454,-58.7962,-0.1,
1.456,-58.7932,0,
1.458,-58.8017,0.3,
1.46,-58.8146,0.2,
1.462,-58.8365,0.1,
1.464,-58.875,0,
1.466,-58.9269,0,
1.468,-58.997,-0.1,
1.47,-59.0886,-0.1,
1.472,-59.2046,-0.1,
1.474,-59.3401,-0.2,
1.476,-59.4981,-0.2,
1.478,-59.6794,-0.3,
1.48,-59.89,-0.3,
1.482,-60.1268,-0.2,
1.484,-60.3978,-0.3,
1.486,-60.6902,-0.2,
1.488,-61.0155,-0.2,
1.49,-61.3561,-0.1,
1.492,-61.7302,-0.1,
1.494,-62.1245,-0.1,
1.496,-62.5414,-0.1,
1.498,-62.982,-0.3,
1.5,-63.4319,-0.8,
1.502,-63.8921,-2,
1.504,-64.3596,-0.5,
1.506,-64.8357,-1.6,
1.508,-65.3252,-2.4,
1.51,-65.797,-2.3,
1.512,-66.2767,-3.3,
1.514,-66.7339,-4.4,
1.516,-67.169,-5.4,
1.518,-67.5798,-6.2,
1.52,-67.9759,-7.2,
1.522,-68.3495,-8.1,
1.524,-68.7071,-9,
1.526,-69.0434,-9.9,
1.528,-69.3633,-10.6,
1.53,-69.6581,-11.5,
1.532,-69.9327,-12.3,
1.534,-70.1872,-13.1,
1.536,-70.421,-19.2,
1.538,-70.6139,-28.1,
1.54,-70.7378,-34.7,
1.542,-70.8031,-38.1,
1.544,-70.8074,-37.4,
1.546,-70.7854,-34.2,
1.548,-70.761,-32.2,
1.55,-70.753,-31.5,
1.552,-70.753,-31.8,
1.554,-70.7573,-32.9,
1.556,-70.7597,-33.7,
1.558,-70.7646,-34,
1.56,-70.7622,-34.1,
1.562,-70.7604,-34.2,
1.564,-70.7561,-34.4,
1.566,-70.7542,-33.5,
1.568,-70.7469,-32.8,
1.57,-70.7414,-32,
1.572,-70.7286,-31.2,
1.574,-70.717,-30,
1.576,-70.6926,-28,
1.578,-70.6499,-25.5,
1.58,-70.6035,-22.4,
1.582,-70.5431,-19.2,
1.584,-70.4778,-16.2,
1.586,-70.3996,-13.5,
1.588,-70.3124,-10.8,
1.59,-70.2086,-10.3,
1.592,-70.0755,-9.8,
1.594,-69.9059,-9.3,
1.596,-69.6983,-8.6,
1.598,-69.442,-8.1,
1.6,-69.1417,-7.4,
1.602,-68.7975,-6.6,
1.604,-68.4032,-5.9,
1.606,-67.9692,-4.9,
1.608,-67.4883,-4.1,
1.61,-66.9664,-3.3,
1.612,-66.4006,-2.3,
1.614,-65.833,-1.5,
1.616,-65.2232,-2.7,
1.618,-64.6343,-1.9,
1.62,-64.0624,-1,
1.622,-63.5149,-0.2,
1.624,-62.9979,0,
1.626,-62.5182,-0.3,
1.628,-62.0683,-0.4,
1.63,-61.6643,-0.4,
1.632,-61.284,-0.4,
1.634,-60.9502,-0.4,
1.636,-60.6456,-0.2,
1.638,-60.3728,-0.2,
1.64,-60.1317,0,
1.642,-59.912,0,
1.644,-59.7191,0,
1.646,-59.5433,0,
1.648,-59.3919,0,
1.65,-59.2552,0,
1.652,-59.135,0,
1.654,-59.0331,0,
1.656,-58.9476,-0.1,
1.658,-58.8817,-0.1,
1.66,-58.8353,-0.1,
1.662,-58.8048,-0.1,
1.664,-58.7944,0,
1.666,-58.7956,0.3,
1.668,-58.8066,0.2,
1.67,-58.8231,0.1,
1.672,-58.853,0,
1.674,-58.8945,0,
1.676,-58.9549,-0.1,
1.678,-59.0349,-0.1,
1.68,-59.1356,-0.1,
1.682,-59.2601,-0.2,
1.684,-59.4054,-0.3,
1.686,-59.5757,-0.2,
1.688,-59.7679,-0.2,
1.69,-59.987,-0.3,
1.692,-60.2416,-0.3,
1.694,-60.5199,-0.3,
1.696,-60.8275,-0.3,
1.698,-61.1565,-0.2,
1.7,-61.5129,-0.1,
1.702,-61.8956,0,
1.704,-62.3088,0,
1.706,-62.7318,-0.1,
1.708,-63.1755,-1.1,
1.71,-63.6339,-1.7,
1.712,-64.0941,-0.7,
1.714,-64.5628,-0.7,
1.716,-65.0481,-2.7,
1.718,-65.5437,-2.8,
1.72,-66.0094,-2.8,
1.722,-66.4757,-3.8,
1.724,-66.9255,-4.7,
1.726,-67.3485,-5.7,
1.728,-67.7532,-6.7,
1.73,-68.1377,-7.7,
1.732,-68.5057,-8.6,
1.734,-68.8548,-9.4,
1.736,-69.1808,-10.2,
1.738,-69.4878,-11.1,
1.74,-69.7746,-11.9,
1.742,-70.0426,-12.6,
1.744,-70.2886,-13.8,
1.746,-70.5095,-23.2,
1.748,-70.6786,-31.1,
1.75,-70.7768,-36.5,
1.752,-70.8092,-38.3,
1.754,-70.7964,-35.8,
1.756,-70.7738,-33.4,
1.758,-70.7555,-31.9,
1.76,-70.7512,-31.6,
1.762,-70.7567,-32.3,
1.764,-70.7579,-33.3,
1.766,-70.7604,-33.8,
1.768,-70.764,-34,
1.77,-70.7591,-34.1,
1.772,-70.7604,-34.1,
1.774,-70.7524,-33.1,
1.776,-70.7506,-33.1,
1.778,-70.7433,-32.5,
1.78,-70.7365,-31.7,
1.782,-70.728,-30.8,
1.784,-70.7036,-29.2,
1.786,-70.6773,-27,
1.788,-70.6322,-24.2,
1.79,-70.5785,-21.1,
1.792,-70.518,-17.9,
1.794,-70.4466,-15,
1.796,-70.3648,-12.3,
1.798,-70.269,-10,
1.8,-70.1573,-10.5,
1.802,-70.0108,-9.7,
1.804,-69.8216,-9.1,
1.806,-69.5934,-8.4,
1.808,-69.3187,-7.8,
1.81,-68.9989,-7.2,
1.812,-68.6327,-6.3,
1.814,-68.2213,-5.4,
1.816,-67.766,-4.6,
1.818,-67.2673,-3.7,
1.82,-66.7259,-2.9,
1.822,-66.1424,-2,
1.824,-65.5608,-3.7,
1.826,-64.9608,-2.1,
1.828,-64.3791,-1.3,
1.83,-63.8182,-0.6,
1.832,-63.2823,0,
1.834,-62.7788,-0.3,
