Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
0.306,-70.7573,-34.1,
0.308,-70.7512,-34.1,
0.31,-70.7488,-33.2,
0.312,-70.7427,-33,
0.314,-70.7372,-32.3,
0.316,-70.7292,-31.5,
0.318,-70.7158,-30.6,
0.32,-70.6987,-29.2,
0.322,-70.6688,-27,
0.324,-70.6291,-24.3,
0.326,-70.5742,-21.3,
0.328,-70.5144,-18.2,
0.33,-70.4393,-15.2,
0.332,-70.3575,-12.5,
0.334,-70.2654,-10.1,
0.336,-70.1512,-10.4,
0.338,-70.006,-9.6,
0.34,-69.821,-8.9,
0.342,-69.5928,-8.3,
0.344,-69.3199,-7.7,
0.346,-69.0056,-7,
0.348,-68.643,-6.2,
0.35,-68.2347,-5.2,
0.352,-67.7861,-4.3,
0.354,-67.2948,-3.5,
0.356,-66.7589,-2.7,
0.358,-66.1803,-1.9,
0.36,-65.6065,-3.4,
0.362,-65.009,-1.9,
0.364,-64.4261,-1.1,
0.366,-63.8652,-0.4,
0.368,-63.3238,0.1,
0.37,-62.8209,0,
0.372,-62.3491,-0.1,
0.374,-61.9151,-0.3,
0.376,-61.516,-0.4,
0.378,-61.1589,-0.3,
0.38,-60.8385,-0.2,
0.382,-60.5559,0,
0.384,-60.302,0,
0.386,-60.0725,0.1,
0.388,-59.868,0.2,
0.39,-59.6806,0.3,
0.392,-59.5165,0.3,
0.394,-59.3681,0.3,
0.396,-59.2345,0.3,
0.398,-59.1155,0.2,
0.4,-59.0141,0.2,
0.402,-58.9311,0,
0.404,-58.8634,0,
0.406,-58.8146,0,
0.408,-58.7865,0,
0.41,-58.7755,0,
0.412,-58.7785,0.3,
0.414,-58.7901,0.4,
0.416,-58.8121,0.2,
0.418,-58.8451,0.1,
0.42,-58.8957,0,
0.422,-58.9647,0,
0.424,-59.0569,0,
0.426,-59.1679,0,
0.428,-59.3004,-0.1,
0.43,-59.4566,-0.1,
0.432,-59.6385,0,
0.434,-59.843,-0.2,
0.436,-60.0768,-0.1,
0.438,-60.3386,-0.1,
0.44,-60.6285,0,
0.442,-60.9374,0,
0.444,-61.2779,0,
0.446,-61.6405,0,
0.448,-62.0317,0,
0.45,-62.4443,0,
0.452,-62.8789,0,
0.454,-63.3269,-0.9,
0.456,-63.7901,-3.1,
0.458,-64.2522,-0.7,
0.46,-64.7276,-1,
0.462,-65.2147,-2.3,
0.464,-65.6847,-3,
0.466,-66.1723,-2.9,
0.468,-66.6332,-4,
0.47,-67.0738,-5.1,
0.472,-67.4938,-5.9,
0.474,-67.8905,-6.8,
0.476,-68.2726,-7.7,
0.478,-68.6351,-8.6,
0.48,-68.9775,-9.5,
0.482,-69.3004,-10.3,
0.484,-69.6019,-11.1,
0.486,-69.8784,-11.9,
0.488,-70.1378,-12.8,
0.49,-70.3777,-17.3,
0.492,-70.576,-26.8,
0.494,-70.7134,-33.5,
0.496,-70.7848,-37.4,
0.498,-70.7951,-37.4,
0.5,-70.7781,-34.5,
0.502,-70.7579,-32.5,
0.504,-70.7494,-31.8,
0.506,-70.7488,-32,
0.508,-70.7542,-33,
0.51,-70.7573,-33.8,
0.512,-70.7604,-34.1,
0.514,-70.7628,-34.2,
0.516,-70.7591,-34.3,
0.518,-70.7689,-34.2,
0.52,-70.753,-34,
0.522,-70.7451,-33.1,
0.524,-70.739,-32.2,
0.526,-70.7274,-31.4,
0.528,-70.7164,-30.2,
0.53,-70.6908,-28.4,
0.532,-70.6578,-26,
0.534,-70.6139,-23.1,
0.536,-70.5547,-19.9,
0.538,-70.4875,-16.9,
0.54,-70.4143,-14.2,
0.542,-70.3319,-11.4,
0.544,-70.2269,-9.8,
0.546,-70.0987,-9.9,
0.548,-69.9358,-9.4,
0.55,-69.7325,-8.7,
0.552,-69.4853,-8.1,
0.554,-69.1954,-7.4,
0.556,-68.8579,-6.6,
0.558,-68.4715,-6,
0.56,-68.0455,-5.1,
0.562,-67.5743,-4.1,
0.564,-67.0598,-3.2,
0.566,-66.5038,-2.4,
0.568,-65.9215,-1.5,
0.57,-65.3349,-2.5,
0.572,-64.7453,-2,
0.574,-64.1698,-1,
0.576,-63.6174,-0.3,
0.578,-63.0956,0.2,
0.58,-62.6061,-0.2,
0.582,-62.1507,-0.2,
0.584,-61.7339,-0.4,
0.586,-61.353,-0.3,
0.588,-61.0063,-0.2,
0.59,-60.6981,-0.1,
0.592,-60.4179,-0.1,
0.594,-60.1689,0,
0.596,-59.9468,0,
0.598,-59.7478,0,
0.6,-59.5708,0.1,
0.602,-59.417,0.1,
0.604,-59.2772,0,
0.606,-59.1557,0,
0.608,-59.0526,0,
0.61,-58.961,0,
0.612,-58.8939,0,
0.614,-58.8371,0,
0.616,-58.8048,0,
0.618,-58.7785,0,
0.62,-58.7822,0.1,
0.622,-58.7895,0.3,
0.624,-58.8066,0.2,
0.626,-58.8329,0.1,
0.628,-58.8713,0,
0.63,-58.9275,0,
0.632,-59.0062,0,
0.634,-59.1045,0,
0.636,-59.2235,-0.1,
0.638,-59.3694,-0.1,
0.64,-59.5378,-0.2,
0.642,-59.7319,-0.2,
0.644,-59.9498,-0.2,
0.646,-60.1946,-0.2,
0.648,-60.4717,-0.1,
0.65,-60.7732,-0.1,
0.652,-61.1009,-0.1,
0.654,-61.4562,0,
0.656,-61.8334,0,
0.658,-62.2313,0,
0.66,-62.6531,0,
0.662,-63.0998,-1.2,
0.664,-63.546,-0.6,
0.666,-64.0062,-1,
0.668,-64.4743,-0.7,
0.67,-64.9498,-2.3,
0.672,-65.4399,-2.6,
0.674,-65.9123,-2.2,
0.676,-66.3811,-3.5,
0.678,-66.8321,-4.5,
0.68,-67.2582,-5.4,
0.682,-67.6659,-6.4,
0.684,-68.0559,-7.3,
0.686,-68.4276,-8.3,
0.688,-68.7792,-9.1,
0.69,-69.1148,-9.8,
0.692,-69.4304,-10.7,
0.694,-69.7197,-11.6,
0.696,-69.9913,-12.3,
0.698,-70.2422,-13.2,
0.7,-70.4692,-21.5,
0.702,-70.6474,-29.9,
0.704,-70.7567,-35.8,
0.706,-70.8061,-38.2,
0.708,-70.8,-36.1,
0.71,-70.7713,-33.8,
0.712,-70.7567,-32,
0.714,-70.7512,-31.6,
0.716,-70.7567,-32.3,
0.718,-70.761,-33.3,
0.72,-70.7622,-33.9,
0.722,-70.7597,-34.1,
0.724,-70.7579,-34.3,
0.726,-70.761,-34.2,
0.728,-70.7506,-34.3,
0.73,-70.7549,-33.6,
0.732,-70.7445,-32.7,
0.734,-70.7353,-31.8,
0.736,-70.7262,-30.9,
0.738,-70.7121,-29.6,
0.74,-70.6804,-27.6,
0.742,-70.6413,-24.9,
0.744,-70.5907,-21.8,
0.746,-70.5284,-18.7,
0.748,-70.4601,-15.7,
0.75,-70.3789,-12.9,
0.752,-70.2886,-10.4,
0.754,-70.1793,-10.4,
0.756,-70.0353,-9.6,
0.758,-69.8515,-9.1,
0.76,-69.6312,-8.5,
0.762,-69.3657,-7.8,
0.764,-69.0532,-7.2,
0.766,-68.6925,-6.4,
0.768,-68.2896,-5.4,
0.77,-67.8471,-4.6,
0.772,-67.3564,-3.7,
0.774,-66.826,-2.9,
0.776,-66.2499,-2,
0.778,-65.6767,-2.8,
0.78,-65.0755,-2.1,
0.782,-64.4878,-1.4,
0.784,-63.9269,-0.7,
0.786,-63.3818,0,
0.788,-62.8758,-0.1,
0.79,-62.3985,-0.2,
0.792,-61.9621,-0.5,
0.794,-61.5648,-0.4,
0.796,-61.2022,-0.4,
0.798,-60.88,-0.3,
0.8,-60.5913,-0.2,
0.802,-60.3349,0,
0.804,-60.1,0,
0.806,-59.893,0,
0.808,-59.7063,0,
0.81,-59.5409,0,
0.812,-59.3871,0,
0.814,-59.254,0,
0.816,-59.135,0,
0.818,-59.0306,0,
0.82,-58.9452,-0.1,
0.822,-58.878,0,
0.824,-58.8268,0,
0.826,-58.7956,-0.1,
0.828,-58.784,0,
0.83,-58.7834,0.1,
0.832,-58.7926,0.2,
0.834,-58.8127,0.2,
0.836,-58.8414,0,
0.838,-58.8927,0,
0.84,-58.9555,0,
0.842,-59.0386,0,
0.844,-59.1484,-0.1,
0.846,-59.2778,-0.2,
0.848,-59.4328,-0.2,
0.85,-59.608,-0.2,
0.852,-59.8125,-0.2,
0.854,-60.0462,-0.3,
0.856,-60.3063,-0.2,
0.858,-60.5931,-0.1,
0.86,-60.905,-0.1,
0.862,-61.248,-0.1,
0.864,-61.6087,0,
0.866,-62,0,
0.868,-62.4089,0,
0.87,-62.8368,0,
0.872,-63.2866,-1,
0.874,-63.7419,-3,
0.876,-64.204,-0.7,
0.878,-64.6758,-1,
0.88,-65.1634,-2.5,
0.882,-65.631,-3.1,
0.884,-66.1199,-2.9,
0.886,-66.5825,-3.9,
0.888,-67.025,-5,
0.89,-67.4449,-5.9,
0.892,-67.8429,-6.8,
0.894,-68.2237,-7.7,
0.896,-68.5863,-8.6,
0.898,-68.9336,-9.5,
0.9,-69.2534,-10.3,
0.902,-69.5561,-11.2,
0.904,-69.8412,-12,
0.906,-70.1018,-12.7,
0.908,-70.3398,-15.1,
0.91,-70.5467,-25.3,
0.912,-70.6999,-32.5,
0.914,-70.7909,-37.3,
0.916,-70.8098,-38.1,
0.918,-70.7933,-35.4,
0.92,-70.7665,-32.9,
0.922,-70.7512,-31.8,
0.924,-70.7494,-31.6,
0.926,-70.7561,-32.6,
0.928,-70.7597,-33.6,
0.93,-70.7616,-33.9,
0.932,-70.7616,-34.2,
0.934,-70.7616,-34.3,
0.936,-70.761,-34.2,
0.938,-70.7518,-34.4,
0.94,-70.7463,-33.3,
0.942,-70.7402,-32.3,
0.944,-70.7335,-31.6,
0.946,-70.7195,-30.4,
0.948,-70.6987,-28.8,
0.95,-70.6676,-26.4,
0.952,-70.62,-23.6,
0.954,-70.5638,-20.4,
0.956,-70.5028,-17.3,
0.958,-70.4247,-14.4,
0.96,-70.3435,-11.6,
0.962,-70.2434,-9.8,
0.964,-70.1195,-10.1,
0.966,-69.9596,-9.5,
0.968,-69.7618,-8.9,
0.97,-69.5171,-8.3,
0.972,-69.2351,-7.6,
0.974,-68.9024,-6.8,
0.976,-68.5252,-6.2,
0.978,-68.1011,-5.2,
0.98,-67.6354,-4.2,
0.982,-67.13,-3.4,
0.984,-66.5776,-2.6,
0.986,-65.9844,-1.7,
0.988,-65.4106,-2.6,
0.99,-64.8149,-2,
0.992,-64.2381,-1.2,
0.994,-63.6833,-0.4,
0.996,-63.1566,0.1,
0.998,-62.6634,-0.4,
1,-62.2081,-0.2,
1.002,-61.7906,-0.5,
1.004,-61.4037,-0.4,
1.006,-61.0643,-0.4,
1.008,-60.7585,-0.3,
1.01,-60.4881,-0.2,
1.012,-60.2495,0,
1.014,-60.0328,0,
1.016,-59.832,0,
1.018,-59.6556,0,
1.02,-59.4945,0,
1.022,-59.3504,0,
1.024,-59.2217,0,
1.026,-59.1051,0,
1.028,-59.0068,-0.1,
1.03,-58.9232,0,
1.032,-58.8622,-0.1,
1.034,-58.817,0,
1.036,-58.7853,-0.1,
1.038,-58.7828,0,
1.04,-58.7859,0.3,
1.042,-58.8017,0.2,
1.044,-58.8268,0.1,
1.046,-58.8603,0,
1.048,-58.9177,0,
1.05,-58.9909,0,
1.052,-59.088,-0.1,
1.054,-59.2027,-0.2,
1.056,-59.3407,-0.2,
1.058,-59.5067,-0.3,
1.06,-59.699,-0.2,
1.062,-59.9114,-0.4,
1.064,-60.1567,-0.2,
1.066,-60.4271,-0.1,
1.068,-60.725,-0.1,
1.07,-61.0484,-0.1,
1.072,-61.3908,-0.1,
1.074,-61.7705,0,
1.076,-62.1605,0,
1.078,-62.581,0,
1.08,-63.018,-0.7,
1.082,-63.4728,-0.7,
1.084,-63.936,-1.5,
1.086,-64.4048,-0.5,
1.088,-64.8869,-1.8,
1.09,-65.3758,-2.5,
1.092,-65.8531,-2,
1.094,-66.3274,-3.4,
1.096,-66.7803,-4.5,
1.098,-67.2148,-5.5,
1.1,-67.6262,-6.2,
1.102,-68.0199,-7.2,
1.104,-68.3891,-8.2,
1.106,-68.7456,-9.1,
1.108,-69.0825,-9.8,
1.11,-69.3962,-10.7,
1.112,-69.6843,-11.5,
1.114,-69.9584,-12.3,
1.116,-70.2104,-13.1,
1.118,-70.4381,-20.2,
1.12,-70.6267,-28.8,
1.122,-70.7518,-35.1,
1.124,-70.8031,-38.2,
1.126,-70.8019,-37,
1.128,-70.7811,-34.2,
1.13,-70.7622,-32.2,
1.132,-70.753,-31.7,
1.134,-70.7555,-32.1,
1.136,-70.7597,-33.2,
1.138,-70.7622,-33.8,
1.14,-70.7646,-34.1,
1.142,-70.761,-34.1,
1.144,-70.7585,-34.2,
1.146,-70.753,-34.7,
1.148,-70.7524,-33.9,
1.15,-70.7488,-32.9,
1.152,-70.7408,-32,
1.154,-70.7292,-31.2,
1.156,-70.7134,-29.9,
1.158,-70.6859,-27.9,
1.16,-70.6468,-25.3,
1.162,-70.6004,-22.2,
1.164,-70.5425,-19,
1.166,-70.4747,-16,
1.168,-70.3929,-13.3,
1.17,-70.302,-10.6,
1.172,-70.1958,-10.4,
1.174,-70.053,-9.8,
1.176,-69.8796,-9.2,
1.178,-69.6623,-8.5,
1.18,-69.4011,-8,
1.182,-69.0959,-7.3,
1.184,-68.7425,-6.6,
1.186,-68.3403,-5.6,
1.188,-67.9027,-4.7,
1.19,-67.4187,-3.9,
1.192,-66.8919,-3.1,
1.194,-66.3231,-2.2,
1.196,-65.753,-1.9,
1.198,-65.1488,-2.4,
1.2,-64.5622,-1.7,
1.202,-63.9946,-1,
1.204,-63.4471,-0.2,
1.206,-62.9381,0,
1.208,-62.462,-0.2,
1.21,-62.0207,-0.5,
1.212,-61.6203,-0.4,
1.214,-61.2529,-0.4,
1.216,-60.9184,-0.4,
1.218,-60.6267,-0.3,
1.22,-60.3679,-0.1,
1.222,-60.1366,0,
1.224,-59.9291,0,
1.226,-59.7386,0,
1.228,-59.5702,0,
1.23,-59.417,0,
1.232,-59.2803,0,
1.234,-59.1557,-0.1,
1.236,-59.0514,-0.1,
1.238,-58.9598,-0.1,
1.24,-58.889,-0.1,
1.242,-58.8359,-0.1,
1.244,-58.8005,-0.1,
1.246,-58.7871,0.1,
1.248,-58.7871,0,
1.25,-58.7938,0.2,
1.252,-58.8133,0.1,
1.254,-58.8396,0.1,
1.256,-58.886,0,
1.258,-58.9494,0,
1.26,-59.0312,-0.1,
1.262,-59.1344,-0.1,
1.264,-59.2589,-0.2,
1.266,-59.4115,-0.3,
1.268,-59.5848,-0.2,
1.27,-59.7844,-0.2,
1.272,-60.0133,-0.3,
1.274,-60.2727,-0.2,
1.276,-60.5534,-0.2,
1.278,-60.8635,-0.2,
1.28,-61.1968,-0.1,
1.282,-61.5575,-0.1,
1.284,-61.9396,0,
1.286,-62.3473,0,
1.288,-62.7757,0,
1.29,-63.225,-1,
1.292,-63.6778,-2.3,
1.294,-64.1399,-0.7,
1.296,-64.6123,-0.9,
1.298,-65.1,-2.7,
1.3,-65.5718,-3,
1.302,-66.0552,-2.8,
1.304,-66.5239,-3.8,
1.306,-66.9713,-4.7,
1.308,-67.3943,-5.8,
1.31,-67.7971,-6.7,
1.312,-68.1798,-7.7,
1.314,-68.5472,-8.6,
1.316,-68.8927,-9.5,
1.318,-69.2204,-10.3,
1.32,-69.5238,-11.1,
1.322,-69.8064,-11.9,
1.324,-70.0713,-12.6,
1.326,-70.3087,-14.2,
1.328,-70.526,-24.2,
1.33,-70.6889,-31.9,
1.332,-70.7829,-37,
1.334,-70.8128,-38.3,
1.336,-70.7958,-35.6,
1.338,-70.7726,-33.1,
1.34,-70.7555,-31.8,
1.342,-70.75,-31.6,
1.344,-70.7561,-32.5,
1.346,-70.7628,-33.4,
1.348,-70.7622,-33.8,
1.35,-70.764,-34,
1.352,-70.7622,-34.1,
1.354,-70.7555,-34.2,
1.356,-70.7542,-33.8,
1.358,-70.7451,-33.3,
1.36,-70.7439,-32.5,
1.362,-70.7365,-31.6,
1.364,-70.7225,-30.7,
1.366,-70.706,-29.1,
1.368,-70.6725,-26.8,
1.37,-70.6285,-24,
1.372,-70.573,-20.8,
1.374,-70.5126,-17.7,
1.376,-70.4405,-14.8,
1.378,-70.3551,-12,
1.38,-70.2562,-9.8,
1.382,-70.1415,-10.3,
1.384,-69.9846,-9.7,
1.386,-69.7948,-9,
1.388,-69.5555,-8.3,
1.39,-69.2748,-7.6,
1.392,-68.9458,-7,
1.394,-68.5716,-6.3,
1.396,-68.1566,-5.3,
1.398,-67.6964,-4.4,
1.4,-67.1916,-3.6,
1.402,-66.649,-2.7,
1.404,-66.0649,-1.8,
1.406,-65.4851,-3,
1.408,-64.8912,-1.9,
1.41,-64.3108,-1.3,
1.412,-63.7541,-0.5,
1.414,-63.225,0,
1.416,-62.7232,-0.4,
1.418,-62.2636,-0.2,
1.42,-61.8407,-0.5,
1.422,-61.4543,-0.4,
1.424,-61.1003,-0.4,
1.426,-60.7817,-0.3,
1.428,-60.4936,-0.1,
1.43,-60.2397,0,
1.432,-60.0133,0,
1.434,-59.8076,0,
1.436,-59.6263,0,
1.438,-59.4646,0,
1.44,-59.323,0,
1.442,-59.1948,0,
1.444,-59.0849,0,
1.446,-58.9928,-0.1,
1.448,-58.9159,0,
1.45,-58.8561,-0.1,
1.452,-58.8188,-0.1,
1.454,-58.7993,-0.1,
1.456,-58.7932,-0.1,
1.458,-58.7962,0.3,
1.46,-58.8103,0.2,
1.462,-58.831,0.1,
1.464,-58.8652,0,
1.466,-58.9177,0,
1.468,-58.9891,-0.1,
1.47,-59.0746,-0.1,
1.472,-59.1905,-0.2,
1.474,-59.3279,-0.2,
1.476,-59.4847,-0.2,
1.478,-59.669,-0.3,
1.48,-59.879,-0.3,
1.482,-60.1134,-0.3,
1.484,-60.3819,-0.3,
1.486,-60.6804,-0.3,
1.488,-61.0057,-0.1,
1.49,-61.3554,-0.1,
1.492,-61.7302,-0.1,
1.494,-62.1275,0,
1.496,-62.5444,0,
1.498,-62.9863,-0.3,
1.5,-63.4374,-0.7,
1.502,-63.8921,-2.1,
1.504,-64.3596,-0.5,
1.506,-64.8375,-1.6,
1.508,-65.324,-2.3,
1.51,-65.7958,-2.3,
1.512,-66.2688,-3.3,
1.514,-66.7241,-4.5,
1.516,-67.1599,-5.4,
1.518,-67.5682,-6.2,
1.52,-67.9643,-7.1,
1.522,-68.3397,-8.2,
1.524,-68.6961,-9,
1.526,-69.0361,-9.8,
1.528,-69.3529,-10.6,
1.53,-69.6459,-11.5,
1.532,-69.9248,-12.3,
1.534,-70.1744,-13.1,
1.536,-70.4082,-18.6,
1.538,-70.6072,-27.6,
1.54,-70.7384,-34.4,
1.542,-70.7994,-38.1,
1.544,-70.8061,-37.7,
1.546,-70.789,-34.5,
1.548,-70.7622,-32.5,
1.55,-70.7524,-31.7,
1.552,-70.7555,-31.9,
1.554,-70.7567,-33,
1.556,-70.7634,-33.7,
1.558,-70.7646,-34,
1.56,-70.7628,-34.2,
1.562,-70.7622,-34.2,
1.564,-70.7561,-34.4,
1.566,-70.75,-33.5,
1.568,-70.7469,-32.9,
1.57,-70.742,-32.1,
1.572,-70.7298,-31.2,
1.574,-70.7176,-30.1,
1.576,-70.6932,-28.1,
1.578,-70.6572,-25.7,
1.58,-70.6065,-22.7,
1.582,-70.5516,-19.5,
1.584,-70.4826,-16.4,
1.586,-70.4063,-13.6,
1.588,-70.3166,-10.9,
1.59,-70.2086,-10.3,
1.592,-70.0755,-9.8,
1.594,-69.9053,-9.3,
1.596,-69.6941,-8.7,
1.598,-69.4334,-8.1,
1.6,-69.138,-7.4,
1.602,-68.7877,-6.7,
1.604,-68.3928,-5.8,
1.606,-67.9594,-4.9,
1.608,-67.4815,-4.1,
1.61,-66.9554,-3.3,
1.612,-66.3933,-2.3,
1.614,-65.8312,-1.5,
1.616,-65.2232,-2.6,
1.618,-64.6355,-2,
1.62,-64.063,-1.1,
1.622,-63.5185,-0.3,
1.624,-63.0003,0,
1.626,-62.5194,-0.3,
1.628,-62.0714,-0.4,
1.63,-61.6655,-0.5,
1.632,-61.2877,-0.4,
1.634,-60.9563,-0.3,
1.636,-60.6523,-0.2,
1.638,-60.3838,-0.1,
1.64,-60.1415,0,
1.642,-59.9266,0,
1.644,-59.7337,0,
1.646,-59.5586,0,
1.648,-59.406,0,
1.65,-59.268,0,
1.652,-59.1484,0,
1.654,-59.0434,-0.1,
1.656,-58.9543,-0.1,
1.658,-58.8854,-0.1,
1.66,-58.8347,-0.1,
1.662,-58.8048,-0.1,
1.664,-58.7901,0,
1.666,-58.7907,0.1,
1.668,-58.8017,0.2,
1.67,-58.817,0.1,
1.672,-58.8438,0,
1.674,-58.886,0,
1.676,-58.9476,-0.1,
1.678,-59.0239,-0.1,
1.68,-59.1246,-0.1,
1.682,-59.2485,-0.2,
1.684,-59.3913,-0.3,
1.686,-59.5659,-0.3,
1.688,-59.7606,-0.3,
1.69,-59.9846,-0.3,
1.692,-60.2391,-0.3,
1.694,-60.5199,-0.3,
1.696,-60.8257,-0.2,
1.698,-61.162,-0.2,
1.7,-61.5209,-0.1,
1.702,-61.9017,-0.1,
1.704,-62.3119,0,
1.706,-62.7373,0,
1.708,-63.1786,-1.1,
1.71,-63.6339,-1.5,
1.712,-64.0923,-0.8,
1.714,-64.5653,-0.8,
1.716,-65.0438,-2.6,
1.718,-65.5376,-2.9,
1.72,-66.0002,-2.6,
1.722,-66.4696,-3.7,
1.724,-66.9164,-4.7,
1.726,-67.3399,-5.6,
1.728,-67.7452,-6.6,
1.73,-68.1316,-7.7,
1.732,-68.4959,-8.5,
1.734,-68.8432,-9.4,
1.736,-69.1759,-10.1,
1.738,-69.4853,-11.1,
1.74,-69.7704,-11.8,
1.742,-70.0371,-12.6,
1.744,-70.2824,-13.7,
1.746,-70.5058,-23,
1.748,-70.6706,-31,
1.75,-70.7774,-36.6,
1.752,-70.8135,-38.5,
1.754,-70.8,-35.9,
1.756,-70.7774,-33.4,
1.758,-70.7579,-31.9,
1.76,-70.7494,-31.6,
1.762,-70.7579,-32.3,
1.764,-70.7604,-33.3,
1.766,-70.7616,-33.8,
1.768,-70.7604,-34.1,
1.77,-70.7628,-34.2,
1.772,-70.7597,-34.2,
1.774,-70.7518,-33.3,
1.776,-70.7512,-33.2,
1.778,-70.7445,-32.5,
1.78,-70.7353,-31.7,
1.782,-70.7262,-30.8,
1.784,-70.7085,-29.3,
1.786,-70.6767,-27.1,
1.788,-70.6334,-24.4,
1.79,-70.5821,-21.3,
1.792,-70.5211,-18.1,
1.794,-70.4497,-15.1,
1.796,-70.3648,-12.4,
1.798,-70.2727,-9.9,
1.8,-70.1561,-10.5,
1.802,-70.0072,-9.8,
1.804,-69.8174,-9.1,
1.806,-69.5866,-8.4,
1.808,-69.3132,-7.9,
1.81,-68.9934,-7.1,
1.812,-68.6247,-6.4,
1.814,-68.2115,-5.4,
1.816,-67.7562,-4.6,
1.818,-67.2606,-3.7,
1.82,-66.7198,-2.9,
1.822,-66.1406,-2,
1.824,-65.5589,-3.5,
1.826,-64.962,-2,
1.828,-64.3846,-1.3,
1.83,-63.8207,-0.7,
1.832,-63.2866,0,
1.834,-62.7849,-0.3,
1.836,-62.3174,-0.3,
