Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
1.868,-38.941,0.1,
1.87,-39.0454,0,
1.872,-39.1784,0,
1.874,-39.3322,0,
1.876,-39.5123,-0.1,
1.878,-39.7235,-0.1,
1.88,-39.9584,-0.1,
1.882,-40.2264,-0.1,
1.884,-40.5181,0,
1.886,-40.8416,0,
1.888,-41.1956,0,
1.89,-41.5728,0,
1.892,-41.9769,0,
1.894,-42.4041,0,
1.896,-42.8552,0.1,
1.898,-43.327,0.2,
1.9,-43.8201,0.3,
1.902,-44.3249,0.2,
1.904,-44.8461,0.3,
1.906,-45.3826,0.3,
1.908,-45.9307,0.3,
1.91,-46.4923,0.3,
1.912,-47.0696,0.2,
1.914,-47.6611,0.2,
1.916,-48.2458,0.3,
1.918,-48.8635,1.5,
1.92,-49.4592,-1.3,
1.922,-50.0353,-0.4,
1.924,-50.6017,1.9,
1.926,-51.1541,0.9,
1.928,-51.7022,1.5,
1.93,-52.2332,-0.3,
1.932,-52.7447,0.2,
1.934,-53.2409,0.1,
1.936,-53.7084,0,
1.938,-54.1448,0.1,
1.94,-54.5617,0,
1.942,-54.9468,-0.1,
1.944,-55.3051,-0.3,
1.946,-55.6408,-0.3,
1.948,-55.9509,-0.2,
1.95,-56.239,-0.2,
1.952,-56.5057,-0.3,
1.954,-56.7468,-0.4,
1.956,-56.972,-0.7,
1.958,-57.1575,-36.1,
1.96,-57.2076,-48.6,
1.962,-57.1527,-14.9,
1.964,-57.1008,-6.2,
1.966,-57.0953,-6.5,
1.968,-57.1191,-13.4,
1.97,-57.1472,-20.5,
1.972,-57.1502,-18.7,
1.974,-57.1435,-16.3,
1.976,-57.1472,-18.3,
1.978,-57.1404,-19,
1.98,-57.138,-18.4,
1.982,-57.1331,-16.9,
1.984,-57.1246,-14.2,
1.986,-57.1191,-11.9,
1.988,-57.1099,-9.8,
1.99,-57.1044,-8.9,
1.992,-57.0928,-6.6,
1.994,-57.0751,-2.7,
1.996,-57.0519,-0.5,
1.998,-57.0098,0,
2,-56.9518,0.6,
2.002,-56.8701,0.8,
2.004,-56.7614,1.1,
2.006,-56.6119,1.4,
2.008,-56.4099,1.5,
2.01,-56.1572,1.8,
2.012,-55.8575,1.9,
2.014,-55.5023,2,
2.016,-55.0994,2.1,
2.018,-54.6404,2.2,
2.02,-54.1387,2.1,
2.022,-53.5961,2,
2.024,-53.012,3.7,
2.026,-52.3956,1,
2.028,-51.7413,-0.5,
2.03,-51.062,1.9,
2.032,-50.3613,1,
2.034,-49.6478,1.5,
2.036,-48.9068,1.7,
2.038,-48.1866,0.2,
2.04,-47.4713,0,
2.042,-46.7761,-0.1,
2.044,-46.1035,-0.1,
2.046,-45.4504,-0.3,
2.048,-44.8309,-0.3,
2.05,-44.2394,-0.4,
2.052,-43.673,-0.4,
2.054,-43.1414,-0.4,
2.056,-42.6446,-0.4,
2.058,-42.1856,-0.4,
2.06,-41.7687,-0.3,
2.062,-41.3812,-0.2,
2.064,-41.0406,-0.2,
2.066,-40.7159,-0.1,
2.068,-40.4296,0,
2.07,-40.1745,0,
2.072,-39.9371,0,
2.074,-39.7265,0,
2.076,-39.5373,0.1,
2.078,-39.3701,0.1,
2.08,-39.2205,0.1,
2.082,-39.0936,0.2,
2.084,-38.9807,0.2,
2.086,-38.8879,0.2,
2.088,-38.8116,0.2,
2.09,-38.753,0.1,
2.092,-38.7127,0.1,
2.094,-38.6895,0.2,
2.096,-38.6883,0.3,
2.098,-38.6926,0.7,
2.1,-38.7078,0.6,
2.102,-38.728,0.5,
2.104,-38.7615,0.4,
2.106,-38.8128,0.2,
2.108,-38.8799,0.1,
2.11,-38.9733,0,
2.112,-39.0832,0,
2.114,-39.2217,0,
2.116,-39.381,0,
2.118,-39.5745,-0.1,
2.12,-39.7912,-0.1,
2.122,-40.036,-0.1,
2.124,-40.3137,0,
2.126,-40.6158,0,
2.128,-40.9496,0,
2.13,-41.3122,0,
2.132,-41.6967,0,
2.134,-42.105,0,
2.136,-42.5439,0.1,
2.138,-43.0065,0.1,
2.14,-43.4796,0.2,
2.142,-43.9782,0.3,
2.144,-44.4866,0.3,
2.146,-45.0152,0.3,
2.148,-45.556,0.3,
2.15,-46.1059,0.3,
2.152,-46.6747,0.2,
2.154,-47.257,0.3,
2.156,-47.8521,0.2,
2.158,-48.4521,1.8,
2.16,-49.0606,1.3,
2.162,-49.6484,-0.4,
2.164,-50.2221,0.4,
2.166,-50.7842,-0.1,
2.168,-51.3372,0.1,
2.17,-51.8762,0.8,
2.172,-52.4029,0.7,
2.174,-52.9119,0.6,
2.176,-53.4002,-0.4,
2.178,-53.8598,0.1,
2.18,-54.2883,-0.2,
2.182,-54.6893,0,
2.184,-55.0616,-0.1,
2.186,-55.4144,-0.2,
2.188,-55.7421,-0.2,
2.19,-56.0467,-0.2,
2.192,-56.3244,-0.2,
2.194,-56.5838,-0.3,
2.196,-56.8206,-0.4,
2.198,-57.0367,-1.7,
2.2,-57.1923,-42.7,
2.202,-57.1972,-34.5,
2.204,-57.1319,-11.1,
2.206,-57.0922,-5.8,
2.208,-57.1002,-7.9,
2.21,-57.1295,-15.9,
2.212,-57.1484,-20.9,
2.214,-57.1472,-17.5,
2.216,-57.1453,-16.7,
2.218,-57.1447,-18.9,
2.22,-57.1423,-18.8,
2.222,-57.1356,-18.2,
2.224,-57.1282,-16.2,
2.226,-57.1246,-13.6,
2.228,-57.1173,-11.1,
2.23,-57.1081,-9.6,
2.232,-57.1032,-8.5,
2.234,-57.0898,-5.5,
2.236,-57.0684,-1.9,
2.238,-57.0391,-0.2,
2.24,-56.9946,0.1,
2.242,-56.9317,0.4,
2.244,-56.8395,1.9,
2.246,-56.7205,1.2,
2.248,-56.5521,1.5,
2.25,-56.336,1.5,
2.252,-56.0687,1.8,
2.254,-55.7488,2,
2.256,-55.382,2,
2.258,-54.959,2,
2.26,-54.4897,2.1,
2.262,-53.9715,2.1,
2.264,-53.4161,0.9,
2.266,-52.8234,3,
2.268,-52.199,-0.5,
2.27,-51.5331,0.3,
2.272,-50.8581,0.9,
2.274,-50.1556,1.9,
2.276,-49.4409,1.7,
2.278,-48.7274,1.7,
2.28,-47.9913,0.3,
2.282,-47.282,-0.1,
2.284,-46.5893,-0.1,
2.286,-45.9216,-0.2,
2.288,-45.2783,-0.3,
2.29,-44.6594,-0.4,
2.292,-44.0722,-0.4,
2.294,-43.5089,-0.4,
2.296,-42.9846,-0.5,
2.298,-42.4993,-0.5,
2.3,-42.0519,-0.4,
2.302,-41.6381,-0.4,
2.304,-41.2628,-0.3,
2.306,-40.9252,-0.3,
2.308,-40.6182,-0.1,
2.31,-40.3436,0,
2.312,-40.0909,0,
2.314,-39.8687,0,
2.316,-39.6655,0,
2.318,-39.486,0,
2.32,-39.3261,0.1,
2.322,-39.1839,0.1,
2.324,-39.0618,0.2,
2.326,-38.9605,0.2,
2.328,-38.8745,0.2,
2.33,-38.8024,0.1,
2.332,-38.7518,0.1,
2.334,-38.7188,0.1,
2.336,-38.7048,0.5,
2.338,-38.7078,0.5,
2.34,-38.7139,0.7,
2.342,-38.7255,0.6,
2.344,-38.7463,0.4,
2.346,-38.7841,0.3,
2.348,-38.8329,0.1,
2.35,-38.905,0,
2.352,-38.9977,0,
2.354,-39.1125,0,
2.356,-39.2565,0,
2.358,-39.4256,-0.1,
2.36,-39.624,-0.1,
2.362,-39.8461,-0.1,
2.364,-40.1055,-0.2,
2.366,-40.3906,-0.1,
2.368,-40.7098,-0.1,
2.37,-41.0479,0,
2.372,-41.4178,0,
2.374,-41.8176,0,
2.376,-42.2363,0.1,
2.378,-42.6812,0.1,
2.38,-43.153,0.1,
2.382,-43.6328,0.2,
2.384,-44.1332,0.2,
2.386,-44.6533,0.3,
2.388,-45.1879,0.3,
2.39,-45.7275,0.2,
2.392,-46.2866,0.2,
2.394,-46.8591,0.2,
2.396,-47.445,0.2,
2.398,-48.0523,0.2,
2.4,-48.6431,1.1,
2.402,-49.2437,1.2,
2.404,-49.829,-1.4,
2.406,-50.3948,2.8,
2.408,-50.9521,1.2,
2.41,-51.4984,1.9,
2.412,-52.0373,2,
2.414,-52.5561,0.5,
2.416,-53.0676,2.6,
2.418,-53.5406,0,
2.42,-53.9855,1.2,
2.422,-54.4097,-0.1,
2.424,-54.8052,0,
2.426,-55.1763,-0.2,
2.428,-55.52,-0.2,
2.43,-55.8386,-0.2,
2.432,-56.1334,-0.2,
2.434,-56.4062,-0.2,
2.436,-56.6607,-0.4,
2.438,-56.8902,-0.5,
2.44,-57.0989,-7.4,
2.442,-57.2112,-51.8,
2.444,-57.1758,-23.6,
2.446,-57.1142,-9.2,
2.448,-57.0922,-5.2,
2.45,-57.1087,-10,
2.452,-57.1374,-18.8,
2.454,-57.152,-20.4,
2.456,-57.1453,-16.4,
2.458,-57.1447,-17.4,
2.46,-57.1411,-19,
2.462,-57.135,-19.1,
2.464,-57.1337,-17.5,
2.466,-57.1282,-15.2,
2.468,-57.1203,-12.6,
2.47,-57.1118,-10.4,
2.472,-57.1044,-9.3,
2.474,-57.0971,-7.7,
2.476,-57.0837,-4.1,
2.478,-57.0593,-1.1,
2.48,-57.0245,0,
2.482,-56.9756,0.2,
2.484,-56.9061,0.2,
2.486,-56.8054,0.7,
2.488,-56.6693,1.3,
2.49,-56.488,1.5,
2.492,-56.2524,1.6,
2.494,-55.9728,1.9,
2.496,-55.6371,2,
2.498,-55.2526,2,
2.5,-54.812,2.1,
2.502,-54.3243,2.1,
2.504,-53.7988,2,
2.506,-53.2342,-0.3,
2.508,-52.6306,1.2,
2.51,-51.9897,-0.5,
2.512,-51.3183,4.5,
2.514,-50.628,2.3,
2.516,-49.9224,1.1,
2.518,-49.1967,1.3,
2.52,-48.4716,0,
2.522,-47.749,-0.2,
2.524,-47.0452,0,
2.526,-46.361,0,
2.528,-45.7,-0.2,
2.53,-45.0689,-0.3,
2.532,-44.4573,-0.4,
2.534,-43.8842,-0.4,
2.536,-43.3349,-0.4,
2.538,-42.8246,-0.4,
2.54,-42.3492,-0.4,
2.542,-41.9134,-0.4,
2.544,-41.5179,-0.3,
2.546,-41.1511,-0.2,
2.548,-40.8264,-0.2,
2.55,-40.5255,-0.1,
2.552,-40.2606,0,
2.554,-40.0195,0,
2.556,-39.7979,0,
2.558,-39.602,0,
2.56,-39.4299,0,
2.562,-39.2755,0.1,
2.564,-39.1436,0.2,
2.566,-39.024,0.2,
2.568,-38.9245,0.2,
2.57,-38.8439,0.2,
2.572,-38.778,0.2,
2.574,-38.7292,0.1,
2.576,-38.7054,0.1,
2.578,-38.6938,0,
2.58,-38.6987,0.8,
2.582,-38.7097,0.6,
2.584,-38.7206,0.5,
2.586,-38.7493,0.4,
2.588,-38.7939,0.2,
2.59,-38.8531,0.1,
2.592,-38.9349,0,
2.594,-39.0411,0,
2.596,-39.1668,0,
2.598,-39.3225,0,
2.6,-39.5001,-0.1,
2.602,-39.71,-0.1,
2.604,-39.9438,-0.1,
2.606,-40.2062,-0.1,
2.608,-40.5047,-0.1,
2.61,-40.8196,-0.1,
2.612,-41.1706,0,
2.614,-41.5484,0,
2.616,-41.9549,0,
2.618,-42.3779,0,
2.62,-42.8277,0.1,
2.622,-43.2983,0.1,
2.624,-43.7902,0.3,
2.626,-44.2944,0.2,
2.628,-44.8156,0.2,
2.63,-45.3503,0.3,
2.632,-45.9002,0.3,
2.634,-46.4587,0.2,
2.636,-47.0361,0.3,
2.638,-47.6275,0.2,
2.64,-48.2141,0.1,
2.642,-48.8275,1.4,
2.644,-49.425,-0.8,
2.646,-50.0054,-1,
2.648,-50.567,4.3,
2.65,-51.123,2.3,
2.652,-51.6674,1.3,
2.654,-52.2009,1.3,
2.656,-52.7178,1.3,
2.658,-53.2165,-0.3,
2.66,-53.6846,0.1,
2.662,-54.1241,1.2,
2.664,-54.5355,-0.1,
2.666,-54.9206,-0.1,
2.668,-55.285,-0.2,
2.67,-55.6188,-0.2,
2.672,-55.9289,-0.2,
2.674,-56.2188,-0.2,
2.676,-56.4855,-0.3,
2.678,-56.7315,-0.4,
2.68,-56.9549,-0.7,
2.682,-57.1459,-32.6,
2.684,-57.21,-50.6,
2.686,-57.1551,-16,
2.688,-57.102,-6.6,
2.69,-57.0928,-6.3,
2.692,-57.1185,-12.7,
2.694,-57.1423,-20.2,
2.696,-57.149,-19,
2.698,-57.1465,-16.3,
2.7,-57.1447,-18,
2.702,-57.1435,-18.9,
2.704,-57.135,-18.1,
2.706,-57.1319,-17,
2.708,-57.124,-14.4,
2.71,-57.1191,-11.9,
2.712,-57.1093,-9.8,
2.714,-57.1044,-9,
2.716,-57.0916,-6.8,
2.718,-57.0776,-3.1,
2.72,-57.0519,-0.7,
2.722,-57.0135,0,
2.724,-56.9579,0.5,
2.726,-56.8768,0.6,
2.728,-56.7706,0.9,
