Time(s),MC SW Overview - Actual Position(mm),MC SW Force Control - Measured Force(N),
1.63,-61.7131,-0.5,
1.632,-61.3359,-0.4,
1.634,-60.9935,-0.3,
1.636,-60.6859,-0.3,
1.638,-60.4112,-0.1,
1.64,-60.1622,0,
1.642,-59.9413,0,
1.644,-59.7429,0,
1.646,-59.5702,0,
1.648,-59.4103,0,
1.65,-59.2705,0,
1.652,-59.149,0,
1.654,-59.0434,-0.1,
1.656,-58.9568,-0.1,
1.658,-58.8866,-0.1,
1.66,-58.8353,-0.1,
1.662,-58.8048,-0.1,
1.664,-58.7883,-0.1,
1.666,-58.7907,0.1,
1.668,-58.7987,0.2,
1.67,-58.8146,0.2,
1.672,-58.8438,0,
1.674,-58.8829,0,
1.676,-58.9421,0,
1.678,-59.019,-0.1,
1.68,-59.1161,-0.1,
1.682,-59.2363,-0.2,
1.684,-59.3779,-0.2,
1.686,-59.5482,-0.3,
1.688,-59.7417,-0.2,
1.69,-59.959,-0.3,
1.692,-60.2086,-0.3,
1.694,-60.4833,-0.3,
1.696,-60.7872,-0.2,
1.698,-61.118,-0.2,
1.7,-61.4745,-0.1,
1.702,-61.8578,-0.1,
1.704,-62.2588,0,
1.706,-62.6824,0,
1.708,-63.1261,-1.2,
1.71,-63.5777,-0.8,
1.712,-64.0392,-0.8,
1.714,-64.5036,-0.7,
1.716,-64.9852,-2.5,
1.718,-65.4704,-2.6,
1.72,-65.9447,-2.4,
1.722,-66.4146,-3.7,
1.724,-66.8614,-4.5,
1.726,-67.2887,-5.6,
1.728,-67.6976,-6.6,
1.73,-68.0858,-7.5,
1.732,-68.4563,-8.4,
1.734,-68.8084,-9.3,
1.736,-69.1399,-10.1,
1.738,-69.4505,-10.9,
1.74,-69.7374,-11.8,
1.742,-70.0072,-12.5,
1.744,-70.2532,-13.5,
1.746,-70.4753,-21.8,
1.748,-70.6523,-30.1,
1.75,-70.7652,-35.9,
1.752,-70.8098,-38.4,
1.754,-70.8006,-36.2,
1.756,-70.775,-33.8,
1.758,-70.753,-31.9,
1.76,-70.7512,-31.5,
1.762,-70.7512,-32.1,
1.764,-70.753,-33.2,
1.766,-70.7628,-33.8,
1.768,-70.7591,-34,
1.77,-70.7597,-34.1,
1.772,-70.7579,-34.1,
1.774,-70.753,-33.7,
1.776,-70.7457,-33.4,
1.778,-70.7414,-32.7,
1.78,-70.7347,-31.8,
1.782,-70.7262,-31,
1.784,-70.7085,-29.4,
1.786,-70.6767,-27.4,
1.788,-70.6413,-24.7,
1.79,-70.5827,-21.5,
1.792,-70.526,-18.4,
1.794,-70.4564,-15.4,
1.796,-70.3771,-12.7,
1.798,-70.2843,-10.2,
1.8,-70.1695,-10.6,
1.802,-70.0273,-9.8,
1.804,-69.8424,-9.2,
1.806,-69.6172,-8.5,
1.808,-69.3511,-7.9,
1.81,-69.03,-7.2,
1.812,-68.6711,-6.5,
1.814,-68.2646,-5.5,
1.816,-67.8154,-4.6,
1.818,-67.3204,-3.8,
1.82,-66.7882,-3,
1.822,-66.2132,-2.1,
1.824,-65.6358,-3.4,
1.826,-65.0365,-2.1,
1.828,-64.4505,-1.3,
1.83,-63.8927,-0.7,
1.832,-63.3507,-0.1,
1.834,-62.8453,-0.1,
